Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11
FFAR4	Not-coupled	-	-	-	Free fatty acid receptors	classA	51.55607250678319	-7.53446954552123	-22.786239301293527	-5.9532060280065515	-15.920113984720823	12.562571976134336	1.4542450813905579	1.9003261280140178	-0.13989271049337676	7.609793316695573	2.9578663097875206
FPR1	Coupled	-	-	-	Formylpeptide receptors	classA	57.307087115947084	-8.366954321054422	-20.380870889473943	-5.066138129227394	-15.632558464042658	12.270808436852962	1.107411126407835	0.8125827666747036	-2.269662418212758	7.35141816149152	3.9884976912058043
FPR2	Coupled	-	-	-	Leukotriene receptors	classA	68.72362111515633	-56.81669663459221	-4.9784869662965425	19.681177230781756	-4.651960977703455	-6.362781419198646	-6.427033609398961	3.3072071937277867	-0.12760407554123604	-1.0781083008370855	-3.983056390114825
GALR1	Coupled	-	-	-	Galanin receptors	classA	47.505683946099964	-43.171057796516855	8.028248241613014	9.368007066087635	5.698356374411732	3.474233849789425	1.5127581420980005	13.964405396467285	-3.534448755836727	3.6039838325687756	-8.294120213771267
GALR2	Coupled	-	-	-	Galanin receptors	classA	54.174291658790615	-43.24457574030345	1.073507736645097	9.173076628034117	2.364535629944981	1.6681150222971264	-5.806876967004127	18.752309600405177	1.9893023787722148	9.238663438234637	-2.5757810979087057
GALR3	Coupled	-	-	-	Galanin receptors	classA	50.424950940643804	-48.951447465585105	-0.5242902534047629	2.8258772064192237	41.96376654622095	-2.0884277129873414	18.420680661599132	2.771803648475491	0.18782432443116512	1.0379154483825408	14.789059631140526
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	-1.9528666430453625	25.169320613215294	42.035762487520245	49.63066903262728	-35.899017943228955	-29.339370794403624	39.32403774786238	-0.20144270424086527	11.7426782356619	8.526648305904235	6.843204635912319
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	45.939192662211184	-14.651979425245088	6.735788740261187	53.622298037395524	-14.318263431553921	-14.953398980779584	-25.797405862735456	-0.07606804346922637	-10.998940798925085	-15.566231206696628	2.144906422098697
GNRHR	Coupled	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	55.664011031485146	34.484744735839975	-0.5767298511192652	-4.084905332558703	-6.836800218928814	-1.0127597370236352	-1.4753789597860372	3.390125358105569	2.860240491872298	-11.143756850697633	-2.6547479460436416
GPR17	Coupled	-	-	-	Class A Orphans	classA	24.30091558795148	49.478712333697565	5.977583959552401	-5.637471630302939	-2.5366234209831258	2.136999663959034	-1.2668931585100618	-11.493029233797147	2.7263385011354493	-2.4154404522238253	-6.559906595984128
GPR34	Coupled	-	-	-	Class A Orphans	classA	79.03306777876949	48.6208893112494	-6.082846105663118	-17.515350333178255	21.77063536283508	-29.350238726404378	7.141013074597268	5.190368773171425	0.20917077538817364	-0.8699721299622736	-1.3269671694350074
GPR35	-	-	-	-	NA	classA	66.3524423146967	58.93299143723173	-6.368027057406174	-15.598357554076799	16.867542708733467	-24.83484968614787	3.9409847625637786	-3.6865300208752556	-0.06898469237348823	-0.5258434679705043	-4.174812264431625
GPR55	Not-coupled	-	-	-	GPR18, GPR55 and GPR119	classA	-50.23094337995665	6.699590392614661	5.760556435880085	0.882933606033517	-0.6429165488408388	14.409354120688265	-9.114863773770244	-9.958895524143438	-2.2105613044457186	15.319858252264718	4.923641542717896
GPR84	Coupled	-	Not-coupled	-	Class A Orphans	classA	-52.828757244886006	2.8691840050106596	-33.81888911232514	13.42505893042331	4.718116817872866	-1.3356451239243161	-4.8676896170959205	-2.3798488309032546	-3.0580470204717574	12.491416637766699	-1.231103225095039
GPR119	Not-coupled	-	-	-	GPR18, GPR55 and GPR119	classA	35.72667558881057	49.145902190852745	8.48430431884362	-13.986433047867937	-11.391309956425639	7.648519719415689	-3.536557333066719	-4.578886853648302	-3.957390088582058	0.21708587433978524	-1.844855569329568
GPR132	Not-coupled	-	-	-	Class A Orphans	classA	73.88726388901301	44.65157213563589	-3.200392462830133	-1.837984522931763	-6.37254377967876	-9.797804743800583	-4.048822187413695	-3.96569646144497	-10.234412766441404	-1.2863993343930864	-2.8772970267353566
GPR174	-	-	-	-	NA	classA	59.00096130760113	29.14000286342512	-0.747783381220374	-10.175424116008022	5.967975883621418	-7.097872421810411	-2.5620985336218998	-5.512512550327662	1.06395333398225	1.425082213857088	-9.27990959959008
GPR183	Coupled	-	Coupled	-	Class A Orphans	classA	43.765342978721065	-36.79179617556276	15.158694215471629	14.22608802450693	20.5089978739035	3.8459550065183135	2.803380368266418	-5.960711666743763	-9.265014223557497	-2.0512981935661254	-0.7031784381795824
GRPR	Not-coupled	-	-	-	Bombesin receptors	classA	17.320294226239923	-43.81551062216828	26.643126072739285	16.462107865382695	14.792716657525137	-1.6124236850941889	0.012352076032093427	-0.4313803637925309	-7.2368800210426905	-4.836031731317287	-3.492449463635573
HCRTR1	Coupled	-	-	-	Orexin receptors	classA	9.751483536802077	-40.6819860295842	28.74287406443424	12.703375322991763	15.058466801427619	0.7154081446640259	2.6853537240476153	-4.251656716874947	-9.542015460205393	-4.379459703762249	-5.141552610707855
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	-61.87290193422837	-5.375218066575806	19.060067676196773	-24.210643350063886	-5.2571930530815205	-1.4474903755199735	-2.089103038010978	-4.899347814524677	-10.481063093146357	1.8143565252422507	4.308829040364673
HRH1	Not-coupled	-	Coupled	-	Histamine receptors	classA	-18.039585891833447	-47.30754051443044	-20.727789848313193	-5.528717456032432	7.413525308819234	-21.052979425090054	1.651548790750328	1.305471193204617	1.2033569899720307	5.448389334085942	-6.781636729923496
HRH2	Not-coupled	-	Not-coupled	-	Histamine receptors	classA	-38.873285013605205	-19.539886600580047	5.065107275775798	-20.874763699574157	-7.3953745709879195	-7.801358914828761	-3.6060967092270513	1.5255922607708194	1.9256578309339039	-1.279626309771368	10.543992166831854
HRH3	Coupled	-	-	-	Histamine receptors	classA	-34.71464148847874	-26.352691604808463	-10.985390483572074	-14.489843953339319	-3.5673229661139323	-14.067553312467826	-2.7965007919967495	-8.506150278636365	-8.604669014373888	2.8816271646958236	9.128121248064527
HRH4	Coupled	-	-	-	Histamine receptors	classA	-50.52725488712457	-19.88187952608765	4.722116244864208	-9.183742922921539	-9.173511022745052	-14.825946383572596	-5.690790493872634	-0.9717809749328528	2.785941350074427	-3.894857510199505	2.926441750166507
HTR1A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-39.60043799531698	-26.583414321781564	-5.636326525938159	0.0019464776395376397	-9.250101105404891	-21.937378116741158	-5.548700935002236	-6.964549711055055	3.551841955316741	-9.088843512001466	6.96933016769238
HTR1B	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-35.33427373944157	-30.533488316517893	-9.841366904721562	-1.5161363538149915	-7.682035782653318	-23.72518127484647	-6.983031769719028	-5.926951214711298	1.0608907068846403	-5.842963918468225	7.652101709982127
HTR1D	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-31.96027439798456	-36.689658891837716	-12.313045817929483	-2.5055694316831407	-6.4271452506016775	-27.004664371908216	-5.728160045088373	-6.177380529506896	-3.2910537504712964	-2.8458549585978727	8.77751381820295
HTR1E	Coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-34.58388673756968	-30.29398447735732	-13.3533593481808	-3.4737789135973127	-8.060412595995817	-24.419030810508307	-6.1039921049058	-7.6944796249741785	-2.794674495751779	-2.1811614970948203	8.17105597820314
HTR1F	Coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-57.57828900566773	-6.084858874230082	11.318892106104382	-14.608437420227688	2.7672504401956974	5.877133407494283	0.8614313324057246	-5.08396749765489	-3.9182906789283725	-5.362312591923256	2.0887212998442655
HTR2A	Coupled	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-57.55374713385053	-5.248556016857697	14.21554850815088	-14.190555907622926	3.0736477132540716	6.538473176370288	2.798095355266473	-4.004201467948771	-10.081351029320444	-1.9106567466302036	1.0353750409068005
HTR2B	Not-coupled	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-50.42636101171954	-12.145019492879362	6.867480046933572	-15.021682052502898	4.8739504540008145	0.2629156986135064	2.045797080992801	-2.313143683954581	-7.727076418186077	-0.26737148270944383	3.243413755651009
HTR2C	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-35.07098205348683	-31.286665509052852	-7.766819899717833	0.01761855592319936	1.5011520988079654	-15.578332521820524	-2.0115622426301063	-4.008854785185987	-2.2010126173139652	5.2446576662741	-3.7297909059601113
HTR4	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-65.60728768725764	-10.002668072958649	3.0145636133202545	-7.81844726303572	-4.891727352625821	-3.074616377447152	-6.786451599804446	7.195255011876458	3.4418131095813167	3.1908399245163768	-1.7270900293012366
HTR6	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-64.59953306464425	-9.018820593475768	7.47936215714246	-8.3582898692205	-4.646857145945669	3.8186657948995184	-2.3895786838975916	-2.897240543175458	2.77895384334564	-7.522143189946445	-1.7664205959346
HTR7	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	36.92440759266121	-42.07053115354976	17.66916099723078	11.37382575602499	7.981299276626021	7.120050461530345	-4.387684992881554	12.01470488654893	3.768540366924624	-0.8073669166665	-2.9732050853570637
KISS1R	Not-coupled	-	-	-	Kisspeptin receptor	classA	-63.34643424589754	9.7115195968086	-28.722088637022935	13.312124333613598	-4.049371747095146	6.77278273578379	7.917630326798445	-8.508124372612697	-1.26893422218967	-2.690174301070401	-2.490442022812126
LPAR1	Coupled	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-56.58632750573253	3.7080594316059	-35.10752603177543	14.264639894469394	-4.472074114487439	7.155421115633451	6.3478700799373815	-1.3783569220951692	-3.290008127355794	1.1488707899375632	-0.3327621186977244
LPAR2	Coupled	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-59.224430880576676	11.961919373539525	-31.61918676902069	11.642585115889862	-2.854846782049041	7.2199024690238955	7.73862538687734	-5.305766500245586	-6.465484796869021	0.07712597439665037	-3.6570455941280895
LPAR3	Coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	64.79311661734867	43.720867253239476	6.335933552722133	-13.720018233810649	-0.409875993070035	-3.1896195121728774	-0.6323702530877536	-6.816474485634661	-2.7719181243318163	-1.0217289991528813	-9.00550184572841
LPAR4	Coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	58.05263098021649	42.45199707949206	7.7023942771047365	-13.39852190171142	-3.732337413296953	-2.610181197532164	-4.624718611123218	2.3647631801007467	0.8778795395528671	1.4133384554578476	-5.987882894649755
LPAR5	Not-coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	91.20018897145438	32.130436080590776	-1.4811617847192495	-10.422765499913629	-1.6987563002778971	-10.881636024538112	-0.15355413620518063	-4.193625938169085	-7.699443017887168	2.5889023377221196	-9.140247037261753
LPAR6	Coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	48.85856493714184	-8.761109954469038	-8.598937125958438	-2.782339125506044	-11.126042564031001	14.005369488064591	-8.192760857512695	9.052013792608458	-1.268680090393137	17.982420372336534	6.835088827771038
LTB4R	Coupled	-	Coupled	-	Leukotriene receptors	classA	38.1163638266469	1.1121575363949052	-4.069914868620124	-2.766810873415119	-10.745005600845564	16.274992057137055	-6.910591566693737	13.048190469775895	0.8721117131943884	17.23538469896137	10.86552440676498
LTB4R2	Coupled	-	Coupled	-	Leukotriene receptors	classA	-41.46151966826641	28.393088766747343	-38.903461456859354	10.373847206599203	5.859621090503847	-5.572788968091504	4.139715995434379	0.468266208688429	7.428332944356334	-14.40692043379352	-0.8378269250135817
MC1R	Not-coupled	-	-	-	Melanocortin receptors	classA	-49.52877496121382	14.959233547598675	-41.37031335523675	13.23320127727583	5.602527146318275	-3.833379560147532	6.5057209765199975	-4.692763786756148	3.6698095462277966	-13.175600335321489	-1.5427087310817063
MC3R	Not-coupled	-	Not-coupled	-	Melanocortin receptors	classA	-52.75637162047564	15.571384789988485	-40.112166935891864	10.56496383015849	3.6430558960603268	0.9681390425580405	7.300151310434806	-4.985071688481134	3.546851954715419	-12.4197381032293	-3.8857399164038666
MC4R	Not-coupled	-	Not-coupled	-	Melanocortin receptors	classA	-47.89314669682821	14.10775147290534	-42.402688718043535	11.400017550721284	6.307314163083492	-3.08232875547143	6.50279083646082	-4.018007823576058	4.569264233527315	-12.485291286438123	-5.249258536229624
MC5R	Not-coupled	-	-	-	Melanocortin receptors	classA	7.995120871217113	-5.832565333038644	4.446221430122399	-3.6113951816950456	-8.812988620011065	17.88908690201622	-2.010154167771037	2.3274483474398515	16.743878430327943	-8.76638247573115	2.2334516914879194
MCHR1	Coupled	-	-	-	Melanin-concentrating hormone receptors	classA	43.330480947882236	-29.6690216298671	-16.52938292497749	5.077125907483238	2.1810665925255903	3.98105936224029	-1.0989209453152557	-7.113895703034706	-2.2447344898257335	5.713535027191808	4.725587477130891
MCHR2	Not-coupled	-	-	-	Melanin-concentrating hormone receptors	classA	27.707400201533385	-30.300251954963063	8.135595734869844	-5.57743211660642	31.708077845627646	10.520549138547604	16.34102353560924	7.3077074765658265	9.646169974621563	-1.7569719726514836	15.432726730038327
MLNR	Not-coupled	-	-	-	Motilin receptor	classA	-12.890384553344179	44.86557246408867	-35.722723924073584	4.835597506550422	-6.498256390741134	15.078047590826408	20.18461866838215	28.75558352267318	-13.369087911240166	-10.762196413374083	4.431025778349778
MRGPRX1	Not-coupled	-	-	-	Class A Orphans	classA	-15.835497905093813	46.34910345962584	-34.73326437666678	4.5037292678283665	-6.516183746465618	17.753291104383923	17.899861822336767	28.01922566163915	-13.768922257955479	-11.180969694143092	6.215371145788384
MRGPRX2	Coupled	-	-	-	Class A Orphans	classA	-12.452852780342624	-30.14884955009683	-9.581099172653513	22.256935230402473	8.722877471432556	-6.351258261229503	-5.7603297713668145	-17.737036278660486	4.688864936396478	14.692278180192197	-1.7832398520608226
MTNR1A	Coupled	-	Coupled	-	Melatonin receptors	classA	-10.426979214131217	-27.636929268819127	-2.2471172459368183	21.777914757510626	4.564469994851406	-3.5011762777947704	-9.177345642286708	-13.307687662990313	8.497021257397734	9.486752335537382	0.29060903392958826
MTNR1B	Coupled	-	Coupled	-	Melatonin receptors	classA	39.951395841875964	-34.49283621914754	16.243662523892677	10.709920032955422	17.78124009729084	5.2842491020855284	3.645253258997435	-4.419029556603446	-7.406911081048532	-2.107603733626428	-1.989193335226465
NMBR	Not-coupled	-	-	-	Bombesin receptors	classA	12.817386566247606	-35.01225564936435	10.646878579202449	-4.948129562625753	41.30471412543593	5.899941316139898	19.46315704001165	4.828852977110266	0.29300141800807067	-4.641783682396209	15.064276316723952
NMUR1	Not-coupled	-	-	-	Neuromedin U receptors	classA	12.61327718887555	-29.235710060371023	7.2681417659238985	-4.3005604030706905	37.73233085856413	12.66182775078402	23.045613629479806	1.2380614349817485	-7.836044317340725	-0.3618420405647752	7.56315421941444
NMUR2	Not-coupled	-	-	-	Neuromedin U receptors	classA	71.51971880361295	-49.26823919633278	-22.866405129065996	-1.7706617842115953	-7.856496089188741	-3.2701969218336084	0.29269508077565026	-7.645431831551002	10.51810797884689	0.438391524162853	3.26514595941837
NPBWR1	Coupled	-	-	-	Neuropeptide W/neuropeptide B receptors	classA	3.2500159941976174	-38.36489988946199	17.704077665891557	13.770848137156712	10.384143994389738	6.3099407868898405	-0.9607416035612987	0.41181470003671733	2.6518260638449567	-1.529938686012585	-11.189696781259116
