Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34
ADRA2C	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	-1.14677379884269	10.621113142500374	-0.7750678262232724	1.9150773638172534	6.372176163130561	2.6767189298963525	0.03773567829391453	5.314191844151158	-1.7417882327253513	0.972205584162362	-1.9637996751724622	-2.0996239275196533	2.3501525091171085	0.28209573676440997	0.4315313056956928	1.3165374097609237	-1.2666891113187533	1.1547706999644265	0.996054357192566	-1.4196061866340537	-1.5210758242458942	1.6893571923462511	-0.9466510480747129	0.47595567301546826	1.0519321217486297	-0.11900427942239983	-0.046120787620508245	0.44266400955834	-2.0120626154003207	0.19038989398934494	-0.3348971851363246	0.36517478432947276	-1.4037375498092068	-1.0424113126081567
ADRB1	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	1.4023700008251692	6.096082268814717	-1.7652164060659252	-4.930765541478474	1.8210832310116087	-0.7191213497990089	2.2831703301865893	0.16058051200782175	1.955356949048626	2.1239075384213724	-1.1608224079091722	0.6663607228278448	0.45650678400414463	0.16282728862055426	-0.009614096122329475	0.23613652059678494	-0.09328501977454814	3.122704264285448	0.5314592018748822	-0.5477886400829388	-2.7704410059511946	0.15620128526227206	0.8808076591600262	0.36948356199659793	1.3924665010503476	0.8144657406144271	0.27844756685831723	-1.5777617315133718	-1.0848580661705978	-0.22392861901164343	0.3518061355735714	-0.3893929622043021	-0.39524904397898164	0.7695168173938282
ADRB2	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	-1.6984962838268018	5.414674285018338	-2.8609032599467246	7.194647750580437	0.3264690299341678	-1.459446812197746	-0.6217754348957878	4.9530455468019365	-0.3468927732512768	1.481323780575732	-2.5244938592738984	-3.3434527382056607	-1.3881013153408979	1.1750564882089838	-1.4115557047821274	1.0136971281836105	-0.6518248785613859	2.040208901997632	-0.3040129214465936	-1.2083166244223247	0.4748739520511576	-0.9883151682282192	-0.9244875257059243	0.5083973566133954	-0.16793979367963954	-0.7599397041914678	1.3320775154929994	-0.8076843105897885	-1.9929146811898502	-0.12967479740058438	-0.24671679305867525	-0.12813811743130737	-1.2780476118881743	1.1688410451053455
ADRB3	Not-coupled	Not-coupled	-	-	Adrenoceptors	classA	-6.877810627665945	-4.091321693495514	-2.0168250505328222	-3.553253240477367	-1.5382267510341736	-0.6173233035814664	1.4401227715236955	2.1425406283510062	2.2946249096569233	-0.30110770317568214	0.7583853522059582	-1.3032543375303456	-0.7344206090018716	1.015809263642291	-0.4953417914831457	1.4223682215428763	0.01118357728063843	-0.8031637185809135	1.2412404706391467	0.16016235701133974	1.0209881368523253	0.03381930014306517	0.4909502300054911	0.314361730324287	0.7525600709017256	1.9726615267780616	-0.03477663263467137	-0.410855349773939	-0.8336355655061816	0.7962539326995945	0.5098069256621335	-0.2818547234556613	-0.7368657633523081	-1.0276954462210734
AGTR1	Coupled	Coupled	Coupled	-	Angiotensin receptors	classA	-12.57891530539698	1.3952656870774551	-0.6842015096006582	-3.0692924542588353	1.8972432383155036	1.6970883533649748	1.5189189924817785	1.722802009184472	1.4438858143605882	1.333861128503824	1.280228914997832	1.7756300604660042	-0.6494735330041415	-1.1450319666388387	-1.0443620513545764	0.26384347085563753	0.9067775253042496	0.9107250205154548	0.29871057349134555	3.2250312070136804	-0.790649486190636	0.7335234981144335	1.798695758622176	0.8256014047809659	-0.2619068907703514	-0.49741426515467907	-0.2295323160518553	0.40372332959898255	0.06863992963229755	0.12339181198595117	0.0032435243749339196	0.7049442974380189	-0.215738974031592	0.5744429851829872
APLNR	Not-coupled	Not-coupled	Coupled	-	Apelin receptor	classA	-14.421393833995024	4.852261346196387	3.0377735705775435	-0.49788490331576934	-0.029632243624609467	1.9250713734507676	2.068270190058029	-2.5787291475472256	0.6423575271302712	2.0253158213103566	-2.318980116746712	3.3099797012026517	1.7264995971651351	-1.153587439444579	-1.5511155246674933	0.4943654401724895	3.5131840441716444	2.111541099445704	-1.899824071928806	-1.3325014630783452	-0.6956437060248957	-0.17608943247190617	-0.32994272029524424	-2.1398844469829257	-0.6921784427644663	-0.7073745499358501	-0.03211571177376614	0.5717010550020599	0.33414956555810416	0.30483456997428976	0.24307248580263457	0.12656786247261606	0.4486491581533076	-0.11067117421148324
AVPR1A	Coupled	Not-coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-6.192995777462127	4.050678436223802	2.8978483784938134	4.514386993150378	0.3430609026974983	-0.006027435287264122	3.0924335972192085	-3.1221448824106623	1.4085506802023633	2.7506630907150034	-2.4380093166310206	-0.011404456802027707	1.2790861743711854	-0.638658112248054	-1.458763717414765	1.4772860708472444	2.0847153400342524	0.44189017067930353	-1.7388033329800436	-1.0347687150628349	0.19817165702096634	-0.20366971145769278	-0.4770512829959774	-1.1181147299185006	0.14675149112352695	-1.628865179019777	1.304492125770052	-0.38388353912944867	-1.561211366264905	0.07948509844137629	0.025072889602960374	0.4206284875948547	-0.17413279259461173	-1.6265462734122216
AVPR1B	Coupled	Not-coupled	-	-	Vasopressin and oxytocin receptors	classA	-12.197140866261968	1.3665733231087815	3.529832370477066	4.709564474391716	5.980917652638584	0.8878271398647595	-1.3423319331631918	-0.010704994315564922	-0.5644212189114904	3.422868114462563	-1.5836616472426261	0.6341388028745499	0.4669426414329964	-1.5155119691534396	-0.8919248440587418	1.266327054651305	2.6806789684952133	0.7665425905153717	-2.733185963057646	-0.8244593256355476	-1.6225856585349034	-0.10365178862328556	-0.5141778823831136	-1.1129975354517125	-0.7292084668684577	-1.9567165735406649	-0.22051154428049127	0.11697673720519107	-0.5239925430528622	-0.24355707008121366	0.42729515587433636	1.099053944362752	-0.4364304266715505	-0.0448362161431096
AVPR2	Not-coupled	Not-coupled	-	-	Vasopressin and oxytocin receptors	classA	-3.1435209274891713	-5.193062785762332	0.11861715223174563	0.37473053006788365	-2.553041340063848	-1.2812440423310394	-1.9703225192553946	0.15573180256036118	-1.308002340537072	2.161099705385345	2.5360539683278547	-1.4067465961362897	-2.7079600350253976	0.8099949998255113	0.6989090912835622	2.5783504439750544	1.4450582878199434	-0.5854859703338374	0.8775238554674751	-1.750842465369283	-2.0360742867070036	0.38053951109436907	1.3665035237237493	0.8297766566362244	1.3131910853222013	0.4417468561348423	1.9086901255822812	1.7051194794692037	-0.31566241467272177	1.1233335258843864	0.3055129414144729	-0.6172922113061822	0.19858639930208594	-1.5379696136073684
BDKRB1	Coupled	Coupled	Not-coupled	-	Bradykinin receptors	classA	9.164827206394186	-4.159064035473247	-0.25591278472375545	-1.6934306011912148	-3.4547393411097254	-0.059718969306240086	-0.3770161899923693	0.3543916137873459	-0.28573537471114446	0.8473892542818087	-0.14866870632101375	-0.8280105463378811	-2.0858490169028054	-0.7211938279306391	0.7902634146137472	1.599922796501773	3.3022643245807934	1.8717657053301648	1.1519818742480308	-1.2535110564413248	-1.3040718498722692	-0.5537544190388373	1.0718256290368429	-0.05220097154935141	1.6993387015426207	1.097684203381631	3.135225120741128	-0.49028255845415786	0.022372064572434985	0.23941805574287855	0.1406715155328083	-1.0778708421197942	0.3514464558349896	0.06204933467828742
BDKRB2	Coupled	Coupled	Coupled	-	Bradykinin receptors	classA	-9.233139809901882	3.681558824171554	-2.101754564902603	-1.8927827137156523	0.5158232147680981	0.9310668146499881	1.6521442925038978	-4.574447787718649	-1.7593005014282876	0.5755320499737788	-0.6728481029993851	-0.391929472046908	-0.481883932672895	-1.2341773830787597	-2.0539378453323636	-1.5499832235142392	-0.7501584871581548	2.2735703132248997	0.1498481783606086	0.4684135477699807	1.1600154545666244	-0.8676644881747061	0.47717326295355283	-1.714012188021173	0.840965286383352	-1.263224561282361	-0.8984360890098569	0.6316995757524422	-0.2983663933508581	1.1243076452398202	0.26799723701691663	-0.041545070051898225	-0.2934817929710465	-0.8606873005094343
CCKAR	Coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	-4.393726397331387	6.203298888154632	-1.4504452907018446	5.545116061024298	-2.23991934790801	-0.03128269965584199	1.7550325064865806	-3.4906166068977105	-2.739274128909201	0.05751020343483634	0.6196172088319858	-2.0144848448907497	-1.6702220492575106	-0.5737333806770569	0.4271581425013464	-1.2511931779680119	-0.840132750954384	1.3280842624434248	0.612698819203371	0.8360529111174632	1.4912981570827297	-1.3625066077034138	0.39198039368054455	-2.2636359864807485	2.0344020180314137	-1.5928522683435358	-0.23620656932040926	-0.5466537357216883	0.22896259351487397	1.109826883361337	-0.6598670749997304	-0.46891647508642503	0.02675793358977266	-1.3468688329060068
CCKBR	Coupled	Coupled	-	-	Cholecystokinin receptors	classA	0.25423489576902136	14.058347645194882	-0.7927786580708023	2.0258005443384572	0.424772455840853	-0.7653769658429094	-1.5250209168266224	-3.2327518304908933	1.6837330637058943	-1.5063635892638971	3.229926105862883	0.5622935825656104	-0.2575218701921272	-0.3385260863221041	-1.4453148932546085	2.935667763549229	-0.10496844666775641	1.0743810966159129	0.18019039781685897	-0.624754035033034	-0.5443504536333292	-0.7449246785729572	-1.4382860840181408	0.6886064329567884	-0.40611506676170656	0.9588449098405774	2.6096232899714416	0.06626390600884904	0.1848952179143138	0.9818921610033562	-0.8957972115836783	0.2671860541077706	0.8267225817992334	0.4051755778602038
CHRM1	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	4.827087212991849	10.978185118164857	-4.746411309870721	-6.5094904221562855	5.757348871624483	2.6746743789772474	-1.7001226319323057	-1.058334211699692	1.0057024890782151	-4.4311202513478785	3.396220776433765	2.143322365647443	-0.4876468632326077	-0.3955943223493965	-2.414854176931216	1.9105342505883294	-1.570089834365025	2.0201856278501036	-0.813042367454822	-0.6779041568795955	1.273124768751062	-0.6812889711418332	-2.0543894099388584	0.2681190304055575	0.1057151115792354	0.5709287782732425	0.49797353612181106	-1.2394621831699155	0.8435668890874904	-0.0717246468943529	1.2105596767851319	0.30223019207402047	-0.018677592386290378	0.36593197918131065
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	17.780825253008096	11.596602765102347	-4.058276946481135	-5.6672004418789115	3.1927776569971034	4.17281560171639	-0.6657342898539563	-1.9104614480923698	-1.1953282862426218	-1.0209569922064694	1.6367667027895927	-0.27719706097535723	-1.3535556262474304	-2.297118903059755	-1.6983743913097311	3.1155299328331947	-0.8358333121286465	-0.5813820225469507	0.07516118098000464	0.3413130400261496	-0.6599207352206122	-1.126379566386907	-0.08710093926714065	0.18737137257468972	-1.2872010651454784	0.10634594586220598	1.0110313497837613	-0.20109155608789175	0.040001651896799634	0.4210991317979381	0.3271633271869526	-0.8739936926491118	0.011837954628813142	-0.5822981247254624
CHRM3	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	8.863028622714967	9.687536912638446	-4.641722996665225	-4.100792187568174	3.4207468076642775	1.8559156283289984	-2.4821541239803246	-1.0654001632662171	-0.43704059674353546	-2.252433024669214	2.582590481009024	0.450290833766001	-0.4866173809610588	-0.14871194716722155	-1.2141126941742573	1.56121321931665	-2.0187485966322125	-0.9020933659692952	-2.1068251463600633	-1.3187947085262974	1.751733670634161	-0.720121039966317	-2.377295706005812	-0.6510905202786813	-0.11997912424238377	1.1644194199468507	1.2847371434966481	1.0938539383259471	0.06559377303683901	0.5200706710751581	1.1086973281602976	0.3641999048312715	-0.7833009532251185	0.03166663095394664
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	21.14519655661679	9.469068519124397	-3.6034583639199997	-2.3479290452161896	0.1306125069693534	1.9502994301219105	-0.8589350501484568	-3.2925737275231444	1.5502138452437242	-1.7203582720406363	2.8257842766943795	-0.7412338671823905	-0.8057959165255392	-0.15724240499060138	-1.3265726723056914	1.7857447327577352	0.025019255916816974	-0.49154010599039033	-1.115272437628552	-1.3939182018131824	-0.20723539676639774	-0.2879324702035783	-1.2868317144712758	0.49334139638133684	-1.6466077374959354	0.6144272378245406	1.8580967168147455	0.7859819617537368	0.10385660790757668	-0.23241570268991985	0.18472370923564863	0.37117068424559363	0.100470680841485	0.24321537186724454
CHRM5	Coupled	Coupled	-	-	Acetylcholine receptors (muscarinic)	classA	30.421255234314682	-4.359167558098451	-2.289261185773173	-2.872931054322383	-2.1153718079483204	0.5421209244042844	1.867091005881755	1.086116545449595	-0.7379624642737733	-0.20808516545394012	0.8713788692470331	-0.2517600369638868	0.6194545219278552	-1.4555471985442283	-0.19299263780719747	-0.9804094481438627	-1.2732545698445796	0.9162625973221292	1.0207548841112875	0.3960442679222178	-1.7696968230900156	0.424279029368972	-1.535477180503121	-1.7021800857627647	-0.7462992971904328	-1.844177864523737	-0.567210297737955	-0.6872737464392438	0.09326373666392149	-0.27955537325879687	-1.8370290831657416	0.6096895782711835	-0.5431670608267875	-1.370719778319681
CNR1	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	4.39662266818996	-1.9026827461310123	1.002532951196869	4.356155418136862	0.22440978932437064	-3.9870345612769276	1.7011856392550007	-1.7754361146101696	-0.5620177236158065	0.4331745069823167	1.3842077633765701	1.11161953087004	1.5420022920010592	-2.7104733003749075	0.7977680017116551	-1.6099173375520688	0.7544026502592168	1.9529969233176352	0.4764770416370495	0.007432984445076616	-1.435556659812243	0.47176649228186496	-2.224066633099976	0.5750823935695466	-0.5673295357218029	-1.7955950858806098	0.3667748329383254	-0.7326330422955061	-0.37676242856997294	-1.1600922698651879	-0.5386437792323074	-1.2436046653438735	0.722561520431543	-0.9337787392506106
CNR2	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	-18.30548551770748	-7.664173038391283	1.0377892527824644	-4.180332284899183	2.2128390249524372	1.280025380811695	0.9886681514177869	-2.525496216149792	-0.6522791005743492	-3.2345224006544346	1.0161197741435917	-0.4483769372479188	0.6306547657617683	0.8610015757000175	-2.5163205709387646	-1.8898973744141632	0.37569884451162283	0.3378372941308205	-0.950890622211572	-0.8775551543593247	-0.925466723772816	0.9495799738039735	1.5309596603952755	-0.3073715261824605	0.2489179175298999	0.3055048093611121	-0.35177656076451747	1.2652255288452243	-2.1823020057007714	-0.9807863199633131	-0.777694758001259	-0.557256820072509	-1.4041644530809663	1.1504617969224185
CYSLTR1	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-7.228345041109675	-8.616903147556036	-0.03187593280412629	-2.8746570016385546	-1.2853786738310355	1.5818601640867729	-1.6609483881318643	-0.44364613991986934	-0.252553805722641	-2.1389523194727817	1.0786953642655719	-1.1012630982170106	-0.4791127651917493	-0.1758433450894853	-0.5605572307528928	0.2875164655671913	1.6133794069320841	0.2372031906515208	-1.5832972268597711	-0.12161956519488686	0.18655988104732502	0.9891415310605002	1.7896244556098369	-0.8480935303345174	1.0857119537108406	1.0620687374658688	0.07393278276450607	-0.24208050070093134	-1.5985934048598067	-1.9513096452975178	0.36551893746519754	-1.1876048741793868	-0.599797068161079	-0.8903167065408204
CYSLTR2	Coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	17.687250856052326	3.262666218552523	-4.765913777933361	-2.9778229701200902	0.9536219681330993	0.13484345305770895	1.7066206451209154	0.9225263593479651	2.93684136067269	1.8987072435059646	-2.0680242380047624	0.12183735996929287	-0.46627626598074867	-0.6751281574363824	0.06584941674277013	-1.4732084649195079	-0.9901687492950594	0.3154011281655311	-0.827953692571781	-2.1068182691572677	-0.5753843281665839	-0.8347444599223806	0.6259139200764595	1.331880632408694	-0.4618861453091623	-0.40588735353935623	-1.9481656769143527	-1.2704572253325515	-0.36123123119203676	0.35411564031459636	1.4517231190736608	-0.11035340826419228	-0.4035513382901543	0.49915772225862187
DRD1	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	2.790738942803157	9.558296117364758	-5.032011090405848	-4.730270958335535	0.5094253407302524	-1.5364903016400961	-1.254820714506356	-2.1541632425169217	0.5423324861680182	-2.931079199762888	-1.247948550666101	-1.8369547961247115	-0.3540709203037184	-1.5305518375123743	-0.5118524763212615	-0.10537986418156468	-1.1068114118606782	-1.2013346628017476	-0.3408659093030322	1.3361131684466951	1.6470882900261474	0.7212305527942346	-0.3533371580896326	-2.368754009116151	-0.7925209831244765	0.43565991756813766	0.8174597279525306	1.5398453240888434	-0.1231081872385626	-1.1608303042104073	1.0787692951588352	-0.06692764224626972	0.49861368874748485	0.7879246291337685
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	-5.5943150916164175	10.254703529507442	-3.6013900052571395	-1.0128836887386752	-2.2121671083265246	-3.4960413654410423	-1.745747379398191	-2.675823717200055	1.281027685286566	-1.9070510309506588	-2.325353001211524	-0.4160853844736833	-0.6861128486079874	-1.8871495072564897	0.0357064191874787	-2.574256208818992	0.13541179392808822	-0.8118801796868024	-1.6378672308841218	0.9551646341542397	1.3608701651272674	-0.048144401902359545	1.3669896201001683	-0.8838990662111939	-0.6546904737944718	-0.7638276925033981	1.0379874836195684	0.054728855582473694	0.6224120621120023	-1.4156051721689735	-0.060206239669793965	0.12121726101292371	-0.3564396811108566	1.3562564048388621
DRD3	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	-15.482541073595817	14.301101341231027	-0.06455332843584229	6.612451935412613	3.2893730309956455	-0.8841959767102159	-6.033718233765608	5.168309343835964	-0.3574500256641987	-3.805406198826403	-2.416594131311124	-0.9220900844633518	5.068887458456248	1.5654522192514833	-0.01735393333005638	-1.859351772672418	-0.8431976297282634	2.9618682102962905	1.7240819149210909	-0.8842013749990294	2.4528619962779055	2.9055659818883846	1.446273429480129	-1.2050773278743894	1.3241848493290633	-0.8413336396991803	0.6584652510982675	1.775288138621192	1.2038858733382403	-1.3466632150042548	1.4613868167712234	-1.0424363513179755	1.5328853532320326	-1.2111256365851752
DRD4	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	19.914667093961203	4.192883612048087	-3.1480603456288483	-2.5256542598668177	-1.6551912192688174	0.9301124263475545	0.18489588117646344	1.5173619229750341	2.5508867159281348	4.492414030246566	-1.923544527020406	0.8541817365995483	-0.8925491518453756	0.060550767249937305	1.450868763897949	0.8997382865770922	-2.852563274282944	1.150101544183022	0.21439217955844367	-0.49377746594098537	-2.4234651076859364	-0.35278482031085834	1.4359651313235888	1.0121337548674498	-2.060709110308733	-0.9816920808706693	-0.9838558935711109	0.22434962413208842	-1.2342811271093757	0.7999780458839689	0.18233212033788523	1.569530201136386	1.1633871893954384	0.18227474734746243
DRD5	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	13.573968563100758	-5.842103917390893	1.663982554109455	-4.929497947654293	0.33352807304047855	4.650729565279594	-1.5773615729935209	0.5878633741669085	-1.7130132477088922	3.2856278102807033	-0.126682145135536	-1.1794125879943602	1.4681422123245198	0.4164105983596003	-2.8899040071582482	-0.7701336161088579	0.262528616034084	0.39277555882054627	1.6538331250680542	0.07919446986898909	1.026585515617365	2.527483431814776	-0.29013477005445876	0.981168279028334	0.2106007357921976	-1.3868773380163402	0.2846652393438629	-1.1130725537696085	2.3479378517457308	1.8285481706002378	-0.2729771053503741	-1.0057958093092334	-0.510147717792147	0.8072519172672997
EDNRA	Coupled	Coupled	Coupled	-	Endothelin receptors	classA	9.932914458586009	-0.8969410919336964	6.323570953400411	0.0584085684703274	-3.4039612124873875	5.407450787712886	-2.5132019387062594	-2.2160544354524956	-3.317769125966154	4.544363239077218	1.5028551360082953	-0.14555267996386848	2.9807707142333437	0.6692583238913873	-1.9692940704207433	-2.071714651680286	2.111340254489855	-1.1549335843494988	1.215176678283033	-1.1573712660646804	0.2675903981498324	3.613883655209296	-1.050523373649538	1.5986679070513206	-0.36378372464638326	-0.6075549584941066	0.4629110228634406	-0.12870102086575916	1.530223561104428	0.6047844145020561	0.5714173588594914	-0.7789748360880993	0.033692197707822835	0.52360754445413
