Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
ADRA2C	Coupled	-	Coupled	-	Adrenoceptors	classA	12.265354757833041	14.20509744449125	-4.7203326781915385	2.351675921870803	3.4900133040804473	-5.6380128317594895	1.798972728664624	9.781288962624693	0.7103871632534904	-0.547451336421126	1.8845411212486018	-1.9460717829868952	-1.7382832520409377	0.7951673421492681	-3.7301727108221288	2.314001015528528	-0.7390680342384807	0.5148682022811685	1.6134822547648033	1.9475829983574107
ADRB1	Coupled	-	Coupled	-	Adrenoceptors	classA	1.565224718509594	12.937503514072729	4.264951581973606	-3.19063014863296	-1.2109409707824372	-6.538843521736112	-1.5028489383213703	3.6619922428556806	0.5614104284068409	3.201561374056281	5.234783205506829	-0.6679750974345726	2.034303692557085	-0.3799422507520498	0.1521423073770033	-1.9671445412742845	-0.055458255373065285	0.6797744407995188	1.301953121667441	2.7383283010485053
ADRB2	Coupled	-	Coupled	-	Adrenoceptors	classA	-8.152662979750382	14.044146337605351	-6.315926438904594	3.7051846218842055	5.893971595817345	-1.0275679983615582	0.21503108728121073	3.2078149237429128	-1.2085088281386582	-2.4614225600508846	2.5424910229555655	-4.536701346093062	-0.3923604330094608	-0.6617610278650672	-3.0298340993445856	2.4875977547222927	1.0767908407522844	-0.4663857052493959	-1.8600605579660903	3.4986403122026344
ADRB3	Coupled	-	-	-	Adrenoceptors	classA	-15.380932991207311	1.202127290987207	4.6070671952123785	0.2284589706345825	-3.6788654239095195	-2.22339146557642	0.32951976505209	-3.922263045274165	-2.2618649094159893	-3.2704872545618158	-2.2740980595318083	-0.062369857757710395	-1.8496488503792998	0.5355710188969468	0.27749241420785864	1.488686960808499	2.5131971389872487	-2.303838056446666	-2.391981230783703	-0.4856562692521711
AGTR1	Coupled	-	Coupled	-	Angiotensin receptors	classA	-6.512106755914628	4.6992761342555935	1.0837419010133915	1.3809120555671361	-3.722560918957693	-5.744841333226664	0.8274998554361523	-1.1889543187451175	-2.0048527877791162	-0.09669901779685469	-1.6024346971156003	-1.062573853437886	2.266035317002089	0.19317318160406624	0.7694830452901886	-0.8379907607315593	0.6898287414516305	-0.8085872354866865	2.3351544566594207	1.0286193429472779
APLNR	Coupled	-	Coupled	-	Apelin receptor	classA	9.093337552149862	0.20290789375924587	-2.635429671712935	2.6429288708663017	-4.053441383533261	0.3242069935324992	-1.114974634783651	-0.5532741212034442	-2.233696949289295	2.063364888263654	2.110852827165972	-3.427853676095007	0.7475952489816335	0.3330288789277093	6.859055234666846	-2.248646642330051	2.670658958852955	2.9754147936141293	1.730687596004638	-1.0451345414888225
AVPR1A	Not-coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	12.430997399242866	-2.3772704940814227	-3.6460415076577357	2.8672730379959437	1.418491723735516	-0.27637393324024323	-1.5837885826551892	-4.283707786222009	-4.378133140230129	-0.2071630114511488	0.8899325086336414	-3.839068908676576	-2.2628349649146493	0.22618391247246028	3.815564786243276	0.15945971187445482	3.338049295197867	1.7734034404393535	1.0543274660852058	-0.5546629281021987
AVPR1B	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	0.17992815665057985	-1.4650182297090808	-2.986385753899096	4.749895456550755	3.715201614932455	1.6841285063433704	4.334554794587258	1.8142198761536057	-5.268248917424668	-0.3314811526741699	0.09935406493010492	-3.9956255029636774	0.9496298916011993	0.7645441472118569	4.0144148235080666	-1.5752450348572513	1.0453796346255586	2.2496573848353068	1.5911836958166181	0.05641200176844982
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-13.6031633857181	-1.7083177110446077	2.0531301782321045	1.5791872454726334	-1.2277410184339523	4.939163405288894	0.9213160516602554	-2.622282361009983	-3.874099929143505	-1.6235902746910786	-1.1300960954215953	-0.07167351742169609	-0.0699251496382365	0.9563973669720757	0.7714642481289201	0.00588064764051521	1.678779153784747	-0.6243557443237079	-1.3931893718218713	-0.04305154083413077
BDKRB1	Coupled	-	Not-coupled	-	Bradykinin receptors	classA	2.960837354099154	-5.157547503778466	3.3490526154169724	-0.5083177381241212	-3.5329689995393765	3.758156629736884	-0.9919012533642688	-2.4542143357030173	-1.5701420313267438	-2.100374192987398	0.7536896349911429	-1.6503880861527174	0.21218218727446903	0.9746646646334015	0.43119919804100154	-0.5916544571146912	1.9407608070600444	-0.4366635603188728	-0.6468089353243353	1.1727530355098439
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	3.89407528939992	4.709681571747362	-2.1668682732559676	-3.5299157959199396	-1.7567702788308914	-1.3642947058059323	-2.0356458495185707	0.025931373753404652	-0.8244980170618492	5.782986680948514	-1.5618944137185287	-1.2692423317049535	1.0433265348673482	-2.9692678031156077	0.4920118017024661	-0.13392518139959392	-0.5524533385986613	-0.9097196102070819	-0.7174493529761731	-1.8765311207796094
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	13.788065554485813	1.175786186150694	-9.006046412345267	-0.5518229582584255	0.9617710414514901	2.4791290239543473	-3.011796984664272	-1.8460472375406998	-1.5993529561187034	3.4329958446039797	-3.7429256744214046	-1.6750160672813885	0.011042221481522169	-2.460886873890531	-0.5221767186144125	0.6287363004913156	0.32925921540348585	-1.7046722869665063	-0.013610311198609748	-1.3657318342112124
CCKBR	Not-coupled	-	-	-	Cholecystokinin receptors	classA	13.040450086602442	17.653774947402848	0.49268790184820827	0.003915883254382399	4.835324364142179	1.7813051471989192	3.6034695176614764	-4.395405333990097	2.5980233913549777	2.4938898555162883	-1.139403087806522	0.5192260665410943	0.7177644325853881	1.6728547282999857	1.8697573304704345	1.436613142523341	-1.6634332653790904	1.3757691516467354	-1.162982565020237	2.5015729350423777
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	25.80181551818549	9.689793655121656	2.2313138923673246	-6.6775578312508985	-1.7248544837888287	-2.715703974689466	7.267539608624807	-0.35298624181254007	5.221770211512724	-0.7327968355543066	-4.368508468628791	1.2593577321770202	5.053121259895671	0.4227749785935741	2.606767892874231	1.200205611651169	-0.23580916987862377	1.9597977389739338	-2.003926865169748	2.544983504338635
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	46.033881616664004	4.129147102824829	2.2082523292902776	-7.667100104790888	-2.2278161905066405	-1.016304191766224	3.697630816649018	-3.2101747381749584	2.1040303731156187	0.8856590885823657	-2.257217076113586	-1.4395819894975497	2.8727576082077753	2.529348418785239	-2.3518964943347775	2.9348484013385456	-2.185053196260121	3.5504685504315083	-1.4658765411294146	-0.17127676923737897
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	21.76228601482858	10.851868317705533	1.7047619519610255	-5.320333333821738	0.8233040524988063	-0.09553928582359984	5.891973850954573	-1.7534249720613564	2.578253950373678	0.4247250454265623	-3.679600652394125	1.31826619671443	2.52455194196592	0.9011369505418791	0.6395297888155596	2.787852184466777	-1.4583001173410803	1.694773793734119	-2.7009101745849144	0.3354458646232043
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	38.93503881389344	4.77140578990285	2.0378518600853965	-6.27902935647232	1.0453316576585745	-0.4077209171351236	3.966705798171144	-6.861596817069552	1.9962072053132816	0.21597300321008908	-2.436365119165691	0.7307153339884888	2.081205641679377	0.24813611549353706	0.16572964612708754	1.3240891248704358	-1.3902926857099747	3.5113122557238516	-3.0198737520389436	1.0282744814580367
CHRM5	Not-coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	35.275349978599166	-18.82239502473874	3.1306013002274304	-9.645882225831011	-1.9511880124742425	0.9878934752043322	-0.01138872095552648	0.9510345304457115	-0.758761718827671	-7.728224377107012	-0.1887949096807329	-2.020934504461343	3.8950878844156636	-2.424923650741105	-0.7187893065101323	-0.8607087933974144	0.6261196888544702	-0.6739270710542107	-0.4795272088214302	1.8227738781555571
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	-0.7048657143466134	-6.777533015169865	-1.1074811189061298	-3.3371334455461983	5.8027157589365626	1.4307510343302123	-3.2648593247045414	-0.45587179618122087	-0.6466055294229723	-2.7986262673093276	2.79481436433345	-0.7649699591561915	1.590274510133656	-0.9349396902540418	1.7203819112968715	-2.5615156936836354	-3.3992953601594422	-0.5055106802093008	0.7806125640609868	0.6376197295022392
CNR2	Coupled	-	Coupled	-	Cannabinoid receptors	classA	-26.438686575799455	-0.7005730368332015	2.2764445633850876	1.1376660401348881	-3.4440433599289366	-4.403720492647516	3.454239974052284	0.39531874617424384	3.3724339036189126	1.740904224690245	0.18601680925576186	-0.4708522282787704	-1.6445107724343617	-0.7472464130632307	0.9497258159083206	0.00013799091479668995	-0.5672126701368578	0.3590424650828075	-0.7205160344054602	-1.5420435426617052
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	-17.50115387391034	-6.884626750856934	0.23522336365039165	1.1746435940799205	-5.691534750352792	1.3346496262236662	1.989911875912993	-2.027373724100341	2.8069484548760526	-1.6073970932497823	-0.15292134062933382	-0.3616697765654827	-1.4966649096950602	0.25275926976021834	0.13746115745815432	0.5996766448350793	0.7017221634316826	0.2316987012392597	-0.3473679833976445	-1.9707408762763408
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	15.489759767261209	5.524880129536984	3.4159817547878077	-5.781465399955383	-0.45461439733149894	-4.915540245297502	-0.40036017569753	0.6642898755183564	-3.28477684495081	1.096345797043236	4.722371058558774	-1.1987434449778915	0.27059225710352736	-0.9872101344697339	0.11505683101368465	-0.42076561752796343	2.33059259980041	0.8362403504329561	0.7389233392200341	2.230937315786595
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	18.76679691008455	10.330616147143543	1.3551115937430636	-7.392260285455069	0.08684977207079304	1.385881770123611	2.9134800091973077	-4.337596925542426	2.9796130176115803	0.17497432847764247	-1.8633053343192838	0.14754497675049758	-0.47810143578103054	0.004400544518783603	-2.512594047842075	0.9111272868925212	0.4816437520602053	-0.11891635543171555	-0.5088362725096315	-2.5190790132698706
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	8.971688670545774	11.378334003302403	-0.4016939663728952	-4.348963929653607	1.2107996158735725	4.740430343336598	1.3849698244432564	-6.223626555797591	1.7350821185576708	0.46701083184712805	0.2957640606271196	-0.7663630755557551	-0.3697435784102778	-0.4946111167578895	0.06337910512923867	-1.5809940297873508	2.099763955480997	-0.7580312164176034	0.8933353783405631	-1.7498470012073586
DRD3	Coupled	-	-	-	Dopamine receptors	classA	3.568329737650717	16.367178481438227	-10.988355317041144	7.33334781426906	6.562672463898847	3.069343844960304	7.922741131035341	7.673254995149557	4.209785235005328	-6.952755103832687	-2.396878623571098	3.9704991139390096	-1.209004107235638	-5.687950176095759	-0.5965414824961248	0.5892540351495267	9.070713005715353	-3.3777483224588867	-0.6329088826622714	1.136193829370974
DRD4	Coupled	-	-	-	Dopamine receptors	classA	21.499406043801265	3.668904909879515	3.1563056949355484	-3.997736716674747	-1.8047748837190962	-1.3331623399195898	-0.14581429240746266	1.401087061977054	-5.256171810509566	2.2528733060660935	4.526956060687073	-0.852455127483965	1.62959867014104	-0.265019856622144	-0.8145918299831731	1.2599795204456414	2.7427160812289952	0.43242126362744143	3.934764385985553	3.4620040881809038
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	10.514153977072041	-8.881360759576635	4.646102885826646	-1.01147621547601	-4.95713725511444	0.9502430584540044	3.038876218153354	4.7879531868959795	-3.2442261789026485	0.5065170673031987	-1.0638971867251115	-2.4516670548589445	1.0829980633533667	-1.2260184533786402	-1.1908813918638677	0.2518585818453783	-0.6570612884807692	-1.317722893427862	-1.6753517779522111	1.779280830929056
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	19.31439137881974	-8.540887175934714	-0.2045626325593637	4.144626787062948	-4.712854785987015	7.598714402502697	-0.29539717021882916	2.924917557764611	-3.8621222118658713	1.148992924382982	0.9765438565776995	1.440883722481024	-0.7025204362586893	-1.1149331354581107	-0.06405684305993081	-2.2732958400885375	-2.2655905655807045	-0.4865141047889314	-2.0505626039764966	1.3204479620138292
EDNRB	Coupled	-	-	-	Endothelin receptors	classA	12.937770176670604	-14.410379946300207	-1.5612938923990285	0.553352149080792	-9.092406853224931	4.513503915386093	0.5560120206514775	-2.523872254302709	2.5479802081568295	-2.7082370154022355	2.775338433955061	0.2850172568972978	2.490776814398725	1.7873075504611156	-3.840217458310596	-0.39743746363874466	-1.6388620281112178	-1.4917648510185877	1.717447901614717	0.6607291028506614
F2R	-	-	Coupled	-	NA	classA	4.625825765031883	-10.528379559038676	2.046246144661161	0.5882829645864874	-5.331269129023922	3.4282493221061814	1.0565362000901308	-0.9412851538527008	-1.6144319682620738	-1.192865668058683	-0.8464398125911344	2.6265636735863684	-1.8221622680280345	3.7278822857496907	-2.1326130158688654	-0.764515937147271	-2.326350496933771	-1.181100874734256	1.2811560306704595	-1.5401267416648023
F2RL1	-	-	Coupled	-	NA	classA	-0.4775787431145219	-12.530326307000752	1.62617871972226	0.8276802068568299	-8.415576963497537	7.215375629892366	4.19871405374965	-0.8891646011983118	0.7557158270973654	-4.628515830389797	-0.12675157051454664	2.7538031298655197	1.644701508498963	1.685784790122083	-4.22689053703888	0.3790725986582869	-0.19788221893102578	-1.9759322812467168	1.5782625645868393	1.5130711706579476
F2RL2	-	-	-	-	NA	classA	-5.700762664242588	-5.7756146244030235	-10.566861408819568	6.936495315496108	-1.5622945739529284	3.5727459556999883	1.5705850881811005	-2.3676543654772444	2.103801668655855	-3.6046282225621877	3.2256587884685226	-2.857922231637863	3.7503077610948186	1.4005695031819385	-5.842146603752146	-0.7368152077898412	-1.0443107320987626	-1.3528176688643916	0.6500358154007719	1.2963622857416093
F2RL3	-	-	-	-	NA	classA	-19.33560429410644	-7.630284981203735	-4.619889796060425	6.6307572470899485	6.034371724303097	0.5470257667665333	5.016228710932933	-3.8279299564177607	-2.724326089574107	-1.5726724604592832	1.786617310664605	4.0061111893253	6.282249525932146	-1.585423715201921	-0.38991257416147634	-0.9892932018975898	-0.8878626731114438	0.5426810074861036	0.5048172128403586	-1.675998784616794
FFAR1	Coupled	-	-	-	Free fatty acid receptors	classA	-16.820704976770116	-4.439583647251666	1.0540502165846382	0.9980057167015761	4.281505243556683	-7.101809547985645	1.2320035228722428	-1.1367712670065733	0.8715750941279338	2.549444143587697	-1.1143513807369596	5.623874862270409	0.3335169739265793	0.46144792718863104	-2.0620424583430785	-2.129337328686052	0.23747982185414648	1.6514208512135145	2.116932756207627	-1.018026441719227
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-12.619337987354756	-5.317781681041223	-3.0773964249344905	3.324601649026772	2.752789783924862	-5.065907874240117	-0.7130730570903686	-4.484113427592354	2.2375225161645913	1.913295145670527	-0.48967782276190297	4.478576913408064	0.1536387267959391	1.266983330984247	-1.5175600154084523	-2.268214561709072	0.8725860531182268	0.7783066818207606	1.0979727142835696	1.42261959952869
FFAR3	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-4.825700557959342	-9.576874114945081	-1.6306101683186813	-2.152298503249041	2.6940094942152495	5.986686597412694	-3.3238785879543173	-1.7022826869193408	-3.9872326447135973	3.453328948430695	-2.3411098521427807	2.2767588212994982	0.8069266583851764	0.9447386007988895	-0.9125587922165233	-1.72323547970988	2.5893752076131604	-0.21585347578857372	-0.26285367523404457	-1.0370808702126053
FFAR4	Not-coupled	-	-	-	Free fatty acid receptors	classA	-17.339555525753987	-0.5055528166901281	0.054028484207792306	0.7659369828339829	-3.282756756479557	-4.955352577212018	1.5239722153968063	0.053345111855326054	-1.0865094705507272	-0.9054884348386797	-0.8356201932822596	-0.21618072069763186	4.192410773868275	3.8851791447629695	2.6407149724153056	0.8197370656018301	3.05595706475791	-1.7103819008585721	0.43577405389558693	-1.9425093697086844
FPR1	Coupled	-	-	-	Formylpeptide receptors	classA	-13.845656204587499	-2.4506290369724977	1.8724969163690752	0.27387942641848684	-3.45091792360739	-3.7444873683333553	1.6690984833023261	-1.7501678790637003	-3.0224826655943415	-1.5396214469081058	-2.2799634310433934	1.150775666294397	3.487276924350073	3.3141493848652352	2.2750489013652397	1.2192550758263645	4.387941244122831	-2.585519393949044	0.05681577255044252	-1.0891906543720486
FPR2	Coupled	-	-	-	Leukotriene receptors	classA	-26.552241843071442	13.429482336050352	-1.0443704895133632	5.4840578721949615	-2.7298609549526573	0.9687736386238627	-3.397158711225645	-2.8416896720682217	0.12340323656111997	2.0928991617453603	-0.7160465551261649	-0.5173793182107504	0.8293169888392882	-0.6446209334048478	3.0601878007468923	0.5438128641162179	-1.9340748010230515	-0.5255096891272215	-2.144849652919467	0.07501869452217251
GALR1	Coupled	-	-	-	Galanin receptors	classA	-7.124028409379293	6.879730704419327	-5.881939955267303	5.988220904869349	-0.28493855321063927	-3.2566073853220034	-5.725529253621338	-6.459786811571443	-0.7721155297765405	-2.203637326921042	-1.1238636953068872	0.06207287951654862	-1.2920572053757826	-1.7583445439121645	1.0818588590438334	1.1807242905790052	-1.1385483560011205	1.0426103606938735	-1.1698445826839652	0.5123725248712383
GALR2	Coupled	-	-	-	Galanin receptors	classA	-9.547219135325507	6.301951824902001	-7.241704957273694	8.469201841099615	3.529194295589392	-4.4227129988587714	0.8600464237320332	-3.237044450850508	-1.8684742608744584	-5.751562829262117	-2.694081956692237	-1.3653664190438257	0.02486478035441098	-2.3159775312005273	0.17967184222905677	2.134606017874353	-0.5427375866651968	2.7974031250653697	-0.5150467726578822	2.290584061915552
GALR3	Coupled	-	-	-	Galanin receptors	classA	-18.40712860086144	0.9618337458170191	-2.658613838395341	-2.9536567712957233	-0.9094649769167998	0.6782293361911834	-5.479825821566588	4.463689840996723	0.8732494393276281	8.561407943145616	-4.224151655192243	1.2343793259769829	3.171096187560203	-1.5135411985843137	-3.819928350795391	0.7662246274900182	1.3911141322924512	0.8253238687191624	-0.06829922925170422	-0.8617345978768998
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	14.854991379344368	-4.506003480469476	22.558573643509853	24.715099324031428	10.78279156911695	2.628567127252342	-4.401507116833226	0.4974351460049365	3.304555336049381	1.9435487953752337	0.43316527067491273	-1.2979655584227048	-0.2515132064856027	-1.3348539019710317	-1.4175510588180764	-0.27547940308562907	0.11157939210309571	1.1519197847979799	-2.8126431652976334	-0.13459544712722957
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-9.826924962601723	-2.053447278007836	1.2569908935384313	0.7463893326506712	-1.8433159949974514	8.905494596333627	4.67244503575146	-1.82644960304686	-5.728004094278752	1.7566567380603995	2.5658027203818965	-0.5491873787747679	2.3892514058043184	-3.1819132512731754	1.7044132179840117	-2.4602874689635836	1.047111900766651	2.517202463137792	0.021758410360010322	-1.2219612136982196
GNRHR	Coupled	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-10.444923508151144	-4.669150692174742	-2.5540406757289307	2.835617181603851	-4.869079724474293	1.8629679170860045	-0.03733124172590231	-2.0074549732282	3.063011124390389	-1.858538384026075	1.4348273846771293	-1.2983659502480798	-2.378007194864373	-0.19290060716601973	0.001914591425033314	-0.44134932271508076	-0.09120319831859869	1.1764598424589918	0.1496119811043575	0.32147831035079066
GPR17	Coupled	-	-	-	Class A Orphans	classA	-3.527407523117222	-8.01497353641127	2.668974262818171	-1.6767245508205586	-3.775438125151482	-2.020142368099661	2.316859737015464	3.947305567603427	3.8676389487807437	-1.3899017153549014	-1.423627363284343	-2.707016589952945	-5.291157407358427	0.6730963869130282	0.49142522288476537	1.040513508900338	-2.022073282294965	-1.4301143994483019	-2.1724096458104034	-0.8151710130615707
GPR34	Coupled	-	-	-	Class A Orphans	classA	-26.59586675602892	-2.6654069136161054	-0.07787592228296965	2.3821808003005995	3.8337681979771365	-0.728893157963389	3.0704516167678553	-1.17970425630938	1.9809797794229371	1.0945670606782414	2.2797510487895676	0.9452050295065881	-2.5734456684609768	0.1606421017276153	-2.3972209142476935	-0.6370915853474294	-0.15365577940789105	3.279126544878377	0.11449023189568154	0.37582554166209364
GPR35	-	-	-	-	NA	classA	-22.2946110643228	-8.423038529862195	2.0083003663498467	0.18758960701431238	0.23171819773470267	0.454887293021962	3.60763548243812	-3.2023703937516856	2.55865658069617	1.4316800854737597	2.846983222473295	2.176775437613203	-2.0760715870614432	0.005975952547350774	-1.516541526079036	1.059105191514763	1.8977108796148499	1.4479766145270123	0.17368134451568776	1.5665620005085168
GPR55	Not-coupled	-	-	-	GPR18, GPR55 and GPR119	classA	17.357240706872236	-5.98542900840622	-1.1579306002617042	-6.614442027784021	1.9575475424105677	-0.7721657029664877	6.656813555112146	2.481623559264646	1.8874417820845097	-3.0725743109104413	-2.0378419953090927	0.6361539222402717	3.7532280834988923	-2.5177381228101656	2.9482704797986456	0.24209446628906875	-3.4894355482674784	-1.6111958173997023	0.47444599003632054	-1.0362825157604554
GPR84	Coupled	-	Not-coupled	-	Class A Orphans	classA	-4.282340992084885	-7.138292183293126	2.634326891039921	-6.984267466892298	8.292765110528336	0.6549747449304696	-1.5579807736440563	-2.0938767308841855	-2.9271475246771765	-4.721585467291792	2.554779340622113	1.8892895761072255	0.8667600401131177	-0.5306249843350165	1.7712558736181696	-0.582994757803375	0.2738610018578004	0.018785897885322016	0.146561877497063	-1.3788185643705908
GPR119	Not-coupled	-	-	-	GPR18, GPR55 and GPR119	classA	8.66481611212969	-12.27909796482118	1.0748909070022301	0.3429376363059057	-3.3323799083045778	-0.860974498014377	2.3941704093854566	-2.183498088103517	-1.0245632712757264	-1.2975340475158383	-0.17192970689906822	0.22711261492194723	-1.4728586333641718	-0.06421180189376946	-0.12502569399123972	-0.8927730138421487	-0.1552632031368322	0.9883651332523079	1.8078683401285678	0.2624651676691144
GPR132	Not-coupled	-	-	-	Class A Orphans	classA	-17.092090645023678	-7.88579400426143	6.430878335957256	0.1365961043507946	0.00859238911506352	-1.6316954500754377	5.625931183431688	-1.2009111839246822	-0.18964857977263083	1.6630455192839126	-1.1222368899074167	2.515996375416331	-3.2004905364972163	0.3416131846094181	-0.7070984912930511	-0.12501135799813431	1.4147526969095772	0.9752109302437105	1.0595342790247309	1.9283334671019947
GPR174	-	-	-	-	NA	classA	-16.988040696574956	-0.38976958001045325	2.029731481470096	-0.22074905942225762	-4.729391845810822	-5.638068060759432	3.4447225242583044	1.5338779332194836	3.230770128162529	1.1671351240175147	0.9188317710238992	-0.7641009332294729	-1.3989478603142267	-0.8166796114375071	0.516589839942213	0.8159889696033188	0.13216684289101943	-0.6891938546313522	-0.26638606957908	-0.48911312831933845
GPR183	Coupled	-	Coupled	-	Class A Orphans	classA	-1.9349284721327822	-1.3239575894639415	4.120953407046703	-1.933625875623939	-3.61328383558494	-0.5757082722936023	0.6970974721045085	-0.6470474980079661	-4.727490329191503	-0.41814202074104134	-2.3599601315521848	-2.899599245158703	-0.11254334265533629	-3.714500319976517	-1.7630845203171266	0.23644016420243202	1.0345597900272507	0.0647338902271425	-1.4368615678290588	-1.107534933935173
