Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	29.825428362987633	-8.473986304746317	7.60660416692007	48.48548585945529	29.103684708953054	-19.734660275064925	-20.039784489050973	-12.665247065442522	-4.680777460449061	17.42777403448329	-5.055466398607183	5.224367721738752
GNRHR	Coupled	Coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	67.8359147255566	22.432636201203096	-3.575968304391161	-8.102917784681075	6.553600075866302	1.8957833391924988	-1.7150332997979998	0.309265363914367	7.056667612238641	9.66960254338318	5.815796070173118	3.6792642067378067
GPR17	Coupled	Coupled	-	-	Class A Orphans	classA	42.86553071299066	42.46695451922121	-2.4510543741391744	-12.633650524008189	2.5163872528973186	2.2744065846313584	0.9814229953279924	-13.012124910848456	7.033549479551312	-0.8654369245965075	6.694417566081073	-4.995022507289385
GPR34	Coupled	Coupled	-	-	Class A Orphans	classA	89.09273290149895	40.811172519715164	-6.496000112922536	-15.96898263197193	-14.372307706293899	-27.41588965425585	8.424852038491666	16.61590004129114	-0.5383989923535619	5.5171552365358405	4.321764767384293	1.5840910631831562
GPR35	-	Coupled	-	-	NA	classA	76.46290938499206	50.60439591975396	-8.109610206660737	-15.500079973284896	-12.120011883975524	-27.48969383980421	7.026070151611173	3.8062553959535164	2.1766522530172474	3.464350687388979	3.227908810953045	0.19357605639830022
GPR55	Not-coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	-49.448356948594714	12.839584153076233	1.0211669785272486	1.3474983805780574	-6.282615709412965	6.83484666023151	-10.5949230255764	-11.064223883721885	-2.594113338862379	-14.127097290069745	-2.9454126280355486	3.2739056630101424
GPR84	Coupled	Coupled	Not-coupled	-	Class A Orphans	classA	-54.18480965759855	5.462150481811993	-40.6799710125886	13.473689099511452	-2.743860772165644	-11.259771652864693	-4.25470793118686	-3.4851560131993926	-6.9240460117049905	-11.702129924243339	3.438949053865371	5.68595559884905
GPR119	Not-coupled	Coupled	-	-	GPR18, GPR55 and GPR119	classA	51.41256151630174	34.84511305630787	4.695562474834826	-18.37793720114344	8.482584463299208	5.141940938446757	-0.6985755965358091	-8.953107441536957	-2.1101560839664257	-0.7975074970932869	4.835715366988164	4.774812311314918
GPR132	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	86.73392133965288	31.5277431206371	-6.630166304452263	-7.219849464466384	8.697205745260375	-11.820765503041091	1.1604368861307615	-5.90721232520467	-8.18401629876644	4.6742922929609225	3.8487889847955796	0.21327817105392544
GPR174	-	Not-coupled	-	-	NA	classA	70.22988178090174	21.43784202304189	-4.156540647663421	-12.317616337271977	-3.9675270860717595	-10.261196249134366	-0.7349088226604047	-5.558929765099594	0.07076806652720959	-2.060174850817515	9.625510473622528	-4.321248312459351
GPR183	Coupled	Coupled	Coupled	-	Class A Orphans	classA	26.169553796457027	-24.969151900604558	24.045108396295397	22.603821046625093	-19.169007670896246	-5.591063359068277	7.467963849502386	-7.791990835328274	-5.061882284654611	4.288819483081014	0.9919975931372786	-0.7087913478091272
GRPR	Not-coupled	Coupled	-	-	Bombesin receptors	classA	-1.89658845860838	-33.171940047492825	34.81436440735407	18.231808360750758	-6.525355807276755	-4.4293249438641205	4.486121823572352	-1.6326405496463192	-7.803871032920697	10.141183974293918	2.11796850087326	-0.7580910976556661
HCRTR1	Coupled	Coupled	-	-	Orexin receptors	classA	-8.322728205453892	-28.76053133122606	36.69007671111247	15.365358571215179	-9.105456204889888	-4.101148235953612	7.682444476433043	-6.046193105409921	-6.52670849573487	9.291276256872214	4.090026865097602	-2.5595187888043465
HCRTR2	Coupled	Coupled	Coupled	-	Orexin receptors	classA	-69.22813680318374	-3.4060662651099745	17.052126984608744	-27.40448622741959	-1.4102953094967279	-2.0702548668834355	2.3100185265791695	-10.150872326633744	-9.421930666501517	-0.6452195529443268	-7.912391209137267	4.974851811857895
HRH1	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	-27.717132295570405	-42.186660029406056	-20.071872612669143	-2.2219959811823697	-2.6265392095195534	-20.081791580752427	2.75571207381558	6.244593026990075	-0.4209108674657041	-3.296374675983462	4.476460945439079	-8.090169900108199
HRH2	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	-36.31897782000259	-24.544122687512132	1.1488464843296338	-27.531713559775447	6.507804523882478	-3.720854611888263	-4.679486548177635	4.70075434619495	0.9193133167851922	1.928112057671051	-8.372617892177567	5.067886446428288
HRH3	Coupled	Coupled	-	-	Histamine receptors	classA	-34.86105915775481	-30.291527121204503	-17.812142106533617	-18.330082020452444	3.220032635788905	-16.868610934714784	3.958776161836813	-6.875147160758599	-7.554777379370753	-0.21124613615968454	-8.781335508383606	2.154689696692284
HRH4	Coupled	Coupled	-	-	Histamine receptors	classA	-55.726975130817884	-19.83010737208092	1.90841229446088	-13.471501247671453	13.306255739217427	-10.083221850159264	-3.8008512097059883	2.0414121370143143	3.0700368717690094	5.85124660206628	-3.740629709999066	-3.5280090537037996
HTR1A	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-43.693235970116085	-25.545875289871184	-11.38504272375243	-5.292246361648857	17.354268061968444	-17.274384741415087	-0.3276681867131664	-1.6504101460643463	9.405214110814125	11.638130024000368	-7.528714959359166	-2.7708855444096008
HTR1B	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-38.40141501899285	-28.940068244780765	-15.5634928937912	-6.603191978893948	15.312187146165892	-20.466956385253045	-1.7429252865444416	-1.7067803659229224	5.693011117091509	9.993475496263153	-8.510367619446463	-4.376227173099506
HTR1D	Coupled	Coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-37.36222335946768	-35.729834041506834	-18.109845630047612	-6.410330080130497	14.05760676926992	-25.263135413194885	1.0337053153332119	-1.4747548433828477	0.7169453667528141	6.7921162424761174	-8.71539568466639	-3.7791656560352247
HTR1E	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-38.70188733340672	-28.753118719936072	-19.411257490746568	-8.445037016353634	13.583428643020573	-22.684611778294446	-0.033853814664906855	-3.6629024687856906	1.0059178897107979	6.095526547375241	-7.823950514219936	-3.83269055310334
HTR1F	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-62.19703224696373	-0.6117891302905336	10.842511929376675	-13.805070454497116	-8.555330401228698	5.6221471642084735	5.307953480615744	-10.671391556668542	1.829251056822653	4.222268562788416	-2.4853015128300577	1.637626199213317
HTR2A	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-63.641830169040865	1.202645586196898	16.254615945221456	-13.580740093487245	-8.893328090486905	4.515324194807894	8.581047388239693	-11.603449638738024	-7.36261900293075	3.046026460666851	-2.6016939062541686	0.7885482500176332
HTR2B	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-55.45369885019309	-8.340768147001183	7.339428908308932	-12.227209087775524	-8.615271152405944	-2.1886022037545505	5.720383353507744	-4.553118243084791	-4.470563872572473	0.7166967334165081	-2.1105847605705508	1.468302709060269
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-41.85369473195589	-26.91302989037216	-8.565888947710564	0.6310374492988841	4.801628258732824	-16.076669579741782	0.9876051576762116	-1.2220492824579259	-1.787370882039739	-1.2497861313913337	1.9211785094025153	-8.04510092852574
HTR4	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-70.56546579416204	-6.289890332271301	-0.03241384628980809	-12.126532640709799	5.195523810391729	-0.27421421183065303	-7.814164371394581	4.889315816935634	-2.2285835155349836	-0.2415330750368301	1.5575728129487572	-0.12111095500368685
HTR6	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-68.29156235463503	-4.468841139935052	4.697138738776066	-10.343424066133267	1.3412615565487451	6.686786676848198	-1.9487418749547962	-7.029780257860705	8.142066939743419	5.8152463341611345	2.4845070197677153	-0.29325706506288485
HTR7	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	23.5040154581355	-37.94134179640062	25.507394673309356	14.266701150962222	-6.45957849236195	4.158955895745553	-8.760416790095224	10.045423760092289	-1.775296663859917	3.0029111202247187	4.534634624888703	2.897060748970527
KISS1R	Not-coupled	Not-coupled	-	-	Kisspeptin receptor	classA	-59.29366401728353	11.304898792479225	-38.28962728466418	14.10965152609977	4.443117139705829	7.086217491851503	9.350610190336647	-6.128209402997982	4.846739731549998	1.36421047996445	6.148746866666966	2.6595376980846077
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-53.841025532609024	5.211141783942461	-42.91818668094617	15.346554858843215	5.159833549180938	9.20773804652683	6.251268494327481	1.4660691388020692	-3.1987746506305252	-0.14166855028514366	5.12039941857134	7.685380699066587
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-54.7683630560868	12.467515257956281	-40.07719630109842	13.319397465785038	2.4360046710715637	5.59991181719917	8.981462216443607	-4.400871977468107	-3.646966384320658	-0.3126895218427658	6.984521590371759	2.302243255093567
LPAR3	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	79.47198321993032	32.056990522187384	2.4117523011682	-15.40435622307866	0.13193252610319867	-6.943385241190975	2.8213510699420006	-6.911782138553508	1.6390974149104582	1.7880588778729667	13.016908422569086	-1.1203426613798022
LPAR4	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	69.36310940630213	31.868829057042024	6.449502862815256	-16.929612645595338	2.4292124505892563	-2.02555496982352	-4.326953976353109	0.4508614355169115	-3.720810435226497	-1.2426413473785645	10.591078235875136	3.956851243719834
LPAR5	Not-coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	100.87925687525946	19.05490744568331	-3.307814284684066	-11.536890971547171	3.053091791702752	-14.855071864235631	3.957429400723759	-4.083873535785802	-6.439439959623022	1.1874677656527262	12.296753694257983	-2.0598299350154883
LPAR6	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	54.13038644408799	-17.367734485004366	-6.275239646066488	-0.5350362875299908	1.8091997215595943	11.87737975582386	-14.76060894716483	4.511002422670864	-10.389469920998867	-15.398742963103578	-4.610422374946046	5.497133937731054
LTB4R	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	44.697318406944916	-7.602441687833056	-1.6635492514841186	-1.4396038785252472	4.112673316152878	18.416882750902445	-13.802230618192963	9.88999947842667	-11.217584938704578	-14.149088139279147	-9.299813057348887	8.882626006354824
LTB4R2	Coupled	Coupled	Not-coupled	-	Leukotriene receptors	classA	-36.323731843926076	30.70451476457155	-42.26409675787059	14.705447732194441	-1.346386340296712	3.46495003584601	2.620580660620172	7.040486288642534	9.524840319784808	15.40502097546559	-1.2730322364098736	-4.128245794143793
MC1R	Not-coupled	Not-coupled	-	-	Melanocortin receptors	classA	-45.75300977230873	17.86848525686637	-45.49499092942239	17.35245037738343	-0.981461521360531	1.9892222956913703	6.738501121105242	1.4598148315478015	9.698689054198878	13.82943212885299	-0.5035108251595014	-4.413947097671827
MC3R	Not-coupled	Not-coupled	Coupled	-	Melanocortin receptors	classA	-48.6410715995066	18.27411636717534	-44.92030265663102	14.099043664114872	-2.138134737314584	7.201501669215949	7.475175825665107	-0.9581488568382475	9.46594381751588	12.547267446763255	3.4799134667476914	-3.0945557032152045
MC4R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-44.34983125459436	16.054824671233835	-46.61679637531414	14.597654441733864	-1.7622657875692305	3.1265923775742697	6.72298756610647	1.2067477429308116	8.533900955802688	13.998636397648536	3.2338305050937812	-4.888079904273149
MC5R	Not-coupled	Coupled	-	-	Melanocortin receptors	classA	18.1586455500964	-12.721923473206765	2.268922740967431	-2.3507851424682027	2.6641374198416403	21.507770529467624	-7.80292449485729	4.2445740811702475	22.373378356345768	-0.15688226277036857	3.0839141915475503	2.426835411157763
MCHR1	Coupled	Coupled	-	-	Melanin-concentrating hormone receptors	classA	43.550937206093046	-30.398781180220496	-14.087277719419767	10.476047646321756	-6.094292166163907	-0.51710415363346	1.7751388361367897	-6.480170310792476	-1.379575195332202	-5.3936070293694565	-9.109172677688399	-3.3183253463666147
MCHR2	Not-coupled	Coupled	-	-	Melanin-concentrating hormone receptors	classA	21.681331952145385	-20.984983334572966	17.095189600347716	6.364217886769041	-36.34150851085117	7.6169994755055415	10.73393736847462	15.38012652675373	13.851731017696489	-0.36902043460114387	-4.945918047842819	13.067813137032987
