Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37
ADRA2C	-	-	Coupled	-	Adrenoceptors	classA	-1.80102033209464	7.86857570969402	0.4580591360649299	-3.443032448614905	0.5463813627535588	-0.31809553142769853	6.6673699644030435	1.5692886416831149	-0.8455379182894517	0.9536546104370548	-2.253495738201044	-0.2990626420324872	-1.2117751420911722	2.2929036315902693	-1.2779810777375218	2.441828880912282	-0.5823310789201842	-0.8942663276333015	2.7064857450074773	0.5018865311599701	-2.371351487792396	1.3402389122487104	-0.5367866415741062	0.4960764054366886	0.026203209451642038	0.8648172818615479	-0.13557444535580135	0.19903072311283734	0.14410712692336217	-0.8420340493954354	-0.27846347660313275	0.8110343861672593	-0.04951388118261423	0.6712471506698613	-0.2308177017004623	-0.02179586133255298	0.4204059370160245
ADRB1	-	-	Coupled	Coupled	Adrenoceptors	classA	1.5215217479187626	0.9455177231788443	6.579304962917656	1.2479802851495398	-0.07656224564139653	-0.5924714414675549	1.988687710840141	-0.06784011784237723	-1.226941111965491	-2.21602648004173	-0.05403217493831896	0.6352035873145064	0.003130598798230084	2.662558317028609	-0.9386944939357162	1.504586533679946	1.3317162640315567	-0.4608682944846861	0.06715345428736669	0.8497093172142648	1.7612307410021757	1.2955856916431658	1.0952277837152755	-1.1040397726438544	-1.1059308516316968	-1.4776177728408755	0.061967918241931715	0.6296740208012269	0.364600121410863	-0.23604224342466265	0.9611671756643194	0.7024506988694951	-1.742860695215177	1.4009037637136692	0.5987864421132388	0.21657833406464758	-0.390496461128509
ADRB2	-	-	Coupled	Not-coupled	Adrenoceptors	classA	8.239094463067492	6.203976473777336	-5.627720771256172	-2.5646432848761123	2.747020183273598	-0.29721002053416656	6.065365730695377	2.533829960297765	0.3604478524872023	-2.644563787527244	-1.9853847665817608	1.5406266150609815	-1.3993126309642707	-0.5902609700165674	0.05647843032119408	2.159982945601579	1.1817783895941885	1.813364783011358	0.5953469770516508	-1.6848535011286465	-0.8825245657368813	1.2193939295722092	-0.11496804025511155	0.9209437380339758	0.24232103106906094	0.38426042084719814	-1.842127491318115	0.7900553645991988	-1.1206923526185686	0.8765798641497572	-0.15276006943654105	0.9019670704166439	-0.2723040854563859	1.062132473399466	0.9698557273218038	-0.1739587200055725	-1.105938809438261
ADRB3	-	-	-	-	Adrenoceptors	classA	-8.461699775988256	-6.024128818266669	-0.5189901933688147	-1.0804439656186076	-0.5925772906635811	1.4862526353217265	-0.875235263399623	0.11592106720632267	-1.391752706625856	-0.9265099121111002	-1.2115611456710906	1.7665416669334608	-0.4829802992284583	-2.175517898140224	-1.628923528013157	-0.3047974547676915	0.16492385600868206	0.022606397748844403	0.17597723870257387	0.510199050057082	-0.975389586060795	0.7304890824297849	0.702094293608513	-0.603088485499525	1.5605868953510962	-0.39969469457062584	1.6588635570281147	-1.3767200630265477	1.1252808125868425	-1.297106477924202	0.8048915174220655	1.282981711845311	0.38285972386113787	0.020384703533409907	-0.3900347500331367	0.13839386036706522	-0.17434471162952891
AGTR1	-	-	Coupled	Coupled	Angiotensin receptors	classA	-11.345202875410568	-1.4178294232467021	0.7552615040531512	-1.0366298663206184	-2.491208221052028	1.398537612361002	0.2617188414257161	-0.45426837247055807	-0.45130662697938667	-0.9208148191827203	0.33846557563282503	-2.6711837211701335	1.5631530700482146	2.669105969024699	-1.3025894514782543	0.1490397400355162	2.249511109585482	-0.04159611932685135	-0.5393547315157557	1.06551058063223	-0.13488488123186584	-0.4987888828076938	0.2918989271438121	0.7109320683472823	-1.319667981219352	-0.9857906274161595	0.5037309931538838	-0.8999970883901172	0.1217272889105432	0.9263676168186993	-0.2827748011443541	-0.19224550383022643	-0.7727024026761882	2.8670379331679055	-0.12510976511422153	0.21830663054416347	0.5122864473096116
APLNR	-	-	Coupled	Not-coupled	Apelin receptor	classA	-10.700211872855226	2.663820586587247	1.28738490777951	3.4549967967732464	-3.0014830674822353	-1.5262216457766042	0.8769152123749893	0.8744243106973217	-0.03492978987698841	-1.2420810719196662	4.865961952269819	-2.3508785038628806	-1.3954220345667245	1.5647207972567905	0.04823661320732291	-0.8535048103388385	-1.0874599704597083	-0.8972134294578475	0.025545999457336366	-2.658792200404592	1.9811183491197393	-0.05365650248540263	-1.2285675919155286	0.31210820097874575	0.5002660775472084	-0.3786085517053225	0.11140173323404294	0.01658335431736645	0.6847929234429885	0.9679943239340403	0.12704916229858657	-0.5509955557975262	0.37481582566295196	0.2867227879134356	2.442547116334781	0.2335642647145474	-0.5983303798418371
AVPR1A	-	-	Coupled	-	Vasopressin and oxytocin receptors	classA	0.8155073645580208	4.88586560001052	-1.732098447908767	4.943737843980264	-0.7985542474933277	-3.144075028862803	2.0527199292473717	0.469816400207063	-1.5040911062920368	-2.1360443044782684	2.5829061713771213	-2.378772482978957	-2.0583432359474747	-0.8588728120157059	0.26185781793463575	-0.07167519399737553	0.3118359185556974	0.4362895987781329	-0.3515138956933176	-1.4505570211264638	-0.5969930060156483	2.8626319461052967	-0.7985896441173356	0.8109236074038694	-0.36602833058193657	0.0754443220850383	1.803834363014679	-1.091272708167062	0.04904220265869113	0.9382620900016367	-1.6631683174320258	0.3720404165220678	0.8206910936553455	0.17582334634689462	-0.822350296672608	-0.5444870337493408	-1.0292706687541477
AVPR1B	-	-	-	-	Vasopressin and oxytocin receptors	classA	2.892508018731997	3.8750555163474583	-4.583687130520927	-1.111595850746226	-2.4741316753324707	-4.1425626637746795	2.4757956840629576	2.5673187931744614	-2.4731380050687686	0.7959544344023607	2.121642617970642	-4.3624295600088905	-0.7686562632328143	2.5208786658843634	1.0235354714973175	-0.024112304792817698	-0.01306437039255895	-0.7602292476235589	-0.5858788449526127	-1.596815147281697	0.5309182984646191	2.645668291660882	-0.06469460646499543	0.32571032379438314	-0.6520910589442993	0.6553426588392551	0.15496745010998805	-1.0425168805905132	-0.5618308682303831	0.6265859311837141	-0.8118605517341833	-0.2525169167257772	-0.0899193016388023	-1.317887694873689	-0.24328433129269725	0.9046183405290217	-0.5827348532282648
AVPR2	-	-	-	Not-coupled	Vasopressin and oxytocin receptors	classA	4.2619023560026905	-3.3091319110998163	-2.149925134481389	1.5536072907399596	-0.6969429550799542	0.3199187538370097	-0.5690987147811741	5.170038617612957	-2.80317178339072	-0.653301366054932	-0.9305659172476547	1.1334016895537387	0.6583416394697399	-1.598576407855456	0.10522061689051904	1.2101201849467287	-1.1220449006344884	-1.097859997861723	-0.19693998132986545	2.006240696978686	-0.5155298356057275	-0.05194768310508216	1.2012279330466267	-1.115637131709902	1.8849022015809753	-1.2641491381568466	-0.8636554421280662	-1.336839044850375	-1.5049479022187204	1.2709932488638078	0.6759863134178559	0.5773974215326493	-0.753224355261874	-0.49467830019491493	1.4692653697850615	1.03405651034622	-0.4990620582871545
BDKRB1	-	-	Not-coupled	-	Bradykinin receptors	classA	13.315443354807755	-2.736991354031476	1.065629684784593	2.4953585173071295	-0.04384930148908529	0.26297456638397243	0.9161802441539896	2.1453412870719535	0.03819808026281866	-1.5457966884579968	0.5332338436418895	0.7131823685969985	0.5911857787588362	-1.6025948404040626	-0.8922282660355111	2.0906992065092727	-1.1735621039526978	-0.9522955765536394	-2.0481773350307213	0.48444152283970837	0.425212649537931	-0.5034331696929555	0.5005548027320996	-0.33825903748845015	-1.6998918324692036	-2.1774956201041626	1.4158518695951645	0.18894850420306067	-0.11339436909492207	0.7103807058877585	0.785935305150898	-0.2528860711834055	-1.5337226249221776	1.293700385804048	1.2114504565353796	1.9595783907477458	-0.21084137297538574
BDKRB2	-	-	Coupled	-	Bradykinin receptors	classA	-11.75621586800516	1.4610024389462826	3.4382500261170312	1.8418484521472602	-0.30241385183638153	-4.257349719449717	0.21373162727695405	-0.5987031985884277	1.7156159712889298	-0.05511780146885084	2.004107433624953	-0.9133881591375737	0.8837809625018421	0.6944118504016694	-1.1930425818721089	-0.024706888721503867	-0.16668644972757446	0.9283297491395157	-0.5852209907561681	-0.005807066981492935	0.947315348348764	-0.4874001560640006	0.023989553665451788	1.3140638148918822	1.5232665037312183	-0.0776809263614253	0.35161791762192046	0.6271662040881802	0.3497511113461473	0.6430096346041269	-1.0301220016411896	-1.068072285585409	1.5907622319278183	-0.3730949318790669	-1.799833817243713	-0.5820292128585722	0.6828639296447261
CCKAR	-	-	Coupled	-	Cholecystokinin receptors	classA	1.5013079398728373	7.228322548075313	-1.7523347251760129	2.951919145261257	1.620084506759018	-2.8699505039563644	0.5292651092208812	-1.35109939671015	-0.29452816079982624	-0.45382419638011384	1.4741912657289018	1.983993130977863	1.2431314123905384	-2.5789584099265594	-0.6663707415828907	0.1820906301810211	0.4362253392496526	0.3661837925452105	0.8623182539599547	0.913278800586858	1.9960778446588394	-0.5604031543895281	-0.3154583477945069	2.1475432899319773	1.0432480377007796	-0.6173508987436674	1.4859226862087398	1.7360687184319212	-0.858011367670211	0.5664569471814532	-0.5274137325004183	0.4040304615557339	2.1679766835614647	-0.7646027890018917	-0.31767029654024637	-0.7232720051219096	0.6718669410187464
CCKBR	-	-	-	-	Cholecystokinin receptors	classA	-5.625701885262915	9.454945194977569	2.6165643209189686	-0.4552904038316123	0.10276016006048141	0.7831336252621967	-4.871576234833436	1.9168480167821815	-1.5051649853858142	-0.02633218794646041	-1.314608345759571	-0.5269846101892727	-2.168210102832946	-1.9608491870008826	0.15033275036293456	0.1464284032482611	-1.2287519969843077	1.5190502357412639	-0.6965690636909204	-2.2334343990482117	-0.8843402449522122	0.6450051920828815	1.0242357927833592	-0.022235606041007498	-2.1383666432442316	0.2896068815823436	1.113921762006515	0.17807897026466082	0.13625386857707064	0.4964952709392472	-1.1729336390142069	-0.03637270905798274	0.8022838285105076	2.5564955821391098	0.012442223937683934	-0.37331023476982156	1.5155281254587338
CHRM1	-	-	Not-coupled	Coupled	Acetylcholine receptors (muscarinic)	classA	-4.937343796246118	4.236296491493891	8.258280257109494	-7.895667981245604	-0.6936500125209604	1.5641057722838405	-4.158612680060833	0.408651337502003	-0.030267854581035692	0.08347110421499387	-1.2902714028869533	-0.6394968010619411	-2.8389809691879977	-1.454888270501227	-0.917164859935506	-0.303801073320127	-0.034144733350577654	2.079890729782662	-0.4731911153563912	-1.936438636245547	0.7774184310474125	-0.3083704156393772	1.337974461145591	-0.8816805309873513	-1.7978252189755386	1.0264013153739175	1.1864897127802128	1.4701945391644524	-0.9042692604788466	0.7893031831207818	0.9569828550684549	0.5103503653749532	-0.04792250656971045	-1.3580082066461745	0.768286350434772	0.13491472213853042	-0.22163094787678556
CHRM2	-	-	Coupled	Not-coupled	Acetylcholine receptors (muscarinic)	classA	1.3545439624591344	5.379497474978674	9.654208377153486	-4.064808669853328	-2.3051968152594053	-0.3123191891274606	-0.7239754152588118	-0.4980972055247573	-0.0135288383888253	0.22453644445636162	-1.1312224853629382	-2.6543738098352767	-0.7456787909932968	-1.9048197522711736	-0.20839470092328155	-0.0022998777668000675	0.44238668320216534	0.09434722024767497	-2.5445304733234253	0.03008224674307786	-1.2717531159637696	-0.36229716474064777	-1.0198491815242878	-0.954650555993928	0.33208905428254376	-0.6169894242793396	-0.875051767952119	-0.3199269644189313	-0.3741135356959691	0.24109001432100444	-0.3618876014821608	-0.6529346867518167	-0.1666868810735801	0.8430122178865499	-0.33695023854514267	-0.5859519363528217	0.5220365879240721
CHRM3	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.8513409764338916	4.60975502775257	7.007082639496492	-5.755089395778569	0.21078882480376335	-0.2395131816486104	-2.5372534820324666	0.9061718478507097	-0.39903352903981326	0.5454492455050138	-1.712032936405892	-0.37716140864642916	-2.120278805295944	-3.4329430136648043	0.2698158859687231	-0.7408103841608049	-0.7767689040723043	2.380141399652072	1.6460987174466397	-2.942461317706414	-0.5863536943118417	-1.5741470745589818	-0.3967073856147533	-0.46179213802297275	0.18200864889736257	0.3001935471195419	0.550116665859144	0.999397254886626	-0.6727840128548964	0.7131514678757723	-0.8446766949727711	-1.0971417911370038	-0.07885075833964399	-0.9464251700216433	1.2007499821114898	0.7191107233074439	-1.4978710429910456
CHRM4	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	5.105477588915896	6.229028355717449	7.7898785862641375	-1.825230966333424	-0.7624722164070723	-0.9208324796947921	-3.5709304594920406	-0.2245558909796847	-0.06633921144950053	-0.26668754406075673	-1.3806246648947444	-0.5752633787917018	-2.241384420551769	-1.9360086347753076	0.247080141967512	-0.6320224631498527	-1.1978561912955898	1.3237458950624035	-0.4955805256364139	-2.357525354292523	-1.275432763262507	-0.7791313467820055	-0.6332751677894642	-0.42886512961018686	-0.7086682611189189	0.6815791334417043	0.42787004341697527	0.24850324943247215	-1.7448728476512445	-0.044192841307590394	-0.6783166593481769	-0.24386714429201922	0.6470516369164122	0.7465309557651791	-0.09758645656494792	-0.7494830875161045	0.2598402849944841
CHRM5	-	-	-	-	Acetylcholine receptors (muscarinic)	classA	17.47833846173431	-0.9809122149047679	5.251123837484	1.7274699355175673	0.541028616617596	0.8166728717606019	1.8929887759145578	-1.9920380831828408	1.6518508188018914	1.4068101115554967	-1.4601459759441742	-0.7915455651244032	1.4384243756074273	0.4521317871614993	-0.8987739434882493	0.6498754125755767	-1.0774817449708314	-0.44737112227398274	0.6300177006821808	0.18050725530307327	2.8902274209257177	0.4962960676762416	-1.398051035241376	-1.22922866140596	-1.030875496785238	1.275677118376028	-0.4825920785396229	0.006254459607756441	0.2510042972916265	-1.2337137500637303	-0.0670531753128165	0.5190751234292236	0.135906491234234	-1.3312731058295766	0.9232303278489598	-1.439949696923896	-1.5199158179580972
CNR1	-	-	Not-coupled	Not-coupled	Cannabinoid receptors	classA	5.186487102012061	1.8213587686360335	-1.8968520208154271	2.1089349076638597	2.688239952511933	-1.502022562562633	-2.6425015122413966	-2.0519661468141166	-0.2806145667243977	-0.2013610622177353	-0.023364339524998844	-3.112293720592565	1.1913587082357182	2.245228284759903	-1.608660102885745	-0.23701606803908418	-1.9920057099364092	-0.2319827923402959	0.5561385794075794	-0.5717507676832198	1.8317902222536828	0.8732315449122976	-1.1080209733278898	-1.2028816308584938	-1.2034724083519157	1.4810536101533804	-0.8311829198146984	-1.0207818297249425	-0.39920836572739427	-1.0203766682669535	0.01194173751871788	-0.09705902445708604	1.023883754540528	-0.41782878663876444	-0.05178604931350261	0.013987221075941643	0.07568257144259517
CNR2	-	-	Coupled	-	Cannabinoid receptors	classA	-0.11302876632659556	-6.185588628547158	0.6643622097675157	0.16212082961877117	-1.5017280096009018	-3.377429146043376	-1.7030824958765673	-0.7906172331694985	2.910696482906286	2.5535198665910745	0.5971633565496256	2.077619920497509	-1.0614061480493404	1.6895642082867286	-0.8313551974439709	1.7439573232026535	-0.14837600237325554	0.6665973155444486	2.4391568282258094	-0.4466860141939205	1.868209966056033	-0.23247481128978073	0.43293072309101127	-0.40083022216756165	0.28725078518176017	-0.21173185285767815	-0.17241879027868762	-1.7477671657490872	-1.786724063987776	-0.8684147411360048	0.5256285734091636	-2.494415491235025	0.07319842931991323	1.4519083812222042	-0.4850374560814179	0.6052474589791018	-0.4685395130957493
CYSLTR1	-	-	Coupled	-	Leukotriene receptors	classA	11.03539385893585	-5.800904977717663	-0.48680652541698755	0.012659977259225734	-1.1123862394739785	-1.3073610238865823	-0.8572265581136521	1.5070046415972629	1.148426292307172	1.6477360693747969	-0.042441709597255003	0.9817719273508133	-1.3460145131243597	-0.6861920582610594	-1.7958301074232694	0.4609248457443701	1.5003254012122378	-0.9891866364476574	1.8390751116142816	0.36986138446375066	1.5312063691972977	-0.10413112179593773	-0.4830797417818299	0.18935638923674863	-0.6672196423801114	-0.42735767132039304	-0.7223061661916519	-1.3635910772173478	-2.2052010628818435	-1.5418869229346603	-0.19349730365425988	-0.2489404751425327	0.5878021430984003	-0.8706607519253948	0.0348531477335472	-0.30630678321809945	1.1895606620126256
CYSLTR2	-	-	Coupled	-	Leukotriene receptors	classA	9.35874425182614	0.15492106652655238	4.924374663258638	-2.347390736086817	0.9177317745431915	-0.6472361921746574	1.1496050465004042	-2.155948672958954	1.2473952808123887	-4.6283951855749805	0.4842403167952195	0.5031846081407259	-0.948171681919498	0.4015543852260534	2.8279011131730316	2.0691735530383775	0.753165346216615	-0.3029291197837508	0.9338664556946505	-0.8034854435406728	-0.185390747920044	0.960158799523612	-0.5040241176856058	-1.2409299032402468	-1.3317018970255419	0.37662460808027814	-1.4056269838240725	-0.19751174334769825	2.300241070518733	1.2365022028271693	1.6020631806847505	0.21628378846367247	0.21125530151658953	-1.8973939607625323	0.2802264944868188	-0.12365912523384427	0.12317711863652661
DRD1	-	-	Coupled	-	Dopamine receptors	classA	-16.985162968870817	1.7667396808747862	6.873597114179876	-1.8237406660259117	3.2019438961592472	-2.9409322598236023	-1.235691087729557	0.1476018960382421	1.9981981300375935	0.5469051442549892	-2.749414013359965	-0.5166506184401415	1.5561095151080453	0.6559124201482617	0.05784249045119622	-0.8648985320418056	0.6758605868653718	0.9401391138382045	-0.7578594223072231	-0.6531721646864879	-0.15252965634700338	-1.1239485349493281	0.004579751258432888	1.5600928622100727	1.7112995106511175	-0.024320423084657154	0.4624130204664017	-1.368239888126296	0.3393055632596395	-0.7433616177744686	-1.976991939120506	-1.1804964830580114	0.7015760418126722	-0.20320479340268569	0.3279877994721218	0.5347936811711751	-1.2286765296032107
DRD2	-	-	Coupled	Coupled	Dopamine receptors	classA	-12.735002145721595	2.535647792203616	2.9428731400798016	0.5604086972238439	3.747889769846374	-2.8035709475024944	-1.328969592699502	-1.0864953104783566	2.410061189223391	-1.5052857783695437	0.39506741562187897	0.27301288710448834	0.601862137482569	0.8550558598346788	2.271445384718717	-1.766437069460284	0.9676804622836722	0.9373387549758222	-0.6117476282608759	0.20379820629766685	0.09161325255215541	-0.30853203731924594	-0.29918482673126334	1.7995448785272652	0.8727298083532424	-1.5025053012596787	-0.6989973688994974	1.445550116475605	-0.227382054875778	0.38753459665650564	-0.6821631710067491	-1.094472023624657	-0.46007590169163143	0.014729113120755429	0.6486049843586006	1.4328612122937283	-0.8139701981733782
DRD3	-	-	-	-	Dopamine receptors	classA	-34.08382029590767	8.92343163585078	-4.995461409305069	-4.969444637937449	4.125548210585052	-0.15641470420486045	0.8514634816896202	3.738262321371668	3.2100604111648274	1.8481465894556928	-0.5713985340754544	1.3451542859900902	0.3264466411352878	5.177036728190915	-1.4543242288774223	0.06822664257836013	-0.8034294880406767	-1.5806631128393538	-1.2032040797280588	0.6264009812731681	-1.0514939041012972	-1.9620053196472305	0.005535053146500408	2.3900793316339444	0.6000930967476584	2.384685428950904	3.3627510414529604	1.4108495902132554	1.6243973883010665	-0.6031587550124936	0.12118653853561691	1.014026273876485	-0.2644667179956542	-1.8824549622251958	1.3533292311701302	-0.05373355014544451	-1.213184473107484
DRD4	-	-	-	Coupled	Dopamine receptors	classA	7.291398917880302	1.699833026121508	5.324271683252638	0.7396337871802043	-0.881284649275791	1.9715843870711514	3.0371190021617163	-0.1975413342334407	0.25855972617499556	-4.098519168312219	0.3291757760510469	-0.4722572670156725	1.5308116310790423	1.790527807784168	4.839305126819734	3.6500570600818905	2.8251526640259224	0.7474529702825514	-0.5924317507371999	0.09723269229136332	-1.5375779813304626	0.7599977084143423	1.2324430959892656	-1.5730016158911988	-1.0341268565621484	1.081933429755928	-1.6617899648013417	-1.4085667252749692	2.757817046543227	0.985768931964112	-0.7529599817883199	-0.17923528477174025	2.651004631424956	-1.5788756121149397	1.263177243144376	0.6092484151047107	0.7925163737094709
