Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
ADRA2C	Coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	7.680973129624111	-15.314082176821373	-3.279970693209027	3.570579582428355	-2.100420655132286	4.615846963033079	4.847577634172303	7.103267995906289	-2.2439739675854904	2.8807439441338696	2.2568423249968004	-2.506911142095179	-1.697007658629925	1.1824489722106546	1.7088887540736977	0.04255239440490982	1.7956432723055824	-0.6737983055847397	-2.745196493228461	-2.2910511157182363
ADRB1	Coupled	Coupled	Coupled	-	Adrenoceptors	classA	0.6158540850761551	-12.475109485173839	3.6178343833949866	-4.691193860597141	-0.7168634215009309	5.091628436643216	-0.07491601597143156	2.513175451185905	0.05484321802587448	-0.6340073837190547	4.730500571945004	1.3351662255709558	0.023902629848663943	0.9421120338324386	-1.121013729918422	0.959249295282376	-1.1083859694908715	-0.8141481132564203	-2.215778114371822	-2.3285191187541296
ADRB2	Coupled	Coupled	Coupled	-	Adrenoceptors	classA	-6.432040789928076	-12.067528052280139	-5.734024933131102	5.568000549369569	-3.35469484280299	0.10857269319006325	0.980613616405931	0.7616905909099658	-3.7078842387657107	0.7971426048614442	1.3894720320573155	-1.5239169660770568	-3.2244082301139394	3.250291427293134	0.14514511529678736	0.3117458841234118	1.4591057615062906	-1.605933028907652	0.6329770977980796	-2.2277328966357084
ADRB3	Coupled	Coupled	-	-	Adrenoceptors	classA	-12.30075249316462	-1.0590654718028207	4.174495291361583	-1.8259612506125196	2.257485971186383	2.0706320716505218	-1.5285634919061617	-3.974673083476504	-1.9383201147759257	-0.018482946717390744	-3.667622576685801	-1.6131862484717188	-0.2982097565209877	0.659699301145032	-1.0355010469631	1.5139554283860723	2.0351376094511524	-0.7709058265767947	1.0357652508838702	0.6188879728111127
AGTR1	Not-coupled	Not-coupled	Coupled	-	Angiotensin receptors	classA	-4.957187857090676	-4.528491038365949	1.3555753415343126	-0.7556818593268269	2.7358732531581484	5.451561899585313	-0.14827699018781748	-1.4074743384388282	-1.3139891996703623	-1.2083357804924162	-2.204451893741855	2.910454127510318	-0.46720071541910757	0.13328867437568856	-0.9841418045809391	0.9865019512089329	0.9327885045885482	-0.46536925126921364	-2.3649027559661575	0.19881330697916091
APLNR	Not-coupled	Not-coupled	Coupled	-	Apelin receptor	classA	7.634812571164262	0.11635132019288486	-1.8593396295440077	2.5635003859296694	5.447154992152816	0.7129929630328578	-1.465358278870779	0.44287437967251897	0.17505507901824388	-3.3085080841497763	1.9453110201215156	3.147148392226623	-1.5223849282121875	-3.2013532810495278	-4.85436847505028	0.7669192997918229	-2.573291319060067	3.8693902827191695	-0.5267298148886499	-1.6052476205237354
AVPR1A	Not-coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	11.83532606230391	2.8387942067494287	-3.428466928770102	4.224692145182297	0.8942818226990454	1.1265554663353678	-3.1059940282370806	-2.6857218215093006	-2.3535161043441435	-3.7996085507285056	-0.036628339074707736	-0.7031660908300535	-1.8461703310837745	-1.7963000945392986	-3.5736951241061017	0.9368616302999756	-0.9136031566286318	3.0524444798533588	-0.29850273596251364	-1.3129059366176534
AVPR1B	Not-coupled	Coupled	-	-	Vasopressin and oxytocin receptors	classA	1.4174564690182092	2.0523292806045204	-2.4801911786334756	5.4217318786448	-1.5750224395048673	-1.0792307981951383	4.309576456714487	1.2644464480225417	-3.5437722147652915	-3.266039780049042	-0.44210044982723773	2.108352212919485	-2.4579449459754574	-2.033339554727237	-2.7147036501849384	0.21544818981662686	-1.3568080867327617	2.7635469933991703	-0.9191315632963615	-1.457392863454208
AVPR2	Coupled	Coupled	-	-	Vasopressin and oxytocin receptors	classA	-9.872681945637382	2.721644673237981	2.7790754832419062	0.32312815902357256	0.7439457365662203	-4.591356036724029	-0.19425526135327512	-1.971095592174516	-2.6111193146753173	-2.1720110819168386	-2.7053990367252556	0.2129157423030229	-0.40375238251788925	0.20840423888704163	-0.8973653389755155	1.2650016563774875	0.6358308658083703	-1.127229725964265	0.5541439389836936	-0.18179437394749995
BDKRB1	Not-coupled	Coupled	Not-coupled	-	Bradykinin receptors	classA	3.4978210471320823	5.243457284004516	3.1407454897994374	-2.2625479311989287	2.4374001639417044	-3.729067241142157	-2.20091860243915	-2.091431006243535	-1.9089562881753968	-0.18582978015481535	-0.4058124837576229	0.5697077343723116	-1.734788633788575	0.373696112080406	-0.7730416049895921	1.6452929300583483	0.3843547390509016	-0.6105295076962609	0.21649133168406412	-1.5584716304677795
BDKRB2	Coupled	Not-coupled	Coupled	-	Bradykinin receptors	classA	0.801195445811472	-5.216728684013391	-2.9041777556508803	-2.610591930919281	0.3995802531584256	1.9147908784433394	-1.9318452999478604	2.6873804099100265	3.6736620089534324	-3.0920000931890503	-0.4047689981756079	-0.2655490301340288	-1.0467799562577103	1.2037802798942723	-1.1339349421137879	-2.195110640532969	-1.4709851482493548	-0.08945983954564563	-0.3436352175824263	1.003925646843343
CCKAR	Coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	8.593262579967028	-2.2531623860485603	-8.20885904364352	2.233361879803686	-0.6080291401402503	-1.6192706191813069	-3.8676166272996353	1.6960181894172277	2.4889050765003375	-2.7266330831928807	-3.0694359486052685	-0.9367205806685618	-1.1500162666055338	1.515085400776165	-1.1811725582986774	-1.547960601333909	-0.030919410378672418	-1.2775268697844635	-0.70604029326861	1.7455886069482347
CCKBR	Not-coupled	Coupled	-	-	Cholecystokinin receptors	classA	8.338431869212329	-17.76119877331706	-1.0296867334175523	0.9257297957898567	-4.127902325842329	-1.83249322008662	1.961697854067079	-4.098542046784903	3.960528807921213	-1.2806173068401714	-0.28187069986669555	0.3572360672788	-0.06473409657239793	-2.238199586293629	0.5953270119069918	-1.8211592683845235	0.46420801140240153	-0.31992760481775634	0.06849994262730287	-2.4385045273800268
CHRM1	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	19.21362454351686	-10.513865728016683	-0.566258136872437	-6.889877599081941	0.4612210177704203	2.167766381400528	5.841284631202082	-2.067701540950506	4.960853285571669	2.8150587983436175	-2.8853731272028	4.3890718561818955	1.0405037021593844	-0.5417951850465644	0.37810788804157175	-2.3355277017679326	0.4795693902235224	1.1937231200312002	1.9601391848663012	-1.9500050716343418
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	37.1450075421309	-5.9842028557306906	-0.18585338293206835	-7.643304696730938	1.0198460672936918	0.9218678406062939	2.3103995189683415	-2.1647751930597092	3.347191732960325	-0.07569306118555402	-1.4312205193447822	1.839592967186306	-2.9231947248109287	0.08039640832323242	3.0263008395792586	-2.725623369998198	2.11167570913999	1.8948583511236676	1.279365524410753	-0.8655672821963958
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	17.4245271796252	-10.385779332490165	-1.0574648883006819	-5.383302221896827	-1.3368532606525425	-0.28525291429461314	4.3227744405270405	-2.542548112501184	3.7528520684709163	0.5110246045317316	-2.0339586010938193	1.4956657784844776	0.4850085278106172	-1.0180800017739682	2.1596034773956947	-2.9392621073988225	0.8974360913932232	1.4468806935894427	3.1158589435063573	-0.1355046280837206
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	31.699484649532646	-5.752722124737323	-0.6201772860080655	-5.63580504559857	-1.5220524629894046	0.2903592315566578	1.2243142481185623	-5.8511189529121355	3.3926103139304704	-0.8532391243891128	-2.0095074504049233	0.9251597589864198	-0.09692753643651011	-0.13666915430335655	1.6835967272502497	-2.4546362790640326	-0.6032064749660098	1.161747331929112	2.7362667492336903	-1.8643401299753122
CHRM5	Not-coupled	Not-coupled	-	-	Acetylcholine receptors (muscarinic)	classA	33.31394831261899	18.75588345465191	1.0252328280862852	-8.765502048652165	1.6641311667147178	-0.843888716552804	-0.6059478143223784	-1.620010142518788	-4.489623772644754	3.407094693434597	-1.4094092489015388	3.0626260242835097	-0.8583613810157729	3.017222321294696	-0.3969111733587117	-0.917442135091498	-1.650840224918152	-1.5608195191681793	-0.04709571364736112	-2.427872068812216
CNR1	Coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	4.143282525392785	9.415965251882227	-2.239618541740207	-0.8911216788986261	-3.9974046331817683	-1.3628272846589047	-1.7796681989012224	-1.7574603612001216	-3.221735855852421	1.0100283289953405	2.220419149884359	1.7295092795427347	-0.1872915704386584	-1.6372590175051625	-0.28873147256017273	-1.9097643763988497	-3.4768407873405343	-2.016561274701129	-1.2675903039826601	-1.097229992739077
CNR2	Coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	-22.770203389327637	0.5766585092449139	2.974506620124913	-0.35828648397954105	2.5794680271770782	4.184616214543887	3.100457306886056	-0.3454375857078665	3.4036995279158933	0.9217717674992577	0.7759708002798095	-1.6444077416815805	-0.6723453696486551	-0.9066592041452313	-0.8945981988869781	-0.8437112451284677	-1.6244287183512824	0.5187839155802316	0.6286977281702987	0.4285952261806609
CYSLTR1	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-15.83035139061379	6.699771329004029	1.6173002679592394	-0.32365529215886807	5.208388176026492	-1.1820885383776136	0.8782559150606063	-2.232145799565036	1.5696780999203745	1.7775088505858798	-0.9161116798596834	-1.3631329336222788	-0.7261884886314143	-0.22800928062655648	-0.7420144603954719	0.30132155987820275	0.14705005108558764	0.697098861509918	-0.25185620369011597	1.7390746487388407
CYSLTR2	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	11.98704747055052	-6.612927608669462	1.4358201626306109	-6.028845733902977	-1.0495027976204505	4.450085621914009	-0.37650785885604765	0.866689737737831	-1.8793142325437215	-2.181939994881159	4.39782505491301	0.2909655645977107	0.3384204700119076	1.4490527149235124	-1.006258620346161	1.690137570847488	-0.27030803091735656	0.027675714456695668	0.4905110413736715	0.23152230866965873
DRD1	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	15.813381340648435	-9.055310411150174	-1.0998660669769251	-6.990780253839595	-1.3252690743666546	-1.9753736039785967	0.3182430985571379	-3.7360510928470854	2.6606531778995355	1.0849427940545096	-2.205844092198135	-1.400233495582082	-0.9776683193893418	1.3131703369746912	1.5505837801490774	0.14867386689307233	1.0901853547936164	0.4782222510575397	0.8955978072733963	1.075181088353704
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	9.0104692602173	-8.843243450070009	-2.565771061561769	-3.924755346024908	-1.3668697710062105	-5.260510339452626	-1.4677603705872961	-5.642585934301575	1.492613945595582	-0.6594342918192679	-0.5939708181050739	0.37919695413151155	-0.543873981979587	0.6296849303619105	-1.3232696493807627	2.1755036102010514	-0.43521535532847594	0.1853870965689198	-0.1093034099229562	2.039436302838416
DRD3	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	2.2110722259502626	-15.189034924243288	-9.32082624284607	9.440548224471003	-2.75262781283387	-4.177598615668091	7.831410759349927	1.3476514489533118	-2.246730583023186	7.682040765770274	-4.004361534247343	-1.5418671440824079	4.639244712906753	5.935527415564092	-3.8696723294188584	4.228604991681904	1.3911195949312258	1.5575934180552737	1.090050908148509	-2.5236938213593474
DRD4	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	17.254444194016546	-5.611270061070657	2.1550773834619217	-4.7253993053076755	0.4276171916523562	1.1526370450077126	-0.2462412418820147	1.7297214846447635	-2.9245558708664388	-4.255733012880303	3.3921728285306183	1.4183927955035223	0.7033272116308337	2.4093764529617263	-1.8335719102948163	1.9365669295539754	2.9149357102262328	-0.8218473601113304	-2.7146592351214034	0.03706660872486665
DRD5	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	7.49785299343621	6.208634940627798	5.277404345732147	-2.841739964055814	3.5798061650060995	-0.5241697317840022	3.394183280531527	4.597944942448383	-1.7622250898112353	-1.4192207169062363	-1.3702234035173106	0.19243369673170144	-2.175856310035738	1.586043443232464	0.5685871745038168	-0.9013747813158787	0.28697791760573155	-0.9167561807986254	1.1129076621350487	-2.2298058832391603
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	13.630749853368775	5.554312088268553	1.9592047171538065	2.94167948523988	4.904691185198541	-6.5369629143435	1.1330803430323733	4.29291058467724	-1.9358948072560775	-2.7623603366576055	0.5921514990121282	-0.6217399995292402	0.4917629853910115	-0.7163214738274419	1.9170392173860364	-0.6275785772737947	-2.7153279554016305	-0.6400040335816258	1.939627706028061	-2.020222771513152
EDNRB	Coupled	Coupled	-	-	Endothelin receptors	classA	10.303300051331489	13.557959887297196	0.21517785779297469	-0.7430981920475986	9.38601444177071	-4.15451041944375	-0.6404191088339932	-2.303846474067421	0.878615425286334	1.2123065301895382	2.6537932962676476	2.0119890496650603	-1.1024356943087086	0.49882257519864537	3.967699172803595	-0.07736235620216891	0.38925785294603965	-1.2441670298592027	-1.4803035218734868	-1.2402814911290052
F2R	-	Not-coupled	Coupled	-	NA	classA	1.1627703592490775	8.29553422073376	3.4439568575776756	-0.74029939784345	4.844492928489665	-2.3173890648074607	1.3890440534402249	0.6048276235206997	-0.073621433671362	-0.6210452719905256	0.26198405700704835	-0.5042597233187688	0.32499889890932027	-3.380784315777501	5.063886561306948	0.45573136891539406	0.48242167761308047	0.2502696688877905	-0.44531187740804257	0.9028957083939465
F2RL1	-	Coupled	Coupled	-	NA	classA	-0.7185494166675305	12.054328127124167	3.0815824055554515	-1.5962421069760684	8.296438513231577	-7.144857758153035	2.4104284911117837	-1.902493099947131	-1.0195711328778125	1.8382333514688107	-0.9412994749067698	0.985108559894649	1.5155276852800348	1.2795630590977953	4.418682787557131	0.4586260068293842	2.059548780135167	-1.2917752640480322	-1.7519067280844036	-0.280571130235494
F2RL2	-	Coupled	-	-	NA	classA	-5.641957528277078	6.558432361885539	-7.570951713164891	7.862020606556708	4.43430688156598	-3.442841219016096	0.8330942513537117	-3.6638306626126504	-1.0224902560543483	1.9489491340438563	2.6404375069305686	2.569274288504025	-3.89686782606388	3.063499524883995	4.46369173114246	0.6128650580577414	1.0069557475205166	-0.8575191214757746	-1.8415350288931338	-0.887318969506929
F2RL3	-	Coupled	-	-	NA	classA	-12.402871265779776	10.020959112192925	-3.294835993991742	7.525927038143838	-2.8911263161609204	-0.9283445161994348	4.564113344335134	-4.968024136351907	-1.2078104582906466	-1.9374497603974932	2.0177198734267154	5.08492560276078	3.354631144324889	1.754403417901967	0.883764538136376	-2.0960749319355374	-1.6108452076063493	0.2919414816938508	0.2797351469131118	2.5363430857006386
FFAR1	Coupled	Coupled	-	-	Free fatty acid receptors	classA	-13.833418539592072	4.153155617645472	1.4806539625513262	1.6713146851011138	-4.415861602708569	6.506974046406539	1.452227905290139	0.17546531765911488	3.4260214889183773	-0.23463102244763576	0.8274958035156854	0.6158787397104336	4.105969963038422	-0.223453465054435	3.415004527233353	1.1037800692752693	-1.4360334994718988	1.676210843343439	-1.0616748713234163	0.3421666672100824
FFAR2	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	-8.635384241584694	6.053736767099571	-2.386683882702021	4.261551030331826	-1.558213650537585	4.737152421529994	-2.2450809355843426	-2.3991474512833824	4.378641624779217	-0.30567211845375053	0.8362655947961806	1.18856180090827	3.228661138991001	-0.23104120421516086	2.947935905164269	2.1768838223021474	-1.2375998864710647	0.5403845527008695	-1.0310325028772642	-1.6447477200068534
FFAR3	Not-coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	-2.0102531860044173	10.950516659587665	-1.6097367711430242	-0.4487517929609997	-3.5052640377050657	-5.19623656886997	-3.6254684551714385	1.9852092499571283	0.9023002336251547	-4.294203807784085	-2.5148637653014267	1.2559917250956982	2.0325295844185955	0.2838372002210351	0.6644351869088531	2.150643817662009	-0.12441341301889582	0.31401311497113604	1.095862888488002	0.7379091850364387
FFAR4	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	-12.912114158986066	1.9254862141222404	0.33784263437233786	-0.9477360457429422	2.500728796262758	5.046342942331058	1.477407218703581	-1.3340326824442228	-0.8332539887128495	0.10560677779697665	-0.5675407708526962	4.925703263932852	0.3766249288414061	-1.4673836659077513	-2.588961341652587	2.0590892387228017	3.4144917379007387	-0.4729535828701777	1.2025393667851103	2.808724020114336
FPR1	Not-coupled	Not-coupled	-	-	Formylpeptide receptors	classA	-11.287371381017564	2.349164187382173	2.5184883346051827	-1.3918677577376517	2.0215623293168776	4.031654490264164	0.6417864570755477	-1.9036530867090593	-1.6179829409280049	-1.3057677691185678	-3.054819714581419	3.8924378867469356	1.5910531886683337	-0.7688351773393135	-2.7822830601841346	2.988569499199454	4.148881479489839	-1.491966203143581	1.300839636477026	2.141395770780797
FPR2	Not-coupled	Not-coupled	-	-	Leukotriene receptors	classA	-25.156520801878404	-13.514445554550257	-0.2092331177331161	3.9840412837542174	2.4953209030656183	-0.33876366882293685	-3.4363602723962554	-1.710349547689755	1.5860505554603557	-1.7815343405834685	0.33356393164441905	0.9287217716182278	-0.4553208108121614	-2.0055768288929854	-1.1930320862656814	-2.157723492007578	-0.5414597133691678	-0.49192067721300836	2.0992399019953223	-0.6275014721018761
GALR1	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	-7.488671787934071	-6.950466302318079	-4.569002472619406	6.372234395411519	1.4918184304851345	3.315091947307895	-6.450952759885132	-4.571125707516979	-1.5263390195475766	-0.0995423646309192	-1.2472383282623907	-1.8787158267961546	0.6232358460251366	-0.04662502293236439	0.03499301214728743	-1.7109725616292744	0.15880499370189813	0.9188505373056184	1.143495131572137	-0.13676969415319176
GALR2	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	-9.181569950095398	-5.902700033316664	-5.267505775622511	9.640068552518006	-0.6695246893318566	4.0580185366237025	-0.5085795927013823	-4.509685701445906	-4.028666131328254	0.9739957554815848	-3.1297105036987687	-0.7516057631916094	-0.2382925918994296	1.8601210718305217	0.11292618379098036	-1.870365215489951	1.4318894565516898	1.910599856526687	-0.38038404567487855	-1.2419959854188476
GALR3	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	-17.724703184460676	-1.346496670669094	-2.5599414536366436	-2.066067054978186	-2.407299049674443	0.36436202152358205	-4.249685102353309	8.694687240697645	5.693056562221044	-2.4805354978865077	-1.8048048012080562	1.9607851932409794	0.849013337434027	4.085118606664736	1.6814484691452922	-0.899900750824032	1.508751892835178	0.995656719739959	-0.5213708668138628	0.21714068361641894
GHSR	Not-coupled	Coupled	Coupled	-	Ghrelin receptor	classA	13.236880617361368	-1.0481187950850086	25.887872867916	19.73578437730866	-7.0553935526963265	-3.231905685790096	-2.933724985698056	0.3891095922059276	2.1347375678740654	0.896818277599346	0.965036814651028	-0.985319632148815	-1.5433054525639611	1.345301804274354	0.736879826096626	-0.3884023237819345	-1.3220415405256736	0.6061342161699712	2.0289359284347364	-0.10213368875507566
GIPR	Coupled	Coupled	Coupled	-	Glucagon receptor family	classB	-7.674473360994355	3.096210117083789	0.9606964250747175	-0.6009938369407574	1.287364764426668	-7.829245417650422	3.292984293593296	-0.9325033811758898	-2.3680895417337102	-5.014026440431681	1.4723606694355489	2.2758304852451205	0.3295572663392762	1.3575335665413437	-2.24436678945347	-0.027891079815468255	-2.3829304351474905	2.86231988807582	0.5819484726953257	-0.6161920701673973
GNRHR	Not-coupled	Coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-8.782501930972396	5.50676399225309	-1.5267123854898381	1.9713604825482052	5.303761868241172	-2.1934476973014347	-1.3207008395094184	-2.166493275092321	0.6199899796520772	1.5934288059609678	1.3642659762594869	-1.7806853469608201	-0.8312741856043251	-0.4348908486922775	0.22267567089856805	0.22207609333091208	-1.3268015912759838	0.6861742350026544	-0.5740148104504101	0.17145340395880926
GPR17	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	-2.5730148893431672	7.628913717908947	2.471594968221748	-2.6332961537652433	3.7273935599417625	1.4125810871167195	2.869171162623429	2.0534468856876984	0.6996714228021067	3.222233505069979	-1.348936160792167	-4.976574199724362	-2.6542651255508067	-2.1476203528426763	-0.26686057533408847	-0.7337444322549723	0.12271203484756815	-1.2627267265625028	1.2200117115047242	0.6021968313354579
GPR34	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	-18.673383120686136	5.052534558711732	-0.39726858336030574	2.475685924941337	-2.786568423823894	0.14809422037325845	2.26280169225077	-1.6549983364099519	1.193048790239761	0.32063769609407156	3.136603566407741	-1.9846611701202814	0.48337482885485955	0.9042659108032466	2.7395567107793664	0.9822812280734688	-1.2956359306768934	1.9246761200775824	-0.4062289440990909	-1.3142099708685122
GPR35	-	Not-coupled	-	-	NA	classA	-16.823212990183816	9.437653676150173	1.899392832174098	0.2101786072371068	-0.1906105754648955	-0.7637130247337727	2.1808202037212556	-3.279357941755948	3.0937055490946563	-0.01172652617755488	3.6781901662426497	-2.3186216979455536	1.5862866469894283	1.275939375820212	1.1625457022167833	1.9489784659258118	0.3056620284295526	1.8264991485839164	-0.5950713014783432	-2.2182699040599885
GPR55	Not-coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	13.933823000441016	5.435776778569774	-2.346218663938181	-4.433709118771472	-1.274782152339242	0.7664932747925455	7.32745005398908	-0.6203750040669617	0.35114802594818967	2.5940283282990952	-1.8773297097735697	2.1188417673927873	0.9943520063129614	-0.2860674801931201	-1.3230243400388695	-4.482310276414836	-1.0263284306740097	-1.9660342361229388	-0.5970937693940935	1.323843335170363
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	2.617961422387995	11.043419008801912	-0.2923279561241139	-4.269293160431048	-7.13177580117068	-0.996447569454322	-0.6554385785131548	-4.027987340654068	-4.798756513748742	0.5462015930382235	1.0102479745389379	1.2993988378142534	1.9088732109877367	-0.15989862153642104	-1.2562494101832522	-0.26472579379579136	-0.6857971641601004	0.4618867764439945	-0.610678048309329	0.7823303638743501
GPR119	Coupled	Coupled	-	-	GPR18, GPR55 and GPR119	classA	9.522927479409176	11.510645874008988	1.475151270358306	-0.5082886095884315	3.0071731359581375	0.766427366575973	1.1152043349588114	-2.2166055860952847	-0.8296039669796745	-0.5124328187791263	-0.9479645179103586	-0.9897709431974816	0.7179821612808566	-0.3279162546456897	-0.003363302188071584	1.186922258730834	-0.8249875026435487	0.29964054181375277	-1.038429718131317	0.7414063970320784
GPR132	Not-coupled	Coupled	-	-	Class A Orphans	classA	-11.61586357967027	8.063668445312448	6.22187150258638	-1.237740157065278	-0.47247524280348785	1.6151095065402652	4.099889097716681	-1.4430801770975328	1.634428862903311	-1.3596719520674947	-1.1065843987967816	-2.381732954089004	2.1180468963832824	-0.18078060047486158	0.7796033122951196	2.103401160878696	0.07054412436331149	0.9277025324397605	-1.318508229071648	-1.8778456217212025
