Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-72.51694813909835	-3.7191179019133767	27.599955638526186	-28.852116843226874	-1.2275817719435993	0.7305722351820337	2.463755904461385	-5.117641611092324	-13.416583336104475	-7.151958462557164	-4.718218423333895
CHRM5	Not-coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	-95.17385164864194	32.484723531865555	-10.765377997972735	1.4721860933685886	-3.4172919543001035	25.26576031058311	-4.099563505313944	-17.91381271553569	5.964593277987422	1.3765937845946739	2.600709558352779
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	-71.50731311817746	12.98743550175691	-37.163100894160934	12.444273062961198	-0.5013781726590127	13.325905510497254	1.5106499323271914	-1.7155048594030766	1.5912917277837215	1.280971560532343	1.1647638525766972
CNR2	Coupled	-	Coupled	-	Cannabinoid receptors	classA	99.64916784436691	16.384569785841794	-9.06252915316953	-8.063897338327749	0.3616479943896396	-6.730386001251214	1.6776750502302604	-1.0576178420348006	-4.519147471327577	2.868637912160313	1.5815577203889495
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	91.30895308500637	11.904573885668947	-8.672877547120814	-7.096732307048241	4.49742882083909	0.9612680367283457	1.237866107262131	-3.561039777739689	1.2015083756573564	3.1731775284776327	0.09327544496870133
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	-66.32858156508556	-7.817126149852791	4.104263761457061	-11.382052054493322	-2.5887431329673882	-7.083564162831744	-1.8032494971973296	-7.1688903507149515	-7.7104952910787565	-4.358030332996913	6.191660700245604
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-56.02309487967645	-15.882819544062398	1.2055968050446675	-22.293739324262937	-0.7342175483078655	-1.4270550122714645	4.057322896465732	0.6778733642973417	-11.458930526148858	1.6707353336573363	-8.158375893606586
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	-42.66165012875196	-24.26440941627577	-8.848867698620145	-16.071912035111172	-2.4116200215747154	-5.900498686728783	2.7906262689030825	2.1581190766501273	-9.151529451489445	0.6326157907436393	-11.050493498382743
DRD3	Coupled	-	-	-	Dopamine receptors	classA	-29.210632408781123	-32.50383745553151	-8.672462356837674	-12.785827225611987	2.210116823921239	-15.803180495903389	-6.578654824391508	28.85784010848292	18.426065665775138	7.638361849165639	-8.812133253410153
DRD4	Coupled	-	-	-	Dopamine receptors	classA	-71.7246288721381	-2.412212143519211	7.687821429611235	-10.510892420033368	-1.9338268873308695	-0.6773906595957557	-0.8536012282448927	-11.231161098560742	-2.223255916513732	-3.532117236646283	1.3644540852569347
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	10.994277635417664	-3.8576194057866653	34.984753648724755	16.453300612004664	-22.220339392273125	9.114887489032942	5.124094396117378	-17.010413078893972	4.140345584621157	-4.928441753180072	-8.335603399485684
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	-0.28795312572044535	3.431322285744925	37.817929999176705	11.90319136093335	-13.455049015104551	17.52613960614345	-0.4563764329176793	-13.794155822049067	8.493955081573512	-1.4542008802360524	-13.920449210675427
EDNRB	Coupled	-	-	-	Endothelin receptors	classA	40.526219936476146	52.76999709707236	12.237799987448561	-18.32119665373791	-0.32350314912057127	8.633696212838126	0.41791458349732624	-12.337475119746934	12.318031095326779	10.386858632294603	-7.140209580556748
F2R	-	-	Coupled	-	NA	classA	49.149187917151586	47.576691620502544	10.262777974304013	-12.02911721590716	-2.1674431191491905	3.02935487396234	2.4865597632068637	-10.827766596858831	2.205954817652164	8.515641558210307	-6.343041013333271
F2RL1	-	-	Coupled	-	NA	classA	57.058840755751454	44.175181996931315	-4.828050676332141	-12.75314479801555	8.521729856188228	2.0633654805540194	-3.8331210215450984	-11.642880112016643	16.378457314343926	4.495147394769244	-12.711056268676238
F2RL2	-	-	-	-	NA	classA	48.12090220710755	39.85005970574551	-0.8545672622216137	-14.440941228337783	3.937529362577246	1.417967535329232	-8.227024822253862	9.034041585660821	14.991826048076216	10.032852339888176	-9.054386723626099
F2RL3	-	-	-	-	NA	classA	54.84786157974832	22.058960548492642	-34.70825719996032	-3.460694068473785	3.744436653610142	-1.5216409854293127	-4.867003277713562	17.28126064323529	0.6387932865995214	-9.680447070567075	-7.0305699824405
FFAR1	Coupled	-	-	-	Free fatty acid receptors	classA	58.70784765929588	42.491464585094214	-14.418081480473699	-10.189059541892219	-10.59109015887673	-13.421591304127864	10.527886355252708	19.548367977432747	-10.115672426655124	3.9437865675526687	3.4189726390944313
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	48.014824940304514	42.88389802341546	-18.728929799850512	-17.699232763491075	-0.45592427917084405	-4.373947024845432	5.885333922845672	16.19961735331623	-7.599217375390131	5.620872596928369	4.182494710608075
FFAR3	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	0.341025841075091	-5.82454486272316	-5.761976222038649	19.56972411890279	6.749583769812721	6.55419514321581	-13.160543288127332	-12.208983738079041	5.785304774340308	-11.08526249952069	-1.6388956711245288
FFAR4	Not-coupled	-	-	-	Free fatty acid receptors	classA	66.22351293958828	-20.33853782818881	-24.050829764074567	-6.42820348524536	8.840727173608416	13.706766275155989	-2.793666357460138	1.8086717711975646	-2.0864987088976634	-13.099135749010735	4.089692776963481
FPR1	Coupled	-	-	-	Formylpeptide receptors	classA	70.7844512306037	-20.941055503580376	-20.815553474866825	-4.5758973834484635	8.978355339050442	12.932586798777042	-2.841812371958484	0.2241566125045371	-3.6036012020583614	-12.58452124453057	3.3903988063923824
FPR2	Coupled	-	-	-	Leukotriene receptors	classA	60.59872567187894	-56.89101071045672	0.6875344154163802	20.474526508090875	9.782444274931178	-7.5346057167127025	-6.376591208849456	3.6278975839457495	-2.9069733646730143	2.7929105487358243	0.2592474683427161
GALR1	Coupled	-	-	-	Galanin receptors	classA	37.95173540238229	-41.1790456169988	15.239842921365115	11.490216569826428	-3.25410200136696	3.084469533153331	-0.21319644651214537	12.645149987393035	-9.666966081713902	7.019181762162852	6.077034597491259
GALR2	Coupled	-	-	-	Galanin receptors	classA	44.94301048291385	-42.182026265748604	8.471470244465772	12.40051823147969	-2.398052780849637	-2.174830440509929	-10.76385932017676	21.396524114494817	-3.6707615254073245	0.3764867402121968	4.302808927012985
GALR3	Coupled	-	-	-	Galanin receptors	classA	41.713465933617805	-39.11050728331214	14.620238568728793	19.334904246238576	-42.57382772469927	-4.444209198007221	20.048161717993803	3.748553784332653	3.942159158794066	-8.056015065947486	-10.478409258487511
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	-10.294988710274628	38.07953051938835	39.438666908115415	28.789078762158162	65.8029960057199	-12.17169533609652	40.005168429923266	10.371901094779194	11.268675818122997	-10.469349824833005	1.1220130893207292
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	32.13979698822623	-8.669155938141724	7.8828400523818205	49.55204330982799	30.76818873361103	-20.38764542175361	-23.181178085546087	-6.662885266480335	-8.450704795319457	8.497816923707122	-16.086374913289887
GNRHR	Coupled	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	68.8472178638225	27.394607157890835	-4.015439747871751	-8.704775842486535	5.590926489667878	0.5238236248998575	-2.3220040893888045	0.5994401180671499	3.7234715441141426	11.926869227371046	-5.215413191288821
GPR17	Coupled	-	-	-	Class A Orphans	classA	40.52761542208019	45.418629882997706	-1.7693565243779728	-11.406085742804526	3.8727131052001345	1.0833083282854286	-1.3141749547910435	-12.58587240198528	4.674661657799279	4.9743166398618435	5.471211843087041
GPR34	Coupled	-	-	-	Class A Orphans	classA	93.17894176384847	45.058038227160225	-4.98147091773735	-14.004924427649064	-18.945332034098342	-26.45478566404575	14.493707384502185	9.991733902930926	-1.246558883653556	4.7968256359865125	-1.5513178586417837
GPR35	-	-	-	-	NA	classA	79.7343766350983	55.459175701215884	-6.940598727175658	-12.909395214291356	-16.344067384104093	-25.49685256644029	9.985070558239768	-2.0331272693904983	0.7461319707223089	3.8789360390913195	1.5595905029247095
GPR55	Not-coupled	-	-	-	GPR18, GPR55 and GPR119	classA	-53.559228285109334	10.582979255179218	3.1292230124972713	2.12552521470871	-2.135527759962832	6.618103746272853	-13.44130319418745	-8.624052133730407	0.04234996007883438	-12.002837010791989	5.821949763327937
GPR84	Coupled	-	Not-coupled	-	Class A Orphans	classA	-56.20782683905857	2.358853083630812	-37.82216249981935	16.183002338476765	-3.326322581673989	-6.889192430740129	-4.631733253166238	-2.144452138719905	-3.964779377286013	-5.390523152435471	8.873904592541443
GPR119	Not-coupled	-	-	-	GPR18, GPR55 and GPR119	classA	51.2863176071993	40.06326057945306	3.3113312899684604	-18.78401763885001	7.913680944588902	6.899641651859636	-4.006645974808816	-6.74375353742994	-2.8314074726891185	3.6030211275400528	2.8760117705349475
GPR132	Not-coupled	-	-	-	Class A Orphans	classA	88.09948345046172	37.327633321900024	-7.007795002617876	-5.5678640895423985	7.7498416842779445	-11.891719719426558	0.049152904790051674	-5.585777480983984	-10.14259968395529	3.9690766199644925	-0.3049357762951805
GPR174	-	-	-	-	NA	classA	72.09291342176259	24.178152764052662	-2.7995786138375474	-10.221841685072485	-5.855768430507282	-10.093685102820258	-1.1778410162113782	-5.529423823819541	-1.4031411939414289	5.408776668216468	9.439487677456206
GPR183	Coupled	-	Coupled	-	Class A Orphans	classA	29.61145410271413	-29.126255644230962	26.351552885529085	23.90169382342729	-16.279226598094336	-1.7472503707834723	5.0107239101265515	-8.332118313448783	-8.631022550701283	2.4149563619285557	-2.309879846627648
GRPR	Not-coupled	-	-	-	Bombesin receptors	classA	0.47289297898219984	-33.7172016996955	34.486820932383985	17.881137400913676	-5.153236888340457	-3.173184742288006	4.240207209360273	-2.924520962515075	-8.006995805922482	6.951730063598991	-2.952534838103606
HCRTR1	Coupled	-	-	-	Orexin receptors	classA	-6.60563821978579	-30.061250096742967	36.86708990270791	15.152883414962645	-7.430735263509612	-2.107154291295528	6.123985197775818	-6.990290076126493	-8.595613030783264	7.067123644114432	-0.874545144665103
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	-69.07051370713988	-5.441948601239018	15.913874793042584	-27.080566719749466	-0.7271475696470011	-0.25478297704686625	-1.9838769465805517	-9.71468517075909	-9.198220336260015	-6.629996398430773	-4.879357987859602
HRH1	Not-coupled	-	Coupled	-	Histamine receptors	classA	-23.63714028509845	-47.66888075385026	-18.346455390401633	-2.230988507623981	-5.74203407171204	-22.309856227028238	6.0661446571878095	4.359256573476749	-0.056828252842638274	-0.4196758489080369	8.937897160986026
HRH2	Not-coupled	-	Coupled	-	Histamine receptors	classA	-38.31383758206313	-23.4904828212436	-1.06941573966461	-28.1777927455301	4.4798556465838155	-4.875974681460727	-3.634900590998745	2.569897806252954	1.58039461372588	-5.926869755537585	-9.41073698585516
HRH3	Coupled	-	-	-	Histamine receptors	classA	-33.61027413786118	-32.05346468239906	-16.652339904013463	-16.95704358641264	1.8482408939010906	-15.240045432591643	1.8909260857001606	-8.751339268359628	-7.504780692297212	-9.467755449827724	-6.038721301283039
HRH4	Coupled	-	-	-	Histamine receptors	classA	-55.87186569221629	-20.59237801022324	1.1898115452742404	-14.71134708639128	10.838047380303326	-13.662781214032888	-2.250857952499335	1.0479515124123793	2.754781583897445	1.5614722838974133	-4.354367003796334
HTR1A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-42.945411178005195	-27.749120973829314	-11.400487470587873	-6.582920343337275	13.941650921461058	-21.185884633270124	1.2071036641890374	-4.981567810986464	5.756711865986363	2.2726848109252575	-10.683459384884262
HTR1B	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-37.106538514828834	-31.874193959308673	-15.233605974772415	-7.942209776138987	11.722223565269346	-24.215630657592754	-0.5136734637907356	-4.600010220484329	2.664879753923475	-0.7890802382636357	-9.636629703405347
HTR1D	Coupled	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-35.372838274510364	-38.648825070996644	-16.738071477923437	-6.565129309906403	10.525831870009009	-27.845329178547775	2.126342958563847	-4.810377515961395	-1.2045429830846268	-3.157119340509968	-8.275905314678033
HTR1E	Coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-37.213376225737385	-31.79386171565122	-18.901747970491986	-8.57707413010713	10.39272044965452	-25.290039031962774	0.11102507195255218	-6.105392063605848	-1.5256022299654028	-3.2715124580419115	-8.027782791363611
HTR1F	Coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-61.746540299419586	-3.6297342863962756	10.558968807340701	-15.177476140288215	-6.950090773757173	7.082204590809332	1.897592962178207	-10.20936803527465	-1.8279713984755583	1.8987700160360035	-3.3331498695992727
HTR2A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-63.33491947312066	-0.9682953590030624	15.688233285665538	-14.02766082728011	-7.482479987002295	7.04535196063168	4.262974024688488	-9.70864382432854	-9.629703191648664	-0.7777096637981714	-1.4763494853649832
HTR2B	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-55.21086377380547	-10.72363230443392	8.096460649906275	-12.913833136935237	-9.32809904066687	-0.5949987680974751	3.4738922028836043	-4.675023315707367	-6.628622595386388	-2.255473183957779	-2.2638166976977345
HTR2C	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-40.76837744919022	-30.384389318724747	-8.218381494540312	-0.09200496163737337	1.8044029209381791	-18.8143720160672	2.166301201581314	-2.3358621576105776	-2.1192014210955334	-1.3335058398345387	7.169667759481157
HTR4	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-71.38859627951152	-7.193763277065499	-0.5050261941529804	-13.224065824621245	3.124966506873427	-3.586834306737268	-6.492344376489964	5.411123489102479	0.5249825124393401	0.5856340345312785	3.5357360864466973
HTR6	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-69.86161127587035	-6.960411784297779	4.30358705605411	-12.642177215311683	1.488058453174334	3.782368110903001	-3.232214170042506	-5.992524397715314	4.547068025398785	6.493700634932553	-0.7977580105243222
HTR7	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	25.80122177071362	-38.23968002109341	25.478761596276673	13.865693653939418	-4.473815793904852	4.288902677245979	-5.881117626313735	11.283557505609991	0.7514238660231561	6.430983530016711	-0.1469243675116092
KISS1R	Not-coupled	-	-	-	Kisspeptin receptor	classA	-63.09460606142004	9.438773910380176	-37.04632198567198	14.27401424493319	4.385592608860498	7.8380744620517016	7.954151034735322	-7.527437993953826	2.139749666897291	5.928262569575751	1.0112993414571934
LPAR1	Coupled	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-57.41026375306989	3.153284682997011	-42.99514971477136	15.01973332394041	4.509953893079319	9.994998367806808	6.196163126319781	0.2331928214408651	-2.9654715909710223	3.5639990673609803	0.4048433159747945
LPAR2	Coupled	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-58.75473888979079	10.746589296322846	-39.26364672715649	13.599267081808938	2.1837753101672	8.015189523112655	7.376748842398676	-5.10210986608274	-5.226864212977752	4.430080300389992	2.913455880778401
LPAR3	Coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	81.33314970380914	36.626537751127884	2.811066936406184	-14.525717593709963	-1.1804912219855763	-5.8553427764433055	1.8469322374730281	-7.02445649969868	-1.7927556851371846	9.598721539242781	6.789861634356
LPAR4	Coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	72.14461730302234	36.808515684557285	5.3822574413278375	-16.403718453513008	1.4835891859919697	-1.720800640036587	-3.585514591276081	1.6907373753623631	-2.8322037903140287	7.208771502446362	6.834877209813804
LPAR5	Not-coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	105.39442564684849	23.93970472233035	-2.8464451768126215	-9.618129742059535	0.5926940639545732	-13.039261855890047	3.5779598324599964	-4.431963927205038	-8.683804599299474	7.064046821141818	7.935675469433005
LPAR6	Coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	56.051656603917095	-16.123308653122226	-7.026016604709762	-1.6376270678142695	3.3666949396499057	11.96347763851044	-15.47720440960966	9.807374341816201	-5.209555741379247	-14.678357794880673	6.807150405305682
LTB4R	Coupled	-	Coupled	-	Leukotriene receptors	classA	45.3468678352622	-4.6023927709939425	-3.544783281614761	-3.083344399004978	4.683598847333927	18.088331862188124	-13.598507471691255	13.208836874499207	-4.015835836562359	-16.339859089778415	2.6455198247075895
LTB4R2	Coupled	-	Not-coupled	-	Leukotriene receptors	classA	-40.46636603421247	28.909401212461468	-42.532798446551254	14.268746891301808	-4.173641019963543	-0.5283566187057842	5.252346808037578	2.95801509394843	7.957716910129891	9.777196114483862	-8.539949356576583
MC1R	Not-coupled	-	-	-	Melanocortin receptors	classA	-50.24207816845631	15.281245134069108	-45.36920122510866	17.167190510830924	-4.052483341901215	-0.5128459228573696	8.44289011947381	-3.605586720777188	7.058710228796343	9.004134397020103	-6.60285665691119
MC3R	Not-coupled	-	Coupled	-	Melanocortin receptors	classA	-53.377988160827776	15.46369305693466	-44.927669847687234	13.875296473227472	-4.157561109693935	5.376023108502125	7.8426889491240654	-4.803051095117218	6.362789989056113	10.706646510756002	-4.515792546416289
MC4R	Not-coupled	-	Coupled	-	Melanocortin receptors	classA	-48.52485210651482	13.63050192587205	-46.875122500375305	14.554630986509293	-4.932270795590087	0.5311656626523205	8.565598731416438	-3.2900854766212797	6.048630451800184	11.566798775789723	-4.077311965361488
MC5R	Not-coupled	-	-	-	Melanocortin receptors	classA	15.974684930373229	-11.324245963076951	2.111623952938024	-5.040418533955176	5.469085388488981	19.064665008647328	-6.926595224137861	4.778983873364412	20.48828356698567	5.726119242892713	-4.148639965146144
MCHR1	Coupled	-	-	-	Melanin-concentrating hormone receptors	classA	46.04637793790451	-31.900799682646117	-12.577318593567792	11.27303078483941	-3.838301044129991	0.5935646392460966	-0.8120351581374998	-6.584370548094507	-0.3906790794958573	-11.78413534422625	-1.0829540967116582
MCHR2	Not-coupled	-	-	-	Melanin-concentrating hormone receptors	classA	24.05347708765412	-24.356315613886693	19.21178401572048	6.837616219446761	-35.06127652516747	10.550348452686377	14.517395538109543	9.831260476317988	13.205006744906079	-3.341439146019597	-10.211944386739118
MLNR	Not-coupled	-	-	-	Motilin receptor	classA	-3.909733695823733	44.818467441422214	-37.828941338595	4.8902736426767195	0.565321543450946	29.471895950426763	16.208708435422597	23.28748921040008	-17.393722595358827	-3.7804254507461543	-14.755318863274619
MRGPRX1	Not-coupled	-	-	-	Class A Orphans	classA	-8.48350049573706	47.319896905412655	-35.47780074992455	5.565999234080664	-1.807594995625901	30.8500031258258	12.713764575966982	21.961105992004136	-17.73253164849081	-4.70363150744731	-16.015292581525244
MRGPRX2	Coupled	-	-	-	Class A Orphans	classA	-21.93262757269376	-24.853554124665802	-7.821707021190817	24.841987695441375	-0.29707095780285747	-14.360306638920246	-3.5764023862046503	-12.106095862916913	7.284699086016479	-8.40744571623168	13.265637327219501
MTNR1A	Coupled	-	Coupled	-	Melatonin receptors	classA	-19.738228104655366	-22.44729997018122	-1.2172707193956043	21.50258209238858	3.8220181922708076	-10.036440420903821	-8.178419477258446	-9.255173563296374	10.881398132436606	-5.766605264780956	8.329939477948557
MTNR1B	Coupled	-	Not-coupled	-	Melatonin receptors	classA	27.42107332609856	-27.82426659891221	26.627424725661545	19.78785299735952	-14.966336952111066	0.7987199345666763	5.295582804323922	-6.381682840572296	-7.6782633300504965	3.2315965614553055	-1.0028148157399084
NMBR	Not-coupled	-	-	-	Bombesin receptors	classA	3.3455228445353407	-25.53595687262403	23.589011495998722	9.458684247036814	-42.08190759191062	6.588696099218125	21.857753909836656	4.302487628484144	1.6540026299793888	-2.3286852948783667	-12.373502436557743
NMUR1	Not-coupled	-	-	-	Neuromedin U receptors	classA	2.4322864658286782	-23.14517689516224	20.05508576500834	12.143620034199742	-40.60087328351624	9.880846946800858	23.998749944613333	-0.47255570457195883	-5.858858084998163	-1.7588807865447111	-4.544469441746315
NMUR2	Not-coupled	-	-	-	Neuromedin U receptors	classA	79.91487439315426	-59.094986897902764	-20.273778075215702	2.971846005132942	4.8661244014919705	-1.9077523072967735	0.9507633350112238	-2.4614518342018528	13.057132366464268	-8.897934835758546	-2.112934029371236
NPBWR1	Coupled	-	-	-	Neuropeptide W/neuropeptide B receptors	classA	-9.9404508136075	-33.40321860599499	24.80427822404423	17.060662968480973	-4.5731312792015775	0.6654795183049385	-0.37320984396757945	1.4322280086991017	1.6045310401128037	9.381926997380347	8.058563931093598
