Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17
ADRB1	-	-	Coupled	Coupled	Adrenoceptors	classA	3.2618559210266937	-9.633565788635856	4.745378071646013	-3.1377232763793774	-3.045450300887456	3.905112066170306	1.0898678666569166	1.6437521355619147	0.6817464164180207	-0.6402963746967588	4.280662302458635	0.918309203899743	0.29709634414801567	1.6104508240015487	0.024651105976535997	-0.4103390191636169	0.18742531890930578
ADRB2	-	-	Coupled	Not-coupled	Adrenoceptors	classA	-1.9628339403199695	-8.792909702839133	-6.642910382281668	3.631940965957092	-1.3782232665297884	-0.6142794944367902	1.4624120484847996	-2.5853654700787327	3.925623037237717	0.5015796507885535	0.6621330488650854	-2.0388060412813744	3.749162107164066	1.7803299747528132	-0.18496688677339035	0.6171643292811806	0.8802597464623776
ADRB3	-	-	-	-	Adrenoceptors	classA	-13.726539091950018	-2.519019492881336	4.116026584558346	-1.5291376946829685	0.6992055628725856	2.8686022874212522	-1.4733736675113231	-4.092156878126415	0.28372235077541774	0.020015632995863338	-2.7266032427303357	-1.4511109666889306	-0.011643193339003124	0.41179656674979986	0.773597493206874	-1.01063792454049	1.2048893090985133
AGTR1	-	-	Coupled	Coupled	Angiotensin receptors	classA	-7.422460438254519	-6.10787417048025	1.8587900926232026	-0.8444173349847828	-0.16201450186565494	5.945948949099564	0.4548807311619436	-0.6456110346895606	0.08232142523119189	-0.6918585748979972	-1.3243793602613338	2.626980429784114	0.6183802179102442	0.9811753465829305	-0.5537646882872804	-1.1588582860643826	1.9866594557090147
APLNR	-	-	Coupled	Not-coupled	Apelin receptor	classA	6.3435271723569375	-0.39781476825379936	-2.1395660677688197	1.0194214137886533	4.443377944597332	2.6767608801410487	-1.241653362734539	1.7142535735750544	0.11869536952300921	-2.6874801406147526	2.6183720294411486	1.8636356388448263	-2.448666239023083	1.11505580494359	-3.558077199435433	-2.2887751292481657	-0.5877501420068578
AVPR1A	-	-	Coupled	-	Vasopressin and oxytocin receptors	classA	11.242060826140655	2.2357794965882842	-4.040743569275473	2.8623165693370267	0.8145785229577646	2.174474992369225	-2.385820640145198	-2.5768858636723997	1.477692286552323	-3.994339569928578	0.7509577438245851	-1.3036561713139228	-1.6255323021960488	0.5525774756175965	-2.1055737660298925	-1.5971624207937174	0.03268531524214112
AVPR1B	-	-	-	-	Vasopressin and oxytocin receptors	classA	-0.7703082639998747	0.6636171020916828	-3.6113745674160955	4.037514372747589	-0.32895434286939823	-1.5708295480991379	4.428354340659815	-0.05475880457609688	3.2252059225480134	-2.3872097721518015	0.287674690499194	0.7959770297396008	-0.40637840454559876	0.2912673901119979	-3.2158460403117246	-1.5841389765833225	0.49635515155916143
AVPR2	-	-	-	Not-coupled	Vasopressin and oxytocin receptors	classA	-11.373817291703602	0.5114354764421818	2.5367881885766446	0.9350298126271687	2.08291541143239	-3.545189200426868	-0.8785919488300954	-1.9853100670996826	1.734328590140557	-1.811541377465586	-2.4316212713392042	-0.06785486115056152	-0.3063184471733177	0.07832450373885652	-0.6893409103844068	-1.8038562372838858	0.5955451624049009
BDKRB1	-	-	Not-coupled	-	Bradykinin receptors	classA	2.893133638854583	4.003130893637428	3.2918337748439805	-1.5270172448693797	3.095621089095431	-2.0188203349680145	-2.4757054019130935	-2.21827696512265	1.1144175919618349	-0.748208537595065	-0.15612257613789485	0.34355551607516727	1.253220338568853	-0.3204246115014911	-0.5856395763287877	-2.0848357294620308	0.14502782708830422
BDKRB2	-	-	Coupled	-	Bradykinin receptors	classA	-0.42869843879381875	-4.932115436140065	-1.8218054713451843	-2.5402237424140157	-2.1184522901666893	1.7234582881296934	-1.3552504580025286	4.455046600481239	-2.2524084271948546	-2.169498968552831	-0.21315219161425025	-0.8352043968935107	0.105860322330947	1.6865782111423695	-2.4244836272923758	0.7519653484219745	-1.107281942903857
CCKAR	-	-	Coupled	-	Cholecystokinin receptors	classA	6.26317352735712	-3.2882471278577268	-8.347423092113937	1.1523378750958928	-1.5733051484366471	-0.8245427465938366	-4.058387076729175	3.811744070249476	-1.312410962669215	-1.622145523465188	-2.3239714237335707	-1.4917296421027515	0.08096956470590527	1.2291585702994208	-2.1204672132268994	0.39266625991901816	-0.09777671465731622
CCKBR	-	-	-	-	Cholecystokinin receptors	classA	10.37284286240158	-15.988829007225348	-1.7046171518349815	1.709230693822659	-3.02524390698551	-3.075542879510266	1.186151000760868	-1.3323105330542473	-4.449706342698847	-1.5972330260752003	-0.2626353060642974	0.850011680157117	-0.731708286445619	-2.15312699002434	-1.2350428096681842	1.0752293972027427	0.30916351360427013
CHRM1	-	-	Not-coupled	Coupled	Acetylcholine receptors (muscarinic)	classA	22.39017620592886	-8.090317701561087	0.7553804335272477	-7.3054069084653985	-0.9096824972916219	0.3317953949408184	4.740723222701491	-0.1314823957542919	-6.0052281109491865	2.3835991184720675	-2.332796514599478	4.102630447184466	0.07341762958556422	-0.09094162138664619	-1.0335626377695328	1.2114792887788717	0.29307427140952236
CHRM2	-	-	Coupled	Not-coupled	Acetylcholine receptors (muscarinic)	classA	39.167121794540655	-3.971430124633284	1.4280307945935127	-7.103814214807345	-0.4223541398325537	0.504827184347116	1.4270160350142465	0.4333951441311202	-3.873523665440944	-0.5116970224282564	-2.16444368534532	1.4578895193074957	3.8201395639194327	-2.575677747166326	-1.5432861213946123	1.6795158501368077	0.5823881405114726
CHRM3	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	21.76224147128843	-7.366074470589464	-0.08630141551961805	-5.480489773340767	-1.3783424670673217	-1.9196035963736717	2.978581239322166	-0.5135532846012757	-4.127485278756739	0.2073902783239597	-2.5077758750483836	1.9229174163278595	0.510867797422026	-1.8874593568449625	-0.6016673112713192	1.5929133792709322	-0.5374017055775737
CHRM4	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	34.06346995951062	-3.8717459241177425	0.08702284588938254	-4.895725887284473	-1.9289254959958417	-0.6018929157947814	-0.023170824991182944	-2.3824428796270816	-4.879661666564014	-1.8856503871769204	-2.231849349460678	1.4158007212734922	0.8868586984447246	-2.0148665549167775	-0.6670031562927818	1.5749519573840394	-1.7380451558777439
CHRM5	-	-	-	-	Acetylcholine receptors (muscarinic)	classA	34.92629576538744	18.283177230953363	2.574940760865903	-7.345906245651788	2.3603665988460683	-0.46166190855610173	-1.9627168722300852	-2.9301500483868943	1.8290226933187692	2.228317337107113	-1.3700760076907146	2.006725376615746	2.026943549400276	1.9880249398469174	-0.3433666389350374	0.9825330819006873	-1.5162739982589906
CNR1	-	-	Not-coupled	Not-coupled	Cannabinoid receptors	classA	7.063221971124467	9.849759625484436	-2.151522623437506	0.08436325976782436	-1.2700251112058865	-1.9756709596675424	-1.694726774077446	-3.4765442353683835	2.1573043804961434	0.056456135972721845	1.7023344964828924	1.8509365313661055	-1.227042504611302	-0.7102491258358234	-2.093827985595137	0.09121920573030894	-2.1949414374577554
CNR2	-	-	Coupled	-	Cannabinoid receptors	classA	-25.913207449931917	-0.8031347711180178	3.4226734517241426	-0.7436474696972278	0.36701815743919247	3.3881038814802915	3.428254698119755	0.6027439673739896	-3.348826915177681	0.3969135583040263	0.5188862253498535	-1.5371828598603952	-0.761321155140386	-0.3532943946027166	-1.276827955996978	0.5568570087656654	-2.053336954963037
CYSLTR1	-	-	Coupled	-	Leukotriene receptors	classA	-18.490424530055478	4.684084881795991	1.9288213575494146	-1.0723794831628342	4.90860622484375	-0.08080517183665743	0.03308759400816971	-1.206579004573364	-2.4233640135347554	1.3022373712864161	-0.9425270333959742	-1.1697700543198628	-0.15619390488664822	0.19403003352626153	-0.5423399079729067	-0.6922330401766524	0.20634371844660787
CYSLTR2	-	-	Coupled	-	Leukotriene receptors	classA	15.568476493342644	-3.211045937396097	2.6752091130913125	-5.428273843939497	-2.50310542885865	3.385353845825243	-0.16003054256206092	-0.13030277773490717	2.2028028414829715	-2.0082738476611106	3.572939320008029	0.28922523735601363	0.4941471919954421	1.5693213564762867	1.6015170851354625	-0.5910563225685812	-0.6089200166995677
DRD1	-	-	Coupled	-	Dopamine receptors	classA	18.429406592930615	-7.754769217425035	0.798965129109093	-5.980648377857492	-1.517863324091628	-2.641115546177369	-1.0556558595347239	-2.260931959517666	-3.442837130678877	0.5784917965606713	-1.9919043416345925	-1.6631298752248587	1.8222402850192931	-0.8935671986036995	0.13885953486529462	-0.03304472430153199	0.1926712629007251
DRD2	-	-	Coupled	Coupled	Dopamine receptors	classA	10.346658793279769	-9.098260611412472	-1.3225823219383852	-3.1550323465192798	-0.32306539751289687	-4.878648612815221	-3.29545882792003	-3.6046466281680516	-2.6818564354534535	-0.75782365333078	0.678193487860471	-0.6800262251181028	0.4417434043153204	0.6217832925058003	-0.06301426504514204	-1.9533356703917084	0.4190317018780396
DRD3	-	-	-	-	Dopamine receptors	classA	5.650666736987925	-12.939529474421727	-10.551536689657746	5.741964879171973	1.1799184316065485	-6.000267856790244	6.934814647997936	-1.9912593818487574	0.5564218625118444	6.633741924457142	-2.843849908058344	-1.3803952829133561	-1.8333253286691147	5.963416581547399	5.205561320178829	-0.8619874279592711	0.5546673694044392
DRD4	-	-	-	Coupled	Dopamine receptors	classA	19.369854274322083	-3.6273572641813607	3.0047948386578733	-4.229217227867027	-0.6468400008774612	0.9809321462541367	-1.0206377851908168	1.2066835820643917	3.351310083305544	-3.5493408407686644	2.7480459047157053	1.1604579811569273	0.5184272981319465	2.5807835507947305	1.425145773055533	-0.4728539704801804	2.80921280556432
DRD5	-	-	Coupled	-	Dopamine receptors	classA	7.019776121235084	6.058354312431887	5.446320849207991	-2.7967937384919015	2.8683682031826034	-0.3441653070987567	2.8085721017990553	3.8824819018297942	2.754148544907725	-1.5013093960926565	-1.9020927332196043	-0.35911563671859714	2.445367733662155	1.0058182902485304	-1.2833535995560372	1.154330508867877	-0.3539563908507575
EDNRA	-	-	Coupled	Coupled	Endothelin receptors	classA	12.579563555261077	4.6284166826657875	1.4908471025115686	2.79848394811334	6.840233668220977	-3.9336990647364156	0.9330190849457058	5.128876806590899	3.3976114010402645	-2.7517891727975385	-0.48254972241352295	-0.08081207044853861	-0.20767876297322108	-1.514259924280547	0.013051534642485284	0.837209868562684	-3.2641732761364817
EDNRB	-	-	-	-	Endothelin receptors	classA	8.206917370592606	12.040943228270311	0.793962625127114	-1.4988129671768975	9.913872284188294	-0.9111558031649434	-2.219328203691866	0.04867747440055145	-2.257833040704633	0.02841307513078729	1.7901122897442496	1.6320652696241145	3.662056556062195	-2.037015941459927	1.2037861553306333	2.2431630985135507	0.2565781889558153
F2R	-	-	Coupled	-	NA	classA	-1.178218314029892	6.941598399600951	3.6518792415503114	-0.6299449079475845	5.276391023860946	-0.6172342949097354	1.1864096901070469	2.1804081816096925	0.37467146634132614	-0.13004487174928894	-0.4039155235555439	0.5936810916183053	0.3667897234480353	-5.072930520586704	1.6111406065836225	1.3185069241579452	0.22682043036608843
F2RL1	-	-	Coupled	-	NA	classA	-1.753042839155545	10.513453532226276	3.5101933974966872	-1.788715451497455	9.970546348391066	-4.5681018642253965	-0.12145497858309103	-0.4631306952592606	-0.6169122796564241	0.5712757212267743	-2.4218899728933363	1.477924811850524	1.7453541299696134	-1.5247211859821366	3.197132076401255	1.6347202323236343	1.5626427857499352
F2RL2	-	-	-	-	NA	classA	-7.412691829214797	5.143976573627589	-8.446083805068023	4.784329045899409	6.958812270722547	-1.073242179571803	0.04357439861061776	-2.929446799185278	-0.7097589887536391	0.37821304942915585	1.1954814657898907	1.375158181664782	6.864157628585761	-0.35067213543742976	0.9800484132079004	0.7987256608204913	0.9349061918159847
F2RL3	-	-	-	-	NA	classA	-11.207344320206225	10.83087720810902	-5.4638876121673015	5.42183909200133	0.1176891038448498	-2.564604848122537	3.5207861403421807	-4.256157085230467	-0.772712766814491	-3.300968289363554	0.9901091510849994	6.050829485669043	-0.20582005362490646	1.9046140308455703	1.1430750424288174	1.2131159647411875	-1.7273212932725819
FFAR1	-	-	-	-	Free fatty acid receptors	classA	-14.089471288461485	4.857124326088992	0.8844063069534319	1.8015145962124428	-5.849965382067298	3.4211353190229565	2.782565461234546	1.420527149815016	-3.2475102527634765	-0.38554518913211844	0.4861043288208316	1.6035924049383474	-0.7933022022819718	-1.0229483285522118	4.126564119649505	0.27065785263870773	-1.546363913224519
FFAR2	-	-	Not-coupled	-	Free fatty acid receptors	classA	-11.937610870597272	4.717527497130799	-3.118272599027322	3.9039029584838794	-3.471498368427726	3.8974907473789773	-1.5184930399488765	0.39989282579047775	-4.464228369795204	-0.6420927767459864	0.3280085686489815	1.472694380641929	-0.3317085650552896	-0.9770171350895468	3.397940459588464	-0.16012536667094535	-0.7398682050948016
FFAR3	-	-	Not-coupled	-	Free fatty acid receptors	classA	-5.73821543626689	7.809865285936034	-1.947288302904425	0.41290976100474086	-2.6396643773956887	-5.162496151518349	-4.919562158953401	3.4891579535302806	0.6570622840464513	-2.353977306303929	-2.435271130448318	0.9078845059114004	-0.9500061176226846	-0.2909757413651822	1.5177195037771716	-1.4069415328142194	-0.9526259804743077
FFAR4	-	-	-	-	Free fatty acid receptors	classA	-14.313865331125156	0.9313519120470252	0.8240981720201591	-1.9523167522024625	0.6043938095762736	4.6702593830493235	1.702491958370375	-2.124117486473372	-0.46594345291505057	0.30308296720716793	-0.03922387212669516	4.427090768588036	-1.3068474854026395	0.8237472184383667	-0.7838314593105741	-3.080731368308281	2.9262545660970507
FPR1	-	-	-	Coupled	Formylpeptide receptors	classA	-13.445372815361424	0.4153303971203553	2.7023728283711566	-1.8869148032568	0.13441567842141222	3.670614874657049	0.6509627770215364	-2.3029962390111605	0.15066433793842038	-0.7732579178625077	-1.7380684808477154	3.842282825239269	-2.0110908640176888	0.7997831305134814	0.04425942580736956	-3.099440951771099	3.258572025553072
FPR2	-	-	-	-	Leukotriene receptors	classA	-26.317871423668958	-14.399482238283401	-0.9259089904123304	3.6895918528002722	1.785345286634424	1.4641959618011056	-3.0150336790345937	-0.3889979077294425	-1.6836376343786494	-1.6607011052257217	0.83803018508136	0.6818476566674417	-0.7577661148268274	-0.8779075483302691	-2.43215862708378	1.5800078798700548	-1.0185045699870725
GALR1	-	-	-	-	Galanin receptors	classA	-7.836030924978756	-7.497359568007496	-4.95923657283953	5.104445538844918	0.6893646068920378	5.215729895807573	-4.838845741040602	-4.235525592520713	0.20262631503389728	-0.6712790605190944	-1.2539817300861562	-1.0807437649626324	-0.4895031561781316	-0.4182206752205596	0.17105641066145547	1.5275054889245963	-0.4096703117992157
GALR2	-	-	-	-	Galanin receptors	classA	-9.007283523954715	-6.097382315738698	-6.76212229984963	7.0107374318065245	-0.39569617241004756	4.013200365132289	0.1532271352052328	-5.930484635257072	2.050182866093091	0.25947225220661535	-3.5897652656642833	-0.34210478568712144	1.3476469094384553	1.5234172870827412	0.5711290556026666	1.6837381203409587	1.3317327948772832
GALR3	-	-	-	-	Galanin receptors	classA	-21.065291676716978	-2.6554299795778817	-2.058515674806735	-1.1786926916744498	-5.737236161567662	-0.5802659592870549	-3.8651607546213365	10.805656897067415	-1.909047820573673	-0.10053289636160581	-2.004597613092619	1.7579995068297238	2.1679133216821427	2.1431908841730962	1.6222692736258923	0.5673556969693238	1.2198898527596966
GHSR	-	-	Coupled	-	Ghrelin receptor	classA	14.539071006173263	1.022887471933379	18.29778525357948	24.904650826201745	-3.626444359167087	-3.6515604520164033	-0.8384060658346517	0.47383102313731534	-1.5251707087102842	0.7796877502136237	0.9066974688451997	-1.4169469647421957	1.7053092681185902	-0.017753023139000138	-0.5101225210123862	0.4935050443469328	-1.7990114163979105
GIPR	-	-	Coupled	-	Glucagon receptor family	classB	-9.130519422186257	1.5186993773078306	0.8674317340281393	-0.7553728133494474	3.6788968254451233	-7.138251066518363	1.4880378220773678	0.022462653316911226	1.793013724842136	-4.682131501992524	1.3825304596674723	2.0471409973610104	-0.46304044034885156	2.2971136757003934	-0.5465486340668951	-0.5516994991437221	-1.9279402150124512
GNRHR	-	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-10.66840455794914	3.8128191353478704	-1.515416011288518	0.8586047208477031	5.94818950902052	-0.09280830533386521	-1.438777938431627	-1.2618774290287313	-1.662711796790893	0.7621256290646253	1.4762035414716903	-1.6745757314707517	0.33514875926950793	-0.7255043013306299	0.03441795761673795	-0.07342474584503203	-0.6443502959361559
GPR17	-	-	-	-	Class A Orphans	classA	-4.390923021388681	6.4474621343703395	3.229530688516994	-2.7262252862133356	3.3331217628025676	1.7952115675337792	2.9782356847242015	1.0268657304460256	-0.12062509886714659	3.1007272841376996	-1.2016264840449378	-5.171844481278537	-0.441711921009172	-1.3977341447594185	-2.3196142118079703	-0.2505157173360354	-0.2644191947097952
GPR34	-	-	-	-	Class A Orphans	classA	-21.591576152079003	2.6177069228571863	-0.714646521985921	2.7633016366828684	-2.05858876550536	-0.6227237051144627	2.8284009725488217	-0.8881057950672404	-1.1627504378768607	-0.559556306602743	2.1254076702436016	-1.482761575153076	1.42709477188766	-0.9191407509607297	2.6906082841702177	0.05425453583027372	-1.2992167944862574
GPR35	-	-	-	-	NA	classA	-20.00174766288206	6.852418663306552	1.7099434382626015	0.4164385421465045	0.41457956209969643	-1.2686949013651756	1.516686030378035	-1.3356410381571813	-3.7662044891097173	-0.7973821284635624	3.1645217263466634	-1.9170898798577154	0.5251531081331289	-0.5497505819567189	3.9392970993007186	0.3288667383412509	0.29949298333036617
GPR55	-	-	-	Not-coupled	GPR18, GPR55 and GPR119	classA	16.071521601944323	6.842610356390497	-1.490420839539867	-5.41555353130927	-0.3746042416661852	-1.9086019964091032	6.435381857258416	-1.5520071532785678	-2.259100028971901	1.4939538388702547	-1.47813682792528	2.281254256734321	-1.4625143797575615	1.821152450578437	-2.800391171199157	2.406046619639474	0.4765413721801908
GPR84	-	-	Not-coupled	-	Class A Orphans	classA	4.077648383137558	10.664015486507486	0.1569164330117937	-2.771210550233103	-4.478319619913065	-3.0427423330725585	-0.8116392944422403	-5.786804610238568	2.906454726707244	-0.29125588753176346	1.2976619835835477	1.8607745760044803	-1.5444507633689046	0.5497593432034202	0.5108877157266662	-0.42546460690373855	0.0006419220140978329
GPR119	-	-	-	-	GPR18, GPR55 and GPR119	classA	9.100723138826103	10.814465564874544	1.3752587383860813	-1.382421783897117	3.1380330023047573	0.956655312431817	0.3217262265013884	-1.6336990291523277	0.0769742105501629	-1.3073452614924073	-0.9440493380662658	-0.5782653825670321	-0.5226715036245551	-0.5536365098182167	0.8739874164259613	-1.5170256510306845	-0.38924588494204093
GPR132	-	-	-	-	Class A Orphans	classA	-13.996617667580328	6.005872049867801	5.961060238156602	-0.44782650184917516	-0.8551988778948801	-0.05827842668185517	3.3795471594650786	-0.28308883351393643	-2.0349884945395047	-1.5070116408790966	-1.27187852424803	-1.7904114728764327	-1.3556887467839256	-0.6705228440796661	2.597322062992836	-0.5212064781051342	0.3337229195758735
GPR174	-	-	-	-	NA	classA	-16.530531829014425	-0.36433175476996016	2.923111102880069	-2.4010875411853383	1.338713537692143	4.649153692893718	3.4331704194255743	0.8889247564990517	-2.5561730162198475	1.2079795329526501	0.7743155843326394	-2.154056240634029	-0.3785143017848369	0.8529021786231635	-0.21998771549573162	0.45863466749473625	-0.307391423070878
GPR183	-	-	Coupled	-	Class A Orphans	classA	-5.760441335714433	-1.9927994188282239	4.583252619051726	-2.5112574642848475	0.20254034942382168	1.4476459890795332	0.51126441456448	0.4909709246504558	2.106893487885912	-2.174912589192135	-2.434468685206221	-1.4419762686628779	2.6154527717737057	2.4655454331086757	-0.43506301525963464	-0.4897362696979939	-1.599825437239753
GRPR	-	-	-	-	Bombesin receptors	classA	2.3305556200764617	-5.12480138476136	-0.4826701835864777	0.8976939048831173	1.6884803688713637	-0.7861835827719049	-4.011171634469458	-0.0023608093727680033	1.3458281921238042	-4.18288757979813	-0.022380212346713547	-1.9515292691331256	-1.6526276951361885	-0.10680388043310478	-1.2279167947622007	0.8186529723041801	0.9694319054215812
HCRTR1	-	-	-	Coupled	Orexin receptors	classA	5.123077780973144	-5.4648097008485905	3.497975582928244	-3.225376306314879	0.4924527205305483	1.7604705145710018	-2.2331244863250213	2.4715726138621643	0.9568163888566595	-2.510079535998812	0.2561409677741253	-2.386902992246088	-0.7911918597951463	0.4314060890742871	-1.4934661516082672	0.6480709902059115	1.2214351348859278
HCRTR2	-	-	Coupled	-	Orexin receptors	classA	29.397369451688753	-1.8709615559922108	0.12087478442842872	-4.846426379972503	0.08387187073597435	-2.767408155407951	-0.24051825893350082	-2.419882608558242	-4.708284006516247	-2.0880915103996998	-1.3611770692996732	0.7000518405934653	1.072676626784889	-1.0691382749124483	0.1557144774308857	1.161951564742933	-1.4948669575244942
HRH1	-	-	Coupled	-	Histamine receptors	classA	-10.817175661564844	-12.133290336574362	3.228433245811318	-1.1996687124794219	-4.464918737120458	1.972237433203158	-0.7467415663940493	-2.410424495330807	2.326924459151072	0.17442021963862772	2.4259309110969647	-0.8983208063963142	-0.5692301623419083	-1.4967405672844394	0.2789581769598518	0.2879420778407403	-1.8924686527542347
HRH2	-	-	Coupled	-	Histamine receptors	classA	13.774438076111228	-9.379177614873708	-4.031689856046049	3.387214632673218	1.632184862587642	-5.603580621840258	0.7556470348141865	-1.0884248814868975	-1.561489056867562	-1.4086979487537277	-0.8782235375599734	-0.9582842201916555	-2.745347615173626	-0.10655807625288306	-0.1396465995656141	-0.12646681136535434	1.6367199064952165
HRH3	-	-	-	-	Histamine receptors	classA	6.057307956956356	-6.111588031693874	3.400363777505638	-3.2710579136549	-3.1133129725446205	-4.729801307392097	2.394225573659989	-2.6101812789724494	0.3872316079149156	-2.2721746016769466	-1.068599022367358	-1.4317407605180996	-0.5569519039657181	-0.7190675119198295	0.3159945052913093	0.09527579516884245	1.5157895471855265
HRH4	-	-	-	-	Histamine receptors	classA	5.897652798481971	-16.909906939644323	-1.2520587678243276	-2.1633712562659553	-1.0589374699619352	-3.7358636964074865	2.654843985824932	1.494010551375674	-1.7456886296012313	1.0225914228868351	2.366588871039861	1.218819931177638	0.10695267620214023	0.6317475702067361	0.4219022811169312	-1.6657680258465228	-0.44921075583888465
HTR1A	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-4.074351392679267	-15.907288625717685	2.1993985630021067	-1.1265423408330535	0.2453154785488007	-7.03039443688065	-0.7712217787828205	1.5238180409842432	-0.17463641886543532	-1.8591000052574294	2.970043729552478	0.07449082931779893	0.7830355047482156	-0.5802335205284244	0.9316414177412965	-1.3732114205361952	-1.31522499015155
HTR1B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-4.496434432226994	-14.208157453091403	1.6429059474215923	-2.5259327402270473	-1.63059587482454	-7.204085417616118	-0.28484536757928147	-0.44813682266641014	1.7343790037396782	-1.5514501781524408	2.6069106546477734	-0.45470977196617496	2.0750309266165785	-0.32011192600697524	0.6857343306380553	-1.3302195347409502	-0.6435955938815724
HTR1D	-	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-7.253917439131348	-14.58196309576755	3.5295243525159132	-2.960058802749345	-3.6114553057601646	-6.4254432535697985	-0.09208583547557336	-1.795870419790332	0.7578503995137392	-1.3831898141345567	1.5166058498659047	-2.230578651260949	2.393802143298349	-0.13136948109681348	1.8544442600270203	-0.2648642192341717	-0.5947104461167508
