Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27
ADRA2C	Coupled	-	Coupled	-	Adrenoceptors	classA	10.108787400688607	-6.154038816839619	2.286611329500884	-0.8681576452688736	-6.278368642705167	2.405517091469032	4.0824007970921175	-4.760696822002017	2.4494075579498253	-1.2732413224478458	-1.614611739910081	2.0460318540632496	0.18238813463346445	1.3995411962120683	-1.5735575960141812	1.368502102876611	1.3423774035164735	0.0963399488282868	-0.39321246416781136	-1.2466546669281606	-1.4389982568355313	-0.0023681415120875345	-0.5142911875431087	-0.8838135393309481	1.5080204837372728	-0.24796995496370824	0.2699833083304309
ADRB1	Coupled	-	Coupled	-	Adrenoceptors	classA	5.194416113733754	-3.8079112712326326	-4.537978682609061	4.0003384882536634	-4.646375360412275	-0.9719409774897787	-0.969957145045949	-1.6171715353504754	-1.0625186219618443	0.7545326809546347	2.2168212705212174	0.9306701069767443	-1.2966168014317383	0.8579742284986319	-0.7634496131319853	1.8646541123925993	2.715406521801465	1.1676167245844102	-0.24788089625878543	-1.6917577382747908	-1.374233089931739	0.8749717153634257	-0.7183154815385439	-0.3019724206277717	-0.9459513550228748	-0.07415627882526205	0.4847877323060902
ADRB2	Coupled	-	Not-coupled	-	Adrenoceptors	classA	0.4339556004229758	-8.471878070778887	5.104563299100595	-3.051100918709757	-1.7817019732531973	0.6276052982451432	-1.4089654366308646	-3.5811781012262047	2.137878210397488	-0.33076955438114247	-2.4953324149965987	2.283937621102023	-2.3165031416890334	-0.03031421128459411	1.4876867176946476	0.37449598274559986	1.157477626893764	1.2523551151502395	0.952094905812113	-0.19088953432498895	-0.28900127391330815	-0.6609366663343944	-0.5420168905343998	-2.7207099423946883	0.23459104588554575	-1.3548422289307513	1.3407983967865182
ADRB3	Coupled	-	-	-	Adrenoceptors	classA	-8.458281920280282	-2.083614186297712	-3.6899046372307134	2.584292606296283	-0.8549814203669023	-2.873694220247973	-2.400510414028064	0.6833273024886423	2.1720823247663517	0.634985001779578	-1.5353802573032977	0.6836651378728705	0.966835785171881	-0.11254334192557917	0.11738384413867996	-1.7504110719040513	-0.143543196710805	0.5552679020636961	0.48319523256932834	-0.3963877257686119	0.9938903170595963	0.5560204180268555	-0.08898125365086676	0.688910137325676	0.7958640440028342	-0.8484010149735896	0.8830873860565793
AGTR1	Coupled	-	Coupled	-	Angiotensin receptors	classA	-3.680469008890076	-4.421275867691955	-2.2967996003623354	2.879998679392815	-3.698359192475022	-2.9106314929719184	0.44770303988952703	-0.1655301664129902	1.7551228932488754	1.3372237630443373	0.8120498539231987	-2.0217379844625265	-1.4152428888141249	1.4646228283231433	0.6084118224428318	-0.18558683135372137	0.968535662616033	0.7491915019989618	-1.656100642354087	-0.2303804367215009	1.7454592474634991	1.0344741140270899	0.49813557355076327	1.296974074620105	-0.3624355341765839	1.8586678414509297	-0.6642571079272251
APLNR	Coupled	-	Coupled	-	Apelin receptor	classA	1.3619011765494455	-2.903478521281965	1.6225066272321502	1.1505026017604985	0.5175119697323475	-2.5258969340905297	2.7622433794236896	0.4443334813531156	-2.411264851217644	1.533856706761931	3.202552848041523	-0.4008465387531403	-0.7003417857745855	0.6089836709984712	-0.13555832582347793	2.154075806041514	-1.4923938776792722	3.901390547462716	-1.6819250667655157	2.1765246468071506	-1.3659771293298584	0.1477108956816091	1.2759513839370689	0.6217726542314962	0.10705224816760753	-0.34311081747111355	-0.30718754885783905
AVPR1A	Not-coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	3.0217800407059494	-1.6695243608672903	4.796876150449109	-0.5882704929979744	-1.3123679077960004	-2.9027145882314103	-0.9149107989440456	-0.1960156305881616	-3.635150065049985	1.652846667453466	-0.10238634109040343	1.2041314412619741	-0.29512343824519816	0.8277933772634327	0.18495805251102818	0.8810725735318785	-1.0868329776245031	2.147431407245363	-1.3545014295799018	2.6392976980705636	-0.8358987635762265	-0.027609715669339622	1.098775526739563	0.028465281174886947	0.7841679802544861	-0.07464120017298333	1.3306171327231513
AVPR1B	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-4.080196496407231	-2.5448912883987806	5.281721911164525	-0.7515537374205008	-2.9856512773914345	4.001767792824159	1.3307719520946737	-2.7788625511307576	-0.9704246210561638	1.2443454781531627	0.33464590814840084	-0.8446567673484076	-1.3668753579935877	1.426966005007609	-0.31470746576986514	1.3421190808389671	-1.175885392118841	2.4373839878532078	-1.5971156352626772	2.2410376519511876	-1.398629961761698	0.31768770103619054	1.009125188011524	-0.5849677653059081	0.5048304169132439	0.9124531994105305	0.8032768357493879
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-8.703568819358452	-0.7402215851143996	0.11720379939952784	1.2190603562708644	3.309951619706126	1.4204430553677763	-1.1888178416122497	-1.1006251401561302	-0.3363995108380654	0.5630473966306206	-1.747972547587509	-1.283604558866709	0.2891453203586708	-0.24273399265279716	-0.006892090074329276	-2.071484503290633	0.7369529513632669	1.554982821572251	0.41616051055202724	-1.119119963225441	-1.8729664531386345	-0.05223712957458345	-0.8103721416978289	1.660834974467609	1.1689906975011974	1.1444845996201958	1.8388055315696727
BDKRB1	Coupled	-	Coupled	-	Bradykinin receptors	classA	-0.16806183400346572	3.5048246431431505	-1.56350545989831	0.5396488516689745	3.260814300515751	-1.384320975073361	0.01491682055845992	-0.09266497401752394	-0.3864545468599035	-0.45523475073303493	-1.2753779393877884	-1.003218599903264	-1.5839469061343696	-0.8624822778501593	-1.3577815354874836	-0.3639346185485373	1.2996037952078594	2.776131894854321	0.5611275575342424	-1.1198877571314656	-0.3419273888515139	-0.661342129402707	0.7600974686445551	0.9610114303798841	-0.9171787857801651	0.042408982223017526	2.247380595485888
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	-1.7420890454737443	-6.095290991602465	-2.142983626596971	0.6084845107918512	-2.231500615600809	0.07912394348639434	1.1417825977692513	1.8362627294871716	-4.112568739446598	-1.1618310547849264	0.31754060575856624	0.8112465248776755	-2.0148182092636935	0.20449376325024074	1.1279160580149772	1.7855493930811743	0.6317054369444681	-0.535548942867944	-0.18074956695373018	1.7386170541949175	0.360643391880435	1.295338491128981	-0.1916039169402683	0.8449844082180368	0.047447288299143485	-1.628591550345507	-0.3701108560920704
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	0.8264768179360282	-8.279570511320573	3.8551266601543115	-2.544979548914364	0.1696115448283764	0.05109175621687748	0.24730853548608606	1.5203281096859356	-4.2327836145014315	-2.2477078677387037	-0.8461323240692027	0.39883324638707257	-0.7350008192343422	-0.6709560851678373	0.3638006391329495	0.3775927884452325	1.187542453857929	-1.4398963297276492	-0.1530920355701673	2.1283352385655547	0.6259500349396078	1.8578318407038663	-0.5398440259289533	-0.038882898230165414	-0.6993280422999856	-1.9750718079665568	0.6217551497331946
CCKBR	Not-coupled	-	-	-	Cholecystokinin receptors	classA	13.393597533766965	-9.044944001725815	1.4367551769069864	-0.45515221135239914	-0.21933271317284572	3.4651408477119814	-2.7793054816209604	3.6756645102793613	-1.5289588923925206	0.633259382086891	0.05271594730135053	-2.752638644362603	0.32560377930697293	1.0748783834335938	0.6698344051749713	-0.21743032417626088	0.987873691258767	2.197934956542251	0.43109242985752805	-0.7039539239733779	-0.5618914228867105	-0.5740916709315798	0.026127902542816633	-0.07551531699633308	0.3307710833435333	-0.3976093969873192	-0.5432018682908109
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	17.34548375109458	-1.2712958746079819	-7.137582429467116	-2.618146691417299	-3.625152713034574	3.818063749780405	1.9643820391180709	5.567909416087659	2.830342848422545	-1.0778230018716448	1.0032959431547286	-2.948111612634559	0.08808101802901505	1.3081604861463731	2.328167420110457	-0.13666833178986243	1.0442930253301475	0.6287207026766235	1.3967379043937846	1.6363854815592058	-0.3575180222359861	-0.43820230628167284	-0.37475319027340004	-0.9765192993477547	-0.43479991110081195	-0.782697583946875	-0.6761327248637999
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	25.57723134817377	1.6135425675930493	-6.10071454401918	-2.319358399185495	-2.3460443676295597	0.798728358122285	2.8946332973841176	3.563612158457254	-0.21950687600646077	-0.7083014277125121	-2.9783028632589725	-3.0922576808359254	-1.9690505820817499	1.98991203835468	0.5019613300376301	-1.1571659126101528	-0.3470300606090359	0.5580744806748333	0.5785538136639043	-1.116393666759997	-0.7138349410389292	-0.3417918337251425	0.40797416318217067	-0.42475752896707375	-0.033637930626786085	0.2927787936390062	-1.340995906567331
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	16.62077993703784	-1.819805386333541	-5.300205010434959	-2.7265307349510244	-1.8872209848560715	4.042453623673453	0.8355681162967168	3.4765045159854298	1.0390606573951189	-0.19968449851507944	-0.7043193900973488	-2.4709674191993947	0.02023744746409698	0.5983714920160053	1.9164694907393462	-1.3302356652203542	-0.789158361119414	-1.1061566424947618	0.5229348475605025	0.9532121267006096	-0.7632127287434002	-2.360121876502783	0.6013166105672784	-0.9790121309542025	0.8383541069172941	-1.790873281661849	-0.27873233390959956
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	24.213840872913252	2.0395080020733234	-3.744055823056505	-3.335458697345536	-0.5636543909569581	0.25354053069016813	-0.842222363775944	4.8965131860854205	-0.7456166891628787	1.303017554261846	-2.082949088624201	-2.8462107131092482	0.046211583764423976	-0.1978710815940397	1.9512810069226791	-0.9236213239972338	-0.7060729487292419	1.1811279848720488	0.6645438236571745	-0.6631619604271867	-1.1303036514081488	-1.8160131169463303	1.1132660225540203	-0.8577896720326728	0.018521119480596458	0.4100055629274452	-0.9500324393498015
CHRM5	Not-coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	18.191730962677756	17.04837295851565	-4.418028887681463	-4.748327368413947	3.195298651069768	-4.4814032226415925	0.8178956229771174	-0.1652344167838622	1.989488095010271	-0.4743267828857511	-1.050268466486544	-1.0891236940479678	-1.0754703358046391	-0.427404851172927	0.2061163864119041	2.3070423218821254	1.2855189437529229	-0.7684431862480021	0.4136032452658613	0.9678322328262422	0.1434090283317794	1.385404171497862	2.764645062862633	-1.5250117619693624	1.9710636071763947	1.9691507157902037	1.7723677307541903
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	0.6053036805526388	5.495757834397503	3.2935148955431908	-2.871122461176478	0.4902488307874258	-0.7010300894090558	-3.0541545705305717	-1.0931781326748622	-2.3903666241471653	-0.8942991552746721	1.1344361669760121	-2.3429873533259253	-0.48144085331505354	-0.8844309736353838	-0.7119114545912724	2.868709263939522	0.6608346519669084	0.432825018850364	-0.32970309152586025	0.3093106332309268	0.3137324125684549	0.6487286207629199	0.3369886788574133	-0.4979069013244479	0.2931726320382245	1.3102050445567983	-0.19913327850192128
CNR2	Coupled	-	Coupled	-	Cannabinoid receptors	classA	-18.26557647111321	-1.6790408019330942	-2.6112124299573307	3.689766373281694	-3.6373309770603677	1.2489906179474413	0.7315616302087794	3.6372758991599152	-0.5136600201955737	-1.0565275587550995	0.7275460110855737	0.5307283120328263	0.8415376673102817	-0.8446415546387032	1.2584211434670858	0.8502854597714852	-1.4810516127090791	0.2947764462220793	-1.093465693305144	-0.19993853705444373	-0.9477962037164618	0.3543775601930447	0.25835611149534704	0.8208913952787875	0.8900828394872665	-0.6080929264730389	-0.5511076498477356
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	-12.842033325279031	2.8278455359053156	-2.100135219561164	0.5434597616988234	2.88180680976098	0.1723633489028865	1.369996853265214	2.248916599415036	1.387424637752064	-0.35740523229438736	-0.7736197704512415	0.5411564558993088	0.9452852803618659	-1.2714972052501274	-0.07937026736802512	-1.525225901259483	-0.907061019123562	0.5813617790587913	-1.7001849038026515	0.566511009373188	-0.3371696224122039	1.0259608581207094	0.0924125028705963	1.4215868346854912	0.03719836146099624	-0.6836768930060333	0.8066007842326753
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	13.517928308631795	3.5751261205152804	-5.11587339718898	-1.9219239835075168	-2.5811543604593843	-2.654802258034437	-0.2092202011022134	-2.5217997394988316	-0.29952354517556984	2.6262239426210936	0.8916714561330689	2.0426346655376824	-1.3977448467862124	-0.9981767066650596	-0.378802357919921	0.28396228732354617	0.31097337212532195	-0.7009846554001709	0.6610504201139478	0.5641664587932568	-1.3161910099046297	-0.531186493521105	-1.742614276437315	-0.7127474551376499	-1.0011119456328552	0.31161887084634876	-0.3446339949061073
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	14.578161229635178	-3.813058644011433	-5.947594429780041	-1.637999669356794	0.5799152029871256	1.2562666003629752	-2.7172376382376284	3.5342862920228595	0.07807531690163198	-0.9286256131971755	-2.5752526862758542	0.08872842462342923	-0.8050932974897453	0.2961788250502187	-0.15518662579612952	-0.24855385867690064	-1.317813711896618	-1.7390810677675093	0.16271529185406866	0.0171142468847354	0.280996752079919	-0.5832122009490334	2.573004338784309	0.8434246346284368	-0.3778218085320493	-1.0506812237514138	-1.2254837046726643
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	10.28309072809007	-6.956921196595623	-2.5215417596639775	-1.7532111692158263	4.127647518134273	1.122983774520705	-4.326502889204575	3.0516171371521237	-0.5721219220074808	0.450864409881418	0.3018525881814104	0.7076327931806841	-1.5423739375031498	-0.7501879264682308	-1.2591201945107857	0.18537368900784046	-1.4957586341222184	-1.4552419999136597	-0.4338630439059947	1.8042607968540303	0.8496170657260524	-0.5266147353344667	0.9308455384899825	0.2352314307962796	-1.2536165383260909	-0.33617562254692607	0.19551244273871485
DRD3	Coupled	-	-	-	Dopamine receptors	classA	6.190747885963372	-13.255204785267352	7.209201300679716	-4.028291782276588	0.9638850950438361	7.606384705448298	0.7998674814889082	-0.2873990433628471	6.689562535308487	-1.9042533709222849	0.02818587905280328	4.828653120425274	3.5792496670341962	0.27709580546954027	0.5066461159641704	4.486879841162138	2.256151723164493	-0.17187382170257176	2.43079453576556	2.553082220710762	2.938229740718628	-2.351790381803284	2.861020306073058	3.907230131881747	-0.3299167260145424	1.737807617855207	-0.6264094500887527
DRD4	Coupled	-	-	-	Dopamine receptors	classA	16.291835026211412	2.685843834860636	-4.166158197162933	-0.7952403487265742	0.9384474700941653	-2.022504343813068	0.15656479267207699	-3.9864741553131107	-0.5233735619686994	4.249449782025925	1.0252090333023363	1.5218950071457504	-0.7994621344648634	1.0303523533337835	-0.8897316974645213	-0.8163913341002478	3.0959511509583084	-0.5212400560019349	-0.15589185819314202	-0.6621809288096986	-1.7503913025505031	-0.35100328898296823	-0.878704253500264	-0.2408840479299642	0.07503373539657941	1.3301298942433504	-1.7526922996789172
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-0.21334295043355087	6.227023761445213	-3.610489726714272	3.0492269947340374	-0.08177121822227026	1.5474051654881156	5.252776282105543	-2.392842816264483	-1.1183708195170843	-0.10905533806705825	-2.27080099057381	-0.45406644113150807	-1.0427208198092208	0.3963848781744915	2.99618450954556	1.658635043560957	0.5676721816059543	0.8528330574208965	0.6428886294383444	-2.365773873157761	1.0680756301906082	-1.377429699132734	-0.11979630420954283	0.6291206907218281	-0.8424862915324153	-0.053474687826280565	0.8877345139525641
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	5.035254295511102	3.468785046405838	2.907407850927595	2.9446766750833437	5.27722277104313	1.7820065650018642	6.889963689372476	-2.8799021503209916	-3.3198641492652894	1.7216196185600363	-0.9801295465723174	-1.7779848277677144	1.2525974796531119	-1.3986289898012323	2.727921349759377	1.8661164211389492	-1.4500939522536813	0.6879968253535794	0.7293782245489808	-2.2354471634208717	0.39220383316303864	-1.595339363401543	0.1485166776771705	1.587354947336105	-0.3610782800909589	0.7042208104048729	0.8458152063361138
EDNRB	Coupled	-	-	-	Endothelin receptors	classA	1.166759481666806	8.883467449134955	-0.26168193241778964	-0.9028475431561851	8.183166948254302	-3.502871865395768	5.16086454988837	2.3222252161492	1.2319576329099202	0.6566511731040667	-0.47614483535355445	-0.47640279751211134	-1.9034471041969352	1.101387174819235	-1.3178703803761052	2.488577213316799	-1.6411802131861044	-0.5134344645478041	-0.6885808191810862	-0.9865003418158579	2.2536162917115634	0.45540399795355496	-0.34644292698844564	-1.3163093601180509	-0.1396064831523549	-1.386252243071438	0.26531217253229955
F2R	-	-	Coupled	-	NA	classA	-3.7095809800095756	4.983156456337055	-1.363406615471767	2.5424211586856456	2.827729458819955	-0.36145639354563464	4.162034710030206	-0.16300510746479777	0.3630285124880427	-0.28709907405646373	-0.5849820070825896	-2.274313892973809	1.6161736972172625	1.5079967065092363	-0.947738828530181	0.3967394667323608	-2.1473583765141617	-0.7790544637679818	-0.7926676070394169	-0.8632610633046958	2.755342192507154	1.073919957645731	-1.3629466898338707	0.8304646637304219	0.2347674891144222	-0.38348379118310305	0.8077101796483446
F2RL1	-	-	Coupled	-	NA	classA	-4.8783568623627405	7.145273070473446	-2.2324342462356346	1.000631828460364	8.657347357540091	0.42789694058750083	3.6708443813071807	1.5515039170158715	3.2634405987259716	1.3308153914831216	-1.659602569816477	-0.6129562757224348	0.6505146132498498	1.447541193452344	-0.6146916063331098	-0.5418322832327098	0.7285687564393923	0.5742464286852721	-1.2203276412512787	-0.7158755425388165	3.1866121753416743	0.6955432236237629	0.5540085064697123	-1.099443714113164	0.6778213758195385	-0.15870510258614623	0.5597775826919587
F2RL2	-	-	-	-	NA	classA	-7.56961318085823	-0.8646706247540077	7.316254336069361	-4.59847527895209	5.430760482513008	-2.146407733565427	2.3289185322682053	1.1938093872623368	3.557101892021423	0.4292973025666661	-3.2522128563277626	-0.03336274275014754	-4.594639703870638	0.8861498368282276	-0.6688764726063119	0.9306379130250563	0.8110443527759785	0.7626785997999939	-0.017019988471788178	-2.3323659407315778	1.9765482997497572	2.9196455058231563	0.4028801705654791	0.43686630060871845	0.7273447126881737	-0.7298444072693984	-0.6888816011630978
F2RL3	-	-	-	-	NA	classA	-6.702907813333775	9.855370869961014	7.3565556348054875	-5.653042105593049	1.4822286890573613	2.3789514366440927	-1.4711317531764163	1.4922696080967044	2.8620809601058723	6.177896439264853	2.737509472782531	-2.2045868701627103	-0.8848703491387258	-2.3482555153235625	1.7660028964482701	-0.8061831679184843	1.4920062281764526	0.07901257489083882	-0.6273545514910145	1.0197961962309003	1.6747496452834685	-0.7893175804679435	-2.1405197999660115	-0.43979394538170014	0.3566675842300338	-0.8493572414529063	-2.2662269171397593
FFAR1	Coupled	-	-	-	Free fatty acid receptors	classA	-4.860294992394265	7.14184026073315	0.09032989873643966	0.33053357252826177	-3.774136449721132	0.15835403951522983	-1.2986743084858992	1.5858308373061651	1.6917690524197055	3.7597787852252287	0.47517194223911924	-0.1682717761173961	1.7954596163846739	0.4773863563943325	-1.5114431820743157	1.885381757448468	-0.8819150024376897	-1.5684299235659764	0.46643652919265705	-0.6192572557014564	-0.20499553083320968	1.2237824055058275	-0.7152856256142285	0.6389103383641915	-0.024673301008237718	-0.5975876735030764	-0.18444350471373977
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-8.367740838749766	1.0037790240482836	4.240366605961636	0.5922845319981945	-1.9264712458863054	-3.010031283679805	-1.8822135091656742	3.4013562833932136	0.195585933012107	1.8870112224267017	0.3662361585316294	-0.9146748360611267	1.4291256537106631	0.7259466265195319	-1.3079789593624687	2.2516398332069385	0.09334549908141712	0.5400945132749166	0.8859010984629703	-1.3506844133118516	0.07350130835960912	1.234895252502512	-0.6192121207796483	0.6819252711355124	-0.983298683433416	-0.3802326429758505	-1.057906735161761
FFAR3	Coupled	-	Coupled	-	Free fatty acid receptors	classA	-4.645911533794762	3.832240710411851	1.3267930510325732	-0.8765107999418661	4.737781893823588	0.857932392775067	-1.150551228283216	-1.1475021514173718	-2.2145765508356545	0.7776096462063156	-0.47081483882637776	-1.5640195639763177	1.4942140095985643	-0.8273544991650337	-0.4244858248246781	0.2856753287829987	-1.0658520929460518	-1.0699728852858792	0.8016785590921277	1.4859307423321266	-0.9595678244561745	-0.47133676500081384	-1.7945596829797288	-0.08930471782198393	1.1496591147848192	-1.820339297604115	1.0848007956715293
FFAR4	Not-coupled	-	-	-	Free fatty acid receptors	classA	-11.224792080760764	-0.002007539119181521	-1.703799538420098	0.4975925003859225	-3.1667520820102335	-1.6315526388130472	0.039260962609613495	0.8627512741808825	2.9542632635957253	1.4879010636248666	4.076709677944739	-1.809241646602943	-0.9463477892078601	-0.17535795140563276	-1.271740751258018	-3.2120371973865285	0.8224973130603553	0.638071610619068	0.7579827837138947	1.6176771473083429	1.0855825989418557	-0.39096182147124314	0.7902954064899699	0.6099447707555147	0.3617886149678297	0.022804051687907525	1.7714799555082628
FPR1	Coupled	-	-	-	Formylpeptide receptors	classA	-11.946063139643911	-1.6995422603764818	-2.1730107163140464	2.464311160526644	-3.113550319400812	-1.059400028749722	-0.6726388081216659	0.6435277551696081	1.5561553610433072	1.3741644388525502	2.962401591597521	-2.1790753757147807	0.13198522972726923	-0.02322698449271632	-0.9888962397458307	-3.3954335294842037	2.0958545025815374	0.7278530016119374	1.2296587229346572	1.4742087106688175	2.2757260242000608	-0.2703193035863116	0.2151817330447659	0.9166633884410513	0.6161504742638245	0.26993652050177885	1.4719067408413709
