Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23
ADRA2C	-	-	Coupled	-	Adrenoceptors	classA	-23.009691954622728	0.7733951983716986	-13.732532852336579	-4.04196998586498	13.84833111568785	-4.174492846748013	1.3306698236885435	2.7682054827978573	11.598514875637116	0.9505557745929272	8.159852310335022	2.0478206440153444	3.0468619137137605	2.023950410093109	-2.527894436119813	-1.3107940658962982	-2.911617888200968	-3.3739461906769947	2.47551307705573	-0.7000696542328566	-0.6282312716723161	-2.7738701138199837	3.4084828019570415
ADRB1	-	-	Coupled	Coupled	Adrenoceptors	classA	-18.690072867893626	-5.786603857275131	-9.668843764451598	2.6067833944396424	0.13439325043451109	2.112932945926891	-6.386030585615752	-2.7458435400109136	4.944943208576268	-3.966049755681147	9.046600228361648	4.087756791840053	-0.45367977894779415	-0.37874661804083404	-3.666461147715588	4.985945427861401	1.1257218626290018	-0.7978699837969535	-0.3173283774241279	1.6496875546437784	-0.3370600623270681	-4.975445156006873	0.848350326618213
ADRB2	-	-	Coupled	Not-coupled	Adrenoceptors	classA	-10.752119922325186	-9.443603927385304	-11.74419586272693	-4.023318739085892	14.175600186678896	-1.207966031643119	1.7941803097051818	4.033323245315408	1.9883191378263665	-1.145540711972303	3.686304483143739	6.191033906390676	4.252710609690642	-4.804246467620343	-2.245214837308808	-1.980038289652959	-3.566883479256954	0.05766198200102901	5.109722809520804	-0.8415800365316792	1.1713390704056679	-1.5658639150837979	0.7647510382809705
ADRB3	-	-	-	-	Adrenoceptors	classA	25.918483684431166	-1.2285931168806772	-7.006981833667433	0.7210279344663431	-6.294016041035029	-4.287082212661614	-4.515817335798245	-5.3281815245330435	0.9934264045927328	1.6990361935193627	-1.7609515807053295	3.8896410307505325	0.6031063893751929	-1.2087679619934708	0.7103920543803254	-3.7600167459462783	-2.342633850023339	3.5829453746409334	1.5205511334426496	-1.1711365034043788	2.659169712867717	2.7838960686598444	4.4725275917127085
AGTR1	-	-	Coupled	Coupled	Angiotensin receptors	classA	13.406925810199544	3.2311921000994728	-9.070571334177844	-2.9247339443800806	-4.336498352546652	-4.5388340131179845	-2.3471134661691737	-5.150643933107287	-0.3260636990149228	-0.5340944146428241	0.20340211671318323	3.4016846890885093	-0.7382261405420335	-0.976065781369749	-5.438217922685345	0.8266733147365242	-1.114183886047187	-1.333587339484598	-0.6331698361216842	0.9400813722647583	5.009390775540593	-0.8377140155791849	4.55769123428158
APLNR	-	-	Coupled	Not-coupled	Apelin receptor	classA	14.964507542616353	28.05201631633038	-2.7545181741554616	-3.1281837925129055	5.061276618641596	15.452322892678676	0.8210219658844438	1.734338325536957	-0.6491186103433063	1.062339740861855	8.965019797185429	-1.8802713343333535	-1.8317848764462126	1.9259724277060124	-2.8291518111937495	5.3603656787656035	3.0111781256099692	2.5026197875436567	-3.454946092109081	-1.115468895507121	3.536195477486656	-1.227215079569453	-2.021022627038911
AVPR1A	-	-	Coupled	-	Vasopressin and oxytocin receptors	classA	15.412119808422027	29.118500065114745	-3.0325862928024434	-2.3792386646096184	10.530704023663949	16.977572411218446	2.666613732489234	-1.7746420155198417	-5.637492734550711	-0.41856318724874175	8.571377980983948	-2.014032068191161	-1.2338611173816008	1.8719946643145084	0.2210457077887832	0.9323255948001493	1.6179489524459858	2.425386618947588	-0.9111394222637038	-3.471884213682713	2.448636430004127	-0.06923075213412364	0.6973640378235462
AVPR1B	-	-	-	-	Vasopressin and oxytocin receptors	classA	26.463928417528958	25.2594302502486	0.39059113991754096	-2.333859819247312	14.6198644673534	19.39622488348843	-0.7310811359731205	3.189876462323412	-3.3774240907847286	4.46360028915715	5.317059129490956	0.8150091075335762	-0.24087563994010877	3.176985862607364	-2.4082349658903865	4.4415109163596105	1.549929176623575	0.759776752777229	-0.9377096426523989	-1.406350919582089	0.11439047820394296	0.2669141200359519	-0.7898553125420794
AVPR2	-	-	-	Not-coupled	Vasopressin and oxytocin receptors	classA	20.77511443309038	0.8492935075389508	-0.22174762647606436	-1.2078425881994486	-5.709366515425714	-1.3458400650696198	-1.8779804724239362	1.7980468491898396	-3.72564957367968	0.882183837058824	-7.399262869823515	5.377273395016319	-1.7340392094926886	-0.6666565916876096	-1.6932292861498814	-0.7704380172601649	0.12429883711341762	2.1927309476292955	3.3089895620569236	-0.014847165988713886	3.0901512044641652	0.9675718945021182	6.847064031603425
BDKRB1	-	-	Not-coupled	-	Bradykinin receptors	classA	9.734390319955073	11.8966451666427	6.208744417192128	-0.8450298310453419	-9.953130899079417	1.2671317367129065	-0.4704942838653846	2.455894020751582	-3.6390522660149407	1.9026893200226653	-1.3963139603939312	4.421197467758321	-1.1927152882576832	-1.1725895887498154	-2.723242667705018	-1.9711579218647681	-1.7278053044327106	1.020654756696206	0.39322748340549246	-1.2720018387963272	2.0308338965678985	2.4541049296169506	5.154278921987126
BDKRB2	-	-	Coupled	-	Bradykinin receptors	classA	4.714738946573813	8.223899973863816	-15.343476631932068	-0.8880465692948286	-4.692975950347142	7.576622305716679	3.7686948339278743	-3.497215955870076	2.0818455336699673	-3.934367687280144	-1.755752238400672	-6.723413830076973	4.219107604715503	-0.33562068535200307	-1.6410196986141818	-0.40871132151150724	-1.7335918008134965	0.37496750119623135	-2.020062445381784	0.5423477994055688	-3.0238017508222357	-2.761458683025885	0.3787835956364121
CCKAR	-	-	Coupled	-	Cholecystokinin receptors	classA	0.10043831214318061	15.820407731796898	-11.601410776508438	-6.743985972464768	0.933447453591701	6.947553613412719	11.125541570727096	-1.1539240855943125	-3.3584390367760975	-2.931277782170709	-2.341363372138425	-5.115988378091501	4.152730602808929	-0.628512710913875	-0.3236289565464352	-2.9850304655415725	-2.8574782618370493	-1.0603646865688678	-1.6343904727196499	-0.7671748481358969	-3.289416895772016	-1.6719709602983326	0.2640680563326138
CCKBR	-	-	-	-	Cholecystokinin receptors	classA	-25.016553413841777	1.1363231653731742	-21.38701675756098	1.2960130925211222	4.833494830031784	-1.500397105596293	-6.692498730194674	-0.5522456467369881	-0.5135397778232832	-3.4914284856342968	-6.88385957044484	-7.516019323352976	-3.7942903787831557	0.788122648678462	1.2733378709560759	4.221571287103846	0.5484056180345764	-1.5367285256547372	4.822087839823818	-2.433297587587983	5.463944342402052	-0.6803454654224003	2.609700365430367
CHRM1	-	-	Not-coupled	Coupled	Acetylcholine receptors (muscarinic)	classA	-30.358702205409724	5.21906842138153	-12.33433500850169	0.02367760201737216	-3.305755627986709	-3.1719044359039335	-11.257604479517523	-3.6022848976982407	7.490810035530074	5.447978261478078	-3.016591276221398	-9.164105375066235	-0.5362438436806962	1.5256552808808557	1.1084736176347691	6.95899625853374	-2.8134071834220067	1.4379670666350417	1.8386872617481105	2.5402799861553182	3.4007723410438855	1.660406049900293	-1.5650488617430411
CHRM2	-	-	Coupled	Not-coupled	Acetylcholine receptors (muscarinic)	classA	-45.54072406663256	18.681120825593485	-4.8733521683319205	-2.082077219105569	-7.502447003620599	-1.2015109015094534	-7.422284599851493	-2.691915375140853	1.8873077297585528	-0.40439056365741655	-1.6114931804363108	-7.446610473552475	-1.5302553159990813	3.389828295970753	0.0217328187214186	4.920078916360948	-4.473915131948073	-0.42469555042627605	3.438371077571562	-5.7222437236726265	1.9107794525236375	1.3769104764647073	1.763888231674653
CHRM3	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-28.17601059078584	3.65477180675114	-14.589816084407506	-0.2758372820598945	-0.4867035599064202	-2.3594311799532477	-8.987128583162256	-0.9069618693153797	5.09259179256036	1.3312723392907218	-5.043886049020373	-7.650850525548869	0.6026829209355201	1.985808099553658	2.0936674015718695	3.7270228931809286	-3.5282107535231324	0.8906076494413823	2.403665875937084	0.016553687768158975	3.170789169620436	3.6442127910364186	0.10485856965285385
CHRM4	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-42.310212977102964	14.049215980607269	-4.714128532531499	-1.4649721712574242	-4.773308243228676	-0.46750218462675563	-9.042305174259656	-4.927194159528315	-2.8541989453882817	0.3988594618308493	-5.64759880540825	-7.412751226108506	0.34673173350329534	-0.4853702502871251	0.3420387533974439	4.208463565159484	-0.2779128896411008	1.327335675780716	3.8160266047109075	-2.6139813391972346	4.879288930973395	4.792187907865752	-0.4063255727636873
CHRM5	-	-	-	-	Acetylcholine receptors (muscarinic)	classA	-38.61447232109626	3.5511955883852013	25.01403543640943	0.8144023663890081	-14.01737355106263	5.667580828837719	4.310875273948547	-1.7982179438552752	-2.48095829098045	10.386507811026158	-1.7749803827886015	2.0050747470920656	5.049129870587934	-1.75361769035322	-1.5099927982427692	4.364291123207767	0.5351414196833781	3.2287866998463977	0.48783103944388984	-1.8447670928033861	-2.1700321511350027	2.6251035292775518	-2.0108363883073093
CNR1	-	-	Not-coupled	Not-coupled	Cannabinoid receptors	classA	-14.035500953400158	-19.810159993489666	8.204155288282173	5.534574771326835	0.09121670669051413	5.135318969368123	8.280357707657476	-0.7132038541838523	-5.318903954571528	3.799669142463702	-1.9213218750777583	-1.1518323292335142	-1.0185842921670587	-0.48250225742612973	-1.8585521014936341	4.340393668522014	2.0098186675729637	-3.4230437464930255	1.0630701299526857	-1.0528162686657234	-0.24641232321257864	-1.4857837078898946	-0.6573227526946843
CNR2	-	-	Coupled	-	Cannabinoid receptors	classA	33.634103023530734	-8.080760016523536	-0.4192728096431795	-1.8397768262989878	1.2944980944550633	-6.190633468188884	-8.085294387857452	-1.558862526499714	5.495591585673246	-0.728943579625827	3.960845819836706	-5.021529468148368	1.9354584977400073	0.1207531987440255	-0.24502896478938607	-2.0352887847975896	0.41811130328351154	-0.9265850394183199	-3.151103202491151	-0.939593618200064	0.2663146712440451	-0.16322968893653977	-1.404905981936345
CYSLTR1	-	-	Coupled	-	Leukotriene receptors	classA	27.852032331173287	-2.809014833914091	4.637161922832972	-1.9883113477784067	-3.0652634061701693	-5.646053769729202	-3.4386629042471872	1.612719168086339	0.8900902119939628	1.950404836068352	2.05107444301536	-2.723941732259872	1.1567646508779792	-1.6176986064232335	0.4696726214290373	-2.9875560761161353	0.3072288040252875	-0.4448303727827052	0.7389817222197188	-1.9966573962374417	-0.6354259358069498	-0.251580104846085	1.1941989629045746
CYSLTR2	-	-	Coupled	-	Leukotriene receptors	classA	-29.74829278034948	2.3950091421219346	3.0019054853129443	-2.579106686372775	-2.5874488064809342	4.445797958617762	-8.505552283086514	-5.210136954072899	0.3560559889629972	-4.565558424568866	4.244257599953304	8.915793702969854	2.8901188488634877	-2.2422721462164223	-4.347323503120435	2.138092572070424	-0.88669221285426	2.5273235511609045	-1.1048757068451664	2.088648334144445	3.775872440853546	-1.8686435844147924	0.117262378882661
DRD1	-	-	Coupled	-	Dopamine receptors	classA	-30.638655409830648	0.09363493156512366	-10.387029329046394	-3.2769117487662474	-1.4856743449885548	-0.12350132054029096	-8.923615760262734	0.6323299523761355	-5.9996358801499055	-0.9653248176393505	1.3165432243726243	-6.522437013361773	0.5765795660107056	0.46802178455500654	0.692916926753457	-2.0973711678511915	-0.7651681140293389	0.7202741102388109	-4.295647314043779	-0.2700854344699678	-3.88768976847286	3.78907386686253	-1.1458461665535846
DRD2	-	-	Coupled	Coupled	Dopamine receptors	classA	-23.33176862168049	-4.1430563984987705	-9.820105469152544	-4.32615707060791	0.18508640970563378	1.4840109027355273	-6.798225544498887	2.5688846713857947	-10.256534039258122	-1.9834021728832316	-0.10752881003358414	-1.7433875279374207	-0.6340346206505858	-2.6104969441554484	-0.5350681633150736	-2.377288095216878	0.42300366232142417	2.1845356090856245	-4.807227315039707	0.08329042046110789	-1.0162398403781594	0.8462841218530822	-3.036374031823423
DRD3	-	-	-	-	Dopamine receptors	classA	-11.447057043199933	-10.167693186281936	-23.17311445893354	-7.400363589202178	22.69573545998875	-11.796113412378617	0.5916150068975374	12.36666611339245	6.856796475704379	8.898229972320909	-1.3539706967714011	-1.5495711952002258	6.563050262549055	0.8445623157229181	-0.3468991543387103	-4.658736005192288	1.3851131500993723	1.6167974020660536	-3.6239489347073577	7.640232579039465	2.7356482520916408	5.255521224580868	1.3776755351508159
DRD4	-	-	-	Coupled	Dopamine receptors	classA	-33.53844780024807	8.834255044095537	5.941382399245632	-2.4898609346617104	-5.731057842781691	4.436876673342739	-5.119653634315117	-0.06746258731954383	-2.964965827205984	-7.47412417258648	2.540825094920229	11.59440063159734	2.329506571582815	-0.9820867165965282	-6.405227422099987	4.686192167008017	-1.3655208929473914	-1.902859040014573	-2.927984716829888	0.8301818990208238	5.863550124822261	-2.7344546443315876	5.147912741747798
DRD5	-	-	Coupled	-	Dopamine receptors	classA	-2.4391821644754543	11.20856493093987	13.851842488613558	-0.5111690946477359	-9.275402765418338	3.4889109643550174	-2.717433353807971	7.428905880217531	6.874847396614819	-1.3798756657897397	-0.58508921764013	3.384353240565864	4.793215575801347	1.6407566352377552	-1.3210606580507431	-0.1313326986179162	-3.5944990026933006	-1.9386401846033197	3.8604417873958234	5.9431296868238705	0.7473357978775326	2.3177486123222533	-3.874303361729362
EDNRA	-	-	Coupled	Coupled	Endothelin receptors	classA	-6.263896989848135	21.68387402958272	13.348085362178937	-2.6251461916802663	-6.903684429015453	4.041572311075878	5.259434707399147	12.046967046685161	-1.644262759055206	-3.4810162919234937	-2.1990472527082083	2.7461396282083212	2.909824592936226	3.040397352969464	1.9862460902915917	-0.3531038920296878	1.4206245228966878	-3.8815674914406912	3.128244573119801	6.262100778036518	0.23716655668165829	3.753244749835044	-4.203462706576128
EDNRB	-	-	-	-	Endothelin receptors	classA	-2.461293042197578	12.499699949943748	20.38876830927526	-6.699655204395814	-9.208878964741269	-8.062571782265488	-1.2045315821735199	7.812306121169063	-5.0079412875979346	-0.8250808628556383	4.005343569827536	-0.02369421337204161	2.929759858195788	-1.5257784171300819	3.325122963375925	3.6618384900878396	-0.7909921769275509	-2.3192671320988114	3.1147414411485004	-4.56012777816275	-3.0559563154821916	-1.644802428760335	-1.3730404478525022
F2R	-	-	Coupled	-	NA	classA	4.148860181331429	7.250426619471343	16.50024606945765	-4.119744524166881	-5.595453527264347	-4.118728434179684	-3.605612578980279	6.070427729505138	-3.584791444108929	-0.9978646534524404	1.0563860099635685	1.1519973621021018	-0.5243170153495236	5.465369719233225	4.954786418853537	-1.5951103702642448	-0.6699435870784484	-2.002883494475699	3.33025025419197	-2.2822915084014443	-2.0350418058395165	-0.7287203545787466	-0.5200502342452027
F2RL1	-	-	Coupled	-	NA	classA	9.012102146092676	6.449828796455552	20.349985713790574	-4.647794270939715	-7.097716641652366	-8.9751686104897	-6.712305470308438	12.720530412214009	-5.569869709657342	2.4285469010390672	2.3717659245861435	2.4509724566472264	5.434852112577753	0.6098572691171357	6.243354936409418	1.4706734254325413	-3.810786798378274	1.3580768890381607	2.707049547689429	-1.3336184206795545	-2.726420606916571	-0.6802831708406004	-0.7086234586564906
F2RL2	-	-	-	-	NA	classA	6.860574801355167	4.56152167892358	12.362179907041988	-10.49156580157803	6.123871812295618	-11.726187517157411	4.10164301532091	9.386995425349946	-7.627860694755483	-0.7936879491609613	2.9242377085580684	2.5798230905157147	5.45134765909656	-4.438124830107325	1.9482676140857982	2.999463049531925	-5.959165025043747	-0.8213990836999421	5.297834750418568	-2.6293704411230463	-2.3246085939413628	-3.795970105422224	-1.831724422454104
F2RL3	-	-	-	-	NA	classA	19.036762865359368	-16.183998210794883	7.969224078442427	-1.7398622222086637	12.703814110040051	-8.425431367963306	-2.281475408033926	-0.15799308932025016	-8.73983383367981	-4.602317761548082	-3.2143515625707693	2.9851757493900104	4.80181823181705	3.511640711522844	1.6035297805541096	8.708741780358674	-1.6036763066694457	-2.003522501130581	1.3118467090028156	2.8187714416201963	-0.012210116252202608	-2.2713654908692917	-4.744694845785695
FFAR1	-	-	-	-	Free fatty acid receptors	classA	14.129058174109664	-16.60526543316857	6.1408183841986554	0.46000813760002524	9.485860290404663	-8.384030291149735	-5.135534127002207	-8.494932031189707	-0.6575065065594137	-6.8665294329351285	4.340951221091702	-2.2299175909460707	2.0243978160977045	8.109856687391703	3.108361250053121	2.8079086225984855	3.65944200807941	0.288519646689572	0.9073320018583992	0.9067167853291135	-1.9485002810581447	-1.1603019088354305	-3.2404487926306182
FFAR2	-	-	Not-coupled	-	Free fatty acid receptors	classA	6.9750206481838015	-11.905046226851201	8.15246535816866	-2.339495466813926	7.872057794098887	-10.134647228728436	-1.4302021257422792	-5.663094744681433	-5.692368906821369	-5.652353452437466	4.997503450817708	-2.443440215330974	1.3970001125067968	4.292618766001441	4.062005275134631	3.329499115117155	3.668619318750886	1.2598672805764617	3.5819753484435064	2.6678970845080214	-0.3484324770823634	-1.705476926204322	-2.5775060793615188
FFAR3	-	-	Not-coupled	-	Free fatty acid receptors	classA	18.14597979923699	2.5131139595688494	2.2499577563268773	1.3338471137453185	-1.5736748775319709	10.837068953375999	3.7148480482589803	1.3771925942897776	-4.831592368545532	-4.857744621697891	-4.2488862785209545	1.3451479369744095	-1.205385360027693	4.4270512076616555	-0.7680817205719739	0.4125913066025375	1.9737291652464621	-0.2876196992398217	5.88421731153363	0.9197507587114101	-3.8487939842402117	2.2263563684217513	5.06948092091832
FFAR4	-	-	-	-	Free fatty acid receptors	classA	19.490714033018996	-7.6145359138172894	-3.877682829218494	-2.139981373764249	-2.758510582697028	-8.251108857770923	-1.9058403326754223	-5.242308463319563	0.3315454439575183	-0.21510751972716527	0.9074122610372884	3.2872316290811257	-0.3389912366363499	3.748985525863508	-0.9828154918040952	6.387107388310538	-7.064418821902834	3.4168840701177348	-2.586469636758557	2.1835629644065735	1.8785421556801472	-0.190399745000976	2.268453213078494
FPR1	-	-	-	Coupled	Formylpeptide receptors	classA	21.441863936873837	-4.588733870177235	-2.7441820052115604	-1.244742443101886	-4.079137582730649	-7.016975497967114	-2.5195684538190615	-5.761681749497474	-2.679609094114308	-0.7705685293454401	-0.17444590385578926	4.6214725948524595	0.8270165388311599	3.628644398087014	0.4649142912194229	4.70613703507743	-6.1272302651047506	4.278880289399662	-2.506581525662188	3.5888275782010433	1.07542432998034	0.9847769318733913	3.975372043372934
FPR2	-	-	-	-	Leukotriene receptors	classA	38.688393793879555	7.551586549833032	-23.61374543019842	1.6138943392798701	0.31624784767323133	3.8812049416231544	3.413330241692636	-1.1342892443891783	-1.7175612125247055	1.3466822697879475	-1.444715576102517	-2.4030549366268743	-5.120091228891504	-3.7246861727519414	2.1453160431700344	0.20565941024889614	-0.584508924666909	1.6348102411322953	-0.7365812324871551	3.103949690389588	0.26881501106174605	0.40157495734473425	-2.1271120122155494
GALR1	-	-	-	-	Galanin receptors	classA	18.264069381697723	9.725442978752847	-16.143431319738824	-1.1863469730957508	2.6335582756341145	-0.42942826738625095	9.450698218344748	-7.677603599066077	-6.112805603581445	-0.04908348089723273	1.7841345375340651	-2.8089678430267506	-2.019345854823047	-4.68083923984066	2.6934030744345616	-2.472655756707945	1.842286447537977	-0.2485122045278202	0.967291282098452	0.7721709926008911	2.4581381025005324	2.337234827747589	-2.0162339765212614
GALR2	-	-	-	-	Galanin receptors	classA	21.27197612092486	8.002458312868566	-13.407172614577831	-3.885869542888435	11.068735936971507	-2.765129222653126	6.727309366485716	-8.152059450988183	-0.26496630983645286	6.2441394021305054	-4.530221565728506	0.11658647291131366	1.6143630340463668	-5.6850813003649785	0.8902238874317805	-2.561637018070962	0.7742414864581301	1.4967032316955609	3.7073222572164393	0.19834564112717723	5.0935108791148815	2.7807087132995005	-4.3529625549252975
GALR3	-	-	-	-	Galanin receptors	classA	20.763780398915785	-14.721907501921267	-13.728484102066927	2.481574511059354	-6.2893386646986515	-1.888132135905558	9.910908695061075	1.191357141482055	7.735737272448218	-10.623439626851	-4.083384425879086	-6.653898412250466	4.505549908749275	5.035945594413587	-5.184544104133502	0.7241827069566318	0.6680777906554601	3.8312171306583314	-2.4550125600021304	-3.760703871885817	-3.0216408856112533	-1.5688813926614338	1.5699784146813656
GHSR	-	-	Coupled	-	Ghrelin receptor	classA	8.692842343077476	32.09623886139902	5.221877391958035	50.69405914712819	13.09366820860361	-12.101335261798525	0.9699771515741963	4.702621475039303	0.5866925033742643	-0.9811737092449816	-4.6774131191772925	2.493163467021792	0.5984635761311571	-3.6780292067119853	-1.5497389757643778	-3.087299400402874	-0.3906373401219098	4.980629426180442	0.505571208743277	-0.27112893155567525	-0.3372004132978628	-0.5724017512393322	-1.8607249174670795
GIPR	-	-	Coupled	-	Glucagon receptor family	classB	56.71476220328859	25.635496400277507	-11.943796512041665	2.9097209050427373	6.156923816132532	22.347140944479243	-11.350640659487052	12.08248520501025	-0.3052450663337188	3.5874594056439015	2.2344365166872806	-2.7630442013201737	2.4729640759303027	1.8275720213188633	-3.463565306819088	5.972048736269394	3.3368855239860733	1.177636934215203	4.524537997685438	1.8058890568143662	-2.6091035511723653	0.797496359259913	1.0267692754607294
GNRHR	-	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	17.94763390218085	3.4069384802083587	7.872694392288358	-5.649875764908096	-0.8448601755820508	-6.274175887373497	-0.405538875851491	4.830535562978863	-2.3745792027065704	-0.1611275958365399	3.975210210323156	-2.3232507586165636	0.49826683110568615	-2.3264817834476776	1.5319154975193114	-2.19955693363855	0.6561919163734504	-0.5651313837495531	-0.912751491751236	-1.3502230939614386	1.827967246610512	-1.6346150978640221	-1.1592852313498359
GPR17	-	-	-	-	Class A Orphans	classA	7.224162839510957	2.768695939161015	16.51549450350076	-2.896162297844661	-3.9199449153968384	-2.243587536795241	-4.077120965500971	2.0684708775483127	7.808312466004623	3.0241616808934424	4.083670189145859	-3.7484723167499214	-2.3093431431526446	0.7423183498604496	0.2249683545347397	-6.4923579797055835	0.15686596643615405	-1.0872525227580148	2.776231994698667	-0.5998391807537977	-1.96008512110008	-0.7655915685160563	1.5747703377817017
GPR34	-	-	-	-	Class A Orphans	classA	22.511614269157235	-18.025161738823332	5.732545235401603	-0.07426192101692461	6.810821162145921	-6.501340548471641	-4.449917099823901	0.3855346140927691	-1.7441938048945524	-0.863027998440864	-0.008398793220193651	-3.0317357929822717	-1.943254409111002	0.016227780846469992	-1.465630819916501	-2.697325223431546	3.9356761528394952	0.17175253251760067	-1.5136040517400526	-1.274767849797559	1.8714725285458296	2.0031579867439095	-3.2946722509962885
