Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27
ADRB1	Coupled	-	Coupled	-	Adrenoceptors	classA	-0.16435318667383975	-0.28937844092773307	-0.09061858983392725	-0.2997812088549792	0.3981411414772381	0.11824176993842923	0.2660786115309031	-0.11466411353047437	0.11658049664415411	-0.1987082863229115	0.25247110352891605	-0.28551993070472875	0.11130927018085966	0.04003676636086396	-0.07866702138955732	-0.03850308194707135	-0.0009831053841970136	-0.05511185997971951	0.020132577744202084	0.006942543896344634	-0.3438480806021173	-0.1269831790286665	-0.1457353068568845	-0.0038076128684890378	0.03668942098613782	0.1988076507698735	-0.02693553549820231
ADRB2	Coupled	-	Not-coupled	-	Adrenoceptors	classA	-0.16489416035364787	-0.22742747358793752	-0.09042053164120267	-0.11898322568162148	-0.19769771180415152	0.006917371602248725	0.13304673710936227	0.006989410425065054	0.17907503887655607	-0.09862274423664834	0.542583648198419	-0.16799206063781005	0.2128417561611476	0.20454889557598166	0.0740086252527538	0.08422107776346069	0.07968423266012792	-0.03977107623256104	0.01359234313956487	0.07251053068630957	-0.44228556159023413	0.1428507622116952	-0.2157442229590591	-0.1938587126369853	-0.3236851151409641	0.12045668125263846	0.06669344860409063
ADRB3	Coupled	-	-	-	Adrenoceptors	classA	-0.19787683530135147	0.3760027798335977	0.00998690016606952	0.15526495154251052	-0.3219125062526678	0.022188030537512306	0.010385711042727256	-0.19266626509817625	-0.07055461056692151	-0.18561994443467142	-0.10242848151706642	-0.16946017099984706	-0.047555269718948925	-0.031162288661096146	-0.13882255986014394	-0.08275361837769202	0.09020520228834143	-0.006308298442307364	-0.032173194436262466	0.03318384437965225	0.035006016627182994	0.3352591125601783	-0.026590646344814794	0.28803148827864855	0.1329408577662334	-0.18679478928813933	0.1543476883368875
AGTR1	Coupled	-	Coupled	-	Angiotensin receptors	classA	-0.2472159010563563	0.279463656475132	-0.005754496755854859	0.1003180364882539	0.05124187384149714	-0.11570780859789863	-0.09884179462863513	-0.14669031744524952	-0.07991820318317717	-0.18834815251776404	-0.1947904688943997	-0.29905077116304585	-0.14035986126338762	-0.07612528346862157	-0.11418000908101575	0.14560067867022355	0.12246426993165944	-0.16162618596725553	-0.12308585447798376	0.009223079140712609	0.044520504698628685	0.19863269337646064	-0.014510788267165266	0.13936890365865118	0.0742822787653777	-0.048683846345275124	0.1589424047221758
APLNR	Coupled	-	Coupled	-	Apelin receptor	classA	0.013974101411097204	-0.016242154556119687	0.5360000799496439	-0.3110604781608699	0.18324021800269957	-0.22752147660924066	-0.14190106329009777	0.1700417346689718	0.23334067110994797	0.02425125843691177	-0.14216590379750674	0.05087209994509374	-0.04580934396343904	0.029319504995085788	-0.31929257162682156	0.11526517944901145	-0.14442294615071197	0.1420884072672084	0.01848028082106038	-0.25287320078298864	0.10733105903481593	-0.36320256740107854	-0.33374583457591567	0.06958091983930889	-0.10062623513748269	-0.1011026051188171	0.12760703117040076
AVPR1A	Not-coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	0.016906212245737053	-0.0472789513612572	0.518689044629931	-0.21311495243928436	-0.027027813761423432	-0.0133024532758816	-0.20705365296042993	0.09115897998912212	0.2969284553864251	0.01923832595361045	-0.10572880446735497	0.053463063901036646	-0.15823143734521602	0.04654698993879917	-0.24140761313050954	0.20534507986681366	0.0114289029987614	-0.03710438866012746	0.1068616192220866	-0.30361140659536034	0.009930229773010741	-0.14517483485717098	-0.16663338878756492	0.1476580915376324	-0.18334931331476723	-0.17164190249995223	0.14925607935764712
AVPR1B	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	0.061514374983921025	0.01671447837548035	0.5882017987335032	-0.062471737226418536	0.10357633015093937	-0.07619447981274688	0.09992334226335269	0.13222212360350474	0.415957440934705	0.01031536608529633	-0.046321605187702966	0.0608459618990277	0.04612588827544997	0.17097169014467187	-0.12057323112778512	0.27831893545113123	-0.09637346153160678	0.08136928086709978	0.09317738133540895	-0.19679288961220875	0.06613586333805128	-0.1837288014242346	-0.28566836666275697	0.10613571987117444	-0.29930831685198633	0.02727421383969729	0.1676067611458089
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-0.11792218560627307	0.2912022035717952	-0.041262386538965114	0.4305723621216423	-0.13536969438397206	-0.10153508890210497	-0.0065654839274197855	-0.13958906869130866	-0.024758272397115342	0.052397333740807725	-0.02141561051231358	-0.10527226984738833	0.06811762814136609	0.05948544162174987	-0.30301183286168093	0.01957345749118355	0.29054503196503767	0.12398625890714877	0.07834620461699734	0.041030238254895095	0.08198639402866803	0.322590410852955	-0.04340582869959621	0.21548711075798146	0.065741675998813	-0.15822073973229064	0.1676095293922075
BDKRB1	Coupled	-	Coupled	-	Bradykinin receptors	classA	-0.02961097037823036	0.1842964152094411	-0.06968150638460444	0.37299798229307307	-0.2575941872173919	-0.2891144502822593	-0.11710113991449297	-0.08957740488108307	-0.2048781890899848	-0.03400444003372047	0.09714058550438509	-0.17043082600719323	0.12536245795914358	0.0179758355474079	-0.44533955248238044	0.2826904036380053	0.2472051388190758	-0.01493732607474018	0.03162142984600538	-0.10196107108434448	-0.011320112849688733	0.23495228545332827	-0.0997281217012505	0.2909348279997471	0.12348392879596928	-0.027508778444756937	0.2590427793520122
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	-0.26645119807541623	-0.004984902146999173	0.21838429716041893	0.03412361589771335	0.1793852527844313	0.16171254808835978	-0.3371275995213903	-0.09213709165322029	0.12755242931617508	0.05567126847351978	0.21148194071790968	0.08882392191383802	-0.10557042239878672	-0.035941794327991376	-0.026212442896964873	0.4007447587697313	-0.06319382073888608	-0.04925797589465693	0.0995615740149692	-0.1453493363502749	0.09184204368783956	-0.15787881492069655	0.20431827115026147	0.03693247810312491	0.11325589576572992	-0.05443366822689012	-0.11921810651679896
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	-0.2465146838277336	-0.01948431826896221	0.2070434188723211	0.11673345353799985	0.006022642860049984	-0.07303906192947739	-0.33540222345122833	0.05489378766331147	0.10638144220894241	0.08921988569198971	0.24865217704863088	0.11706762765404871	-0.122868041738903	-0.0290516382353186	0.028471481823576787	0.42764328679189106	0.019377212467389302	-0.16486365135810704	0.1000108955104711	-0.1716931805472332	-0.0518638773158619	-0.12364663694579346	0.20727403742654826	-0.08585851813769556	-0.07226785201368355	-0.029502647695354593	-0.020398797507763116
CCKBR	Not-coupled	-	-	-	Cholecystokinin receptors	classA	-0.2969088593119825	-0.22691631246894167	-0.411410735310663	0.1780397138735009	0.17727899002781541	0.06789169459356995	-0.1093687332008899	0.45903665580961434	0.6319552035115696	-0.00919669279611236	0.14810599293236584	0.017048907532856816	-0.08602698331901378	-0.1842920762643632	-0.0655623994265374	-0.08913209997065923	0.0932672673928189	-0.2033888470908101	0.14629112722443016	-0.010964811232652824	-0.07863393590481847	0.251520730969144	0.014686692451810021	-0.034773431068520745	0.12832970719239242	-0.009555539998632482	-0.03509035576365853
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.23925337840373148	-0.25886025492994835	-0.34269878612566196	-0.04725381053138752	0.09434320999496408	-0.0984431254373168	0.41927518640618394	0.5243419287799945	0.5086936753402103	-0.32166991617145807	0.0816850982445989	-0.0026709878737255135	-0.0685175847672781	-0.013480655000365323	0.04707656209540485	0.03090595165013393	-0.2852511587182879	-0.013916401788739383	-0.2011146824463691	-0.05697925112847007	0.049554479059463294	0.044060143994429826	-0.008564950608698317	0.011680212711508245	0.2754859346102221	0.021622988693385164	-0.08229200437270046
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.1598707983956852	-0.35133516612833227	-0.4146882808517154	0.10896526693350117	0.01756159497708791	0.08255833710893028	-0.09936825787346885	0.4960950139481605	0.27393866050080284	-0.06427679173290507	-0.05132679203825364	0.057073348005874144	-0.07764108914552434	-0.13219517639494005	0.002105680270539409	-0.09544710024709441	0.04995074102398901	0.15858811906366657	0.015012866663221516	-0.2842380396611223	-0.12242359295492622	-0.022372163582326306	-0.009406971458438997	0.011385217994149075	0.3463610567490148	-0.10979079045727146	0.00514446781233384
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.23149443891123245	-0.26534562753592483	-0.3960918917504581	0.13575218352764998	-0.15504902502159454	0.0662910695554491	0.20325697497967793	0.4798890518715874	0.5060289380936525	-0.192474732596514	0.036041780731249855	0.07818525259817402	-0.012001501029228444	0.059780436022708106	0.09643253617228617	0.02514660475203688	-0.007276848269545495	0.10379190165399209	-0.09769684281475245	-0.0791944866431401	-0.02590627333423625	0.15646900603578473	-0.03950105654211788	0.01484916535439059	0.18043407619608526	-0.03153322101092991	-0.07996966557903848
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.15716619289736505	-0.3314620046457166	-0.46944959151564786	0.21962666630359434	-0.053547800701683156	0.026801549914918798	0.17321003239646535	0.43547702200224	0.4320819228108494	-0.02818833202279083	0.05968928164562591	0.04718266755829796	-0.19274642064400413	-0.10119832155395057	-0.00022870394345504894	0.10864550477923657	0.08695723373707523	-0.0234032875174625	-0.15106720536501983	-0.21553959800983344	-0.08565088037745337	0.13036206306807374	0.03724040443442797	0.0945007813468523	0.2971790792243611	-0.1359751673911562	0.007730338579256219
CHRM5	Not-coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	0.2984215395116822	-0.45989548656998697	0.0277949030846564	0.22747401916847987	-0.20180822976315738	0.2817641761728986	0.26419526394407966	0.22358322019633906	-0.4998053478843502	-0.21832649243138005	0.17120999912499488	0.19876754754608128	0.1306114062090683	0.2525682987428738	0.02433709270442222	0.35122636485207187	-0.1421532736477939	-0.09497792223756794	-0.23827874744955768	0.042948912038066216	-0.0005672179140532892	-0.5120555558194999	-0.07113893537081432	0.005187296562278995	0.12319093262321677	-0.03310679187235955	0.054443799237699514
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	0.25555113636543164	-0.38667617780522806	0.1492006605705097	0.2289689032906576	0.16689560137570253	0.15241706980594905	-0.06881040406838607	0.1745450026297297	-0.12102888977206859	0.03952868778326577	0.0792118266630538	0.17586077452122392	-0.19844927739998244	-0.12616975755692103	-0.11839854255142289	0.03404564283376935	0.020203931932229947	-0.2984634336926551	-0.14058708244095874	0.35172414873694313	-0.08441018579870828	-0.3119987276859079	-0.035988324424528505	-0.08323799235300597	-0.0012117050565438393	0.06427865686826627	0.07480091224939915
CNR2	Coupled	-	Coupled	-	Cannabinoid receptors	classA	0.12592201339234702	0.4619862658698644	-0.098272516528036	-0.23603249072959695	0.057207210626261475	0.1488958306183719	0.1443453437020989	-0.0001945561879506397	-0.08603586117943482	-0.03903699885124333	-0.05001840918737642	0.05175109673845278	-0.10648853721863488	0.11356770810104577	0.058488716937341534	-0.17214458980730876	0.007928942970469977	0.03539294844592392	-0.016346980023342363	0.05528274882740919	0.06340411160149359	-0.0016470652516713791	-0.07590628354329515	0.08112557254111474	0.007072366827651428	-0.13389037861443262	-0.0821726116964631
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	0.10943415431677087	0.43244647268302455	-0.08567851911365021	-0.1083367494404012	-0.1537295223628763	0.10588951887362164	0.10814610657096661	0.032049921796391254	-0.11902398655609994	0.06387956342243534	0.05918826712100196	0.10485324487126897	0.020420614018080305	0.05562051724236745	0.007298927678609099	-0.07126554122033862	0.02573893738218771	-0.0411120183010558	0.19221351652720695	0.03726424405230613	-0.06460037700514307	-0.012987602125244975	0.03226757839187989	0.09747113304426891	0.00767435355994421	-0.1609312920768497	0.039301501252020775
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	-0.13034337450521558	-0.3242015405678558	-0.13246886006043557	-0.30132639343936507	0.10273652865456108	-0.026277823812208275	0.25936715981791414	-0.3401429142856698	-0.03548124170045867	-0.01980044278838287	0.0826651775433035	-0.2211620861261412	-0.07637638284237534	0.1821011377956825	-0.06754478317787878	0.03280608753232646	0.11833078092206169	-0.09034083363370284	-0.1894381904384026	-0.04765165282928637	-0.2011609948213156	-0.1964961572982536	-0.16731705523838375	0.06994949939742638	0.04163853121513534	0.08900006597995956	-0.03626983537410002
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-0.17132054561757218	-0.30007146911285004	-0.22988596581271964	-0.22975390581124125	-0.42246627896019384	-0.07672702737955629	-0.06125818643640949	-0.0701555138786596	-0.04135791736395705	0.1968415593375057	-0.45000072646129347	0.3204073467783056	-0.06887185479584317	0.11232295075468623	0.04844587185008834	0.019065139895245102	-0.22207305842714434	0.2532359945228971	-0.2558567201276457	-0.05289828866681048	0.15103182351106792	0.02913120583013011	0.006589282321702249	0.030895089434490628	0.1283153949500217	-0.1833487264042509	-0.03324156972801251
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	-0.20612938754205418	-0.23641022617982038	-0.18488992065675847	-0.1670287101649693	-0.43253134128416854	-0.2493694839520874	-0.08878334902231215	-0.18171988337093323	0.053905308734031966	0.2908517186387566	-0.3803799116390108	0.2680574274892146	-0.024002066374583294	0.09931446746102325	0.06386864787027946	0.13477282539343055	-0.30229477043651787	0.108903996405601	-0.2168442126838685	0.05886774043209955	0.09731914210792633	-0.007256807895772725	0.006589719935960753	0.030850990482774655	0.06815591435038587	-0.1874903696155135	-0.03314227430800932
DRD3	Coupled	-	-	-	Dopamine receptors	classA	-0.20875796753686762	-0.1367925427627636	-0.06926515290868888	-0.371235741328364	-0.4327875891039802	0.3136032952124667	0.049818889691351974	0.19410817670650027	-0.025555315650576307	-0.276799350948493	0.11641843459531571	-0.017997864987289218	0.44373114666399954	0.5462715681481166	-0.03913391649470072	0.5509559291821339	-0.1632600366632705	0.20511458787282674	-0.07045034916562112	0.15165041135524557	0.3599705742241495	0.661577305370596	0.054823980053301746	-0.31896937928981833	-0.5456359253036194	-0.013740043242967164	0.09600551681856537
DRD4	Coupled	-	-	-	Dopamine receptors	classA	-0.11824103488070553	-0.33502295476627747	-0.16009207673591022	-0.1427848558957002	0.41686131750792577	-0.05109440198524897	0.047620471760469775	-0.27774757929294625	-0.10248239812890828	0.10124424237132566	0.07490723064141108	-0.21191991569601087	0.05000696315596865	0.18968319836172928	-0.03966924216131209	0.025017257114897	0.2946699905585301	-0.040400238230835335	-0.2569081440593501	-0.10629751882126012	-0.3234959647515074	-0.14259082567231074	-0.21636893409639532	0.07623556147372446	0.04766552824203773	0.08433647894134219	-0.002890319081571274
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-0.12095986045580771	0.09824716801234588	0.09408389806901683	0.29051212144748606	-0.21513042744620842	0.07179244592470115	0.25627416804597375	0.084028988665377	-0.1787385481985951	0.13767692749895713	-0.04482113581118384	-0.3686819060989879	0.14295643436645175	0.25361791057265404	-0.013658650058880355	0.005063483024990793	0.09084388800803776	0.018063336953750005	0.043298256756107385	-0.17624981452312571	0.08315924070930969	-0.14970776533025912	-0.04906424360970868	-0.0838997635218735	0.23063163521898264	0.5643660520481184	-0.19761482331403013
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	-0.09244261706853	0.050761022546792336	0.0603780962869216	0.4026523629776105	-0.18141088985116663	0.023426384878950827	0.14408019396550137	0.2155679580390984	-0.15808888067367835	0.28913445043619407	-0.10901244333985234	-0.19025270435807307	0.16249428961006004	0.15888695251145898	-0.12179985230002413	-0.058446900864635984	0.20137351063188194	-0.13299309272348514	0.04985413179905848	-0.2454246339956146	0.009094688168888287	-0.08603124540542598	0.052740964535474076	-0.07451744121668061	0.15287040525210926	0.5521574229661549	-0.024062489034602196
EDNRB	Coupled	-	-	-	Endothelin receptors	classA	0.32891050783676956	0.1984013217986978	-0.2684570974442292	0.023018220242393618	-0.19554540122381114	0.0949075273579846	-0.22762009967752564	0.30073040146248725	-0.24588353869128465	0.16156587530699262	-0.02135623191007301	-0.06499120295043803	0.2949795115477781	0.019689611275569053	0.06538238668555897	0.2605825036326603	-0.3065830948741217	-0.1311939049515501	0.12311993081351692	-0.17654472623045744	-0.32960490649983026	-0.09293434617760897	0.18669989613985885	0.09607258347597541	0.043292621889200945	0.04652108531402052	0.046261177019755975
F2R	-	-	Coupled	-	NA	classA	0.2928910922992428	0.24234604675374535	-0.16495998167374573	-0.0879223250075278	-0.2571202315432106	0.14984342352719685	-0.2477929596981454	0.18056738241532938	-0.16415222698857498	0.0543459057609077	-0.18348576231872585	-0.03393040292311909	0.12062815913513286	0.029115776864325347	0.10281500483122932	0.03551257521843753	-0.18167499768577605	-0.21512509262750407	0.34868660581046973	-0.12719202294722218	-0.028709494751432335	-0.07114460730857138	0.03872391853187264	0.09229220736165338	0.07345056539722282	0.18112150915344405	-0.01894419449525604
F2RL1	-	-	Coupled	-	NA	classA	0.3075253220021424	0.2677664697933578	-0.2888870516774612	0.20779734175463363	-0.2575048779441539	0.29171032168783123	-0.05054075949594814	0.254213604605321	-0.15710031079563377	0.28508147307475173	-0.08455326480080064	0.0875111668402467	0.44906198863824276	0.15514518753877934	0.22199167218373378	-0.032123400091869675	-0.3319470061601309	0.2539880097725892	0.007980503622598023	-0.13891214733493293	-0.31796017908353835	-0.043358891443533686	0.21449153660119846	0.18782460618203517	-0.006583788663178806	0.07097988546736168	0.0872181385334081
F2RL2	-	-	-	-	NA	classA	0.2726629151852826	0.23757129133421512	-0.20867835378966357	0.06044341980052472	-0.2202462517306045	-0.26090139518262195	-0.3862398924546437	0.22917735153854968	0.010632654125381497	0.27273316517494084	0.054079733794393146	-0.051279825988191786	0.17282363466259432	0.05311562284375055	0.06975875049412811	0.09211052887441995	-0.4571422950192331	-0.10673760076697164	0.06328969600829665	-0.06449645632599045	-0.39209634142729427	-0.014032343305815308	0.22915759483438897	-0.08282477002395457	-0.21483232814360276	0.08962015247209534	0.18653621350701696
F2RL3	-	-	-	-	NA	classA	0.2122621607626233	0.2726208698521527	-0.16864535095358446	0.2746439016775558	0.38526901425294113	0.18757080351439293	0.06671786686980721	-0.16673493644054962	0.30149569253128544	0.5003689465526164	-0.18118586714727683	-0.26826160838868096	-0.1322123725097809	0.11472378595074638	0.26927198068657937	-0.1068225039001758	-0.26702255600232727	0.6639057195884109	-0.06775510555369413	0.12520619623303345	-0.16715600464440483	-0.13875532657768253	0.4000962088476709	-0.08962878737008868	-0.13410748902536318	-0.12326012126096789	0.16660297710506672
FFAR1	Coupled	-	-	-	Free fatty acid receptors	classA	0.3831202153054701	0.24145643385468943	-0.19726042658505202	-0.2537857142562202	0.15981368499043563	0.21349111640977678	0.03918612781310029	0.004411889593434502	0.15630648533573677	0.02942779007430537	-0.0854877742775048	-0.3519091989779564	-0.27642294132910367	-0.13062387139699946	0.03948834215910564	0.06475489103366068	-0.4766996828775755	0.17745050781811533	0.0072752500659807925	0.1685536694704377	0.0754187398832846	-0.10531503031375204	0.2599395576891468	-0.23390855644227318	-0.05177187969234733	0.012953265005866603	-0.14828591649789946
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	0.3666831185798856	0.2154906683373663	-0.2404226805446207	-0.19333309526225625	0.17674996523795558	-0.1070927697009419	0.03699385491602414	0.022360636327029806	0.17731502716719189	0.05140773531168809	0.04325901390864268	-0.4479502885258278	-0.275080416848169	-0.14661652815497045	-0.09321495264118648	0.15451594039974306	-0.5093775362848045	0.03574187721518043	0.09068026803706568	0.11209896569576537	0.020485041602441245	-0.0390522574137759	0.28467101939088535	-0.12603199551187774	-0.029956609185700887	0.05072147714701537	0.05899414119887651
FFAR3	Coupled	-	Coupled	-	Free fatty acid receptors	classA	-0.038751618285433886	0.031187137363726213	0.11211594667713046	0.5141384213260833	0.24896372793056532	0.23720911157405725	-0.03938404367673893	-0.2942685330553165	0.010142317777949486	0.12586317413239528	0.23653127201290874	-0.1483910431025263	0.043864618034626095	0.05150203226934667	-0.11136419075157519	0.330756491976349	0.06679792159805883	0.17171198802984586	0.24377995718609943	-0.07328131861392692	-0.08899258523299228	0.05785560172093189	0.06500225174086059	0.2819733971108944	-0.07788747133007884	0.0010983802856387944	0.1265991274195527
FFAR4	Not-coupled	-	-	-	Free fatty acid receptors	classA	0.0005987926890716071	0.3382968454075267	0.0689017484792635	0.12937872330875433	0.1554451962190582	0.16555040355650022	-0.48025770348573404	-0.33496019387652415	0.2822969090640015	-0.3516047446552826	0.11498332099190423	-0.3984508537091066	0.2761838044668143	0.10739090868112865	0.10849899563925906	0.08039266533774718	0.003728020313961751	-0.13718317813511388	-0.3069737753269982	0.17623962352998412	0.04366322616841053	-0.2624082647544925	0.2220724014054466	0.009291727061077878	0.28578545459932025	-0.20340059330437707	0.35766343382062243
