Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33
ADRA2C	Coupled	Coupled	Coupled	-	Adrenoceptors	classA	0.14695608443901736	0.1642496864303811	0.09415704797645127	0.1914788236852512	-0.2854966734563536	0.10098126387916966	0.30950293045377536	0.08107595709108605	0.32160134747637253	-0.1567749466834056	-0.39582511857147257	-0.3834844927901238	0.1391642816183966	0.11861268773875741	0.2916051288413477	0.27102972006253334	-0.26272035293949225	0.21277292055605473	-0.38742771086443356	-0.13528436049020798	-0.046344509288895705	0.17231062456783106	-0.10115597841310955	0.10475129775306012	0.15008790728578414	-0.14951247731550923	-0.17473145414484798	-0.10995828003060429	0.26115156480795504	-0.14618091624281657	0.16965055883617955	0.05331481417894516	-0.061574618277182476
ADRB1	Coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	0.5670540281626356	0.061257673361034014	0.1200985746405044	0.2450438634439946	-0.2726551556177584	-0.31474130721097254	0.22116299321508479	0.09355063428864036	0.1562791610777452	0.16768339309570268	-0.1061268504050287	-0.11285304194349091	0.2108837450584321	0.16008321200716713	0.42395888368531	0.28542075828634256	-0.0007462272538702078	0.22544553977565496	-0.020333717645003038	0.15631201916211496	-0.16396865267009836	-0.003008453919736943	0.048680658641569105	0.014192963068143062	-0.12372537606241794	0.033284299280151114	-0.14394537279195077	0.1021435573015612	-0.11630805838506451	-0.0071889715609435014	0.06403579518313567	0.07487072842828424	-0.03033839199867509
ADRB2	Coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	0.11204690398377572	-0.07939382177769502	0.23447455829298908	-0.039806400808794315	-0.2293494655037944	0.3690388686826877	-0.016742673987745888	0.12890531988922863	0.5903311957421575	0.2470870932165762	-0.17361109380768924	-0.05841730909055261	0.0827485197808849	-0.05645714414896501	0.27743356938692704	0.26635064615164994	-0.2690637440468851	0.023023618362010466	-0.07508386210608457	-0.061060656786118585	-0.04942060583589405	0.12677049533160129	-0.0561177429897879	-0.02670889574331826	-0.009160802417016008	-0.08904100080119681	-0.23658079524507805	0.32855550519593885	0.3090901692693406	-0.004452649057100924	-0.1639586613246285	0.2195263441471898	0.12779537720158848
ADRB3	Coupled	Not-coupled	-	-	Adrenoceptors	classA	-0.3434646147972295	-0.17299211108221346	-0.2463999821762843	0.20193777219902517	-0.07103452081262546	-0.0806876196959991	-0.3512078194850413	-0.056341370796219245	0.12448369952048015	0.1313236468829786	0.18927398240627022	-0.012043043113819627	-0.06086282807681992	-0.0356015558836682	0.06012708829390828	0.23795665507269848	0.02210716948293459	0.021532616070579033	0.09756954357321276	0.0330629106702325	0.06200018785505073	0.14149972010005965	0.14030231825673334	0.07282719165722328	-0.03013280077175894	-0.2032452821393773	0.12578307434308733	-0.09066319128870043	0.1500627670813497	-0.03117115389271744	-0.21500348302009087	-0.09902727397092694	-0.021562773689984882
AGTR1	Coupled	Not-coupled	Coupled	-	Angiotensin receptors	classA	-0.1473509682656335	-0.13912824876280197	0.14278471930931055	0.3918199996714482	-0.1639901636249077	-0.2076569558680563	0.1916610115194189	-0.01622781860577708	-0.3586867301771869	0.08197472088465925	0.1387366528807492	0.10108946586154072	0.1529983076041741	-0.282185399340013	0.17748320293201197	-0.004932884965641211	-0.05014487008581009	-0.050267824870059694	-0.01157957560542629	0.1418256081502877	-0.006545320885465071	0.23590422208341438	0.14921038962318317	-0.035808508015232846	-0.34784563410421016	-0.10047017980928279	0.2489240058009867	0.2360842598762197	-0.018028063847644493	0.3318754884185903	0.03556024148440804	-0.17257721678596744	-0.0268196250183948
APLNR	Coupled	Not-coupled	Coupled	-	Apelin receptor	classA	0.3595082563792195	0.13551209972128309	-0.2240191062019419	0.17874989790391596	-0.0035274864783419774	-0.1097232064218856	0.4764548341129487	-0.1401138964385024	0.11559955496825933	-0.19138990863843622	0.1874062861326654	0.10900928637995952	0.18358974001870546	-0.11542860508359723	-0.12924516066101563	0.10099142147611984	0.02882716308932661	-0.06574743062907784	0.03940952106049535	0.012770672334919731	0.2122791838972737	-0.10943839260163729	0.2701241394604148	-0.409899237896066	0.26168961980537647	0.13238967205855182	0.08015745870578539	0.1838172283046132	-0.3105794125906825	0.01083635318605981	0.08167108890219785	-0.0023056808378467057	0.3625507284465459
AVPR1A	Not-coupled	Not-coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	0.10898797025821566	0.1567680290079869	0.08752542776294928	0.1424769815110826	0.06958721457484367	0.0940094592446736	0.33554429156682	0.1331731790581686	-0.023827539931745714	-0.26167553547368333	0.2420660259674962	0.15097028755002168	0.1340135493261476	0.11630756695196742	-0.16722776207021867	0.35181396189619724	-0.03099143598832277	0.039096765789717505	0.13306786502648382	-0.16865878441967208	0.0920587960970355	-6.277832088683199e-05	0.2080132681248981	-0.2702594755953831	0.24666917867910182	0.0800341908248758	-0.006969353044239689	0.15324231027533766	-0.07603777142689218	-0.16115466410821044	-0.1753829078154213	0.02204191586226895	0.31304645972709505
AVPR1B	Not-coupled	Not-coupled	-	-	Vasopressin and oxytocin receptors	classA	0.05648817625694421	-0.03752862527114885	0.06831187851527719	-0.0959315466276636	0.02911753320787834	0.07466066584204897	0.4906783588539633	0.14199914632752028	-0.07799667236894718	-0.10961806230847762	0.14991232669188342	-0.011529770973450188	0.1129010397531173	0.09431529013167012	-0.08090204818633463	0.12809164710542265	-0.2136731619832201	0.17703292429903786	-0.25639714695701954	-0.18878747989493785	0.03482525475906444	0.027124436593161053	0.20288690843314572	-0.3927715124997397	0.3452204635382437	-0.07219331882362946	-0.011848933020799509	0.114539426027931	-0.09720281077193786	0.037580689240764735	-0.022930301125153024	0.04263368416104053	0.26365027785362755
AVPR2	Not-coupled	Not-coupled	-	-	Vasopressin and oxytocin receptors	classA	-0.295882487632948	-0.13754302270991764	-0.28614884641233834	-0.21744433109164926	0.013329366593045537	0.042141010876359825	-0.20716179738258214	0.4813374297887128	0.05673773351422975	0.17162351026408074	-0.029917445813791972	-0.15821308887318647	0.3734018105675324	0.1761610597226301	0.11578571594627253	-0.029712771215771868	-0.11476045098049707	0.3763005834760365	0.12333684940596884	0.3611299266670566	0.12531238084358412	-0.06202889577956955	0.20220612006415592	-0.05387986137603993	-0.21369486656768535	-0.05106679602834294	0.12415672773345046	-0.08797412093923371	0.032397217568876736	0.020417395347273232	-0.11604416890566793	-0.0070948603640710725	-0.0005668654076194924
BDKRB1	Coupled	Not-coupled	Not-coupled	-	Bradykinin receptors	classA	0.0056000437404103275	0.09250317549177896	-0.29269565062946096	-0.12745230466728305	0.10443409506885719	-0.12662521549558867	-0.13706298574978423	0.3374243595930055	-0.05768626091684838	0.11283493250385371	-0.03202341508168793	0.11240839596417736	-0.17737041444614216	0.299140120264074	0.2594173648947617	0.41413726424270886	0.04584049069854502	0.268209110797339	0.18874041815935028	0.40034051080079086	0.12579924193657513	-0.06369728751449147	0.2425317331482906	-0.04871815275942223	-0.24949104867229768	0.1808107607140955	-0.16823185930484674	0.010967014581395328	0.03915073693060953	0.062064211521918995	-0.13730089907253556	0.12637862603518252	0.06785594327552659
BDKRB2	Coupled	Not-coupled	Coupled	-	Bradykinin receptors	classA	-0.015676438093610075	-0.031043387267537092	0.14924258970880488	0.10553821546654672	-0.13517725014440207	-0.06877759614560056	-0.0030161580320436066	-0.1924010297694374	-0.10541311522034998	0.020601446374109118	0.4126880207721906	0.066773042431819	0.07002223687240175	-0.13584613640188195	-0.046851584919510206	0.1659509959332596	0.2026371598310704	-0.13242345349535178	0.04382707439457547	-0.2594801485737882	-0.10570939689213382	-0.09636262035674045	-0.11314548158369052	-0.24301608652272724	0.02243623628069865	0.2467165533421271	-0.13089364591869548	-0.265033394471037	0.0923882549676956	-0.060464850276224585	0.2318258072692927	0.1965650034505181	0.11991666520180895
CCKAR	Not-coupled	Not-coupled	Coupled	-	Cholecystokinin receptors	classA	-0.29612079797670177	0.03661008570312263	0.2748492694985274	-0.061637053092106396	-0.0810690233329898	0.2780977825470273	0.006231598986479221	0.10345743319254701	-0.10548486949495374	0.18658714577509733	0.3414010548617733	0.041104147016986635	-0.009531101112424343	-0.11903203371309862	-0.046472596353621755	0.14246725043432912	0.15360331400196664	-0.16285097347518157	0.19862829852721473	-0.3324171760235696	-0.05318471672744755	0.059350633398947604	-0.02551442585950663	-0.27776914758999155	0.14580198458807467	0.151287463284843	-0.4053562535217514	-0.2333528018147932	0.04155256548865136	-0.1438153780929481	0.18161466680599	0.23454114960130773	-0.09627360182101083
CCKBR	Not-coupled	Not-coupled	-	-	Cholecystokinin receptors	classA	-0.04722616757386416	0.1716234275778165	-0.1398981027902491	-0.1918835328434506	-0.4316350980456433	0.08554669400283473	0.18884452844495753	-0.0951568982919654	0.0551774473225608	-0.3124668641139419	0.04988010165771149	0.07736120313616392	0.035397268729573016	0.16662927591353396	0.22107743349848077	0.052245658912233144	0.4037526168589119	0.1408307367585252	-0.07668497490603042	-0.300562369075058	-0.10986746988310983	0.09321464790850911	-0.11076718733348011	-0.17265989126177977	-0.43953999590351917	0.014202571361925395	-0.21167225669642786	-0.04944974592056985	-0.16129329377512158	0.012323713184869084	-0.053777243882608954	-0.30298978031882096	0.06942321589949951
CHRM1	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.2919399000160025	0.3198577014124626	0.2553407829244259	-0.01026843210850563	-0.23663015761874262	-0.218635939172888	-0.16388192459701334	-0.4513684919197236	0.18688459320639575	0.02150637246490774	-0.1618522277329029	-0.22968680151227494	-0.08328395810399716	0.2596980047890948	-0.043554927622210436	-0.004854201132609186	0.48739956829924225	0.049007238477850344	-0.31012137684528085	-0.1714208269543023	-0.06826756305371047	0.09674464770691227	-0.12526419008949016	-0.15314043127890567	-0.08576031236296984	-0.2299240419617991	-0.1712732931025586	0.04189511368125418	-0.29104797285493905	0.27409022786668497	0.015350592452408895	-0.03470273179423357	0.20973245011719574
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.25040478816201955	0.6214916957470891	-0.09683022745885991	0.014877532929589439	-0.11937002746677072	-0.3462003538190258	-0.049891654880202	0.08905695115612369	0.024344051340793125	-0.25868458744670175	-0.1433238753379536	0.05588721127320919	0.24443260309965262	0.04461089119549561	-0.19370000419697622	-0.012106117444428766	0.2235743115253189	-0.08283167117127495	-0.07100351340774899	0.34656293167558855	-0.11071218070016295	0.11781392675294518	-0.21138460606628598	-0.1506811211361792	-0.12983698558148368	0.0655729536903507	-0.05462451574324826	0.2210174716636684	0.21134710794808048	0.32365702781115374	0.0889556274640555	-0.027317110525883866	0.09735493718791363
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.31681757189709714	0.3310294760291091	0.07391777688406047	-0.14643566910468983	-0.2136949063844209	-0.04844521184750573	-0.3381706722019956	-0.41924509211117067	0.38693355451221895	-0.056311098196770104	-0.2905839487763684	0.18000255254775038	-0.106487355141465	0.3715778220757748	-0.3758784047537952	0.06417333865792639	0.31181004216273106	0.05251860585968466	-0.18028469632908353	-0.028350445342777836	-0.09919744881959822	-0.0404256190655146	-0.2065222532175199	-0.0603977062534745	0.07367252892493902	-0.017814730622864376	0.08121286304914992	0.08486963747223512	-0.052168077938142966	0.1938448193120597	0.004504795565259165	-0.033499190979154915	0.11611431456479351
CHRM4	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.27382209801229296	0.5510462872318062	-0.12879428406449128	-0.051872324353582064	-0.1147331354794205	-0.1610045152904122	-0.0932175302031054	-0.010139304437884487	0.15690318991620744	-0.17628021375350386	-0.2222363154042089	0.3301216045068588	0.14918403340843386	0.17198191827431442	-0.16093957555840296	0.02594438438330982	0.3228879954808685	-0.16041540280422442	-0.015260428928007733	0.027670684294527587	-0.166124063936394	-0.15092920747677124	-0.20564215412162098	-0.08468553833733014	-0.17262313444594218	-0.09663056074457547	-0.03553284115992989	0.14560397007320022	-0.03573963391623629	0.17166200651257188	-0.08716119903646469	-0.21981233161335365	0.17347595757179637
CHRM5	Not-coupled	Coupled	-	-	Acetylcholine receptors (muscarinic)	classA	-0.15182062824665823	0.5089060412957798	0.23358555392212363	-0.0625913356185694	0.48250694587564597	-0.3544025671465964	-0.20910116017798683	0.5065285495681107	-0.45620169862767523	-0.2381870785939949	-0.2555395357983138	0.05358987296941539	-0.30155858957190307	0.06290178134015344	0.3459839393853198	-0.05693276425910995	-0.17638685762768969	-0.13912348521214582	0.11691046730589721	0.2597147673035261	0.05504473003550422	-0.2169777671538694	-0.16198148595434114	0.017716968672415914	0.5057726843368289	-0.03557773025702518	0.1970031049697684	-0.1411439989738781	0.17396099334784107	0.34677277915730126	-0.11494569856704748	0.1406162971496218	0.16871604147239716
CNR1	Coupled	Coupled	Coupled	-	Cannabinoid receptors	classA	0.21922309776427615	0.06933057439795376	0.28489783358248516	-0.14227008840508013	0.2666480248480394	0.017920007347064643	0.15351077018934087	0.1559894382808013	-0.12070310874788036	-0.225841647641072	-0.09187444622565843	-0.06910859236718105	0.13227716854049523	-0.09980933330663375	0.3283920916190632	0.1905962792735619	-0.14737607084117507	-0.12957326342458464	0.09605573659542532	0.06746907112465088	-0.12245915646580516	-0.25339323765853855	-0.039626497825059656	-0.23019841842402405	0.027495891568514782	0.17148910345065696	-0.029617550227231934	-0.10986389484103494	-0.17304739651672024	0.12207158411290095	-0.16260277290690037	-0.16259550553930946	-0.008176124058465462
CNR2	Coupled	Coupled	Coupled	-	Cannabinoid receptors	classA	0.054777517735997185	-0.3569336021359617	-0.20080805931023432	0.2329078941516123	-0.02277162459747429	-0.11818226102881436	-0.07985845336926024	0.04793495984321617	0.15521854688767225	0.08403429594084126	0.007870856217912775	-0.04658972061547032	0.2711443176274496	-0.27533592846184424	-0.09923801737064798	0.1612088689076232	0.33529001649526574	0.033482292824159064	-0.22809077682805656	0.10272976873054031	-0.07156148798896897	-0.20609160935639445	-0.08111610544383283	-0.16542254150971178	0.1462470737047702	0.015068024773415253	-0.10997167290743899	0.1908138496207114	-0.08143947308534415	-0.23922380540109947	-0.013579981280106368	0.007431091180822056	-0.017235311443375652
CYSLTR1	Coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-0.12623654590604827	-0.2629469871854313	-0.16093679210562234	-1.1267850901399594e-05	0.12741125355912056	-0.12421249061691678	-0.05037894231837584	-0.03091111034687264	0.189834855235592	0.22687819435051707	0.14857366325986301	-0.22957133648548844	0.14299179562115163	-0.198951971148395	-0.20618278583889466	0.3950472033129388	0.3503058937007246	0.12859346311145323	-0.019408720535873378	0.18714170798776866	0.20445936444528393	0.020834664379894674	0.08440313520725683	-0.05713966110180335	-0.011936366724332709	0.11814088395500279	0.018774493739787897	0.10247010395916088	0.05754731288623476	-0.06718425703871624	-0.05532587918563428	-0.08755955426448174	-0.1530785348608753
CYSLTR2	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	0.4939897551115511	0.23914572453482635	0.27414875951326817	0.19239579780304938	-0.10523795060945587	-0.17451847289087088	-0.14281279228739513	-0.19696829919583972	0.13593083991446606	-0.03331799921325574	-0.012515025951775316	-0.12060725688767561	0.4027341134231477	0.03510303882303235	-0.07134843886130264	-0.05512305097673189	-0.2967867696121721	-0.2190716777067815	0.012284762673464907	0.025108127148034374	-0.15400433265355878	-0.06625469788315143	0.08143310767079025	0.15888262840416367	0.10553468254490173	-0.052687737179773944	-0.19016587956658662	0.26494613455743565	-0.10883044209282766	-0.04709416533837287	-0.03960772684599148	0.09034594669749656	-0.047181162435657294
DRD1	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.25319302482113165	0.3075533753855213	-0.15835839596529955	-0.180729101222284	-0.22156649093384564	-0.16724466102681315	-0.282237116096148	-0.15005383537696712	-0.21218673449460362	0.15379066966923693	-0.16699369069564174	0.2264222815776886	0.21743243983825702	-0.36681514179654806	-0.19759911338410785	0.019210693416017787	0.32840283897389905	0.08901359576871141	0.06455614168718757	-0.1087202551588657	-0.0628722111133843	0.025222840868766045	-0.006963337385258419	0.040262727490131135	0.21688455518279062	0.1920682615710207	0.029342212427330004	-0.08530332173109995	0.30401417958027255	0.034134192291129746	-0.0902280531328055	-0.02413984991756254	0.05697810667586096
DRD2	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	0.09144726705823979	0.11392582588748872	0.27245331468727485	-0.3367986869927707	-0.25562305703686766	-0.011490420500759385	-0.13488335687376352	-0.05229587049384907	-0.1408759964801114	0.45783436573410596	0.06331074830649148	0.29341476221303425	0.044070289188648394	-0.35606495182646475	-0.10265223823767623	-0.2595586173494722	0.20968757389575812	-0.0711623297601105	0.18490541983499645	-0.10571444047077974	-0.004859471778426074	0.0497641167422567	0.23939945030527057	0.005061538481634122	0.19245855163693218	0.3331945569224202	-0.043283306500011116	0.03245879105170129	0.10436534356257601	0.03264853520727464	-0.17404564132653255	-0.019421989118923382	0.004972569800364596
DRD3	Coupled	Coupled	-	-	Dopamine receptors	classA	-0.4292992718149291	0.010412925562534973	0.20504492021480503	-0.38929935091378715	-0.33509903358072907	0.5808840488677002	-0.059037229641951794	-0.26502403384901474	-0.3888111274473427	-0.40830659594170693	-0.4784403229893166	-0.05440614468664057	-0.3381841008653111	-0.3848577882658395	0.022243208411294457	0.2522762295574772	0.08553423983941538	0.07577210872412886	-0.4118012683080818	0.4162252699928607	-0.09321429047191758	0.19551683019788457	0.14470025708948975	0.5826732783891295	0.09203794341945483	0.21350759985109405	-0.10144381801250182	-0.048449997369257744	-0.04591172682293718	-0.12473288971721311	-0.08463413954883901	-0.45270611155239115	0.6196180696267426
DRD4	Coupled	Coupled	-	-	Dopamine receptors	classA	0.4011063166459087	0.30411912813283504	0.16508357754810882	0.040905374256400874	-0.11336691752334327	-0.2552462830669557	0.1326816252636677	0.05885986620158335	-0.048213073829675934	-0.3558682241301176	-0.18139307938365684	0.040975527190270325	0.653851898411861	-0.07083418912376299	0.1054484078331078	-0.32299446926844716	-0.3944101967836787	0.09859370697052823	0.12125392958381484	0.19787561832112224	0.01813592102902242	0.2872743672407017	0.09504854950792885	0.15330187096059672	-0.057752673873621874	-0.04657823277277885	-0.13474937104896892	0.300968755936013	-0.12540436452669199	0.0538317945806349	0.05496590922523011	0.034393760246120966	-0.20063812445872492
DRD5	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.21017827084286433	0.15465930445064385	-0.20841861411532936	-0.028128924021927612	0.15388623632513093	-0.19809211955522193	-0.137219230179751	-0.2940412793223523	-0.04848386345847203	0.09197694684884543	-0.06568292794656468	0.06318926281723347	0.3016571751961565	0.0011384872352234897	0.23771268805777332	0.004527641093163081	-0.40482358869863533	-0.38710033358304763	-0.2111286375424999	-0.09150688631958245	0.13756870106474506	-0.08217089022939879	-0.15490466156440846	-0.12277464956464823	-0.4022077816217986	0.014610836702156738	-0.37348892789568633	-0.044881488813442734	0.09981204697881277	-0.01534176836156043	0.17720120604793962	0.09874127460408562	0.1624005460625827
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	-0.05880543346391546	0.2554644375093688	-0.36794393303043377	-0.2542595183328147	0.1250067286879738	0.12840493854795493	-0.007045776232466712	-0.20059964364633318	-0.10061351956759955	-0.06918463998904201	-0.04607822604546695	0.15115838912736654	0.2434450848062503	0.10087969514968663	0.16527704875999205	0.07461104698660674	-0.39892118130948323	-0.43013215769585045	-0.1376279985457697	-0.12569661766133963	0.3108164292440068	-0.4602097352351129	-0.1412076731699432	0.0038103108909412165	-0.3908310895179403	0.033810948217499345	-0.28970934245306235	-0.14712368892757507	-0.13065919721117877	-0.15806105473058	0.2269974654814408	0.02323469986694909	0.16635591369539546
