Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
ADRA2C	Not-coupled	-	Coupled	-	Adrenoceptors	classA	-0.25377161809916415	0.1260640432586217	0.4306673902136002	0.3401959008179428	0.2910343209465102	-0.15617112167314706	-0.08644264189867937	0.189559954026872	-0.11109165972342595	-0.19223616803549853	-0.15056666453721057	0.302112966704539	0.08950402403023658	-0.03409757038518806	0.3150014183448542	0.4732589358853735	0.23497286466998119	-0.35820188694926486	0.11110740587640265	0.08998482631883305	-0.0375212215489895	0.18462396870896275	-0.369805084301282	-0.2778401529226266	-0.13272294833499906	0.033882014082725696	0.33679543778469095	-0.14269516289155001	0.20727384141139338	0.11869740362901716	-0.04202017843425673	0.04843324382379334	-0.0320300085954593	-0.08370079041577444	-0.13789254180448804	-0.13078247099539886	0.03431699873702571	-0.15371957908212772	0.09061635438444418
ADRB1	Not-coupled	-	Coupled	-	Adrenoceptors	classA	-0.17822148841620253	-0.10975783822014659	0.2277172774155807	0.33579016280262897	0.33687759589783123	0.0035638898223144377	0.3379304274110142	-0.011872517415427872	-0.14017015981933775	-0.4758866991654797	0.11668478517806634	0.18550615833076314	-0.00289398092423304	0.23529264167925085	0.19535833791074825	0.27356439098618396	0.09246122684735514	-0.15499836745549103	-0.05817369099909362	0.1995568732910078	-0.12186179223989553	-0.07732155644074126	-0.19606029856393586	0.12058237428795932	-0.05996633046101554	0.10827904104875828	-0.02690059444472665	-0.10072706154097408	0.04363280141530721	0.008784395689680823	0.023196351054318224	0.023150109864831982	0.43171183740413066	0.10135274203360982	0.07818530147410074	-0.16366447193235928	-0.14201947599101492	-0.1676020606167086	-0.04856191491899809
ADRB2	Not-coupled	-	Coupled	-	Adrenoceptors	classA	-0.21701671884094265	0.16949552565576995	-0.01992742758208253	0.2050227470632912	0.0994412707741039	0.2910061852859391	-0.14073939119662243	0.38189516880078933	-0.20789237311499542	0.06678376715405338	-0.096939006856355	0.04691207697918226	0.19011563087840272	0.05717959829060986	0.30605998593300104	0.25923296616567165	0.11884184291665345	-0.08423592942312973	0.18545208008508965	0.30650894226247727	-0.14252169866496536	-0.20493849337509998	-0.41275674848727073	0.13716040686084643	-0.15437871122823207	0.023530218274756792	0.3656221336277631	-0.06796205951521996	0.005566191335996972	-0.05372686172076496	0.16046482811899074	-0.13716107465148225	0.11846853063052565	0.18041142472458946	-0.18292002043190744	-0.1206525871626869	-0.03882507797353535	-0.1474244843122481	-0.08239189942944654
ADRB3	Not-coupled	-	-	-	Adrenoceptors	classA	-0.12986572922597575	-0.22815841914048934	-0.30315930189116225	-0.25917183335476146	0.006815826349555876	0.12180716423388405	-0.260056682907425	0.11100122642300114	0.03102554968410516	0.32594506332268625	-0.2501587982449075	0.3149173832656855	-0.07134398612744466	0.0438655342975369	0.03159245249508023	-0.3033130319225437	0.198845361907756	-0.0056480532657889075	0.013550782234705778	0.18731678790147255	0.1590935846023042	0.2921370966808864	-0.023698541507514666	-0.17938205818112152	-0.07160940331038439	-0.09757504854552639	-0.10105116573941732	0.09594844825887842	-0.3268887948049642	0.09916267583407733	-0.08882434349015399	-0.15729741127450816	-0.17710013009218992	0.03418446962358669	-0.1249329719619435	0.03005868591466201	0.06038574280775114	0.03715303879295517	0.05799783434020042
AGTR1	Coupled	-	Coupled	-	Angiotensin receptors	classA	-0.1686315525697963	-0.22173654406506846	-0.35047598756445053	-0.0957728640287922	0.044153417895548185	0.0793492261242044	0.05643764029542648	-0.024519478744791434	0.23062991374550568	-0.3480037612721059	-0.447713425695216	0.17039468111068753	0.017376237517834774	0.03959364853133356	0.1840839856504543	-0.21664205170991824	0.29194992272447273	0.12379786385187742	-0.03713564565258609	0.1607303419630336	0.1027513376704347	0.31947745450396026	0.33498777126122287	-0.40365383227966445	-0.00854668295358074	0.06599219780577811	-0.14497373182033266	-0.030996619556397563	0.1500895151194188	0.06021820000629658	-0.14611211420635997	-0.08431107938882473	0.11881947773059619	0.14478054577710786	-0.04783860936311131	-0.27679009428258144	-0.017717994094333552	0.10863903099873443	0.22988265890482548
APLNR	Not-coupled	-	Coupled	-	Apelin receptor	classA	-0.05264687309027535	0.07517615756427642	0.05514240865906795	0.014886384452929198	0.4634167132040553	-0.0755458714277633	0.36288682783000464	-0.2509382749898495	-0.20368274789104457	0.08174102779688092	0.03504769388127132	-0.20408382770253383	0.14791708250044122	0.2300494341367756	-0.4089800317728111	-0.009971340035693017	0.2031068547442799	0.293382520246869	0.02170770524973072	-0.12494354176223137	-0.12781846213687162	0.136718949726213	0.1850933821620456	0.23796615675801527	-0.006127615362637051	-0.038318864617576595	0.10537860140354509	0.1402371555747073	-0.04986025488459695	-0.1802473345741114	-0.09221894560743153	-0.4329888343060519	0.07296697338124324	-0.024737376155237804	0.14293644880116652	-0.1538849664137895	0.041299937418264945	0.14761447402955782	-0.00794120817485626
AVPR1A	Coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.05732606205086417	-0.0699660072969557	-0.009349579059548486	-0.01882000087924241	0.461781608508247	-0.05009172624366299	0.059665077294738425	-0.08026318229763925	-0.16300536816295316	0.15004441549906006	-0.04902044365967259	-0.030414944324938298	0.06589134235311751	0.1614547374195157	-0.3808781197772034	0.2558567606070485	0.028118917794651078	0.5062167833202813	0.12053627926829528	-0.1326479869789627	-0.08529941656484559	0.12593668799140623	-0.07413194909014223	-0.02948013946939525	-0.07705927223620086	-0.16129922625516646	0.21192132177514958	-0.0826415263503391	-0.018043547894150146	-0.18016042594716705	-0.11216423623671133	-0.21385395825599107	-0.029580153548562096	-0.07157109880061502	0.07269134212459914	0.0010539978010860687	-0.012808914193623075	0.21511552589724459	-0.020050932258609103
AVPR1B	Coupled	-	-	-	Vasopressin and oxytocin receptors	classA	0.005859490001378108	0.13232239923002673	-0.1598346742776894	-0.18405254235326854	0.3578431379032743	-0.11949381600668725	0.29575724226594596	-0.07305521468203688	0.015199907599320425	0.026737098657519442	-0.1616772287246765	-0.23140270276104938	0.039267729799790894	0.29873812550383244	-0.3385560988975949	0.3792385948500724	-0.06611123029422902	0.30280549461585116	0.11992876600644804	0.005974628860349804	-0.26872481245252466	0.028923866328047266	-0.038220870437136345	0.24349213390456495	-0.18230571453848146	-0.021575989350268304	0.3372017624928349	0.023347778504441162	-0.043635225866332734	-0.08922889070188973	0.11406716804940208	-0.22920056841176709	-0.061911281498489464	-0.08984609641525494	0.07637404931260955	-0.12589975319082772	0.16195084102145452	0.15001495419825583	-0.03228759507489031
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-0.004288587411564624	0.07384285655995679	-0.046195617223403346	-0.32298709913301715	-0.256017525328151	0.07771986058184188	-0.05477520061123381	0.24555394621836615	0.0003262109871122656	0.11218288652561399	-0.3108099751938401	0.48704012715022255	-0.08151701095342362	-0.007922996164350894	-0.04320614978905627	-0.20347169628000888	0.10336799471046415	0.2667230387711272	-0.02986595422408621	0.25859119690478427	0.17206766575485846	0.0711319384562091	-0.06072324038894366	0.1728135264770456	-0.120007277505812	-0.01598549819325447	-0.15312851287235857	0.10322635003924771	-0.10978495793770447	0.004336581419948159	-0.07515682369139662	-0.029621497534455074	0.05858240956710122	0.2683551736904188	0.008107194066251256	-0.08305640175790589	0.031471455291567724	0.05799351650118628	0.32915312349748604
BDKRB1	Coupled	-	Not-coupled	-	Bradykinin receptors	classA	0.11408320498830765	0.10174678982926985	-0.04977291016099373	-0.10969875810377434	-0.029388535988686824	0.1026794242796759	-0.13783992612262447	0.018643025868346843	0.10247628175393651	0.14162849913190703	-0.008438251138140587	0.4927552536249073	-0.06165238183836344	-0.02727324793173331	-0.15885066078742	-0.14748735888774786	0.04926140909940701	0.30504051115102704	0.0501929070350243	0.197876829392209	0.42109613541677576	0.1733455158977699	0.17746145070572233	0.287392522699922	0.2195926307477108	-0.1379573705819749	-0.16748390341177508	-0.053317475207877135	-0.15888641488510186	0.08037666872296179	0.010227570250640583	-0.14805031789379178	-0.0005688458192509439	0.4848138647394465	-0.10038431033403777	-0.15304418729920732	0.07119152684713884	-0.09757799086688353	0.34266816407844874
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	-0.2852321633839775	-0.1480080564173093	-0.14379919594613885	-0.0362102906714801	-0.08403478115565875	0.011086208368450708	-0.027666301972525984	-0.14554116856868982	-0.27750751361359355	0.01353360664732753	-0.043361318849838404	0.07924846023777617	0.508273871825021	0.2035661559770222	-0.15241365394644257	-0.20106457014045626	-0.14026015539214481	-0.34791184829243843	0.12696765305459115	-0.3284608381943659	0.01546085913945466	0.20990034675382002	0.04451039247519454	-0.27034143683120127	0.24699072155166402	-0.0045292644074454	-0.17767695290553967	-0.2676302278126475	0.11885818270060762	-0.14276216945981587	-0.17755504670105782	-0.3229285693805068	-0.10671921313235554	-0.09281950336717408	-0.11470307706207886	-0.12107111953824382	-0.13898486801301468	0.09029048570358551	0.02473963287075677
CCKAR	Coupled	-	Coupled	-	Cholecystokinin receptors	classA	-0.2160566640050568	-0.04258003519687271	-0.041262322012382655	-0.016436555854194106	-0.11760957361449513	0.03712464434665332	-0.20462554596964308	-0.13160940557338538	-0.32355659270193765	0.17981181656887696	-0.03138896361072822	0.029835350859276917	0.4558329031580922	-0.06045357823423756	-0.2749677019310978	-0.15094721145277584	-0.2785359659257395	-0.09764630443741569	0.2046900024014839	-0.25916560693627155	-0.04616031991555594	0.12039863946373812	-0.08962125166785431	-0.11670252044259485	0.17120018029123565	-0.05868829475712055	-0.0225731378230837	-0.39594484051294265	0.20538314181425218	-0.14714118306108565	-0.10956455923687819	-0.23511259524694797	-0.03967916801857243	0.015414521363247117	-0.17660393548353542	-0.06302069555919416	-0.10087815979128928	0.0779811704737185	-0.010204355176821615
CCKBR	Coupled	-	-	-	Cholecystokinin receptors	classA	-0.39536304699945074	-0.02668203071431195	-0.10752953941123093	0.0715693716666236	-0.37897268447848015	-0.09205951349489568	0.28173168945930915	0.35516038549190493	-0.02265081903846514	-0.13471314798669953	0.30997684692307625	0.44351059233844925	0.03700151417120792	0.21685426510521383	0.22720124756367208	0.0046613727778650384	0.3063426143961503	0.2813499764034496	-0.1452051471568913	-0.36062246709339846	-0.02115768688855958	-0.04047004008098108	0.09846419740222724	-0.3691451047531082	0.041837194576486374	-0.11699244718070732	0.1165137987670758	0.09215210474682817	0.17636806794779059	-0.022900133745309678	0.0593261590833363	-0.2666049826370617	-0.07772597893156988	-0.1871033597615956	0.027137457114678326	0.07381245001684553	-0.1264381032983864	-0.21954995361783564	-0.04513295398300962
CHRM1	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.22836285490435135	-0.1530506398193296	-0.2143587112349636	0.19913917319667682	-0.23347889131092517	-0.15335550813704665	0.4595298220121609	0.15380030723189062	0.06961905242450032	0.14602863206775304	0.09114910524835979	-0.0657361006157324	-0.22892927561457838	0.2105622735257404	0.23382313001143348	0.08751753500577655	0.37054710079343456	-0.09235951951183365	-0.04176404479032817	-0.44776291348633634	-0.13548526399307545	-0.11399671410871944	-0.18789167575744645	0.28239502925601345	0.17399697182741466	0.14711926857455668	-0.011599548968696303	-0.0777214401630191	-0.24956112525716395	0.0963724517754156	0.012092083111315328	-0.08875183012001059	0.021521485690257868	-0.07524334308569934	-0.16110946099929777	0.053956573935301316	0.19374877198604687	-0.1463912199582615	0.07923988291707836
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.09063143646313836	-0.10761291303223965	0.16206407724577712	0.34567143010721174	-0.20894571298657613	-0.28277751195561684	0.3219270788425209	0.249557345750836	-0.048406193399206585	0.2533322111152787	-0.0684669975930811	0.15917627717734759	-0.29362282908218	0.06560749897104487	0.06318392205739867	0.13380332470767384	0.17291787812849502	0.1745669289036045	0.013581101564270743	-0.3805367294781889	0.014172237393087348	0.043401568618872684	0.06020252193394037	-0.14222369205699317	0.0844373778882393	-0.39092461558276326	-0.21529497582447457	-0.06173548484364797	0.3615298312957025	-0.24410985006750757	-0.12818523906679946	-0.007270394216113792	0.020710649737946774	0.0635973810902121	-0.2648698710963077	-0.030768310585628574	-0.012342095433535727	-0.16577465399227725	0.0961235960811192
CHRM3	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.26969242089733125	-0.03708610200544291	-0.15941758284509921	0.12411758648159665	-0.30401829036581757	-0.16404440210658688	0.23992740983829935	0.17866225135736413	-0.01700846227693955	0.49160764890482905	-0.01392342808486894	0.027552401035107428	-0.2313206626518874	0.14869450917692556	0.16076305245348985	0.06494342389074537	0.31033192397363724	-0.027643799689569055	0.02702940379078466	-0.3732967292562021	-0.2889619199839015	-0.11458975648307827	-0.21153547121280225	-0.031593249752195955	-0.06828877078354784	0.007394428009054408	0.038202333188394784	0.30908565803392196	-0.18302548935127663	0.1324551308457243	0.15045845691539206	0.0030731109946545918	-0.3019214156888398	-0.011716096785554643	-0.19964267449672773	0.10078817294640446	0.045381368010872156	-0.10873939550947809	0.08875049063192744
CHRM4	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.08740351241426263	-0.20582817919673227	-0.06245290303065276	0.2726556599799304	-0.3980892028076278	-0.0422955003766106	0.28051400338526755	0.2836664835509885	0.16346589676755427	0.41795210506115493	0.06072197659115377	0.017693696921037012	-0.1437420531812877	0.21796728397609663	0.163798940507144	-0.06746068461436133	0.23068651915167432	0.3068308541268431	0.10024061638446315	-0.3718578868241667	-0.038657797307043294	0.013244416626795544	-0.015176599196878051	-0.1140200957067698	0.10367572115762837	-0.1778948219458937	-0.10570061120346183	0.10914242573808677	0.04895203999106707	-0.12551790847581426	-0.04432014625920442	-0.0485794732860427	-0.0766183505336763	-0.019956778539968405	-0.033106934650378325	0.005402847843451359	0.016335140386083503	-0.2577688192235594	-0.10108972620360897
CHRM5	Coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	0.46306847887790187	-0.0629046687878565	0.16880845828823107	0.3346180793264754	-0.2264248767338918	0.05258149458036966	0.291448739424224	0.032481854801235444	0.24598957073569822	0.05707941827710142	0.045643571664084955	-0.18679319971560723	0.07684212122180312	-0.02089378303682458	0.04429183044384122	0.3245160073345064	-0.17472981426973033	0.0349873667927017	0.30425939717414263	0.09185119520975711	0.30654702762146796	0.05613145464930733	0.07606336486217337	0.06800931809972316	0.03181501049610683	-0.19475966731916858	-0.40788857579075977	-0.05920477684054643	0.02441257996679482	-0.385875684301185	0.3527470836478409	0.11002801761909023	-0.18300276104106916	0.11153386921810497	0.005980201224791806	-0.08941456539612674	0.37436362918830063	0.1080654412346661	-0.10438802752433361
CNR1	Not-coupled	-	Coupled	-	Cannabinoid receptors	classA	0.15336172768463707	-0.022747399696077905	0.0033753158501821394	0.07310904847295535	-0.12293462283696735	0.03168825290174879	0.2903807242277313	0.06502895114962143	0.00021227111334805212	-0.26048494431937885	0.23296926297246667	-0.005257371154840183	0.14064845702779033	-0.11989975855389595	-0.06466309123119018	0.2274831870952899	-0.1459820415775587	0.21876990613664887	-0.025801902592656824	-0.02770725676107313	0.44487273886948975	-0.06130297464810657	0.1524523169123779	-0.3287197010323533	-0.07791546720449417	-0.06856380913451536	-0.08723864760476538	-0.08830972821787554	0.2569507939396517	0.04003471779631722	0.20316647888924438	-0.013474372220926345	0.05002959005050843	0.10259790267328116	0.11847386195400769	-0.06988044521350657	0.1355870358957832	-0.07275769371381001	0.0003483047382272482
CNR2	Not-coupled	-	Coupled	-	Cannabinoid receptors	classA	-0.007771931827876593	-0.07018972175984586	0.0463474565421476	-0.21973565926474384	0.28536531009386895	0.04461351178930141	-0.13476389606976805	-0.2355056741533366	-0.043894681839525544	0.03395880373872899	0.07080030662616485	-0.07172945763737643	-0.1462563100924993	0.10937104929686121	0.1450076912743124	-0.18752488051797242	0.14899529405314924	-0.29920052734111235	0.0009959601011731737	-0.2313106185774381	0.12482706423497282	0.1692525168493819	-0.19672098124098128	-0.21144567134702863	-0.037888335881987846	-0.040762936396350535	0.053597338928860004	0.14384689500079248	0.07578988180559286	0.0826528919615439	-0.21258051444001472	-0.10027767640345635	0.07123486612054673	0.18676884714351583	0.017344642444423228	-0.02091471680222867	-0.02556907685407951	-0.11557957327193825	-0.13864217810238497
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	0.08530624080867633	0.05973865039320823	-0.12678841671394256	-0.19172910663135914	0.17379694929130868	0.1444928703490648	-0.20078941056447216	0.045584338800245414	-0.12161629031762612	0.10269139977115913	0.07169931835312081	0.20474849171706208	0.05198764930335141	0.05899963055762174	0.1568602845406415	-0.20838559423407904	-0.013497099843380458	-0.17046069916625736	-0.003401010486220788	-0.12609836056834187	0.014636989341589144	0.04201508323252601	-0.2138738910634323	0.09792935634595255	-0.08426872997259359	-0.1395053275391148	-0.07131378611979411	0.028672246974346047	0.1462412325282581	-0.08558185844288858	-0.0407490779118898	-0.08078848982480794	0.04223740887294767	0.2624162021111988	0.005067825497782676	0.012067391738070572	0.07093698838621154	0.0422546543765253	-0.028568173401945635
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	0.055803712806041045	-0.2101149501826409	0.10655845829903596	0.3706344936784565	0.07158925194095808	0.09752383330653816	0.14404297810275596	-0.06031033412741934	-0.1195735604683331	-0.05470751422708527	-0.24773783578815764	-0.12070730405605114	-0.1583769796991697	0.2653630172887455	0.056442375811431376	0.016453033357899938	0.2412275069556543	0.10223379090215161	0.17655155542384224	0.42234909702590495	-0.022763378172022605	0.06582908420623874	-0.05312570473511106	0.16831416168688026	-0.12431710634967141	0.13963305946103738	-0.07646863068937873	-0.21293023821005103	-0.23925948937101577	0.01258056390731051	0.08886668473162158	0.25125571192006296	-0.20652434788734184	-0.08613807249981303	-0.038933162384786994	-0.21988984555696828	-0.1616020748935171	0.0006489341974029139	-0.0852531572579956
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-0.1919915344781197	0.025256581637296126	-0.13176817412365466	0.2914624923991296	-0.04133885989439841	-0.06914410540130334	-0.1396228536773636	-0.3256067394259811	0.1594806418362229	0.35486988714884454	-0.3404623975310071	-0.3254014298514309	-0.3647528287720943	0.11248007857392633	-0.061931488463999235	-0.16781205561810691	-0.36188385128944395	-0.04739149753582083	-0.02000050906077261	-0.3089650893019289	-0.34989252512943236	0.07442783418764515	-0.29378868401158276	-0.40967415857016387	-0.36908045769846276	-0.0071854507764081265	-0.12120052365590209	0.06218210162030994	0.05154574769723284	-0.07397578844454532	0.10418469692331997	0.31009519924943846	-0.08293623985838541	0.15942471855347243	-0.0433287256349367	0.03062965590035375	-0.03511986529029927	0.15776671343130066	0.20649397140130063
