Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57
ADRA2C	Not-coupled	-	Coupled	-	Adrenoceptors	classA	0.4545309376886211	-0.2384551805586741	0.2948095852187188	0.05595282941413237	-0.1927040833117559	-0.020979442821742942	-0.19587271024837136	0.2713052715347497	0.15089133515013867	-0.01944694286800936	0.03291447958382956	-0.018378951054809935	-0.0011340812163978106	-0.15843930307969434	-0.19461504602570406	0.3272130389739351	-0.2338056727432623	-0.1213015901712461	0.13205407913913106	0.21518861813585788	-0.13974422539404777	0.060169313822621986	0.05921623521693006	0.01987778023893225	0.3250002175023778	0.08538137813656128	0.5457504322199314	-0.16761648972804025	-0.06696475435828579	0.03932997409766496	-0.10321422864818662	0.1506159302472424	-0.13273780901171792	0.21091801654327147	-0.17836831376415008	0.46957113201502665	-0.057616999705605236	0.1380599824426381	-0.053384255191683265	0.0583138308028731	0.03926628673862523	0.12012588412519673	-0.03703788443675641	-0.12716741547766047	-0.15920933944156554	0.02411043215370747	-0.13827387656645757	-0.002400529004959664	-0.33221585464312103	-0.12667912243984428	0.3284770281744225	0.09130315523960539	0.08874950945900248	-0.11319945872779871	-0.005124070824474057	0.13892121549858072	0.016152146356966705
ADRB1	Not-coupled	-	Coupled	-	Adrenoceptors	classA	0.2594463628796789	-0.0666216814526305	0.20831644889376383	-0.37019474068700714	-0.1529592036605361	-0.01613594971486824	-0.13001770227997048	0.29739470673122587	-0.02402446299094595	-0.008868778939075998	0.22105052714402465	0.14511921286032675	0.03873050144622999	-0.35280900100723567	-0.1949979924730521	-0.03870350107635717	-0.11017104338484664	-0.0922609998702327	0.11879585704210752	-0.22432371134214535	0.04844645962466514	-0.041300108070764736	-0.03266714022163505	-0.22634317399054857	0.16581342434520793	0.08671476898248452	0.12628180476800444	0.098625117690479	0.1940629717949116	0.10056388399253409	-0.21922121831302732	0.05304358223347636	-0.061847302668478016	0.008820089165207786	0.05832467231413472	0.20763831897587737	0.0203517110026565	0.2596352838657186	-0.07203297283645872	0.046337897426809264	-0.015777707409139634	0.4409226855383027	-0.08283451353365294	0.16989015398340873	-0.08584285424476235	0.1214065503764959	0.10495369460375402	0.1817558139216804	0.1553928336023833	-0.3366593318683234	-0.07861563284937007	0.07947294563248405	-0.0942938259701001	0.1221544468196944	-0.17862604266317073	0.011482495305377816	0.04519780566901651
ADRB2	Not-coupled	-	Coupled	-	Adrenoceptors	classA	0.24375149560261783	-0.2574220499223978	0.3428564279430749	0.3342107124950067	-0.017009377563316892	-0.14732999856612355	-0.3091277807727977	0.1100417060547637	-0.006475671546063349	-0.22786307191081157	0.0021733204018016578	0.1785558308072205	-0.19543618829255202	-0.16944388077780664	0.20878553948939568	0.05231732653312176	-0.12596650006392693	0.14150145290873375	0.2676342308628975	0.24919571035894778	-0.14751456304139465	0.16874142327578326	-0.11051195901874934	0.07458821423093451	0.07610057069068157	-0.12044130846445505	0.3647434039520988	-0.1522923864634026	-0.03223253616434646	0.31938650436074284	0.3176175550151724	0.064657505628199	0.039079197124772515	0.03263308457201515	-0.23590551723760836	-0.13832469255053273	-0.18511241565195918	0.13632097561507614	-0.16707163122474986	-0.13714430350271742	0.1025757161581707	0.10740509070940266	0.05434295440496547	0.07258953638506234	-0.009712701092189526	0.007154742333303578	0.12968163239689748	-0.0837696255350976	-0.1115802034471652	-0.09096299693917426	0.004455162012666801	0.2545138302122114	0.1533753404480616	-0.11263864670312329	-0.05937007378223053	-0.17116997595093164	0.11439754954503258
ADRB3	Not-coupled	-	-	-	Adrenoceptors	classA	-0.21138971322561204	0.521337160956415	-0.15312043388157698	-0.06544441823487439	0.10515317513871375	-0.13698848849133421	-0.08571976278691378	-0.16307265406219457	0.0729858814185415	-0.13215535887636978	-0.03551268213411093	-0.02405523371612036	0.09181425612296466	-0.14032924122802465	-0.056086907486356787	0.32358675469302267	-0.10134551582011264	-0.09432470717975464	0.27366480899048246	0.24957293861485694	0.18713980670656913	0.2249434593947873	0.023706803639222476	0.006485304723805393	0.014320151692814325	-0.022417753843181988	-0.028314911593112477	-0.05821237061982479	-0.05763221263740677	0.167249015140987	-0.13085837000441214	-0.1736406438691366	0.046749916651487596	0.21928600323031935	0.1920194977357165	-0.03791179789180073	0.09045874786130718	0.013417740736373954	0.15649940188015518	0.2084902496093281	0.24924393258629857	-0.2394142969911425	-0.2506144727934353	-0.015475756031392831	-0.10211189146070558	0.1767316980561103	0.18859124335859054	-0.1075207245702163	-0.0496725041105546	-0.24280805432028593	0.17088276650698106	0.02325165286650035	0.05456857589242039	-0.19862769094792543	0.04737039832720024	-0.20519093200841676	0.04207465268833231
AGTR1	Coupled	-	Coupled	-	Angiotensin receptors	classA	-0.06918875045149217	0.3827961616010992	0.1983273158643013	-0.052328044765112026	0.11700830418299041	0.2976743865222282	-0.061454666225144866	-0.14422594552932338	0.09822614602957437	0.34236757059568906	-0.22311556057848472	-0.28960915832770834	-0.05079059165036999	-0.2996645492525102	-0.310551921500564	0.14324527458937833	0.06261096303873327	-0.3259408617278786	0.011615447438271892	-0.3419872614073417	0.1399227837514821	-0.1185156220294254	-0.07449249303796775	-0.10685657941736816	0.27915105422468645	-0.17175751075668969	0.08916785918554848	0.035909945663493745	0.10035056066043305	-0.019820955180042156	0.11696693084727253	-0.11517522979185378	-0.06956823010890004	-0.03968234993397436	0.09122544098703532	0.13719443583866425	0.18857232300406374	-0.34799021089973864	-0.09366183877630155	-0.02469350710921305	0.05944734236521684	-0.3493639693618071	-0.020227582983113022	0.3508304618427725	0.1118583521420138	-0.10593963326644308	0.08699479435454921	0.10415556620699737	-0.09977723555989636	-0.1591852386420734	0.21247541317875215	0.2082463084965825	0.2282745014993208	0.058652229864752055	-0.19538881161822788	0.07865370406568852	0.14338488663959018
APLNR	Not-coupled	-	Coupled	-	Apelin receptor	classA	0.15829238094769563	-0.4118662917670794	-0.14998120961016254	0.005934313725311367	-0.04749256180675457	-0.26395733466624505	-0.0011873649121167931	-0.0865161772721551	0.19828636606198594	-0.029453263785184078	0.21691689151693544	-0.0809374311946963	-0.007193952888000464	0.15523761466550917	-0.15902344987179864	-0.08803948081465542	0.18511930753622025	-0.23678727345050435	-0.3676456479182162	0.23995233651828662	0.0858001572518168	-0.1367431216864846	-0.16247318228646185	-0.1880676262701387	0.05607872465553559	0.3454405514165976	-0.10107698897244241	0.09630742945518335	0.3989229540847875	0.024596487212124502	0.1095944896071172	-0.24818750881320784	0.07821506248758579	-0.3817699877923887	-0.32614640306494275	0.27775383662317493	0.14462343060791416	-0.17403984356376417	0.29475455767311376	-0.1626986979546894	-0.11914050025504967	0.03617306541731862	-0.15524172785834628	-0.06374898247627021	0.10230110643254794	0.213562720026448	0.15731662696624243	0.2918314290839848	0.06991892444287388	0.06735787779296845	0.024329575292922265	0.09365225228619604	0.01864651722174095	0.05119027747669457	-0.08559348492680068	-0.05693881738877728	-0.10424834584169451
AVPR1A	Coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	0.22805931099579246	-0.084743096836471	0.3197151334712517	0.13789633953772432	-0.15756788967640958	0.14792190744607805	-0.1150011210555664	0.03835891219033045	0.33353468914715767	-0.1405851262982287	-0.32608220384052466	0.21189926450327462	-0.10989585742835835	0.21246554822511407	0.3318080204916055	-0.22683240215084433	-0.23262021650125697	-0.21141594049800158	-0.07278322497521424	0.22647886004001783	-0.029028736901213936	-0.05721114261088444	-0.06377944194435602	0.15380771578149538	0.23208913149427973	0.15312394519308087	-0.06257650834344912	0.15181064878862632	0.41724035763784745	-0.0032521450090340254	0.04762736780402214	-0.4354912649705781	-0.10758955665748646	-0.027131184198528988	-0.2760659578983911	0.10998396857529852	0.20859425598863093	-0.1299451492215793	0.30627934683245694	0.006080382851766162	-0.032305682078779395	-0.09825969100644746	-0.11526538678208699	0.09913640271461996	0.20216383926159703	0.11900892550604109	0.13299264595918361	-0.2079125828515318	0.19999682655327494	0.013346673681919623	-0.08199243904292682	0.12370416848500188	0.047467058635726624	-0.0831638382559013	0.061656011965067196	0.05406920504882234	0.01976959138859585
AVPR1B	Coupled	-	-	-	Vasopressin and oxytocin receptors	classA	0.07715397261106072	-0.04595955700959791	0.3139852278118467	0.2744293641235111	-0.3623911883244502	0.15821673837066766	-0.04463634078913169	-0.031018426436204283	0.2784389500365182	0.1241646559563745	-0.05421788901784241	0.005022652854330934	-0.11676446126253245	0.0666628786788281	0.3823086123813023	0.1365237703660319	-0.1135853642671709	-0.1280150443865209	-0.41850346090808016	-0.0872010532399969	-0.08702014420750859	-0.025494727348181572	0.07521024888370838	-0.004066637386636888	-0.027790981580725196	0.14003535797591762	0.3425341164652018	-0.18743720538256367	0.41509157669084573	-0.012578468511138127	0.1989297765468562	0.030902059930402046	0.11463649234909412	-0.3496790951781901	-0.22411357793652117	0.2121441052990062	0.178659351159116	-0.02707430006260994	0.13506151445042017	-0.011417037924992017	-0.04799197197450608	-0.1850089723508763	0.046247150929892386	0.013285091596219843	-0.0868884557253067	0.22241253427747346	-0.0050615448218655715	0.08253210876021859	0.04761770773141173	-0.08071417503660856	-0.24435994181516932	-0.14575206421564296	0.251591234612322	-0.2539566334645314	0.31006147574971976	-0.2889204727310047	-0.08739773739856253
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-0.17551726014507046	0.2262595463326419	-0.11052484125927917	0.05332172252277773	0.1693949513704683	-0.20331847561702918	-0.05436386950336657	-0.12069446076021319	0.062191119538410104	0.20101743269319164	0.22492504734135885	0.13641151863092807	0.009941288337394076	-0.3045177171744055	0.04672091441162607	-0.01648421820245894	0.3900166262503109	0.09593498668796507	0.13002298339497667	0.26591297751177556	0.3618754628166527	0.2540249317019146	0.34957354826853115	0.08304945981134551	0.24348584885652105	-0.04428289471701578	-0.029047892314992472	-0.46349670391689674	0.294126477165464	0.16222359460813407	0.06251347899904935	-0.07664532861616297	0.01399643861528532	0.36784642597843475	0.21270628881705522	0.12770401470337234	0.10702427277455268	-0.022375833988888788	0.019209038803603428	0.3256691574450605	-0.4052359852261118	0.23192454874161378	0.01818059803636961	-0.1770621588141283	0.03236186548609268	0.2013612497604265	0.19453639541003956	-0.03257569326996386	-0.0110522707754105	0.15835794840681078	-0.18634511319592909	0.5490698994804554	-0.14104166656521747	0.09968618792284917	0.10898617711783355	-0.018115140486661553	-0.03323799577230068
BDKRB1	Coupled	-	Not-coupled	-	Bradykinin receptors	classA	-0.11827180271279114	0.12668315960163348	0.021720460267582543	-0.0901172151739836	0.07702001905894204	0.4108316586742036	0.10018437491401375	0.04157348662157543	-0.038054501770957566	-0.16195740078277962	0.2402510164377125	0.1189060483663597	-0.12991284527553332	-0.2895975137709105	-0.13665720520135954	-0.44277664405237716	0.07598868024671021	0.19391233229536015	0.18388766306805399	-0.08786952615826212	0.0005140283313644205	-0.38660998850456585	0.10524151121030642	-0.09704033735641054	-0.018889584236890165	-0.04632889160547044	-0.026099864768499334	-0.03269445446183204	0.23944579432566354	0.20242311799190757	-0.26394980444843985	0.026624848396933097	-0.03736178393896493	0.044975299429383234	-0.08258769968647615	-0.033101988776384164	-0.10205331641883972	-0.08142656688752249	-0.13564636728676704	0.16224204397787173	0.039326027399913095	-0.012988696236853009	0.20566835176878723	-0.022043890931126946	-0.2655748359354839	0.023605133229680837	0.1731554782324163	0.23255780228239287	0.3610020401277508	-0.4267311641215658	-0.36136082328319213	0.2113725197171341	0.0792512290471158	0.30192018096610906	0.3284016662382704	-0.21147004807301498	0.12495239533700829
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	0.15024584170435648	-0.09328987765291852	-0.35242770723206485	-0.11387853856875543	-0.08938200042774747	-0.19089468812050003	-0.024604372663045503	-0.10802955142746958	0.08817256695746496	-0.12460213400063873	-0.35005346907666157	0.0311359596650647	-0.009736531940443114	0.2974460808604005	-0.013032086253473378	0.12925552236405166	0.2253787864395426	-0.36527573834152993	-0.09393850328590293	-0.08209573931057026	-0.12439192614119181	0.026416823912764262	0.10200578653177313	0.09326335664126893	-0.14768411343427276	-0.07693546730658962	-0.08368828165192532	0.06386226818603698	0.13997369758694564	-0.2679398651879795	-0.06133311247764918	-0.5029420573449199	-0.029219562721797553	-0.014601213825457279	-0.2278360271944888	0.0057950699653550606	-0.014178078823921567	0.06932788128280354	-0.16821193711126434	0.18923159151569677	-0.03316342793680683	-0.2064869081383603	-0.16596875584411694	-0.25702790857174573	-0.13724865265509342	0.054313226483135794	0.026376145235912137	-0.07695910209222778	0.1489995112130996	0.09995156268113145	0.097744785808728	0.0039441701231552875	0.1415291114833614	0.1375392458170741	0.1289356348938877	0.10972868540151776	0.17126269769868743
CCKAR	Coupled	-	Coupled	-	Cholecystokinin receptors	classA	0.2843582287815333	-0.35785865494921565	-0.3572921981404997	0.2382987052315423	0.15460916119831225	-0.012122275007872628	0.16389651861161667	0.05765231394470683	0.09087539035173961	-0.032888676636175805	-0.17081650376654134	0.1789435083699198	-0.12141184202343984	0.20637478537710824	0.030803762001626038	0.3121766499746737	0.07609424115262046	-0.08976261816138933	0.1955280428475738	-0.13822567423693433	-0.1907741491785978	0.014028123021264346	-0.16897434817562948	0.2616489128597728	-0.17034198752191454	0.024939852368085436	-0.015763053030467065	0.08656929006878142	0.1920375816910494	-0.2579917561806564	-0.19185682519971012	-0.17775355295917575	0.03598179003076047	-0.058666670407239926	-0.06656191809041025	-0.09736836429062641	-0.26832114048273525	0.18459977823819584	-0.05302397454019775	-0.11324451753291086	-0.15668026297015764	-0.03786326635787735	-0.2317612650330679	-0.26247243926571834	0.09488469416562623	0.1278170599626642	0.14239602113807462	0.09675251097010869	0.24996043684532412	0.0930911175003428	0.11036871059569614	-0.1716372406468071	0.15737480204670407	-0.12491018977856622	-0.005615229500980097	0.08321004338680664	0.15041655789646197
CCKBR	Coupled	-	-	-	Cholecystokinin receptors	classA	0.491180409260305	-0.25072541261033443	0.2656854376230512	0.012699272254621226	0.030684497974621854	-0.03969378020244741	-0.2653158666174713	-0.15257306754260994	0.11966649096102633	-0.3338853294334447	-0.22746508652369496	-0.07956931125598701	-0.29664001788987027	-0.23613152615060545	-0.2854242882930257	-0.0011264536766822225	-0.2177779628229225	0.011979678920427632	-0.11342634793623076	0.18188956307387968	0.17045389341542933	-0.28856015714766164	-0.11494462236204879	-0.18733818816533185	0.029857857382399166	-0.22271326585063128	-0.33624093097225854	-0.28508136848914084	-0.1095986165651412	-0.07933707791242968	-0.1574513373789737	-0.12824968793368394	-0.0966550425544399	-0.17182241290088315	0.1596438673600177	-0.08497113020623243	0.13346394004249917	0.016104418344255293	-0.10147147097814746	0.13604367541223586	-0.15546079363713736	-0.14356425097902564	-0.022085307275984643	0.20557326954524557	-0.20680758096459442	-0.13871213579753564	0.03780953573244034	-0.01454098186592779	0.05029968465118561	0.1741485146338999	0.0009530798355229074	0.1820950587158783	0.129890789677648	-0.11512364573769335	-0.03111553160855724	0.1200096493507827	0.10117312030503968
