Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23
ADRA2C	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	0.3071308753106796	-0.4076597974414436	0.35051443612589234	-0.3717165525873586	0.005257181710307504	0.22092671963577934	0.3297326735539816	-0.1253292000556197	-0.2991416229658904	0.007488676535802859	-0.05384955886586271	-0.21186482859033173	0.04525003773061663	0.03384140513502264	0.06959551595179064	-0.1899347583603911	-0.11962995635347161	0.07383301233269803	0.13964847918206047	0.1962450564207516	0.06281977727687194	0.044626696833618466	0.030388106195583686
ADRB1	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	-0.3096456181343992	0.2157663452770668	-0.044416306814886515	0.06285139486508678	0.2180522747821559	-0.2630746440658849	-0.17268490320838253	-0.08140224552388116	-0.11745873029396237	-0.020121416630310553	0.26601102550507927	-0.09768074794498993	0.05608218784212805	0.3510312535737941	-0.095164129007239	0.2111018226716197	0.18944059587914203	0.14084978782347635	-0.13396708696969484	-0.03239467455067038	0.21603999591794418	0.3256299025304839	0.06775786471710568
ADRB2	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	0.24142695089945845	0.20207599063286583	0.2991237119163944	-0.3372507303135751	-0.15713239329309656	0.5323212243802945	-0.3742963654796649	-0.2743836297071473	0.17677607517782318	-0.15950707204621448	-0.413691228373225	-0.1951700531287307	-0.13441653835835282	0.06172448794059505	-0.23088890994783343	0.11500935730354195	-0.06333508328289995	-0.1069656269866569	-0.007932447837179153	0.06287573075341563	-0.07135859921714768	-0.072734514000406	-0.19273070129101713
ADRB3	Not-coupled	Not-coupled	-	-	Adrenoceptors	classA	0.07949051147169627	-0.35769464280517194	-0.2772226666262175	0.0032631521650295626	-0.2343044001841885	0.2582953052552466	-0.1394505776422988	0.1494299827693397	-0.19765546135846956	0.17241019088466866	0.25211794765879453	-0.08888007575606284	-0.10781442080613844	-0.19642655621361121	0.01830679564612332	0.046246943063086424	0.2426535915130115	-0.04092263913565791	-0.1630884210983609	-0.10090160919851399	0.10920612973944106	-0.28117499805821894	-0.0049786184447370724
AGTR1	Not-coupled	Not-coupled	Coupled	-	Angiotensin receptors	classA	-0.31095745090064864	0.31377596472480757	-0.018004751692790668	-0.006142376070908543	-0.08278721367597562	-0.17172385839479626	-0.07172846516949861	0.22077518547328706	-0.22468024518441126	0.13815368776672932	0.1975731186724924	-0.10289787240619007	0.22489425438045785	0.057805703744181126	-0.09424306712370657	-0.268779085282283	-0.09294152648397898	-0.0277959754174744	-0.2311442579607472	-0.12264456416866508	-0.2816168820688425	0.25166350135211857	0.04921876021322695
APLNR	Not-coupled	Not-coupled	Coupled	-	Apelin receptor	classA	0.07144517699585391	0.32574326489761574	0.08894081263942526	-0.19769800810472132	0.1696628342828776	-0.26042021240996127	0.06542253908324157	0.18508415539927198	0.23924465948297174	-0.20057171650599107	0.0687262170141345	-0.23257087304733004	-0.2601004876248327	0.3181034613907654	-0.2856919518357847	-0.016949354213217548	-0.24328873196638715	0.06421726793134477	-0.04703391846783714	-0.09770599643607812	-0.1326747730906654	-0.035849208970433415	-0.0639709917372823
AVPR1A	Not-coupled	Not-coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.2489874099518165	0.21593693511949402	0.2086470354646198	0.15279113508165812	0.10771201266999725	0.4334744878077041	0.32665282891948366	-0.05899603584949709	0.154931209096163	0.02918589058097154	0.0507211433858995	-0.11834863614813969	-0.20526610088438038	-0.011488784618044996	-0.05733940776020847	-0.04325493729377834	-0.1937187082017804	0.130873436724653	-0.07033720631786684	-0.1991544157065827	-0.06371139363528482	-0.018676739383212827	-0.15393108059941832
AVPR1B	Not-coupled	Not-coupled	-	-	Vasopressin and oxytocin receptors	classA	0.07856876666223138	0.10717310412412732	0.27298215939411824	0.018592943738583192	-0.03048840918819612	-0.08524541953123725	0.06609277487110594	-0.10231957226680492	-0.40809766425558525	-0.13062816587898843	-0.18601371773755193	-0.1999838908020321	-0.33665499377983293	0.2687727939743535	-0.144815472218497	-0.22929691661020876	-0.08164970482416846	0.01737639164865962	-0.05644486982365278	-0.003305692158056429	-0.11530635725760284	-0.014517768303229211	-0.1984302017972246
AVPR2	Not-coupled	Not-coupled	-	-	Vasopressin and oxytocin receptors	classA	0.2610205432875924	-0.07537639348773792	-0.12147204611744104	0.19929895884107388	-0.16871435924544492	0.2801531276058655	-0.19068780909727903	-0.041800296193447085	0.1049329883957565	0.06038285951121047	0.06316361064202212	-0.08857834527406068	-0.45875194041652934	0.28097820160518794	0.3810200157731515	-0.02010890445562579	-0.12407425192562162	0.5392054514626788	-0.16953010453746933	0.1839149952605488	0.37110256629293026	0.14696550079341283	0.10323772196394708
BDKRB1	Not-coupled	Coupled	Not-coupled	-	Bradykinin receptors	classA	-0.014655099154855125	0.2503875870200001	-0.1413688779971756	0.2578515613171134	0.2599722878867555	0.21029627481672042	-0.1274062777573286	-0.15337346171596725	0.17435150824478807	-0.10677133202741769	-0.10501149306127719	-0.060884115929986486	-0.10159746996093996	0.3077765305930947	-0.23408037601933132	0.1970215317549541	-0.2312127312595144	-0.19861545363662028	0.01942495820524838	0.046550230436780506	-0.06901015420226957	0.009060496480304417	0.23578031229671734
BDKRB2	Not-coupled	Coupled	Coupled	-	Bradykinin receptors	classA	-0.054857505074907456	0.13156467232019486	0.0757505185862596	0.028267385771537416	0.4172769310208566	0.17663725025081192	-0.2647096470184977	0.05734306313397631	0.06418659218289742	0.07316956044580399	-0.046595470901080106	-0.38552026904488446	-0.004381086234478781	-0.1956261974607835	0.09547566393736232	0.04205043096047816	-0.08335454996848415	-0.11450705149860185	0.1015938126096394	-0.010777196730388188	-0.13205490550454263	-0.1297948771046211	0.1797059788565157
CCKAR	Not-coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	-0.305285277793928	-0.06779423199521889	0.2669576929575546	0.06356580210350932	0.021196564124148932	0.19922338227522587	0.30888377435529407	-0.020070248149578335	0.32209353954318026	-0.17991687213041535	-0.09281882176087901	0.014222088839852575	-0.03976960135637148	-0.23100570926631608	0.15674081748976673	0.14147655738949494	0.13701194801817937	-0.17587282708750032	-0.024117452149072453	0.3007709595737327	-0.32273235049344906	-0.12146996883103169	-0.09838731919509255
CCKBR	Not-coupled	Coupled	-	-	Cholecystokinin receptors	classA	-0.30213450175614986	-0.11992916150516116	0.2941471078194899	-0.058371233182211255	0.18026381330030303	0.14722601232869034	-0.19044209248864785	0.04197168842786814	-0.0027822671730852954	0.09318795441156869	0.30838662212464746	0.0785614086517395	-0.08097234352981561	-0.21339317909832292	-0.18407845745194365	-0.08436581169413303	-0.4994810162057291	-0.3669470595754677	0.3174720011787498	-0.124682246768664	-0.027961251688978315	0.08513324105281836	0.20234251602748388
CHRM1	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.023475218631629123	0.08425758584588994	-0.033750282892678084	-0.4110604014852508	0.2162453159591116	0.1224061999973769	-0.09029799603772279	0.07833622017114766	-0.0923068639927554	-0.27813507874465554	0.21354975733573617	0.195532849366128	0.2619277995518808	-0.02066633217269086	-0.3724545503499402	0.2403409409577184	-0.008144682711022077	0.2651931711794779	0.3571254930937307	-0.05490250700514449	-0.014246880255297655	0.20103594153493218	0.1791522366551043
CHRM2	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.21988783703865414	0.15090276954941517	0.14045959885516351	-0.08448466608520819	0.5775508702246737	0.1104891027064545	0.09891574867375935	0.3892494768292577	-0.25833794463707377	-0.31436140438144244	-0.10171138744467467	0.44020977751105883	0.24972778574266213	0.014207481553072158	0.10820288170367759	-0.13055046520932007	-0.23025322170082452	0.30072161586364343	-0.16072840712134942	-0.14928771601291385	0.10744438775922457	-0.20185958533061232	-0.13005147642098103
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.3248299736106432	-0.0001443885676507888	0.05653238399355857	-0.4157142522880314	0.1685398450059684	0.06561394419810294	0.08005375497835575	-0.023011696375853933	0.2812328849694115	-0.1778470091206444	0.1827470304156655	0.19742373861808257	-0.04903516006393036	-0.18691244774239005	0.09419709892813974	0.11322488083999922	-0.35811975447744016	-0.02625226750252202	0.413424501304533	-0.06195538164778102	-0.09935721422155931	-0.051099460782936555	0.01569591096302467
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.010513170512622058	-0.05652795997995933	0.13592705483711526	-0.3170141670990849	0.457961150772596	-0.03750131565442749	-0.10600899327435531	-0.010100702879061696	0.04305320835435221	-0.08685025784324411	0.004729310607788188	0.5382278016450575	0.07435443822475711	-0.33995762474302826	-0.21864233120537194	-0.07744259325486268	-0.41466201578865597	-0.06351771597240706	0.011223267066205942	-0.023452013044746	0.0025835895127324826	-0.14735984365643032	-0.04529898100070332
CHRM5	Not-coupled	Not-coupled	-	-	Acetylcholine receptors (muscarinic)	classA	0.2649444738109492	-0.09752956436021025	-0.06576832733344601	0.14243155046578176	0.2830132601606913	-0.011212862215336539	0.5252346915284973	-0.19806086380260438	-0.14139093637211853	0.30556885627262886	0.301038701823858	0.06172538399500304	0.30874832414879916	0.09325739298025978	0.20946060257334867	0.1910753550166652	0.2576670686117038	0.10973397294993054	-0.19461784349222067	-0.027216495714582407	0.025136151148336137	0.016543996422783057	-0.09957109299404181
CNR1	Not-coupled	Coupled	Coupled	-	Cannabinoid receptors	classA	0.002816692438547268	0.1322010452818285	0.096258110643573	0.34949418463405685	0.06129684527198698	-0.19275844535656558	0.1072379164554453	-0.24949891949175657	-0.3019831736498592	0.184174344979452	0.028241672760314102	-0.1353503437464508	0.1601868815941332	-0.23687446031877543	-0.4597370851743604	-0.23680177642679529	-0.04749520175389743	0.0929894095912325	-0.0029353758862529253	-0.07501597879939031	0.017623857554942748	0.03488754659940869	-0.1004474748315972
CNR2	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	0.12869337559953845	0.12853057326603085	-0.3188287112580079	-0.16251715488320825	0.07270909073535428	-0.468828704850824	0.22380274142529977	0.240815645697785	-0.09267005109030134	0.30874492748404875	-0.06997302418128337	-0.021252049092153294	0.0796844237030156	-0.18647281644073338	-0.1443291476903912	0.2356262667423767	-0.026821834759493207	-0.1619910546436879	-0.02232435807912841	0.2485769944098799	0.038290959831205174	-0.0005094327763509368	-0.13998879458770852
CYSLTR1	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	0.01997649295558009	-0.1682340787336026	-0.22277842277774934	0.2209987327948147	-0.009984456464806326	0.06963453888193033	-0.4019258855135805	0.16441368335570508	-0.02421920203825882	0.06642954839966465	-0.03758012879521345	0.06483660511470789	-0.13830331444737193	-0.28450160810622704	-0.039741990078355216	-0.03904434467768844	0.034044387498365414	-0.03847468594786273	0.11524858480310843	0.03832870239640229	-0.008882225421604821	-0.1439368380247401	0.06284878478396323
CYSLTR2	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	0.1421242914098849	0.026857564944296034	-0.014830398426827521	-0.15094589546655837	0.3104554193947432	0.18469005347848494	-0.19133259834665822	-0.18014376257977377	0.19545714021700952	-0.041571158896549575	-0.013011418310445463	-0.12220563429778887	0.18666136804847835	0.31291472138206167	-0.017023720276768916	-0.2125689850443573	0.2743246288472755	0.028286258370512088	0.04776229933418331	-0.041512527434413304	0.09232222752607494	-0.0770276900416699	-0.05458064166128465
DRD1	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	-0.04776517271533916	-0.1845699140730886	-0.09624935586926253	-0.2971287363847309	0.2800653201096838	-0.00800699894371213	0.10373385093425413	-0.18219559285308878	-0.06657859181671659	0.11913142139841713	0.012185138258861559	0.05998398453392278	-0.2775086424384075	-0.2948361907469227	-0.07045884811381006	0.15148644352471208	-0.010793579147605224	0.19407129013941118	0.2600438442427474	0.037129081883004664	-0.15531445152607729	0.12645993138693115	-0.22211276316739412
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	-0.2588030071821862	0.5147414731208535	0.01747748007880658	-0.14813582880004877	0.18922960230546618	-0.18617377545379923	0.08433002953499182	-0.1180486922416558	0.47493625209301754	-0.08856704952173103	-0.13616884380484864	0.06622915174492155	0.07011956797521755	-0.10659628467744903	0.10117202386770079	-0.024840573380583698	0.08097827414834562	-0.21564684949217858	0.145416860618786	0.06826591263831609	-0.020297622920988828	0.09856308299619625	0.08079089540533792
DRD3	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	-0.06835480909840212	-0.036988403513239836	0.4112259691452375	-0.5161529767548655	-0.2338795881085365	0.1867211702363218	0.5555573321798192	-0.18703921937110496	-0.2772258781101639	-0.05607276767419312	-0.2663966643955254	-0.36351240569303483	0.0566204320202344	0.02756886399153893	-0.1174900411547594	0.38199401201211075	-0.061603308987540684	-0.11827278069682047	0.43910579931410276	0.18495562781671718	0.23339593728014904	0.16485002691251194	0.23901923863335894
DRD4	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	0.17731718217936418	0.03782352164929839	0.03843003822860237	-0.23813318197451375	0.20629767793278597	0.17926207916439194	-0.08856682952487298	-0.17914385258870252	-0.051028920492598114	-0.4745493035415667	-0.056154186920817716	-0.1769148124292304	0.04386287703320612	0.2978168862306113	-0.0013928419604649627	-0.0791162641449651	0.029677091277026172	0.22276444606515622	-0.2527277811041422	-0.12718917270944352	0.11488746829740865	0.24294330552202367	0.039170913898489396
DRD5	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.0619791754487687	-0.0047496325681616715	-0.1394375573380288	0.007333649640549795	0.2586321226745775	-0.0534565675242217	0.0549610666488636	-0.014979907176169083	0.283256737765795	0.12751685221535122	-0.05202848427468956	-0.24275132964437343	0.021260092870593075	0.04144173416692905	0.0007945194885468392	0.3343634724032882	0.04952646135023096	0.21032999555811818	0.06965455070444604	-0.11244074195544218	0.1124557556876932	0.1737728391016467	0.2656756861748722
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	0.016496174983180074	-0.31065928131820986	0.0571692997233202	0.0005683977221344759	0.2124018128414531	0.0951661990332575	0.24445355469884136	-0.19754334163811418	0.2657543234755572	0.13284241382588	0.1082036630816816	-0.21135701179928107	-0.06958565742251266	-0.2117832672022943	-0.2916928964991646	0.05117835302885561	0.021180617307868434	-0.17960217241801857	0.041297949739491496	0.046084106339477925	0.28595407099906106	-0.1528339781198176	0.3088349980933612
EDNRB	Not-coupled	Coupled	-	-	Endothelin receptors	classA	0.3739079190575246	-0.10651836361940631	-0.08596230340212214	-0.1016798952361699	0.15922180051180324	0.25969432968862327	-0.06460331908338295	0.04826064519265282	0.32391675430662037	0.1467279879975998	-0.2515975758490564	0.06521820389007772	0.4215769345034723	-0.056801723114355634	0.11584936511421909	-0.48991356658143365	0.2967549398919758	-0.4000803686115482	-0.05843382283204445	-0.05440525222078466	-0.2559357461327271	0.1623932898847479	0.3905695689316103
F2R	-	Coupled	Coupled	-	NA	classA	0.26952579549260974	-0.02502111977041622	-0.1280788483180614	0.20827205628221068	-0.07093027204269695	-0.16646939096525437	0.46567799077563227	0.22816154919175324	0.30675845524249606	0.08358206074226512	0.24425556518823227	0.17648750863465215	0.11114471949992615	-0.08955984609482222	-0.21736149232364932	-0.02165111786887846	0.27677121697385615	-0.06149901885922211	0.33503256835746703	-0.08980238895621963	-0.12640579452130507	0.10959383985915783	0.12298567416721988
F2RL1	-	Coupled	Coupled	-	NA	classA	-0.010481376328492243	-0.3452467794474546	-0.3207078119733468	-0.25053885816434324	-0.352315278200921	0.273524405606667	-0.2001810016135364	0.17514330148353147	0.3562517190482694	0.28892036332096166	0.047412002096874094	0.0016507890169869983	0.2750890526376143	-0.2274090154857866	0.1524669841879285	-0.08104721926192475	0.0922605044868244	0.015588840713596095	-0.009760009067059051	-0.4382504708844165	0.12268850005215319	0.37840881273739174	-0.0021562974063848214
F2RL2	-	Coupled	-	-	NA	classA	0.17803739791395368	0.3837936030614975	0.36121050129877386	0.1905245698903053	-0.20261325822411416	0.31631634218135574	0.05503144509277072	-0.03470664585425408	-0.3878010087576066	0.2086306012268444	-0.1343019837370447	0.1799824945049686	0.16391157163118367	-0.19840758557737442	-0.1414202163469231	0.3262960205400235	0.2909447753853599	0.07320563403511157	-0.19618642844647716	-0.48846014088146855	-0.004580133445421721	0.16428710768058813	0.14827783654478663
F2RL3	-	Coupled	-	-	NA	classA	0.041683203044840265	0.36749108451677925	0.32059276115316593	-0.021418555000827833	-0.40512393691488	-0.0015413283808347765	-0.2743166847885235	0.40124399230271923	0.20321990905230336	-0.27758887813847094	-0.3985586907568325	-0.0036954305456896315	0.31794512680497644	-0.25515560345546023	-0.28485306285461076	0.08477533834997342	0.07870564366256812	0.11845327356764827	0.0667057473044215	-0.27455779451845375	0.5484486175097203	-0.048213275045838264	-0.024009058344693683
FFAR1	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	-0.23156995133872563	0.1145697165217407	-0.019599585944815	0.26965745234296096	-0.23705442993301043	0.1267906989789603	0.16791244270742342	0.33995480784735016	-0.0797829238362809	-0.37815757236578196	0.06312778159919921	0.1034642647313651	-0.25578785157631256	-0.07464985700239095	0.21391358683203407	-0.14729711007182678	0.03491284860017846	-0.03276065929044752	0.015106481305531053	0.1595726054900243	0.14685456171001127	0.09577645916102621	0.2367647453181184
FFAR2	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	-0.2679002607713774	0.2827444690767112	0.08168988882897481	0.31849886788507464	-0.08370152255019957	-0.07005671680514852	-0.2699321087700751	0.06976725279459803	-0.1901988190389784	-0.049586363828461086	-0.015548484861884768	0.04592961225950196	-0.01046148137643259	-0.0205772724665141	-0.08773888495743118	-0.0626539528175982	0.012650642197385492	-0.0992347583860938	-0.20603066976168719	0.18763642207442358	0.17843420675868163	0.36997711070166606	0.0016425208172017617
FFAR3	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	0.08463722779763112	-0.15229341694823423	-0.13656068631322002	0.19755678838885093	-0.22442952973431154	0.3103433276261163	0.11470497056979852	-0.20235054067402616	0.3064053874143223	0.07281732462114078	0.13549156274589272	0.1397103729743889	-0.17412105957698876	0.3095209220366296	0.06529391513751034	-0.10987753126935315	-0.13696989042462254	0.12223504399933595	-0.04251269181765078	0.3278164528939104	0.016659479886002408	-0.2125916897456675	-0.10452290484660649
FFAR4	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	0.08067134393484733	0.32557601516590207	-0.1708957025835365	0.0703053296609922	-0.3405329349229423	0.11819433789353782	0.1970743004991787	0.03600215110152132	0.12246507320426223	-0.19129268740929511	0.4895465984691859	0.01951006986052593	0.16348744385628586	0.20453127748339814	0.19295392544408907	0.006067763485974205	-0.059764531729203846	-0.05765986065566539	0.31861019499271026	-0.039841255934633446	0.16362539309748197	-0.07485553851120648	-0.46192683032465764
FPR1	Not-coupled	Not-coupled	-	-	Formylpeptide receptors	classA	0.06432982207536068	0.08851391063204164	-0.18914995253158975	0.21393147212259012	-0.3747668730741884	0.2836575492768296	-0.26483516975592464	-0.03991507865972083	-0.08044783189729504	-0.09249907152292199	0.5644494276989241	-0.11380406423017919	0.20014252886597542	-0.05905206064737943	-0.0010138421609097192	-0.04193620610445903	-0.09255132695537038	-0.10230045851640923	0.10369376257531264	-0.030481266077966924	0.08512782806774322	-0.036319124157445766	-0.37227807946851343
FPR2	Not-coupled	Not-coupled	-	-	Leukotriene receptors	classA	0.19344942661544876	0.09390229066174169	-0.053778384061602486	-0.010583529673368298	-0.02169652104069768	-0.33729643464203934	-0.0663534913913865	0.10659258908463103	0.0025113114328334874	0.008331835698237512	0.0480156945318732	-0.22649444685163211	-0.16098231720291306	-0.2574070528472282	-0.3804713606567601	-0.2805236225888215	0.07992333348323664	0.15597637304272183	0.07414736366974362	0.08633455956548852	0.20569994643286957	0.11698893927177856	-0.42482095247917057
GALR1	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	-0.27856692672943095	-0.2079688860392745	0.1897548314961653	0.05758150910192552	-0.23025920707360972	-0.19542612136103707	-0.008774191157470506	0.045671066434324184	0.3860044668044929	-0.060812775647853846	-0.08199958696948585	-0.08144028419297514	-0.008514937319055085	0.00441418405705178	-0.03182478057288662	-0.05471596380279855	0.18834043918826096	0.11033374414509055	-0.10529475323668795	-0.06611993769563566	-0.015197046935569636	-0.1199302450568033	-0.22975901117037387
GALR2	Coupled	Coupled	-	-	Galanin receptors	classA	0.044877813630195995	-0.3369715796288625	0.31072611515189225	-0.22278628661398686	-0.5312351414605891	-0.09140396579284099	-0.17826203721674858	0.14340411772315423	-0.268429713071953	0.2190789479140023	-0.131701281983893	0.308428125625629	-0.1674106139957972	0.2540625235929764	-0.1093230479742912	0.15379741130576352	0.3060076040312762	-0.07617276833237319	-0.13398601865260792	-0.17572292162441908	0.023874550684807188	0.03241756009326181	0.02596790192699107
GALR3	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	0.101755243899853	0.3774132320092443	-0.06161506888107926	0.07129353640412434	-0.047477257404239095	0.18558519091424813	-0.1627531897600724	-0.04826703307344886	-0.06958429287333247	0.3620052440595561	0.19177885850180346	-0.046368921799179445	0.07105051229511387	0.16028413304535405	0.0506522687105314	-0.2814894151123935	-0.09063014034936863	0.15360184639523447	-0.05545835573373477	0.29144231010862887	0.1451946000673128	0.12867688100758712	0.09765861587153543
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	-0.38281398505332453	-0.31454995666841784	0.25061860698322436	0.28645647153814885	0.15351960767728198	0.1668724141173087	-0.2571021132065768	-0.09234714434192706	0.24091334612100546	0.07944788398665903	-0.009645461948710096	0.49566227494049736	-0.3972795864791068	0.10372613041950199	0.379216700013962	0.30187130629999326	-0.022142085435593463	-0.3029489170200459	-0.024817955684672374	-0.1604704571838285	0.29795706803848626	0.29099423066824587	0.3462472974196189
