Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43
APLNR	-	-	Coupled	Coupled	Apelin receptor	classA	0.012189532942480066	0.10486777483976094	0.24239877436467608	-0.31105403790268044	0.11916153199351248	0.003780724868396386	-0.11922000785972402	0.3629562435221796	-0.03964455278463965	-0.13639362136024338	0.4190837856104629	-0.04973133930018726	-0.08475364557007213	0.041129206934941306	-0.07364450066994596	0.002524356764514004	0.018609231822388033	-0.06697892835764757	0.40454371942133227	0.08783260759471426	6.028028791099066e-05	0.021066792464374935	-0.05556236319920364	0.04623752810245286	0.04712598656084431	-0.32599732648766555	-0.19548218211352963	-0.08263138120473552	-0.033062951573404255	-0.2891241452179771	-0.10841099151590346	-0.021859740680827383	-0.23471880835237668	-0.09710647691345337	-0.05903869010631414	-0.12975866530150185	-0.23938580992966865	0.0029682572815536933	0.11537369314550076	0.04378779394027291	-0.29837664269698355	-0.18649724158458905	-0.07081460402926845
AVPR1A	-	-	Coupled	-	Vasopressin and oxytocin receptors	classA	0.008877816314927412	0.1052247085141712	0.15200717385800924	-0.20296738662434566	-0.14699201552214244	-0.07328272205609085	0.023440355988643444	-0.007107152775080488	0.19278442538941748	-0.09110328072939286	0.5436674323387928	-0.2177382861057685	-0.09084771012492372	-0.06031204471017923	-0.09585869044479427	-0.1112420856643532	0.13539959275202595	0.02642808897999746	0.44004018097936076	0.09640545389915073	-0.17613946977063633	0.09251719193851445	-0.015088695118175859	0.014246059882706153	0.0003487956852938335	-0.13917203713517318	-0.14782413462607955	-0.028291618677942675	0.09661325646374666	0.064529030803705	0.10778112333381243	-0.06898957017612406	-0.24674120337086078	-0.01440359686691151	-0.027783944289720332	-0.18550971975826877	-0.24279425938272392	0.10186186231043279	0.017445856781784994	-0.00045382828421979124	-0.11536595791756854	-0.05306480797080751	-0.06405314642937833
AVPR1B	-	-	-	-	Vasopressin and oxytocin receptors	classA	0.10409256411838573	-0.011111970459210536	0.2647143666992479	-0.17536472600404976	0.03650425214299148	0.3404005486506578	-0.012899058111396775	0.07284565095807063	0.2376394813755966	-0.10244582211655455	0.5930009583634144	-0.35343658310232307	-0.3999752264358273	0.06970399285819069	-0.03510161028699862	0.012155241978824597	-0.11719213194636434	0.013826970106846768	0.24429252347007907	0.16407207176795036	0.06086187990571427	-0.030901639380620433	-0.18903471712213316	0.15277840999618972	0.066426106075538	-0.10663692395878334	-0.12895653154150197	-0.157317822623575	-0.15995786085387684	-0.010316252469564559	0.06187910426929756	-0.0755957241715641	-0.07687437577708094	-0.1279416638899191	0.008567449617295735	-0.020614614743815176	-0.22125832634358183	0.21184482374548952	0.06872593323983718	-0.044593845332669635	-0.14428204954853335	-0.16542572694600038	-0.162241655203563
AVPR2	-	-	-	Coupled	Vasopressin and oxytocin receptors	classA	0.037322469598153545	-0.18342293450269911	0.04752533299698913	-0.48012798450753874	0.23270968678116893	-0.01326528666758918	-0.10941136874266892	-0.2890545707059325	-0.14281382584207897	-0.1503005568566074	0.029822336987873344	0.07588728718555307	-0.11769802747513682	-0.19423777456003954	-0.17154102020858292	-0.03195463865317128	0.2040750997416945	-0.03748540021877154	-0.3459172688135115	0.26030786876893114	0.2716738641197585	0.028536272656022932	0.16571105427290406	0.05501789477490994	0.21363234954584842	0.015927308475553112	0.13405043658021973	0.05332762215599403	-0.04535667551296744	-0.040215537376172554	0.013352332731805838	0.11674588078661724	-0.21119540288271804	-0.0027804373358452884	-0.07172806851015147	0.059844385668385236	-0.07801867536863072	-0.13988815039432476	-0.0337841415436298	0.24730952829437133	0.04474353852830272	0.1415156559371473	0.13779958439346118
BDKRB1	-	-	Not-coupled	-	Bradykinin receptors	classA	0.12971026957490792	0.031033061644665724	0.042932053044310976	-0.31217616238281587	0.12069985899820491	-0.12211841722783054	-0.23227362359721163	0.02238078135459525	-0.24674769761544502	-0.18066367280777426	0.03354219156202781	0.37477668505139183	-0.11753406168854644	-0.20504902266601435	-0.07295745765291972	0.13346647739797068	0.16784091214172925	0.036257157714286364	-0.14648486645154338	0.17320890572889122	0.22111222634537364	0.010742964540719437	0.2024741687168946	0.028006968437854246	0.5792684011021929	0.04333520405099416	-0.11431382138577488	0.032830916365147046	-0.09947436672722909	0.02772469232194537	0.041346730548099495	0.2576337095508785	-0.10683731634582486	0.2059388540709976	-0.00935431573145186	-0.06954394722152747	-0.09581226478336481	-0.2193592485610944	-0.1732501606505827	0.11769713093840029	0.1167142244411674	0.0363540373627853	0.34055509260887623
BDKRB2	-	-	Coupled	-	Bradykinin receptors	classA	-0.25337422851915925	-0.01655341917202701	-0.13044750904751026	0.029557399541058103	-0.1033161394348256	-0.5000563240642248	-0.11172928978011226	0.3535838909299008	0.16716060516747452	0.09619083398694095	0.21042911104271403	0.3164595499850802	0.2193251856288723	0.14196484655949154	0.3514434900028289	0.10488068007690345	-0.2589174573218478	0.10535305776298368	0.13830578237745872	0.04083553523342123	-0.21688143653868228	-0.05224423458053061	-0.16807768144896412	-0.14007839581873463	-0.2867489991474513	-0.33070523766261367	0.026630149742554825	-0.011068420481970325	0.2816846919054867	-0.04864911010252702	0.13224872626340814	0.16170157694730955	0.0942804836474567	-0.05525007726637359	0.16850685327985945	0.23572322846035593	-0.048387309697463764	-0.11383283737436688	0.07691894090289016	0.1743347915271326	-0.02165046509718053	-0.19868003734130518	-0.0027069433972410424
CCKAR	-	-	Coupled	-	Cholecystokinin receptors	classA	-0.17452963268591362	0.10227809322651876	-0.16704485232670366	0.06592715599486491	-0.24568936195698582	-0.3841148211747465	-0.2174453883154626	0.2314581803410232	0.23669537077118621	0.1808684789329665	0.363921028509773	0.1970524478343925	0.1672546892625478	-0.018599397874989834	0.25046095407304164	-0.09535378652402618	-0.1645277737342717	0.07164613759470638	0.13211689482528519	-0.04080945917200993	-0.11546899924614316	0.059766975196620206	-0.29118226009439174	-0.3358004961009817	0.10123918965168435	-0.16498524296081532	-0.045687839567852856	-0.0035046192601283495	0.26857508916550044	-0.06972484956848529	0.07965366301443808	0.11967348940826145	0.187555372470437	0.042768922270807926	0.1966667130169883	0.163658895349015	-0.15189981158255655	0.031986475268223125	0.041574463272463565	0.015867682289561178	0.12971027391465523	-0.13415143528937717	-0.07485848983486344
CCKBR	-	-	-	-	Cholecystokinin receptors	classA	-0.4170885807012128	0.21745799192015058	0.13509650107109614	-0.14041466063415223	0.19409286658912545	-0.3066732831869911	-0.3013708594988907	-0.06568200836471873	0.26535241974676044	-0.03936554908666477	-0.07543354175996855	0.027017912421692353	0.3843738902407879	0.3784581326361578	0.08390049124091241	-0.008842580243004407	0.11969058427941534	0.20558508560643482	0.005293353456470765	-0.13126163693319579	-0.10646411905757748	-0.18643385483538077	0.21446598980842324	0.14931228997232926	-0.2692310549961895	-0.0910066235151498	0.10598491178457438	0.009745629426387278	0.038268321546850434	0.15664139420219908	-0.10958213904666443	0.26992648216283516	-0.26061198738130287	-0.12731181742505102	-0.44345069096466233	0.2292012903695722	0.06190612325710543	0.10330567033007519	-0.12120915349587796	-0.09130482238461257	-0.049316652229405344	0.016741839805477648	0.04603506990219948
CHRM1	-	-	Coupled	Not-coupled	Acetylcholine receptors (muscarinic)	classA	-0.2841404371970726	0.3265615756404442	0.23375266618004015	0.031032286970857446	0.08414124619851245	0.08991930036023604	-0.24013214696795748	0.30413047729378945	0.059270323687461546	-0.008712782984144973	-0.3864587752582927	-0.09509221215240772	0.07557560422018618	0.29827682185918053	-0.12114039948452424	0.19424633867688865	-0.013452051466662595	0.051835602872712744	0.25831456364550215	0.03881393235334889	0.0866892612229009	-0.21137320759289013	-0.2907859063884854	0.23800263324391716	0.14218711944076015	0.17083817790730765	0.24569918424276482	-0.11354612392142907	-0.10940299896423412	0.1369943351595905	-0.16329015090742643	-0.04507042250651906	-0.1936690531781598	0.021568930059283276	-0.09857852836924323	0.3800903933860029	0.06873411853769304	-0.058668125080974076	-0.14753227957393936	0.022716142338377664	-0.09837177084720175	-0.2436500521371304	-0.060425102917229884
CHRM2	-	-	Coupled	Coupled	Acetylcholine receptors (muscarinic)	classA	-0.15116682425424585	0.5892659339214775	0.17712401731584373	0.08089278600228215	-0.0689550336679767	-0.17319867744125578	0.023227706250578083	-0.11246280641031572	0.41776419694103795	-0.010421605773195331	-0.26658299798344093	-0.14874033493071798	0.2974318247574549	-0.0244416644448686	-0.249620514200086	-0.10789210591004969	-0.08147360934793957	-0.1970788974443433	0.023603579956558148	0.17990038616785317	0.016166810282038334	0.16880078829528025	0.12203171306022915	0.20273620580740345	0.09766989978046194	0.011671740502821604	-0.12229814559695958	0.20682054640938913	0.0003110241929554873	0.1956879382801079	-0.018100750952620818	0.17441696034161816	-0.25318494219581855	-0.2042050130832848	-0.16554501215093667	0.20108861780186257	0.01223999900149332	-0.1507932187425482	0.1489334341285027	0.09318166465910828	0.09295604181557403	-0.24659292373971983	0.13279194185613774
CHRM3	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.3110440893318007	0.28470095997829437	0.08369942282482612	-0.0782085727351492	-0.08606136121504054	0.029039771043130873	-0.1971312916064362	0.12374079426976614	0.0474242226410347	-0.09727994072080315	-0.25491390619330856	-0.1900344700906418	0.1898448571403731	0.11690812814198767	-0.24682215949829747	0.10322085444020768	0.21947963104767557	0.191683404735098	0.03367984819866904	-0.014150587145270918	-0.002642925065299041	-0.03975084866512925	0.02428561708387942	0.2794666493958963	-0.08311287493322103	0.23176595912417391	0.12269104785945746	0.23344891861278594	-0.16926031606216538	0.25326136178622366	-0.1764963377847661	-0.1018361323852063	-0.23504782036843475	0.1910478743015948	-0.11489078263318506	0.35936956927109487	0.06465219302554812	0.0007006105982037431	-0.14644811443748887	-0.002240098827260251	0.03894940760857763	-0.110259513419807	-0.4356193525276555
CHRM4	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.14138047359842068	0.534686687882327	-0.0669189764659413	0.07390561333836305	0.12831358406451002	-0.12636207991107865	-0.4396238048386591	-0.05734426684922402	0.23388982679393774	-0.0556400856058676	-0.20711546308447262	0.019322380472074442	0.1976477130236477	0.10835551262778845	-0.11508432722308395	-0.017080923830758418	-0.10566041381648279	-0.03555641059032214	0.13462924595052528	0.07451396757592282	-0.09696404877515942	0.12976055634863412	0.06046142110688067	0.2427796374925456	0.019680724926811534	0.26716310986964426	-0.03218755447961485	0.03181548117079381	0.07394802594469552	0.15479433061898962	-0.030843275368194218	0.11653618067351688	-0.3111915288316869	-0.04334634086097095	-0.1966819246978378	0.28546450537045787	0.029862531753237467	-0.12030666833609605	-0.021505566356151067	-0.18574289325017604	-0.021175486774452724	-0.03406529509342569	-0.10344966319679724
CHRM5	-	-	-	-	Acetylcholine receptors (muscarinic)	classA	0.402117536745368	0.48494362201894825	-0.22694167827043832	0.19253285978193665	0.19639137411339366	0.10398112261103726	0.003790502405652446	-0.11574328154067415	0.30590048793893676	0.21062895522283576	-0.02766305096722223	0.04215802343100403	-0.470706228670129	0.05176525065893468	-0.08633350632667645	-0.12821486609954283	0.28828181751150267	-0.011246592546458066	0.03999213972096358	0.014585658780366339	0.1131100326517804	0.06544233405767712	0.3428036139086935	-0.07352224615328813	0.05197007498381059	0.13243782354520237	-0.024574760387670397	0.08313512977651542	-0.17076391154419365	-0.06391531180123433	-0.3007752473421224	0.07625625811061884	-0.11202229041232278	0.019478379985468336	0.2960968483717611	0.18633101841126257	0.15888487900448145	-0.3419016794073045	0.5157842540703071	-0.08018149472931779	-0.0008616921736977436	-0.11775493873353932	0.1844249540972436
CNR1	-	-	Coupled	Coupled	Cannabinoid receptors	classA	0.12968888316775953	0.0015029861469044485	0.06792230454691095	0.1782789845683436	0.3217479944115815	-0.11478453779268202	0.0037061666990243413	-0.17092294756575976	0.22236242449461943	0.14315144644523498	0.14499681149756938	0.4948932677164218	-0.0491660829176422	0.128154658856276	-0.34494886474630315	-0.038741803531668846	0.2548331632592041	0.0077033615345931524	0.008990190661577026	-0.009269388956845469	-0.023561693051827037	0.13656755453317632	0.3187465238955808	-0.23414731816305712	-0.08501180771256066	-0.09984689827188742	-0.07612952417630944	0.11412373921256945	0.032879863013187884	0.04029169770600144	-0.2207283152715124	0.17522319998939234	0.12069176220095855	0.007177218730056622	-0.10606198594612362	0.030989928821024925	0.2560714229568579	-0.025383729951875055	0.2434461182402508	0.14548412400099495	-0.08277189388955399	-0.044506004620623534	0.25569824185333084
CNR2	-	-	Coupled	-	Cannabinoid receptors	classA	0.04835233530287094	-0.3894666967944948	-0.08771737872555901	-0.023163149363897004	-0.19557699158230885	0.04271824542305019	-0.03464329934961022	0.25364752850437516	-0.1436700873090251	0.021473045486700735	-0.24876346351674714	0.33920610599071915	0.16402927306533407	-0.12401808781961171	-0.1285916124221223	-0.11460839402254006	0.03794198083757663	-0.10723829377801654	0.2843962347224869	-0.04817154698321407	-0.05658730447783753	-0.19900710989805775	0.10072353574416093	0.22788729687052559	-0.2900273847439165	-0.16173523971240894	-0.20184109234551795	0.16241561443470431	0.22131036286811698	0.05976010841470176	-0.024891508627329726	-0.051213335970351874	0.07064924854225361	-0.14046686643498027	-0.0687820775657114	0.044479235801568574	-0.07748671385141125	0.05081785890724813	0.023254505155732904	-0.06256164771343423	-0.06015422149971688	-0.016504922552227675	-0.038384460537716346
