Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51
ADRA2C	-	-	Coupled	-	Adrenoceptors	classA	0.2107991713993407	0.3516321048765535	0.42099144371216535	0.05482145961900148	0.13022497357929208	-0.2506937334142235	-0.2041868311974696	-0.002385529590694596	0.33334166340247107	0.29518646923356656	-0.5300749325423423	0.1778357722404855	-0.030730053555704587	0.39281325386485716	-0.024565656234233183	-0.02465516348379647	0.4330778753615242	0.42574979437534577	0.22509558004126728	0.12427247764897767	-0.22500079076603893	-0.15563201405859622	-0.07055994222082639	-0.1890544598022779	-0.07582525873245627	-0.2487626825219406	0.009858993994378111	0.17072364734895207	-0.12617299982481286	-0.12459957142703108	0.0863512994013993	0.20855201742744214	0.13547403112513473	-0.06084530289547437	0.034733887109987704	-0.2521551011942111	0.045735372327188245	0.30240297158683316	-0.013537662052512403	0.16734900329622707	-0.022824507997720195	-0.18370537726827374	-0.17739095554924245	0.040768389286043684	0.08160283100154735	0.0216827022416326	-0.01737143454500307	0.048721498193046234	-0.306986615489353	-0.15933649158860896	0.014700137915208073
ADRB1	-	-	Coupled	Coupled	Adrenoceptors	classA	-0.28609097575555115	0.32254707529585525	0.12817150497174218	0.04955131116359445	-0.0488266360129973	-0.3138593519410466	-0.06397003068033467	0.1232773737106523	0.2336942493731365	0.5101928782578236	-0.29751388603086154	0.34381663347388297	0.05712661982221373	0.1979763747025104	0.22443461492231276	0.15616443832481422	-0.06168274516418326	0.20465200546716078	0.03517140155450203	-0.037333094886635144	-0.0695426601025584	-0.3701749957144101	0.08953938385884468	0.12270913476237495	0.16126611736301466	0.4160064473477432	-0.21879813703830206	-0.08246007069407149	-0.2519057730877925	-0.016361498066070717	-0.26966093004327535	-0.08958050160539846	0.21506316010148077	0.15310820370591355	-0.013760121519881402	0.04151920243542914	0.02103598796163181	0.13984252230805935	0.10986373257272945	0.1005993057999551	0.03621129294634556	-0.20472617044986705	0.19049008851127927	-0.12707293556288007	-0.06252535678538516	-0.13083040843253485	-0.1459912414068928	-0.05660492462105254	-0.19008784631333034	-0.09564360931296566	-0.1397077359057805
ADRB2	-	-	Coupled	Coupled	Adrenoceptors	classA	0.4587804016294577	0.06554296016589406	0.15315875710735574	0.21891671076038424	-0.10233692125536166	-0.004831660234373728	-0.15596717021696463	0.04885852596937719	0.10025669779761308	0.45191598284891576	-0.22796995647401988	0.1009061708986899	0.041260777056031046	0.13906942398115435	0.09811806182462739	-0.22326329513750606	0.2522075125665488	0.24435895590173803	0.5380296143602056	0.008197686908126504	0.203779461960137	0.12977549509841002	-0.1052584628780481	-0.005321133748331698	0.13417462824246268	0.13030927713366192	-0.3777872912718248	-0.10843039776928033	-0.21472851936822612	-0.29311991783401586	0.3792896710065334	-0.06860550994661035	0.000780910971122743	0.052348065299023847	0.10744172290789004	-0.05459558721242284	-0.005115687415512998	-0.019213424051639276	-0.055997202583254045	-0.0013961581695000253	-0.07423058837104424	-0.021006268113729347	-0.17811236001837155	-0.2444467736844608	0.0963634550357764	-0.05398813873960908	-0.22209984597617433	0.09049301871117002	-0.04432748554420609	-0.13970246537666173	-0.07848835061833126
ADRB3	-	-	-	-	Adrenoceptors	classA	-0.2726327229442812	-0.11035545536262552	0.35112478325038576	-0.00953323758923034	0.088560414090498	0.20817493590447395	-0.24111670345952294	0.04707366573171484	0.11965282571338107	-0.04155865362380248	0.06340688075653889	-0.1306890530499045	-0.05040489210614915	-0.21232490974556933	-0.13149118852931704	-0.047601230959832076	0.12286214514258112	0.18242818260216145	0.139513031586584	-0.00431934997351768	0.11981848317754963	0.3926885557733216	0.13554558679903347	-0.09541038504417505	-0.17339695759809504	0.0014926743420871815	-0.19835543224137683	0.13261254907933268	-0.02642382826855768	0.16094786615324483	-0.10477194164544969	-0.17229272359042336	-0.04796848260102349	0.12196957502823809	0.07629215084396686	-0.13360204606543336	0.15776591656640684	-0.03093606935498402	-0.12136416538148341	-0.05131902373259719	0.22285046463038208	0.08067824027246066	-0.062282053462135396	0.12190802421062752	-0.0037544135150490566	-0.029504227108360023	0.007843344363202172	-0.07912380570754765	0.030681409668565803	0.15930965547449924	0.008853000557317197
AGTR1	-	-	Coupled	Coupled	Angiotensin receptors	classA	-0.17656491000775	0.045814124380112724	-0.25485001700721405	0.22633257347344032	0.2207328459885528	0.30121560636753764	-0.011296413972030853	0.07223149430836516	-0.065796193424482	0.03302809086978483	0.23262833785173878	0.05099393712996834	0.0699584021036409	0.04614411127327408	-0.06409592536064225	-0.08100256008824842	0.13141871554787032	0.3358820310536491	0.023321564846909268	0.26735682876975064	-0.21093712496921097	0.04870051349394178	0.19502290710267622	0.5122094748550295	0.1459779948268787	-0.09497195988091066	0.09262514239589903	-0.0026707207624304843	0.11008826403477073	0.1068073070629412	-0.045140657814908766	-0.027448396016344544	0.514976925473372	0.21814432897593836	0.07284754306812519	0.19589743974226692	0.0335606712716095	0.13845663750632137	-0.02945010739230662	-0.12363640377903243	-0.05016917883034766	0.102322991287893	0.004122038004307838	0.023348144726273053	-0.013448294768829742	-0.21337371919052023	0.23611604816636386	0.18399781707910173	0.35666978587386067	0.24097161318794957	0.20014993188215957
APLNR	-	-	Coupled	Coupled	Apelin receptor	classA	0.08983736429443985	0.06709667401489848	-0.1123504269537291	0.3923805907013066	0.18525449972971028	-0.3048276154258622	0.18390931604653085	-0.3262672201692434	-0.2634934980105254	0.6392475000428988	-0.04435207879527613	-0.2975431423734491	0.25810985193967884	-0.16258520748400468	-0.02047535236771583	0.02898608809109117	-0.13959218254652145	-0.06728574004834072	-0.20465774054922445	-0.124620794782936	-0.22740425469177247	-0.12288865073907763	0.3551873404196389	0.006871236588879889	0.3902818334098202	0.14087028067826318	0.11304569374462861	0.01052279114760229	0.030002525086970516	0.17937374126268388	-0.3063825284461016	-0.047248295354391345	-0.3493635141222338	0.01140191948420806	-0.03721910170844247	-0.12438459647934134	-0.2545600632443879	-0.020546293129349198	-0.08682059270319543	-0.07237924371140533	-0.11654162112185858	0.058672993354412666	-0.0637251408307979	0.0005237649262954389	0.08158767193367568	0.021459320040199025	-0.002131440031241947	0.04792729536857806	-0.0758109493449338	0.0743329070977957	0.0287617874477601
AVPR1A	-	-	Coupled	-	Vasopressin and oxytocin receptors	classA	0.3243987509627178	0.04304694216131579	0.3265254965135312	0.2585521774545128	0.0803218477481609	-0.07288725963645938	-0.0014061056883667203	-0.28404799709718825	-0.4271240739158271	0.4195234225120434	-0.002532406383307045	-0.22935684171323278	-0.1846091188197566	-0.06349985551303938	-0.020731044905013717	-0.07293507977774481	-0.19495806834847013	-0.0556919704419382	0.05929268815938787	-0.1383971700876095	-0.15552472538292572	0.14647341312411402	0.03307946006621671	0.21150004805041617	0.05718684386040322	-0.14262666464636142	-0.02830991292038923	0.011681581109477058	0.03063848790346617	0.1000593360897732	-0.09880693028210631	-0.2270196142509225	-0.32741572527267554	0.09969008991172965	0.21224531739175603	-0.29391259597696995	-0.1780975003366811	0.05089107506328201	0.11013722095197896	0.001078718714016304	0.17010237583587715	-0.18714715174988364	0.12326728665286338	-0.12576857304445063	0.0965179305791932	0.013394514250096131	-0.09982492884043759	0.27078515988652246	-0.060925008783964375	0.06048707850348597	-0.027294385786715253
AVPR1B	-	-	-	-	Vasopressin and oxytocin receptors	classA	0.3127245357933945	-0.0828347525336623	0.10411765860080677	0.30001230103272547	-0.09639017380114423	-0.26122204922579534	0.03904814254637177	-0.23678616192743399	-0.3622010319074523	0.5279201421139981	-0.13493815563972716	-0.27236396101520904	-0.31215446386947227	-0.397362370304841	0.005924762589513337	-0.20991069387009906	0.05845272612564777	0.107520634605142	0.0028645724396089696	-0.17582298884393888	-0.2700163214945519	0.120499773240444	0.052978123782188614	0.17965698398486393	-0.011063453580951645	0.1252080984395399	0.08545001853075766	-0.21974435659619648	0.12445824105877136	-0.1368027913503042	-0.04105919272607426	0.2259272904401376	-0.14436861061422737	0.023314155951256087	0.14575102611489618	-0.12436739838480106	-0.20699784406839247	0.21733901439247894	0.08391632468104168	0.06003622148273857	0.060442314986438	0.11955102238574498	-0.0928723490495275	-0.06263906472556156	0.1517369186826496	-0.10018104011316017	-0.10016084748983502	0.1478396923236944	0.03170140037709269	-0.1446835653362086	0.03334795382434967
AVPR2	-	-	-	Coupled	Vasopressin and oxytocin receptors	classA	-0.051670288689187466	-0.17866732770872407	0.45671597019402227	-0.08759427921838658	-0.08514804337744813	-0.31118113033134676	-0.3736369240348713	0.18275235698600098	0.05226874915867035	0.024661890800457296	0.11145757721934954	-0.12798214586457296	0.021558044770739613	-0.08861409165631103	-0.030261575601627653	0.15237171012887937	-0.06520648780310044	0.4631097923288216	0.062041574280264744	0.4205864365445596	0.09312997622795535	0.08062189404165675	-0.057934884458643844	-0.027183154042415454	0.16867047883176117	-0.09242826638687773	-0.011056893781316164	-0.018400970376229762	-0.002430772326489174	0.19584293161512162	-0.025910845370768293	0.11270189812854778	0.04381165432053551	-0.0731693243872262	-0.09848845022105258	-0.1298343887646843	0.1327483584060766	-0.1717501924952436	0.3230309420871198	0.08789663493932962	0.3804657054896061	0.1744776381823197	-0.29092415725359	-0.10855038367334556	-0.08984523134799352	-0.01537671082554674	-0.06090125086030774	0.0022559058462549215	0.34230539024543577	-0.3604637308614657	0.30654129538113656
BDKRB1	-	-	Not-coupled	-	Bradykinin receptors	classA	-0.12106785851878622	-0.06162514305161315	0.13738935488872983	-0.21343036864730813	0.1069206713742691	-0.2800080159383069	-0.15615329903709205	0.06750313090537123	0.030416579224773636	0.2887532543835072	0.4330756296498757	-0.10921321297818849	0.16095244917527377	0.3816883917944615	0.27862451332239974	0.03134060231847758	-0.15810436994324292	0.023834962749988208	0.20740309460685533	0.06257201014243222	-0.061035219830985386	-0.15505562062250647	-0.03218829999380661	-0.01862046912909955	0.1508077013640793	0.4480870926348334	-0.32630596124230643	-0.18717941234865176	-0.28752801109941667	0.20212634780510688	-0.01885473895556644	-0.014416360511114472	0.10692989366708397	-0.008493017289584069	-0.2691276319631077	-0.05212503990250193	0.028466766774826756	-0.21655131267435948	0.04065430452473607	-0.12304093639665388	0.21399188538008232	0.11771188987918685	0.10469104787399389	-0.11463932560471264	-0.2479736304542019	0.1023639070445318	0.06266127369634349	0.09643522900141716	0.3332207643760366	-0.1240513411385744	0.029640133619064743
BDKRB2	-	-	Coupled	-	Bradykinin receptors	classA	-0.07728043417579261	0.09919653873919833	-0.021060340149497158	0.2335163695131168	0.12125473059454975	0.278546625993776	0.27694041508433664	-0.20440940958279213	-0.05800078480906342	0.19656326526021153	0.011285108292041192	0.22135182432216996	-0.0837447450170131	0.23014456857538348	-0.19473554160658985	0.15632789932549274	-0.3347420213323969	0.08396225388205039	0.1501481769836904	-0.03102200253950951	0.0025273047050827033	-0.02604178305995017	0.021189857581013185	-0.020129270489328773	-0.047497212657309246	-0.3809211135046215	0.15149982243540297	0.09922323189826492	-0.1712712228066576	0.21482319689881996	-0.003539980897673372	-0.07251615400482349	-0.16237883869607728	-0.05445176453523698	0.03657861242786043	-0.26745127245188266	-0.3405703284510861	0.07035413186761307	0.006014057502472045	-0.27383859020896073	-0.17576392785409822	0.02977112778431564	-0.12101016113865887	-0.009539991957617107	0.04864294414269413	-0.053560400600348265	0.13048084640724344	-0.13499886914216497	-0.01823191347507166	0.18509346201070917	-0.07496553445573881
CCKAR	-	-	Coupled	-	Cholecystokinin receptors	classA	0.3727869160994158	0.10009523044920099	0.05490293105018466	-0.09977961977114745	0.055075638624061146	0.4216309962184708	0.06678495308368926	-0.23050661811647202	-0.05320089196648124	0.10874754254426221	-0.12325112024818323	0.21431056284237499	-0.18078923912219938	0.05022654745812175	-0.12607650064126766	0.11487800225383367	-0.3582720047088275	0.07597378871756374	0.12744444202542404	0.08946222617410167	0.021713416508711687	-0.33661499369495435	-0.18113508627095543	-0.2316165683292535	0.04739760307222708	-0.03006653602278117	-0.03063342107025381	0.23864587117668862	-0.2477869505755097	0.23774902748611954	-0.1441129431145695	-0.11838376215330428	-0.32466189259591605	-0.23332399228517722	0.14863601770338045	-0.330513506691581	-0.2753105397122073	-0.0578072325933021	0.012237809802889944	-0.0848550447669661	-0.09626162210289825	-0.06393570920212059	-0.08748956931758363	0.09690461580416669	0.03950535932470274	-0.040898985035085524	0.014486767158053153	-0.2575871582482717	0.005990714882651696	-0.022065358635038366	-0.16222819794836268
CCKBR	-	-	-	-	Cholecystokinin receptors	classA	0.23900827981739842	0.46187444152550916	-0.13597141629746162	0.3592391618081237	-0.16816449965046407	-0.2221387213348005	-0.2665897929241647	0.006750665666206743	0.0657111208187556	0.10320787028709423	0.37235149506686616	0.051227746041021316	0.14595273647419407	0.5660834227213342	-0.11201755172693639	0.1302288499924705	-0.20333507806457282	-0.10918405201113168	-0.20399166012666659	0.024368295475797247	-0.05239603595292041	0.2511306506583941	0.08076300029899343	-0.03675575812530234	-0.22068992184551178	-0.3062480812433178	-0.167457150661305	0.20730909249757495	-0.05991604286040244	-0.11433101741996733	-0.000298398488175144	0.07927297043565648	-0.09009612410695743	0.03368737908107727	-0.012076585453099108	-0.05867985906280963	0.18834541774072358	0.025819246677300105	0.07241151328631819	-0.022619067738109334	-0.23393471996794368	-0.23261061840997738	0.035071396856611904	-0.0685728384566148	-0.13572645789194762	-0.023709581851906362	0.11909755982760141	-0.0509526102120181	0.30612257304754353	0.040748158558194	0.006087899301966301
CHRM1	-	-	Coupled	Not-coupled	Acetylcholine receptors (muscarinic)	classA	-0.29860424063031593	0.5075542538344956	-0.07341755199953565	0.49816744616305497	-0.013368585943166153	-0.06758845395748718	-0.07516234195431062	-0.026664917232938443	0.001522646173527773	0.15971475834181142	0.1365351677934316	0.19576217582271588	-0.16535390595416574	-0.22206602120723434	-0.11790340615636616	0.12390663615257372	-0.01397207089070333	-0.338612138219839	-0.3253509948370867	0.3251423571253525	0.11026937111475033	-0.20554144475633718	0.2359969057224045	-0.217051589568713	-0.11747107137915407	0.5561417968480961	-0.08721868628690663	0.17322918607936932	0.1825024107571016	-0.21821538840558097	0.3084846857125499	0.2067363518277291	-0.04093469287758953	-0.04859175122773761	0.25915002306706425	-0.18147697288077205	0.33187604904691437	0.2680972712069337	-0.1528722170664984	-0.04533362918651883	-0.09275350950453448	-0.03833028686314366	-0.019227424570624874	0.003181365283477893	-0.22104879678817793	0.016729654083045508	-0.22578793102616693	-0.16076267774449896	0.2003695841652137	0.24184217016866433	-0.1739407405169843
CHRM2	-	-	Coupled	Coupled	Acetylcholine receptors (muscarinic)	classA	-0.22985236317826027	0.6003274347284083	-0.3627509458752169	0.41370479513542585	0.1728540824371966	-0.19341326192602767	-0.3403256727730863	0.10343776569632261	0.16205460896578064	-0.14263765917238394	-0.16468544990963074	-0.03631392769210136	0.10018598888106646	0.19145341974721783	0.00508144002212415	0.29694359632579137	-0.17362448545898254	-0.1217240417672192	0.08143397549775891	0.15990938745226527	-0.21682035330774133	-0.07206987982309218	-0.15559116163394207	-0.09979308656391649	-0.15593838447808758	-0.10801787715890922	0.0018239749127125276	0.08485690401793101	-0.11570533977707614	-0.10907952333467998	-0.022018438713474205	0.16598731361885788	-0.09182484484733594	-0.11968850412325567	-0.20875618278221655	-0.18515298553444287	-0.0015965289950022282	0.18909807557760427	-0.048133893133493165	-0.11780382612697746	0.29835474838473564	-0.23100945066992443	-0.07710225273275	-0.06576656219997148	0.0007850554932102054	0.19552140072821633	0.12667148687844823	0.02728246092099382	0.3966335926203017	0.11104799738170011	0.0890522218937144
CHRM3	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.17466170262218922	0.45868661744249495	-0.048826985506809945	0.29203326557496756	-0.06927458634601669	-0.10330603425294872	-0.05677187014300759	-0.15259925965283347	-0.2714300441401932	-0.1864822404562841	-0.05630260358689256	0.02911497521472782	-0.05360960979972935	0.18180261746148463	-0.27819870171741407	0.043405994723891776	0.13190046217820178	-0.3012719917173553	-0.11733639545865931	-0.18982469891946735	0.16988542535118387	0.17318128287072956	-0.024585914604893705	-0.08821242002696016	0.10026980445453383	-0.05997188885840203	-0.06259584074693292	0.26819350595176755	0.16467996993304385	-0.11230836013398558	0.3959752130914893	0.17232596818880402	-0.13492804318817817	0.018102913309232783	0.06932862635658775	-0.11390881996560707	-0.004382269671817658	0.16219643092404903	-0.08966170148441685	-0.11354604438920579	-0.03822371847452512	-0.024311341506044488	-0.34005130655003757	-0.19160477981906276	-0.19589483827703427	0.13758366316599474	0.044404724447554916	-0.23148739156030554	0.16771482978451874	-0.07320037917367721	-0.25555730959279277
