Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36
ADRA2C	Coupled	-	Coupled	-	Adrenoceptors	classA	-0.19904507742240304	-0.30883111152444687	0.030245278941219682	0.0646745784164486	0.1422944958499198	0.3079726110705893	-0.12794596720409449	-0.12855386167585178	0.026256058399641694	-0.2738393583346308	-0.11919262691770202	-0.11593493878618226	0.10033631294598719	-0.14858258284371573	-0.04354218784922383	-0.0026360181038754624	-0.4539225714069794	0.13533521226778425	0.3622984382436233	-0.47328817724128897	-0.0022757516894185174	0.05378211810416793	-0.0038660746057527086	0.10157236746190587	-0.32558361774391703	0.1410297195864263	0.20402511600814457	-0.07151941822006748	-0.04358698461539977	0.14794802191758158	-0.305001309904887	-0.12342220307683827	-0.08069232924332527	-0.03425512605034435	0.17483723991377675	-0.09700601556053233
ADRB1	Coupled	-	Coupled	-	Adrenoceptors	classA	-0.1429398434545286	-0.15748026140541452	-0.0223883205771646	-0.07253667874758345	-0.12673497909733408	0.3549649123439141	-0.3089396532206784	-0.36242193522999944	-0.008616317024201599	-0.143432892732816	-0.012228613169343061	0.0037129072848862943	-0.27915608146745957	-0.2620105314437124	-0.14704111028950087	0.09268342988684794	-0.4164943476613649	-0.312328634184059	0.10252547725676858	-0.1767464111699897	-0.3223189914420791	0.06891982323655461	0.057854447759696705	0.08410901393070327	-0.12776724272357834	0.15685031001659006	-0.01384535972728534	-0.16356550952334284	0.014476682472256803	0.08434050177041368	-0.040846328827218406	0.0009305820790150963	-0.22238464320752194	-0.03803668930382239	-0.05840320238682652	-0.09184836336608568
ADRB2	Coupled	-	Not-coupled	-	Adrenoceptors	classA	-0.0842343269842255	-0.24300250642764665	-0.28154326636438365	0.12900335215142195	0.20387406017352722	0.36750765154511034	-0.30368208112419987	-0.10589493358463385	0.19862764134405975	-0.1646175764797776	-0.2883259121429944	0.12200762458800692	-0.07493005775857357	-0.2647488988928673	-0.08738473736640878	-0.013838798503119053	-0.15792535186153847	0.19654452768098793	0.1945525128673983	0.07588621266136822	0.016608108975442657	-0.06683723820414288	0.1250984448723324	0.06699156352322493	-0.23545927698952035	0.11435413005560546	0.08545442295926035	-0.2447440762110933	-0.0007714960403535016	0.3201478684741808	-0.3679723360014951	0.16502519964281542	0.003377380475204896	-0.173428860110608	0.18989571723188337	-0.1089033923606338
ADRB3	Coupled	-	-	-	Adrenoceptors	classA	-0.06166756854284227	-0.07486891107549978	-0.26137318218302774	-0.05498680186408094	-0.23928486778161356	-0.02790724307737605	-0.09399275122905765	0.06208907641118502	0.06650161590131687	0.2703242666238986	0.006854848708093401	0.16623801566318383	-0.1417806462379118	-0.11082812555646675	0.20977091671371037	-0.1516323449044994	0.25335331917113213	-0.028040708048243306	-0.013910654775228652	-0.023516503282025418	0.5607407285917169	-0.20430979491014625	0.06770387756173359	-0.007232575726930284	-0.02249862031251283	0.1400963818156812	-0.059946077349535797	0.12606320261024434	0.0012930048512155231	-0.064517558273001	0.0004917028871055882	-0.09706873275121636	0.18644446166860779	0.08126604106543474	0.18073843565176764	-0.07119816348932027
AGTR1	Coupled	-	Coupled	-	Angiotensin receptors	classA	-0.1393696685829392	-0.07888598935641163	-0.006675049975127375	-0.3458271293856224	-0.21021575624421454	0.03916060691354798	0.17408396314832217	-0.2304962352058007	-0.3138170868444623	0.2271428424669447	0.3755213305474848	0.24130856391166933	-0.20895142305285025	0.011985406898555402	0.07052200006455242	-0.13216706647088158	0.026746433477019847	-0.023723560728425946	-0.008164136256867249	-0.21425781642714228	0.32784467630920006	-0.12444603877027964	0.18361595528368455	0.37260035181224255	0.036344947120438224	-0.01948968349772796	-0.06050611773085253	0.11517529578780196	0.04673749210807936	0.09192631323992519	0.005034531150283383	-0.1653051705782406	-0.07260513081919444	0.3621861901796666	-0.06790128244096781	-0.2914860842723175
APLNR	Coupled	-	Coupled	-	Apelin receptor	classA	-0.32577854958253066	0.17238622407319065	-0.12340742218800091	0.06531238620102339	0.03408282721932868	0.2816246557271095	0.05994546414770167	-0.14869346502713693	0.06533776905083472	0.1923674265492957	0.23986307830046996	0.10727461199556135	0.08076347892543688	-0.0688174872096249	0.07797793914446693	0.23871233995837468	-0.31731326619459266	-0.13692517554008457	-0.18776262946825664	0.07986758869487319	-0.11945111421903633	0.012922665369583902	-0.06839168256938379	-0.023977729098566092	-0.01733222794441866	-0.23693862799432347	0.4191500105824797	-0.10721115335030126	0.07039545851483618	-0.13576210731622795	0.2422740669966773	-0.20110216752105367	0.035117400431184165	0.1252737090178917	0.07714880420727857	0.0037887821749361767
AVPR1A	Not-coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.3557065515921542	0.2102375152242005	-0.06308562808347871	0.18696593427286098	-0.10278505302092646	0.10508544960793999	0.05974017700111734	0.007208090032135408	-0.07987360818606894	0.14797197131849507	0.015035690453746203	0.031210150366269493	0.12785717919167747	-0.08180064253754891	0.02289644579506846	0.25150128458112114	-0.32059391102067675	-0.017251630489840096	-0.26957162422523756	-0.03772251714692188	0.08979171175441379	0.029721622144848223	0.10285798342670233	-0.036800878879151455	-0.0009874463026266335	-0.32006400576008387	0.3790601845157289	-0.2525788941306975	-0.0767538543651671	-0.05612504943068604	0.14280132215207256	-0.053706696713525306	0.24404795566501766	0.1381939487858861	0.17633007170825266	0.027340267022875033
AVPR1B	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-0.2718865924212137	0.18758443132960412	0.08477095924614746	0.3544578423068173	0.10917312927566106	0.3896780971475925	0.070853949300719	0.025372308867095704	-0.03194239034548238	0.23320296520647082	-0.11051500043208339	-0.03988801146149491	-0.08544508000934523	-0.06725905648324271	-0.18777307941578011	0.1356562943092413	-0.14302779661321324	-0.04409189834870318	-0.2623601618129243	0.19463438374893796	-0.12033712384608172	-0.17576962401506616	0.10818474738694613	-0.004202990502942809	-0.08322152972419422	-0.23324844256687027	0.5883229144453962	-0.2470969633395852	0.11281558279208652	-0.0059744424683783265	0.0931799389798634	-0.05830569376114898	0.020400744791133858	0.0946651234587533	-0.013208816380403986	-0.0494958129662713
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-0.0011589499471845836	0.015599611547364925	0.013937947790633504	0.027680639911520026	0.04958661790480824	0.05992624940641504	-0.20334407728577705	-0.23251591748000844	0.008913925289858994	0.21368549104365447	0.13960508040170488	0.21790814587773527	0.08402904870463315	-0.167647147171251	0.03500414836394637	-0.07150449171007393	0.36375695173048433	0.01185622646970005	-0.041012165528055824	0.020605609453231262	0.585429541814526	-0.1807560052106311	0.07531688806365261	-0.03932878346556833	0.07701283468130571	0.02107826693262906	-0.026624650956034637	0.09300769076778655	0.15612113581845657	0.17516362598767302	0.1516306615658572	-0.03625104862509549	0.07949238255842958	0.16284761889489408	0.03271888470162157	-0.01949593096713894
BDKRB1	Coupled	-	Coupled	-	Bradykinin receptors	classA	-0.03304505375742204	0.13199771414492706	-0.1802323462125353	-0.13349494446412657	0.06877247666298424	0.01643325025576836	-0.13750676923824176	0.02876782439303226	-0.06395859584910733	0.10853411634440242	0.2285871266093576	0.16742394954348694	-0.07586366351234167	-0.17029873119362765	0.4048063939550359	0.07695868314585673	0.3287740387665391	-0.044316503579251	-0.13540356228288558	0.03899010374150897	0.4464829718814805	-0.10125722002134033	0.35983667427686433	-0.21390662599633717	-0.07732572924374088	-0.037858134056789026	0.0005668381533151089	0.19183367346033733	0.03130146910005475	0.12811794119332326	0.036799647102039985	-0.12994559813724027	0.10371604762049398	0.10212386365597723	0.0782172788746539	-0.14248801896143656
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	-0.28192028611536313	0.2756937181212026	-0.36951404559617745	-0.5158275934451529	-0.12102042258088605	-0.07095306842545937	-0.02410119370221584	-0.14384686531067248	-0.06685980248249161	-0.0009703584916253849	-0.11732806741627391	-0.20630240059620494	0.32004542306485906	0.19827859351359467	0.04714102885754688	-0.15864374153332797	0.026462955755143108	-0.10237403883776726	-0.07179699354964449	-0.09444823068255809	0.09648698814373403	0.48894257064131946	0.2692020161235035	0.3947615373428396	-0.26253352871140173	-0.08413745373375334	-0.07246832587802593	-0.07847872653693798	-0.025929291513123273	-0.15643103845888456	0.062261317819402334	-0.21066568271651068	0.019881147652454145	-0.20169249540511236	-0.02957099970243824	-0.155942205392032
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	-0.31048481602822087	0.3044599108189259	-0.32441255261558577	-0.24783402871515564	0.0015973882211266805	-0.1137692831483021	0.050183653718245236	-0.088829196328045	0.05029223433215146	-0.043222165035804574	-0.10542846724561619	-0.24462221564624453	0.43101372374908564	0.08785997134429466	-0.0975133448420632	-0.131913445914913	0.022880791892016864	0.16994813721461238	-0.1345674797095955	-0.25893807835143706	0.12343848614918355	0.4271549621132005	0.34626966473444676	0.028760764225202542	-0.20886332601756552	-0.127835725752084	-0.05619640940027927	-0.13322773468870458	-0.012181726219338817	0.0053794308815834895	-0.056612236094516766	-0.12017534325800422	0.16549733263534336	-0.2439829505092203	0.055923550232190485	-0.1737455474177502
CCKBR	Not-coupled	-	-	-	Cholecystokinin receptors	classA	-0.39076945377211547	-0.4705121525122741	0.24273934664082683	-0.394145043913822	-0.03314330004290853	0.12081191041392401	0.20494843724835748	-0.25440615383698	0.06518781481152013	-0.16219503416479966	0.20975839603296523	-0.04036457985800115	0.19803303798864025	0.3308654299616279	-0.40199051640583683	0.3320437620362431	0.12873190765263612	-0.10964029722484522	0.12845375765408645	0.02659521942344332	0.16394120331775547	0.06292538755602746	-0.07033439907575284	0.0878751768765756	-0.19709748250421247	0.1308185327746029	-0.11266601200798189	-0.29224712542251124	-0.2675154614130731	0.005672310016154245	-0.07701608446537417	0.1530168350531138	-0.0712168810797111	0.17250136061570492	0.1864256928879269	-0.10555413679804632
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.3422951565669218	-0.43799747237893183	0.14494046128492263	0.018581143127125232	-0.16770261430399533	0.3980920098986483	-0.24961344251379053	-0.000995670904036062	0.23858896996815648	-0.24051787722397552	0.09069450163900851	0.20854405651065658	0.032867740544856486	0.37176803859515095	-0.18008738814700723	0.26110055199911475	0.22997940082189405	-0.3003144630954154	0.1501434830034399	0.26783548237097765	-0.15119637299576108	0.09231469150696327	0.17362553384829973	-0.14637608241581287	-0.09333880416627759	0.21524443909033342	0.052667666299992186	0.08692323415703845	0.2642475275624829	-0.39332496054319604	-0.21830153129715366	0.04786291489116169	0.011356491609478674	0.08393778561329743	0.020464058853904954	-0.08998925008094553
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.3249428390955913	-0.26386807323112593	0.19781610932973126	-0.1384813390253013	-0.1162540414985897	0.2729370202857403	0.26203885558900636	0.08669765813449017	-0.015458665738030992	-0.47027670215024625	0.19853429160701616	-0.21385497028600653	0.307759075659071	0.15222245562920225	-0.17135643721389227	0.32263786620907176	0.09227210905943892	-0.3159491036479523	-0.024431087324304164	-0.16018990886794485	0.27264160561407363	0.0636345356554506	-0.05989883932214829	0.13334404205334405	0.04713780427299164	-0.17587373068276244	-0.06615544421413277	0.1442509155020261	-0.19869637190690154	-0.145666572090285	-0.1929451764881853	-0.07045884009688262	0.11021522378609508	0.1578687094856703	0.09395922989807688	0.054191348612542524
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.3354769907153839	-0.4127361762253564	0.10065485491346987	0.07329708023686932	-0.03755163919545751	0.2957079733022061	-0.007055157953456434	0.20893803450745724	0.3356808096954146	-0.22813628695092794	0.051965797125175385	0.02147748651700733	0.11421772093524386	0.31541916780668866	-0.33075323133006307	0.11512799722597088	0.18269091289937361	-0.2305782868709912	0.132170521919768	0.27601789392182347	0.0559967401294921	-0.1186781957363521	-0.1341961279788209	-0.07940256107132705	-0.10489987609539521	0.15934635411385936	-0.012164583639010549	-0.046547069699475606	0.2889986248921983	-0.26758777475670514	-0.21986455371645425	0.037459120187344715	0.17478542187557328	0.023999709317432692	0.11763606997379572	0.051118179051951484
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.29562961967369455	-0.306036993874237	0.14005413188269306	-0.08632397157318296	-0.21244908691023234	0.30829929535578804	0.2463640573599847	0.25342474097813367	0.20862651513617522	-0.3825339377164152	0.18542355710750813	0.11675496641402573	0.25361144561157456	0.28781421584212796	-0.25622446392893533	0.24022864637060848	0.26454381996698806	-0.26467150745714624	-0.06955074767013666	0.08799550712579846	0.16232296751608366	-0.0579945694258428	-0.01610666543206058	0.022622289249195036	-0.03791050766815957	-0.09859805795238863	-0.08552814315954278	0.006680550468914717	-0.1686837552941053	-0.027027384319143175	-0.09984461775994147	0.18590513108160928	0.12927451645676033	0.020338440885127592	0.08796880161678132	-0.0998272061781971
CHRM5	Not-coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	0.3333710007883852	0.44396645436432225	-0.1572091848676178	-0.35352261708237415	-0.042848840712703666	0.3694735325528434	-0.07483675494267021	0.1571648307259012	0.03514796675891106	-0.43833381814736394	-0.16253165263074015	-0.10501092539838978	0.018137974782360546	0.008861920858616734	0.10041242532542789	-0.05648992998302616	0.201773011193834	-0.1554170340669199	-0.30004550670523905	0.15576776137055695	-0.12077062713319278	-0.34997639685217957	0.11986668229896832	-0.1301615843558331	0.027746477186556	-0.06349554218933498	0.17146574657648436	0.4030308291311428	-0.4035375412278858	-0.04871961330136301	0.02461159886809797	0.15087747511479288	-0.1390650428907291	0.27532778222687776	-0.1000086230086639	0.1405228519235762
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	0.33337979864867234	0.35725631617228565	0.20337392132465784	-0.2740848028723351	-0.015439080585392773	0.09673215275035915	-0.021286593677322083	-0.13341917579373158	-0.24520604595582923	-0.18454343402405848	0.11075073034286706	-0.1824293791649714	0.19365852910460213	0.11128841585489849	-0.005606242502139675	0.22513774540875575	0.010219269733135741	0.12887785668893617	-0.1700135990014946	0.10141446812771907	-0.18935711860682966	0.07204217367735372	-0.05072916347883613	0.07519841318743038	0.01642346788578221	0.10422117233596422	0.09526078204859152	-0.03207558372524227	-0.37610567614034585	0.17062200493764168	0.016887859678057573	0.16600014788660583	-0.17111412807144505	0.3373683323755185	-0.14324220774329224	0.1938794645724981
CNR2	Coupled	-	Coupled	-	Cannabinoid receptors	classA	0.1587867126237422	-0.37744865675657946	-0.08870106340141731	0.08046816999360136	-0.09705623353944667	-0.08572961823410798	-0.11605627126433754	0.1710505884227445	-0.0646027929462817	0.3454474740681654	0.05337889348502528	-0.04707654761789322	0.1633410279831733	0.0853211607254312	0.007535742500522615	-0.10352794367840942	-0.2322928444756203	-0.1414972043264896	0.08707320322805251	-0.15667385723054605	-0.10479271357025714	0.04172951377183114	-0.19674762626491024	0.0453258166621809	-0.031067429967811182	0.09429473831241769	-0.027124096966555367	0.018481418342924962	-0.03765519789835899	-0.062177489316209235	-0.011995569095467881	-0.0780418621543983	0.03587337518693663	-0.13011743852214672	0.09103845111013699	-0.139022499705867
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	0.14137155744065405	-0.2136014754367389	-0.12879620814950576	0.07470747368653809	0.04565573206026571	-0.09309575496617349	-0.22703376622654547	0.0030938701228797605	0.035850573607911745	0.2448007233836798	-0.12958433054676782	-0.017507580865654293	0.22015622171989654	-0.011079995570184296	0.00325100191759355	-0.02949444905680402	-0.0757586666633238	-0.07418663931341372	-0.04890155027077098	0.08453255091108638	0.21667562154606615	0.14568791695153416	-0.13320897932408088	0.03572981371010988	0.032152088346872325	0.014553001858187382	-0.01330741706757244	0.16457981131007043	-0.002121602603751406	0.043419606880188984	-0.024237065524082065	0.02812567865117885	-0.004074230537097954	-0.11788158636428349	0.09340470876335659	-0.11499299448525883
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	-0.06342326261905801	-0.0710483221183085	-0.14611597563773687	0.12652688896821765	-0.21502103867653302	0.41985461106376054	0.09412405280421463	-0.0989354720606031	-0.0485607450891202	-0.24468452550885836	0.1597874516657685	0.4303139376550432	-0.38385066199498297	-0.3251037365310545	0.05880867970094106	-0.13690341022595867	-0.05094543284617873	-0.31653021221901173	0.06724510197110423	-0.019934326719463796	-0.08093115222206176	-0.02748157469471533	0.4225268730940968	-0.02526762973072515	0.08014107886529805	-0.08721876182655557	-0.010227112493366719	-0.11978190771549524	0.0830622031536357	0.12717037145058335	-0.04779623496509468	0.010987231244815291	0.006774266423112377	-0.12154766825691514	-0.06581014529066209	0.0625899062021972
DRD1	Not-coupled	-	Not-coupled	-	Dopamine receptors	classA	-0.1578688553996234	-0.2151282663687588	-0.20126688277075233	0.3095317974951455	-0.04737528740273814	-0.2953422217081979	-0.006884074985874937	0.5499957235965899	0.024577123067070487	-0.2976098325085251	-0.1276701835368723	-0.08635539511842331	0.09341864656162463	0.1464299006453491	-0.4237019720934765	-0.2834670601318269	-0.15787350700039343	-0.16667944877782118	-0.4262804141993521	-0.23141983397426388	0.11127961744567398	-0.1274591851966367	-0.06731192806400078	0.37903437169659515	0.34027075857487515	-0.11562625360345657	-0.025356800915132715	-0.011370813939435903	0.16538278796701714	-0.171430141765377	0.10539639395383898	-0.13121357733098352	0.2415356463522148	0.02007372490276893	-0.23930032106213794	0.018576621598779673
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	-0.1119382810028888	-0.18055460050964442	-0.31368879651780707	0.10606363955676625	0.04037629403153906	-0.3397659768683254	-0.038557934300554444	0.32917414548126916	0.015113740494624031	-0.19130563055469643	-0.030512383441413573	0.10998197837522845	-0.07178284246344978	0.05200033788253877	-0.30469723497075296	-0.24086627767087831	-0.019501868794098556	-0.0665200934422489	-0.4401273774437052	-0.14219979205097769	-0.040003288986155544	-0.02816511915568824	0.06781205914697999	0.3731674842356631	0.41109638835190915	-0.1352898440479215	-0.03628354783549539	-0.0881963060321267	0.1307831645046912	-0.011213882947676826	0.14349285680481894	-0.05112234894051251	0.21784966178944168	-0.12027958974508708	-0.18945710585534717	0.04037571831430563
DRD3	Coupled	-	-	-	Dopamine receptors	classA	-0.15257167938359878	-0.4453726909338873	0.07563665305138548	-0.2631644050042726	0.4628448695304842	-0.07110156704588814	-0.0046748640327618	0.4713863811251786	0.3561663973126773	-0.020986114835723817	0.05610805645903735	0.4009683489780602	-0.1369932689995493	0.3487132822096571	0.10975883350433814	-0.48755437047293737	-0.1288884778446605	0.5751439334798419	0.2178699798973975	0.5468546789331171	-0.053217124847371955	0.2488062803824411	0.06198271805713988	0.08753510816662854	-0.16267123336914394	0.30911607623209764	0.3696064797516716	-0.007939660230328514	-0.48391534090039845	-0.16618345974333298	-0.030280081161488902	-0.10705383649927613	0.5855130574408312	0.5242818282954902	-0.08411794252097651	0.10347790594879927
DRD4	Coupled	-	-	-	Dopamine receptors	classA	-0.07696683479069821	0.03689666792754574	0.016782154187889666	-0.046289834431283164	-0.001728079322944373	0.4613592018417635	0.2838246356651777	-0.2684844112406121	-0.1919129467135412	-0.22220278038489594	0.5889992695396532	0.19910661026908355	-0.4013467617814118	-0.40013360116851304	-0.128781637675345	-0.17709833504603895	-0.11959212774651723	-0.3266990664027405	-0.06607281739806846	0.001068576396176272	0.06224045772268723	-0.029501954242307366	0.4912365274282735	0.1357022458684896	0.010578786539060636	-0.2310325703680696	-0.1068403445524518	-0.11337478670657312	0.060309065583331156	0.25630633474672965	-0.049109177643013945	-0.06354306955801148	0.08250780943125326	0.03371572710234579	-0.08540313720444966	0.13253645344851117
