Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12
ADRA2C	-	-	Coupled	-	Adrenoceptors	classA	0.4580085542608857	0.2118799884821116	0.27162146305949286	-0.014508211237342541	0.20905191856809505	-0.3326955290238773	-0.2988127567383604	0.1803242869335114	0.12831705879723956	-0.0029623676170251892	-0.031064250141398065	-0.2519417504827375
ADRB1	-	-	Coupled	Coupled	Adrenoceptors	classA	0.12328818686709257	-0.12504792445451712	0.18464080573954122	-0.2637932200562072	-0.2588600551409123	0.368544456241911	0.3913924645261955	-0.23520572540909396	-0.2865062005544424	-0.15613631573018638	-0.03539478094289575	0.1993304520667068
ADRB2	-	-	Coupled	Coupled	Adrenoceptors	classA	0.1827894733138589	0.4323962283022236	0.19919457198230098	0.41758918387492316	-0.09664480712100404	-0.20611380933374832	-0.10955724470316952	-0.11185914442841118	0.15405192336070514	0.06341391577002235	0.07316798743062601	0.028717564487073213
ADRB3	-	-	-	-	Adrenoceptors	classA	-0.2423692911736173	-0.27150834133706714	-0.04010627544489066	0.03852311698170875	-0.06681951951682882	-0.05497661740955285	-0.11010731642339469	-0.2215945144196625	-0.0032486107916376117	0.08403130316546928	0.0529122887692604	-0.4694125314751271
AGTR1	-	-	Coupled	Coupled	Angiotensin receptors	classA	-0.06118238356365037	0.05707115980826554	-0.09598426414335662	0.04189234558555344	-0.1999982358832769	0.010955189511360527	0.2831256220972757	0.418532393441242	-0.39696181688333787	-0.07495753439418192	-0.08440447595704158	0.15116362369144037
APLNR	-	-	Coupled	Coupled	Apelin receptor	classA	0.20830828594914652	-0.01803357768349159	0.1917473482551286	-0.11117191318421775	-0.22874967140641195	-0.030448936473499343	0.22270151327558818	-0.01487877860499674	-0.12302578177374124	0.07156799111183253	-0.3160022742332561	0.2186573498176449
AVPR1A	-	-	Coupled	-	Vasopressin and oxytocin receptors	classA	0.21546396918502345	0.10241292440272358	-0.26203557044819314	0.4861688898005553	-0.14700047937092803	0.2657220333824526	-0.07293515573763078	-0.022675496830318803	0.10260668647540001	-0.15173203826743248	-0.10484361130551362	0.12621469214318146
AVPR1B	-	-	-	-	Vasopressin and oxytocin receptors	classA	-0.026286723984149735	0.3762454354629417	-0.08452686857934384	-0.19669206938902598	-0.04827939217109839	-0.0357532647622237	-0.04629005581943108	0.1531334416946535	-0.03248640366515765	0.2033756640224129	-0.0922733995501318	0.09248503104938031
AVPR2	-	-	-	Coupled	Vasopressin and oxytocin receptors	classA	-0.24118369617757204	0.0020915774359603484	-0.0835439577907413	-0.22761449082907514	0.0744258474650559	0.06772067295403962	-0.30444980570174435	-0.3924737400150556	-0.1501236111295091	-0.1237849356401796	0.18577760911785646	-0.23588767853480358
BDKRB1	-	-	Not-coupled	-	Bradykinin receptors	classA	-0.04375321229805924	-0.16897392159760638	-0.21897836172596338	0.0663231083625629	-0.2404344330645494	0.24324240412651618	0.2121071727498229	-0.31350237595788455	-0.024880680100153207	-0.0869781690610329	0.1759813783019092	0.1623040407804537
BDKRB2	-	-	Coupled	-	Bradykinin receptors	classA	0.2191663264411245	-0.14979904041534833	-0.22935974359720498	0.20268097128372578	-0.1830126791932847	-0.10481555206973643	0.06332168282136644	-0.24165995844530466	0.14404264113613788	-0.05582416689081064	-0.2587970372402568	0.08660785316628651
CCKAR	-	-	Coupled	-	Cholecystokinin receptors	classA	0.31351566412881005	0.15096374200009716	-0.017515348361477803	0.314333617885972	-0.017023955648319117	-0.15954102052990476	-0.21104709297401925	0.03437154458002798	0.09500144161682952	-0.3073662096139568	0.018509449060578786	0.06250855672269029
CCKBR	-	-	-	-	Cholecystokinin receptors	classA	0.4077513437527395	-0.022010079445079284	-0.030475465683207338	0.10641622648499408	0.02851648318662604	0.3131699702533443	-0.22465461356082791	-0.04034723559865929	0.023065556549855242	-0.055587516085741764	-0.3974295445155715	0.06757251444383862
CHRM1	-	-	Coupled	Not-coupled	Acetylcholine receptors (muscarinic)	classA	0.3792679510456593	-0.33962799244495334	0.3940298904378059	0.17075594473802908	-0.033593490246071375	0.10173076271007314	0.0041174957433271625	0.02988383922630779	0.13792181550226756	0.14631916111793672	-0.22384702859198943	0.05498358520860642
CHRM2	-	-	Coupled	Coupled	Acetylcholine receptors (muscarinic)	classA	0.5144796936709609	-0.3799656038617631	-0.424423358398803	0.2495975142822178	0.6370189820362823	-0.06653136445138005	0.3263224896588494	-0.11417737807578468	-0.05358641953544642	0.6014150555748067	0.06905925648538103	0.26755955417368665
CHRM3	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.42860050387060045	-0.17579626479261878	0.32171456418351213	0.18210463718475872	0.11172149100790169	0.05717476702988503	-0.3646101206839009	0.062425277212848185	0.24771849855215552	0.2078615153820721	-0.09392832221566758	-0.03493831082747762
CHRM4	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.5275087729436635	-0.2898201298223597	-0.12518348429326845	0.060752707950897995	0.4199026353087674	0.10083802603962458	-0.2612715318396078	-0.03611418195490365	0.009476962266946408	0.3938123659378914	-0.006261005335886052	0.21251242838064427
CHRM5	-	-	-	-	Acetylcholine receptors (muscarinic)	classA	0.3155160288912148	-0.2819192914628505	-0.0009509069040599228	-0.06148865748544039	0.04295545494579175	0.08894956318166869	-0.09402572500156879	0.20165880605660133	0.18467015209377835	-0.18065983515325096	0.17987749736115052	-0.1390387557021328
CNR1	-	-	Coupled	Coupled	Cannabinoid receptors	classA	-0.1540128197024665	0.14287865614757314	-0.30617945775617866	-0.1276065248339883	0.0056523912792997184	0.00984708788442386	0.010498915825002618	-0.044013712229852814	-0.0153299790472054	0.06176044595456995	0.019370540760326856	0.013503060677502808
CNR2	-	-	Coupled	-	Cannabinoid receptors	classA	-0.30634896178462045	-0.28398170312783794	0.18216730630192288	-0.10415407419152027	0.09472459627375568	-0.2291780506535501	-0.09078989699450593	-0.11804286410903075	-0.1814289108396261	0.04695488636011376	-0.21767712052038252	0.137498843627862
CYSLTR1	-	-	Coupled	-	Leukotriene receptors	classA	-0.28994243694886124	-0.20072561721437931	-0.23556308006841306	0.0015100985061589638	0.054828946367340925	-0.08996626605563168	-0.16019204374787557	-0.14502569957393163	-0.06349388137603626	-0.035750804378727394	-0.026128152047055816	-0.22055389278026266
CYSLTR2	-	-	Coupled	-	Leukotriene receptors	classA	0.28881982943229734	-0.18086227671726052	0.1287995720266749	-0.02793244026928778	-0.1376626234253269	-0.11974302173004646	0.16747819357324287	0.21475964084316712	0.30508499795253324	-0.023979653143038904	-0.08883541346981685	-0.04623301993165756
DRD1	-	-	Coupled	-	Dopamine receptors	classA	0.2809873004593992	-0.25147765144427875	0.17641182414502515	-0.0741666963613418	-0.1374850956783634	-0.0643251718783246	-0.39056742763156466	0.025420172752145417	0.15309034834373775	-0.051507496279226725	-0.1294024440049849	0.2028688993034558
DRD2	-	-	Coupled	Not-coupled	Dopamine receptors	classA	0.07327933795035901	0.006179852396328087	0.017652223001710647	0.18358453636795147	-0.2276059791568133	0.042465939762423986	0.047982926595948015	-0.06369474834486953	-0.05743591797425665	0.040741117772105435	0.021058033217340084	0.36134251955058
DRD3	-	-	-	-	Dopamine receptors	classA	0.2898576147628362	0.4887744171104757	0.46586548573558373	0.2123037841740085	-0.04879364834496269	-0.30483941133365433	-0.0906488248756773	-0.2910774965889631	-0.01494464813841351	0.057673994523873576	-0.13893532749801885	0.07061736054283176
DRD4	-	-	-	Not-coupled	Dopamine receptors	classA	0.3766691526512653	-0.11144605788113765	0.32846387119784215	-0.16264492971614958	0.09313087130250805	0.004028692780202126	0.09610389505195004	0.2868311369466118	-0.010540643757114202	-0.16496494721165667	0.09007664488532767	-0.12654913523755176
DRD5	-	-	Coupled	-	Dopamine receptors	classA	0.15128120621442787	-0.264235759273648	-0.033971232630653395	-0.02892713879496473	-0.21618986901558385	0.08095784079668097	0.13300441530034338	-0.13091209292408934	0.01003687024200568	-0.23098340242863732	-0.02920428126172896	0.09256890964338174
EDNRA	-	-	Coupled	Not-coupled	Endothelin receptors	classA	0.26955928254705636	-0.15686837218950617	0.0287222370048374	-0.03221168261489692	-0.08202088550087347	-0.04904538598822214	-0.07405778978891886	-0.43772260217954095	0.18653655523603777	-0.17078200593522103	-0.07766199245687129	-0.0989588092767643
EDNRB	-	-	-	-	Endothelin receptors	classA	0.15482606502525154	-0.12737663935104326	-0.2511080733642687	-0.03274583648128573	-0.20359099120351887	-0.5699566105302357	0.15238131617691908	0.22366393270338178	0.29972930701017325	-0.10459186178146868	0.04207568700558341	0.06139436458021368
F2R	-	-	Coupled	-	NA	classA	-0.007249288634251092	-0.1417485000199849	-0.15991542016641094	0.09469479140085327	-0.2605505752877733	-0.17369243839699308	0.2500944257297133	-0.057957973267029984	0.16367172673314276	0.05212473832504504	0.18317048745504075	-0.02548014838731512
F2RL1	-	-	Coupled	-	NA	classA	-0.18790794123744134	-0.14654943488977473	-0.04797568128520894	0.3591255817612073	-0.1848647742641868	0.08443185733395439	0.062311647580047105	0.30107111413336207	-0.031584705214389795	-0.09233774842876509	0.2334197072128493	-0.3814305899392625
F2RL2	-	-	-	-	NA	classA	0.029057171601092554	0.5177345844277865	-0.4651191843828382	0.11684077214025651	-0.04544823192673126	0.07728152042451716	0.03642227685753055	-0.027607190361212678	0.1479407411008027	0.005674017265315164	0.08926010813616227	-0.07800554343157055
F2RL3	-	-	-	-	NA	classA	-0.3069331979046704	0.5271267696415912	0.1746150511322325	0.3327159149306648	0.5703639903140182	-0.10916061861329121	0.6533310403336734	-0.22925025515366165	0.19924930567819787	-0.13629234658950173	-0.4820426356696333	0.03858501510515012
FFAR1	-	-	-	-	Free fatty acid receptors	classA	-0.3177883057730332	0.05411965835842267	-0.0016651586987260355	0.03397137971872355	0.23931323319725326	0.0010734311066898001	-0.05125880776947408	-0.0893815461811237	-0.15489660427290555	-0.2119249622704032	-0.12431543751151661	0.07981123829591498
FFAR2	-	-	Not-coupled	-	Free fatty acid receptors	classA	-0.23238500614979493	0.16487833658076664	-0.17337842123535863	-0.14330850969917552	0.12630932519438923	0.09478122770907722	0.03534827827981125	-0.09748756485317535	-0.44038046361144645	-0.24942101464342306	-0.04303762137510051	0.07442532991707453
FFAR3	-	-	Not-coupled	-	Free fatty acid receptors	classA	-0.21209343586041635	0.008539133864768535	-0.02389409474654692	0.09641940656143316	-0.02101153937099519	0.0929831745278683	-0.2548095520145165	-0.12608814378191718	0.04735596185955425	0.008882588040586238	0.35602223723895793	-0.16876740727308037
FFAR4	-	-	-	-	Free fatty acid receptors	classA	-0.23731533408967112	-0.035426434365508255	0.3110485727624343	0.48809729418662356	-0.0021113979073190585	0.2884029880099148	0.05207043579309083	0.1328100357220106	-0.11443895185983194	0.13417957450635665	0.11356934765338245	-0.19461689603093235
FPR1	-	-	-	Not-coupled	Formylpeptide receptors	classA	-0.2585344919225534	-0.05281887271153176	0.17719810959363327	0.4961087932505102	0.010255809074797815	0.2500574964050853	0.06070724073987082	-0.01730886938710912	-0.14086508144068285	-0.017589951258299496	0.18410601597231208	-0.3018337897710859
FPR2	-	-	-	-	Leukotriene receptors	classA	-0.1893831860217289	-0.018350751915252275	0.08048858941982535	-0.14982021804241666	0.056806960645821136	-0.31666849120849344	-0.0768207078959611	-0.16466074142090606	-0.1718447246779554	0.17306112306622465	-0.19856651795554545	-0.08561501583696073
GALR1	-	-	-	-	Galanin receptors	classA	0.003105658362785072	0.3204471008452882	-0.04909823752893863	0.007013482105019385	-0.1379369518610592	0.08748355465526284	0.23255259257575553	0.05760772054653171	-0.07327344074625096	-0.042121442493512386	0.11454416913322	-0.13412457962851201
GALR2	-	-	-	-	Galanin receptors	classA	-0.03179478780458238	0.6173124451891203	0.19766719334931693	-0.4165202008809434	0.034872623718753895	0.09785999168423411	-0.16819798806093322	0.3502464384638519	-0.17840292008257366	0.14954373815419497	-0.030189988421180064	-0.18077178904555846
GALR3	-	-	-	-	Galanin receptors	classA	-0.16051246155179583	0.016204095623029827	-0.09995027288817102	0.2014004767275349	-0.06461743560605447	-0.07220057618106208	-0.09397597778558912	-0.043198663550375806	-0.2488447638559258	-0.053578164872795	0.1258244554435601	-0.009102114970412599
GHSR	-	-	Coupled	-	Ghrelin receptor	classA	0.3437123657265444	0.047177122703073775	-0.2996893317882129	-0.30867874121946925	0.09961800831979443	0.6167304564836077	-0.33799311118803727	0.059855347752267675	-0.10056556485208933	-0.5101049756295871	0.042136957529226846	-0.03266289451137874
GIPR	-	-	Coupled	-	Glucagon receptor family	classB	-0.3219038450013446	-0.16294622463543124	-0.24297163755397516	-0.04631364289006979	0.2316438313311085	0.0068550343136505225	0.014418403676600999	-0.37195542113967883	0.12471315512331392	-0.002324358253270693	-0.4223644654117932	0.018736925057367265
GNRHR	-	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-0.12373586934832334	0.0870290930926288	-0.23109313843879653	-0.1658033169980281	-0.053178656748798195	-0.03146828063275191	-0.200997832218288	-0.0820169835758361	0.030395769804937384	0.11940271228795951	0.02913665466472457	0.021842659744748794
GPR17	-	-	-	-	Class A Orphans	classA	-0.10709960217986922	-0.37575770192002417	-0.3022250288339744	-0.08814884189961349	-0.28918971140451943	-0.03217235689541031	0.13060343649892264	-0.014207234529234456	-0.04382519346196992	0.09960660964952292	-0.13499601534001937	-0.08317923147954971
GPR34	-	-	-	-	Class A Orphans	classA	-0.34106728843276923	0.19688892507615752	0.23814376221504593	0.015676065959414048	0.4272244597724178	0.13806192861622785	0.018939674839432947	0.09807830798119584	0.3689136946111241	-0.010093589879418378	-0.190141531488177	0.5348456065119735
GPR35	-	-	-	-	NA	classA	-0.41131281136047615	-0.16875154338196738	-0.011572883572127912	-0.15413496080670966	0.2692899332974905	-0.3846591269269957	0.16576942153617225	0.02711544815806978	-0.10769069712831326	-0.36880050084725996	-0.19880981133418607	0.2284346719653471
GPR55	-	-	-	Coupled	GPR18, GPR55 and GPR119	classA	0.06336111435521968	0.12091373383515258	-0.09033590781027215	-0.20725426127439314	-0.18537421551529643	0.014029397486187483	0.08570014592045656	-0.1316393910208266	-0.0012293852834791117	0.06967502703851562	0.014956232661046731	0.10984093386629158
GPR84	-	-	Not-coupled	-	Class A Orphans	classA	-0.3109069923668	0.05397959122406708	-0.1424294583796933	-0.02309644165452884	0.18045395484621019	-0.012919750322738479	0.1943183141349149	0.022565873768271943	0.0829873062895825	-0.07136035652696959	-0.052465571933258695	-0.0752189702207065
GPR119	-	-	-	-	GPR18, GPR55 and GPR119	classA	-0.06386286435899254	0.026932936270700675	0.12939491871508027	-0.1882922182825307	-0.1820398269135609	0.11898278481797912	-0.05476331336120096	0.15478466582777578	-0.05483505489326035	0.09157034302975406	0.17915637879524277	0.2012228881994057
GPR132	-	-	-	-	Class A Orphans	classA	-0.34980495743818113	-0.15455248690156162	0.052422827726909184	-0.011767584410121209	0.1715520687440449	-0.11319551262078706	-0.19153807330927378	0.1698741445804077	-0.1633155758195946	-0.19873460997144135	-0.12572984922297528	-0.010046074323594957
GPR174	-	-	-	-	NA	classA	-0.18393997453144295	-0.25769823748678106	0.12657924243812044	-0.31682669687598175	-0.1102932249029656	0.2761407452825119	-0.09489996359609246	-0.20949935241315432	-0.08266532579620894	0.21317358753463375	-0.09902077069622893	-0.03013290494780424
GPR183	-	-	Coupled	-	Class A Orphans	classA	-0.08014472865163597	-0.16442236122690237	-0.1591531209930057	-0.1845659051792227	-0.23053279471535143	-0.21627706644682826	0.12574028879660204	-0.021161198271203243	0.10215886733982958	0.04435533738905533	0.13665178711567547	-0.05269542347808397
GRPR	-	-	-	-	Bombesin receptors	classA	0.20273725712085855	0.05351209348772623	0.046617138318375245	-0.20676083396025066	-0.13734038682594368	-0.3009396362509154	-0.12796613084316838	-0.11147925844470169	0.13150841354598833	-0.11360937150787655	0.0854032946391239	0.1694787205608603
HCRTR1	-	-	-	Coupled	Orexin receptors	classA	0.2604907225321453	-0.22289339092851357	0.185317528099449	-0.04756320171978373	-0.13901001318765993	0.16328115291197054	-0.16618109637863487	0.06295029856244808	0.09670251038660811	-0.19275252004605625	0.017012188320984004	0.1852861463698153
HCRTR2	-	-	Coupled	-	Orexin receptors	classA	0.4088293701834031	-0.2842543973964844	-0.2698753250486693	-0.23788140457533274	0.16415859825611956	0.03693796094546896	-0.26524924526121646	-0.027459235057221403	-0.06146378193118227	-0.11122476377220206	-0.1498812296112398	0.0025771726924749706
HRH1	-	-	Coupled	-	Histamine receptors	classA	-0.16908422279552	-0.04044992663871445	-0.00838769156080532	-0.005851452050027367	-0.049443270142988036	0.31047711262414657	-0.1425254354737758	0.031153779363049305	-0.00516906932829452	0.21266158003632218	0.004006745070837445	0.08434272126834572
HRH2	-	-	Coupled	-	Histamine receptors	classA	0.3345784519667239	0.20913235652273354	-0.06358029976017952	-0.18507812375983806	-0.04067759934630983	-0.08028963225946828	0.21155303386340513	0.16806136111869188	-0.018940544932380433	-0.24132996692858164	-0.26213452301780826	-0.15532802312143185
HRH3	-	-	-	-	Histamine receptors	classA	-0.017514979974830196	-0.10814053814831834	-0.46282301657358543	-0.2880219645672536	-0.2405238251744727	-0.5634738130534062	0.16077022094273788	0.10276042710346134	-0.006379714037542426	0.027057365149158134	-0.06355852771834423	0.09086694809734513
HRH4	-	-	-	-	Histamine receptors	classA	0.22861148428583142	0.035378623978080954	0.2096931511523584	0.08810440840697864	-0.17707165951060494	0.2783414417038598	0.16034385374702997	-0.25588513058792817	0.03973361818336219	0.05548317825071095	-0.17344805274474973	0.0018995964500591236
HTR1A	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.024374860086088534	-0.0752138148473373	0.04231141468072453	0.14340886467353142	-0.2410852004717639	0.03170954992372157	-0.002738427141102385	0.0054411062929723445	0.16309420930566354	0.30091343848459134	0.0036390942549157563	0.16188163687332632
HTR1B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.06639126889534246	-0.04848971233219724	-0.2293843367430374	-0.08853419495878782	-0.20720890691975435	0.2753541402862782	0.11257800705623078	0.20953584483936957	0.2789571315114208	0.2992838424817741	-0.03087324111577781	-0.12693775028538046
HTR1D	-	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.15818510858439247	-0.19114106403545403	-0.24947148386382834	0.11781449393577922	-0.1505208307927533	0.3993973084349952	-0.26222737675517016	0.2768312936668762	0.11550735752519789	0.243397694998472	-0.07524020025159718	0.03387062159741999
HTR1E	-	-	-	-	5-Hydroxytryptamine receptors	classA	-0.12953471523966034	-0.192252196893124	-0.14300054557954214	-0.3148090937106277	-0.14431945695298945	0.22849350705075627	-0.1483746152515864	0.016158023957090772	0.017241484214106685	0.2845026829746915	-0.08578130808309747	0.1386681666895713
HTR1F	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.342145272395487	-0.32420457807511155	-0.2400230440757179	-0.12249269308724889	0.03897661698574645	-0.01977931813360562	0.09191860847351258	-0.019360520117496536	0.3006151662449563	-0.0724831976787693	-0.03728743422950563	-0.05076636049139734
HTR2A	-	-	Coupled	Coupled	5-Hydroxytryptamine receptors	classA	0.34593055852976384	-0.388420673275813	-0.08811113495909198	0.20707750226682728	0.09235255636535362	0.28376494306340794	-0.19788673869270165	-0.09698297170011697	0.2707803225509468	-0.05018569154209061	0.12480618391034691	-0.18769800318875507
HTR2B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.2856313554848178	-0.32407110530312555	0.3432278826122519	-0.11974290536056269	-0.03406926385616063	0.010676235859749578	-0.2086599528087913	-0.2859562694587994	0.16354425587425628	-0.20698755059021595	0.18213170577359272	-0.08528341228499559
HTR2C	-	-	Coupled	Not-coupled	5-Hydroxytryptamine receptors	classA	-0.040818182606436555	-0.09702023953277128	0.10450468520762872	-0.01743795138367257	-0.23472310434295163	0.1988039482290131	0.14142156261749883	-0.05088512945548107	-0.11947784347933832	-0.018327545658158827	0.1409981382022489	0.12205471519392273
HTR4	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.30666273369940483	0.2500458662638745	-0.14082584920039323	0.5136309495114202	-0.009692931182096081	-0.16846375262700208	-0.08954598331508086	-0.1668626498262521	0.3663306505914667	-0.1603387200103008	-0.04035097071044278	-0.17900312861075102
HTR6	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.3697995085000598	-0.167906583766386	0.12472686695542082	0.01177496697616815	0.13456545131610095	-0.05122488578203143	-0.23269377545997846	0.040005177254711075	0.033215832502134855	-0.18196984711230346	0.11049106315902409	-0.17491833467604043
HTR7	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.1387845554089516	0.48607884988787003	0.1625336743479204	-0.2030694233497385	-0.0885829259649739	-0.27807003824659243	-0.07531100680292786	-0.044476312412179635	0.1544713640731609	0.1800730578456519	0.01446264761011459	-5.308087490269657e-05
KISS1R	-	-	-	-	Kisspeptin receptor	classA	-0.18725615525375888	-0.08349935560136353	0.13730111132572662	-0.15903445929190568	-0.12862009955634005	0.1926786897791016	-0.0045011808936079286	0.3443408858643601	-0.10176734727909387	0.09005984229701772	0.11691420955607613	0.04723530269883135
LPAR1	-	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.2200244094259342	0.18868072248532464	-0.16458226723367672	-0.2200781777526247	0.08323729155909393	0.19081406448922203	-0.29607387079943176	0.18101677383524342	-0.07187455806989201	-0.0583635749883261	0.21581932505918805	0.18429160567200228
LPAR2	-	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.225488548927854	-0.15092277540348137	-0.062008994751633725	0.07333086428953264	-0.023867506797955584	-0.10265292026783256	-0.1371035459134064	0.13867284834498245	-0.20925542493092428	0.07225407540905297	-0.09274735697580389	0.07270854273878752
LPAR3	-	-	-	-	Lysophospholipid (LPA) receptors	classA	-0.15422167801621572	-0.2458252984988091	-0.05275346094100749	0.36830449626600664	-0.19558158564449887	-0.004721476245097049	0.06055418518479704	0.2143787881945043	-0.18813562288235083	0.12765644626021222	-0.12289928714381028	-0.09192416543370992
LPAR4	-	-	-	-	Lysophospholipid (LPA) receptors	classA	-0.07743909739184866	0.28019021547775724	-0.3633396747150952	-0.041253355422397456	-0.027468875333335786	-0.26711864066387364	-0.5701435665548295	0.16709083452143192	0.07876491799842048	0.06797077116642952	0.15484793011868184	0.21389307881765013
LPAR5	-	-	-	-	Lysophospholipid (LPA) receptors	classA	-0.3056305274873659	-0.3596668847515105	0.18242290365753144	0.17413759115473895	-0.017818977735264686	-0.2125788394648108	0.0346024634764997	0.2532223939744173	-0.20350604838189734	0.07390127403357914	-0.1456740962982154	-0.05626142525916846
LPAR6	-	-	-	-	Lysophospholipid (LPA) receptors	classA	-0.15671362730290292	0.35681287912559667	-0.24478763332018535	0.0019651130193799734	0.1136015655989299	0.012648688324007342	0.0010880627164470227	-0.06954709303886618	0.08714540319391395	0.1744456339933769	-0.027604165930415567	-0.24953941071142935
LTB4R	-	-	Coupled	-	Leukotriene receptors	classA	-0.0888344835697631	0.6098302818456187	-0.10632393601792457	0.11665910283506209	0.13239265152475443	0.4729619688760811	-0.05782631836520545	-0.14416337328775708	-0.19124110194266208	0.04709563089019807	-0.0696354064715536	-0.21770817637354842
LTB4R2	-	-	Not-coupled	-	Leukotriene receptors	classA	-0.39942762359987644	0.09280192527959687	0.12660595779886194	-0.14392119252569993	0.3526648768004524	0.20220124397749287	0.11641509027576988	-0.0536106949524405	0.4952002172597965	-0.15629408259096428	0.21264880463279304	0.17948383990456745
MC1R	-	-	-	Coupled	Melanocortin receptors	classA	-0.4265519428354075	-0.15562051281426742	0.3558830944625852	-0.10653111337669749	0.2150131421728873	-0.01672038075239283	0.2747466536485099	0.16757116697422544	0.25876630648429116	-0.2041381197832185	0.19468456068502302	0.096994686313861
MC3R	-	-	Coupled	-	Melanocortin receptors	classA	-0.3730713835687948	-0.1917221893456403	0.0296206814550595	-0.18716794461007613	0.10257995935500039	0.0015443738087984001	0.3848425192556462	0.41072457189037115	0.18845483022702333	-0.07072471790278147	0.002730861015143509	-0.07185283931552847
MC4R	-	-	Coupled	-	Melanocortin receptors	classA	-0.3895888587716425	-0.1227299275639134	0.09859202631381785	-0.3451788631653573	0.19688222081299814	-0.033875422978859086	0.23188859679791404	0.36789036819885584	0.24476947894138837	-0.09076692929774197	-0.048248798365881515	0.03477157221782841
MC5R	-	-	-	-	Melanocortin receptors	classA	0.19970995484802942	0.03692862300993143	0.16096864794170349	0.37972217214861165	-0.21294065688554303	0.24610129271299772	0.32322960565698533	0.02028294442148734	-0.012722315825399873	-0.052825032465198436	-0.13304865882449582	-0.0316567597364111
