Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32
ADRA2C	Coupled	Coupled	Coupled	-	Adrenoceptors	classA	-0.28519910915374236	-0.28005624475618446	-0.15827237196137253	-0.05969890002662788	0.030198738294570322	0.28935631826348607	-0.09671239073337509	0.15200331029085606	0.37833643650815063	0.3316913168961664	-0.222095818992454	-0.3423172298369689	0.2494300243461195	0.14345587203688293	0.12367707303193676	-0.21727607772773536	0.26045413599632855	0.051753757197935936	0.2443035422248148	-0.3315953387812031	0.2453337575286289	0.12111910601751745	0.09699460089725986	-0.23502509557645743	0.003781789690564062	0.08410064179818827	0.1244223494401908	0.1162182075226823	-0.08025125397295721	-0.053738296003701926	-0.05770370629740591	-0.04666869841274279
ADRB1	Coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	-0.26898899902328316	-0.23257787464656954	-0.1216837442068789	0.014521221904619472	0.26115705380616533	-0.1558017494602348	0.011364122814280538	-0.2196706813504694	0.08809146284439168	0.18232420149552725	-0.18930879809702755	-0.27194755309184526	-0.1330809388071434	-0.17669220701013605	-0.049053784640551774	-0.37690793989552707	0.07233862290792287	0.03406543647788879	0.16845188856845392	-0.20777547521578524	0.30841204696243674	0.13242061801212138	0.08710088921142056	-0.07622941318348035	-0.34941060353946524	0.01637977155538227	0.1935665622871667	0.015099874247498438	0.046080634608907885	-0.14952541587100737	-0.041377385324068414	-0.08825769184245509
ADRB2	Coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	-0.23752352506951552	-0.17937432999403083	-0.19072916786318025	-0.07358668221384335	0.2192616360245599	0.26782727145667434	-0.05370089331456298	0.11590197443890059	0.13175289263454695	0.3397667935676145	-0.01245120320212942	-0.20943366937963825	0.2506980889265091	-0.21171438292392333	0.19305224109715266	-0.0800044688984544	0.2199862061010092	-0.19835090437501535	0.20893768963615758	-0.09417085772527367	0.1058395442683189	0.2893951143854937	0.2650493735888267	0.023282747968422918	-0.0072643112395342005	-0.09395654491875081	-0.02286480061476898	0.31132203684683274	0.07347122063276179	0.14117535538363077	-0.07477156836628893	-0.24034960591179075
ADRB3	Coupled	Not-coupled	-	-	Adrenoceptors	classA	-0.02450452254324414	0.2859990371284195	-0.12612829363735747	-0.11336133289929787	0.12411774434752045	-0.16305317029312671	-0.07615711071320634	-0.10121179169118925	0.12864151818662048	-0.06910682079036132	0.2827159413111263	0.15670813641321055	0.0432940707734786	-0.11948393102360311	0.20705095098269835	0.163524929341198	-0.19004589982680448	-0.16443011746835354	-0.12103848259111732	-0.0568001384021477	-0.0619164535215497	0.09348333834162176	-0.09021801705844303	0.004406908997462692	0.28547408556537496	-0.032948525702173236	0.18858691471903527	-0.021974816019805228	0.034699840396946784	0.36735313538642195	0.13951037061983212	-0.11234224393883023
AGTR1	Coupled	Coupled	Coupled	-	Angiotensin receptors	classA	-0.1562729663665839	0.22903003527199564	-0.12797695038722218	-0.14003486351644476	0.10332173234296735	-0.07120549303143549	0.09500054336565102	-0.1094812134781996	0.005924864154827405	-0.335659350078964	0.12290293152903277	-0.22342677225912444	-0.18521842721584264	-0.08220101268366263	0.09514470874636265	0.1492829704401935	-0.11990537407818118	0.3686200202058624	-0.07483319757541974	-0.17186824317497626	0.13493959813449982	-0.10047249956295973	0.03358062322938744	-0.21678272044327562	0.008023662654380604	0.09965799077567096	0.2560452292421413	-0.1341906500674969	0.011015176902776057	0.038462285469318666	0.25273428230654943	-0.12473807729856556
APLNR	Coupled	Coupled	Coupled	-	Apelin receptor	classA	-0.025698162844435612	0.21182677828815913	0.22203891915438437	0.17716798306528836	-0.11274347546760438	0.046610705307674014	-0.024016700645866015	-0.044197411163045035	0.0073734802852056065	-0.031143939592023807	0.2325041828426474	-0.21434019216487643	0.026545787658128456	-0.06284401093361276	0.016033038768067845	-0.43887309196330054	-0.13719764132803008	0.06939103266191965	-0.09225913537234173	0.04759814192486653	-0.13209118885720192	-0.03604475512906866	-0.08025368917365866	0.49753878456820366	-0.16122805516620867	-0.06698600776188077	0.21894551636549717	-0.19329544325924083	-0.2908780481699545	-0.1012603959903552	0.17453377478247173	0.004652183889912313
AVPR1A	Not-coupled	Not-coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.046662591018917794	0.22824315585490118	0.24941722521825455	0.1643302395560297	-0.09649205470842422	0.18834767876730515	-0.11079548974382893	-0.12857592962864794	-0.06185622029287443	0.06605304834650014	0.12623577774731656	-0.050451854594653206	0.31034452732763745	0.048751089660996116	-0.020808517853331127	-0.3929972271869942	-0.21381858363288114	0.14237606853821466	-0.22218961980065258	0.08531144662070661	-0.2550798012061451	-0.12043708955534829	-0.023150875531563864	0.23336645790372468	0.06343261900515772	-0.13500181865949146	0.16543380931823853	0.04871817268530469	-0.26970621236143383	-0.04558699839456379	0.13835101882060485	-0.03544533644055983
AVPR1B	Not-coupled	Coupled	-	-	Vasopressin and oxytocin receptors	classA	0.046334729374805844	0.2777238092458776	0.20465666381174	0.1528920272908707	-0.03903652838681525	0.135525475689337	-0.06023237480355941	0.009002143545592482	-0.09465706264898385	0.14646042517848162	0.10376108204246266	-0.2105000102314635	0.2715280262245362	-0.14982110786452044	-0.0005001597096426728	-0.18766976220750356	-0.09718242620509199	0.12671697448030927	-0.0079408082460784	0.07818445598417786	-0.15337745849090095	0.13712248011045358	0.012881675166245854	0.3165408455628742	0.044357882149915304	0.0396083323946357	0.03628267169877068	-0.12863299134426673	-0.22154626384914372	-0.14490409536859472	0.11279238873672527	0.04530766884900713
AVPR2	Not-coupled	Not-coupled	-	-	Vasopressin and oxytocin receptors	classA	0.0710151983733461	0.21294024908898201	-0.03857093274382928	-0.014515094725586064	0.10804625693133645	-0.12925237535578854	-0.2582200387841125	0.10125726648799477	-0.1489684642762439	-0.16500287251895004	0.20841164148707453	-0.17349308905548733	-0.15425029229207185	-0.11194537886964481	0.016112912646123915	0.26427913629192495	-0.11544388571211531	-0.05049290912604453	-0.0022057163365560633	0.05736698732537994	-0.03601556412845852	0.10889226695450213	-0.2330515810802691	-0.19100733729907168	0.02425799756282771	-0.11414250365018606	0.13134827318307168	0.1204121269372659	0.04665036826961243	0.4321601464940832	0.17740297550932202	-0.11178679652683361
BDKRB1	Coupled	Coupled	Not-coupled	-	Bradykinin receptors	classA	0.0855836699640775	0.14225409648682025	0.13616991382958418	-0.020552006449777192	0.17682631214633734	-0.24951624498455746	-0.038200439528174625	0.19465041792318527	-0.003933847828438376	-0.2879417850907176	0.014472958183411358	-0.10010488835831863	-0.0949961583293045	-0.20060598721335265	0.04351050892174661	0.09663886528590937	-0.23843369971573056	-0.13430341864973241	-0.026720949395098243	-0.010112287559784834	-0.03022641535836806	0.10198010963904502	-0.1576104389704638	0.003116432436834342	0.2842077416464876	-0.10182130611415056	0.15200550345295286	0.0004089552226316851	-0.09484084846136688	0.2584782586918982	0.17095661259207773	-0.23448330088780991
BDKRB2	Coupled	Coupled	Coupled	-	Bradykinin receptors	classA	-0.30263299170968744	0.15979073261130497	0.24982099245521486	-0.18832946524025015	-0.28857073416620965	-0.11061706705376169	0.2842312823370635	-0.15003899788090003	0.17637702172251882	0.1675668313292614	-0.25961836429216956	0.24368632793163558	-0.11849101993115514	0.12426440922270612	0.06829177565558082	-0.043314419940268495	-0.013700308223313841	0.12601971980623308	0.14713851876995368	0.20370531266527744	0.13201555377793267	-0.04579414643958189	0.01802842325025394	0.2789112096080671	-0.07862515967712812	-0.12589947707659455	0.10693269147353957	-0.22375885264974052	-0.09323671148380287	0.10627126624132348	-0.25719119292922166	-0.14683449554116348
CCKAR	Not-coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	-0.25951958631129635	0.12738776435927682	0.2968238223915383	-0.16270638518315136	-0.2678920199017947	0.16553915886066384	0.09636048294221622	0.02707868322703526	0.16811853992173223	0.19092631395290635	-0.39751932800351375	0.2106512804818557	0.006746451649567635	0.1351848948813812	0.047661847397243405	0.022450486205142287	-0.04840687062174163	0.032465527660639114	0.08178437098345524	0.24935695297379837	0.0035904281109068303	-0.028206845926509863	0.05146071354847677	0.24695802506266892	0.01614853045666119	-0.2255525848376641	-0.024155643246065023	-0.010073715617777649	-0.1676867824907031	0.13232063124724375	-0.15990237745869965	-0.1979964066482036
CCKBR	Not-coupled	Coupled	-	-	Cholecystokinin receptors	classA	-0.49442358159168504	-0.27310400993195927	-0.36837353050586275	0.5013185484075597	-0.29301883153155517	-0.13426282814048446	0.06939230295614959	-0.1782760729867532	0.13093398884828164	0.04275609190322636	0.150305464550271	-0.32978572512759385	-0.2073362126043857	0.29712530526410535	-0.10675577610397548	0.14834604679832053	0.1898738279129058	0.006579744713250145	-0.00844466161606649	0.1642318185004533	0.16767600593841656	-0.023568511872085567	0.24431542424452318	0.12524521371309058	0.06799116977787605	0.1000345361228313	0.15492190138847298	0.2379442658558506	-0.03295030270244277	0.11185629054499467	0.026683815777152627	0.052501005101205006
CHRM1	Not-coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.41449209113521296	-0.3139270395781614	-0.29902288106744385	0.545454135191189	-0.23302088248603933	-0.35569113750678966	0.07045576097472432	-0.2335411375700179	0.20534279341383005	0.06640267690897117	0.04830601306713899	-0.03568619687657707	0.0901938433299965	-0.1750665458298475	0.0610535352952963	0.14291497100858835	0.09136639292500205	-0.15025737582466026	0.1249589753452411	-0.022702713631425293	0.1606547408429356	0.2429876333658873	0.2949130054061532	0.11078083141419975	-0.029980689036260676	-0.04399953488797553	0.1549240025008497	-0.13552297727463947	-0.13385563678298323	-0.057048281103719456	0.20770980176988993	0.3050293877004216
CHRM2	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.3171450336501041	-0.4306174490415101	-0.07412195107036981	0.5203984878073111	-0.21878757291444767	-0.326380539198727	-0.15441019694305572	-0.11117822763234596	0.1733262107853119	0.0062694694006691235	0.009533658025050629	-0.24215527957028998	-0.2126080329048296	0.33502205259941026	-0.03150535007467707	-0.033641154329399105	0.01852319997321837	-0.10131719363464341	-0.15419080422727094	0.10761487022111756	-0.13639251332363106	0.12677824263548126	0.06954224904745168	-0.14858859582209916	0.2899635677136666	0.02539097605478785	-0.006821933768287896	-0.04469324060053219	-0.2884605401274463	-0.08296746186869519	0.04444629244406895	0.09415099284083599
CHRM3	Not-coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.4007364127005103	-0.3053064540660869	-0.2896059763160216	0.42936807388040243	-0.23596111600414257	-0.25979245439465803	-0.007797548470881669	-0.13035753743099399	0.24153181521557737	0.1000603278932809	0.22234101032901474	-0.00993359006616869	0.28382420224313115	0.0653236119434748	-0.007916680714204052	0.16149003364840595	0.15271338639317017	-0.1791533484524239	0.10943340180277025	0.10387561785936686	-0.029886487152619812	0.22225643103566925	0.19230424146899527	-0.04932769994901463	0.17880229975425788	0.0925692143086673	0.01282471877216339	0.0011763442039505695	-0.10717639275630242	0.08281143520905289	0.15384230864586487	0.2271089109333907
CHRM4	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.30623764569602663	-0.41114915950169834	-0.16660776266820052	0.47063343219190124	-0.28840474200435595	-0.3213486908873726	-0.030526814791221546	-0.27164601500981295	-0.05049164469579949	-0.15591969287667534	0.08118901115823579	-0.16562997727357595	0.050455143578817405	0.24081736155952407	0.02094202854116061	0.1545649527123919	-0.008346747664574864	-0.2812744134739921	-0.012011493331504792	0.1996330473692687	-0.10531714336120593	0.18723751882980935	0.15703001845526446	0.028534109978449212	0.21044328440784457	0.05510173428998329	-0.06256671041285103	0.11598720064605766	-0.22603278883487218	0.05364061541066094	0.05102956322248032	0.09826641110536184
CHRM5	Not-coupled	Coupled	-	-	Acetylcholine receptors (muscarinic)	classA	0.28224536287358104	-0.3832902700758945	0.5327358538815714	0.03611112139073668	-0.10082190888809021	-0.2528543366715784	0.017356541653871745	0.12371743244810754	-0.3085320947740488	0.1070891730491254	0.1447025963596637	-0.0009673579337254599	-0.2830201685546772	0.06924894568646317	0.23686598770243905	0.03091156134270882	-0.2519652373967829	0.2155460421866934	0.011728478787203588	-0.07689292949206025	-0.009025753047303697	0.5128268851017511	-0.10507391922738396	-0.031366902541801744	0.09840320668025666	-0.04660624659401097	-0.18568460976883783	-0.09340677551289825	-0.09467620742324764	-0.09874879715833036	0.20040354254943632	0.02959825630472153
CNR1	Coupled	Coupled	Coupled	-	Cannabinoid receptors	classA	0.14987371703588823	-0.2044020818872744	0.32243060446528465	0.21407942250931594	-0.221512786621154	0.1280687938336395	-0.028806234688271853	0.07514840192115307	-0.28162740815414977	-0.0006245134396969602	0.19642278001420152	-0.2819159847269529	-0.37056964494109523	0.3168140485883784	-0.0424637548347154	0.006257006190041864	-0.17341504925355497	0.26029992171806743	0.016475798965145942	-0.03928621675757488	0.19430453323396735	0.07692717834023109	0.035334242486942724	-0.10189845320489843	-0.06459905095472086	-0.14647081922453425	-0.12844649978001005	0.057139263674000684	0.23533200358602643	-0.2394080250927944	0.008243005884203661	-0.020975150488829558
CNR2	Coupled	Coupled	Coupled	-	Cannabinoid receptors	classA	0.2760272300099471	0.21912167352082929	-0.38050518626123625	-0.16508123794806687	-0.1983060401628424	-0.09670367238131844	0.02801923169765477	-0.023213718520445684	0.22390668228096688	-0.06855121906789031	-0.0611381977291171	0.12707151687998344	0.26835682922126186	0.12644915009581964	0.017539330386058455	-0.12420578000801376	-0.0064920812927779774	-0.1376577808021972	5.3384884162578475e-05	-0.12255280208970301	0.23364490256268236	-0.09651453866640122	-0.030732835998563936	0.030729209046944372	0.012310631744120022	-0.07617200807862928	0.08192629032913892	-0.023553015234224112	0.03976845857134216	-0.13708442246079278	-0.08842585792999753	0.01905887859818557
CYSLTR1	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	0.25571725673529216	0.2222194352136782	-0.2245670679732399	-0.0353472303676524	-0.10504707506081082	-0.08892284449466718	-0.08258473291811008	0.12855730656438075	-0.0038719134390905706	0.18509231221789454	0.09543442514692864	0.12272627535322142	0.17803120365373865	-0.03437939522189282	0.09271324856365559	-0.06537805161094122	-0.08301228656799947	-0.024087245663747394	-0.045812887825049754	-0.08212679322654082	0.23432248320559926	0.010446827639943805	-0.06207287639238365	-0.061915951650510954	-0.03427081059611492	-0.10875859893613969	-0.03244698903066035	0.08969469763274586	0.002276467631241995	0.17312586795486673	-0.1252488552074429	-0.038505873194929305
CYSLTR2	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-0.1788068802001989	-0.28707510673718345	-0.006639203446566927	-0.1819439006158029	0.47918044028598705	-0.22193636363245542	-0.08159643775121216	-0.30735651242942263	-0.1140012352650722	-0.20833216360403062	-0.20157992480427764	-0.21079962449081255	0.04649513396721487	-0.2982277047562421	0.16031865207424112	-0.1061199197207038	0.05470047703819753	0.06600626777088368	0.029325705382393586	-0.14802959755532044	-0.2665577446701557	0.202298744694074	0.10239460659498542	-0.20532441222009826	-0.25490510109286973	0.002900974122565657	0.14651585315732135	0.014011330128116067	-0.03358627493333939	-0.05846690214342884	0.03097354464806937	-0.16148461467297626
DRD1	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.24397871159424306	-0.3144841028172531	-0.1811178218737901	-0.07978751753109857	-0.1722024073445064	-0.0489650516157263	-0.05294211210495897	-0.045202149859782874	-0.08664151586006089	-0.021227539358576648	0.14957650879200882	0.47163816455686736	0.26953968321031496	-0.10508603613820396	-0.007736580418977405	-0.10204341273751634	-0.145126921713705	-0.009015122030569072	0.03625970398237765	0.2821870041939328	-0.29246610239292964	-0.09213661020715566	-0.2472744488316516	-0.26074417064077215	0.04642050200087701	-0.06313848417392928	-0.38223933545935446	-0.30123146676567	-0.06940684342778176	-0.07323100504093742	0.04273446496770852	0.08981770528251012
DRD2	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.23488833048551594	-0.2328131047660105	-0.17811236673437206	-0.146198582432013	-0.013610534966112435	-0.022740346223314646	0.1492628505198606	-0.037383621405883354	-0.16077108495649164	-0.13356379191222986	0.0293200678915038	0.4200786869064995	0.1264751104731973	-0.34396276389179953	0.09556936360587846	-0.03604381080347946	-0.10642968598495822	-0.008000431389962674	-0.0970583429455148	0.35307605786836216	-0.34188236316423964	-0.07224794224960338	-0.18919052575777853	0.007759529748652733	-0.18373546307981714	-0.12794942228528633	-0.40903344964240684	-0.18637350168306835	0.008445021471842541	-0.04578529481611094	0.05008036101469181	-0.03352843102333682
DRD3	Coupled	Coupled	-	-	Dopamine receptors	classA	-0.3021362810730281	-0.16377834404219194	-0.3684760556592735	-0.3713110105860642	-0.20467081438905585	0.6068819001136817	0.5527174539430258	0.2935012794266866	0.1699496562171843	-0.05694020964934933	0.4706612249633269	0.19413199000066417	0.477404262337218	-0.23285128470700966	0.25269331823950025	0.14246988998538743	0.3015241151649506	0.5794204362954555	0.5489734371254887	-0.13307347078452308	-0.4418898001780119	0.1348065938019305	-0.22447684838576476	-0.25266405039383844	0.029643413687117	-0.08993727345014411	-0.1625832469575282	-0.06524471965892636	0.06527571699523105	0.17257391408823972	0.5773875039998144	0.3644695821080578
DRD4	Coupled	Coupled	-	-	Dopamine receptors	classA	-0.13285024971158804	-0.30395271159243403	0.07870818691457304	-0.2064802004656481	0.5610990985988163	-0.2259362276181912	-0.0898811358243794	-0.1419465154183976	0.065153773824046	-0.4053631866999453	-0.10406258367264734	-0.48005031626712213	-0.19561053970447126	-0.10854486945031014	-0.12462864881123437	-0.18587183314260303	0.06705944611952963	0.3009652112555708	0.05836563896769422	-0.04452764662706537	-0.44928599161743565	0.19586207015589005	0.03369882486282691	-0.3291829777249529	-0.2931157979387594	0.04844987146172711	0.15642452380964417	0.05706205148898147	-0.06859686078431862	-0.042803186438069955	0.12158880678338017	-0.22869868410957814
DRD5	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	0.029516805029784033	0.1552060752818591	0.31667334119366625	-0.3103307635156983	0.2885893597670221	-0.3271318390678683	-0.3389605512436772	0.1543514917900867	-0.2411270055438649	-0.022552538288038583	0.014092292490591633	-0.17359740702682186	0.4131239608289682	-0.23768550547766154	0.2634904363205497	0.18003969982854293	0.29524259507728934	0.12627108024728362	0.08284947089135666	0.05565220111257199	0.20033018962802315	-0.10333984592630803	0.4592999151843964	0.15116827800679558	0.12518707036403753	0.1678199766155445	-0.03650927669674327	-0.2544531490903507	-0.12805051131026424	-0.2816647683798757	0.04228350537526917	0.15108753854959772
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	0.035009016337309386	0.12157024264619926	0.39865348142296003	-0.1959520006387872	0.2452159285935393	-0.11148495827683337	-0.3161997059384143	0.36609608479011174	-0.46879121421587255	-0.15017148038839864	-0.05154721186400753	-0.18038573119790002	0.43064775162826063	-0.0632569631903067	-0.05888892741576145	0.11280218553589309	0.18455782994319078	0.003756825679041346	0.21861691923499707	0.23956289382626442	0.17110712109034026	-0.18516940808838006	0.3961941463752593	0.1486819915583761	0.176912605720151	0.15306528902108782	-0.05656724567386475	0.045165068768374124	-0.19707688722281447	-0.4091629152652978	0.07231420342434684	0.15739689871795276
EDNRB	Coupled	Coupled	-	-	Endothelin receptors	classA	0.432249183815372	-0.06564743159229641	-0.07715228666108773	-0.07505822976065779	0.10790373187316973	-0.17659335619737782	0.2671473514858861	0.3283040566700691	-0.1748511910293034	0.24542737645815946	-0.011641726072812317	0.060528960688016775	-0.2749722940367978	-0.0556275146403886	-0.24271488300598232	-0.2939107358628182	-0.1133846420331355	0.008314426444028019	-0.14456323917025912	0.1151099197730197	-0.052115977453687665	0.1705499760452819	0.19347141796274303	0.09687899108280784	0.07942768525671552	0.1401887458245635	-0.1523003585743697	0.05376901823828829	-0.23539986000382462	0.17441502766939432	0.16140580035514154	-0.050961824137060054
