Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21
ADRA2C	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	-0.30265958895469763	-0.07306512768444301	-0.25455262377158205	0.3230917926418238	0.4578058872698642	-0.27167675634721244	0.24361239299122345	0.14700835594119355	-0.05931452314530448	0.035469182101944816	-0.1709627775227712	0.08006192264056504	-0.2646976529144813	-0.10859590801684794	0.2825179410337715	0.23880517195954556	-0.20799682783177575	0.24650405386772878	-0.26595205737864674	-0.17056850117095623	0.086307669665231
ADRB1	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	-0.2803458412278691	-0.1188002315410212	0.09367361781660892	0.2896616793075099	0.42580541841409014	-0.12657053767572904	-0.07635544895049444	-0.06622072679857192	-0.13038287673613988	0.16289715643115385	-0.2192306941438449	0.20586185621354824	-0.1027631098254465	-0.28171346815811593	-0.07529645759958041	0.08895389332908313	-0.05135213455973298	0.25576181879668614	-0.3521080768067536	-0.09064201285573745	-0.006271406894307618
ADRB2	Not-coupled	Coupled	Coupled	-	Adrenoceptors	classA	-0.23897434800949874	-0.13371481888091807	0.1599364689438184	0.4789228247366228	0.4363457595874524	-0.5029266598929676	0.20202515592457682	-0.04340292310702825	-0.1658215877363823	-0.08758087167665649	-0.11895510477857453	0.00599172721904228	-0.15815269795739548	-0.29205570352949906	0.26112068183653664	0.21589294194847783	-0.23278094765028143	0.0730600757472179	-0.06827327964767049	-0.05141446268682712	0.13989161848603912
ADRB3	Not-coupled	Not-coupled	-	-	Adrenoceptors	classA	0.3611763565249906	-0.2455299046835591	-0.2832267577358809	0.0685519533416256	-0.1221038934134793	0.08632417226141441	-0.08565438040467363	-0.26447627917702027	0.19332865785635617	0.16871087421316794	0.09940042821222934	0.1196157990482516	0.05980683623649836	-0.03785547818054702	-0.0911480498992811	-0.03319758500609221	-0.13250189647222485	0.04475624191342617	0.15744736790849306	-0.04297576698876853	0.05974385137320687
AGTR1	Coupled	Coupled	Coupled	-	Angiotensin receptors	classA	0.2719962164164188	-0.27669881156325105	-0.18911517057909047	0.13499203502520815	-0.230055270048333	0.19455995203977816	-0.05675392477520163	-0.11890966210467382	0.1589656534236273	0.2066971054219774	-0.003636087550905659	0.0729137938200648	-0.2601369655712433	0.06110988750899551	-0.018121622057716932	-0.006567648594525393	-0.10440374212945085	0.03603818867061995	-0.05465287587993795	-0.07501479334625165	0.019770201665367502
APLNR	Not-coupled	Not-coupled	Coupled	-	Apelin receptor	classA	-0.04567680787134657	0.05343205475495637	-0.06277385509162124	0.073923108562289	0.025074205717298792	0.12797068919848573	-0.3919337998289039	0.3423177537421353	0.02977066027992225	-0.05707470824685301	0.16466828209884474	0.2600662597004199	0.1664147053486291	-0.04892125982646106	0.03365938618110565	0.32220486123888364	0.3328345764607976	-0.09628809802576521	-0.049418126417459206	0.14404697113731185	0.40691390940918337
AVPR1A	Coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.07710758231369458	0.051516770377381685	-0.20403061849296233	0.06010918758465129	0.091058704010735	0.1288899854098704	-0.388744045759127	0.3493512092538233	0.05345185525448455	-0.031463046403405324	0.052883011249857434	0.05874856277187808	0.009243314518597038	-0.09563064756210521	0.11520570024089005	0.03636632915785796	0.32330773913391303	-0.1264175865910515	0.12374386342563977	0.1582647630192407	0.43754740076851323
AVPR1B	Coupled	Coupled	-	-	Vasopressin and oxytocin receptors	classA	-0.027366434321200787	0.059800933925833216	0.2590808423234601	0.09247368197253657	0.23855621230485535	0.07853521391406731	-0.1969654046413354	0.14479659348759938	0.05782922852062422	-0.22407743279925751	0.07911856099605677	0.08168425841216906	0.054867955905678285	0.02206717880749742	0.11190948347293692	0.2347151696946984	0.19703720705726332	0.0008032742388421762	0.08957466353770074	0.25509002029920086	0.5862839971377777
AVPR2	Not-coupled	Not-coupled	-	-	Vasopressin and oxytocin receptors	classA	0.2629202155822102	-0.1486507967960192	-0.21025327515638562	0.20320671486877037	-0.03582193996512335	0.06268057887045696	0.07808949936290441	-0.3313179207212192	0.2861485216685583	-0.09254532963694849	0.14438891734454726	-0.048523987251741424	-0.025208829131977677	0.007818101377857111	-0.1390834710559432	-0.055372853699502914	0.22327763867833197	-0.035350383934916955	0.014580591872783698	-0.0021744043014841155	0.07803976555658991
BDKRB1	Coupled	Coupled	Not-coupled	-	Bradykinin receptors	classA	0.173028362908508	-0.05598860868568412	-0.17000013757531382	0.3371261770468643	-0.19781477596459507	-0.032877470111015224	0.12910649682410688	-0.172348761822257	0.36968214758381085	0.022078849253966176	0.1837167804688208	0.030728590354477656	-0.0006527098783778604	-0.08039225869707765	-0.3484191178901403	-0.08677656735102153	0.0921616523301836	-0.14260033292308458	-0.012420265800123086	-0.09386550088307	0.1231538380958637
BDKRB2	Coupled	Coupled	Coupled	-	Bradykinin receptors	classA	-0.039923271028270244	-0.21215084624979752	-0.11126408036330473	-0.23925660632806484	-0.07548445720365901	0.04451388370697248	-0.16705540200709465	0.1763332358753417	0.07285313007369941	-0.04556630877885688	-0.20920445021924955	-0.12878514235629182	0.28019847642810697	-0.06236504784742632	-0.0857873641899738	-0.14795407345822242	-0.16589263252990427	-0.228656917831865	-0.08606405450547903	0.15952222285499357	-0.03995719471388139
CCKAR	Coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	-0.07469404243274036	-0.15677576089254533	-0.16271172528020847	-0.18369364154712073	-0.004912482336142975	-0.10632752469104048	-0.035594513951653646	0.2819111939801097	0.15694694953433452	-0.045523733256837236	-0.1687273952015103	-0.2682100171158861	0.11556425444592633	-0.04912403261141768	0.05909015563974281	-0.20550437411297018	-0.13684175703291096	-0.32376278299696937	-0.03644419928114459	0.13606672130163877	0.0147503705062973
CCKBR	Coupled	Coupled	-	-	Cholecystokinin receptors	classA	-0.23970084418545176	-0.20230215300440077	-0.21206033051481024	0.009392709749533983	0.40676837593387605	-0.3860029492419337	-0.27333530548060603	-0.07843756416471717	-0.03195795243092717	-0.3393879456620517	-0.1908016335796615	0.14022449571056383	-0.05905153032291177	0.36203289627543855	0.12332920654502597	-0.2416127796545362	0.13544745831657973	0.029065089254171797	-0.14753433370915892	-0.23896999081810066	-0.07540078720258285
CHRM1	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.26132558629011965	-0.1556496905540929	0.20695814889785766	-0.07125522028454637	0.4613624376710247	-0.17571103139790945	-0.3479182489372602	-0.04687892051834631	-0.00989111178911034	-0.13259934343972424	-0.18103525564247538	0.2637051900671491	0.292406533743636	0.5049400611268855	-0.04285090204262119	-0.08040905418388505	-0.1919749649667049	0.3220159074474612	-0.10166131679585844	-0.24049775896284034	-0.09354314885534595
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.3731492023329903	0.0014582370192458291	-0.3194071436903708	-0.22647439881319395	0.5303795050856002	-0.16160012671746543	-0.32281029964849883	0.1381565931644549	0.24851431963905404	-0.14082766783912204	-0.056752484022741516	0.21133950694920905	0.026787790864619278	0.26773335725215813	-0.16416952840374557	-0.20688804976220176	0.035816330504748826	0.0943467171405577	0.1130050554047817	-0.29902021192324707	-0.15453848245015464
CHRM3	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.2651838985815342	-0.14432068056920042	0.03792180395606633	-0.03093982026926529	0.45765667018371964	-0.22460520996052177	-0.228630127725901	-0.0755413920899891	0.03572137836356267	-0.2944794114663002	-0.1684209375212466	0.17519367136843766	0.17729315696910547	0.38029868375614106	-0.00405466304123864	-0.11536643128767371	-0.20103410767000898	0.23305034158098564	0.05330561626428104	-0.22296055669356335	-0.05910768083190653
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.3425910310220852	-0.020854202611679414	-0.026487626392689048	-0.027002072795838192	0.5411267892239331	-0.14028136459272994	-0.38762676398177454	-0.01530994543828117	0.22363293768588513	-0.21356371570926744	-0.1188705114635031	0.1000896194597276	0.08712695661301477	0.36142366116456653	-0.10996919479706016	-0.27771338483890073	0.025802897576005623	0.09253130510946082	0.08363215801632468	-0.2836366111494536	-0.11156960204670058
CHRM5	Coupled	Coupled	-	-	Acetylcholine receptors (muscarinic)	classA	-0.44665653070528183	0.2452940483217221	0.36313902670509085	-0.03550571463904451	0.3804795680989195	0.09226065222829584	0.2188201073096056	0.01571628238523732	0.236567221766308	0.2424257113878713	0.26091157348870103	-0.09256429480412469	0.1639538519495277	-0.051193649390456404	-0.3789462783899305	0.1602830566975774	-0.09474911666909008	0.10071038723733489	0.13307147753493312	0.03583015182589166	-0.026226622231072482
CNR1	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	-0.33719120773379396	0.1072751122574845	0.024747220182851158	-0.032378322084928836	0.3772305109343118	0.08090482827385848	0.10266963439614231	-0.13976449059212692	-0.026380325903419502	0.17732083509666613	0.2814842723129483	-0.25955712229123185	-0.11656427266988531	0.08974084214334144	-0.042717836987616165	-0.06474611003675981	0.1695833438546021	-0.149303388253308	-0.2926832970340301	0.1347090441271884	-0.0325391584311802
CNR2	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	0.47144810585179525	0.1140972199962508	-0.1589879872050065	-0.015318936127799603	0.042483902187735456	0.19091895863689226	-0.08746584999767484	-0.017529448247816146	-0.17311891786572875	0.04378239082297224	-0.0054714589646290964	-0.005781904239499906	0.06095631382510067	0.019371745639119857	-0.028780554886825262	0.19348538377346242	-0.17879387454178858	0.08258061009388248	-0.000308452181276879	-0.08366154355022412	-0.010124703371761124
CYSLTR1	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	0.43164984882535484	0.08298844355471163	-0.06473758540993126	0.01877800836994429	0.11017878658566543	0.05912954099255577	0.048032671576003855	0.025237530932765206	-0.07674014845638816	0.04752039402408605	0.08753811862416166	-0.005714148200872193	0.0346620013720252	-0.04686585080314875	-0.07940725890175672	0.005666456797693704	-0.03266591548098817	-0.03375524467992103	0.14356875445351241	-0.09088689440017336	0.005118640979152613
CYSLTR2	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-0.3142209578764252	-0.04500148237410784	0.1830806701819873	0.44961386064545616	0.04298136201928843	0.04728663785274209	-0.19758653287610908	-0.12598698123793875	-0.006229869101065215	0.09133105461173513	-0.20857582720954682	0.06843947135789342	-0.2575680229408654	-0.3075469662993079	-0.14861435561725922	0.1974696847010974	-0.032444963442635116	0.1775494779400884	-0.13037462742698322	-0.10316126739725656	-0.01600904919814386
DRD1	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.2650911412080994	-0.12136654823827862	0.08472649142068336	-0.36922257135802494	-0.14744212719527	0.5638819276021001	-0.22001087046551296	0.03646988915717279	-0.05383580735516343	-0.2033960160107072	0.12791299444196874	0.04764366263780333	0.18942843171022075	-0.04795988654700862	0.009772782581133958	0.05077576080790279	-0.22086383490209785	-0.11856301550382603	0.2720053957217608	-0.22084353200032175	-0.08852759260989364
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	-0.2029904199186031	-0.18115530533059396	0.2963239011848782	-0.26079910249122507	-0.2387476743010106	0.4217927041460478	-0.1732187560113033	-0.04085947639427771	-0.1301756211251323	-0.29515918596472906	0.15406763227447087	-0.020257493110149353	0.1259021166752772	-0.1650219779992596	0.04419576904925217	0.05082476734475852	-0.07128120508224904	-0.2195588132697707	0.3252080760096993	-0.151224232136576	-0.0573717551015358
DRD3	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	-0.14033608415211793	-0.2382546882215078	0.3599584146043241	0.2759139460846422	-0.31315343040132365	0.09052564094483664	0.48017612647796276	0.12325828642789162	-0.3233319173548766	-0.26326581919383796	0.057603976243566155	-0.1635421570366126	0.2256684695661117	0.09363930437132187	0.6167524080007969	0.4344717893263266	-0.34176896534410456	0.3009743076621127	0.016937012741132376	-0.1433124524767817	0.11247129715767447
DRD4	Not-coupled	Not-coupled	-	-	Dopamine receptors	classA	-0.33932846891622065	-0.0039478901052686635	-0.023233397784462255	0.3661090732061561	0.10015002091447754	-0.015075609056405712	-0.05936351251807108	-0.04968496842002472	0.08090380730749114	-0.009680574932270869	-0.1174161423777394	0.009907544811309557	-0.355808111988016	-0.42897182655809907	-0.23200947835011923	0.16875395065382018	0.08331697380776897	0.14479870415206367	-0.28840679842713646	-0.09500398016386861	-0.04921038234430511
DRD5	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	0.051298750293450275	-0.024385483404241782	0.38322592865874694	0.3036894528010524	-0.25277000140282413	0.23840778017741185	0.12073598517216669	0.12308822206383738	0.3255774041608131	-0.2909288899486095	-0.08279140385277409	-0.03437922013884205	-0.31598741309172673	0.03248346620397731	-0.3631814324056488	-0.02121925491850486	-0.2365987635261803	0.43980103644322827	-0.03931963716329299	0.26419174339314244	-0.20520610528506714
EDNRA	Coupled	Coupled	Coupled	-	Endothelin receptors	classA	-0.002003226790877811	0.0378243326395286	0.2723679790654019	0.3842976000925287	-0.15974428380220024	0.222613139941314	0.24298531939516235	0.2670481633952281	0.4129797118854173	-0.37452054585942285	0.07579639210028818	-0.1713945324465312	-0.33826046664889814	0.028962770586278285	-0.28886309245902186	-0.1862678110703739	0.036632122062483605	0.31018415416609296	-0.2073649303225845	0.18290596345958987	-0.12056916462972514
EDNRB	Coupled	Coupled	-	-	Endothelin receptors	classA	0.195864193511673	0.3795163315249665	0.26169554210338153	-0.23813854005803461	0.20165359357063548	-0.16454448071819686	0.30948989601921834	0.344726205269933	0.0054875556100441375	-0.11139425344511121	0.16315238643041535	-0.011718369103616205	0.036086131816959584	-0.27400657708979287	-0.25370146316549397	-0.24893218592256916	0.027476675629426697	0.01659138762775797	0.3119758013690791	-0.18063656700924688	-0.0847186030184629
F2R	-	Coupled	Coupled	-	NA	classA	0.23602825730973775	0.34197349237885905	0.15038063284032624	-0.25363228834282475	-0.2524678439158061	-0.19250867792135257	0.03889209529160457	0.2674415706899002	-0.048086729506672435	-0.12550175657706478	0.10051889012240778	-0.052248540473961096	-0.13896550401806182	-0.04744043817585755	-0.23370332987554765	0.04681839675264833	0.06682704008902882	0.05049651789680095	0.17495099543431128	-0.11020248997206464	-0.08302102198489185
F2RL1	-	Coupled	Coupled	-	NA	classA	0.2736310286325876	0.309937570831553	0.2581605416093631	-0.31709239045184584	0.2642821268731814	-0.24814414622537126	0.40728807303865755	0.12577169262704577	-0.037952778527418504	-0.28559830596801145	0.24460855029904854	0.029696747477685748	0.1547110866582965	-0.35456583378978385	-0.2401173162790306	-0.2785191044021418	-0.28829635820903615	0.270649223345363	0.26646875420348476	-0.16695752697493027	0.07843047280510826
F2RL2	-	Not-coupled	-	-	NA	classA	0.2304504533563967	0.28633921673130086	0.19101376133170656	-0.1386089800409812	0.12099900351877102	-0.4594006170999048	0.34410191317757116	0.2588187381150559	-0.11339275026713667	-0.17114600507877356	0.19747155494335925	-0.17376117844725425	-0.014610960327674243	-0.3150000758770849	0.20328885758432058	-0.2390150681889663	-0.15713019768706604	-0.044909382633826406	0.2985309322439571	-0.16200216651234198	0.06167084976967212
F2RL3	-	Coupled	-	-	NA	classA	0.26080845498071276	0.15223065036375907	0.47412452902479535	-0.29160337569947226	0.03275222724448682	-0.1486266678903509	0.02660082555925405	-0.3880722969284873	-0.013543259607441138	-0.18737347178222286	0.16489725180730905	-0.2893540577474043	-0.033631442923375277	-0.20414093947909845	0.37598424084372717	-0.4994356438785774	0.06581416902619057	0.3575953546893523	-0.013672091997065474	-0.048566244530816614	0.056783653867692
FFAR1	Coupled	Coupled	-	-	Free fatty acid receptors	classA	0.2811453213113405	0.29669611316709127	0.5300806794628297	-0.4726557521479636	-0.015206027512022241	-0.05645104177959761	-0.2741232478609338	-0.0466998630829603	-0.3290017082671674	0.05080634292848969	-0.09456584434598955	-0.15032660868387648	0.10050728645457677	-0.0890753225140758	0.41921669317029037	-0.23421887189908205	0.34477519740181795	0.2352113842179891	0.0019361185241669441	-0.054922476910110346	-0.20734905909259066
FFAR2	Coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	0.23015290761281687	0.3075541238552431	0.47008852158416714	-0.22268359968046983	-0.16367273008159744	-0.1802731030407623	-0.2094062992862761	-0.007525337305158739	-0.25018627132211957	0.15006920660844475	0.036107813721184684	-0.22871898191151463	0.15656557445042094	-0.052362474352855896	0.34752520568815115	-0.331968335352316	0.35881390845333627	0.10008365596778629	0.04905686955449529	-0.17248178202138958	-0.13721963448801358
FFAR3	Not-coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	0.0008691763857568341	-0.039698440244630685	0.0918077386592968	0.00997820308203679	0.10556088098292876	-0.12966390884989185	0.1538650674957189	-0.23818081892714163	0.27133031949780595	-0.06250060374230558	0.0041636947452408715	-0.22367871622191515	-0.039723702301515035	-0.16510591356051676	-0.24401340352472176	-0.2959575181748888	0.4329076212629491	-0.08075333833910808	-0.10500494706958743	0.16914170737475995	0.20375185341409444
FFAR4	Coupled	Coupled	-	-	Free fatty acid receptors	classA	0.3106800108780422	-0.15284832802919163	-0.4685929496890016	0.010323347186821735	-0.23670377144308252	-0.05177992921894931	-0.03426436604113972	-0.4120122164086476	0.25339520500484325	0.16953906534532204	0.14062232233950434	0.10491042726076533	0.08378570114764848	-0.14240593568043847	0.040689895080105114	-0.20379280873432007	-0.18637455250992763	0.21156762334809096	0.01889224459203553	-0.09977590855420886	0.03191490930224198
FPR1	Not-coupled	Not-coupled	-	-	Formylpeptide receptors	classA	0.3320598766919848	-0.1564109937605702	-0.46044691280065	-0.008811962919071473	-0.22392841681318293	0.008039130883196704	-0.06798490871639258	-0.3800088607026401	0.2542193230341387	0.14158183079583647	0.1231983907956589	0.04856656927494862	0.01525602146704857	-0.17806195801278377	0.007147676023153682	-0.24945181376628128	-0.13712297687051497	0.20979023469294505	-0.04443832278331064	-0.0817927987393285	0.04278195385800923
FPR2	Coupled	Not-coupled	-	-	Leukotriene receptors	classA	0.28140884413886114	-0.4215099908476767	0.21612859256522385	-0.005136156748346444	-0.11793658699399341	0.08858830782040827	-0.0766220051015419	0.06037422875525479	-0.10128741616301273	0.0005558355283475853	-0.0034781357371621176	0.04153987478981428	0.08729901229009553	0.13171683525702915	0.07110317863287469	-0.11618093416559899	-0.2119515698607743	-0.1595478614665652	0.02770533652185221	0.1580029460544087	0.23052538386356244
GALR1	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	0.17502885337260185	-0.29540193002561677	0.2616392359301219	0.24473597155820823	-0.14174253970470074	0.18777783445802806	-0.24021908694197402	0.2309837995130547	-0.012393351539738303	0.19688064357653168	-0.048238047930015016	-0.1759466097627584	-0.022146791317108505	0.1346723974611387	0.26355695006017804	-0.15213853082083414	-0.07562282357547226	-0.21800774048205632	0.13016910839840057	0.12924550408498683	0.01130263122880025
GALR2	Coupled	Coupled	-	-	Galanin receptors	classA	0.2079391838573463	-0.3033457681975263	0.5194176088480308	0.42629862729139184	-0.012942368525455262	0.05481526091797163	-0.09675432986067668	0.03789795997292556	0.019423264517336874	0.09848361927157925	-0.09261497564358699	-0.19172661999442936	0.01373823718753154	0.29002359328028415	0.4535836598849654	-0.01857468045186974	-0.2057951371082742	-0.015045862981374215	0.30831218479841827	0.13180154000414462	0.16492271612439824
GALR3	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	0.1940188662902235	-0.29507870007471465	-0.07322130705015087	-0.09483229117025893	0.3013683352281457	-0.0934553704961706	0.05796012777860525	-0.10256298265180942	0.058847218130797706	-0.4207523560993455	-0.11935899032200795	-0.14667609351164215	0.3330044373672476	0.05216141969814281	0.08430110685548815	0.5253059899421328	0.08533072381573029	-0.13758338971711292	0.10562988939163825	0.38168144803509313	-0.4782979001365194
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	-0.04164016223197379	0.25098458953194014	0.012277281016923255	0.2106817995256545	-0.007099169659360435	-0.17907778653166445	0.08309456085036146	0.07180619299958198	0.1730897068543972	-0.16986078690627227	-0.23901238917868273	-0.1811967682953163	-0.005856814456524985	-0.013868808031433429	0.16963502262335117	-0.027556744330529803	-0.018448470631695885	-0.09126438025763732	-0.003339459172398524	-0.02250598976523828	0.19270941533073607
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	0.1513026853687679	-0.06618478906136477	0.24147484705557418	-0.1500375693384085	0.46523237188152355	0.2969030460167408	-0.19565216851751802	0.25738630016628533	-0.22293036625977916	-0.4429363020083888	0.16305800960032352	0.16171210083141196	0.07641322091939039	0.05780923389085558	-0.1483995700039119	-0.13240283873565553	0.17791719760827915	0.22487432791914394	-0.16901431808947254	0.352552145919531	0.6604209695404017
GNRHR	Coupled	Coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.3268238752021821	0.19917898865238404	-0.061592154764245954	-0.026641188169349322	0.02795016692974462	-0.15266888638943815	0.08988153007645786	0.26056180529469125	-0.1815480202293777	-0.045456999515689156	0.20449859029371475	0.01821441866990847	0.12212323199294875	-0.11787165708180904	0.013317469935362283	-0.029598499504792444	-0.07963730568048104	-0.017539691120839165	0.022890645929696394	-0.11131515246773516	0.03816106539513387
GPR17	Coupled	Coupled	-	-	Class A Orphans	classA	0.19483297427771804	0.33202454340127285	0.013739448417672785	0.145742721403117	-0.2521416451298327	-0.272380085104561	0.09664720852000151	0.0875398727570693	-0.06781344681139359	0.18497321687634177	-0.015814026726895383	0.06574878849097428	0.232147095157622	0.16606816641944336	-0.2668600594314632	0.13535607930623345	0.048521089822096075	-0.12428932423821934	-0.05472081961541603	-0.13025981520653607	-0.009229091869507499
GPR34	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	0.44277522102676653	0.33036132350901987	-0.053854977917404775	0.22491662780169647	0.1501804723546133	0.21214316636107802	-0.029435130975444906	0.016590124622040254	-0.4576474434466466	-0.19201875225724274	-0.25596856895841713	-0.16643643319920756	-0.12439335078940725	0.10077497258381755	0.21081352937676937	0.06253191033350171	0.1559198903919681	-0.23087101917212177	-0.07234462523291237	-0.060043691182282886	-0.2392685261980878
GPR35	-	Not-coupled	-	-	NA	classA	0.38007108331275524	0.4092750646510771	0.17812569453699056	0.40802699347446153	0.09612678975005429	0.14488870817928728	0.022780384705313374	-0.020971054605401804	-0.4294143927173294	-0.10053585446848427	-0.27595018981764247	-0.09630873808851718	0.03348389688787229	-0.03472124377996484	-0.03733584046471737	-0.1452069313454025	0.12461599628477217	-0.07807233181127447	-0.07096509145027322	-0.060137890549727575	-0.1784532240092565
