Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51
ADRA2C	Coupled	-	Coupled	-	Adrenoceptors	classA	-0.1728768141626229	0.008346012812533627	0.3023512053357635	0.2603068908845032	-0.28427210364015704	0.22961179950582	0.23599929198976344	-0.22351419345981668	-0.30804071422866	0.0780800861135345	-0.11379373810946655	-0.2138691824635904	0.18658550819093525	0.010854182764981256	-0.0654856326887149	0.06679178356944465	-0.1517670732942841	0.145927657515149	0.09472645312650615	-0.23594558390273487	0.13056236987345513	0.1355095958247048	-0.1933584470902564	0.2912513433202859	-0.21352740227836348	-0.009205033937761599	-0.10764881222014815	-0.3134733433666761	-0.41853674117990036	0.1652536912648852	0.03162655948273117	-0.3340472623967169	0.1502666531834703	0.38819173699690196	-0.07874333044845175	-0.12417392684120743	-0.18682474030702836	-0.36721777437930464	-0.206051074222897	0.008237063880968912	-0.13086102352947573	-0.03526691410212544	-0.1583256383444671	0.09119012072465237	0.17317731436916073	0.32296510093392516	-0.06827429383617889	0.08355784015537002	-0.1540748071178075	0.19135961547197053	0.18945726959382098
ADRB1	Coupled	-	Coupled	-	Adrenoceptors	classA	-0.1458617891788208	0.2718182104907259	0.15337980941954749	-0.19238313064242019	-0.01875654161486385	0.06857902165201478	0.11651490776865943	-0.08042768009438603	-0.20740713662826865	0.42270565227758133	0.09659422745446325	-0.13691212564809552	0.039367586636759856	0.23152911724262276	-0.060555645420322775	0.007198348273611247	-0.1927533682413482	-0.02900294114172585	0.005235252341133861	0.08202192690275044	0.007017121141880646	0.04536460180373152	-0.2489575835764418	0.4434311413439109	-0.07672314878662752	-0.14772505604011713	-0.2491187424090347	-0.03262901342859566	-0.12560559057819087	0.1422031880160164	0.01989448217236148	-0.1797176228818302	-0.07182767953495542	-0.001917643625714293	0.17957367098858265	-0.10938193485606537	-0.04938468148071975	-0.02757009354953074	0.07026121840496163	0.16103703807454292	0.08065186098564799	0.19996998410649203	-0.02688586291105686	0.2265527354661593	0.40327298539253464	0.05290414997293779	-0.14981295451880602	0.023131429219588315	0.06611461866686541	-0.010408225753790589	-0.1884713909408257
ADRB2	Coupled	-	Coupled	-	Adrenoceptors	classA	-0.3675625812775538	0.30479784355705875	0.13004112525047634	0.28857084466479876	-0.07886651461953864	0.14979431070594862	0.3874648420039073	-0.32459143943036567	0.048443398280837	0.16755705989433936	-0.22405495986862947	-0.0632099760839778	0.3582059806497648	0.18041121326489684	-0.03272021982301124	-0.22937893750129346	-0.2009196642854645	-0.1640641903403165	0.06515275467225566	-0.3238973792394724	0.173115077357845	-0.16273100277746352	0.194000900135356	-0.12477585177599994	-0.1480649935878054	-0.06458138408940214	-0.12202679639771112	0.03458609633065316	-0.32897387169300124	0.02054806891434973	0.06145945738340111	-0.4339868620102399	0.1821145194384445	-0.016240014337460206	-0.025435760595224177	0.06216286546776098	0.08517877885594012	-0.11882507546069047	-0.08691245424112337	0.07389137442611426	0.056042638329782554	0.2294757979511436	0.09143282235442779	0.07891593723807941	0.2531896624273541	-0.10400266920575828	-0.15557013484238752	-0.13725103317385023	0.03696002438924718	-0.09726148749912146	0.13055113941575058
ADRB3	Coupled	-	-	-	Adrenoceptors	classA	-0.1991895663558131	0.08267619010113303	-0.18778229250084308	0.30715069948952634	-0.005959926688096913	0.16955272508630037	-0.21538853799455238	-0.018286318124114236	0.02116757545013866	0.054815190765464705	-0.020984121960490622	0.2711771695499233	-0.021350224027668674	-0.05763384201640884	-0.21097637693899804	-0.21855339736882523	0.24687517818034127	0.28508746696180276	0.12766385920276013	-0.3266569339361044	0.01671175292824742	0.012828189368567158	0.08604658344490987	0.29412159804845317	0.07554471135801091	0.16505358108813378	-0.010139599825788069	0.14338191592900648	0.025478106357305914	-0.1433261275103474	-0.007918738889402012	-0.17213349234832007	-0.2030909502172669	-0.10852347509271064	-0.19305830369870716	0.015012132568183387	-0.011654410017873556	0.0051016776354164805	0.15376794586396464	-0.16994648571500168	0.09575389096001677	-0.10917790874236691	-0.0565034081449591	0.012732903710142147	0.15048089093667572	-0.08561262138913557	-0.07019527039497199	0.0780832292001731	-0.054465691625000395	0.3039936948953612	0.1222303138139254
AGTR1	Coupled	-	Coupled	-	Angiotensin receptors	classA	0.036535189950846765	0.26402234921141804	-0.07858779736496291	-0.3109042525688056	-0.1257207428977572	0.1987970558213144	0.10277656889340933	0.1690441200336108	0.20469097807173817	0.16355997106969827	0.44617092059726093	0.06890528358073482	0.12355290608711757	-0.06364849977782594	-0.13924677265627156	0.11059571654063967	-0.17988252578013475	0.25115083856963105	0.1174485738909533	0.12550795202501422	-0.09548294137803669	-0.23948740987738534	-0.14208705555564535	-0.08238859443017149	0.03067662831859568	-0.1984930901390017	0.017596008117002068	0.012838657610914756	0.20233386880627596	0.13999254092426064	0.038981191601383774	0.16052804764778394	-0.1153046641202512	0.16345459520921737	-0.17244135244748995	0.07848827846362356	0.18374389893363996	-0.16615633200572844	-0.001123966893038852	-0.4410064732398543	0.28494156523011716	-0.019196192760328443	0.016391647714976365	0.2483743017004651	0.1790229793079406	0.32314468367911936	-0.02906646496312096	0.00040191412663651135	-0.39637256848850544	0.2361465393895129	-0.06741820822231585
APLNR	Coupled	-	Coupled	-	Apelin receptor	classA	-0.29454656823984166	0.5065971148764946	0.11613208516330585	-0.19929248212120476	0.05408673090483078	-0.0663863567208869	-0.10439378543378121	0.1978527443130819	-0.17099333798757077	0.3179867882766785	-0.23833860151251215	-0.2658713332511882	-0.18063933279717073	-0.371352783268131	-0.15675137557961114	0.15024838385566824	0.0018037781376348601	-0.022068196905070035	-0.1955381124394058	0.473813834591499	-0.20324567781802697	0.018273082899320656	-0.055631891185135444	-0.4550778741688336	0.12147911262903836	0.13658990458587164	-0.20364483033038058	-0.039734636892135085	-0.06692781773324638	0.007997164244712205	0.22657483272936516	0.00717093686583863	0.1152975288062562	-0.015307974053118368	-0.2750739012191874	-0.20061520056893067	-0.16703576075216883	0.07617682186627314	0.29749594733649515	-0.20646884908940494	0.10623165068754442	-0.10332599453365413	-0.008444435120283266	-0.16504639045730252	-0.10647630890401615	0.019891716477568145	0.10807835129617888	-0.011086058273153784	0.13802801630630837	-0.06833989584148567	0.03755513166021211
AVPR1A	Not-coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.384951071339565	0.3713755424531312	0.19220042499067838	-0.027974197666756326	0.04966295311441964	-0.20667899263958037	-0.20272370395933448	0.047992282600057286	0.03483053142661592	0.4350824709188508	-0.05882786649047943	-0.15275792189866635	0.33307164635420944	-0.2592297691539264	-0.14524310537275872	0.09076469172165999	0.4418067059246272	-0.1442697530651209	-0.1957630615467005	0.05902032473964853	-0.09095900700767331	0.1509162669289291	0.16161547692307357	-0.3220152334583255	0.24827491359708978	-0.16653973363309785	-0.09482340165977318	0.19774153424157134	-0.21563946188088748	0.14423908603717928	-0.09341282704482058	-0.0202205875799258	0.061734293490932575	0.005550333611998963	-0.2571236001531765	-0.15164263416615675	0.1537116166404936	0.1546953561042839	0.1226146004524709	-0.015250974811342657	-0.051619082548110325	0.02211914313087743	0.22790402348503244	0.0545507685934425	-0.1857550198829975	0.1332372587525112	-0.08528244691183622	0.10048652485906753	0.16164394858657485	0.15705530088266617	0.13490250534751289
AVPR1B	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-0.257369491782484	0.2879870416363697	0.02982022787418967	-0.34773026366588555	-0.1173145831699606	-0.10640878911481404	0.061914037707822195	-0.22030636553734176	-0.04156444364184792	0.3705391880396706	-0.1987078950644509	-0.29003391839903236	0.10486760653356506	-0.19533439296467814	-0.26783609169351497	-0.25024646084235236	0.48943272679533195	-0.11680372842657745	-0.19149721547903242	0.1447038685032096	0.017709699206692454	0.09487492049756777	-0.030299593685099616	-0.3330956359418116	-0.009148053056903797	-0.17768194096275733	0.1625638462903199	0.10920563184464252	-0.04474821525673386	-0.2045653408643642	-0.06241911511492002	-0.07713834153028021	0.33011595633831053	0.379458156628719	0.024364187358988255	-0.11122063806156894	-0.08413540409230089	0.13948626954208032	0.12363471606363267	0.08460367244419166	-0.033393595667592806	-0.18175544145126923	0.010565622685222173	-0.13565924829613737	0.13090424579620927	0.10511788195416612	0.014542292487135148	0.08533261636023785	-0.05693309805026958	0.07724417112754085	-0.04606145512725762
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-0.2616393825044323	-0.06783006410578915	-0.1618701993113734	-0.324471007568177	-0.15491760080677294	0.08921487108699168	-0.06910247325618214	-0.17250022871047116	-0.4389472870710103	0.08323385335161504	0.10016359332871524	-0.010497883480351917	0.32127628826882376	-0.02930246218190603	0.004693015334469784	-0.025880232314157082	0.05234286983314932	0.5148281953930581	0.20311876249194566	-0.46283092174254453	-0.02527255622059937	-0.0873915448664222	0.2394728048581228	0.07569748704409532	0.004394486727577373	0.043392642911367504	-0.17110585839643716	0.20447985236914723	0.2970974306808267	-0.3539379010535456	-0.10809346085444371	0.06398264024356819	0.2488250733029627	-0.19681472331014718	-0.019742785540461324	0.04976187615576229	-0.23001780335675925	-0.16761611387928005	0.2614624810201316	-0.04310321747854394	0.2561939887651917	0.12256114315513929	0.03990424721758329	0.04370424751146292	-0.2865132203854306	-0.12688619964829365	0.14608616725730092	0.02046784526020536	0.02090603300108803	0.05592595034543468	0.07984640201024774
BDKRB1	Coupled	-	Not-coupled	-	Bradykinin receptors	classA	-0.15361429419979158	0.185236377451396	-0.08851023079910957	-0.19403442652749106	0.009738259826161192	0.0599278512416339	0.031301710289781945	-0.010591392685658362	-0.22929981933863297	0.12115716311360003	-0.021241396303130444	0.011701260286753898	-0.07399859667177275	-0.2288120643107123	0.3273227746203142	-0.02950800253808724	-0.20202464793246225	0.1699332601767663	0.03696735327549927	-0.17304247002828557	-0.07130464044796148	-0.15908063676552595	0.08246502103281947	0.29032125917818163	-0.2350721636462022	-0.3159100350760989	-0.48877750748144017	0.20749574334345072	-0.04760694717626671	0.024468297321492506	0.05258627008357879	0.15745316737626505	0.11843403297344005	-0.18357968773379865	0.1430907906244072	0.0271218772933765	0.15244974290321156	-0.17727549718747024	0.46726175862893166	-0.020134292947827658	0.17721535019014575	0.28414126616590457	0.25978964354150225	-0.12833832574350443	0.18615974098737276	-0.15749928595772247	-0.06837495895321873	0.06446584226069994	-0.07489750301371795	0.19188068830318938	-0.052199751638397886
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	-0.10947315177673178	0.36431947028170303	0.13698080290372794	-0.0901139443350573	-0.12956779489819029	-0.3882283804018271	-0.17549302303024164	0.22720313202398734	-0.02849394770808549	0.03979348864982289	0.1441605991992233	0.014038916400394185	0.07436206650801316	0.0679456548194703	-0.2001867605435564	0.05425902451971565	-0.1500200082018565	-0.14425207990564431	-0.13498578035488995	0.19386153951388616	-0.14631053646608935	0.10591000360130372	-0.1785090119389959	-0.12358799346298543	0.14290260452028133	0.23338655493732	0.06229145243256349	0.10078362672082386	-0.06650075261962092	0.17387682631622606	0.03824267551872763	0.05548227049095283	0.12155059403243394	-0.021196178379801162	-0.2291350961787617	0.17502314974070948	-0.037107372910601844	-0.20357987119437024	-0.094273523739689	-0.19623780478552016	-0.2360248133344091	0.06841692425246335	-0.1404316732430002	-0.17898311775248602	-0.00686251398419766	0.09511053097390652	0.26699851157625254	-0.17308589471347283	-0.0960302243004562	-0.1141531950685141	0.3780997557321436
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	-0.2682727692610419	0.08006027923637599	0.2680133310747049	-0.10105981902181593	-0.2292610195425908	-0.3535506707508322	0.08555933400080935	0.12829424778729118	0.04601509993915192	-0.032859797517428	0.042332685870851004	0.2779961862948651	0.03595593455898153	0.044854833543529225	-0.04557720698761029	0.45904009482558	-0.1662817289295184	-0.29935078998582065	-0.03912589643940277	-0.06463372977698123	-0.2412472996523999	0.31794873604973717	-0.05854337004821331	0.02996076303013902	0.01604224864380639	0.3467056313600445	-0.015246468303890525	0.16133482374337085	-0.09608260241789572	0.18281409093253698	-0.04182046938541853	-0.04547992200494604	0.06725776768327947	-0.13841009907283802	-0.16473289384462153	0.24915920720294504	-0.14967571853805414	-0.057668525354871956	-0.07166913431916493	-0.10282988422987538	-0.4833604587542299	0.059826695136382946	-0.152514513448989	-0.30423878714974856	0.05174637285046855	0.022586400822585274	0.21359455874102973	-0.06427345534107656	0.07951931154815664	0.026152661091365666	0.07835056249840726
CCKBR	Not-coupled	-	-	-	Cholecystokinin receptors	classA	0.10445674990916332	0.29141239076395326	0.5080210103313332	-0.020996252783909583	0.15208795571780945	-0.2218523219308192	0.16798092861642594	-0.016422559509401073	-0.05868958966880621	-0.046986011096140645	-0.05393996672601402	-0.20104671694240317	-0.059014346134899816	-0.03297177681329006	0.020198556839920445	0.0030103257429070587	-0.36695962261433246	0.22116873878530896	-0.23047094542894483	-0.18056227727899327	0.19454536980051693	0.13285618756162443	0.1932062811165246	-0.030815706925346104	-0.004255647354126955	-0.13008970057901986	-0.4267041099285006	0.11877756276336308	0.3593756606878539	0.19021118948069476	0.02383008799456727	0.19235899918395608	-0.08290069690487605	0.012550085503904063	-0.3898105458879348	0.1353446137695885	-0.09943919210621377	-0.1135352804261656	-0.23918448951336863	-0.252251532615204	-0.008244056773668683	-0.09084031123855217	0.14588000894234077	0.10641533857247064	-0.1052160991619433	-0.17750013211503016	-0.18777247686523868	0.24363443889101963	-0.17875671544597477	0.07929684790796689	-0.058452001358126414
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.157740068534293	0.4431973697114115	0.3952927237864474	0.35692033224331404	0.049371933775274726	-0.11970112062224587	0.13398697171324128	0.08269064296945232	0.14070439698582296	-0.3319754418475157	-0.18331464949230697	-0.21026837561601905	-0.21001139206735212	0.12971256507630194	-0.08000626917477584	0.26660063795420896	-0.11869937488367525	-0.2194374241968635	-0.3525076208219986	-0.014358868997039033	0.16269207943835445	0.038748615743716394	0.12516374316125892	0.2039234886061713	-0.2700854321714341	0.09976295472506425	-0.08383168199221305	-0.0018852403859742955	0.3925816261358609	-0.4184991826835621	-0.025146626292488893	-0.06991476840465143	-0.11589446426098984	0.34904186000959836	-0.031141064165228133	0.013385279922828059	0.1737823117250595	0.2825877496510259	0.10459648345998505	0.09870871774455407	-0.05000219192750001	-0.023780300382140258	-0.23899892535735584	-0.30593946024972984	0.06911665039399117	-0.07535625226917822	-0.12396035718970161	0.2228359354654232	-0.26524268234004444	-0.08032792023688864	-0.19446711533980945
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.10785277371077545	0.2027258290087984	0.46827769152218623	-0.19173655445489746	-0.11211656162285136	0.08970484520476801	-0.2765307227000571	0.22623899706566244	-0.11193006258928002	-0.09412254286329938	0.054086563361600365	-0.03410494350725435	-0.005591664808729271	0.07362365237419621	0.14276267208306917	0.25824962152688696	0.330377759571283	-0.07383851806021163	-0.1083771250095743	-0.12675293010400085	0.20623814493727743	0.16713461768311366	0.11789395165995047	-0.0019237506385799009	0.04318287462424217	-0.1017787674769527	-0.17435776974714884	-0.020759485927250347	0.12798263520825515	0.23637909178627003	0.04795340482281363	-0.006125000822638336	0.11870004397180912	0.2105012891414496	-0.09633853359975637	0.16231996581247612	0.1654864956296784	-0.28509325351224163	-0.023322965542989425	0.14188074304724962	0.15931732756964737	-0.030989315454424998	-0.10384028546286536	-0.0799090061324813	-0.035068630092345836	-0.21298956237312497	-0.16410941541891783	0.38508836832728965	-0.02984693650017986	0.08926827139192119	0.0011234564427079448
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.20053760535379977	0.0784758016209331	0.3791093406809641	0.522525690926733	-0.020562712935509417	-0.15184608276555628	-0.1593184653093051	0.06863706215091306	0.171530019146313	-0.2735016818885159	0.02578632463640485	-0.39867954345483814	-0.07657442209151984	-0.006029636429590535	0.1009847287044824	-0.20519363681719838	-0.27347566927612516	-0.01752207298790074	-0.2095959007441975	-0.04933539156378264	0.22548895281835368	-0.1114375688258135	0.28615153890220646	-0.1385631128679753	-0.14991051012309953	-0.04632672422227287	-0.19931451353191967	-0.035907945020189846	0.25226580454354747	-0.2521993522387096	0.0530188846448694	-0.1497276831820489	0.04317398593154025	0.20373302707474514	0.042980012460212644	0.011460344007152392	0.078424761725082	-0.14085383608495	0.026061777634608752	-0.005066845377464391	-0.2517335585280689	-0.029226487982821108	-0.30205016644203947	0.07182730218718685	-0.2360508228567206	-0.22332720020940092	0.19496898978537847	0.1590050518768428	0.08726045467380161	-0.2220828572901252	0.15508552444078622
