Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
ADRA2C	-	-	Coupled	-	Adrenoceptors	classA	0.24513918020256054	-0.15896643484884146	0.3594448361557985	-0.06469610517528475	0.09553763395214218	0.11687858099788526	-0.08761828212142875	0.3055046054909647	-0.4037135794090402	0.0022745332269516693	0.23675326667239366	0.2289064879675417	0.02198323793578148	-0.1524170603770772	0.2380544267831495	0.00761395466597253	-0.24089775575254	-0.03279629235397116	-0.1207161231966359	-0.0940378812586261	0.04016787770011766	-0.07181539045345299	-0.05111131633605528	-0.3176564075292264	-0.21171907525299669	0.37431903134502265	0.02552024859939782	-0.14234769287653262	0.11484341933796054	-0.04932806081264531	-0.3585589589196592	-0.06246162158411799	-0.025890085094029756	-0.1316995443022248	0.16929440589330186	-0.05083188055406012	0.028585584677910808	0.03817498638009223	-0.16077351336943027
ADRB1	-	-	Coupled	Coupled	Adrenoceptors	classA	-0.3012621055236654	-0.0810339395586861	0.23434427397676844	-0.036326024569868644	0.07167044252635071	-0.041545324868693105	-0.20117203047814763	0.2858869624365248	-0.2880340454756307	0.16108266225337156	-0.16991417329811076	0.18387130959667725	-0.12472846440073158	-0.15875235191687082	-0.2369149608682685	-0.001443344013759016	-0.40895973803587765	-0.13177408403163335	-0.11525379390956453	0.20930298216739657	-0.06308811995053362	0.20614639078122526	-0.0028111479149916297	-0.11480432528707063	-0.025898879598159036	0.049612820128783965	-0.14852072299066685	0.004718264519079096	0.08168723257702057	-0.047580883360916926	0.07745422489833483	0.06949912215022487	0.15297251871746717	-0.19955508286306525	0.09846808936226077	0.24051124263285484	-0.09879317901425358	0.11870702467487473	-0.16205833987130241
ADRB2	-	-	Coupled	Coupled	Adrenoceptors	classA	0.37082063551578837	-0.2789676522020395	0.22696046485329996	-0.12877028549176167	0.17022291176864296	-0.10972851036512703	0.16848698320096792	0.14032339557046683	-0.03877654177209384	0.369557071631653	0.204326684944397	0.060857423698327605	-0.3278870756166201	-0.26880336472382826	0.00783617878246809	0.0004098174219027214	-0.09705413038434847	0.11848312194597513	0.03564950199211904	0.2147353162923542	-0.18613824667190662	-0.04259572180821718	-0.12817384681898797	-0.2119158104816897	-0.16327674552946278	0.024674773211197237	-0.005024745746563516	-0.07804092001303656	0.27811020914129947	-0.45174412549022863	-0.01734000530896834	-0.2561249397030912	-0.04779752748797061	-0.08566128731016315	0.18233335323529232	0.021423483578301213	-0.16478227329325715	0.1733579466617081	-0.05903407495449293
ADRB3	-	-	-	-	Adrenoceptors	classA	-0.2192417221551808	0.07333826201560116	-0.09249893916764472	-0.23667788232720682	-0.0885827956375071	-0.044107118340830205	0.3145548915892964	0.0027969158459980764	-0.07032068026231428	-0.13885149817210748	-0.17271561406141905	0.012149589972384802	-0.02590206137965987	0.2184599403928797	0.08358587860428425	-0.20257605355341496	0.08567583747956699	-0.023471009860403083	0.08241798445991388	-0.20720694213789997	0.014622987251449523	0.08205985276595158	-0.06186662876387476	-0.22657202599296258	0.1350785027337261	-0.1469563440062262	0.010336073185415984	-0.14949911151942685	0.16657152950982873	-0.12221213107399224	-0.025875736304523392	-0.17371872308033223	0.05422577324822098	0.04124114844570344	0.09653437360795847	-0.12605180035265443	-0.01344129814076179	-0.16382423836715354	0.19668637508218548
AGTR1	-	-	Coupled	Coupled	Angiotensin receptors	classA	-0.10133723853900461	0.10385885150988611	0.03331118193665878	-0.34520995170508706	-0.2889120193412489	-0.02831407775668984	0.20261287041231735	0.2445461050961664	-0.31974350656599165	-0.14827809782922652	-0.45940157631681494	-0.05659761759791525	-0.24938268560688553	-0.04157292083633749	-0.018063810812071306	0.04442757216628007	0.006713710420214447	0.0629664727968158	0.08080189962982626	0.005306564457804981	0.09191828493878196	0.06068412874435011	-0.04807771513111959	-0.11810407617385367	0.03562880381973462	-0.11662907117007949	0.1516054317416902	0.028217608749235106	0.2172007627640794	0.4128110809057704	0.16858030767554263	0.23196244806983002	-0.03201661375122555	0.00640003320737635	-0.14046011522071472	0.11945806694301797	-0.10471105467153949	-0.021274500274260356	0.02858484402931814
APLNR	-	-	Coupled	Coupled	Apelin receptor	classA	0.10984072148220057	-0.193685102928165	0.05724023747071344	0.0004237534239202421	0.12175897435394642	0.14532128791062016	-0.22300224338999747	0.0983193394784581	-0.02464027709909812	0.22642621463662518	-0.08282232132559583	-0.1728948574617264	-0.1838666826081384	0.4936746369358038	-0.050861585098198436	-0.0070282765074874435	0.18932569496355758	-0.10141539888083081	0.09314467470548718	0.33463510322845236	0.21400735907500654	0.06854416784947387	-0.07722143303598049	0.1856766199321406	-0.040637834225849975	-0.018605600646707358	-0.161682617422688	-0.15802655695969414	-0.17130994157507817	0.00889237009398306	0.07171899949898271	-0.020299300603039017	-0.01660897269735351	0.04850173538851829	-0.06494795562276114	0.2862576145034985	-0.03375271352441879	-0.10159277366404265	-0.49753831948245353
AVPR1A	-	-	Coupled	-	Vasopressin and oxytocin receptors	classA	0.28225690551416815	-0.21998829302340736	0.10612772761995387	0.19731109196750093	0.2479306927851265	-0.08086635001688107	-0.036295485738724764	0.20409863942474815	-0.05982878218558827	-0.08338425428607164	0.044566946191881965	-0.3095763973745388	-0.3818665230620619	0.262616684129728	0.39618835684157894	-0.184024232904281	0.12758357504443477	-0.013177911808404337	0.04412567843543223	0.29904349584941564	-0.04667972440019866	0.3558758356860928	-0.1273539352577881	-0.07154957012760788	0.016275973288881612	-0.0966668393564466	-0.2869907390166959	-0.08541005386181594	-0.04279898689825371	0.07064298655431603	0.04273091720132385	-0.07906150461115564	-0.12436037470541951	-0.031799152426916076	0.10637066743049284	-0.025964386369243416	0.0806999786393973	-0.1549895284519777	-0.2887665732564893
AVPR1B	-	-	-	-	Vasopressin and oxytocin receptors	classA	0.34829761000472925	-0.23436690794984333	0.04976850527895909	0.06327201087033658	0.1633694842855412	-0.29732256719003397	0.08030028095072812	0.20074392298704186	-0.09150025897111685	0.21854832158692547	0.1222771282075429	-0.14033920880541553	-0.07894185731814955	0.410677972713418	0.15530687103283825	-0.15344297712273947	0.1587247744144607	0.0950567663966205	0.14337328050995765	0.20434599782928253	-0.13638878861491044	0.058296268550042094	-0.2795881116460957	-0.0004655279902772742	-0.15824365014550296	0.2910103681998851	-0.05431492146426678	-0.10833726421772463	-0.0808754857947021	0.106230526131955	-0.017763779662792658	-0.01249361903846596	-0.0929151532114007	-0.10026884451637758	-0.10339651950542464	0.04436555501329848	0.13494757164316953	0.008283318381738701	-0.3882843077685113
AVPR2	-	-	-	Coupled	Vasopressin and oxytocin receptors	classA	-0.024927464495980718	0.030639318547425267	-0.14107050249278524	-0.21657810940149608	-0.19131203929868917	-0.11860040630815148	0.21879024315949896	0.11419529135850234	0.22805069648129547	0.27614203219306765	0.08291818632464872	0.4060933035474798	0.06845983100125726	0.22310365950378258	0.15762693784171383	0.34296317314320107	-0.012451260449790134	0.2840214748932185	0.08445471288910075	0.10764706612645923	-0.07858901377693119	0.34338247935638894	-0.0629995371450791	-0.33012997399936994	-0.026556658301433694	-0.0065654221079985975	0.301382136085694	-0.05534844438019202	-0.0721305167860678	0.09869904606835828	-0.02782855675052898	-0.28465557311554845	0.27021100062661907	-0.20708819310664575	-0.04803733241544647	-0.16503347403245083	-0.08507961190428018	-0.1256257432352407	0.11471051564034786
BDKRB1	-	-	Not-coupled	-	Bradykinin receptors	classA	-0.14091896130017947	0.12491533282128205	-0.051588777597983596	0.14785315289928821	0.20424525684064018	-0.007868426228193934	0.053710049881492486	0.18200091976933236	0.18093480713506527	0.02095164891440905	-0.1353715743267221	0.25448743113633043	-0.2327422607144032	0.28994472370786384	0.06422772703941335	0.2525658522051682	-0.1975692558222745	0.34579792684994454	0.05774654661611623	0.041013868104738053	0.06327950272656249	0.38283566841581607	0.08530408755359965	-0.37188005412611214	0.03210914132940879	-0.0596459235888413	0.0017582132980638295	0.017478463538827777	0.0187893844787182	-0.13672607799489792	0.30973867400170285	-0.12172810209523478	0.2771683665189629	0.038811136830853986	-0.07178641498830375	0.013086314245283164	-0.01918045252177023	-0.06978460421181017	0.07535028464276221
BDKRB2	-	-	Coupled	-	Bradykinin receptors	classA	-0.11257435639051233	0.26132695711595066	0.11524149775366906	-0.07007839907138684	0.1569423373757582	0.03958105247711046	-0.2273419948146866	-0.04121467160029056	-0.0711890749473231	-0.0903254254462322	-0.4174835663248689	-0.32154694428039654	0.3218533897867015	-0.10004634878304972	0.2181165670820965	0.0909685254134523	0.12292216574839276	0.17564607963213208	0.481744106063878	0.1971828854708887	0.03512453863713472	0.0949057475818761	0.020153302284875108	0.1939668983084537	0.05655922691176573	0.03737138082564584	-0.13871363731873307	-0.13784664002237257	-0.01239683470659263	-0.14980120188163967	-0.06556484588612119	0.03112051882521623	-0.05014709092875599	0.1314045148346457	0.0148029394582902	0.014675804848228668	-0.03545923928646903	-0.09433814681850428	-0.023122451564799393
CCKAR	-	-	Coupled	-	Cholecystokinin receptors	classA	0.25206816534849774	0.05922668719930869	0.19270326644552688	0.06641464978248365	0.3305114610494275	0.034647609258655794	-0.16336096296926442	0.01474387643241387	0.13111618668222233	0.05390905647401506	-0.3185113167558906	-0.3267709256522228	0.42650384857263485	-0.0676794826014277	0.2637017809338399	-0.1524534228122489	0.0063508448828304455	0.2639240690594609	0.31342648028330056	0.3304676508936887	-0.03864524540479667	-0.09119290478315065	0.043308459679194146	0.1896570548862555	0.038869835486246215	-0.02042846977112153	-0.17499393011720935	-0.12367818491282645	-0.02394766256635016	-0.3006283888301277	-0.07421860940544496	0.10331515323245109	-0.09083138250941952	-0.09181842736148954	-0.024856604688285478	-0.19294400750141769	0.05521445486669853	0.03207424197507147	0.1935720792179136
CCKBR	-	-	-	-	Cholecystokinin receptors	classA	0.10140467123115993	0.47693531667809175	0.45515089938114395	-0.033809918606237825	0.13868804226350026	0.06928301649286718	-0.13467087187452373	0.20472854019210263	0.0906640449573198	-0.39749210621144704	-0.10433558438609407	0.2540617168607951	-0.2945765046003317	-0.04202623706543202	0.337766696268873	0.35581588502449446	0.022949967977725243	-0.09046681291836756	-0.05940497466112019	-0.06591026317097315	-0.20349636262745158	0.1042756669489711	0.015641316563616166	0.16649140079640623	0.3560433508269574	0.20694204127017493	-0.15439097342760438	-0.08686778228505393	0.20154317430902013	0.1576509249022117	0.13740331235480244	-0.15848562665231986	-0.10216655147829964	0.11909446690592712	-0.21381037952413912	-0.06792414209075115	-0.19683414152035347	0.1512618099098339	-0.0877445375736391
CHRM1	-	-	Coupled	Not-coupled	Acetylcholine receptors (muscarinic)	classA	-0.36022479183869094	0.16891862560955587	0.38039957632156657	0.2657609873657749	0.08118123805527716	-0.058727752438748844	0.1343471725457384	0.15264154293662646	-0.16206537572028815	0.22942938794179682	0.13323265869254844	-0.0236447608588561	0.1455139499584103	-0.0774443840647932	-0.030857350792570588	-0.40586615825553174	0.05048051817226944	-0.2971728798873756	0.32283599698372206	-0.1999209121146189	0.060976957693754524	-0.3199822600260801	-0.14560044407889486	0.09286750508098784	0.4525388986114315	0.3277155399520815	-0.09470102884691249	0.00045547537341160296	-0.007707751171361525	-0.10475256405688435	0.053732835147423004	-0.19626207720656488	-0.03839639513257873	0.0651069026185311	-0.3555385012282881	0.07514874087166797	-0.22030983542795127	0.22807534228853102	-0.043231167115968944
CHRM2	-	-	Coupled	Coupled	Acetylcholine receptors (muscarinic)	classA	-0.35473314855323734	-0.07584450087343104	0.34560584144982687	0.29692189412294895	-0.239900056432608	0.371566802696786	0.014269227671378523	0.1523379449955293	-0.11042536600554002	-0.010279889167681907	0.040372873612249255	0.11857150630499678	-0.3170735899527989	-0.13429413877402904	0.21389276264922294	-0.11472004304099011	0.1548341719464003	0.1410667533261025	-0.04309809779972648	0.04048689317423407	0.10841125429187046	0.26723927880377685	0.4035783563399968	-0.04003829370045842	0.21907959943013244	0.08117521797847116	0.11327428193813283	0.046043771178845526	-0.19414263282996147	0.11762029125356466	-0.10267485267528523	-0.10134731660085547	0.050378631772976745	0.22356816801011314	-0.36847602857517264	-0.02893798813599306	-0.0796614777440909	0.11480507271505534	-0.01305301323204472
CHRM3	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.2531736868370547	0.312310874472774	0.3531648207702353	0.20683221344851452	-0.005232155828662768	-0.04347822327002442	0.08853311226691525	-0.15045424277605904	-0.01784675398828233	0.24524842353165618	0.5843145868993707	0.03524053815689341	-0.06582811099829343	-0.19238895771989892	-0.06458296228346819	-0.028155899664101397	0.2649376322821705	-0.22904170302891141	0.04361017664419388	-0.08826699957154764	-0.05580664212178763	0.015153435318923766	0.03562284154351576	0.057350971447985934	0.2672035925927943	0.2258547781008341	-0.005949618558945064	-0.04519794327430583	-0.10586186028173167	-0.2846573263029857	-0.04795526264521594	-0.11666107550677834	0.08124373571391641	0.2753702841887168	-0.3186899741003265	-0.004364272309828097	-0.13299311014868817	-0.03910385304024075	0.05630830804893497
CHRM4	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.2343341075497645	0.12348849689126778	0.3167045427201718	0.28807061976801573	-0.21918325963289612	0.32478305529357654	0.05798743350615572	-0.07940522089107623	0.010963016988056495	0.11211189483361626	0.25194811708610176	0.23688616116500472	-0.30485302927443325	-0.06427440762299388	0.00037370144842047745	-0.04611935575518823	0.08495710459778807	0.08197262238226759	0.0062443099935569945	-0.03659254080871299	-0.06114115181892354	0.2285983118361438	0.14222032356611697	0.11065348620870237	0.350452208724673	-0.006543365690431684	0.051567711645540804	-0.12206992755815024	-0.09409097009908209	0.031721929728346844	0.15134187650547454	-0.15341950921057884	-0.16741736327019754	0.3099703712962429	-0.2641648032721312	-0.07766242721404877	-0.17273023464477003	0.17027709631918722	-0.08312153182894119
CHRM5	-	-	-	-	Acetylcholine receptors (muscarinic)	classA	-0.339172263800498	0.062416573121239605	-0.17480235131573185	0.6950730876697435	-0.2689149968133212	0.14452555072691717	0.422727898726136	0.13816310914288898	0.12180742021529106	0.0013215573096576926	0.1581137567220006	-0.14786017146219887	-0.031464364551629084	0.03188190252794863	-0.03802774194863859	-0.015858174209373525	-0.22930959381689817	0.19404661595900977	0.2532968379363923	0.0934084647307645	0.11281063638911017	-0.10519231318372245	-0.043665307143004525	-0.18509441144463318	-0.13055509867875764	-0.4163220480749092	0.4795391123548771	0.09327220367484532	-0.11470549131004008	-0.0033680325801136103	-0.057379250565511186	0.05379900497013317	0.15171554180768956	0.27768556485057894	-0.032731840276138006	0.2351525061231723	0.619557051831174	0.28281939300087644	-0.2106848218736283
CNR1	-	-	Coupled	Coupled	Cannabinoid receptors	classA	0.11742293207130032	0.012901346587856253	-0.20300116992802217	0.15253058474865394	-0.0056736263511138535	0.4480730612461498	-0.13979049640505561	0.009104597305258507	0.10883356135347087	-0.21912500222370906	-0.00899173110619999	-0.10788436967253294	0.15844712752901854	0.15382479758890946	-0.19575741745537764	-0.012899744979666177	-0.2678470992786324	0.15759160856305704	0.19869380235813935	0.006354730007424425	-0.19212710029002308	-0.043426248046953546	0.14590509997858597	-0.02738352292202388	-0.0016756992707052311	-0.08085896187838033	-0.04649384742586152	-0.13780947751989522	0.24534838376566218	0.1686272956467239	0.09302939452533468	0.0897252927413846	-0.060519007198726125	-0.11246588498859511	-0.17355569973202098	0.09432704118263607	0.20173038993370582	0.14479736080079325	-0.2039344631247478
CNR2	-	-	Coupled	-	Cannabinoid receptors	classA	-0.14109670806518532	-0.28150517853862994	-0.23811217673759785	-0.3608805469206265	0.1287288394768533	0.346245333847152	-0.2792159400027061	-0.2291260274342319	-0.23661415645934464	-0.0385267999769517	-0.18472035673831705	-0.054957558232983504	-0.3899473277500313	-0.07574505639938633	-0.40349474901631854	-0.1365555816667989	0.017479735112798673	0.23912642763440625	0.02414817178028182	0.0973715494079475	0.054447271447923204	-0.11817158853230335	-0.04174907966302638	0.13525526145071842	0.26205512904847245	0.16696481755020454	0.02033882560291082	-0.19306520969745994	-0.06471221017418448	-0.06107093288452037	0.011240410220090558	-0.048246374828788095	0.08574809562940394	-0.01623868155983651	0.03732899807944208	-0.14183625294937585	-0.003961672066124128	-0.07588263053896617	-0.12422114383731009
CYSLTR1	-	-	Coupled	-	Leukotriene receptors	classA	-0.10692965206424798	-0.2824086527965301	-0.3349045194336505	-0.3055846766940145	-0.1836608161042495	0.23919244091513991	-0.007942658971073479	-0.11221694093611377	0.09959812490021164	0.10627620311421325	-0.17311991064071602	-0.04763166759348335	-0.1840392577582702	0.21881309508993216	-0.069653708244796	0.11231080791404847	0.23070014155271504	0.14839010092478896	0.05375103891897593	-0.008004350097908251	0.1630481441494848	0.00873443992550405	-0.04962186019403807	-0.2670548780830264	0.3464074026665072	0.18848186575698592	-0.14798991143975973	-0.08646483069121554	-0.02342866236070452	-0.1025441329672927	-0.08656044729285613	0.04357730552295015	0.1773397670468537	-0.13994174390862354	0.0634642262690895	-0.12906827378846794	-0.12233292273535464	-0.08199981198692641	0.08574945842526187
CYSLTR2	-	-	Coupled	-	Leukotriene receptors	classA	-0.30716888650793195	-0.49584390732379746	0.22764717447893204	0.23159057866463648	0.006428204793377131	-0.21967765721084082	-0.011049321168310634	-0.1287325613336874	-0.23636196160950448	0.06417473726421294	0.20379387685607928	-0.0861184731166014	0.18993544620680783	-0.0393958979443494	-0.33696768196466825	0.18598597788671967	-0.08498111835091045	-0.0762687836668893	0.16897790236509258	-0.1795439347151914	-0.03129133022601287	0.14501157048313887	0.17693194952250144	0.0556193248441368	-0.11830836038329316	0.009633704101221927	-0.03957686709882978	-0.3586328312293172	-0.09821879829877586	0.015234030090617212	-0.04897090226842213	-0.06947744219692742	-0.15324118725706465	-0.33412824847962674	0.18310241755692158	0.16197881025762192	-0.173286847225212	0.15857135701725886	0.028729665648777478
DRD1	-	-	Coupled	-	Dopamine receptors	classA	-0.3307194497115029	-0.09726905470265487	0.26792437423429555	-0.029892979696477293	-0.4346667371800557	-0.06289589344348354	0.023480266093331162	-0.08195580116428505	0.11309586166933817	0.09081741062594491	0.13455253745680618	-0.006760456113880361	-0.08130100986522902	-0.10478586762298277	-0.014231858525163852	-0.06002935640780273	0.023041757888793084	-0.12305031073136363	-0.2468933440732641	0.2481788231555934	-0.1792732534291197	-0.18354757737539984	-0.013468355093741344	0.11605377412466712	0.2781541619029922	0.051046387482717566	-0.16085085878109137	-0.03197370477020295	-0.2128098674825659	-0.13411719659587906	0.12124077393974769	0.09978435341819583	0.15304166282632092	0.2899445181440835	-0.0201583619443242	-0.17974993206500461	0.15528545629567692	-0.18361096700067567	0.08412844938457062
