Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43
ADRA2C	Not-coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	0.24122309638401346	0.18126708693743793	-0.3516802457105922	0.1562496082963262	-0.17741238608301285	0.3961476544892846	0.2929508792852545	0.2963811106148348	-0.13127426363589875	0.003456724348555644	-0.0268108934001461	0.0031758327725924214	-0.15523153536416923	0.14686199216512671	0.13056641880778724	0.03696493884092365	-0.11969200782075734	-0.4506272398474463	0.07586389866193201	0.04317812792341254	0.12702357683831073	0.12685523949596705	0.31994165409060576	0.07237103251630747	0.1352702951670262	-0.07646014626830591	0.18953824259411137	-0.08624191624077945	0.13289540087269308	0.007054464971508785	-0.09285796775800319	-0.03975467154808121	0.15486654248562903	-0.38447379266728193	-0.009515871144494165	0.08465201943423434	0.413443209470974	0.10022176903589587	-0.23866639009139637	-0.25689852154393245	0.0344996520174776	-0.06458078070934506	0.08622955272536141
ADRB1	Not-coupled	Coupled	Coupled	-	Adrenoceptors	classA	-0.29566091995664723	0.13985063148364343	-0.1298753556943024	-0.0875832243411735	-0.26994516229228216	0.3124207642843226	0.15656904171854694	-0.16250896757958036	-0.06611102030803154	-0.03877782005614733	0.1598549944144909	-0.0064564443382432194	-0.12239870219231189	0.14623043745540104	-0.2549624607674861	0.20671938926713337	-0.10513402896946597	-0.2907531719913604	0.06818354725702268	0.2572439913423142	-0.032617407381891346	0.119586691219268	0.3565166696930926	-0.2263516569117641	-0.20713559484881405	-0.071154242841785	0.19726947179853804	0.037696093453241264	-0.14550746540064222	0.02722590621540408	-0.1018160554103931	-0.07925470311254315	0.05057884208218618	0.027101235098629366	-0.20507076497285004	0.1582976154741791	-0.08009656503966193	-0.04924121305564252	-0.11853984739022008	-0.15451150748690248	-0.05300364274813295	-0.16409769764723744	0.17485997107848172
ADRB2	Not-coupled	Coupled	Coupled	-	Adrenoceptors	classA	0.3858294520261934	-0.007732951778151437	0.11987142729745902	0.0904209389863278	-0.12611623156950136	0.22083908212746042	0.44000916154477987	0.13278819571833292	0.0015334725563915309	-0.046156480433205936	-0.24398213140048988	0.1438125204610973	-0.03815553168324917	0.4080563308468545	0.404970895604895	0.2540141576834878	0.07524718216946044	-0.08406086458830485	-0.13910480183598353	0.2937485843305286	-0.15760027562956672	-0.1690623309206653	0.3534766966317036	-0.03578200127353157	-0.3506733286641166	-0.10693504268166101	0.007656167300558923	-0.07110498519577205	-0.02068377226086514	0.04986856129951044	-0.21820975298872486	-0.08857229587004656	0.02912272653350459	-0.1353420387555263	-0.07666191881819093	-0.1630169953892508	0.2262127668492715	-0.061549274555426574	0.0047556598900957755	-0.2804767289155611	-0.13853215665907206	-0.12011327306798879	-0.06697989008416425
ADRB3	Not-coupled	Not-coupled	-	-	Adrenoceptors	classA	-0.2582490862787596	-0.1789722195096555	-0.014614253012901396	-0.1371041387472504	0.05027385889741228	0.029652330136673663	0.10091454984581007	0.17785760577126808	0.22361019306457672	-0.010424145524497708	-0.030099570554954935	0.033628340118069304	-0.12454081513422918	0.13411156860974474	0.2616391696802727	0.17394611536844642	0.09460515375259351	-0.02205089662211549	0.09799908499984791	-0.03311963860518193	-0.08873172613147512	0.06728955210786204	-0.25867768802715796	-0.09023349536487744	-0.09531979898320812	0.0979234495990664	0.20828621617886872	0.044061837355651244	0.2307183432305249	-0.032078502790143355	-0.008811566984894006	0.06964180912342188	0.0678274373976073	-0.02181107525280896	0.2547112529321493	-0.02283973075591454	-0.031479245454463047	0.0060568237926745105	0.09360497578872656	0.12583798577418118	0.12652015781027684	0.15243678099586613	-0.01485537929599201
AGTR1	Coupled	Coupled	Coupled	-	Angiotensin receptors	classA	-0.13474832475641227	-0.08422400764912498	0.004518898654327984	-0.050760218087882523	0.06555044700527704	-0.3297799641409747	-0.10165950429372736	-0.2367148084223262	0.27256501203385797	-0.48502173686809186	-0.02454622374843949	-0.12888413020440187	0.08235944077920415	-0.2776158185105763	0.019056185693945037	0.17322913620581248	0.2227908558625656	-0.20920407341637376	-0.2287480969823858	-0.2004602478565414	0.061298949917326206	0.008850845366398017	0.016627400648696288	-0.21378379156394003	-0.035283590052053025	0.019911454330311402	0.04787000850518504	0.15743864428817153	0.05760335462755554	0.09976554947178727	0.1972736011280296	-0.03434600182653255	-0.042089391935709396	0.057949753338690894	0.23340534964065834	0.16692622478354305	-0.0442565396659921	0.3734313640922546	-0.12180582499086925	0.03676217419431982	0.04129066141187568	-0.08047740707159808	0.16251538032696577
APLNR	Not-coupled	Coupled	Coupled	-	Apelin receptor	classA	0.09091561348765663	0.060921656855694936	0.09874443081339654	0.10278881579369821	-0.026678181381597284	-0.021235738871598242	0.0018609370295271592	0.17439105016870315	-0.11552429815377005	-0.019283826426497747	-0.0825178054439467	0.10075593201851661	0.08291518200422565	0.017168767757961178	-0.32411500608582294	-0.09072527885181307	0.05298195567107996	0.07152838778546865	-0.42067299956274423	-0.05574717442958919	0.24531928281437954	-0.04979019334480036	0.13373285579928793	-0.23803617535279123	0.12142458548486934	0.0906853766338129	-0.1088342423627973	-0.213045795866222	-0.006131480998581072	0.05847984206779549	-0.016531216563411156	-0.05815740144557994	0.07546721053215155	0.0381888851917696	-0.11453199508929042	-0.03697431304690828	-0.2455278707142678	0.0930800904477163	0.0421503413352018	-0.038400210452787666	-0.032187462654087534	0.2280951038766315	0.5453932031469368
AVPR1A	Coupled	Not-coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	0.2830778900894488	0.07757395728616373	0.037685744977809875	-0.06344490923835978	0.2455006321223401	-0.1181026321567532	0.17654360938349362	0.14215386268228672	-0.003797751938197578	0.12842849304399537	0.049862003140912554	-0.053115534217933816	0.2880513176066727	0.22471474362818925	0.013990762719433076	-0.008992589282577271	0.13562915047845947	-0.05145684305486933	-0.12210625947605899	0.283316618411155	0.037966181321546756	0.03253126929576894	0.020838717902869786	-0.26541176917653986	-0.004694733337948754	-0.20247428098117018	0.06087249098971916	-0.2782695076806798	0.10902149327391585	0.2830206542043191	0.013452919725427701	0.10672267070348514	-0.29436857101373426	-0.1857465985351052	-0.24737512107442713	-0.0728720729281323	-0.20664872812417068	0.038900725621085444	-0.004056306169115632	-0.015326270890258988	0.058829360988258125	0.3073811898841685	0.36708866777260146
AVPR1B	Coupled	Not-coupled	-	-	Vasopressin and oxytocin receptors	classA	0.3457615978409067	-0.09393258149490023	-0.013498620100824369	0.2815914220476269	0.3442723776472913	-0.03432221958124399	-0.02520247989219805	0.09806332781252909	-0.1756383330303463	-0.06428154085397782	-0.13712839439588742	-0.10413583835962875	0.26115530314502505	0.17898728905745473	0.04402915011020867	-0.08905804849602827	0.17033793371231046	-0.1766459322789357	0.004598268583554543	0.14069438260919506	0.01797193510878475	0.04752656286515912	0.2551439080284221	0.10749588526262176	0.16315635235627277	-0.16469423389604415	0.023463518725562963	-0.24302497959899477	0.04290468767455885	0.05518594050112671	-0.008869054439095787	-0.07791811390514448	-0.009155047559337803	-0.14240651564186677	-0.1828017314227373	-0.04832931491236725	-0.15670563355539052	-0.16923822313213918	-0.17507260642046474	-0.174738389348326	0.01776447460683294	0.12165935122317297	0.4277834141034497
AVPR2	Not-coupled	Not-coupled	-	-	Vasopressin and oxytocin receptors	classA	-0.030703281447473297	-0.2066443658114615	0.15007144127133223	-0.33004223048489895	0.0911916462310833	-0.08108161812765356	-0.08002063730219582	-0.020760239289965926	-0.14383833210245184	-0.0393303656056234	-0.3022676721150113	0.16078113208358605	-0.2903194661927773	0.16041172702910977	0.2282120023095604	0.2741474401906588	0.05755470996237269	0.17081541842546813	0.16893570676174763	0.2334715480499721	0.008192995615261784	-0.1873614339233221	0.010445330343506422	0.07641123089349024	0.08418818510957603	-0.2769069874289529	0.10734422187112105	0.21543957640704336	0.5080569155378497	-0.2457199028735874	-0.05217804340503998	0.1686247880945765	0.14195992937555557	0.15423773807843236	0.0019975936167571364	0.33557165944312234	0.009054441853201763	-0.06250051234316945	-0.3105401475388858	-0.0219046583427691	-0.039115003087710654	0.12327797109335184	0.16278944638511095
BDKRB1	Coupled	Coupled	Not-coupled	-	Bradykinin receptors	classA	-0.13769155230627927	-0.002984071473888215	-0.024355711725522578	-0.4187587039535474	-0.09623523029888631	0.023109662826582496	-0.11875963057977355	-0.2345810666167068	0.06303846949832077	0.11809785783067954	0.08996655847537292	-0.1569519933918292	-0.2581700262737449	0.33219287045405543	0.22396650739066976	0.20971848824545158	-0.10873501769675908	0.17214328320031755	0.08335922303147858	0.034854306545224034	0.02858575409860005	-0.375837587686685	0.17269892214485502	-0.05114113655729132	-0.2227008347196106	-0.3172469330922666	0.1623438234220264	0.22196257234957825	0.19372731568711613	-0.09772295733116614	0.11891042761396253	0.02618789816087573	-0.012479472287880367	0.12657066831412211	0.06362584250253044	0.05054461496608684	-0.1526989518475766	0.20020017237726276	0.02426128450401071	-0.05190245327814663	-0.14834059491345436	0.13545583829734756	0.20461146173169148
BDKRB2	Coupled	Coupled	Coupled	-	Bradykinin receptors	classA	-0.08707173993150762	-0.0050966202847237	0.14414641359991248	0.03607358497456636	-0.20875648313506773	-0.20421909439801783	0.2566988597189069	0.36240221239489917	0.0507967357179929	-0.10588743178003154	0.12185674980806359	-0.12723050065050479	0.26893032937133243	0.030671576738196437	-0.11058278556636697	-0.27654852502566274	0.019482079901781788	-0.08056439508665235	-0.11971394448198903	-0.24899576170338047	0.07395768229990093	-0.0737350272751805	0.1628441740711243	-0.13950372209175543	0.12669299430902886	0.07616245117889371	-0.054429624786471224	0.03134033017695959	0.020192212494533984	0.03458307368102934	-0.09940034293260784	0.16228109780618274	-0.01546000418561878	-0.08274576338053763	-0.2977488244459688	0.1885598163413951	-0.3392921576245081	0.10375791091934523	0.15175086245061584	0.03729213993771445	0.041827213916496145	-0.14367605625609445	-0.09945942285007571
CCKAR	Coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	0.29073181075715676	0.07111026241661819	0.03842613647022831	0.12357379980203514	-0.06635100716288084	-0.18211992862643142	0.14180404086634435	0.3121808662635197	0.005175438616434678	-0.07416161198827871	0.058296194008047204	0.08321575349844862	0.41391711089571837	0.27411751676011176	-0.025632670540003125	-0.3150424433020904	-0.04026215536271778	0.07408286486443323	-0.000692307124522262	-0.12444426141279857	-0.017985764532777945	0.1968475266966158	0.029807228230513502	-0.04533050401971422	-0.09560504451326335	-0.10620616350638153	-0.051551290597027094	0.21395973048342207	0.041746504079636	-0.10663663995716523	-0.23685687680429604	0.16572470569313066	0.0005657905684323993	-0.18639873724448502	-0.3428490449153734	0.18209597958307436	-0.3264714732732823	-0.020810535391909475	0.2329805191471299	0.021605320316551963	0.17931477489910166	-0.16517764144644426	-0.1448945039760925
CCKBR	Coupled	Coupled	-	-	Cholecystokinin receptors	classA	0.12569317441209651	0.3326652329280442	0.010828993627563153	-0.023753547707792404	-0.42397477664573485	0.10208306490406194	-0.18611370444908984	0.08469758347864119	-0.0798288885680356	-0.3252898089361532	0.1260119507586262	-0.1655047039512856	-0.28238150862162675	0.060639846191716466	-0.00996516920088797	0.014295326005256643	0.17317102167570123	0.002558509801688348	0.08202891707559615	0.0978514456105329	-0.1951007049810872	-0.15813983514534538	0.26363208469655103	0.014314878685757974	0.16732635634962087	-0.04844762357864398	0.2648668935617428	0.21094919984773897	-0.15183768236914386	0.012989980141143704	-0.059869420285223754	0.11899420362397996	-0.30280164589115605	-0.13907190585900453	-0.20242896228281107	-0.05225700746306214	0.16474003286682173	0.5116683484876814	0.01763369251442419	0.3417165121155631	-0.043820272440230235	0.2545187138109619	0.1189297458978318
CHRM1	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.3081964619794432	0.43488927822375967	0.22282951348175345	0.09586755638184999	0.2053666235887609	-0.15076794010989236	-0.3083790832160169	0.06488777525406403	-0.2530489526262417	-0.17348202323724982	-0.18533909811847804	0.0836450046033552	0.14034995940710987	0.05677186619557367	-0.05233840969731544	0.09166141540184908	0.2968036725716734	-0.20970566563920295	0.06931609012293348	-0.0301846045361008	0.005146419225399022	0.15625462765592352	0.29433035175171113	0.0921350395710276	-0.0026485539288409977	0.38697645853569845	0.26522602188324307	-0.02248699819466721	-0.20769047683662464	-0.32148478582435147	-0.23169966392962663	0.14341947510007877	0.08936624226630388	-0.2774809546493443	0.13251697120352698	-0.24453241009387855	-0.004026025451740316	-0.050779994533284536	0.05849576038133793	0.4202560866631183	-0.22789339160136113	-0.008771812629226331	-0.1277114623650287
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.27789668520970984	0.5655091409275897	-0.005777465243432121	-0.3787489612811315	0.03779270556491082	0.01052255494160357	-0.30118483916173866	0.03684472117417205	-0.2209706482735525	-0.09058011350695341	0.24397937209967255	0.1708807173431221	-0.26833154387466046	-0.33253158593438814	0.3764190852981592	-0.15971245892177796	0.3023609867652731	-0.16875834337276538	-0.15144390369645894	0.04481949855291793	0.12407404226387521	0.13420378961162788	0.06185841675374005	0.039993902037101445	-0.08604413726782799	-0.36004053417827253	0.11521773600858141	-0.13731656011307677	0.14876992354612953	-0.04096908445874505	0.03346928900342809	0.17211438366072304	-0.011039861184129045	-0.08810432295129171	-0.09188961264359277	0.040406296966373906	0.08169211621829776	0.26171589473081414	-0.05211660472297065	0.2037745343525068	-0.16870581991055136	-0.18411456264783413	-0.03992780415899422
CHRM3	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.21439463598504505	0.3898904596242334	0.24349645178467266	-0.3091303058230588	-0.16159108282131346	-0.002057958055786199	-0.23982289263201578	0.3638149451227664	-0.2656657277563088	-0.06096266235309082	-0.2008428954152843	-0.029436895754371674	0.07486744503767807	0.0799551497188633	0.14151667289011932	-0.023091259412107528	0.2116043983140882	-0.10129143013791747	-0.0993430755978161	0.13670628378860733	-0.016514583013738177	-0.14666017747062546	-0.02005764252930674	0.27302405191422763	0.07716635283619601	0.16678565528714617	0.0455894791917909	-0.17974579589339923	-0.2185264654604036	-0.1801046335521737	0.043095073535564486	0.03454754936834211	0.14670550506512775	-0.08127419456478924	-0.1299054191138354	-0.06313108106024332	0.22109143840288678	-0.027924314881515266	0.13981566184831468	0.2328767474459108	-0.42614561425682507	0.016229296136338382	-0.19246289816307435
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.16066006735009897	0.5375997971284543	0.33878185087234286	-0.16885082260462111	-0.0572550405421217	0.11017476367879481	-0.28878375061503897	-0.02358188227364346	-0.2738872685357923	-0.06845820873214355	-0.07904142796433081	0.0004268686464047722	-0.285965849934122	-0.17049591285237953	0.2892995095390108	0.05838415993653495	0.16829748414716686	-0.04582477434439554	-0.17107112636895297	-0.03261399535545743	-0.09846984031634619	0.1201088458325648	0.006860618641240735	-0.045820056113410536	0.033220747614269165	-0.20398162080228438	0.10905473984754456	-0.076035224297172	-0.06128953960719859	-0.03959633686503157	0.06447926715276299	0.04090587385206755	-0.10104854618720925	-0.04016355736091435	-0.2454397659811356	-0.11117171214985129	0.16400246731347462	0.06657782881856142	0.11369188745824639	0.31806463170256827	-0.2369606182657158	0.057929306702308656	-0.00814920148278347
CHRM5	Coupled	Coupled	-	-	Acetylcholine receptors (muscarinic)	classA	-0.26214747907234764	0.38055370115267884	0.09867287207706842	-0.17680273212113706	-0.4463375827266895	0.07058740146518147	-0.24494772933336098	0.004519451964670065	-0.06955266061783284	0.6050597177412994	-0.30946151230779995	-0.32998752307716367	0.3810287591486851	-0.08220539442456375	0.16734693429324313	-0.13673331073725203	-0.08959345809755165	0.14051769130673752	0.05917159084255788	-0.034712539651875145	0.011172634023116022	0.2801431635977994	0.2471516978926633	-0.3448375039656251	-0.32979800920030916	0.08616439868035757	-0.28895730047613505	0.19410539054834616	0.4717032285758619	0.05428445518210171	0.5836035157589067	-0.10730825758183646	0.19907907456794782	-0.08059791029400672	0.295302564833313	-0.2631350124442708	0.14012602782469746	0.1386803791445163	-0.23069810159837298	0.03315443458955345	0.3456973113724519	-0.1372538326916793	0.00023588501169678904
CNR1	Not-coupled	Coupled	Coupled	-	Cannabinoid receptors	classA	0.18480627288658077	0.007846687255570204	0.08262021472956793	0.188710593009312	-0.3628711590622148	-0.07067216598788738	-0.30685758422380527	-0.04775377289576788	0.1120442931187806	0.05368695282706972	0.15054863074092537	-0.07575948843862007	0.20921292266100586	0.022545355967881302	-0.17828690141678807	-0.050568553892051435	-0.2560830284433775	0.06706398275152953	-0.1283012094788583	-0.28192668985449454	-0.2534991594658514	0.21622056248962582	0.18201194325719236	-0.24055669420691594	0.06853368243994976	-0.1950007283421553	0.11096135760158693	0.02120296397877823	-0.05952269360301335	-0.21722666705836907	0.176269467373655	0.13780447159083967	0.08431446921030654	0.07256155443786584	-0.13650084530014167	-0.023675343174037296	0.023463770287261102	0.037060632690203724	-0.1662203988539631	-0.10553048080442348	0.12107260020613729	-0.05589594218020197	0.09185869159867353
CNR2	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	-0.1787852864841083	-0.3739306601692328	0.2559932794132241	0.40876278923728404	-0.25710590602531824	0.5497419406269082	0.0984164217134894	0.264356647906637	0.021357547224626565	0.03857642258119034	0.2491931688152354	-0.13538517157104696	-0.10368677528632356	-0.05275831809154095	-0.12023281362837851	0.31414820326501364	-0.030193675733595597	-0.2011673325729744	-0.38954749689407375	-0.4048296540651258	-0.07403634506502488	0.06850627067162408	0.1098083978646336	0.07489345151325935	-0.12579724931091146	-0.1490743627343124	-0.16989591446370064	-0.28058179323285454	-0.02412456034445654	0.016336353486004245	-0.05828675476718852	-0.11088140239537565	0.05828024088282016	0.09501103302111705	-0.09441056864942585	0.28521424576280546	0.06998799971896315	0.04078017366368186	0.10639184599381864	0.2803595573230871	0.040500294175703194	0.02170373954769116	0.12762037794701744
