Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16
CCR6	Coupled	-	Coupled	-	Chemokine receptors	classA	0.3102690866035588	-0.7862069653501998	14.81861461269732	4.399678661357981	4.216920106340177	0.491992629493	0.6894074017464275	-1.361148263393485	-3.517140842103949	1.9598855488159255	0.4626445533483222	0.5740021321667635	0.439246732993349	1.02818441497949	-0.013808999031716724	0.49785856483393304
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-1.456481770827887	-7.3002181512818645	14.015749938019544	-2.2985490268780535	-3.5685595467072906	-4.520460885737188	3.234270483395639	3.0460574736680712	-5.390312628631722	-0.5043243991620674	0.04776064108238522	-1.8788208388774608	1.2961452926033474	2.0579035541961868	1.7406813980402138	0.0998561435715459
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	1.4876620078909157	-13.893753483342161	15.758121228160737	-3.9153527545398137	-4.027008885866117	-3.3770790939633732	0.4923331454477153	2.8592941034163415	-2.5743320033842134	-0.014846663316665332	-1.4646296031215587	3.530827149103781	-1.204453680271466	0.9586049743427556	-1.563300557155763	0.1334030228608185
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-1.5224145365486694	-7.325882774659632	13.22666505018658	-1.6494092870011314	-1.716573637748465	-2.5171495548005747	3.5931150604491116	2.1857302410668584	-3.546817890594053	0.3180903499181384	-0.31001748725923917	-0.601287655990047	0.3475649545704384	1.3942848461548996	1.6893991490316156	-1.5245002612955678
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.16234307125720795	-25.511774285482044	-1.4652353163922407	-13.874474517338648	-5.4797535490704625	4.293164751896995	-1.0732537834439524	-0.74753006570708	-0.9950523117665734	-3.148811572516226	-2.366829882076861	0.8267033808050627	0.9235494063368945	1.5484921065406743	-1.4278554479904835	1.9833697110076685
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	-3.5100035662590257	-5.308962377795084	-3.58307567472351	-3.886208036564869	4.054925331817965	2.8618679212040963	0.15076163157254147	-3.4087708851797234	0.06956189575970996	-0.3617974499500438	1.8065286987769795	1.1577745500606713	1.0423297559763003	2.800830734121738	-1.8021145448045726	1.8583740871740084
CNR2	Coupled	-	Coupled	-	Cannabinoid receptors	classA	21.73291709007578	-7.501483437587461	-7.7615972839435905	11.77231701558427	-2.851617959182548	-2.0547266477223385	2.5365135271546886	-0.28395365987766075	0.02325577714524125	-1.475599415857604	-0.9753517049157694	-2.96344454854987	-1.4111275416647067	1.5083262190363542	-1.5081839988789751	-1.7200701670194407
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	22.593658664661973	-8.387847869221744	-9.469294922435136	11.429147270068153	-5.023232794692926	-2.7278511128936045	3.805774988106381	-1.5876192346318527	-1.6028434964343163	-0.9270795183393935	-0.9949964705580907	-0.5607685385410902	-1.3509052344982129	0.009303264457054965	-1.5397649428532472	-0.16511599701432475
CRHR2	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-5.756588299178822	7.202166335582792	-1.0972564842401813	4.739637345127126	-0.38814511784771444	6.568296450441254	-0.9662256966828157	-1.5847357450048511	-0.8490609776655724	-0.23426976659988477	-2.983637820121594	2.714162087758046	-0.9715834095135949	-2.3544859252312054	-0.9587686804944338	-0.8942185501738451
CXCR2	Coupled	-	Coupled	-	Chemokine receptors	classA	-4.679613172033078	8.588914746290994	-2.2666151422391962	3.5127597280383913	-2.517191291709154	-1.3885315684987254	-0.254057208855479	0.8957204290753695	0.10414971689866194	1.3096757521439208	-2.0961009555169667	1.0414738124534277	0.7135299990163995	0.09377471810429222	-1.5108580166845038	0.07020603690006133
CXCR4	Coupled	-	Coupled	-	Chemokine receptors	classA	-5.570691728304568	4.319300109139283	-2.509219692946859	2.7455195449623595	0.8872452616997347	5.400071262820243	-1.1982684873991334	-0.6721344732005793	-1.2476971351088342	0.16856089933264398	-2.6461837696445554	3.9270995972242524	-1.3299073408481688	-0.5727206084825165	-0.9222260031414808	-0.5021240463351444
CXCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	-8.312374617616916	15.928326634892136	-8.71631249523935	2.822552300045464	-1.0407394454952497	-4.2099257166923225	0.14523810514153287	3.006272795771596	-3.3723535115274297	1.0647991939422436	3.221925026375974	-0.07341655282411562	1.0936776169381681	0.1188737150770195	1.2233114620202172	-0.6719316900674004
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	-8.474330099962396	7.8346200636492025	-9.204277723319871	0.16420749991149758	-1.2102814852960444	1.7802010456561572	1.0497645453286348	3.350029249528737	-2.760072678078379	0.04127730441429223	0.05992860424968285	-0.4533532732469402	0.6757642747888063	-1.4285565796688495	1.8492121628353335	-1.45506119779321
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	-2.5121951641649036	-8.650961456959315	6.026741320078497	-4.35542065926347	-3.8295790917193764	-2.004138213636028	-1.2429212150180113	-2.8782925666755244	3.419478918091479	1.3978020197440555	-0.36538523710828597	-1.6021062325606787	-1.925805676068825	0.053253973454495146	1.004271957310314	-0.09502206492112746
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-2.299904368843953	-1.7240029969203048	12.667220040341531	1.2223962391456134	-3.3028906408522003	-0.12013309816161152	2.2502902680442993	-1.0048459241409173	-3.4048569277282064	0.24454523049387467	0.8889237081390373	1.3933295322883474	-1.5862777833145525	-0.8491798821987934	-0.2806454382101742	-1.5993214216844476
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	-0.5614690893489384	-10.095995077537795	7.469711556386543	-3.2706335147633014	-3.3651347060060353	1.300812032383946	-1.4594078445025638	-2.4133469972299153	5.127903031976034	2.3003650770269535	-2.3949751364466696	-2.037005870172056	-1.7265208214382484	-0.56098303156659	-0.06847269714959452	2.3212236688723435
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-2.544307029995709	-6.346114723257721	-4.620674205277994	-5.289924637765636	-4.0413031914077076	-0.08077937142796122	0.6145567598256837	5.1518516457368	2.6153825774456783	1.203939394112176	-2.1083860134934067	1.1278445461637983	0.1041311242763769	0.19475709436502298	0.8335854593488101	1.6860718284673866
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	-3.240889010194088	-10.369373337145404	-6.428519970121498	-6.094389829611459	-2.0954874841628053	8.444648363031181	-4.005896398787844	5.423600310838339	-1.6720607027764662	-2.3832808800038396	-2.3838793657608686	-1.2187091909406607	-0.7513003888470664	1.8962592282927726	-1.0092425844089874	-0.569312710020803
F2R	-	-	Coupled	-	NA	classA	-3.979422991681332	-1.693209577212462	-6.121898253226059	-2.208741250934875	-2.0116104408138367	2.3894530162769545	-0.8354194214323822	5.053291559040241	0.26499854065972245	-1.3270987857964436	-2.0138725813347063	-0.6881274078088434	3.1224546737554504	1.5453477251681744	-2.0349723103582016	-2.2150046292351466
F2RL1	-	-	Coupled	-	NA	classA	-3.7290872163420743	-2.5807447569325315	-7.773261860729278	-4.349508981580481	0.580396544568714	-2.709197772807503	-1.1934938074502977	-2.44934938774807	-2.7779294697312418	1.1836255444320645	-2.2840682102067125	-3.904384594943912	1.2617403356979293	0.716277222660256	-1.7096422487641403	-1.2574307955100308
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-5.0147876838086916	3.7906417931093728	-6.2569848113710345	0.09316764204518911	3.6740308904451355	-0.2372829895009416	-4.776114796583219	-2.9310679653930922	-3.7116224875122414	0.37816310342927156	-0.34422021287223536	-1.1252560124706146	1.4060851818705657	0.9710991451457219	-1.0494136356706119	-0.31024544102916946
FFAR3	Coupled	-	Coupled	-	Free fatty acid receptors	classA	-5.3162689481285605	0.3750546080123372	-6.0323536865083565	-0.8856238281069216	2.6689292813158474	5.070140213479197	1.5128282969833728	0.3822548843986584	0.4512431409996871	1.5240307955182917	1.1399017563179048	0.5626341450013306	1.377810661586577	1.4010394685546785	0.1220870891588121	-1.9157271255006219
FFAR4	Not-coupled	-	-	-	Free fatty acid receptors	classA	21.561527081052173	-9.054405362226088	-6.85738602114011	11.789813233444544	2.2143527637519482	-1.1137145264923363	-0.1203045721852262	-0.6232477634580587	-0.2626237061702375	-0.9311156630840296	1.1708013463856144	1.50896987618298	-0.9066185537880945	0.10724271909434713	1.1395124454193895	0.4302559295090547
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-7.364156083447558	10.773026604163208	-2.461877741491163	3.1060862252960417	-0.7278786836833693	0.7878725998513907	0.46292497452046266	0.6233632463360774	0.6258969332703774	-0.5623827234497928	-0.04927017771283021	0.2432779570222221	-1.4108942038186583	-0.0385697392341059	-0.5236426819410696	1.0223236787921115
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	21.467441635325553	-15.369650762007128	-7.424674036191486	8.923658749440653	3.285433873181959	1.47094325232589	-0.21536442722111818	-1.4319023836566886	-0.6430155007544396	1.3677678265091957	-0.1707382893451159	2.111592803466724	0.006346107101091334	-0.8958864041786807	1.52473546534075	0.34169402938287496
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	21.1015066965944	-9.936240497923826	-8.65113185681883	11.317767119261111	1.3983122975920463	3.2692452941145738	0.6491615348685508	0.5457615569825572	0.12858457567479004	1.9407531156109106	0.9299526013490916	1.5382254894280074	-0.8440199858574665	-0.06547671938918811	-0.014443939633797292	-0.043082385473155335
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	20.70834488994069	-21.271617324377303	-6.682139977148442	5.584772389106895	3.1199283197313887	2.429585827434462	-2.157691095400361	2.1045419303185278	1.596859900080254	1.0489281351229043	1.1200326498828999	0.21517979419398928	0.5777027203496384	-2.508931140156289	2.3504527194689646	-1.1776728468727466
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-5.662836952902147	1.597640555540985	-4.144062243058196	-1.570533761126313	1.5503085543602015	4.908287540710525	3.268449380689155	2.8078231694755558	1.4366211525948809	5.633017434232084	-0.773885986975355	-3.619462789982076	-3.1803974063996505	1.3519279479313835	2.009108153577236	-0.8486330696211652
GNRHR	Coupled	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-1.2487742832054753	-12.680197067198304	-6.658442991321915	-8.376920937080747	11.676860042118445	2.988711199298916	4.617372789694676	-6.228042960920529	0.11201044201150716	1.8453480950321783	-1.525572838340585	1.0665260995129395	-0.6308468270004578	2.2273675875097227	4.648145246593355	2.133232421384699
GPBAR1	Not-coupled	-	Not-coupled	-	Bile acid receptor	classA	-8.426419766072861	12.263466448769776	-5.383640549228692	1.19206184016553	-2.7198235693214077	-4.991544944151262	-1.0440150821217409	2.5275386334566874	-1.423648133755699	0.4385804525386572	0.9729444694467213	-1.480002969061734	-0.35352376505267147	-1.7289996873180522	0.9892059341632382	-0.3024286102277539
GPR183	Coupled	-	Coupled	-	Class A Orphans	classA	-6.763121309700239	-7.478815637139856	-2.213998058355914	-7.596922700294404	-0.16324221233823083	-3.466200550533232	-3.8855480963001945	0.15533527653049006	0.9673653776740322	1.078442753809152	3.494336140360803	-0.6333084617768276	-2.669258113494644	-0.7836153276116584	2.774710170003002	0.25981604002057196
GPR39	Not-coupled	-	Coupled	-	Class A Orphans	classA	-3.3680667351420572	0.45988932816818634	-4.599442841644228	-1.0748023052617208	0.679057847201399	-3.5445440996601825	-3.1718027614892326	-0.14978286673579558	-1.064907763590315	3.0421499046195426	-3.6550039503105416	-2.1523130983956498	-0.8947661842846326	-1.7621842690123442	-0.8352164795534478	1.9696830280623545
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	-5.19951287691177	4.903649924915599	-7.60053307098492	-1.530565555505639	-3.4740765447408823	-1.943186961385175	0.16740049459423767	-0.21565670992256686	-1.3031501254956994	4.720809804922673	-0.7995312979906212	-2.5119708347424514	-1.2301738972973735	-2.5414284464543218	-0.5914433812311958	1.8199121611117526
GPR65	Not-coupled	-	Coupled	-	Class A Orphans	classA	-3.601837597747606	-0.8251504303391406	-5.385070025590071	-1.3166930113040625	1.8712759928461422	0.1909412520104827	-6.344231936227834	-1.5466042745628006	-2.945112613625963	3.4095149055355254	-0.6668603858091507	-1.6491766677795063	0.30208691621896466	-2.5543464035607673	-1.212968778063829	1.481713535323189
GPR68	Coupled	-	Coupled	-	Class A Orphans	classA	-4.867372914422305	-9.521361443163647	1.468751482603782	-7.751738149425573	0.9724069283625542	-3.1861493029011205	4.378451099548208	3.1105085369568646	-3.603997244976763	-0.5696086757769853	0.970362375292138	-2.1730691958672943	0.9197726709787971	0.3721542924871708	0.05920314094434351	1.7924345769695271
GPR84	Coupled	-	Not-coupled	-	Class A Orphans	classA	36.80331677460252	20.932568327714986	1.4272636505052692	-14.082116584476724	-0.11942646239385389	-1.18932242212613	0.934427655205956	0.17675134436859982	0.2917185458160495	-0.9257200824673124	-1.3036650290983924	-0.231892398634648	-0.11054232769412382	-1.0389118077556625	-0.014963930870703005	0.4036532265406388
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	38.60877691643852	27.371154451212245	4.666627711918053	-11.302260445997641	0.5978187393127046	1.3532742894875844	-1.3654053720156347	0.0721205561113477	-0.10966813379666825	0.5204634333293846	1.0719068143708594	1.4077727073632194	0.01316278977536801	0.34930867820909595	0.21472183034878917	-0.20619282056094257
GRM4	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	38.24511262985954	21.969466053336607	4.6388922789940334	-12.967874658636763	2.7020960372023106	3.9467077958684382	-1.0716415733297329	0.4507521076953998	0.3889605568279804	-0.181260227958805	-0.3298583289554303	-0.7293637670745957	0.15747370991012838	0.7418468994521892	-0.40869145344469776	-0.039962800025960137
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	38.04707403551785	22.304909747020073	3.946655213590391	-13.997226666093754	-2.669029108975654	0.040258492673949944	-0.2824702229395704	-0.43358204918039633	-0.3247500445239999	0.011707568899993786	0.2477243478655555	0.10338564901659698	0.023008260094402065	-0.09694278201460017	0.530031609738473	-0.2670711898613508
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	-6.638162254884044	3.642378653734602	-7.126957709298516	-2.00759916604133	-0.29638413660473645	-0.8613146681226646	-3.1960689369291835	-0.07160348551534595	-2.249469221141493	0.8836005119324268	0.7517710179196894	1.2246688674281325	0.8206681788015894	-2.329393573478976	-0.4485121169989564	0.8176541282911697
HCAR2	Coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-5.488059194549126	-1.8330102505526742	-6.087605559276318	-3.9731934934683206	-0.7181764052230482	-1.2065522549722165	-4.621357517192871	-0.30180845581114424	-2.2497732876734933	0.471566212441547	1.2348728160266809	1.31105153603555	1.2125906221706462	-2.4253864768586824	-0.2427528574399433	0.6103016024841378
HCAR3	Coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-4.352537529451248	1.3387774173135127	5.005002509641067	2.2858096749441543	-3.895123062238681	0.3478413896782035	-2.0869030494803646	0.13989159854106653	2.482180929007193	1.6640157953386379	1.397504859559168	1.2575656025990944	-0.9306318102021717	-0.8901108957768719	1.0718170310219082	0.5099477920622276
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	0.3466656413569077	-12.323901072133669	11.86243502170224	-3.3275223524097415	-1.3589793116755255	1.137609899663084	0.25704824370400403	0.31202776749380906	-5.059723029021024	2.438289449636549	0.011086937720661355	1.1538421964510541	-0.03524242392413182	-0.6703268882655624	-1.6768301754103845	-1.0826517148609125
HRH1	Not-coupled	-	Coupled	-	Histamine receptors	classA	-4.816531153863989	8.081381419729798	4.282637476674413	4.428824355179563	-1.1679829057832565	-2.559540039043252	0.4489528802659381	-5.425746368993019	2.4092172869518858	-0.08453166042199127	1.6658361250849234	0.4280056154225669	-0.29125167876310043	0.3170846474856488	-1.1193787422203703	-1.1170373237553544
HRH2	Not-coupled	-	Coupled	-	Histamine receptors	classA	-2.3195264926822805	2.596853563071569	15.298172185552136	4.422412622357697	0.7968506762967905	0.534259796397719	2.860301584434646	0.14448641354742914	-0.1927961619185724	-0.24923846162798646	0.21583248694493967	-2.030329934160168	-1.165468737853414	-0.3779841618938748	-0.6569170375912519	0.39543188885717107
HTR1A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-2.3870197849577126	6.275153740846139	10.499498720069107	6.358342825433601	-0.136730680536197	5.308419017684844	2.819992172631549	0.20408972410872228	1.5453218239996207	2.3492297645796536	0.3416980978392334	-0.42160388876582705	-1.24222173250559	0.9059904414575678	-0.34908157060200534	0.21790864513866698
HTR1B	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-4.163891608160877	4.168902557833215	9.008447269040662	3.955473501691802	-0.5104181492411689	4.202648399145209	5.045609745673108	-1.4286451564049252	2.259384498865526	1.235564845475469	-0.977536867721309	-0.328215710751337	-2.89089125811738	0.14615690235592887	-0.323310537908582	-0.7095447263084693
HTR1D	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-1.1672330023980146	-9.620928978401677	7.9002120838312315	-2.6107804449180767	-4.311846882431635	2.8494863146193508	-2.563473394663157	-1.2915023002938777	0.6477215100457042	-0.912120186437808	-0.48188297719026296	0.49532558259241505	-2.5527499240958558	0.28638482285287525	-0.6538141635502257	-0.26167746890339927
HTR2A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.5600582718520332	-9.830171911967426	9.196728837617268	-2.0662158760285574	-6.586341199446489	0.6979774346673362	-0.23914115267250866	-2.9059933324175593	1.213918924682908	-0.0374535482874011	-0.6046402399933553	1.6000085652499019	-1.0448815584328652	-0.971330995160252	-0.302390529993001	-2.6092089407113868
HTR2B	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.28412693644228126	-7.8579988449582014	6.8305070111440225	-1.440524064223704	-5.890376145652044	-0.18679638446655975	0.4867636243699302	-3.342977391220825	1.0356150951995164	0.30641002004275525	-1.6067955374176728	0.005750850713135391	0.855470687739707	-0.3095575355079793	-0.15867138903262856	-1.0316198010147197
HTR2C	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-3.4305659705441296	1.5047946440840536	-3.5008931476798963	-0.24216993773889398	-3.4097950992313724	-2.0357931807217176	3.634012646723989	0.26142664176869357	2.061185227460186	-2.049398796487818	0.9384377565345441	1.9432174643514304	2.6367527211642816	0.4045963043836792	-1.295860003239248	3.0119749707377568
LPAR1	Coupled	-	Not-coupled	-	Lysophospholipid (LPA) receptors	classA	-3.1180902573409712	-3.5373456584916885	-5.086538926878763	-2.9055806663924475	1.9046173437208185	0.12667772854800322	3.6626897358756367	-3.8157713103292807	0.6030107272879424	-2.084488091481056	-0.33965040981824174	3.425956970485273	2.1090179433201834	-0.24934656801270258	-1.0741602699432937	2.079046511935792
LPAR2	Coupled	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-6.447470038159855	0.7778839012859322	-5.687555380532721	-4.346099732667585	5.472864731945321	-5.990895423986392	0.29296248555267757	-0.28109663499076076	-0.40824166837127146	-0.5303312808290342	-3.563038970111647	0.49365722382593236	0.5510565333524189	1.2434282255052473	1.2818795782728418	-2.113341052410758
LTB4R	Coupled	-	Coupled	-	Leukotriene receptors	classA	-5.50103393205466	0.25849282908562726	-5.582001180542491	-2.690874160450736	9.66912022747337	-4.146518441653295	-1.4349130836796926	-2.318600614227973	-1.7414761194694017	-0.25795710253049986	-4.204093894496786	1.7053636237797032	0.643854726088822	2.6058386430147418	3.1628174984907798	-1.6217018310558116
LTB4R2	Coupled	-	Coupled	-	Leukotriene receptors	classA	-9.948061648116168	5.73491419633404	-7.209089681918909	-1.6679932227850536	-1.9090534084895743	7.31036543488025	3.1649720157564762	-1.8441024340704288	-1.8967948371858963	-3.8059546548629832	3.5445725511825423	-2.307268012766579	-0.5679100428492513	-1.9810656615415545	1.6063787632195208	1.3333565041689388
