Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16
APLNR	Not-coupled	Not-coupled	Coupled	-	Apelin receptor	classA	3.2486393661935002	0.7110136625245195	-1.0305005544426007	-0.8101675294474753	-1.6544655413633045	-0.643853248066406	0.8087939747798917	0.487827827380417	0.5792135999201402	-0.8825463111036865	-0.7532665444527765	1.7743584605433378	1.7098800788928104	-0.6164230871250743	-0.7558611412273877	-0.7439121962075101
AVPR1A	Not-coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.5760398262639312	4.141087280738527	-0.23822905694129157	1.4114992392011483	-0.3340802678140627	-1.5041791749721396	1.1369345803518127	-0.9328406608210132	-0.6549881825810813	0.08178601198333536	-1.002058306696993	0.2153043182816145	0.19830236519227984	0.2699982273668924	-1.1340164204630254	-0.3057365027068488
AVPR2	Coupled	Coupled	-	-	Vasopressin and oxytocin receptors	classA	-5.602633106800357	0.1248234539685368	2.8186553283750224	-0.7725765068430788	-0.2406283513842126	-0.3477835143857406	-0.7660243341052404	-1.1838784786193681	-0.6390399743284767	0.649941618972162	0.17935064693616845	-1.4537975018782845	1.9268783922807613	-0.9615287862021463	0.06506474506650313	0.18463706364860322
BDKRB1	Not-coupled	Coupled	Not-coupled	-	Bradykinin receptors	classA	-0.6138475179461124	-2.2894510915970248	0.21243619868031058	1.013714151614798	0.32830802874546555	1.155849876694962	1.1527718645536593	-0.11935162006228196	-0.0802455773696263	0.5671052313110511	0.876052836955889	0.9314910893758379	1.3394076371007217	-1.1598784789887229	0.14850546918674118	-1.1985280464862929
BDKRB2	Coupled	Not-coupled	Coupled	-	Bradykinin receptors	classA	-5.761344053649641	-0.05769688563108102	-0.37755766998523055	-1.306924263751586	0.15741570085531248	-0.31803997116031335	-0.6804205454876949	-1.9326582333675875	-0.921808343523435	-0.8153769316682016	0.8745694077499517	-0.5024394581696624	-0.09815999844810834	-0.9162358686628364	-0.44835818446311865	-0.38825237001409696
C5AR1	Not-coupled	-	Coupled	-	Complement peptide receptors	classA	1.6510298759307411	-2.4077064466136964	4.008320921696127	-2.703840975872373	-2.0649060904406387	-0.5828164900285897	-0.6264001001224213	0.16041621102326234	1.270921580057177	1.342642435567246	0.3264633678597722	1.27037707818295	-0.8351127717662117	0.7032448669700438	-0.2700624424815171	0.39249541843098146
CALCR	Coupled	-	Coupled	-	Calcitonin receptors	classB	3.804254893683745	-0.30897063426491067	-1.7565461205563537	1.9050110903331459	-1.2405423504268445	0.803903300205803	0.5177345646382683	0.04036498113749427	-0.0034712945871344615	-0.18570885090302308	-0.28622130347274166	-0.6330762229216039	0.43568976568604356	-0.1775950751775015	-0.16777144471792452	-0.8393332814960719
CCKAR	Coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	-5.759771011317521	-2.269060640826605	1.20173881550935	-1.1541723500227583	-0.012992527684803723	0.4564001198771332	-1.5372202135890192	0.8326182954227795	0.7549538738275426	-0.4883303017899	0.07391183615082002	0.0714744218623802	0.16786329612327908	0.0034716248129142684	0.33470748037505915	0.3971667906246336
CCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.9585681159055414	-2.430460751863939	-0.860148114476206	1.6555759246829354	0.03178396636530884	0.24937759977230808	-0.44678776344041454	1.2173392909432532	0.18127719838688866	-1.2976251883174297	-0.16581784719409726	0.2520921875139479	0.736590373155944	-0.5097539314617807	0.21611077963759803	0.32542173220743087
CCR6	Not-coupled	-	Coupled	-	Chemokine receptors	classA	3.474040045228399	3.24686449076191	-0.8868991020328192	-0.9358659641812065	-2.6021891746827603	0.6428931441222786	0.046857143412790576	-0.920187817744745	0.08759694971536171	-0.7815965980639928	0.7752570278366241	0.48843547063361836	-0.44077851498605386	0.4173407200303637	-0.06213409050428835	0.22529308939928577
CHRM1	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	5.199164416148331	-1.4893447906229613	-4.173102773437441	-2.1898249991634273	-1.5279909167388497	-0.07742839514723535	0.47015727409570834	0.30023283095957765	1.6498783254932103	0.13647172369383928	0.31542927427349926	-0.18418960614829819	-0.6293153047910894	-0.8819671758853976	1.1272550249471027	0.4976130651523732
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	7.6938732889761905	-0.13371337293332347	-1.6413996290731687	0.661436465946772	-0.47329841020527413	1.5662198077586966	0.3217276734805571	-0.7082264588447819	2.008134784912333	-1.9073879386640193	0.5959615524900135	-0.6643588755366632	0.002201924088953123	-0.43710927079545736	-0.6818707763553006	1.1193603676997426
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	4.199470658098619	0.39465208577546607	-3.5094918162927646	-1.0700594560895027	-2.328890859945212	0.0007863297139903789	-1.4292322470024235	-1.3630129302255165	0.37631585740948664	0.5379766441256649	0.6171116105297622	1.203606758427027	-0.02976793260527042	-0.7226960133318683	0.011171142690339728	1.2871006693628755
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	1.5386993337406911	-1.8447885986871608	-0.5509698912845427	-0.5739964598729725	0.6580845821089404	1.5609263883117692	0.6639467403285563	-0.22208336091478267	-0.7242476630613456	1.1197677191991047	-0.0711161373995745	-0.33106574398605193	-0.5846315373443293	-0.2539442910267773	-0.07323883386321779	0.1808925069948525
CNR1	Coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	-2.889733291306936	1.7007621405514732	0.1774001833884716	1.1964720497938377	0.90683957116205	0.6663513605367128	1.963252898371778	-0.621057034676133	-1.167378233520274	-0.5220541058195693	-0.8048236458369851	0.05942198575674443	-1.022106973727259	-0.10187389221533505	-1.0766083894888634	0.2694328186122384
CNR2	Coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	0.929832947356301	-0.5842165413756959	2.503231693927573	-1.1954316625976018	-0.9521986551129041	-0.22545264742487695	-0.8869215866316192	1.71397760305351	-0.05201930498346251	-0.20699946562881064	0.4354867508800966	1.0455003542154588	1.328589372211617	0.6731084722159951	0.8980571188054883	-0.3424898391695211
CRHR1	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-0.10475762485094618	-2.232744035267023	3.867767719971849	-0.9563007306810225	-0.8075291261151152	-1.326039228299579	0.01926263655501789	0.12508752433294482	0.0959585219015243	0.186874286200035	0.7567197660586285	0.3265639313610727	0.4054121457767058	0.6984515062702885	0.5171761860249625	-0.39561567268456105
CRHR2	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-5.188481825979992	-0.5816761050284055	1.3714639275142615	0.7438396373175317	0.5453689263720227	0.9783950839994966	0.21069569767700005	-0.8709073898864039	-0.7314477392315636	-0.10459558351854928	0.4572503534721917	-1.5044794237984735	-0.9308669110717258	0.2620221992482764	-0.5572453800593521	-0.3326936366240355
CXCR2	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-2.6476206883566724	-1.3661269974220756	0.5152512019655041	-1.547405663220379	0.8894310517556495	0.5081787431541582	0.700673550637173	0.25576790785121356	0.27508749543744027	-1.5447805718309913	-1.2390107311303147	-1.5707695877442212	-0.6630011849432046	0.9203343622244528	0.5615866421355563	0.21845203666601098
CXCR4	Not-coupled	-	Not-coupled	-	Chemokine receptors	classA	-3.301567071191349	-0.35373211394354986	2.1256513284008167	1.4189542078283135	0.40306505368127565	-0.10668467021098252	0.3292435981166399	-0.6286759238457479	-1.394949223889414	0.6829139559380414	-0.8484985554402906	0.3691826555969537	-0.37856768368879284	-0.5194664092086658	0.4572434634295603	0.4043427145374318
CXCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.7113995566195259	-3.921486086070551	-0.6306744596611529	1.9213960201293803	-0.6560625761865018	-0.7868447676424698	-1.735197772852401	1.4295164995334544	0.48653398902144834	-0.7826173092946607	-1.7331419652810789	0.13929444739536603	-0.7486458300649811	-1.759221854460419	0.044054668524899046	1.1631442688868872
CYSLTR1	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-4.5438558495597965	-1.7790865730461274	0.2412438069201848	1.0212983815585168	-0.2097653315838916	0.931413620930939	-1.6383217007697077	0.22280499278790428	0.25193391288220207	-0.8604018377326863	0.34394206213390927	-0.6734275275918857	-0.25581148388385583	0.5197650547246322	-0.38652833503003226	-0.21674039131306305
CYSLTR2	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	4.386769916691231	-1.4153095581155382	-2.3087654365081276	0.2944895710859273	0.8421425808583928	-0.38933697771153464	1.142091607453652	-0.1175289386948963	-0.39961462133272846	0.17257785165285905	0.5663541523561838	-0.8527547603099918	1.191735113605166	0.2190359644430661	0.5943466888830142	-0.07459150053809913
DRD1	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	3.9905188770847158	-2.362700010147178	-1.2646346119300658	1.0222828650143374	-2.3654703599622824	-0.6453737403149816	-1.6589522998258972	-1.1416168799297728	-0.9282226622384319	1.08061478088422	-1.0608281599256555	0.24881537186451202	-1.1631209320934837	0.3124033162649056	0.07339607476082997	-0.2857912881235284
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	4.585662247465628	-0.7328910504244183	0.3554980239202889	-2.1314866652280577	0.34673184016096104	-1.531949878867962	2.8870120093401597	-0.22886757171991753	0.36231110935123595	0.8773355805225023	1.0089646193334607	-0.1134755423947075	0.5991978245750552	-0.13593238064117386	-0.4274793666673576	-0.33039847467902345
DRD5	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	2.0378545210939034	-3.0144324369800466	0.6936516194931135	0.8428379360370948	-0.4043469099709238	0.14226372644698718	0.8212458012895685	1.2400978261662354	0.5687268923475196	0.8860522445274869	-0.3974091150484915	0.18561008841202697	0.9340452234621509	-0.19785571009948574	0.4882084289412192	-0.23093646731609394
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	1.8451100990958356	-1.7935321866304597	-1.2635690172991108	2.9879586277257326	0.5053165810736937	-1.309203117097654	0.7897518879323799	1.1098199071226593	-0.4849685269255189	-0.8164870434581019	3.3120093222913076	-0.44994734102531925	-0.3069435546981355	0.892471422415509	0.5143293215086289	0.1556275852058416
F2R	-	Not-coupled	Coupled	-	NA	classA	-4.157084526498509	-0.5142108978309434	-2.016717330126048	-0.5380901969200372	-0.0023668098042492463	1.7529131071112192	-0.9047740713582234	1.2155371871540357	-0.07462218199942601	-0.6299318619455031	0.7711774307808087	0.8468324759605349	-0.0996367745914436	0.30682851407280437	0.287650244038028	0.21249312655975383
F2RL1	-	Not-coupled	Coupled	-	NA	classA	-6.316916294024566	1.892015293338195	0.7795703819188118	-2.048200881516087	-0.03606798644880047	0.5435300571989952	-0.3750981328999259	0.07091244605170136	0.04201840988711478	-1.344885016686028	0.6886804473456104	-0.650717504329528	-0.18897488014414923	-0.3584232928460816	0.6150012300093503	-0.6203728982006603
FFAR2	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	-3.938954787271249	2.0826248536428147	2.424556736769931	-0.3790084205663082	0.629753607397028	-0.0627823413172422	1.3947109763186083	0.698126661860926	-0.30428707275873196	-1.0252035198190588	-0.2963869214538881	-0.1996393698296563	-1.069748490136305	-1.1509570421544095	0.7417200822621373	-0.494129111089864
FFAR3	Not-coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	-6.3756353296431785	0.2685594860332749	-0.4324478097532397	-0.5261740581313276	0.8056550754398757	0.1445546384661056	-1.6823281903463938	-1.2337400598001498	-1.8992504619395092	0.804804417458562	1.2274563383281687	-0.20106129684461088	1.3062879893085082	-0.9072247426104373	-0.1626146051784093	-0.42926739348829956
FFAR4	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	1.6314760453055583	2.15187028149774	4.341619205110282	-0.3233140892942301	-0.9389308972810515	1.2491995085362602	0.7727032715976903	0.9198293325215419	-0.17438573686955844	0.6038347102484197	0.41378200639795476	-0.01097859626443372	0.27350365988471786	-1.090640464163987	-0.1037082853348887	0.284868247862896
GCGR	Coupled	-	Coupled	-	Glucagon receptor family	classB	-1.9845727908627597	-0.21669300305528288	0.9855556669301027	0.00389993689453105	0.42144853389768566	-0.9260373803435464	0.35560519880334407	-0.5157163152050318	-1.056838457369823	-1.463084194103613	0.8254717707691077	-0.73564246309136	0.5562704950887912	-2.171664453002079	-0.1123802468734505	-1.0001800756795147
GHSR	Not-coupled	Coupled	Coupled	-	Ghrelin receptor	classA	0.8622282615148017	2.7634788206028853	4.720924960606124	0.10793134403475324	-0.6412379982034364	1.221174670585558	-0.6892669897532534	-0.5030824194160423	0.29611986261768425	1.165401226143407	1.0825341408392868	0.6909373836715632	-0.13453852682688297	1.3340676098003605	2.0645476544074413	-0.08823901132929181
GIPR	Coupled	Coupled	Coupled	-	Glucagon receptor family	classB	1.8365862119066816	-0.016161319892910427	3.8817917402055437	1.0836598477650734	-0.9640234633475576	0.08447691048817606	0.6349986705548651	0.5433400830375807	-0.5313529117475269	-0.14906298996885187	2.360263802405993	0.2780303105475014	0.29133137687358596	0.6920413532508942	0.11035071875562637	-0.11814542037594573
GLP1R	Coupled	-	Coupled	-	Glucagon receptor family	classB	3.9011895484978933	1.3186548409877024	4.638216072035838	1.3987238064163534	-0.4438666735147816	2.144800534223889	-0.054122367906201396	0.5813515895763446	0.21387344008855683	-0.3172527498090201	0.6596345690275579	-0.4129770629547378	-0.4780897213589473	-0.5811367701604507	-0.9668193881653553	0.46287080799626446
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-2.360405753160171	-1.2043916899119298	1.5552519845279311	1.8534190241870367	-1.370492010508826	1.242717932996987	0.6251861917669032	-0.8730626062046106	2.0892738944918023	-0.830900084563164	-0.9402852015483518	-0.5456147476197287	1.4195373400969304	-0.8083540578103217	-1.6572731298582826	0.9030933356349391
GNRHR	Not-coupled	Coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-3.060907593274447	6.089452323218445	1.3338617806440212	2.8520683463850207	1.0462405652041864	-0.5721849283878528	1.1454774795401665	-2.240144068664717	3.940102011355887	1.5573657650927477	0.4880038158012811	-0.9497325412752206	-0.6020265509701666	0.07037865892761691	0.9130123599817078	-0.550985942035027
GPBAR1	Coupled	-	Not-coupled	-	Bile acid receptor	classA	-0.37324473074774855	-3.469304279653148	-0.915514157990027	0.6874035899691824	-0.5375638452489577	-0.2615556944479591	-1.3861408002548496	-0.03135189994913504	0.7585053075331541	0.8514115801666825	-2.1789430954214004	0.4133164126192661	0.15802048762219273	0.4371153827684553	0.35917743231091487	0.8036672886874959
GPR183	Not-coupled	Not-coupled	Coupled	-	Class A Orphans	classA	3.0509372418595855	-0.7404756214032593	-0.5937143677832801	3.1182647625410076	-1.9483898015896317	1.4425771472754783	0.1061448310043452	-0.14122587787582033	-1.826908188392603	0.47778048010716573	-0.10574351087178702	0.85115607211706	-0.3655580740605206	-0.3329732434815003	0.28335524668828804	0.07666758025168328
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	-0.07226723084302586	0.6207589320361416	3.0283485479862255	0.2332244317423633	-0.0301068188371876	-1.1397076979748113	0.969038833873568	-1.0318689418617537	-0.08471281974478131	-1.1761287228675932	-1.357513744494338	-0.0588955054328515	0.006756124112120146	0.6635249700651068	-0.35581471070904624	0.587744518892684
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	3.4304882789934465	-4.903651847049551	2.0178556115903343	3.196813195813585	0.14435694952803677	-2.3693320428960236	-0.47974101182806334	-1.7176227050565798	0.9674554995117425	-1.374489375918006	-0.013520607674551297	-0.34402497638052715	-0.13850129608759262	-0.3577835534101525	1.2886192422611307	0.7126594637823539
GPR65	Coupled	-	Not-coupled	-	Class A Orphans	classA	0.5798520388855752	-0.5075175664428455	3.3165654689750057	0.9131153543367002	0.8865871599941285	-1.7740481247380462	0.9817011520875285	0.3581286478975145	-0.5782198057462257	-0.6987846277246803	-1.6030286678960552	0.18000911815498416	-0.6803349081503187	0.07560793771171061	1.7640598803727077	1.107038824439416
GPR68	Not-coupled	-	Coupled	-	Class A Orphans	classA	-1.3623797942840827	2.4579682148615696	-0.9339770334206775	-0.636725076083949	0.03143627725651527	0.7448528224884499	0.13564250223356572	-0.22607996415303136	-0.9112077902765771	-0.8000947689055464	-0.9442592340578092	0.08327510226875691	-0.013331383291793874	0.5030697903443017	0.5404067444801854	0.47589322214719815
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	10.266627634543955	0.9067054637667579	1.7967673529928296	1.0035897351525822	4.606470870225035	-0.9813490019510309	-1.410998856010938	0.5181536707449652	-0.13005977714090813	-0.33061583187736326	0.4079502962073371	0.31403798178665165	0.8328114478849371	0.16446588418873168	-0.5161711775565903	0.11907604484049872
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	9.600103862347341	0.03338737779050812	1.2559685305506267	-1.1519969551543308	3.559300658050485	1.030594927585774	-2.337151222936976	-0.16949382833285134	-0.08862192349987603	-0.06049928861417337	-0.9353619491879851	0.22890679376559012	-0.0926941416751434	0.22430324287706993	-1.0095821251991195	-0.9082588593432043
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	10.0264591792542	1.7315806440518395	0.43306334649573736	-0.9816233234737127	4.426967005893817	0.07162304450437283	-1.3277298194757103	-0.6882863765146399	0.06929112677489592	-0.02238566814922464	-0.06799881294211539	0.6873639709152147	-0.18051527850930474	-0.3750311183694302	-0.3669885083322996	-0.43687794975925626
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	10.053303109190967	-1.6078056386738746	0.6178750166877853	-1.1307297840411692	4.014579217233324	1.0510886464941989	-2.0516207956419477	-0.16388148694204913	0.25268951038200776	0.19691499746322108	-0.6095533525383632	0.3116599390290544	-0.091736768380464	0.2941660436851567	-0.2628525704036458	-0.2921657826148267
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-2.255949729225985	-1.7126551994255519	1.9288050920795303	-0.04228577877321578	-0.7751180621165479	-0.5906163503831383	-0.713927700611865	0.7293321518866528	0.40807934137656454	0.4354053823393486	-1.5674201934744345	-1.480366378875802	0.9578583011922839	-0.05206450183103462	-1.4294528543077059	-0.9308906487803156
HCAR2	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-1.2471919807770315	-1.8936850617562304	1.8906528972390606	-0.03872194539935287	-0.6105673765721099	-0.571515674413167	-0.7200620342928038	1.2666773874189043	-0.3020604429293051	0.6851213564882547	-1.5267095381427904	-1.5062540789454895	0.795058839456179	0.11237585771517708	-0.6011556768869195	-0.4955463227905595
HCAR3	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	2.407247597120197	-2.1091384245663307	0.12833038349022438	-0.00816918286748159	-1.5214686745430843	-0.4496311757195638	-0.7932620729524165	-0.813172902896558	-1.0549671717123494	0.6773056137656621	0.6061300800472045	1.2622289039886656	0.1334297202358755	-0.3217180555712219	0.6017851020355489	-0.405556159443278
HCRTR2	Coupled	Not-coupled	Coupled	-	Orexin receptors	classA	4.5079704983858475	-0.04256389352640723	0.5532183452146805	0.1272892767279298	-2.0083417411016837	1.833860066814525	0.029921885251842403	0.18605332131260915	-0.20272527977478846	-0.7303639354855272	-0.651961081502137	-0.45441156927122567	-0.9407343540862725	-0.1585384492646838	-0.6225540002283674	0.1644429351896539
HRH1	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	-1.3230904109665735	-0.442839370485396	-1.6112136454463983	0.18840976538580353	0.3725300154727594	-0.021835870820669	-0.3834492329442836	-0.767513933466043	-0.011565665044750886	-1.0175210430319885	-0.16975826670455596	0.7181409461344896	0.635396934048931	0.12154303440880233	1.4910381797136596	0.6548803318136716
HRH2	Coupled	Coupled	Coupled	-	Histamine receptors	classA	2.073462720766222	2.146360452326306	-1.771499340450351	-2.468949249784921	0.2721236118449659	0.3263463866567216	1.0278306667976105	-0.9192324342877654	-0.304100463822949	-0.1806895818532023	-1.6904228623489537	-0.37615442012763556	0.09634855774165048	0.4342714519988415	0.4460412445523645	0.2942618208714906
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	2.508445035568565	-1.350420063593702	-1.7049226193984781	0.7298379362275935	-0.2318107740741152	-1.2660042390269441	0.133490458752724	-2.392357202567219	-0.45835342794225	-0.8029905199843256	0.6104030992782518	0.28074830788186	0.3487394256595015	-0.08011964678832009	0.6121567303152882	-0.055420519093242755
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.2320225161158831	-0.538703477833489	-1.5073628464046207	1.0043861275586607	0.8975498048537576	0.048969015882657056	0.6481354042271121	-2.303806462260332	0.06350943235872322	-0.09208840412863158	-0.20535743411485474	-0.6465646647152649	1.249985952161908	2.741874662431347	0.8227808533059461	0.025955773562681188
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	4.418854929844495	-1.8273694551654664	-1.795801968800778	1.7977103371856673	0.04129633020516039	1.89069980970351	2.3722331963013445	0.30179182684065886	0.29402473550237357	0.20386307293614664	0.773556508055938	-0.9994877495350436	0.10722866957790961	-0.6255466497059086	0.23137863008734386	0.4746712425478337
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	1.69908149900982	-1.5362118200131452	-1.4494132146003176	-1.1480385362692906	-0.3895406903657195	2.7918722033321854	-0.27882348157349257	-1.7284270593413082	0.39436849962651327	1.1220770247833727	1.0528888080717016	-0.12188985966061135	-0.05651221444599512	-0.6965476149073048	0.2781637199876684	-0.27804160738089034
HTR2B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.5537295816425095	-1.9289337150514985	-1.329056150738173	-2.474866569872854	-0.4481616666870531	1.0201923236201342	-0.8417443820541939	-0.3577771435243627	-0.7714032257690333	2.028315061798214	0.10811940606108823	-0.6950215275658926	-0.5600234527709042	-0.3014290392650805	0.8190282824238776	-0.5595933892509964
HTR2C	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-3.797489525360802	-2.2646317864143732	-1.2414489974840548	-0.7814001864087098	-0.45955364118678016	-0.3476885638110324	0.3646963409667814	-0.0187888264717178	0.8556234712221191	0.49325791663251706	-0.43459536378184704	2.1461372712163365	-0.3991509965043055	0.6337215236841802	-0.8462222634917834	-0.9159466487341108
LPAR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-5.661969709619458	1.6109826715587017	0.5490183206365968	1.7958568236277697	0.6531989446597658	0.5459107314461339	-0.6913952024354544	-0.40433484052507057	-1.1964419575028893	0.2126117291076665	-0.3079946243089838	2.3095826693394215	-1.3358592017028168	-0.2135003991095764	0.46262612907023776	0.013495147179087286
LPAR2	Not-coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-6.225977826510664	5.782516402669629	-2.319736547299283	0.3212713843900366	1.0930955206007607	1.690706532190487	-0.9285793649773088	0.0635144526767674	0.2928989642392612	-0.695624821636853	0.14495696606417152	-0.02411293500621959	0.22913713568648983	-0.3398244147935391	-0.24171083680510821	0.21555713073310745
