Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13
GPR65	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	-7.251681883773899	-5.03184582060171	-1.592417032231554	0.24401187631174018	2.003422267644807	0.6630530928916435	-5.688297835273636	-1.8129220628001865	-1.723876466237038	-3.524071072644951	-1.5149006928690447	0.8463280930396929	0.27232665906312664
GPR68	Coupled	-	Coupled	-	Class A Orphans	classA	-0.5351456254216168	5.933807441759695	-2.7373163008767074	8.682498387211217	1.7730094932441627	2.8871454329331456	3.744775726809739	2.4615676019506667	-4.49186734647959	0.659996232248345	-2.5510707858353383	0.963727471638489	1.0180060795473425
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	29.804953791012245	-14.663643853745702	23.705216191624004	7.470385680044453	1.3539667878512383	1.5298827320425576	0.9673458006800764	0.5892164944347029	0.13542694989903267	0.47864042522710565	0.7832550010596043	0.19844704129909133	-0.24499812496838616
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	31.963152450972764	-12.293946617681804	25.992225440695226	5.432424194489244	0.07165060456602196	-2.0439157314099927	-1.8367035204436941	-0.37248535177273734	-0.21441346540585204	-0.48308086985800025	0.05736283170470647	-0.36999343219628417	-0.9648613366307394
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	33.365909685341876	-10.986533229060894	24.024483918194814	7.675568324304738	1.2988744999001403	-4.645881577748925	-1.2896079992004748	0.12562729254331462	0.19558798493214755	0.12226425211917605	-0.0701890000694138	-0.04156317080757605	1.0551291168020394
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	32.7023603545483	-11.422164466826699	24.510587384596388	7.750776686433629	-2.3433109845588347	0.8564763285507739	-0.6196981892912089	-0.4090421370565113	-0.4512141653226236	0.3573616831626476	-0.1226875468996952	0.1680601901904206	-0.3394161776436404
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-10.252518564684499	-5.957297961206197	-0.8652269368243393	2.4604062871101524	-0.2793607397545732	1.2900715808057197	-3.2607677064420817	-0.9533962054892713	-1.6863081694940047	-2.0268497952007873	0.4248412621260993	0.9899676767719775	-1.7946643346396902
HCAR2	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-6.4190783112270084	-3.1276380089355547	-2.945353548585863	5.111079563120786	-0.6995546679218074	1.8991228091949934	-4.665111915533989	-1.379092892898298	-1.5357665167279375	-1.5720388606662166	0.3607338960023571	1.550386938238598	-2.0654920686335827
HCAR3	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-2.5211936215876785	5.484122888461996	1.668359010743968	-2.867411957103339	-3.8359265969816336	1.1516499659404065	-1.4560161561354452	0.6763235223873979	2.713127427387054	-1.5842980684840908	0.09754459885554881	-1.2031147739679566	-1.9217800149735949
HCRTR2	Coupled	Not-coupled	Coupled	-	Orexin receptors	classA	9.23321173290428	15.686776968404475	-1.4379198867623983	2.8994796344401466	-2.0899958114179147	-0.9091629684431168	0.35243319643499516	-1.2116035644611898	-4.2481444082066755	-2.822224087931939	0.06342792454029096	0.274449660399489	-0.307472043842905
HRH1	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-6.767861556991776	2.342657309615338	4.437677779761326	-6.538591225005587	-0.7493113327175288	2.43978160198623	0.6188990807020721	-5.066800170264937	2.946720672361346	0.35036672575334016	-0.4813221584232634	-0.6022444815869754	-0.7794731107678825
HRH2	Coupled	Not-coupled	Coupled	-	Histamine receptors	classA	1.260323342739674	13.243968823120548	6.262688723104824	-6.775232280576015	1.5035431139529727	-1.1899087138730025	2.4465429565536914	0.7020674015672614	-0.3821551845195589	0.9206913613893843	-1.6588124027224551	-0.6333188049867058	0.9228139366562056
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.40802118107968105	8.21193727783211	4.990205283930258	-6.935616994908581	-2.0336899359322653	-5.6529112908015104	3.2219966532375444	0.7446169040760036	1.6820520588411316	-1.6406233540146016	-1.1830686946702051	-1.4655055123136322	1.167073721093716
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-1.7653267785425872	7.7130904707020616	4.274208237730184	-5.188731761437506	-1.9838297017339968	-4.380158294151333	5.172002902905174	-0.7985736337284671	2.0390601380161706	-0.4692688796214256	0.11495886402282142	-2.1784331691876697	1.4193460725478917
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	4.865266806123172	10.871528160120237	-0.7064177139535519	2.088219799758976	-4.589139817838789	-0.7536972941774299	-2.1319838892552636	-0.4099309023407218	1.1296018212275594	0.41357298802478093	1.1858189383012299	-3.1557887478300253	0.49852960583671146
HTR2A	Coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	7.279127186200538	12.328619328296131	-1.1764448640274825	2.0944995331823875	-6.446256147791706	1.5021457631844446	0.522118755246856	-2.507372043966695	1.8312809408936315	-0.3052301307785174	1.6714940199793509	-0.9205862052039995	-0.9803209656746597
HTR2B	Coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	5.0194183485679895	9.169626449094237	0.1335334844680908	0.3154383099882329	-4.895750696641342	2.682165852692919	1.1532924845031414	-2.268010569766683	2.2845318759586326	-0.4211145449103629	1.022097865879963	0.34663397334176116	-0.3968164458379853
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-4.199740982988519	-2.06253720754322	-1.2231990657323235	1.9056020984480428	-2.5109502274039217	2.503588702679239	3.969784005253687	0.929284385131138	1.9850607027303215	1.908933073254624	0.6632436022012389	0.7112533368221073	-1.307730285384007
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-3.509929435653467	-3.0350650744870946	-3.37370808535654	3.884154019750566	1.7845655183970286	-0.4377705641229117	4.159374534792399	-3.961422030387136	1.152449227804222	1.6466992475663564	2.4519257801599528	0.15795103634861624	-1.3299928931816472
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-10.022815006598428	-4.659736406357206	-0.04503871273966885	2.805343734269433	7.176418422033889	4.149302176600259	0.6391149393634501	-1.8347460328995233	-0.13563829359746565	-0.07744367973332375	2.4404032526562056	1.4291138208565404	2.1995693300296075
LTB4R	Coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-9.203895685073327	-4.657679701408387	-1.3534631611224504	2.778386567399971	10.415786765492117	0.774902660381579	-1.704049577926162	-3.7999223310888626	-1.0586431265815819	0.0520748463234727	3.5068310059671584	0.754412593004867	2.592813833868415
LTB4R2	Coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-14.047188246113924	-6.581834507828444	-1.0708566689361996	3.1714604344566393	-4.768193322737953	-6.420711601113231	2.0276592909178968	-1.286805150086157	-2.259228029166401	4.570105725298221	-2.904045499325323	-0.33330215339957864	-1.46957601256071
MC3R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-10.771131456213915	-4.700639655081843	-2.355198893263858	6.283181968670038	-4.429721609986835	-4.849501271876028	2.4388263375891563	0.2833505742183568	-1.6298232447277106	4.9678825333007435	-2.1127811410899575	-0.6308340859642544	-0.704772163236962
MC4R	Not-coupled	Not-coupled	Coupled	-	Melanocortin receptors	classA	-8.22309049500109	-3.947243491514481	1.8059299456454028	-1.3697342329651023	-1.8962933793309067	1.6534475964602902	3.1347040986028203	-1.5439663035909093	2.9352103491920314	-0.6919390210694946	-3.4408695384317567	2.4579383229838196	0.2821547556635085
MTNR1A	Coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	-5.711501075158069	-1.8909704252649495	0.09067857662665652	-2.749431662357714	0.9490600072436384	-2.8616902573988057	0.908884231618069	-1.216385308521363	3.7024865881619644	-1.659750151369187	-2.5639149053299906	2.1361388514528845	-0.19994698461030572
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	-1.7661593101874928	3.7536707236684936	1.7345732005667707	-3.920022647284251	1.746682973552737	0.8817944672447297	-2.2586489160415453	-0.38241369353211124	4.5212127544330185	-0.7909676372821611	-0.20920118436256135	1.1161987938838502	-2.8349316564173335
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	7.11947143985314	9.43184989050732	-5.232692937222451	5.9808785251820105	-2.726777762499405	-5.1633349912457485	-2.615767151813686	7.665637687989525	8.074412323501425	-0.6511366097930096	-0.5057097808807387	6.233908773217178	-0.9547656904587
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-5.728037414568737	-1.6013196351709054	2.8172521388353977	-3.288080967483979	-3.4810281503176164	5.466494607589494	3.899509923875872	1.369597923796083	2.161828542330057	-1.7985128454714863	1.555756103901415	0.4833984069003337	-1.5776766648065934
NPY1R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	0.6025477394525057	6.877182635167119	-1.7735184543984208	5.349844992826853	-1.6519389575852892	0.28108779906934456	3.889929709426498	2.936620476411449	-4.008320157159615	-4.364258886243401	1.7763979471207307	-1.3095396528983705	-2.5788506532431934
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-11.704291373645555	-1.1464467551027397	4.962199738433689	-9.440308745637894	1.8890316614595202	-2.0357518219717345	-2.372506259206582	1.791460739039379	0.7700684782221339	3.612842868991124	0.6849546122960105	-0.03488750982485606	1.131940655820191
OPRD1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-9.533550804413794	-0.20263675500744469	2.2306572979502928	-5.6135291320035385	-3.214889336690302	-3.7825599050162	-3.7331703135307985	2.319309463676032	0.187211485215311	2.3339795194883473	-0.045581934189793026	-0.9813364951683048	1.0700270350026926
OPRK1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-12.86940714422999	-2.594828938106614	2.9172976226132077	-5.955745959040525	-1.3657535531119736	-4.87613199176909	-2.9767608217774293	-1.2366311981296836	-1.178179238332484	3.3272927398549004	1.0012778348193154	-1.469800287771609	0.6949556763193487
OPRL1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-8.605050703983368	1.4445929463945464	2.372173689323964	-4.911368626947849	-2.6220324653448475	-0.2522410053077949	-4.404251651357569	3.491394197674874	-0.6465269064513253	2.626346626502107	0.7150517621012761	-1.68763762069339	0.7598327946688912
OPRM1	Coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-7.02548884619445	-0.25861880808996973	1.5441212608290666	-4.224994045221431	3.9980210351028727	-0.6685982583516685	-0.25800900922937253	0.389687974255216	1.6018217457716883	0.798124358741978	0.3473177969698206	-0.8059492138640588	-0.5535166719961663
