Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-2.896875054726223	-2.028707111835324	12.946914099926014	-4.260319092925574	-3.228935911041959	5.594094115214725	0.9383148061722566	4.157547054815643	-4.997556221623735	-0.3852194271412859	1.1557946827041887	1.1671817875184034	1.4540144626012337	3.051694162739453	0.6829579933157351	1.1794386553232137
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-1.4250696407595724	6.258348939965939	16.002441235824158	-7.733620300563257	-3.580159911368847	4.095339845455474	-0.890573842496258	3.356029512124258	-0.6225360426973384	-0.24315062956206313	1.2938033618133142	-2.8965451053839097	-1.3334992190867347	-0.5683459707250311	0.853950918149484	0.5186474565362454
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-3.209225615473959	-1.0687276910144843	12.528134227976896	-4.04276507656405	-1.7243897201833787	3.1411008279225805	1.9543499313381478	3.4284340286920783	-2.9610903580226893	-0.7967055844472791	0.6259563687752823	0.47990087840206724	0.22990491742193717	2.2002634133876953	-0.025520932786402432	-0.7402662898006722
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-3.160390336506952	29.455971847427286	-0.6204389221105169	-13.885298475762763	-5.207620261906128	-2.908034515959175	-0.9918084616086373	-0.6377203469047493	-0.9976694976585337	2.642740120587792	1.8517694957273896	-0.28639678030000887	0.9111040546071967	-0.45662968289320044	2.0744114719489666	1.898016927802134
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	-3.6300402198998185	7.595539742906733	-2.9121541564241205	-3.3628162112986817	4.2450684111207355	-3.381919613842221	1.1810624809134518	-2.5960668552723956	-1.6593401258111697	-0.22400600478637928	-1.8258874471115538	-0.9156567610916777	1.574932727428655	-0.2806090021366385	2.77546554102295	1.1958240533343476
CNR2	Coupled	-	Coupled	-	Cannabinoid receptors	classA	22.61316839548442	9.460418499218676	0.6828842635970603	14.29554619967466	-3.0103446613494023	3.0173151840937	2.675029003405696	-0.18588438025480103	-0.6995862756458624	1.8877373012743681	0.14118278013586305	2.235643004998503	-1.7014448939152536	-0.297028790607769	1.9779754504675715	-1.093396296846489
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	23.13069731363257	11.84528973033962	-1.0192468261204888	14.351167315492296	-5.017875309895345	3.5677909869804885	3.7228620251817977	-0.9705262801517375	-1.5733503248179619	0.36943248886939334	0.7885000364146327	0.5028194756963443	-1.4057091420417942	-0.9207612970203589	0.6213168365670766	-0.21746390708072258
CRHR2	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-5.595585009449843	-6.486078515395583	-2.5866336160134624	4.879871488950593	-1.270425822965126	-6.790197036602274	-0.3894447916381227	-1.2063962725051074	0.43401507322493754	-0.3199107440803467	3.3217638838728365	-2.4682692559138117	-1.787599458754006	-2.8001187129722847	-0.25320450549971707	0.7207887204121353
CXCR2	Coupled	-	Coupled	-	Chemokine receptors	classA	-4.440482949371719	-6.8629309403911645	-3.1741092126255306	4.0665889746381625	-2.4308125527201048	1.1636614912526102	-0.39432793934924876	0.38912097652225786	1.7928349276297675	-1.268686443068083	2.308705315031948	-0.541395293941246	0.5041984921573238	-1.5757473537383726	1.1731158115735512	1.4118628974558403
CXCR4	Coupled	-	Not-coupled	-	Chemokine receptors	classA	-5.559719982029236	-3.365405831933386	-3.61265021156994	3.6706832892750576	-0.07108795766107384	-5.5452612156784	-0.8573892478001791	-0.2761907610049746	0.7189096450058903	-0.625719048552269	2.4874924079921894	-3.7188659811493823	-1.6799415072346573	-1.5807071369462566	0.702712869798742	1.4748906956535712
CXCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	-6.126555736785629	-13.749734406255582	-10.546555517402313	5.830542260934388	-1.1058795122632408	4.525689339246677	-1.379488052062191	3.1983138790487375	-3.0529779498206633	-1.4470961360969492	-2.345734550294275	-0.9356582025042752	1.423044985676342	0.5640436907146995	-0.4212463138433231	0.2330537355590628
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	-7.204329006372795	-4.770781279205775	-10.088425124280612	3.024708217122752	-1.7709606960327275	-1.0006835081747942	-0.5674315591958148	4.022189609878072	-2.3675732363814763	-0.5159836117547647	1.0699474556769217	-0.3081333196244445	0.05046603803086794	0.40943369719198	-0.9683279588461388	-0.35870935527047937
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	-4.453505631364847	6.084490555538378	6.530686680930348	-6.58238770596181	-2.907304839176245	2.2851301701054423	0.15117981050919854	-3.6458473123926676	2.496938067482015	-0.4979395512789285	-0.07650549739000014	1.2975409957293418	-2.2053525313737516	1.5603896695077524	-0.7419714371856142	-1.409691432746357
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-3.5909313212371736	-5.660817673305306	11.461288128647958	-1.6282490563742262	-3.6059442505530637	0.5298931008834006	1.4553675620368807	0.19406525775957348	-3.3769971682664015	-1.123638317001724	-0.9518743861314598	-1.2825561119771904	-2.3764682782827085	-0.7127239564795457	-0.24719808164893967	-1.4557675329548865
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	-2.8237146162060647	7.091978147320395	7.638495917611689	-5.676500014426362	-2.945442086765465	-0.8291974714748775	-0.08923890508724877	-3.4868641026531177	5.379071303269768	-0.4128880899672664	1.0358066513169952	2.2686175591733377	-2.2190543251421255	0.3937812438981049	-1.5501146168646205	-0.30027326205217775
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-3.2973453310468273	11.719688866053122	-4.0288583490583605	-5.444895981938809	-4.335882687404525	1.0898280820326498	-0.13228026588492164	4.154957155359725	4.477187666877056	-0.08349989948024973	1.796342867659232	-0.2614286637142565	0.07324551407537422	1.165885901248082	-0.9295345354073881	-0.2609450229352269
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	-4.401455031007905	17.040315738053433	-6.620332477708012	-5.508724398397849	-3.0613360782910592	-7.630811915764344	-5.398934583421268	4.265858096799763	-0.2939454336841064	2.992327728934767	2.4405011622232924	1.7159734350876499	-1.0369042592291942	0.38424300746365747	2.783278501497954	-1.1221295478578284
F2R	-	-	Coupled	-	NA	classA	-3.948151668878547	4.454195410662568	-6.2659795208126505	-0.5586129578931013	-2.4776587436733988	-1.073226493857794	-1.879500627475456	4.176376823933446	1.0405995938853823	1.597933902975149	1.8230354179791688	1.2094684303198124	3.0627527932846106	-1.717661649218129	3.2724574665963684	-2.5922266068835156
F2RL1	-	-	Coupled	-	NA	classA	-2.897570733634764	3.760799301176974	-7.351851474470118	-1.2663021977581006	1.3430300499261827	3.345352886354403	-1.5920588422061404	-2.3915314925837703	-2.1467593564000076	-1.6623499537163373	2.176259908842665	4.333997207661785	0.7265433909176924	-1.1955031176458688	2.247541687630227	-0.7495184331291246
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-4.281494972375579	-2.235288736361473	-6.528358699403204	2.274542623454393	4.005714178887033	-0.3496378557501518	-4.638175935062664	-3.166530492654867	-3.4774324334652755	-1.3483571956633102	0.9449642644794233	1.4321360356983275	1.2270815987911374	-0.08318998338011459	2.014291206036399	0.5240899980381066
FFAR3	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-4.99436872018385	5.538471357426716	-5.966547552989616	-0.6072480079528	1.922520009114852	-5.668863179457869	1.287384408669314	1.140465748974723	0.21391610640234507	-1.783096031126748	-1.0885706369225596	-0.08232289885866956	1.1494632913556146	0.13544519748588238	1.1260705985081303	-1.6394859887435234
FFAR4	Not-coupled	-	-	-	Free fatty acid receptors	classA	22.041741393929595	13.616411542272326	1.4478087198045113	12.714924769260097	1.800169358466988	-0.1426058082517514	0.24953579345879412	-0.7216355865526136	-0.6596087747113112	0.7155970222945445	-0.4915834060349213	-1.7556271451719585	-0.7985685103772173	1.0827151960061365	-0.6060851247256219	-0.2178837453604492
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-6.487085943949269	-10.88365690950325	-4.425090840105857	3.9029507038163707	-0.880035604197158	-0.787138280618688	0.5311480356214066	0.6220945626278944	0.5520196698218423	0.4055432267317808	-0.728238785525877	0.003071212715061877	-1.2928407611316455	-0.31187906831987533	-0.3067445131521857	-0.12953202781244466
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	21.24374248546301	20.333378717345184	1.346917052549089	10.061692857132646	2.9980290081079217	-2.3042066016732434	-0.14154097823442582	-0.7727618433366188	0.0904133030980406	-1.6896831240948775	0.8354762438728869	-2.01388063900811	0.03528375015057522	0.312637625897995	-1.3055357035132231	-0.3201284253764892
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	21.417590282569453	16.480090387256617	-0.13877011811251455	12.327145995049642	0.39237214542322363	-3.7982112463254873	0.5055638612448397	0.9875941597310054	0.7121295928833248	-1.8299576807118516	-1.115656019914855	-0.8958890849107453	-0.8319780046843386	0.15781190627146818	-0.30107095611863705	0.53930058355501
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	19.890238153645605	24.550413395604252	2.0586428605915073	7.735086292384354	2.551174511457714	-2.349981182727148	-2.472244408913702	1.5432209054705832	1.3660454748991668	-0.9225955717600945	-0.9663802490266348	-0.572800930371515	0.3776020622588658	0.8589086843617249	-2.615738559046319	0.334180519715188
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-5.200753529529076	1.9376922268486143	-5.253694893545059	-0.7538655364555754	0.7600076005075517	-4.471599787784496	2.8053901974597526	3.8935575910042934	2.293554404050012	-4.518614811640466	0.22361014594405346	4.749638977942295	-3.1938941450984286	3.0650789164356445	0.537260732490267	2.6081957389179493
GNRHR	Coupled	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-1.0897526042973926	16.712960115200847	-4.91076354064783	-6.863141441914748	12.04718073544619	-4.16951030926021	6.553033944098957	-3.3437519063598695	-0.8426205207202804	-2.662493785933929	2.649585475181319	-1.9311463031481422	-0.36784266822510775	5.593151321923433	-0.9704700663769257	-1.057759625077725
GPBAR1	Not-coupled	-	Not-coupled	-	Bile acid receptor	classA	-7.0828632226612305	-10.443259651931767	-7.483308264381249	2.9067173093489544	-2.4850467860957646	4.998633112271752	-1.8553147476300043	1.7098005542514534	-0.5577505917208002	-0.006342351230965294	-0.49153107227861326	1.0420957467307996	-0.552436592308593	-0.20598884756010402	-1.8540293381232524	0.16921558380534268
GPR183	Coupled	-	Coupled	-	Class A Orphans	classA	-7.582238191680884	6.751380091080624	-2.2596646863052396	-6.0489810569057845	0.9776428448495735	4.235893962005907	-3.5088584542782737	-0.4335621095846179	0.06512487746718097	-0.8950566800879562	-3.9833902434695156	-0.03074315990365545	-2.138312103196945	2.3797625207238897	-2.4675146485753676	-0.3507559866582478
GPR39	Not-coupled	-	Coupled	-	Class A Orphans	classA	-3.1686850979962924	2.768743498804487	-4.176055934409134	-0.005063456668364758	0.9573409392387194	2.958338243525975	-3.781964343678243	-1.3882496128548527	1.46068400725733	-2.082813705855126	3.5802490446010444	3.055796973149181	-1.9546347832313251	-0.9949085208409159	-1.699586161538514	-0.559257752433104
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	-4.134818188118596	-2.0355475526369275	-8.308964566061114	0.6769927546997997	-3.3785805332517604	2.691475402484396	-0.7545411162511568	-0.6373765156443392	0.03960418854501505	-4.090058974296088	0.47218931056363467	3.557987616633461	-2.0694354779442117	-0.8561550735337571	-2.1557387863296116	0.33942556416515735
GPR65	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	-3.442574487404065	2.9292300650223733	-5.30927767158799	0.41946150026282586	2.03693100682743	-0.5784475508924326	-6.601875532702385	-3.0440651939486965	-1.0637643869290712	-3.1951169816907763	0.7771299742575103	2.5521434269664294	-0.8012179361877593	-1.5645970491772294	-2.310150627288242	0.1776898485360001
GPR68	Coupled	-	Coupled	-	Class A Orphans	classA	-5.235427304517078	9.720865645823098	1.1421046848601772	-7.186695840722602	0.9737993314775867	3.736008333985452	1.86249275808883	4.362719506598158	-4.098971315148635	0.15386713105961508	0.5321068141146449	2.0265790266641264	1.027860389259202	-0.6989975376408761	0.05513906383793283	0.15229047649254818
GPR84	Coupled	-	Not-coupled	-	Class A Orphans	classA	40.4294791530844	-16.265543059530586	-6.773866431501989	-14.796585315533981	-0.348923511745216	1.1699598577887098	0.33388026089938666	-0.07022676159507797	0.6086308730102677	1.0930459390634157	1.7521721546177929	0.5747532114518779	-0.27276371230619545	-0.5368318616867744	-0.933897294855619	0.49115649153822266
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	43.382350163628075	-26.92182709775053	-5.166240076110097	-12.736623207157427	0.22747239659526558	-1.4351014170952576	-1.1068364290638664	-0.03724858573778778	0.11838701468741665	-0.8575644349824506	-1.25522222564036	-1.6657737162006165	0.10679432124560327	0.26792754299561355	0.09642050396429379	-0.31041096816030833
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	42.16599619382408	-20.727321984313445	-4.467335310056346	-14.215048888972667	2.238850948252052	-4.056003361636383	-0.9447748850277637	0.6474926668955424	0.6125810158875512	0.6909991401015159	-0.12107155786087616	0.8595490808683951	0.39409484996838745	-0.08747893617180284	0.6058644523416731	-0.3430957286071973
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	42.210038310653196	-21.230375938704928	-5.46351408043468	-15.240406920736	-2.872401366355087	0.3186964412942481	-0.12619703346241154	-0.29848604848290894	-0.43271278129040813	-0.4204601748369886	0.1807278226887218	-0.5592390640677558	-0.00676062757118974	0.31110303330616595	0.08894216730634064	0.43778604081890005
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-6.246393719013465	-1.493888463283175	-8.271864119839412	0.2558253277393613	0.02896432909625978	0.9108689250715489	-3.5081636225569115	-0.23486444633704315	-1.6818569593935395	-1.469027838616279	-0.3526494934196848	-1.205109100589609	0.49147943588612747	-1.6787485482015228	-2.125296862872228	-0.9047979733935002
HCAR2	Coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-5.765893038713328	3.826165793631802	-6.570044612635719	-2.036470276305749	-0.1428813948841138	1.2290619427855405	-4.748845218212989	-0.6399148581102564	-2.025065817976665	-1.1189426197424002	-0.7188610278077185	-1.4287450290997235	1.0186744055152948	-1.5627957779788328	-2.299041551077303	-0.6514916651169596
HCAR3	Coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-5.180561141821402	-4.463534878453049	4.424078657867666	0.8829754883829007	-3.8453325270945267	-0.17601229272695854	-1.5641746362725981	-0.4447390582803472	2.856650944671701	-1.0996024634802763	-2.3202018311431534	-1.1178466613907712	-0.5303449404993082	0.3281713956844716	-2.052110224149946	0.02238636598561249
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	-1.6412567158790814	6.199022966626784	11.669994188255567	-5.974262138636308	-1.460408921048296	-0.3829908340023087	-1.383369262557615	1.3414595515617598	-3.7349386548186625	-3.7849033651178847	0.645140755574123	-0.43487590866240117	-0.9789964716449362	-1.690491452333349	0.9237368655293483	0.6712926554963043
HRH1	Not-coupled	-	Coupled	-	Histamine receptors	classA	-4.7973039379435365	-13.225825979166931	3.556238623734553	3.345194581382675	-0.4962931757161355	2.262491918733075	2.726342928689852	-5.67014354255152	1.0522076417356037	-0.3260706951084945	-2.633667069805985	-0.3667794773665501	0.02848587286341311	-0.47582798695113865	0.6440639286664914	-1.9300137195480787
HRH2	Not-coupled	-	Coupled	-	Histamine receptors	classA	-3.2180250188368045	-10.819464360755983	13.923046210719042	0.3795181229143027	0.18636904298864435	-1.06806449966342	2.588212553113546	0.519582776951556	-1.0343650316156128	0.15090750047681206	0.1713138751334933	1.6863071494939093	-1.6942350082444064	-0.8852875283729497	0.12291068485281642	-2.182456463803653
HTR1A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-2.55737560149359	-11.809806393075178	9.194447473794368	3.337018250336207	-0.9497640737777931	-5.4783539713064675	3.3863138320783115	1.0497700458804202	1.174526101946532	-2.220663096476844	-0.8362225086124544	0.7337782452737089	-1.171843400229703	-0.3636038349148324	1.1248063668667334	-1.5278291631662926
HTR1B	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-4.649803580503436	-9.864968110812281	7.480932639113131	1.5494703911956453	-1.1649237439377274	-4.0252861417400005	6.2918513238091895	-0.16606299779229475	1.8511784430205318	-0.9232754943120197	-0.11870517715796626	0.4513749403098735	-3.0300463308351415	-0.6670734875172476	0.7487335289735979	-2.6546587871234153
HTR1D	Coupled	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-3.2232236624550508	6.711558003784439	8.042673730735082	-5.036401163985121	-4.367863152327261	-2.2584487080267253	-2.059540751148803	-1.816276097916912	0.5275975442284052	1.3596343694717827	0.13813152361150954	-1.2502281304437397	-2.434721202144501	-0.004010401568519678	1.9666743609387782	1.2122878279919322
HTR2A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-2.785716675441682	6.648074137283988	10.001873908480732	-5.424745612318246	-6.307071524959534	0.034307390101346334	0.26098746321110294	-3.400903949650152	0.9289544633171687	-0.08503666405833862	0.4206848401963856	-2.0208716850823114	-1.2660761431122602	-0.9364469034481105	0.8730568993204509	-1.000704749613219
HTR2B	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-1.939022812344771	5.205474632765294	7.487450684443579	-3.6241344832355065	-5.464812886384284	0.49824619181907964	1.4209929359421196	-3.091989206097322	0.42291415466829885	-0.39361627423428236	1.8812912586121582	0.06865788727367544	0.6772067208236884	-0.6546144829975675	1.2318928297347058	-0.33722441272479153
HTR2C	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-3.2524118559405544	1.9868419069278245	-3.327728966656303	-0.05323996942354993	-3.303311898802205	2.433898208453661	3.675486819829821	0.06472547571860543	0.9907003376366672	1.724034601302846	-1.1284681166308246	-1.2809381957691686	2.958832931660296	-1.4565228492273676	-0.3374272816686384	1.4781336218911876
LPAR1	Coupled	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-3.180797730173907	9.59375181797123	-4.312104151179828	-2.90792474857376	1.8632181985585825	-0.6932859243256425	4.611358197367186	-2.6629984824490176	-0.5042361955191215	1.4054117909594286	1.1760405621786807	-3.171174994156389	2.1358442265132354	-2.0409810485182756	-0.32410783452829867	1.1628818530993341
LPAR2	Coupled	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-6.026738502224669	-0.6293675052697061	-6.000033369845808	-1.4947153608848818	6.739667443897773	5.8211131311292	0.40308384538993736	-0.44586927501322465	0.574931907295438	-0.045259453469627536	3.9264471324858916	-1.1762025858242042	0.18878505851296182	1.5886507144930537	1.0154985479771585	-3.22204033924186
LTB4R	Coupled	-	Coupled	-	Leukotriene receptors	classA	-4.881721895459027	-0.5024305562553286	-5.364593779250125	-0.149044593129402	10.942259557390683	3.240840456882335	-0.7600943464746867	-1.7000406820456522	-0.46154742724572206	-0.6234103570487325	5.123358834651413	-2.416153817591421	0.5673534773828333	4.031785763286782	1.6085087099404305	-0.3682050473385763
LTB4R2	Coupled	-	Not-coupled	-	Leukotriene receptors	classA	-8.871930021797565	-3.9155400529309974	-9.794837213786629	0.36772117978494795	-2.8785940223177717	-5.92306433704753	3.353163816076383	-0.40717080774655406	-4.9200168471681875	3.1343175007222177	-3.290500955401855	1.6449961333195007	-0.3121376953346615	1.0805044996234314	-3.0660270757606227	2.200747765182605
