Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12
AGTR1	Coupled	-	Coupled	-	Angiotensin receptors	classA	63.109898023425146	-25.90533826469156	11.483249476619523	0.9825543025280011	-4.253205995882863	-1.5316621030211137	-3.332627040318158	-4.4398979276953305	9.513230060537973	-3.745634272757094	2.8959457265410826	-5.459394631574509
APLNR	Not-coupled	-	Coupled	-	Apelin receptor	classA	0.7992945174394666	12.784818713365066	9.413569117870855	-10.591953735743129	-8.078443295662742	26.605782151260644	-19.033314951485806	17.997977780577646	-5.601249393084004	-6.326567781942125	-0.694648269565654	-10.59762627235113
AVPR1A	Coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	6.9122347782239775	17.144056395218218	3.144673076758559	2.697335837096225	-7.522191536591862	30.22262370304183	-21.567336956026452	31.927685106596076	-1.609089489583336	0.10905889567564762	0.6608297953298238	-7.704961778203492
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	64.36257460112722	-17.2956041278315	-3.3373542899684465	13.219272320315575	-2.4081195399752207	1.5240082639070283	-6.725912982655602	-3.7431026646585663	6.554306006236078	-6.904635107220905	2.0184145718382016	3.693697195098912
BDKRB1	Coupled	-	Not-coupled	-	Bradykinin receptors	classA	42.97842017973699	-7.666420060983633	-4.928265349126022	-1.6986665150122624	-4.269763005433644	3.2998811124166347	-16.61925513726188	-13.713945615672703	-1.7307191455078983	-12.743683947939273	5.277608137837414	0.6306773777043285
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	64.28433248295441	-3.1612857657893048	-15.44114568056667	13.085955596657525	-2.8106366028110514	0.5521025418919652	-22.73933124257747	6.844268987639674	16.211855096136873	-21.382635889111274	18.10664391903026	-12.75127141282486
C5AR1	Coupled	-	Coupled	-	Complement peptide receptors	classA	-8.008342890861389	85.80413492819197	22.22677998527766	4.914428603316326	-32.98399157083442	-7.124601972078246	11.075736739873193	-3.1947284237431166	-0.024371299831273955	-4.9435887695139025	-2.433955113291197	-12.559974277520523
CALCR	Coupled	-	Coupled	-	Calcitonin receptors	classB	4.578425197029673	-20.518587904223935	23.141339471266633	-18.625187478389005	-8.873055364388618	24.738695658335587	11.549778563221977	6.014254542470229	7.255364273278876	-1.127422865945686	-6.830011670745756	1.7673169835823275
CCKAR	Coupled	-	Coupled	-	Cholecystokinin receptors	classA	77.96146793476346	-17.655335823921344	11.346212170766638	16.95349750185734	-9.6473097304963	-1.5048182801022791	-12.154972194288995	-2.5170819746365054	-5.898722835752039	-1.2437122341093594	-8.355429012889205	7.561875952945238
CCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	79.86336004314614	-14.100088395343352	10.981260804031924	6.67381214946797	-10.833181221734101	2.6224040202927257	-15.87073355099715	-9.721740582124964	-7.423751451440419	-4.898351770094605	-4.414865076979445	6.53161790112383
CCR6	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-35.69714974637966	-33.8030882801003	29.23157820141607	-16.212171916162987	-5.524600708496173	-26.249086313930427	8.516562224076795	24.263289279683644	12.302637856711915	-11.985195876374306	6.65086262155874	21.460849381618708
CHRM1	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-42.744659304802994	-31.670436958167535	22.350716490241794	-23.001471052953605	-6.545804794417413	-23.41271228223817	12.02124657267136	15.856891123603218	7.0386335659995245	-23.028414779041537	6.59561119391711	8.364269418592379
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-62.77361594597459	-19.506107235120773	24.456292214859435	-43.50812348314539	-3.0483819017068843	-12.724067799948878	-2.159040606742433	0.6326068613637567	5.1093714508606345	-23.380206357505845	6.510566465292419	15.65302536503342
CHRM3	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-44.2786334331606	-30.511651091821285	21.488764703363017	-22.260285365679422	-6.230963266459076	-20.968139297244477	9.961852175818313	17.91209873736406	7.561676223753677	-17.768854122405667	6.303708429979101	12.982380276028803
CHRM4	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-85.47335326520023	1.5234268520452725	-41.22346514547719	3.5929522806753043	0.5513097736012812	12.735465991360618	-12.687781750601	-29.592989667587478	-6.404738740266302	-8.430757812105902	7.466151168755209	-3.4732242032081904
CNR1	Not-coupled	-	Coupled	-	Cannabinoid receptors	classA	-68.32383159388357	-11.30216408116353	-48.54657214869908	39.04560898472115	4.609310701805822	2.720479241493081	-8.83622867421554	-8.014584032913131	6.76117654568443	-0.4917195228581437	0.6063622275797064	7.322940315062521
CNR2	Not-coupled	-	Coupled	-	Cannabinoid receptors	classA	0.2516483824807889	86.47984867195288	12.451776663372327	18.020263715844123	-36.157367950370215	-13.885658928650711	12.693428974213603	-0.642944295162568	1.3022926435987716	2.7123721786007087	-1.3911893171167533	-9.375561252389994
CRHR1	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	8.3095002414026	86.36087196281547	20.489517207438286	28.21015387169256	-40.05018371457474	-16.872002521707092	17.618408039326443	0.6891525271621001	-0.0654172865566112	-2.033592602751546	-4.713671696608984	-7.6206541544246145
CRHR2	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	80.08509807210494	-22.319037242129294	20.499211453104863	12.782136457400357	-10.180275985814417	1.2890601620660305	-17.686268773285995	-2.961581500995999	-9.144800674356054	0.6333026537719909	-3.8698763713196547	14.104211106424922
CXCR2	Not-coupled	-	Coupled	-	Chemokine receptors	classA	90.14801424815916	-19.15907693135535	17.182522424519327	14.334967565442192	-13.20023679560709	-2.639561256737578	-18.75576479330609	-2.2676738065286624	-9.477350569855277	-2.83313335171905	-4.80659401538364	5.542605978133503
CXCR4	Not-coupled	-	Not-coupled	-	Chemokine receptors	classA	71.05069149457495	-18.566219291294946	15.955059312799214	10.356895308612746	-7.481406624341944	2.6470370445631737	-20.651060152958433	-5.060979977123969	-7.466879547848387	4.123962228896062	-7.816393884051823	17.602710169042915
CXCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	92.92603883183472	7.163633974579868	-22.348498322140372	-3.9706584032052934	12.03278189700712	-10.326587568606262	8.74812032603569	-2.58335622814663	-5.284901649209189	-0.2619690759353968	-5.140300674679355	-5.9123931118774555
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	87.52601570787459	7.066056093399489	-19.073490465464403	-2.841589193031297	9.369024511208414	-7.869991774160067	-0.3285402231035049	-6.827179329775264	-4.085710593362963	-1.2234538489202371	0.3285751578238812	-2.9578941743269156
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	-55.49499452437279	-27.07262620769093	8.062684632576863	-12.914858848843604	-2.767233818229597	-9.550212311204408	0.8190606903218874	3.6541319072965064	-6.76865614460327	-2.64315812580253	-9.46378008890266	-14.346746991782553
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-50.54947873092389	-32.593740323545674	9.398240538847316	-13.194471379922328	-4.088729955187304	-15.355857358811196	1.0822573938539461	-4.471578276692128	-2.2442848425438373	-2.7186630115635566	-7.946813989242142	-2.526206994903117
DRD2	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-58.14905874774004	-23.697764882358733	10.01259446783478	-15.626761006403393	-2.6120320428307937	-5.840846532168144	-3.055121766046883	-0.8130650710064957	-9.84106850319681	-2.189828416749147	-4.937460218256457	-9.30058218054789
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	21.753459117887715	-7.725909222374137	8.673207264721999	-23.94102967731156	2.02884324933836	29.93166211230012	20.781294796110696	-12.872818320200032	-4.260242905267965	0.38278549044514126	-4.472171660751615	7.882650819847693
EDNRA	Coupled	-	Coupled	-	Endothelin receptors	classA	38.40417101648968	29.17861845311434	-27.261323661072538	-28.784595437629157	15.904643921528356	-6.482355442536196	-5.816006214437494	-16.36263092130197	-16.712604052116475	-2.522843627593211	9.789084489453083	7.0498015597254575
F2R	-	-	Coupled	-	NA	classA	47.080857621402394	26.28674186222666	-26.619676841130335	-23.71961699826046	15.291219827760862	-4.189412388770406	2.2868573670938637	-8.531418723071656	-12.56827487163837	-3.286791918016273	3.164516169871842	0.36426817781190557
F2RL1	-	-	Coupled	-	NA	classA	48.09871743446222	22.17039858736797	-49.08305377925702	-3.6658978391239936	21.981817091638405	-21.122614629923618	13.466116759377517	8.5902542772538	6.704238164518778	9.917636420717388	-7.335973469333164	4.250579163562749
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	44.24834121858882	19.83212053365763	-44.36942436355435	-6.112559082067189	22.21110578663667	-24.318132752990472	-1.2936802186987857	6.5302200186924715	9.013138388549741	3.8764819856569908	-5.648056592719371	2.8893228520514866
FFAR3	Not-coupled	-	Not-coupled	-	Free fatty acid receptors	classA	12.679393867218966	-9.287199824735314	-5.666805288467552	10.677327712466932	-5.199890225679667	18.840033320540403	-12.407953467947575	5.83827755316578	2.34588457455399	-1.780224349540771	-4.77281794189295	3.0507196234253873
FFAR4	Coupled	-	-	-	Free fatty acid receptors	classA	-10.209783691794788	84.81818280155375	22.035627813941293	10.5683332878856	-35.05356341735972	-5.664773574283049	1.6556209076285282	0.14312116399523486	5.074261229331352	3.3273178430437325	0.8214498925992215	5.943286174955841
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	49.37028319437293	-35.65054257438939	10.072991064691069	-3.1975079816242666	0.29111850332659556	24.953406768567813	45.529158379219716	-3.91939407015036	11.012885745177714	14.099638779117004	-4.193869518541505	10.766124599607835
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	-11.69265661025294	86.38849965337162	17.431678680199735	9.942119248169274	-34.51420547719924	-7.016048597979132	0.5426410715630641	-2.10776637140061	5.551206084620823	5.339276706655809	-0.04468730403754706	6.210364557756852
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-10.68597513864215	87.30445120676919	17.343847787519007	11.740061782345716	-35.17096856442503	-3.5072376104510745	7.038141522357002	-0.8597033304006174	-0.2594837318182875	2.9654232827157614	0.6007754851162735	9.856791670696992
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-35.06962231280993	83.3242112795715	11.102230673983303	-5.975995909676955	-28.84431164801536	0.25220642383345765	-9.757437504226885	-14.140992433922724	5.694273652125259	4.3164892969209925	5.193250906653861	3.877777536753876
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	35.51923949669531	7.947134535320998	9.173241796701767	17.29850355113713	-11.389915812208883	27.93161092751895	-10.777730534198929	36.336110954810486	-24.858065420484895	-3.9608787748325254	-9.552500209658213	5.791744024858746
GNRHR	Coupled	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-28.58757148276761	-13.406631332749608	-21.177477352301437	23.925972950464864	5.269009032668793	9.694364879959272	-14.534827680082556	12.770302897699802	21.47612051673416	5.950856891343438	-12.202484471871964	5.01856669300524
GPBAR1	Not-coupled	-	Not-coupled	-	Bile acid receptor	classA	67.47077971871458	8.658921563536296	-31.75798055706093	-10.312579731882556	11.833623257659042	-12.5122720709669	11.34361526560417	-0.19604522237211516	-9.354038195864158	-0.7412071335703715	-0.09309705160830772	-6.250053683042127
GPR183	Not-coupled	-	Coupled	-	Class A Orphans	classA	-18.36258952781028	-10.957896383896019	-7.781236294841465	-30.969129460005036	7.784446479451083	31.70654558650403	26.335743685783584	-17.750081718118363	15.408596749481566	4.377445803051844	-19.438466642149486	1.3077527103646591
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	70.22590296020846	16.23404414709714	-24.733472339304424	-15.927974406198354	14.624440464903593	-25.067365332704455	6.328058647132242	3.4949858876115103	-2.0584024603050604	5.076819729235969	-6.740870030005251	-3.2882887831860224
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	80.25137970293991	16.02417134789697	-28.512766071126514	-8.65069872990496	15.071319042775654	-20.46378735222838	17.809589374866604	6.3923169149855905	-11.607760194443454	-2.8478458295464035	-10.223853243316853	-1.1024776643378291
GPR65	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	63.042229987668904	19.31341473732413	-27.56778306265735	-17.364123949308922	17.175655370556886	-24.1650305193834	5.2182627507913	-1.2728078949814043	1.4880090435935724	4.312505566155755	-5.8328973257647005	-2.982426990256244
GPR68	Coupled	-	Coupled	-	Class A Orphans	classA	-43.55379638407798	-9.272846810442024	-21.566717187668043	-3.9007386815461014	-2.9966864819528904	12.774522441885734	-7.761108287644885	-5.030765079278772	12.384401188252452	-4.478441900012366	-5.5687983835222905	-4.384670869863403
GPR84	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	-16.484189795200486	43.72903920850055	79.94584608304466	30.645304442954448	70.8907023439676	0.3330444119158773	0.7954679164423554	-1.3992747126892986	3.0731799677182394	-2.7727484543108734	0.5938341386872704	-1.737383957400596
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-26.18058537058788	44.06857722310249	77.39624900064895	23.361066807959254	67.38450722449207	2.145791632691783	-1.5686681791033057	-3.8168923078703516	-0.12737113160995384	-2.6366689230856615	-0.36328312650381994	0.3364472498531511
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-22.67936139740851	44.12814259899019	78.09274651811943	29.478056636656564	69.84078140733563	1.7567471622310018	-1.8047117654102445	0.4121262481418584	0.5174510184417391	2.305710284901717	1.0797635947640891	1.2672035817495615
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-26.69084838423543	44.0589161883462	74.64933728766485	23.53137433422004	67.06652677580952	2.7971906803530833	1.1148970667608706	-5.826127303904428	-2.4336745288548634	-4.787201413526601	-0.04653622830724868	-3.0070047183138615
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	45.65446164757542	20.44853414330377	-36.37531848800424	-17.86610465626784	11.27005586237839	-9.799793386655663	-2.4256480170429184	-0.9745593277120522	-0.8424092493100663	-9.171187674440716	-3.9165077646791024	-4.886138334349432
HCAR2	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	32.76183110892827	24.079749066979296	-37.53784390314188	-25.984191676774163	11.021090526972884	-7.096756433941072	-5.214879882344506	-6.202817866698641	0.9652583337448738	-11.249105160367495	-3.3690112455981307	-8.751639533800512
HCAR3	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	4.1828586235989995	-21.60451332092209	30.226587730832772	-18.189979261343414	-12.332548289487256	26.57796532558298	17.84143321097371	-2.466460598229665	-2.47130456969622	1.689960591513284	-8.812798701446269	2.998240829189385
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	-56.11064815311416	-25.17455812097458	14.787884084803926	-30.639801249020216	-1.744604570809204	-17.75702838681179	-3.013380347791889	2.1316747761986696	1.3687746415072897	-15.31310391995166	-4.584445891817345	12.438060631744593
HRH1	Coupled	-	Coupled	-	Histamine receptors	classA	-16.519593528637024	-48.8995875157052	10.25567402251747	16.29404969144195	-5.313958139171221	-15.29093061503607	17.267289709521037	13.70777479954917	-2.600354083402309	5.284662032152495	0.0031083060136766157	-11.047568017121442
HRH2	Coupled	-	Coupled	-	Histamine receptors	classA	-49.53031726868791	-29.806806347347987	17.088160239931803	-4.102630906197899	-5.097737567336606	-17.79055121691171	-5.574257138248917	3.9963465341967783	-10.538498520196772	12.32297286920111	-5.4838937931751035	-5.249251570504252
HTR1A	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-38.55080219992256	-31.321852434207177	12.110072511276396	11.047577872578175	-7.761044509998451	-19.06351732404718	-0.34978522830731107	9.596506501917304	-19.77689258456646	8.597939572096537	-1.6897862433125472	0.9494380716043311
HTR1B	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-33.10343364704291	-35.74643859420622	11.332868449227584	12.524947812331003	-7.7764177147916405	-19.438850499649163	0.8667825949642929	11.773223288524472	-19.011410921812285	7.95538713232003	-4.6053659164180525	-3.4597670238732445
HTR1D	Not-coupled	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-48.466677183412365	-25.458881016839996	7.519142965164625	-22.26095000646303	-1.6049080424348885	2.1669535787870444	-1.7245373735091136	-13.221788559747216	-7.296276680842699	-6.015647369539755	-4.544955264059111	-6.657291507314618
HTR2A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-50.58678144313324	-23.812542357633294	11.04601291550512	-26.94701360976604	-1.562099792464323	3.798914721576571	0.011337081129848428	-10.938239958550374	-3.256325676777374	-11.289929226510795	-9.977377782317987	-6.202228095238604
HTR2B	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-43.189197381999136	-29.70804739370009	8.972783857835736	-16.550839051006765	-1.9719668896322116	-2.8276949184333073	6.040777868720645	-6.193475007754316	-1.4862732527009583	-3.6820083308256	-7.017572696128075	-8.88677457022819
HTR2C	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-61.07727530729471	-7.773992985006063	-42.553990964314174	40.011313805770484	-1.1608935328977457	3.5728072990519983	-1.2259088461277097	-10.126203127468516	-2.564568515013052	-7.928038039207073	5.807125131810099	-0.15960463555881668
LPAR1	Coupled	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-51.90281134486558	-13.541886040814584	-38.8904773468551	42.657264658316976	1.093069953455573	1.9636411811393797	-5.7334145310372335	-4.23682366438487	9.061939227601442	-3.8442848028337995	-0.6054637935513442	3.0145693064543715
LPAR2	Coupled	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	64.28107883703981	-18.23667553457383	-3.684502898666833	2.741773433107321	3.32656148311101	4.167947307832285	-13.357000896095764	0.7692850634877281	23.6236002173693	7.473035999458351	-3.3746460001861176	-3.968800941057122
LTB4R	Coupled	-	Coupled	-	Leukotriene receptors	classA	55.53578219516141	-9.764817347222381	-3.942286667527524	-1.747976981385637	7.463630103697295	3.6238755641556915	-20.095020023345718	1.14724894419812	31.272287116496702	10.44753698189713	-5.829971690658893	1.9604695151520901
LTB4R2	Coupled	-	Not-coupled	-	Leukotriene receptors	classA	-52.05421956128201	-5.866451788235951	-51.375340455741586	44.6170526959353	7.094323928407595	0.9194262660588333	2.8690772394410806	-8.840502583582756	-13.97170307627255	5.371666515698568	-1.891131198979458	12.703932995123301
MC3R	Not-coupled	-	Coupled	-	Melanocortin receptors	classA	-55.448229947804144	-7.815319072788959	-53.21183440231136	40.01825106459213	7.502065749861188	1.9067621402706538	0.46519655159270873	-13.705726114406025	-14.300742547171925	2.09025917479576	1.886731595965403	9.42350513824669
MC4R	Not-coupled	-	Coupled	-	Melanocortin receptors	classA	-16.74400912697904	-23.892819660568676	-7.947087168472921	24.77982973535832	-10.756429272395074	18.26229318365792	13.177731387200453	5.219304480948403	0.26544228300783934	-0.4296768536431798	-2.9686714820503814	-4.125060814078511
MTNR1A	Coupled	-	Coupled	-	Melatonin receptors	classA	-12.05197893961145	-20.33128690714875	-2.6783213396370233	18.847259845786215	-11.599295040971176	18.326295535321766	4.319897386865016	4.766069828145369	0.9802232275204062	4.730206332298	-0.023984028695839665	-0.674473729327592
MTNR1B	Not-coupled	-	Not-coupled	-	Melatonin receptors	classA	2.523919129216275	-22.953546524702556	26.176085529860405	-9.151468780389305	-8.3606333123596	25.210691476750956	8.203368354447042	0.2917796820785731	2.9350335687360114	10.436579526210817	2.322734409351686	-1.5497646405760188
NPFFR1	Not-coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-20.105135250912326	-13.395111490322579	23.557135392228222	-24.988907341071137	-7.673754768377451	30.628575531264165	1.5398592472793675	-18.18384498140785	-7.009621423462009	10.827845363233662	18.848930084660118	-2.4010771085770477
NPFFR2	Not-coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	17.69338765589189	-27.860261297666124	19.92516683664936	2.967666200160454	-10.107108086919972	25.547750576415876	14.819058632313686	1.0233964140066718	-5.723839343697946	-1.2519782396598917	-1.9884833050138553	-5.66231576973172
NPY1R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-11.740501705147237	-14.791531033676337	13.274166506016801	-22.7988859338019	-7.627931195384974	24.72802762122967	-5.031544169913891	-6.907986868594373	-3.486427479536953	-5.1996667958847755	-12.573401218664598	6.391969613429559
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	57.82723601151719	-42.97569591928262	20.623260722944543	8.486403073664274	-7.5269148489970155	-3.020210121723231	7.901891218455228	-1.4065405706010932	1.3509849909082638	11.800437899146244	19.750989076690672	-1.0777994012396566
OPRD1	Not-coupled	-	Coupled	-	Opioid receptors	classA	54.70557953163715	-40.274752211718365	20.714708050585976	3.624286389276837	-6.642984880106912	0.919593468959608	9.179656319017047	-7.169330719447153	-5.254743710046203	2.320880363712592	19.018945301988488	1.6946218970635833
OPRK1	Not-coupled	-	Coupled	-	Opioid receptors	classA	59.360784410513745	-42.70028567298213	17.795988712474106	5.6917471733291105	-4.749767715863853	-1.8136950180365334	6.575139813169459	-4.842295878894614	2.427048651715418	4.626383483475675	13.525866001283662	2.994269940177576
OPRL1	Not-coupled	-	Coupled	-	Opioid receptors	classA	46.66370001308127	-36.653827653742184	19.95987940780672	-1.8393224954853302	-6.372135255090318	-0.40576490256587305	8.034847837985048	-8.982897467950803	-4.29132707988639	4.293048343284733	21.987158373408796	-2.162195337318314
OPRM1	Coupled	-	Coupled	-	Opioid receptors	classA	10.238876119496778	13.748028471697683	12.098212142468734	-0.35495233640136364	-11.762281852574892	26.346542248827127	-19.63836856167792	28.471811882548018	-3.1052126031553358	-2.682735221300982	0.62515772043301	-12.0140478773244
OXTR	Coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	75.60349309761968	9.791512991750992	-14.19964640819949	-15.976672798332952	8.691450040689237	-4.129222449850534	-3.1812744267263184	-4.288228756756306	9.399566761076336	1.130823093667245	-1.8306527583063423	-6.584686044051687
P2RY2	Coupled	-	Coupled	-	P2Y receptors	classA	-30.312877310190625	41.46693902702815	-48.88933596590198	-29.22399187149396	17.202406086087162	10.93012389622624	-2.0753439134432377	21.151757095561408	7.660173263818606	15.987221870733771	16.68709436989886	3.2099471182032158
PTGER1	Coupled	-	Not-coupled	-	Prostanoid receptors	classA	-38.60731680135388	35.0661384517605	-47.139698138203286	-22.191134201328662	22.92857567763204	16.674722794365508	3.0039184000920853	21.213149832270915	-5.473931648213562	7.627942355476818	-3.2463207002355685	7.856194891686804
PTGER2	Not-coupled	-	Coupled	-	Prostanoid receptors	classA	-32.52726389799959	42.233571878724845	-56.09346628542297	-20.71518280254883	18.738872120169564	18.87181825207677	1.5095257783196274	9.83960114362604	-9.138228298120914	3.871671347355662	15.744496454866711	5.5591733584003
PTGER3	Coupled	-	Not-coupled	-	Prostanoid receptors	classA	-60.73975528716269	39.41941419616986	-35.345909926179246	-49.85683201855179	16.739571697833252	17.54429334019851	-6.163950346100459	-0.050322689245078184	1.9893447905077568	4.293941752053011	3.78821559762872	-2.7855361822096887
PTGER4	Not-coupled	-	Coupled	-	Prostanoid receptors	classA	-18.024161850645317	43.84875429077828	-57.499450322489814	-14.968509864691104	21.948227784717854	8.372508498253447	12.644351844325964	16.1820936815076	-6.073110045396262	-2.6033391894958573	8.939845301713849	1.8473983460030337
PTGFR	Coupled	-	Not-coupled	-	Prostanoid receptors	classA	-38.12365406009277	77.35371316732261	21.466898700633745	-21.356951544142554	-22.878574060380988	1.7485155966379349	-2.1722644396254993	-14.962244442605902	5.6145723531271	-2.432024220537986	2.9602041577927056	0.5546752144585405
PTH1R	Coupled	-	Coupled	-	Parathyroid hormone receptors	classB	-62.0930970157614	-6.953903160661295	-37.15871489837225	24.685550432369205	1.0127865239076228	5.651182763616112	-9.141254001433373	-14.323175267078385	-0.10630118954199767	-12.899786441050566	-0.6890348536138806	-0.4434202936765978
S1PR1	Not-coupled	-	Coupled	-	Lysophospholipid (S1P) receptors	classA	60.138281288654966	-39.72185295347977	15.922085670119753	8.167494997085482	-6.817472651807693	0.44175561246492406	9.93698255662498	-3.1961772516714384	0.5079011986844322	0.07032698369210605	12.174106877005421	-8.670515680014233
SSTR2	Coupled	-	Coupled	-	Somatostatin receptors	classA	-11.031567973228151	82.31884936445508	17.801388084257354	15.340393152385056	-32.544474799647986	-7.672940730234026	3.587507802714167	0.14596709767505442	1.5054316671361887	1.4049017248312259	0.6608447525229092	5.227962874445703
