Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
BDKRB2	Not-coupled	Coupled	Coupled	-	Bradykinin receptors	classA	6.722397369408102	-7.3453210920114	2.847195802227599	-3.4081862059780055	-0.7785483928739467	1.9284116712315669	1.3783525706382243	0.3656072291037893	0.2505589029511255	-0.6252793303251423	0.17280741536906372	0.9292588007813828	-0.6865753421416025	-0.055637648565686634	-2.741222417011683	-0.8475259723599344	-0.3360206832561441	0.8327762575461016	1.4229255800436709	-1.6309289124633202
C5AR1	Not-coupled	-	Coupled	-	Complement peptide receptors	classA	10.70823599470425	12.192717105034237	-11.560458860876969	-5.576766421322661	-8.013176457900157	5.834371675230969	0.13087734939751194	-2.104088804302905	-1.4629175751756471	-0.4618363830841469	-0.11433603254938651	0.5992077860854322	-1.3225494072451245	-0.5665511501410461	0.8521098056102616	-0.5573448419847133	0.12090627539811873	0.4953187415643909	-0.6434032676883998	0.9664466413143152
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	10.663694603773468	-8.117373929187817	-0.08597302852412055	2.910257552287614	-0.15823547429279522	-0.08382949217208455	-2.8612936839063416	2.72488629883327	2.207437299307202	-0.424863144538888	-0.25354978255124105	-2.8184958561244398	1.1611448403121143	1.104904178619325	0.18854013734359187	-1.1614944895260573	-0.3987796068933999	0.5110562023920167	0.5431892894838715	2.123602511347146
CCKAR	Not-coupled	Not-coupled	Coupled	-	Cholecystokinin receptors	classA	8.512923104449895	-8.264989718060196	1.6537239746613908	-4.991998772408078	-0.992486774476178	-2.5438902933398344	1.064525028377621	0.549526110968522	0.6070628998675869	-2.8698368018022964	0.2798610212495525	0.4154121096166104	0.5707792172915542	-2.2012152473516995	-0.25299859842709393	1.5378120229162868	0.5239619497736993	-1.0333111965281385	1.5834593914976076	1.780849542734305
CCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-3.1350003105544264	-4.441062456890232	2.9982112643995182	-3.5716865872525236	-3.066906800817778	-0.8836241638327363	0.5040480569912522	-0.6445631063354151	-0.6471005741943985	0.671755072485376	-0.07605634555778333	1.311624213503243	2.874977600598349	-1.279194841211767	-0.4706826137218906	1.3746943655244783	-0.6316104567501245	-1.4902764910089898	1.2542363023969405	2.3656883297967832
CCR6	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.3659722278983295	-2.3562312932988956	-4.699126228583804	11.494830748570076	3.5594155251067447	-1.427633861339841	-0.12385682402104069	0.8113909392729483	-1.6499680980617986	-1.8255006649794168	1.8142421084224492	0.8558264897289035	-0.6354383134024137	0.09084968356772047	1.453494060853341	2.0588038012061745	-0.648404053437588	3.1641354723055026	3.1136006245482446	0.09367088105380385
CHRM1	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.3020618702869386	-4.833932407846515	-1.0342536670478584	12.213678362155203	-5.435956428568839	5.047693753307199	-0.9845865957208052	1.3406773714028453	-3.106995358025102	0.05214787193186728	2.2295224412365244	1.0816204204209061	-1.633229453946227	2.1980897810462516	2.2270334667846075	2.0018443495673246	-1.1295244476300947	1.2675139397684514	1.3613966843463177	-0.10969220427126473
CHRM2	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-15.197035512329178	2.2857287766052363	-1.8340151544506709	12.521605654000963	-5.69425122864561	3.358319477853769	-2.15434883682153	1.591974281044813	0.946855373254409	0.30667259165194943	0.09707674445045268	1.709579994620218	0.7999008140902335	0.5299970527824314	-0.7784655105216531	1.0827036028162293	0.23396162194473807	1.2075986900706057	2.5292954513573376	-1.332248895462577
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-4.795857232002306	-2.9164954804320575	-1.4030801989853745	10.344019628681888	-3.5768969462021065	3.565744397366229	-0.07601249523028843	1.9698586018659159	-1.9140042345647066	0.9358521238001516	1.3873047431909267	0.2951108874149997	-1.2676565513919962	1.230193054277459	1.1231883181280118	2.6481281351579025	-0.510659449251164	3.051211736407129	0.27962231270858817	-1.2596874625330796
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-31.03204904026048	9.577551608060247	2.889582963654865	-0.2914509117222056	-5.0990639629618135	-1.553166468938522	-0.39087311375707773	0.027386708544751965	-0.18152974996651103	-0.16392255487186974	-2.618821220340642	-0.5539971245278911	1.0050227265310598	1.1787979214357676	-0.34117924682693057	-2.123964325792956	-0.740638210973804	-0.6074635026118064	1.4437873519888587	-0.09801345843472449
CNR1	Not-coupled	Coupled	Coupled	-	Cannabinoid receptors	classA	-11.683662412161448	2.747306126884962	0.7726986916667792	-1.3789155775676027	4.0156679245624005	-2.373263397699894	2.045460796924662	1.0784777747859495	-0.31475322673384	-1.3214616024623584	-0.01354966665681286	-2.813824205644561	0.28301986265775875	1.518624738676216	-0.17153076605153186	-2.137236440251522	-1.3283636068053268	-0.08024357823424015	1.9454527484506776	0.41244699612904445
CNR2	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	20.51218672573714	9.865035418514603	-14.120428413878223	-4.825005994496274	-4.703885382843637	3.5300068577816868	3.191341599685984	-1.16097482040453	-1.1638162844872586	1.9603364178354643	0.6571825267724839	-0.6485558951156081	-1.4117496048404121	0.9585317564722602	0.16358272603506713	0.5703077925721554	2.7295171368145583	-0.03654562935166657	0.37745468270715726	2.9678431721442253
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	17.46177938384701	11.262487089663946	-13.567798085809248	-7.263382335516915	-6.533349305728697	2.917403637938687	3.2237216262639854	-0.6768189748670752	-1.384548171145335	0.505935931234001	0.26297076535991765	-0.0006874953789428071	0.4291185191582684	-0.774093709561927	-0.09225728189215188	-0.547944447871967	1.9133574920644694	1.6616335936968243	0.2137672014388198	2.579683191966244
CRHR2	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	2.8693287685727893	-5.801074127714817	0.1166337824562709	-3.2927191866309746	1.0872204188930763	-5.329266988078687	1.5357912669104736	-0.08130264728652292	0.23557968740445934	-0.7325572458031087	0.48651933513818757	2.739922018039901	3.725417357093991	-1.605039939862684	-1.1398024494061216	0.42485551662373916	0.06591455242029019	-0.08890143370333738	1.5317903492916054	0.6072904499671717
CXCR2	Not-coupled	-	Coupled	-	Chemokine receptors	classA	8.150801988682215	-8.13361947781749	0.8245856603189503	-3.0241869833078328	-1.5495180924407284	0.28806300077108804	-1.0972813061681819	0.008915906660064754	1.3481106251901953	-1.863828837281995	0.24161082993590718	2.399002756542811	0.47690722745984887	-0.9983985312514513	-0.8607404477761864	0.0342149880631875	1.2852789064738923	-1.6348765426151475	1.588032260283008	1.10461943701259
CXCR4	Not-coupled	-	Not-coupled	-	Chemokine receptors	classA	7.905688206090675	-7.476977688443625	-0.02208018194932482	-4.222723261332688	2.579011833924696	-3.5406548299172305	-0.2563456353631298	1.6062388533257577	-0.06027009574103242	-0.3629286680758804	-0.1722007643544229	1.476344257699322	5.066448636298507	-1.2807433488020836	-0.5893192020715552	-0.5064528354745437	1.2513968423940025	0.7484422843223134	1.7854035194022577	0.7937748305651472
CXCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	17.226506039492104	-11.755295035330976	3.5851036810544525	-6.670107445715643	-1.1220094335270034	1.4755522312657607	-4.36916581979165	3.2213339399173706	-2.9008515320260333	-0.7092641834643033	0.06324661564848387	-2.663577816737152	0.1118320209294524	-0.04221869754569007	2.426795999356005	-0.8749463716928252	-0.10660964319174558	-0.8769769531613298	-1.838226588936624	0.4827239720021177
CYSLTR1	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	4.104011363796469	-6.825262137348017	3.5600967119707025	-6.857995420066227	-1.0840854115074132	0.5585900749610222	-2.2032062709077276	2.8808965993779188	-1.6457922388821111	0.10966825047472817	1.517667807229934	0.7653567899077426	-0.2688468420916094	-0.5028836997627414	0.6123574463384232	-0.5069803598210431	-0.05870474145414026	-0.6997945102406661	-1.0922254667223394	0.3440311415574097
CYSLTR2	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-19.188280778383927	2.0117602921596838	1.8843271857763704	4.571677883527183	-3.1484727760767672	0.31118326958463116	0.8965407720721653	-3.6141477096748695	2.4236376356923777	-0.20433682233574857	0.796156856754006	-0.27682173750459904	-0.3922963991525573	1.1261628096311564	1.0506717980662146	-2.2409216550139544	1.2087397093996357	-0.34973888909401857	-0.39106300950503914	-1.0346935529140482
DRD1	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	0.28957577641975746	-4.382435603494495	-1.318740720201638	9.032406453599307	-4.042999498963274	-0.21664847055561004	0.9586128262689382	0.6853668804670822	-0.8941437737230824	-0.39316604541225236	2.4320874887461716	-1.852624806684652	2.3237923399175133	-0.09555141530686584	-0.6843926388006355	0.450773620076906	-1.3545615912905393	1.7611587950153178	-2.629806220536709	-0.36381329922628336
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	-21.036574812793155	4.862307862399153	0.41226218931540254	4.448321811305048	-2.8010435545965024	-1.281925983966341	0.9249013968557439	-4.311896079252593	4.2118126834659595	0.684658874948706	-0.6884731268835123	2.457584344194036	-1.8252633964900027	-0.3953396099546858	-0.4249590712083889	-3.304168037847729	1.9880567880277011	2.09210723392318	0.4182235512989659	-0.6325844403269829
DRD5	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-15.803529008092827	3.005565741772282	2.6985840205522873	-4.199657173935537	-3.9649433107527994	1.8499875133269301	-3.564867166846162	1.3897573486645771	1.884943938414465	1.8302048814365017	-1.2412884597102092	2.64336670490449	-0.10917051447806433	0.307965255990686	1.1737211587167145	0.3482950596063706	-0.06702135573849996	-2.260537255819184	-0.2628847650678299	0.19827621011305727
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	-10.857510055298789	1.6094386357912254	1.5256212334538095	-4.248521807225208	-0.9831564410532414	-4.263579685482375	-4.285223181443557	0.023256692833007162	-1.1528923127832806	5.664058855931232	-0.01838968989641303	2.2275536631292083	-0.594407532942172	2.102572818475609	-2.2777670019110294	-1.4805921571176253	-3.344101167213058	-0.7981397547299629	1.011449853836235	0.5417408965094184
F2R	-	Coupled	Coupled	-	NA	classA	6.820312905365859	-6.119091761260939	1.9031663886037695	-4.870058865590277	-0.8658493107389592	0.092379766591511	-2.7457294715526586	1.9894207969045152	-3.0670904989925316	2.406283250101966	-0.7975704250202879	0.8215450896739488	-3.0062396173229597	1.7500274972209584	-3.0871787427791677	1.333033473545663	-1.4738236800863516	-2.603405947760674	0.8471982350002616	-1.2808843116567676
F2RL1	-	Coupled	Coupled	-	NA	classA	-0.365940219240459	-3.4213173761497595	2.492480774103846	-4.627207660433833	1.9113807221013888	1.815085196920376	-0.1422570283966467	-4.48295965514568	-2.364548405914305	-0.5608890737774798	2.59348846182353	-0.7270704816322076	-1.505181639473967	0.49667949405359363	-1.8087548931303108	-0.14053694235493666	-1.1418641655012265	0.553856960672683	1.3874361525232057	-0.03182560578744356
FFAR2	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	2.73148896410259	-3.801252958149651	0.41067973457541657	-4.3820894666158585	4.981513178674167	-1.588187607713936	-1.6260046545593678	-2.827093779946139	-3.0975484438717746	-1.5999862710354897	1.5876775872558098	-1.5805997652670232	-0.9899910999627255	0.4734695730989156	-0.5666822423151903	0.07856413887452363	-2.2311946629695414	0.7422860631772606	2.940472201817262	0.5093299888790812
FFAR3	Not-coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	-4.99763720184332	-1.2848129491951514	0.8717179633120311	-4.349798935620032	3.365057307430787	-4.607195591821166	0.496317230725877	3.343442568340865	0.5365885443135074	1.1050911592768393	0.2830643569451307	-0.5890097714079217	-2.057711139201606	0.8153297674754028	-1.5604810158406084	1.7078592182795773	0.18159663972319287	2.0867307360604417	-0.4655867717707436	-1.2886020282730508
FFAR4	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	10.191571997319796	14.516780435800184	-13.647897148430554	-3.376616348308247	0.9982320966368887	0.05027303603960247	0.5903048579704867	0.6994889112412507	-0.055771322092279224	-0.6695685480690291	0.026798593043711308	-0.36844837150937415	1.3225740697510058	1.0508026713339997	0.1849351334377634	0.13333231488859942	0.11054770540578099	-0.07767820342920585	-0.060762149731618614	-1.0952636237561473
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	10.891144311591948	-8.760394125157225	1.763599760075144	-2.6445108001070765	-0.10007807669456394	-0.39255448652021097	0.9558458509949707	-0.5520632562233732	1.8383628756020716	0.9695566784140713	0.14851089488394972	0.4151219243902596	0.8368023547390642	-0.10230331233562072	-1.9339435431582561	-0.4638882560902561	-0.425990994317862	2.0423780973873	1.2407260009801184	0.4663323948573472
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	4.215655332524617	15.772896912874304	-13.51691494822512	-4.25084768590961	3.1516053015851373	-1.9064356676943293	-0.45046607326985916	0.748711427034608	-0.2148576068319485	-1.8520502234651972	-0.16996793934503499	0.6200337753093562	1.7584445927547323	-0.5268953592395914	-0.14810444110291207	0.20095477284670996	-0.7460891197597226	0.21834680512267352	-0.8970414012551788	-1.2325359792569583
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	13.447095036385486	13.892328161012204	-14.550709215334841	-6.082305186179947	0.6714281802173236	-2.8097990431882116	-0.9593990852514985	2.0242491703883045	1.278693410082808	0.21274599668689964	1.3265540563340426	0.4719952161772021	0.8234885958863043	0.33446405665100676	0.42332964450796656	0.9332942932567667	-1.1875232808852871	0.4053793964134673	0.08631299798003812	-2.5381953901849434
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-4.21492335482174	17.76374594942756	-13.32422910602755	-4.405826046051728	1.2673068425245007	-1.6890425709370365	-3.5138958424467157	0.8099115487905577	1.585020753173407	-0.2260910833472255	-0.5125088038370125	0.03692337467425582	1.1114872957787825	-0.676832619028591	2.086266717383894	0.6633170937493068	-0.5399940430514861	-0.6469735857081413	-0.665661312066065	0.4916383940399498
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.3678121907809768	-3.038553313369642	1.9331849012339153	-4.4598539252383755	2.222091604372507	-0.4110148103821863	-0.5546153084876675	1.0018014006657736	4.756356858797448	2.637096418106193	6.567085317255208	1.9366859727134957	-2.8953501251360727	1.4031999330612264	3.456084624271767	0.6865348287526054	0.8251688642103359	-1.451076001781887	-1.4722836710117766	-1.766104146151556
GNRHR	Not-coupled	Not-coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-29.67544723718188	15.105250149174577	0.34325536789202266	-3.260652659530646	10.736207067894098	1.8106635090216785	5.785613447459396	1.9581550891349058	1.0996506663606525	-4.343102881394874	1.8325184234581477	4.7334715539786725	-1.0133521100699225	3.281612248562008	0.701391048728635	-1.1768176729799444	-2.651083355393523	1.6447276548266307	-2.275154280540452	1.6969480712738896
GPBAR1	Not-coupled	-	Not-coupled	-	Bile acid receptor	classA	11.247519443079174	-10.94307482722054	4.262572465446641	-4.5377314789412555	-2.316567415071672	2.021120595499428	-2.4004256347774517	-2.179045155698769	-0.7294004823492407	0.20029979945657528	0.08534489969086549	-0.730045300780304	0.39923151095512877	-1.3605776990316052	1.086822572678228	1.1150084282282142	-0.38535151951888535	-0.16963813616220902	-2.1790205010917916	0.6612073310435386
GPR183	Not-coupled	Not-coupled	Coupled	-	Class A Orphans	classA	-15.481448863004795	0.9689108603087454	2.5533466629534525	-0.06505757514156167	-0.2721412061344911	1.6272403340077828	-4.5359363810687805	-1.9931046394576286	1.8847613644724137	0.1606064185881834	0.12871202808166068	-2.4627708299163795	0.6782383762430477	-0.6197464872262536	1.6453857952286413	0.7799574151883432	0.032739763384913426	1.4631379784980894	-0.6983565188388308	0.042396311948878745
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	-0.7759296835215763	-2.5249372413529136	0.36052128856831056	-3.666092582987905	1.2782073948855777	1.9315970038252053	-2.4125718760883794	-5.643162574638795	1.1319887748373947	-0.5529568488888191	1.8625351374048726	1.7599377493172668	-0.017457801607615755	-1.5615159901883442	-0.37551749398591083	-1.1435245901170998	-0.4224200512484423	0.7736028678925935	-0.9384749114721136	-1.7137944484130918
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	2.280471579325941	-4.412161463526486	2.2412585626208963	-5.96044372858263	-2.8659995413535313	0.07869302688942625	-0.888748396398463	-3.8818446702108913	1.5837197751663161	0.2485343699549544	4.978505356461561	0.12781321412262023	0.6219815388110579	-1.1262579590454582	0.19444394417333805	0.3859955433481945	-3.0456515278147043	0.20936001817039931	-1.8124227454314228	0.9289349749109819
GPR65	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	-6.003046012084251	-0.33650416612574574	0.185653880087798	-3.9263097851438515	3.107514005448571	-3.867386889457328	-2.8978385049615194	-5.734584062807326	0.03683722415454976	-1.2141166248477362	2.581620798027192	-0.5416874462396373	-0.034688422565034106	-2.083716689324179	1.1634425488979314	-0.10495356126577124	-2.0758801029850993	0.18057247727491665	-0.43814615001494767	0.5721840065041577
GPR68	Not-coupled	-	Coupled	-	Class A Orphans	classA	-12.64997103491365	0.1823947444209248	1.6741161023587352	3.344826195227959	-1.510316117083006	4.837866075776858	-1.3933826873519723	1.841651274751977	-4.109605133799493	0.9396113125917347	1.5424396417169897	0.005931882422839	-0.37173671086110005	-0.963460790416241	0.27579736508019714	-2.757766423062861	0.7861091659851696	0.7649993249987367	2.2845075430107773	0.11945376989852272
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	23.282408738503385	24.89161191480851	15.245639861375711	2.369520706038058	-0.8405959491590389	2.441683605429251	0.5625076920794936	-1.2626629852899904	-0.5043720765418641	0.8339242208537789	-0.4855470634267675	1.6522009672420663	-0.3807291372832857	-2.5303067423326158	-0.22292964150902592	-1.6479412411223635	-0.6406566233954358	0.1378599578935582	1.1916392484171836	0.34509871726710195
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	37.38260652303583	25.083169731572333	17.685996114457158	5.160337946991336	0.9724469747433482	-1.5012661285946924	-0.8436292304471714	1.044423006838609	0.2458552298505544	-1.3546132905824477	0.2739852679144297	-1.152335163961015	1.4067844734823745	0.8473650943670579	-0.24352161591942123	1.049960227601398	0.39976393934844473	0.07777726768863047	-0.9734089132436404	-0.811594027036133
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	23.63762447167623	27.52976836795551	16.165762843226734	5.340834977103951	3.7245447123081146	-3.4125362484898845	-0.5218259881003685	-0.31830306342080533	-0.08014455385748326	2.1033028462377557	-0.5683823633191663	0.45763635860635105	-1.6055666868170062	0.6499790429166269	0.018983825931469394	-0.12435050055453362	-0.10752691176176254	0.22007702144083882	0.9495475751787665	0.3099525654707381
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	32.51117390645846	25.168319919082972	18.85323186005503	4.826918675197539	-2.675818769812419	0.5691735413731074	-0.15682672170794787	0.10559943671589	0.5736777527643074	-1.3552248584093174	0.5565010656163982	-0.26716006195175407	1.0397613201149223	0.29588217169201114	0.19096213323020686	0.8175531161486294	0.5464570331611215	-0.19034588451911913	-0.6928380768586868	0.2533273466880899
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-9.08611738316235	-0.6362638027448575	3.0355858436726777	-5.566304719101704	0.1707388555727991	-1.4693678315774263	-3.8524245854820163	-0.731602790233714	-3.0434379047873095	-1.471886453364334	0.44331675446989605	0.47326186878716386	-0.5495906483392423	-2.5309198039224072	-0.07671032883232982	0.021079882032452868	2.760101177202414	-0.7096412527530584	-1.3718556698842874	-2.7878744015705905
HCAR2	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-15.75545415229944	1.9802422037494116	2.630189687746456	-4.324259133834481	-0.403900325019095	-1.812838226172224	-4.717403728326073	-0.7619879192063828	-3.331875449250255	-1.6909151074466993	0.07152086008413855	0.056788127055557545	-0.6078009034263008	-2.6303828983638327	0.23757280117552457	0.09086288644097698	2.5810581699672333	-0.8190049399673178	-1.0004742260829786	-2.9095603230105653
