Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12
CCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-11.360057465538283	1.0864386481137849	-3.115063453791931	0.6051126657891063	-5.4939387059681195	0.9348517538807668	-2.686782943848907	-1.8454034516329891	-0.7487307199320791	-0.5981908936651568	-1.5499461916972352	3.177483192704705
CCR6	Not-coupled	-	Coupled	-	Chemokine receptors	classA	1.2896787224180917	-0.8308993915553335	18.66816170782933	-2.1007659850244313	4.237533539632493	1.8314989436346694	1.683436275796967	-3.863754813094076	0.16624804978544336	2.7668021312553175	1.556877011974059	-0.712331441868608
CHRM1	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	9.998454287408931	-10.663661303121447	14.94357368650458	-0.20583910844231362	-2.029592315737812	-3.916106743098084	1.11742766797223	-2.678757199924647	-6.230139282174266	4.028841886471996	-1.4848141436905968	-0.4989824626251828
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	26.148230917607226	-19.05297862985397	13.238732781849766	-2.263324301946241	-4.3542563991843135	-2.413384984091091	0.9671675486157497	-1.8896373940595108	-3.1432575981983266	2.5680914920007547	0.9137479650577701	1.9121438103542714
CHRM3	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	8.604728803523368	-9.467226924449768	14.162383925903237	-0.8589910944428384	-0.49935637309419123	-1.5127748281647082	2.7630933591378275	-2.50987207520781	-3.9745438141190625	3.369243988877352	0.3808581583080641	-0.8187422350933029
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	25.026685842122387	-23.030546559248194	-11.78848822083917	1.322790833272325	-8.20748940033526	-0.1137082211084399	2.6451632134696434	-0.9427420710861338	0.2708986377012161	-0.12039583798890592	-3.9807965372436795	-0.45378429060448383
CNR1	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	-1.47484121051646	-7.895772858003127	-8.21679952481368	0.7310636807522914	2.030567608945824	1.5758295473508144	3.5057728828110934	-1.4992438971141908	3.921116990668127	0.18179912337064488	-1.5607534424294194	-3.3138394760321708
CNR2	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	15.805010067585485	24.158314550927198	-3.4783678541818572	-13.224012335125725	-1.5646705834878047	-1.3918600999428983	2.7868734624260876	-0.11666296863629123	-1.4352892877385803	-0.7858161512204394	-1.36190319409713	0.9924447777478126
CRHR1	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	12.51017078104486	29.200338332871176	-3.6066584402900554	-14.214764817941141	-3.5153116568833567	-3.456666893450078	4.916669581146808	-1.7302227663364396	-2.076452722584437	0.8648181347596339	-0.524951229682013	1.2277096875039453
CRHR2	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-12.242926793915736	3.2045179579443364	0.19583468478412674	-0.9174556655090369	-4.297243083335488	8.84179003405762	-1.192350116684492	-3.277294167891973	1.663582510942732	-1.4282852191707487	-0.2386485617865379	3.221889864557479
CXCR2	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-9.365162999390712	3.3677867164694044	-0.3223662534427169	0.4659615426881253	-4.382081954821744	1.2269427146362908	-2.4504591625291092	-3.425093089299039	-2.8871375664606083	-2.523035318617852	0.049092738096725035	2.123149814051828
CXCR4	Not-coupled	-	Not-coupled	-	Chemokine receptors	classA	-10.711644814582352	2.5465480618043808	-1.9367623057185528	-0.8765918117284014	-1.9769851406231571	7.544056657578505	-1.860533698844148	-3.220117091283933	0.6770301010226252	-1.0430322032071544	0.9041474196918962	3.32528516207307
CXCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-24.794403903345096	8.184659352529616	-4.406506515419519	2.3191705147396626	0.05492826116705688	-3.4141223310883713	-3.699227088471542	-0.9363588263289959	-4.1391164750992955	2.0281958916055	0.35567729406557064	-1.6270196764088332
CYSLTR1	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-18.80676562319686	2.606697934321174	-8.962867687222575	1.2250881166750685	-2.3978465288052964	2.6688068181841853	-3.845542143866047	-0.7246557054798058	-3.458323410356598	2.3067333305229867	-1.2711367091925425	-0.948942047436652
CYSLTR2	Coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	4.4904751489638235	-6.8475090974936474	8.672903944747231	0.46951422197698817	-2.911711165051295	-5.562129529477091	0.7788653102939298	0.6904301510494579	3.0637590971579423	-3.497098143068235	3.0990272661417704	-1.9784354478165835
DRD1	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	7.051293604611567	-9.482133113020526	12.469886190665717	-0.2846494527233885	-3.405132167425571	0.5115939620555143	3.2547080815830673	-2.9867368605936857	-0.3459138458562091	3.6062672412740113	0.046100033662946	1.1846828317943587
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	9.795927739189802	-8.23547226005039	8.298900716301384	0.12773017976943354	-3.3598071127940456	-2.0067579080076094	0.2060035368552528	1.932344893774512	2.5396947304730935	-5.112520281080643	4.107837051905958	-0.7425819116725325
DRD5	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	3.3219827405132687	-4.529540512377257	-5.244461758281103	1.282070256587385	-3.9547482187204457	-0.7339154177532401	-0.4977919835384299	3.552897446832299	-5.341242252544361	-3.0783737620507057	0.795166615488487	0.8609011533195762
EDNRA	Coupled	Coupled	Coupled	-	Endothelin receptors	classA	4.445579705874168	-11.034815534676865	-10.907418130530694	-0.5733787275859168	-4.681123118951393	5.3513334652313125	-6.3860643264922725	2.1286917777792516	-2.206804460125416	3.2724160244485114	-0.6832848101934732	-3.333052158164445
F2R	-	Coupled	Coupled	-	NA	classA	-2.967635100976866	-3.4696767623006703	-7.991382907318362	-0.25206260714559486	-2.6463462923933254	2.2408906995272524	-2.533947419541184	1.8351160469924572	-3.8630719507107325	0.014920821666486783	0.5307740362995995	-2.3024198156745412
F2RL1	-	Coupled	Coupled	-	NA	classA	-16.120805891213895	4.628602364498488	-6.734428550711286	1.8746931416502122	5.072063067107444	-6.693571793042363	-0.4296617073753248	-2.5561262017822095	0.7510124285924304	2.703656059886053	1.609911656947899	-1.2571458119523886
FFAR2	Coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	-12.47965111519982	-0.027418970120714935	-7.4155665563430295	0.510012775039444	5.49596981441843	-2.6277917961176898	-4.385544155387994	-2.997724928943818	3.6815927733802405	4.596269170656073	1.2828824853107996	-0.1513088453170591
FFAR3	Not-coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	-6.412142130481511	-4.831135005836028	-10.847644348398907	1.2142526485285758	1.9575443518275484	4.8011971995908835	3.946270464886779	2.855580741570859	3.203926373237436	1.9229297935361789	3.98849482483106	2.5593974780743984
FFAR4	Coupled	Not-coupled	-	-	Free fatty acid receptors	classA	17.16232340816696	20.149727655894463	-3.0756753573948066	-15.093793183793972	3.0450357723186414	-0.8287910826778259	-0.46357055625363797	0.2355727796912035	0.9720110767492107	0.7001756673250015	0.5635249438773416	0.6681661239094453
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-21.806394277730767	3.7506648737189043	-1.1479204638972558	3.166851775753043	2.564981337594289	-2.5394564607711914	1.9144001091333018	8.192404268044088	2.0441611356098983	4.168701438124204	2.6759104296970504	5.742148692517184
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	18.48421843098638	19.492573637403755	-4.487436016625731	-16.312011189926004	3.2146375491182355	1.1173597421745864	0.6284001993736168	-0.31160895677445943	1.7970175004839575	0.4242742714689263	1.1302465621668343	-0.014711884496704757
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	15.75002716294385	21.772033253781338	-5.598772055572517	-15.881730803529313	-0.17335428541695636	3.122056097142589	0.39926417732906655	0.965818440370979	0.41165144332024317	1.4041162301271004	2.8348339440249863	-0.3393280724391402
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	34.819536741244626	3.75883584325678	-9.38867074534406	-16.327438534043665	0.5200876497257233	4.215878952530572	-2.515325516339108	1.3565438526951985	2.477557048964232	-0.9707840092756217	-0.8382623090060706	-1.6419367970256902
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-11.254388759017678	0.2895733820357684	-4.4278885400285555	1.506244591878589	-0.12080825804629329	7.908130720782334	1.7463153909002536	1.1991090462630516	-2.969763698129128	-2.00293042168823	5.733751224735459	-3.1528775131965605
GNRHR	Coupled	Not-coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	10.251015084753446	-13.26487112957357	-16.577948088124334	0.1385368539431344	9.098006498394458	6.699613407063109	6.638116062858999	-7.380211548097792	3.0248343829806936	-3.012774908317219	-0.7360873105669095	-0.08964986156044706
GPBAR1	Not-coupled	-	Not-coupled	-	Bile acid receptor	classA	-18.13184135350464	4.440561728162569	-2.435160681560171	2.321601154477145	-1.163420632459997	-4.668403573972898	-4.409481034335354	-0.38416017734309954	-3.87243149226792	0.8137218689389909	-0.20821911750344482	-0.7139574262677741
GPR183	Not-coupled	Not-coupled	Coupled	-	Class A Orphans	classA	7.945471106576802	-19.217623880220923	-11.243252114065855	1.1217197074355945	1.6459304154877292	-6.405437062079524	-2.3542370991463955	4.088384171806028	3.264389269008742	3.0777687203405444	2.745950744387339	4.035777022369237
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	-8.807832704472137	1.946902175883336	-3.1941306314258444	-0.1962782953989363	1.6478112885267757	-4.105172104075919	-4.45888575859852	-4.0338518118831175	-1.438604059581345	-0.7496888274417677	1.8626156683450366	-3.2878738095620665
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	-13.446205936150218	4.076168638569452	-6.722765205818715	2.009669485668978	-2.6406634271829694	-3.6135236000764923	0.021310827171933708	-2.3290142662701645	-3.3891006230594343	-0.32022410499870274	3.470712365100502	-2.9817517773453317
GPR65	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	-8.931919633532864	0.9641421401939962	-5.125708527474101	-1.7613083089582255	1.323277780887572	-1.9063656882625357	-6.760225701836469	-4.286758960370052	2.2353304098041913	1.7976410718766032	1.638306694545807	-3.629745871952184
GPR68	Coupled	-	Coupled	-	Class A Orphans	classA	6.614600237787223	-12.705899576173255	-1.6661820282658346	1.95418971277436	1.3042048744524604	-2.3753064405629214	2.955374684401182	-1.996542540288711	-6.593772337046407	1.4102972854264109	-3.100579182072241	-2.8222710603851553
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	35.10286964514506	23.2975776128443	-2.300805036630852	24.412924434790895	1.2375508703831064	-0.7891299920536109	-0.12774847999378042	0.15406999727507223	-0.7133104392940186	-0.2907749357587782	-0.5713416450423452	-0.3230270173254467
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	37.83588804646234	23.064700427958357	0.5579279980152638	25.146656068584115	0.4933848372507182	1.6207439906759882	-2.397880970953026	0.0005116787982695251	1.5557572269249755	0.832718058532105	0.44809155147608315	0.3904380223944711
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	37.783295725097084	21.977210339922774	-0.36235886185700095	25.483072576908043	2.869577338203101	3.844431899824823	-1.522212878160741	0.5713619808841833	0.7236297958393548	0.6009257570796392	0.5021088943238712	-0.541168624081479
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	39.280927453878725	21.042307496728615	-0.49803794532639295	25.216617504699226	-1.9022675815871588	-1.0638941414907637	-1.4423737105649432	-0.1794715208365873	0.09367085265183711	0.335763940965046	-0.31647761261096324	0.6278032307450115
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-5.186992660249079	-3.485804977832522	-8.92512099255288	0.9511530753906523	-1.6579095661979888	-0.7411765959802944	-3.186102385283635	-3.4537489144594606	0.3254896445180999	0.035706784971269286	0.74175826200785	0.08457705235904366
HCAR2	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	2.826668332581936	-9.013661286418824	-9.869400025144824	-0.05269148398689771	-2.517670598498215	-1.687957569724295	-4.551343783684171	-3.6388519662942813	1.2355169813652238	-0.09573421789296935	-0.23136017983823795	-0.02711789044868606
HCAR3	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	0.001286101270595492	-3.8909694406254136	5.982272969167203	-0.8448516014897193	-4.483745587025444	-1.0145249091149195	-1.07046906377598	2.829628770968079	1.2851258153987113	-1.7205239635238923	2.3714911810098727	1.936580191133482
HCRTR2	Coupled	Not-coupled	Coupled	-	Orexin receptors	classA	17.522163161925263	-15.143984056703303	8.63728838043056	-2.1990301403395436	-2.682954059022984	1.9081506909588162	0.8021493913354777	-4.465562495116984	-0.7742146428769602	3.7247648801808273	2.661285407272817	-1.2476224235976905
HRH1	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-18.733996115508397	8.368123912903712	11.366721563231705	0.9027594794160511	-0.5307135655355771	-3.519398910635263	2.9767906635966312	-1.7190404420598713	4.3264978302711965	-1.8839169720673685	-0.23695270642065955	-2.219743470434438
HRH2	Coupled	Not-coupled	Coupled	-	Histamine receptors	classA	-5.434061172702875	1.125001292687097	20.617836350750974	0.5059738900747242	2.6355049769295915	0.9675667106854346	2.190505913584262	0.8449871219835107	-1.6229852672490166	0.9888110071798154	0.8358967366927736	-1.5181685839213763
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-13.35815553052574	7.453444435844426	16.541215590784425	0.43144197433063664	-0.12050165707780366	4.589340413715748	4.197411994914198	2.5029114485361177	0.179978553941708	0.4706115401879364	3.922555575522782	-3.030565518769053
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-14.292434166532157	5.972931060659656	14.974510693398193	0.9773034543917799	-0.2596445121444072	4.221946664641224	6.649247795660326	1.0296974622353745	0.29938085206779946	-1.0003981278248326	3.7113383581883297	-2.158018250147545
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	13.926686101590656	-13.804459501643116	4.869999270806714	-0.5155434618054723	-5.979285001755482	1.2573184284300216	-0.8178567834186932	0.172834564388487	2.610690455906498	0.5606641552845462	0.6903513447346928	0.6049768901588017
HTR2A	Coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	17.129008288173996	-14.610424016756587	5.134785853812633	-0.8294072484413454	-7.644117445936471	-0.3217186385060624	2.5322606718333738	-1.5280412751020025	2.725401878182369	-1.4342339663285646	0.9664904330972018	1.9498465639167208
HTR2B	Coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	11.538133934421325	-8.9484540638731	5.872764956200476	-0.5395857485158205	-5.874011325647167	-1.742531489352099	2.9044404938844735	-1.3903395891025212	2.067016998134917	-2.2453280336390993	0.7127792813059145	0.7159219909583292
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-5.018341352839462	-1.2955991329225964	-4.180393481801028	1.6272034585445874	-2.073793689051326	-2.8620589297888723	5.684926403097679	4.3177634657569826	-0.3147441093510187	0.26337375707150457	-2.2071419942365234	2.8304954393730823
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-4.475291640159233	-2.208923252812969	-7.222731288099938	0.8500171503351308	2.6137746760103306	-0.16237185228071746	7.83744091934821	-0.06959543744160585	3.003017659856503	-0.28984857314205525	-2.6592923652477256	3.1026171600629318
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-9.480694833409357	-2.0671170716789344	-5.341679195838464	2.0304552074163196	6.524879384762332	-2.8816892244692136	0.2959024737341166	-3.4607785364640047	-1.1403308179035465	-4.013970966294208	-0.45466905588303974	1.3705188950635698
LTB4R	Coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-4.793070722807557	-5.3643075082581895	-8.028823314897734	0.38295698104897546	10.36849694431101	0.8603922759997853	-2.857409848898124	-6.289916154443868	1.1642668948860424	-3.1545943762987405	-0.8413968030917852	2.09847362433394
LTB4R2	Coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-21.078131018621814	0.6371240512554907	-10.132669118700985	3.236699502727396	-3.1110800520333237	3.9024239705037918	4.325335161248088	2.1067667145233857	2.3196366677892204	6.696225772677365	-4.619809500754197	-2.000150163166481
MC3R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-15.466892626554113	-2.5631411005448013	-9.932792736013514	3.731047526193341	-3.184415184963371	2.690181728046955	4.172933795260966	2.881195550837193	0.7446793857484431	5.465920383205333	-4.710300794659765	-1.603222098928408
MC4R	Not-coupled	Not-coupled	Coupled	-	Melanocortin receptors	classA	-14.041290057918827	4.497209329646639	-0.4773976461836422	2.041194974794442	-2.4956656516743316	-1.510152961761325	3.8933153167178363	0.14065443239490574	0.7884476158634779	-2.6326862319408355	-1.7887827937133967	-4.155451638160485
MTNR1A	Coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	-9.67441896233865	1.8537071516434596	0.16917487807512008	-0.3264834015782985	0.5317891432925916	3.412840507251834	1.9910969949451918	0.5893604873490932	2.930272610988745	-2.8886593495658213	-1.3335744416667963	-4.242754285672157
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	-2.9351581779346887	-0.7058962149263052	6.456354293947846	-1.1368699602786825	1.7872703522668916	-1.3569890118742696	-1.5722607577311287	3.2989700327745743	3.3949903540323496	-3.156552545648793	-0.6333694347362272	1.1483692853302936
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	19.315142821058004	-17.934521311408844	-1.7853403265927297	-2.927226194268332	-4.309171448149852	7.033136617527819	-4.4396470106844985	10.59712769780269	0.814210994831505	-6.0835788550473415	-3.9676453803811396	-4.419634031191307
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-7.806546157095003	3.411363901265927	1.9726958588059407	1.586036472231791	-4.537071438776994	-3.4981232410149823	3.2823283117016775	1.8443524324692382	-3.0621152875126167	-3.919007448849645	0.06942709903162604	3.1065370596308566
NPY1R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	13.20556531630082	-16.045991844135095	-2.03138743489338	-0.02148737057928183	-4.49014344222668	3.9926687124950537	2.912332188021152	-2.5196834907264267	-6.053189786609034	0.43136944372222724	1.9614758503797145	1.3689863953783574
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-21.089335214689072	8.206153995596692	8.260336314223075	0.03964788301140334	2.551308530344853	2.0339596392610644	-4.48071831565528	3.528231719795945	0.48949235837757477	0.1567923898956071	-2.9598593968794145	0.9524521459782571
OPRD1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-16.17730206746604	3.439086254759699	4.122568937388464	-0.09056369044109375	-2.821134231202656	2.8168880241634757	-5.6242526447632475	3.883009791185396	1.0223743053891736	1.98411659884923	-1.2899731750553693	0.007139965073220329
OPRK1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-21.754235384210872	5.776019782987085	3.32389062148215	0.5162582499762812	-0.3044015969534707	3.903301803617327	-3.7258199185313217	1.237525809014932	2.953875105428338	2.406163039604065	-1.6338005473711175	1.2988239802895947
OPRL1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-14.239237642538516	2.8377398593175887	6.517288670626268	-0.7405945402989215	-2.311929514722778	-0.3200403686948266	-6.945292088758176	4.511600842184427	-1.043530669250913	1.8708013607878073	-2.072564037754513	0.6643804791382848
OPRM1	Coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-6.174726627259341	-1.1152152678745633	1.4239619745305776	-2.0620822309153306	3.3492136725934585	2.7112344481627666	-1.9455583308321087	1.5288698881285818	-0.2543955064270043	-2.5283505415883942	0.09412380106326701	1.1762737474664233
OXTR	Coupled	Not-coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-5.838728779058815	-2.035243062047129	-5.6230584674921245	-0.764335753863337	3.0624024902776465	-2.6757717053748395	-4.927138692481156	-2.4887812039662682	-3.837757801767391	-2.0416998703338383	-0.36463956127124975	-0.8145494380923524
P2RY2	Coupled	Coupled	Coupled	-	P2Y receptors	classA	6.4254902956252575	-12.880319867397601	-8.35830305078191	1.0041978091994033	13.218331453463927	-0.3399977096312469	3.0963465204867857	1.1604960317554587	-5.013681009941173	-3.4888232068586698	-2.7282069411895495	1.9042877958596147
PTGER1	Coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	-4.258590541784201	-8.788548973258438	-12.006097187367597	2.4167355724946904	7.587023630862345	-3.096147168457993	2.6434315445208165	4.368749607430938	-1.8288965032283937	3.92913654478889	3.8262602472808194	-0.32565267480535603
PTGER2	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	0.6419673192234872	-10.521374244016869	-10.72514220151938	1.7503361044315775	6.020997345881339	0.5613919487079245	1.847826074309352	6.225367371343553	-0.9639215190664996	0.48659860601028565	3.797630033066582	-0.6175669269164563
PTGER3	Coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	19.977167277342136	-24.804929672632543	-8.19101848432247	-0.6340923486215078	3.156027593824362	-8.532780036038826	-3.9971273827783493	0.9797555165061499	3.8930038010994172	2.8026691646390605	0.17995529465245275	-0.4518418162475214
PTGER4	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	-2.4015196065983466	-4.618339951031212	-12.90406412241935	2.6215806447104453	2.7466440257792843	-2.791631093786381	4.957783277284891	2.672159294003752	-2.197704582725341	-0.6029797275575651	2.962418763793124	-1.657458101255174
