Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17
AGTR1	Not-coupled	Not-coupled	Coupled	-	Angiotensin receptors	classA	-1.2658534367769017	0.1682564739040616	-0.05643468976544264	-0.8849432838868023	-0.2926518564580159	0.21902923380237208	0.07977963766593334	-0.3472174952501328	0.020660970993241042	-0.04915747690547987	0.009348174157437822	-0.2397834896098207	-0.04371050924265249	-0.1220306941387102	0.054908334899134444	-0.1589083492242923	-0.2041971603036008
APLNR	Not-coupled	Not-coupled	Coupled	-	Apelin receptor	classA	0.6793312319572292	0.39440834439017863	-0.22005953300028389	0.4686643636313109	-0.8161574930614031	0.251203218778374	-0.5893681871823793	-0.09035566507427317	-0.29155110870407086	0.5162768923070004	0.1211896808335539	0.419184768345264	-0.4444479756583323	-0.20686092704410694	-0.12433891623986212	0.3000354682335596	0.11140241875788465
AVPR1A	Not-coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	0.2659428812755374	1.437211081785939	0.9308367252789002	0.04037118460754106	-0.3965408934696605	0.66545337607817	-0.2351893048089047	-0.5313538929466359	-0.40049457304790226	0.7391938833803702	0.09447940904941975	0.21530511897088203	-0.27911471117511183	-0.21152119574553155	-0.06096576235307818	0.1726397965822909	0.044089968248132584
AVPR2	Coupled	Coupled	-	-	Vasopressin and oxytocin receptors	classA	-1.71716595239525	0.7863341107748015	0.0467053942055657	-0.28272502140878886	-0.3586632824447475	-0.2526344214654467	0.20823965900583377	-0.32200238603965425	0.02286627313068044	-0.40400368403957654	0.1769107588840526	0.0929915369061857	0.094731863902809	0.27540456514773454	-0.05004006880873873	-0.16996314535598508	-0.024920497563101728
BDKRB1	Not-coupled	Coupled	Not-coupled	-	Bradykinin receptors	classA	-1.4209531481302808	0.0414418376194693	-0.4071768421830792	0.034674709342236765	-0.354377424148826	-0.24240701270537277	-0.049498509371199255	-0.2154726784880082	-0.013662213018376973	-0.566237442498972	0.19058263566430908	0.2704210445866613	-0.1304419290330256	-0.019290209292523213	0.04774748916734926	-0.2217731919317784	-0.0895203538880665
BDKRB2	Coupled	Not-coupled	Coupled	-	Bradykinin receptors	classA	-1.245100054747813	0.478377156095967	-0.23462584579225645	-0.8487400137413083	0.21430828355828213	-0.38015208249427446	0.5679372211563636	-0.24565957456825094	-0.30017958026133157	0.5852940085261207	0.05905374550793039	-0.009247197915758308	-0.4140462311378724	0.42825684308071627	0.7346401705824527	-0.14768642035442117	-0.1666270087446786
C5AR1	Not-coupled	-	Coupled	-	Complement peptide receptors	classA	0.3353091661648794	-0.01170159698629673	-1.6307387514192206	0.7856310473896361	0.9039231507319373	0.6219352128479309	-0.22418460351124636	-0.5290638425350187	0.9677935183507744	0.06665084774885886	-0.3529531887151191	-0.0619566719589797	-0.06438772149186553	0.051184451581778194	0.09420610031923685	0.033429451722861735	-0.0398983020656844
CALCR	Coupled	-	Coupled	-	Calcitonin receptors	classB	0.4104741278047034	-0.26039277809252737	-0.27524103643671916	-0.15002631126122148	-0.7662635075161527	0.3587796350742935	-0.6663468820589976	-0.26620603743027155	-0.2708604581950904	0.32312383777707193	0.20347709313323428	0.003080974083720337	0.2032010084538585	0.219499221148944	-0.22207902894734963	0.0021118051331056736	0.06340495189860924
CCKAR	Coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	-0.9703750911769347	0.36229773645471713	-1.1372254075477632	0.22422958313807226	-1.2921292943991314	-0.7843209814113128	0.25174141994106475	-0.19592171644190048	0.028160228520551677	-0.27088200507430776	0.3018037251408842	0.5164097547833372	-0.23847635398325068	0.023465679221563736	-0.1687542681084961	-0.12420640871623728	-0.0018412537390239956
CCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-1.3531719031682587	-0.02990516608967385	-0.9349637925389254	-0.5942103332951562	-0.5129630993793998	-0.22223228833619624	0.1331450463051444	-0.40456600668348697	-0.1320172841775289	-0.09847308319777126	0.2052452672889407	0.11103873714318234	-0.4762456943788621	-0.22935150992691478	-0.17170411178600087	-0.29055617536357403	-0.07355923154675358
CCR6	Not-coupled	-	Coupled	-	Chemokine receptors	classA	1.1103008617426366	-0.13344847823986428	0.683472431669511	-0.32403474681369926	-0.3743822756643797	0.3496394346010235	-0.25934322418000416	0.16631056655794219	0.5058855630335087	0.1898423979676642	1.2007852469469553	-0.28745842735436733	0.2992589337845324	0.10749063902959681	0.09217729001039908	-0.11172121592993633	0.17032241720602245
CHRM1	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.9857893504522263	-1.6443344965971392	-0.23277455027845734	-0.021592576659299836	-0.24304984138827374	0.3772690898223095	-0.4291691908400292	0.3231272285905578	0.45287101334609986	0.23816002389489002	0.9439378598605226	-0.45544626059117094	-0.09336119643048948	0.17882813000276698	0.22962486249201322	-0.10854202486866409	0.12904165459340672
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.7271892293480328	-1.5340428981185827	-0.017825662137591035	-0.2204618068351475	0.32410636886731453	0.5671018706028981	-0.7377453730964147	0.25669900962028785	0.20265949190394775	-0.14513078972165808	0.877017761027413	-0.20926644587270332	-0.08614118131950438	0.04117766172041295	0.20345314772254047	-0.16301702736245421	0.2829639318799464
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	1.1073684448983272	-1.1049116862599277	0.21521403770949937	-0.1975372632127205	-0.37134382805364174	0.6019487733596831	-0.3703734255956374	0.25610665985522996	0.5422288148397161	0.2824517866675906	0.8558715686918691	-0.4561277011753113	-0.04731434205218285	0.1577652478595656	0.15385064850860106	-0.17042781687422773	0.1235250725814861
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-1.0831354817977066	-1.711298686065495	0.706302554486753	1.000393403138867	1.082727428374825	0.17857799748772063	-0.14005369095072512	0.04424112102050674	-0.21502120494326332	-0.6335726762292129	-0.07652727435744174	-0.27335340220796683	-0.5407433979439821	-0.13534425729987035	0.03974945607830062	-0.020595994052829487	-0.08779193256133476
CNR1	Coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	-1.2380489299154858	-0.2904881151300046	1.4902865887002859	1.1045989299256318	0.6777453679722634	-0.3131102569037677	0.6440152943259697	-0.07934896172812454	-0.009393463010115377	-0.2759934036841629	0.1701275185782428	-0.11053837893691551	-0.11276028881208275	-0.14527613613087784	-0.15058444058675116	-0.03411709631247191	0.05506193543892734
CNR2	Coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	1.9698046044976465	1.416827686291268	-1.4400703718933165	1.7219462389529667	-0.15681387402033148	-0.33704325387334083	-0.5531636425860362	-0.13821833165134112	0.7545156068267779	-0.2294565642588365	-0.3185818558606117	-0.06432132561542779	-0.1389453108553584	0.2626753912659148	0.20102361530944582	-0.013445722758263745	-0.0029389730128692644
CRHR1	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	1.7524712650772192	1.1690058692202552	-1.7176849184952026	1.6977841590657066	-0.11260300226633399	-0.2234020969121234	-0.3195426190411207	-0.37173162212267014	1.0762912257759394	-0.16641046815842025	-0.5430711394306371	-0.11591399493226147	-0.005554290687699613	0.2278841230027994	0.23848428194190158	-0.08384529301976319	0.026198456162285496
CRHR2	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-0.942868312644455	0.6883523141290354	-0.6420462959517632	-0.42360932523175426	-0.9032308668725387	-0.6120847168235992	0.2962367141208308	-0.4542731236157046	0.054958328902171893	-0.3101175135010189	0.26523294542137665	0.5780469866881416	-0.13751840893567255	-0.014880592248762214	-0.13385305046841103	-0.1473826175416015	0.12201454397730616
CXCR2	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-1.4714387054494475	-0.1201386436805101	-1.0309506043526662	-0.7178143393817059	-0.45418355251630615	-0.3304773480955967	0.33112669938625444	-0.5568117877233777	-0.12796144601401216	-0.03437160981097425	0.24689449421127901	0.22927750687985868	-0.44538163183747426	-0.2194616213033803	-0.06697887321952768	-0.1695248429832448	-0.01970335406967109
CXCR4	Not-coupled	-	Not-coupled	-	Chemokine receptors	classA	-1.5196273836273873	0.6741693703811404	0.043636419238353714	-0.6498480965950051	-0.18583871647150713	-0.19863239357964416	0.2070289876488819	-0.5892833638128288	-0.1531324587084729	-0.34224876563712486	0.2768217068075793	0.34736620143150004	-0.10808009548190958	-0.21653884022873685	-0.22591212763585494	-0.31122979245874355	-0.03872238318083551
CXCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-1.5744302195044475	0.08812956728102342	-1.2272691994841671	-0.9331565776469626	0.20939660897247514	-0.20400931918543025	0.25413217831308305	0.5241225320792806	-0.07574843366986116	0.5145315282332757	-0.13883264516620758	-0.35571398590109726	-0.04751851444176682	-0.03650396342451848	-0.0021011514907091954	0.24938925693131564	0.07887279592931459
CYSLTR1	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-1.9879785134320735	0.25631507757466115	-0.9140807045778604	-0.8978997552450755	0.45802282255653975	-0.23122081137052627	0.17914592473136587	0.3770515341862565	-0.10620479177489843	0.13610006580141154	-0.015821088643861135	-0.21389311470347783	-0.03165731760948375	0.05692070959473623	-0.0240427645247982	0.2333612873130218	0.13395879057212987
CYSLTR2	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	1.83911319606901	-1.0604806180884505	0.04957350900948222	-0.4419267742752828	0.02427076288679631	-0.9150426336562362	-0.06415906867293573	0.3851261293233333	-0.11573247675239247	0.018693463586307354	0.03626297647083473	0.5190560622325856	0.0472576878968588	0.15534469623401692	-0.05475196155051312	0.21224970603211615	-0.21443359984492563
DRD1	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	1.539097030516208	-1.4020399060954123	0.0413511924870864	-0.44826407308440946	-0.1306339873386677	-0.13450019805020055	-0.0800150314014375	0.27818847432509414	0.6029783285616356	0.01109053512455585	-0.32524347700021666	0.08361399207867423	-0.01314469511814278	0.09213721285516359	-0.0038260800026860956	0.04002004094235131	0.11012976931557843
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	1.961899331893427	-0.2899015781144185	0.6277843189134104	-0.5131019152847788	0.12726872104230028	-1.0276693962393544	-0.27375579961613183	0.34043712329513276	-0.43888817824454085	-0.3638332154229763	0.09011378716642386	0.41432110033440694	0.11674505385131197	-0.02656311757566725	0.02043745689694742	0.18274098530053312	-0.26615817612302584
DRD5	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	-0.09534350115207724	-0.7732662124064307	-0.9892320494309242	0.8602497218487064	-1.2081984534271426	0.3643932542320654	-0.8801831079595602	0.154205390546849	-0.14145215843473255	-0.4349584724705994	-0.3382821431049651	0.33626170392844246	0.1744009342411128	0.2503497394877786	-0.3088147134703242	-0.13178118256950316	0.24184108675447807
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	-1.4410292936227624	0.45383545440055645	-0.4569900154224483	-0.5970300226022395	0.6578854147561332	-0.08610340671213117	-0.19822177774320446	0.7709852316330834	-0.20305488029050744	-0.1862154662400845	-0.1175151159905314	-0.41234963710636324	-0.19949840184202822	-0.3436701806705116	0.07644280315070669	0.3203171307545685	0.5148460561653072
F2R	-	Not-coupled	Coupled	-	NA	classA	-1.1106565128495065	0.04670387667931928	-0.8592393044055854	-0.36761017760293707	0.2674757719240237	0.0810307268842814	-0.17869367955908202	0.6985770616235701	-0.20897939682207578	0.2799349496102391	-0.24357281542427422	-0.30693195991759625	-0.17162222878001576	-0.07514325020913616	0.16205165917787917	0.18679250991808113	0.19393037769453653
F2RL1	-	Coupled	Coupled	-	NA	classA	-1.445806032091987	1.3074595482527929	-0.04128588988552153	0.36867207926954765	-0.29635824662002713	-0.36402221587510314	0.22430202903128715	1.0312610101405575	0.2681873172533613	0.14489277102327114	0.10668957144025087	0.010526767349441284	0.3855560938955934	0.10911606239802399	-0.26478088961292506	0.10899889771058792	-0.008864466943444047
FFAR2	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	-1.700707212397033	1.399226816864689	0.44228007839380573	-0.12634768418631634	0.29445414984549595	-0.20970598416218522	0.14189973054513133	0.896381154098365	0.1012671704831264	3.141116280514198e-05	0.21413385503163257	-0.19010922965503116	0.18146199133496171	0.1219238608710764	-0.287292733412953	0.11119114510029887	-0.048606958602076485
FFAR3	Not-coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	-1.3347602515782626	-0.28777076084484227	0.6276380292877608	-0.05948200130697565	0.28117670288790214	0.6351445912172137	0.07022917065260112	-0.6183968157199636	0.08680663998663755	-0.23236574538797286	-0.5219260571245213	0.15298944504828815	-0.07091418090218063	-0.03541017780461114	0.34946883240298204	0.06025428798601302	-0.1536042305003138
FFAR4	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	1.3946836666767064	2.174642094982027	-0.5601255861861824	0.5207672084171051	1.0516748835004457	-0.5278808925372166	-0.17913898271429052	-0.6043412821047173	0.07422601027767557	0.041684416400389945	0.21230833812059252	-0.04842396049258045	0.13139035019398151	-0.08437895148314106	-0.149312291178289	0.03145265014351059	-0.06365866945646216
GCGR	Coupled	-	Coupled	-	Glucagon receptor family	classB	-0.36861013905893963	-0.12182594670103948	-0.14690934328358504	-0.1937145295452041	-0.9000250201586635	0.4556696620399116	-0.44162605892139756	-0.2555267082535233	-0.18777383434213432	0.1509637842537306	-0.3899040802543022	-0.4442846108744251	0.7491170231350739	0.09788630169641341	-0.429553281066188	-0.43597323187986653	-0.06960332541078124
GHSR	Not-coupled	Coupled	Coupled	-	Ghrelin receptor	classA	1.286915098481947	2.365094350526035	-0.31456232790925814	0.3258156875570223	1.2805775197943465	-0.6563870430837108	-0.1871323104262999	-0.6805880860679587	-0.004275973995959469	0.012494996789211366	0.20152081968876925	-0.04842618446269543	0.1927923337295531	0.0070321332484638175	-0.1312396780678972	0.0031801528631584808	0.03841953717663508
GIPR	Coupled	Coupled	Coupled	-	Glucagon receptor family	classB	0.7044991359267984	1.3972480079885607	-0.8884326459994608	0.2096081573852866	1.592620906502165	-0.39313232737979487	-0.06407416593208827	-0.7688166076010537	-0.11312323681891326	0.2568379534946609	0.19109688150220222	-0.22170010707555685	0.3004618085739651	-0.16910570984038373	-0.04828018880867528	-0.06573369189790766	0.006644990693178485
GLP1R	Coupled	-	Coupled	-	Glucagon receptor family	classB	0.06080543517173711	0.9711299432153933	-0.416431144694744	0.042657735381688856	2.0905095942852614	-0.2033069288199496	-0.351060945922505	-0.6955253150982013	-0.28434371633828326	-0.0798976994822959	0.4825300149214729	-0.19137881469658125	0.03989112660016299	-0.1810599571171821	-0.1409855479435714	0.004005574128482242	0.047021412652959664
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.9589520634079438	-0.08262870645191984	-0.5994094676459382	0.52415625392237	-0.6026969794703814	0.34672065509200906	-0.010753088101002813	-0.5753011549750693	-0.15086199774820513	0.6264981398813934	0.3279535031695669	0.633635524541949	-0.02164290631258761	-0.22975435442453818	-0.17976125608036392	0.5537530068365012	0.23053333068458348
GNRHR	Not-coupled	Coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-1.1949188803158337	0.9769045443542177	2.3963392094211162	-0.109769290568054	1.0468908250713675	0.17930167557331184	0.35138766492906365	-0.8216101853937776	-0.4411313468179104	-0.47763520723715447	-0.04794875335833546	0.08285287136490968	0.1766790709263634	0.4298491678854161	0.5059041960849764	0.3155367206881278	0.600551479054477
GPBAR1	Coupled	-	Not-coupled	-	Bile acid receptor	classA	-1.8243234778740034	-0.22235047311582234	-0.9350466978869632	-0.6549651325851569	0.3864521775508931	-0.14831950581003478	0.17564165570284782	0.5771108927068681	0.06896494574892663	0.25288995618347715	-0.17963326588650763	-0.23052872675297298	0.02444865405422411	-0.17077909252000945	0.07897819314887619	0.31208399488278776	0.099906994334808
GPR183	Not-coupled	Not-coupled	Coupled	-	Class A Orphans	classA	-1.0695535525222808	-0.7520942526678398	0.25483393762666734	-0.04044707841458917	0.5024326201114608	0.5258411220744388	-0.6891501669419358	-0.24373447356299066	-0.40718450054398253	-0.4228465359861531	-0.2167791565766005	-0.05842962545815712	0.6537704516660884	0.17510231579365984	-0.5349463926360034	-0.15638816226443142	0.08357631979038037
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	-1.5157214725725239	1.3689115541449952	-0.14945337237419543	-0.10046579006291605	-0.2864337411898884	0.011439130392753261	0.03750240661918932	0.8280445036423069	0.7314905366306876	-0.33450330902338155	-0.03301948884977463	0.08713184381120052	0.1903797267090624	-0.059567788741851445	-0.19294260990303935	0.2414573815987507	-0.0011323854330005584
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	-2.0917454551752894	0.013283354856101414	-1.054576132113586	-0.41467478998375934	0.2943809059413396	0.02352075211995954	0.19717089278171931	0.5729930613856125	0.37753464423250555	0.051973954851042385	-0.18634020670754733	-0.06290605777112905	0.18357380703824083	-0.06314166368991812	0.008274601491652123	0.2136603490207921	0.03516621631259545
GPR65	Coupled	-	Not-coupled	-	Class A Orphans	classA	-1.9076586581451993	1.0151864324252216	-0.08761300046727798	-0.5842151849617145	0.47756127360028944	-0.014245250280423762	0.05170263829941713	0.701513733416313	0.3520152073288642	-0.30818307207978446	0.012641446356697424	-0.2335161815004721	0.17582561293208712	-0.1462822238335777	-0.22024607364005375	0.1815467355559684	-0.11294946073989989
GPR68	Not-coupled	-	Coupled	-	Class A Orphans	classA	-1.1019067512473248	-1.047836111564406	0.8677926112826604	0.1442009682036034	0.7147035619648293	0.9321921380459638	-0.09177038073071471	-0.38500839710642365	0.09953469638515841	-0.10280583803588234	-0.2658485004068067	-0.49798143142053486	-0.2656976108609792	0.019383439031575533	0.1306671557800445	-0.01945126357664463	-0.4509052898290307
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	1.6367932137990424	0.6808657060517	-0.4293142591446209	-0.26846311680522916	0.31342802508371403	1.9252985301329892	1.5405775905486463	0.03529052153642116	-0.3652013835882241	-0.17280119100448593	-0.0729929510484907	-0.16457478281666882	0.13255628426451946	-0.10841958429038763	-0.03528178302244425	-0.23361389105832048	-0.17887553658767708
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	2.3404106860877043	0.2110439068483598	-1.2514435944966555	0.14397968681576184	-0.017252348006216642	1.383048252271977	1.2611227285193216	0.3763028067729976	-0.5745176723041924	-0.34752766960612574	0.2090626811616954	0.15733257694236025	0.022877045423760792	0.0006421844889328272	-0.026713774642640055	0.058382096660595836	-0.04280843076810459
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	2.7901709249521067	1.1410398796496202	-0.5830463073129702	0.04065206745796743	-0.3140607128877958	1.6056123762765904	1.3917906558995055	0.3505842394909856	-0.4196214766593262	-0.3981091892699046	0.05235736828229522	-0.026058371250287475	0.08632982291448915	-0.02766745638486153	0.025183447974966692	0.006241442048781772	0.02988833521685535
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	2.6625511072634835	-0.22658832281275398	-1.7404064342728665	0.32016227596452507	-0.1921672934817748	1.2396770883443382	1.1989291572385825	0.5811853402296716	-0.6043718238961314	-0.4508133927356042	0.10700383099555584	0.1785714905912221	-0.052396965026103234	0.16208331670037454	0.06181788395562554	0.17307495488973948	0.13106032475483054
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-1.6670042720496203	0.2164342043766324	-0.5839593796157926	0.20373071604336604	0.1383593193083223	-0.21525712304311392	-0.08512460195997354	0.6106768354365821	0.0029166906421283765	-0.013440267274695172	0.03662491441950807	0.18106196240256026	-0.1404797524133248	0.34357199542646616	0.15378259517565565	-0.15044839829322487	-0.5916949434713433
HCAR2	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-1.6993333611037413	0.08864992239478714	-0.46908523961643905	0.17176279499050398	0.42324022677156053	-0.18703009973193488	-0.2717512447186208	0.6062872167672979	-0.13935126057486097	-0.15855518583330072	0.10812438550466098	0.13834319066211503	-0.16322725676325278	0.361346753540198	0.09875340743419321	-0.08697743472709585	-0.5568311334456664
HCAR3	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	0.3578186868606431	-0.9220314374433678	-0.24277112133658882	-0.5225127689034841	-0.291845671315866	0.5516843157042486	-0.6330479453852649	-0.49560291833253706	-0.2558425057032959	0.1626508042393855	-0.19620624747943105	-0.21906431398027387	0.3175890051658987	-0.19597166362338175	-0.06835623096012353	0.10779856632562335	-0.19552295791119964
HCRTR2	Coupled	Not-coupled	Coupled	-	Orexin receptors	classA	-0.2219438518017532	-1.3142120539133628	0.3727228274639895	0.005446367229220761	0.4284387754928731	0.35335010273248146	-0.3789720778783683	0.02474590924914032	0.5962948789156209	-0.49509890971847476	0.6454062156796471	0.0927819191834542	0.05554606612870979	-0.1229666529377226	0.0622346393902954	-0.029610327315645918	0.002840709337787616
HRH1	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.2225582922861099	-1.3261436552755181	0.42608758275598163	-0.6491940543945821	0.3608433132615854	-0.1664022905685046	0.7418728578091438	-0.4835418590595663	0.4549260354020867	0.2439139468132956	-0.1127276396046416	0.1701947894636674	0.4942301155106255	-0.008441841645850209	0.1911788422391999	-0.025281052503684086	-0.15644891991339827
HRH2	Coupled	Coupled	Coupled	-	Histamine receptors	classA	0.6896723777797108	-0.9641814514288034	0.5623411762012536	-0.4805085177410891	0.37811958166351456	0.031050619309400833	0.38938260630916727	-0.046130936685852345	0.8658180109624637	0.028216089914646417	-0.03712314822907371	0.37625717949385623	0.09618934021559229	-0.214986937940892	-0.11987473532188411	-0.009802586144231023	-0.07249331354709074
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.20809812140795106	-1.2027950799465097	0.2954031904744093	-0.45861754174120184	0.49895980389819017	0.06364028661911972	0.6104528543202006	-0.2694198392020317	0.7683137175766479	0.23485540645506817	-0.059997779894143885	0.2825718441703775	0.2468654629940173	-0.3302735292771358	-0.04751928213289064	-0.08600190734097096	0.16732878455062408
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.18263343449178324	-1.2745175177205983	0.22830745073347417	-0.561770457986434	0.5137441491382085	-0.11248214839002033	0.7019251735317261	-0.36581628116279435	0.6961053893386484	0.29325602387453104	-0.060322604781108145	0.40891015563479577	0.3018366363231858	-0.2448565675344883	-0.04902628447440149	-0.09116690032700482	0.17338482916597045
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	1.4090082694798398	-1.4524450510762377	-0.2222924208026249	-0.6087850991147576	0.39891872061511996	-0.5166398166494278	-0.24581872927564888	0.179656811841702	-0.3304811486478455	0.05529082509420726	-0.43944912643830364	0.24033830711842508	-0.04369235043506016	0.2495703687900514	-0.21458804903389925	-0.12167641543392693	0.395148183496805
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.6992917515477967	-1.8105424628003615	-0.25118904688275034	-0.8420421542998686	0.9168760970455393	-0.13214266353769605	-0.18841756055605557	0.011482672347249671	-0.2402909342644248	0.23394353831845385	-0.4308653247501214	0.18376106961270133	-0.022862273360584166	0.3494000419100321	-0.18041215625983106	-0.2615603533340633	0.42583926419852286
