Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11
CHRM3	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	33.17414382836509	-9.962884917793243	31.272150028652874	-17.25727175151116	-5.78891851984504	-10.968790669435787	-7.493755360904313	4.469426310554628	-3.823972720013358	-6.858663855923662	-7.838206369787804
CHRM4	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	91.90504710365406	-5.467529982908018	-24.59098202942279	-2.3954867766891046	-1.5667706610350012	8.681752810932881	12.73475843174442	-16.66123219640162	-2.2125452861522166	-3.7312036392284895	2.9312574456415663
CNR1	Not-coupled	-	Coupled	-	Cannabinoid receptors	classA	56.58487300203998	-7.0820740439940355	-12.937711649862653	14.637111724936014	16.939566568616	8.108010232951354	2.5285516130709103	-5.690053072791057	4.164626634269105	4.525341957319298	2.3079082504278747
CNR2	Not-coupled	-	Coupled	-	Cannabinoid receptors	classA	-19.487414237991757	60.01808265528648	-15.642561805005164	-22.33096307169829	17.339414487860964	-11.969649754469549	-0.9186637220745836	1.2233297445168398	0.3812651912930807	-5.57925207449718	-5.222952712834216
CRHR1	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-34.10399564074352	69.8072009733036	-10.249902446117702	-19.28959823670278	23.4225908322978	-12.797080579076608	-1.3424493961032165	1.0397360313284025	-0.952147400311598	-7.885365125566235	-3.0729201588256814
CRHR2	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-70.55359597831394	-8.285451318869281	1.2768938304319037	-7.265217384704041	-5.165303350130963	4.612619313380999	-9.849655352380049	-15.490392267127838	0.4489735979476352	2.956038856240753	1.4368273498269444
CXCR2	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-76.85293112411883	-5.575038857968985	-3.361054970029581	-10.860355766980916	-4.899047683316114	6.664765039747225	-13.173093169567142	-12.142661216522395	2.144606119591544	-6.8907325002500555	2.378117173966759
CXCR4	Not-coupled	-	Not-coupled	-	Chemokine receptors	classA	-57.893440769535054	-5.22936097284323	-4.9986765774109285	-8.110726414887491	-5.915342109463841	9.565168028284322	-8.436235157629735	-15.18255065804311	-0.3721333572128755	3.7674861956665358	1.7666180219574954
CXCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-52.03398288961224	-18.08952055548035	-18.811328672007466	16.146226491993737	-4.426758603472166	-13.3081109227197	-4.936081302647217	2.323031750691973	-4.005697428455972	0.0357194169230634	-1.785234142699943
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	-45.04070117471099	-16.263284428007548	-19.336671168980985	11.709383219024172	-4.410023037461428	-8.316441449962014	-0.9936955641387712	-3.02931223940301	-4.576705467572344	2.1540031013376053	-2.1572991667693775
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	46.43278592776991	-11.950206173772433	13.74061566062276	-9.18786998828265	0.46009735148824377	-1.6400220823792535	-3.993719311463283	2.7542048785174904	-5.235387993603543	-9.85634372941188	7.323079797215033
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	43.43412224648342	-12.305447569828681	19.289340094727773	-9.028958595510046	-4.412168243290796	-8.161096151707005	-6.871330822477281	-2.2770422828122445	1.244523923163004	-1.805727129089008	-3.679103044529265
DRD2	Not-coupled	-	Coupled	-	Dopamine receptors	classA	54.07950597711723	-8.529204893077814	10.3798778994702	-9.920096494040726	-2.7127694161593485	0.9239481852119903	-0.8043385319894777	-0.36515933501651676	-8.812381757043934	-5.010430845996067	6.805707199298479
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-23.714569754914805	-15.22751617874375	1.99947965649723	-2.123376984508838	-7.816179980152245	2.9704717963750324	25.17443676063925	-1.0388023233281414	-6.36692680602915	-2.2613824011224914	-12.136140661144577
EDNRA	Coupled	-	Coupled	-	Endothelin receptors	classA	12.28549943479858	-8.352346936432925	-33.844576222844545	2.3811178425489667	-20.623175414890486	-8.612946593369047	4.859637328185344	-10.662254945519722	-12.951877175864958	7.74358944881924	-1.1353214277508965
F2R	-	-	Coupled	-	NA	classA	-0.6469984120877559	-9.815296223586829	-29.933394847129453	5.687756763124699	-16.278516996817142	-7.1070369763472	3.271921679452038	-8.620109465809206	-8.411301204704303	4.5320231022049535	-8.076862784957726
F2RL1	-	-	Coupled	-	NA	classA	-9.946439929164956	-19.069767494038125	-23.552750016447433	24.34015297832963	-0.45418699335750684	-20.643591629209972	-7.702308120057535	11.243166079423606	5.765713263893458	-3.791741500080364	1.4108796272797903
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	4.137654650287475	-14.74608551854646	-27.53713139987021	19.588498007982988	-4.808264576348587	-18.184229776358105	-9.639542452762079	3.557805840401168	5.670385954907066	1.9437875560541373	3.282535497527452
FFAR3	Not-coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-13.534644894262273	-8.140679991710595	-12.50979642002952	2.5440132789502887	3.0456757368616065	16.36709180302587	1.7712922027525608	0.5978201991623528	-3.9488657325935606	1.4056576063968402	-4.453748704764872
FFAR4	Coupled	-	-	-	Free fatty acid receptors	classA	-21.026550751087438	69.11881098459386	-14.899253409232907	-24.100813953355676	11.762759702525555	-5.704040116024678	1.1946796944842084	4.431242952995215	0.35686831142030406	3.4521218580451136	2.4411693086146045
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-62.339014783572466	-33.098297034799536	24.144519432012896	10.466166139092348	16.13236752568949	-11.253505020049378	25.321796543552498	15.445315011196511	-0.5636218161296246	1.4262002084744574	-13.174498092283594
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	-16.14075304286273	66.1345476124488	-16.62717114992314	-24.39066823841557	12.3900627799449	-6.917779680447337	1.7814989519703066	3.691955106421655	1.5016602533304952	4.941826628246169	-0.608279647588419
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-21.3975154853123	67.43690069269655	-15.129497781409885	-22.183191098423517	17.07253225383443	-7.071989453736267	2.036272168101445	2.0849687837985087	-3.979166190329748	4.00824932978907	-0.9994064061657032
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	17.470800698834925	59.76803117442792	-24.24158165322068	-28.00769434151233	-2.8953660282701668	-5.310891074720004	9.267454593954794	-0.5533884599750225	3.9481554198060764	6.96521889914234	1.423042397850748
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-69.15192471474812	4.519652051288109	-9.162254607826362	-9.196934275113017	-2.775522831373091	37.09005947378042	-15.960279949795737	12.419601716617073	-16.072042717123143	-2.4357798633736665	-5.209310037117304
GNRHR	Coupled	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	35.36841891449595	-12.23460770933942	-17.949344810003375	9.71548126678366	11.453197644239808	11.035734536185375	-2.727164709174366	4.1058705006014105	14.986222386359568	-1.023834151208987	-11.718579215128836
GPBAR1	Not-coupled	-	Not-coupled	-	Bile acid receptor	classA	-33.36872208858894	-19.282397874345577	-17.44618976502596	12.363073190836456	-3.83697515564116	-10.602587383386185	-1.2364475371841777	3.7024460934091015	-7.688847313852402	-1.2314756238726432	1.519896196426305
GPR183	Not-coupled	-	Coupled	-	Class A Orphans	classA	17.99899852634879	-25.677487845513646	-4.096944811785972	1.92091609959984	-0.8898677363110553	-3.63585529798005	29.017573272100176	9.979285630599502	2.224522739851262	-9.434601677014221	-3.7152807114913213
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	-24.02308969427365	-12.214957104869274	-22.106151338925198	8.822969710300368	-7.407750469760045	-16.088420483233836	-7.369423021151934	4.120201078227004	3.132386779078366	-3.4580522400887914	4.262069720219768
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	-38.199522878105384	-18.40244241601716	-22.20539457055555	14.11883165046912	-0.793964012243761	-13.449423030982711	-4.621028941417822	3.75432342025673	-4.684693806599911	-9.122232853262187	-2.448593253041076
GPR65	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	-15.033518982256096	-13.420359833639452	-25.112796618745474	10.671233993617673	-7.835825537236947	-18.638604467786934	-5.100776552712952	1.3495795248325881	4.987507583844524	-1.3372412596384342	5.2328918246541445
GPR68	Coupled	-	Coupled	-	Class A Orphans	classA	39.485210415139726	-11.37092625737228	-9.04295102111165	-9.39340530907579	-2.5808833369609774	8.867900618542697	2.7637405900003995	-4.7911383165780705	12.127465860192105	-8.921598709054681	-7.546738882147983
GPR84	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	-3.414340899343903	78.54412318758702	35.190706433984744	56.32170969099805	-16.76308785621946	4.413637051859607	1.8385916154930044	-1.6008130066408492	1.5514203080471516	-2.737016653848021	-0.9282743514686554
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	3.7155019292788563	76.53165280338894	33.07582163146134	51.297189793815605	-19.256717752830788	4.698880329233586	1.5361790760178295	-1.9311014583320734	0.03325701599599992	-1.8191882492021163	-0.05080389318767655
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-1.0341330263504054	77.66792801114987	34.62057038642988	55.39499154101329	-17.742219632055104	6.574345639773721	-0.8960630541124831	-0.48737399741111315	0.48632277501287774	1.4412092987054788	-2.161614411172574
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	3.5627826444687853	75.26288997288168	32.54160924362976	51.23797734033515	-18.441527509400522	4.3043105197924145	2.220117079200712	-2.877150594367088	-1.0120042644186893	-5.918945403021303	0.12936889610921382
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-11.42997133028711	-11.973048074514775	-31.553696587157354	7.506118622775601	-11.819082652576627	-6.0465042748048985	-0.44703077172335587	-2.7950964845848074	-2.6661781079708287	-2.9175029690714473	1.51569171426924
HCAR2	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	2.189795030128592	-10.812342951711537	-34.49556112988102	2.2208222593606033	-17.054232921150692	-5.3466273575405	2.745379709076657	-4.043480262857798	-0.6007231519626637	-4.519585700668962	3.9697127494837434
HCAR3	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-33.05576356500274	-9.605101297697482	25.689166110083185	-16.428681485464615	-2.9399857049407996	12.296520995865805	17.931890519402874	4.514944813303834	0.03152945295778372	-6.2665566527513334	0.7153625950823913
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	52.25372164031573	-9.575420104231977	16.748917695762433	-17.94233039059184	-14.12303638294526	-9.659422779983316	-5.021156075807906	-1.9734835688424064	-4.342441800751934	-6.030312099705393	-5.57649478622216
HRH1	Coupled	-	Coupled	-	Histamine receptors	classA	-1.8498414739619882	-20.098142607402707	32.187137895621404	5.435104799432741	22.656980344891764	-6.609495580526693	-7.280775412368737	6.206700596507512	1.7219698715375473	-3.732238313818186	7.044731052699498
HRH2	Coupled	-	Coupled	-	Histamine receptors	classA	32.567171397625984	-3.58916961162829	25.52802622646178	-8.297471447472079	1.0163201710784238	-0.7780534098557925	-12.786181550508276	-1.9290690718114236	0.8880259848501633	4.904816256493701	-3.445464467519569
HTR1A	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	20.820766559684706	-1.7559851899950896	22.941613118644245	-4.002497993507428	9.857275809406291	3.407484785086777	-15.009251146148955	-3.465872166791118	-6.8201096159653565	6.971288963783468	-6.895541201390453
HTR1B	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	16.295119411257893	-5.87394243461006	24.68940604466279	-2.2146685116439806	12.796053826356276	2.64488240123753	-17.2076599168303	-2.1551731146641657	-4.755045415259784	3.956021895538554	-7.565431399495231
HTR1D	Not-coupled	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	47.94994917762776	-12.240066654243309	11.022372700123345	-9.095035385044245	-3.969046753587471	-2.694260672201019	3.3444569447600343	-5.817010183108272	-6.682050861397655	-0.9328701022875477	3.431711220553516
HTR2A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	48.95562076489961	-10.700246657701749	11.217633769337635	-9.249450134611767	-6.463717704208046	-2.6438775636563006	5.2036674390234126	-5.662321906127119	-3.0997265697324474	-5.104108697117498	1.9508449841483588
HTR2B	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	42.00338403055627	-14.16571454226285	15.303335749294057	-5.923076364379679	-0.42084412325116693	-5.579403905732193	1.7341144148719267	0.06651866231579273	-3.8445287268285355	-4.761985499318711	0.397224881982725
HTR2C	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	51.01250245406011	-1.9490436050222748	-10.317011859634393	11.724392922235431	18.4702485322754	6.567618725991652	3.6225158981934835	-9.49513132812911	-2.0684408031983885	0.39144697332980627	-0.5966457692766901
LPAR1	Coupled	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	44.47745923428261	-4.824325686352574	-9.505923140017234	13.992106886669028	20.030176732601568	6.449730085383034	0.6766010126624714	-5.464743380999555	5.271371892522617	2.001365669555114	-2.3953743333935975
LPAR2	Coupled	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-41.56851906327832	-19.84292610156271	-10.019189575680821	4.857946537066675	-6.865530516324502	-4.053561238729102	-4.4770611830534905	3.573372860923478	18.2349329419035	-1.6310091123425494	0.20998141676050863
LTB4R	Coupled	-	Coupled	-	Leukotriene receptors	classA	-27.36613484564317	-16.883223817995116	-15.275998959798468	7.024943885902474	-9.805687574672483	-3.274294047179424	-3.9118003359579396	3.2324140554360756	21.50564557938683	5.455766450200449	-2.534975700352462
LTB4R2	Coupled	-	Not-coupled	-	Leukotriene receptors	classA	40.61572612564569	-9.502233343485186	-12.666532825519834	23.66319470870915	28.14723375674841	4.698009389407569	-2.0753326596967296	-8.351130483842203	-8.80548991575687	6.655843114099395	-0.00857236894430572
MC3R	Not-coupled	-	Coupled	-	Melanocortin receptors	classA	44.44439071409791	-10.376345438695852	-11.816435934316234	21.20301930020635	25.157852316560668	4.088016367858577	0.41326597945663174	-9.380762422048878	-7.781691468060716	5.965001973473226	0.8170096064664522
MC4R	Not-coupled	-	Coupled	-	Melanocortin receptors	classA	-14.7546663760896	-8.733196440692584	6.926405190249969	-0.28678233348445875	20.419252229111713	15.350086134427578	3.6092712266934144	-4.8368539749758	7.800538150012658	-5.664346164377427	0.10389502661039371
MTNR1A	Coupled	-	Coupled	-	Melatonin receptors	classA	-15.181766129661062	-6.173125219933411	6.165329514099996	-4.441827011313564	13.456438144231333	17.783098701412552	2.0887766588064847	-3.5357615881203825	7.601473869914196	2.3081612247388255	0.1340160308681232
MTNR1B	Not-coupled	-	Not-coupled	-	Melatonin receptors	classA	-28.625674299323098	-9.135756212538011	23.119425181876895	-8.492358436674978	-1.3386564723642378	12.132769860796909	17.276224500482588	4.978985341548583	7.939879744623674	2.651508516371959	6.462697603522249
NPFFR1	Not-coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	14.265025035748481	-4.2729348003803995	7.723151750553802	-17.938286478914915	-15.792199137858049	14.288987973095358	27.53889917123674	-0.6041817437433354	3.4533411320853156	15.166035892756197	6.029186231911172
NPFFR2	Not-coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-43.77738707471552	-10.298257120109184	21.68549711898142	-4.1130187397738345	7.833991463891777	12.674120558025116	13.79522897266593	0.5498767431183383	2.892566584839361	-6.105649276362196	0.7857152636519833
NPY1R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	0.36000831852602694	-10.613910161759792	5.7992025222639745	-19.012458466970948	-13.068524566533092	13.53962711703009	9.278476346235248	-7.050388162566576	3.68863174740994	-7.699907961764246	-10.925033765062839
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-56.15452674376236	-22.537412830387055	28.985268542007944	3.0821199334812213	5.199272241378795	-10.191352056336374	3.5748013654601807	4.160981562334268	-3.2426530096327566	13.018824204958927	3.483900228567504
OPRD1	Not-coupled	-	Coupled	-	Opioid receptors	classA	-52.87314895038928	-20.813926109547012	26.46988528023274	2.1668988771818327	3.5341916172421564	-8.665242955727269	9.087060023577903	-1.1174118140868197	-9.010384994327714	11.343900672171879	4.721247407668496
OPRK1	Not-coupled	-	Coupled	-	Opioid receptors	classA	-51.7440075866244	-23.10845481915551	24.213240900310158	6.986221527650758	7.042261178219662	-9.283276138595236	6.171124075182401	-0.40052929776224844	-3.7350128218108023	11.765595792228165	1.9366335806427009
OPRL1	Not-coupled	-	Coupled	-	Opioid receptors	classA	-42.66246460304354	-17.971545106545054	24.8287277498644	-1.2006454353809812	0.35364951143783746	-10.73035103883201	8.189692474473235	-0.575141516827231	-7.037889578491753	11.134288132290546	7.664421848531091
OPRM1	Coupled	-	Coupled	-	Opioid receptors	classA	-36.12463396849156	6.016942342139534	-4.038190829170195	-13.718834074651875	-7.691893308315932	28.863518014355815	-12.85408432813699	14.932844905958556	-1.6955491522263122	1.0240067212180255	6.0339383980249455
OXTR	Coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	-39.380746892449736	-12.37837040103807	-20.297507014770265	3.602239008730122	-15.063782677773661	-8.408373039670073	4.616196769761062	5.254067444798736	2.4749192969145892	0.9065090643669811	-1.7941272942571125
P2RY2	Coupled	-	Coupled	-	P2Y receptors	classA	44.562842411023844	-8.549274954035956	-30.258600891403358	7.295546540866597	-7.040360614218846	4.446580471329163	-2.3746755797729513	19.600404043946437	3.1742289221157938	6.6715735001524505	-6.5574858926212025
PTGER1	Coupled	-	Not-coupled	-	Prostanoid receptors	classA	44.42217773424968	-8.530893284635221	-33.677415716864154	14.095727975438605	3.911057524512407	11.592116597924402	-0.736146348003015	12.400688830997824	-3.3170032738591346	-1.419369963769424	-1.5771373610200543
PTGER2	Not-coupled	-	Coupled	-	Prostanoid receptors	classA	41.2307884683318	-9.04129887299763	-34.982041412820465	13.242870463118267	-1.9362310094431698	7.0959272494357135	2.4993722661382396	10.306821346020241	-12.120761987880787	7.099359793371849	-0.5797208099406967
PTGER3	Coupled	-	Not-coupled	-	Prostanoid receptors	classA	69.66393732980585	-0.5233322377666592	-29.709312031848384	-1.2486352840563277	-19.63689589342707	6.2904192306485855	7.212273829418697	7.530190122409579	2.8614356004640156	-2.567110593343979	13.380625874721375
PTGER4	Not-coupled	-	Coupled	-	Prostanoid receptors	classA	36.60638540920814	-10.410049607262858	-35.07630718604399	20.31669607456831	4.159426425652121	-1.3219216802190832	1.3518550471599757	12.968171360609865	-8.063431506450533	-2.9544264780810385	-3.812445906981823
PTGFR	Coupled	-	Not-coupled	-	Prostanoid receptors	classA	23.85317961621091	60.71990647276718	-16.74863909051468	-27.16157237566292	-5.136464285501493	-8.350250755373759	11.448878295618586	-1.4498893459335078	2.5144077162390848	5.641310506349654	4.618945552899298
PTH1R	Coupled	-	Coupled	-	Parathyroid hormone receptors	classB	60.32223190599783	-4.372069397337479	-13.143311519477868	6.156888618543797	10.207715224022525	7.487402242237077	5.630799047312554	-13.315619740702907	1.9844789880496094	-0.7088197130877268	0.2768674434999168
S1PR1	Not-coupled	-	Coupled	-	Lysophospholipid (S1P) receptors	classA	-57.019546169373214	-21.503928356047638	25.518284659296715	1.084959547720031	5.171771497247743	-8.23916029825611	4.807316105014589	1.220608738663021	-0.882201484682014	0.7491469883567458	3.4450751287981505
SSTR2	Coupled	-	Coupled	-	Somatostatin receptors	classA	-14.631704097450346	66.53697651413623	-12.25558948251213	-18.862627753716882	13.784633480874682	-6.870912712546192	-1.0659534117137734	0.6172420158499783	0.3471409582745096	3.332521198464053	0.4696548698981387
