Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12
AGTR1	Not-coupled	Not-coupled	Coupled	-	Angiotensin receptors	classA	-11.955714637496492	-0.47094371128990203	3.5797646614598597	0.2961372315742178	-1.6659508776762777	0.8536761537445163	-5.361983905560876	-3.44001847468064	0.7203444411114196	-2.566688264981911	-0.71127075724242	-1.0695205290191083
APLNR	Not-coupled	Not-coupled	Coupled	-	Apelin receptor	classA	2.422307143599364	-7.299372912479293	-0.20393602758872978	-1.8860795506570565	0.4958834694922486	5.621476961896567	-3.3898665890384385	2.4209163419653246	0.8032762162870415	-1.229979555404131	2.4968566450810084	-4.44418954097098
AVPR1A	Not-coupled	Not-coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-4.526280573860899	-1.7427254462049637	-2.409961086059573	-0.22932974049339944	7.9129571099143226	4.184770971448199	1.4657606696452112	-0.562231564518876	-1.9509873035607632	-5.326030342669957	0.9168075878828956	-4.137915519530545
AVPR2	Not-coupled	Not-coupled	-	-	Vasopressin and oxytocin receptors	classA	-17.285619273929985	3.49170257973083	-3.2585281048033075	0.7331475973440639	-1.250107098715867	5.276805020405474	4.770986548623206	-1.688623184253199	0.4141104111218014	-1.8051653652891437	0.6684694969763773	0.13923728651860923
BDKRB1	Not-coupled	Coupled	Not-coupled	-	Bradykinin receptors	classA	-1.786583405045826	-2.4247898687148783	-5.319732967748336	-0.45304804843836605	-5.23824168327129	3.807854761702141	2.9709935294141543	-0.4622034503240962	1.0777036306694074	-0.06706330652021963	0.17221414408355984	-1.962220224030262
BDKRB2	Not-coupled	Coupled	Coupled	-	Bradykinin receptors	classA	-12.49173803558755	0.814668508614449	-4.396811519997733	1.9865659753347933	-1.4437533668283737	1.7445118710607546	1.0921175423381508	-2.768848280869634	-0.8885275172697742	-4.208029642520017	-1.0623115779058045	2.0500910880675938
C5AR1	Not-coupled	-	Coupled	-	Complement peptide receptors	classA	20.91217387614301	22.613821686650894	-2.4836415326662467	-15.05968121417856	-2.045865241386122	-7.9030733649858815	-2.7315434947045056	-0.5508011708125298	-3.4287241695750894	-2.1070760845474954	-1.3879104197539145	0.8138231712316821
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	-3.319475811216125	-7.830896600711397	4.182049950997434	0.5711905807235709	-0.0946832397433592	-1.0055490671455873	-2.082949709641697	2.6795687824758208	-0.17080226041050547	0.6809403893191754	3.884754781839329	1.6011268204693316
CCKAR	Not-coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	-22.273501589206337	6.101080400574037	0.6454306285912901	-1.3395249380548038	-4.8479133074892165	3.1052200344416696	0.7337488988063711	-3.925902814238477	2.7568639941177153	-0.3585964479775358	-0.581889666531179	2.2453373655074795
CCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-12.886623149925434	0.49852916932666036	-3.280002048154938	-0.4696400758250955	-6.480633090664891	2.485128204011395	-1.2125669874275453	-2.412966990807375	-0.16674887428800383	-0.6719988985162035	-2.116803021518886	-0.9488180963212013
CCR6	Not-coupled	-	Coupled	-	Chemokine receptors	classA	5.431313231764479	-7.6820521285454015	18.20603490054297	-3.1501416713683246	4.7704175135461035	0.7258211827671421	2.7026063542861896	-3.696362965909534	-0.10690016776623996	3.222236440198583	1.4107633737128271	0.9387683045741936
CHRM1	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	17.16148810755267	-15.382298933097989	11.55365568223407	-0.8166382554246313	-2.313881639034847	-4.246404693086799	-0.6333587728579626	-5.259663225922907	-6.558472695761459	1.816705509113887	-3.0762379585742483	1.4481805800433514
CHRM2	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	36.31499842549852	-22.202927883428288	7.127100000204635	-2.034396971857746	-4.29965164704748	-2.8339118438100734	0.6308733617865335	-4.23290363828792	-2.50944626515085	1.5356740271524407	0.8009794021452133	-0.07783657419785919
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	13.604330153979443	-13.005365843489988	12.25390060519619	-0.9432176437448934	-0.030148282770089505	-2.883274552859868	1.9684283454828757	-4.307140498715325	-4.2924929061291	1.4333066484059704	-0.8456765694632488	2.835785641983109
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	29.482567111562364	-15.5719045192004	-16.356389376084465	4.474263652880872	-7.475734101442988	-4.120539899111819	4.5214081482757065	-0.4068380836505855	-0.018824800927197474	0.009598507626016875	-4.761586669584069	-3.8408188651400694
CNR1	Not-coupled	Coupled	Coupled	-	Cannabinoid receptors	classA	-5.3263930288447705	-2.949556906871642	-7.459140521716925	2.710360499579231	3.5124368521250227	-2.750101990089168	4.802589968410417	1.9200958831342048	4.130011209055721	2.39611347884196	-0.8742400979322058	-2.7943902208083533
CNR2	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	15.04401847932701	26.193595705685343	-0.07095802891330816	-15.216505619734711	-0.8992451381740839	-3.6236657940622794	1.95330230260087	-0.38035279497519814	-2.046770670489528	-1.916259686379746	-1.7698117809067953	-1.1801456245761597
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	8.56754333894481	31.807462689160886	1.7944828252716751	-16.89803428117231	-2.3565150763829483	-6.677119227228725	2.2708778985108764	-2.428602394035747	-2.5836575616111226	-0.32926246926853653	-0.2852454327935179	0.014031479573750531
CRHR2	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-14.492221484676351	1.3720316573857518	0.7512719556965503	-2.6846178393756897	-4.750154476824503	8.982075885345049	4.117459907362712	-2.3599070043553985	3.1909316145052697	-0.5901213191197274	-0.5039124480880606	0.10619834986146172
CXCR2	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-12.735215402020515	2.767376459409974	0.8854226211579554	-1.1944959667847674	-5.2173447313538395	3.1502627601800106	-0.9969671957857449	-5.23149411115452	-1.1535715697304545	-3.0848062102131037	-0.9877368973606695	-0.5924663193322128
CXCR4	Not-coupled	-	Not-coupled	-	Chemokine receptors	classA	-14.538859378356626	2.4217283485243595	-0.847083987163201	-1.970585633015273	-2.061753712522406	8.272687299367623	3.02502420101784	-2.7446653569683486	2.5421022759067	-0.35010471742842847	0.9173328498106355	-0.6910682301256464
CXCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-29.595226373466616	7.143722588960842	-2.5722940870893334	1.6398425604368743	-0.6909707488757034	-0.37240059132895087	-5.2655188255113945	-2.5932521152012336	-4.380595636625977	1.6696907902335787	-0.3432364606180918	0.20324971975798167
CYSLTR1	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-21.206748861578554	2.8119455298971343	-8.52708234707098	1.0061322476007306	-3.0324788433020577	4.643654355439219	-1.221392875422722	-1.8932920808298046	-3.188328850981215	2.6578202910797057	-1.9041000366614895	0.14357453623391045
CYSLTR2	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	8.342449273355664	-9.562920176937991	6.07770292061238	0.8274210605257835	-2.764245696148556	-5.545777456562432	-2.2016304468195167	0.19592029974814382	3.305972289500363	-3.3571596525026397	3.4951371375079074	-3.7722211241102586
DRD1	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	10.351413141362409	-13.230577569586009	11.135713002424728	-0.366534637233881	-2.3330580630579547	-2.277512648281101	3.3393189189654704	-3.9678007448188986	-0.9531938879976279	3.8649171491699916	0.5335570692143076	1.3339281124980784
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	14.289030822069572	-10.901200659467348	4.752157316398793	0.2914808195897772	-3.2227571558361157	-1.8950940958994256	-1.1842035541262217	1.6561298022894142	2.5816607967955325	-4.744356004975624	4.790801288456739	-4.07343979160592
DRD5	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	6.449092899681884	-3.5182821625300718	-7.80879340027479	2.261376137487401	-4.763067132493802	0.5945899021295499	-0.8665742115243255	1.148611216228542	-5.329511224720326	-4.783685744428105	0.8348898480667976	-0.6817905358051342
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	7.7575019238167995	-8.133491048820606	-13.7571254114406	0.934753936760606	-5.865961901361979	7.723705910029511	-1.335847794599538	0.783073712798524	-2.176808187356354	4.485625185557524	-1.5797274169753293	-1.2415020250368685
F2R	-	Coupled	Coupled	-	NA	classA	0.2833820201031889	-3.1293058346849474	-10.340920428906598	0.7237381206732767	-3.9268517434622052	4.908792408707412	0.6470669378585545	-0.4058517082470281	-1.7150394864974867	-0.5927355705436296	-0.2177309009966229	3.76801289786845
F2RL1	-	Coupled	Coupled	-	NA	classA	-19.78868732869731	5.389293920586497	-5.663423611258949	2.2134612385067083	5.158089141142521	-4.3862856142419915	-4.594407223698734	-4.011888718117774	1.2809708483652693	2.1856255267361937	1.37993818844713	4.367716107065663
FFAR2	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	-16.49891339081506	2.218713481676194	-6.7811104196914185	0.9313343896413436	5.5107487094722325	0.5423434930628207	-4.8925033062608865	-3.758618769572507	3.477485598063294	4.957941523752065	0.9325436203391555	3.106616877163309
FFAR3	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	-9.07493479055087	-1.6862055729102292	-10.50850455433651	2.7053592551297454	1.9914182660653421	2.5216403491105517	5.967460643603652	3.280498188474057	2.191098873436697	1.1999704841098415	5.255170195604119	3.8944559011992417
FFAR4	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	17.50251242631969	21.877732104728004	-1.4249491300765167	-17.3081051153954	3.2658511626067885	-0.3384210677053593	-1.4729539843549109	1.1858520256180594	0.4870026125710045	1.116869645230798	1.440539268492744	-1.1687876850667356
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-23.431357345635725	0.9489524502139781	-0.8041614507046647	3.080027853080506	1.1463712612627772	-1.4783601722319044	-2.0129899363783803	8.119804929582552	-2.2208270226350013	2.7797727147335203	4.213703178479476	4.425835160932438
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	18.11098454274531	22.256409916299578	-2.4214840730923095	-18.368243657414858	3.8835295019299934	0.5399748590142409	0.9527077688333171	1.145578138706296	1.7585003213598376	1.0110082088977885	1.3755903301162162	0.07343965447792573
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	15.921726528634103	24.155279317143265	-3.5673602216588	-18.2293056611096	-0.2711957540480116	1.9937023582759044	2.6734875381971337	0.7687924836055914	-0.5103784983683016	1.616597712866653	2.640286099707778	-0.20018126645153694
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	39.60750210067485	9.26185569608668	-11.127955388416526	-16.869367839238212	0.5717988218925485	4.154985765214299	1.098718464100655	2.4265802191163846	3.316838557878739	0.33779842561929835	-1.4809831566883647	1.0487328306576709
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-13.760944392074572	1.1744521597091426	-3.1434470939641668	1.557185842940927	-0.4987474470174287	7.2598769326907835	6.2366154486305225	-0.2528492620394676	-3.1411901101402635	-2.7152367089753895	6.845760988746931	-1.8837786501708877
GNRHR	Not-coupled	Not-coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	2.9592524610776976	-1.9136873948280044	-14.430416192341937	3.409367182455728	11.880482398352543	0.19692154675072926	10.518046133442875	-5.135349076187873	5.129397160404418	-1.6256802548686988	-1.159599960450424	-3.4649152475311666
GPBAR1	Not-coupled	-	Not-coupled	-	Bile acid receptor	classA	-21.058384870849263	3.0160581409697502	-1.5679295021020865	1.940902534942405	-1.9528736649510947	-1.383279037128603	-6.661118027664325	-2.156591506121899	-4.188885555665061	0.6770886526307732	-0.8231684529138568	-0.4412881387634138
GPR183	Not-coupled	Coupled	Coupled	-	Class A Orphans	classA	10.825328845484806	-14.475232210548906	-15.08255277947991	3.136805080441216	0.8266976425450818	-4.134992876788796	-7.429376941673258	4.176833965121329	-0.18408863059321212	2.223735996350664	4.054473927522219	1.4225576390716268
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	-11.887455360393593	2.3598953325597893	-2.7328431968831692	-1.0879098726734693	1.9431775644967406	-0.6320941205765591	-6.893662866739231	-4.978745679640387	-0.6346006854466938	0.439466801894661	1.2039455261915128	-0.8446242891445946
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	-18.956887638326283	6.432698918695549	-4.899664692216986	1.8325002172811264	-2.2933480952229166	-2.3285197243620224	-2.57219290449333	-4.905478393060239	-3.488839953100025	-0.8580146008987921	3.6420560806292683	0.08428427271061541
GPR65	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	-11.73563447836289	1.420417759409896	-5.033066031665941	-2.535177201733143	1.3740508842502828	1.912760212521744	-7.146276501713723	-4.132406118250435	2.745070255440619	4.040499863327556	1.4244689714188983	0.0090581180701225
GPR68	Not-coupled	-	Coupled	-	Class A Orphans	classA	11.00598504758982	-12.024584299729717	-4.955356812484206	3.491332899083398	1.894753611209572	-4.5492548163195945	2.194342614540688	-2.9544292627855837	-5.832385326889537	0.23937729972773367	-4.078503818475677	0.9597059210716022
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	34.09605502775852	30.10763496770682	4.860961937511827	26.791971890515732	0.4541283899436925	0.3167525107882308	-0.8364972035393974	-0.687534213193338	-0.3746061917597506	-0.3801834743034516	-1.068010225360803	0.2949153000229531
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	37.58484933183641	28.313916287850816	7.465842328302226	26.60558368405463	-0.594659437119494	3.496004531157556	-1.9760557835562698	0.37848987310147275	1.3605277703640972	1.636829188765352	0.7785212083193956	0.15968665672130372
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	36.456799867104216	28.557640731618694	7.058714400330637	27.438672053975065	2.1150499008845673	5.308026467209286	-0.1265382273242486	1.2198903541885147	0.8403875894109855	1.1530533384591137	0.6213405577481794	-0.09760614593265114
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	38.73188241022256	27.457257699714777	6.4546284179554725	27.05843446608077	-2.836782311211647	0.2851250575971564	-2.391804024522826	-0.8352081719303454	-0.16148567576370199	0.2783138029551865	-0.3398060854189703	0.09030326076825612
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-5.4447009443791305	-1.8926563442547322	-11.144436666232664	1.6924387155116476	-1.526822406441869	0.7893375856786939	-1.9410180718552172	-4.266446940907773	1.4346322451246893	1.439110860402359	0.18064526201588682	-1.1789047881511794
HCAR2	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	4.831781746230196	-6.493335879002688	-13.878109263050764	1.081605673055059	-2.614885379254779	0.3338976305842474	-3.2039179862542233	-4.442388415669452	2.5842393840624376	1.2673175072764873	-1.061356002160179	-1.122049502211893
HCAR3	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	3.904293214436933	-7.308360449181889	3.6013454216588667	-1.6458881511661887	-4.89019785301899	-0.04502757895408904	-1.3422160071105003	2.6189775771611097	0.5571414661241608	-2.165890131553358	3.695407301413783	0.5318566566759232
HCRTR2	Not-coupled	Not-coupled	Coupled	-	Orexin receptors	classA	22.793067026120724	-16.295912142078457	5.646831513180878	-1.896166015891319	-1.8019675739931509	-0.007303597755303898	3.1828198065209055	-5.601229459998317	-0.3311343988221466	4.441188266781015	2.3358088784583186	0.7122147552716855
HRH1	Not-coupled	Not-coupled	Coupled	-	Histamine receptors	classA	-23.734870662898324	4.082633870046794	15.392773601096023	-0.16206719264212074	0.35768696883197626	-5.252701637197193	0.03167669161927285	0.3220705921239878	4.9634425124767505	-1.0215575012865301	-0.36865848542336604	0.12286774581561474
HRH2	Not-coupled	Not-coupled	Coupled	-	Histamine receptors	classA	-4.3914773255247965	-5.949869118270801	21.7319308170867	-0.9013440196472206	2.976403651192514	-0.31670661094933	0.9881075606035171	0.8524599769553997	-3.0374078501744224	0.9905993783146804	1.409411951974387	-0.8451365136251823
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-12.90924535677215	0.20996614263779498	18.789030087949723	-1.0744679158598673	0.078962083367797	1.7902757349335792	5.082780869016302	2.7285748179541813	-2.1357829579837433	0.9148627527571975	4.225706737737462	-1.390646963576665
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-16.424332774577042	0.6667955308138626	18.2667571278126	-0.08841455396811285	0.6875124837086884	0.039262482211655306	7.272652312070904	1.379024701702208	-1.1432730567298772	-0.9065547116285869	3.9497763416519858	-1.9571975731062305
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	17.3759623590687	-14.093854586432025	2.3393578202701435	-0.40404444097820064	-6.203259294237937	0.23668535056857476	0.7633306169568554	1.1229182847708152	2.9272927449757264	1.0224306610525766	1.4125614132715065	-4.033183671554761
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	20.25302025180216	-13.670657117197527	2.7167974878798544	-0.051889658823758934	-7.056534832502861	-3.0625990740314806	3.4496420561232566	-1.0657645710961476	4.226745897805988	-1.48487002872011	1.2076029043715615	0.1429601815529965
HTR2B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	12.318833731499705	-8.926578546124992	5.396265382971785	-0.1402458782540848	-5.0484374973127615	-3.9923509792401615	1.9717778926306573	-1.0735606084981066	3.397546229028445	-2.9221954914902746	1.0607544735896453	0.27250213830110326
HTR2C	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-4.994363499779249	-0.48616258347113617	-4.699527278260311	2.7887448461596245	-1.9923332208884972	-6.6640245026746605	3.2962785861319386	4.311017534096209	-2.5814578078949193	-0.1558684383233624	-1.9391453227317512	0.03379221298810604
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-6.306800214222994	0.6577180842417147	-6.973049282818165	2.3319427556069057	3.7867131689354667	-5.7110416324027335	7.277027304719377	1.8878023584497252	2.070386690514314	0.49802944705306124	-2.093214498410403	-1.0078373554389937
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-12.777795800817014	-0.023582118254094814	-4.875968624600132	2.4878586044140443	6.602195894792421	-0.5721186794919534	-1.9953875969031698	-4.157905131159851	1.2931209586168984	-4.965836075201069	-1.9529168164764668	0.4354658271082976
LTB4R	Not-coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-8.673452385827968	-1.4286667161453943	-7.798126931474067	1.145672962888164	10.984371709587291	3.9837487209131117	-2.1920926304252015	-5.100364214130674	4.648019086661339	-2.356615404316182	-2.1464792419120204	-0.8979411185171253
LTB4R2	Not-coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-26.271691522810368	3.355301090528441	-7.32628545877683	4.144005533997466	-2.147660515710114	-2.6806176238128976	6.691096114280773	5.147602677758743	-1.4876243715336281	9.17556087067494	-3.630968205478057	-3.067749891015716
MC3R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-19.991351303050614	0.8178012461740156	-7.528486187701309	4.880775960635797	-2.492196263306234	-3.445952782733707	5.548899722236071	5.681730995480911	-2.5144663067407698	7.408154125768691	-3.9859314862614883	-3.7365273570474655
MC4R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-18.444809474412125	3.817385383300526	2.4111217689859057	2.026589227227167	-2.0325559357110445	-3.9479028414141997	2.986775392718835	1.2087501812802477	2.0855209875091596	-2.7136374922458675	-1.9316479816719876	4.176888313939635
MTNR1A	Not-coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	-12.52016290919304	0.9136272982763898	2.241807553577558	-0.37627180176382047	0.9001056559389503	1.8215563062110172	3.812097795652783	2.7397412806762564	4.248208434353052	-1.8116666434000592	-1.2056590742776807	3.308054475721199
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	-0.7734678471478605	-4.425716230502371	4.289380461860947	-1.7106447012821662	1.046223698571644	0.7317603048073581	-3.319035487247256	5.06779489208999	3.9753852356762396	-3.3378216484619725	0.23465741169866242	4.591297298184472
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	27.04164989782051	-16.794717411857047	-6.796258894547095	-2.2437551942920697	-5.725564891889037	8.666111772913558	-0.7647099409836706	12.605200862754982	1.7022605143723957	-6.081625644085588	-5.510618177009791	6.370872378198389
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-10.331845719671865	1.8465495242285248	3.2204870070564535	1.1682831056864411	-4.500628870994263	-4.52210349545698	-0.10770935614239005	0.8302148914594627	-2.688994946605418	-5.8013120486375085	0.44165270840637677	2.0333388892100968
NPY1R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	18.317174457591648	-14.604332145678145	-6.068002678155518	0.7347487716127653	-4.288739074672594	2.140274181850391	6.08699096302068	-4.783481334588363	-4.217338935572101	-1.7174074587055415	2.0060389040841544	2.007394774570991
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-21.747311336619493	2.294635769624385	8.884386452449242	-1.6666339174123488	0.8456512134357276	5.2023074107471805	-3.6870904749311504	3.962937283356507	-0.6355207214596684	0.5576660760683396	-3.6932974175759687	-1.7364293281957277
OPRD1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-16.043755873664125	-0.9835417490513773	3.9198738024150677	-1.7358731844359914	-4.864286214345366	5.445418840379449	-4.112431985300892	4.686125361205652	-0.4991330622078452	3.0546300729658893	-1.4858646652907195	-1.906015304890231
OPRK1	Coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-23.742815886180548	1.4877775489900285	4.513241364199295	-0.8240789817257418	-1.5083896208460046	5.437937932535774	-1.3827767083832285	3.3238710311065214	1.9908087093669455	3.523348482116799	-1.5045784729903058	-1.4842609127377837
OPRL1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-12.826195724267714	-2.2896523626226983	5.53775439814988	-2.572647325915649	-4.252533813931389	4.114064825058166	-7.424572643491071	4.349458147902982	-2.7976092226344784	1.845221867665622	-2.411159968076314	-2.609061690987548
OPRM1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-7.280665022693836	-0.9654211370247443	1.7258492241357615	-1.6861355719357165	3.0441704811767663	3.895262556837062	1.0985991801270845	1.0346117284371252	0.1331732318077628	-3.4779614375611274	0.03422829424902476	-1.9678985438966694
OXTR	Not-coupled	Not-coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-6.468560673316268	-1.3084209712256463	-7.84967445044299	-0.833635919187496	2.9771122230459417	2.341013720295304	-6.444590899733859	-4.050057624009377	-2.4554964010750706	-1.8942628381493503	-0.9259147429783305	0.1323638963689073
P2RY2	Coupled	Coupled	Coupled	-	P2Y receptors	classA	7.404368714275021	-8.046237374228147	-10.762787934061656	4.177409317139513	14.288484156345424	-0.8589179066775858	1.9322317468476429	0.787159789783842	-4.954440099371797	-5.193951757231259	-3.807417188224317	-2.2547604428493178
PTGER1	Not-coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	-5.608893902199346	-4.5128705774266615	-12.818103281489588	4.670922830157743	8.366573193805198	-3.6434503552705437	-1.4924989140385456	3.400610997816278	-5.1909615625260255	2.54113604276687	5.664945701457364	0.7291474284153231
PTGER2	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	1.1027048190536661	-6.901239125857321	-13.317888722997173	3.8406169270930284	5.6625880650798965	0.8128686329368698	0.1528356504112471	6.256075975190843	-3.028587800428619	-0.8438330029619826	4.877854221888695	-0.10138341851399635
PTGER3	Not-coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	26.610315558375298	-20.606508688401785	-15.039721349940093	1.9120617671461073	3.3209964372339598	-5.336594334477349	-8.498775403599623	0.8650329804906077	2.9922805676028696	3.1962958900994645	1.7049471896510382	0.6091772473498474
PTGER4	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	-5.656183262646863	0.5712945835859639	-13.035290413935313	4.921909167489209	3.1330643363298396	-4.610616837089614	2.833160946866725	1.3841781685010202	-2.632950447054663	-2.676018944133604	3.189843911894668	1.8272730575471376
