Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	1.3781594887793578	11.514727613390777	15.443531355032933	0.7870297547728557	-1.2220477616073342	11.409114176985856	13.976461674016349	21.81573301069142	-2.3977984574124624	-6.858885781273892	-1.9326151513822394	0.42505271829365526	0.40010317984036475	-0.8752204642130565	-1.8781690876219854	-1.264001175735948	-0.6864505671124859	1.022612857571506	-0.1271951403966573	-0.6708860402530845	1.9777173411971811	0.7053890562112722	0.8480705908343085	-1.5966923801583426	-1.0518039937788572	-0.16443623317362638	-1.622141247123062	-0.43011157305436387	-0.008198217316406419	0.9520471891439617	1.0193699449424407	0.4622338273742389	-1.2514911011443488	-0.07501885849840877	-1.5042320453785123	2.173577467357526	-0.7160901160513211	-0.04913331778313922	-0.8949261363205542	-0.9738635635752715	1.6246830446935179	-0.21144061484096038	0.7681573158484516	0.512583365158419	-0.6890722536450278	-1.0686651039522908	-0.06159680279771244	-1.276259231467936	-0.11406901011872614	-1.0684596641966377
LGR5	-	-	-	-	NA	classA	12.789754643354094	17.636988233499398	21.563982498637415	-6.185860428554226	-1.2371972447100248	7.1048757251237395	12.325194685074768	-4.827785216891973	-1.1228846325750872	7.943710983219756	-2.5701765041390514	3.408988533316548	4.397702092432373	1.018736065109759	1.950963817806748	0.8640723567378286	-1.9943167479198085	0.5477159084554332	-0.5140583665422954	5.415937565641255	2.0070681635493375	-5.192548968617011	-0.6641613908270136	0.7699075175363369	2.8450874412727507	0.9939806305831913	1.200882247970762	0.4770522366566775	0.2752362588289146	1.1632138649379924	-0.34429918812937077	0.38402429653585823	-0.8834995045072629	-1.6679724359629606	-0.628301157512041	-0.9587385509951297	0.17007476705125074	-1.0482377992781133	0.048884340460664935	0.5061381164513663	-0.5668757205897633	1.2903747810463964	0.37230570813657426	-0.3338307745395183	-0.41422904799490007	-0.14593555822626714	-0.10440076505338758	-0.8976197755039514	-0.4866937956913997	0.8383944350257332
ADGRE1	-	-	-	-	NA	classB	16.647260786793165	19.31689494916652	18.282332889270688	24.11937962625331	4.609943614848707	-4.338543923354054	-3.1166798540390035	-0.9719034163456404	2.250702312783899	2.0645631620075107	0.2949957539121424	-0.12527466202023965	-1.9005590008105522	0.8529122067265118	-0.43498606106565946	-1.3780533345239665	0.32786413544734333	-0.41001341491061294	0.7422020436355508	-0.3846052664098332	0.5017841811636322	0.021326389910187593	0.5632855618279832	-0.2678687829399279	-0.31146236402622984	0.11097559532529232	-0.025185176024837524	-1.1376147737358286	-0.19408382000125485	-0.042045954405263306	0.12263193085937174	0.16305273172311838	0.32297831002777166	-0.47424219559814496	0.0664358102334898	0.5820777542002508	0.009962925884975717	0.09769938448430047	-0.04661166170961399	-0.33809965383990787	0.02027228464841507	0.2523182173828874	0.3884585525511603	-0.15901347154543916	0.2742769120560895	-0.5615336282324819	0.09668161733228818	-0.2569615201809234	0.3240438971712784	-0.4296069100125981
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	19.68303209921055	15.69172250728695	19.477655606720447	23.89078939875381	5.211444533954821	1.2809095937542163	-7.294460618744371	-2.68861308331966	-1.9344877054524032	-0.022633606241383802	0.9381534261360894	1.0503273495834806	0.09700270291929325	0.35218683449453	-0.38456529855187016	-1.8153446154293733	2.1788367878608375	0.8792993808168554	0.567201434461193	0.33565554847936735	0.07718556315640344	0.29768131231522504	-1.0957331646917365	0.4101494589542412	-0.2665791478095801	0.18446649624327552	-1.3138804591722568	-0.9074771053406827	-0.5596868520718934	-1.0318077707920517	-0.1425373921179559	0.2457832569602927	-1.3140843364023613	-0.8719755338039811	-0.10114654739722118	-0.09011988129484376	-0.4519179285577082	0.4111409058052977	-0.12506583580279762	0.5651512345816593	-0.2691189849983907	-1.333367638629547	-1.284876541512227	0.3944862134609414	-0.9635010318102937	-0.6521121644530541	0.295255713861154	0.4890608421442864	0.06382634912859471	-0.22694622857132174
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	31.133040933819913	6.64104604360411	8.069419701905518	-5.650740062588656	4.61040128725188	6.321832876318071	7.509563759863769	-8.836203188559455	-2.255394684281293	-0.27391497654368346	1.2731754509095856	-0.4093518786580929	2.012221630019135	-1.38297860739857	-1.8038615516109704	0.5422391455022422	1.9569560326127113	0.49550777341840535	-1.7200186601329237	-0.4289388423111226	-3.8788865367790453	1.4320110750528756	-1.5854434365414598	-4.203495452181878	-3.2287317228482646	-4.081566679098194	-1.8396498535115533	-1.4578918839435127	7.484320510339288	-2.3035484070936305	0.9104220756027738	1.8003281594625002	-0.9083115351845318	0.6912509147356224	-0.6674437701483998	-0.8264032973410432	2.198033745661357	0.9065594856679888	0.7096883507949167	0.6715392282112971	-0.45449491934034575	-0.4386360634167807	0.5779616297301805	1.339790796725416	0.09571193457521449	-0.35473200029218666	0.01571025744522576	-0.5751160813024836	0.30461974432139394	0.8321841293539033
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	16.577607393155503	18.84699721688089	18.258341354704275	23.17234789449062	4.731095180704224	-1.5881156457961825	-5.432043522134654	-0.8956536560873184	2.0430154310274102	2.0264565223092617	-0.6887749221275967	0.5672794454962266	-1.9188187992309178	0.49985631589803003	-1.0817632168579594	-1.3529916501811694	0.9169227822399922	-0.6625898406180687	1.0818822877855427	-0.49283323269053125	0.6094967173058201	0.7334342266080377	0.370359651878206	-0.39583942598328553	-0.362032437021137	0.12391753612908243	0.38534068667599247	-0.897274871946409	0.1310727394729836	-0.16732812666753602	-0.03450913729059424	0.1582614778914472	0.4123354926686292	-0.7268904599661323	0.47989402803945036	0.010717511424689595	0.14273579759761756	0.21237727954478722	-0.654611772456465	-0.08993352252577151	0.4801436580973647	0.3064346034853552	0.3287973430758499	-0.11722128574920569	0.22316419548935504	-0.28849928808591413	-0.4144768834353267	-0.6462569885601149	0.2878151032965348	-0.546569929983233
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	20.634200367853428	15.996364361799893	15.141743572389641	22.4403725855079	9.509891863634833	4.558700565529235	-7.007349250152876	-1.349794936895546	0.1747209851901494	-1.223779440702168	0.25427616580972845	-0.6946802433469338	-1.934477566921468	-1.571857314754052	1.0728823356939723	1.4392255183801825	-1.5227576596738581	-0.2126123681160055	-0.42942060564074996	-1.0456745093053816	-0.6802547911050355	-2.2699570716695083	2.2570658171836993	0.9983592015482929	-2.293628168968267	-0.2612415088456367	1.2035457139283214	0.4109426188261018	0.10252771089466146	1.4014731917547634	0.7071984020005025	-0.8828114525061717	0.008434353124158323	-1.6448413016294068	0.4972422949065909	-0.2100508586750969	-0.4927005661594909	-1.1146788082716015	1.0019969442950287	-1.0379347933497916	-0.1317462425648669	1.088920804459758	-0.3707140868924047	-0.19584532253763381	0.08916109352994568	0.5323189304847514	-0.1521287192491416	0.891301878526056	-0.9340716765669574	1.0780776249368362
TAS1R3	-	-	-	-	NA	classC	14.978124645203236	21.17337537809683	19.932378142515965	24.36506784062061	8.369798738256831	2.176476840686764	-6.597345114623004	-2.0049148597970428	-0.29803330293280966	-0.4215966211028868	-0.2695845616984491	-0.274523480123287	-2.2009751853376374	-0.5444916102745844	0.5281683485342545	0.4624731500939238	-2.3557417104585316	-1.0543619804960986	-0.01945698878766026	-2.360129623816887	0.6625620417897761	-1.785630356914536	0.9963205559158227	-0.09075709357617216	-1.5132539406893342	-0.2837810376316906	1.8071699817123068	0.43127634717959007	-0.2673054833177613	1.8745668363296137	0.9896972100442517	-0.8215637943764414	-1.1837053461884492	-1.6151146341252511	-0.04561096385803107	-0.27186247639709976	1.1738607258821634	-0.6754693576200947	1.5693841621431108	-0.9917318470260926	-0.316818442705404	0.13916547211684446	-0.5395799963626071	-0.8077375330001441	-0.11981248776743757	0.8291611707634108	-0.4256197894479819	-0.08313324728583314	0.3306748709477093	0.798292916284648
TAS1R1	-	-	-	-	NA	classC	18.423865685758248	19.75119144463309	15.214335119727819	23.50893354184254	9.250341796359269	-1.47275707575281	-3.238098931148099	-1.7805666162718028	-1.0025663439076509	-1.0838291295559714	1.874381495512254	-0.9228276097918715	-2.3375427998186318	-0.32461323373894313	-0.024695152425817126	1.9794585113186423	-2.414863177112147	-0.26835560748625786	0.1862998191711015	-1.0518328995327304	-0.005493782196712508	-0.9089347661808063	1.7367397586161837	-0.07202794708787924	-1.6650934509658526	-0.8824433410534465	1.622541699489173	0.7014422219711532	-0.3059389518478706	1.2324697245224439	1.4830590031516746	-0.1071133310159697	-0.5574809093417745	-0.8763993929939893	0.6646408601738679	-0.8689271158702234	0.12201012360836053	-1.3484701731687758	0.4808523181130544	-0.2253923600476019	0.08869362947810151	0.5093352705145721	-0.3599338161773327	-0.7731581916684115	0.26612655178989053	1.3512001446542303	-0.44211400815090474	-0.17392356868109937	0.3207291556557282	0.5046014190101751
TAS1R2	-	-	-	-	NA	classC	14.36825762424708	16.322182200667633	22.54358682226806	-6.713706840876885	-0.15718088435859479	9.36888452859042	9.941771993565903	-6.810111489417199	-1.6784148200837585	5.20117066029175	-2.16238155685157	3.5423834557687583	5.2848567863822264	-1.2788668574283049	1.758629512803399	0.5733086283145739	-1.135517201605143	0.17543225987669533	-0.912522707849963	5.969355128288587	1.380286014335395	-4.583180241687735	-0.020862902028467648	1.0297582388061621	2.133617460059046	0.843553359073584	0.7853322635507738	-0.4300961084738176	-0.719854152863412	0.5035389996432212	-0.22273112162976946	0.3712348175739326	-0.04952051226063728	-2.2035961278063265	-0.051531291352011614	-1.5008360619092949	0.017141652982852664	-1.1610127448365202	0.334145050197641	0.05834244930418606	-0.8388402123196678	0.6931010658280166	-0.17389355635516732	-0.47853177528619156	-1.2303295836514552	-0.5009564286377661	0.38956968669637915	-0.6892322723244305	-1.1801755945706967	-0.1697862120071328
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	10.99367246759678	17.395182292874765	24.21753604083581	-7.712802144144844	-0.17330293117674472	11.491518974550793	10.061360322061926	-7.498470131249289	-0.6580313523267962	4.400160456373392	-2.330900091915273	2.895389846966207	4.4066617008646	-1.1740581611998997	2.5235177929020054	0.4159909134074466	-1.7384202165164708	0.07255203869876678	-1.9344175496186544	4.639311775268031	1.9383864954900216	-5.130072666703789	-0.4785197569711688	1.3116533579954732	2.3727713407787125	0.27876494565023124	1.3739999678022399	-0.8898897731886609	-0.24998731855651674	0.6514480334591137	0.1436459263912561	0.5627220790066388	-0.13745547477197542	-2.1736525593841867	-0.49414999903456164	-1.6911627076347737	0.018608332504433618	-1.1958210350859937	-0.33365817721705815	0.8323389667253354	-1.0159722018337678	0.3096119944618494	0.5160583672347775	0.5246794142216603	-0.8026921104544109	-0.029116575656232033	0.5589029152001124	-0.7456707820383436	-0.5583316596726625	0.062497969544827774
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	54.08742970026714	-17.100189321160496	-16.496526149844993	7.994720816220572	-0.31567049286704757	6.423491782628143	3.0011989263236933	1.8919371637334619	8.623234362117431	-2.7381006961613505	5.450447265265794	-3.1517031226500145	3.678026761504125	-1.8717508073491265	3.901984480791015	-0.01635244322461548	-1.3146887946800399	0.3855027097776578	-6.3284018258890935	-3.3166135004332418	4.850788737902728	2.301465936781618	-5.120600427896342	1.9929649428602547	5.624561147871085	-0.38918638311338016	1.7704419726284513	4.456964046675675	3.088950104110477	4.463133130460796	0.8735297720966506	-1.0998604634005105	0.33563468249098544	6.3458796656315135	2.8930582253084816	-0.6423882677511988	0.40480557683959395	-1.619004413086212	0.41400245563522886	-1.3563011867461805	2.5720050509727157	-1.3095941230235257	-2.632474585303298	0.4034418287798225	-0.17516744881586252	-1.5979339191922595	1.0971018743454501	-2.125692424441935	0.06954809874846832	0.585115784867071
GPR156	-	-	-	-	NA	classC	26.103317101899663	10.664040013525439	7.411621241979071	-6.48123649378246	2.6581986415557592	1.3216749959233929	12.97711947658782	-7.319693026929632	-1.2456429325596576	10.760074904938064	-1.5365712655814212	-0.3317311126474044	0.6261491365239338	-0.8261262210635901	-2.5691318651160224	0.5525770562138737	1.0512974171096607	-1.5344095498106018	0.8150932834707725	-0.797761956851625	-0.8511028008245084	0.7833718141445565	1.307132213370474	2.069490265940691	0.23574187147953685	1.4122070894715737	0.6904029922766814	1.6416328246474503	-0.30423462014426556	-1.9165009891487252	0.6582050991584033	0.4310666240526242	1.6605628327257755	-0.03751784122568143	0.9282138571198941	2.216427843313075	-1.0379653166689018	0.9589759371483684	-0.4589806433627923	-0.08544049058718896	0.36103903556971023	-0.04959356699938009	0.07602643732302944	0.1106792541174533	-0.40192992362536073	1.5440410328370866	-0.28023247510068794	-0.20932704358207221	-1.3094344518041723	-0.6976649959261829
ADGRG7	-	-	-	-	NA	classB	32.524755072413924	-1.033622578287347	2.8086603686230265	-5.860742811825762	-3.887601517102536	-3.2030606388728895	-7.730459150858786	8.088048011872061	1.7891280073763913	3.409894470715551	1.5063873833233163	-4.402844994475379	2.525296065886394	-0.8785021478481962	0.9653561251362901	0.587314424266521	-2.4508222321333863	-2.570721304867722	-0.6960940209082151	-0.7714858292350883	-1.7270465316654364	2.6141961405485117	-1.1111043392591555	0.38255328657734133	0.843197568214508	1.8264691995775348	2.9306068036385122	0.5200544336107111	0.38425408417997786	1.9879547883026851	-0.8089732919248456	-0.49400857459390113	3.328016148762796	-2.3885659141362234	-2.0389997217245828	1.7448863158272536	0.022860141513330573	0.007291619975648462	1.2808279560712503	1.267786061849619	-1.5088270246684905	1.6951516174308459	-0.22488144207767918	0.0571130163238844	-0.5371942683953761	1.0977671874420976	-0.2801238558334238	0.3106271981985445	-1.4265212361472897	0.3485216037347466
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	13.130224300809317	0.7299409505709401	3.8113734889822535	1.8585915658667966	1.0607451330183362	3.239339279795021	11.439622117787888	12.861659568917322	-2.9696372659945016	-4.287810262615066	0.3854111609645321	-1.538134833602436	-3.4662103417119905	0.7678174510316524	-0.6020977486945621	-0.6426855106214491	3.470636789452747	-1.3639531226510495	1.3944672173766752	-4.094063129316966	-4.533789444498932	0.8444015329083095	-1.4266682818375906	2.8780565819487927	1.0785618407356041	-1.0323927666608388	1.0193982543148716	-0.07748859335722537	-0.9871531429827318	-1.619819975385886	0.09948715655762039	0.918890018175269	1.4932370169565492	-1.1837096722359994	4.023659720365152	-2.6494139706966506	-0.616158418406883	-0.3630647849311634	-0.10381464129321465	0.8460571284617018	-2.2805538929213918	-0.5275315468746886	1.160956293503057	-0.4977451408542783	-1.4625239685694413	-0.7873340449832654	0.2891147989665259	0.5766173437605564	0.45915900754636385	1.3398287017219777
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	0.5451371328109972	10.868965561471093	12.915298477271806	0.6547518192785321	-2.4129195397678918	3.8982013932146193	13.566739711699583	19.14903065494261	-3.0333919885069394	-4.766163285563156	-2.8547077126142857	1.5509693912731273	-2.7437866380378466	1.4790719667626615	-0.8962964901267306	0.9323587124102984	0.6421987033786313	-0.8673025894256049	1.0930825991294284	2.023112146160805	1.0609060972250675	-0.45989539796340734	-0.29176312541182675	-0.8807969443883272	0.32888786329869074	0.18204320436171634	1.493261984224265	1.3497378057506157	-0.7084853672382259	0.021793348000547896	-0.7703026369247462	-1.686627538076711	0.4136802862021294	1.7493085807380016	-3.0572584836165224	-0.7529566284980808	1.1290697144731228	0.5013956929779056	1.5312253722963816	1.7006856584228465	-0.6141977227613538	0.5572652711777603	-2.6985131374175806	-0.8673465516499572	2.229875772157583	2.7899782972513063	0.23142275992337033	1.936185056415104	-0.5456207127025572	-0.9181932376415474
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	-0.020880536444343113	11.98933742326956	12.023290845810928	0.3781019072955547	-1.8565091631727004	4.473161607446267	13.062981051339356	19.10097013252227	-3.626438024364059	-4.238524975527295	-3.36858517015384	1.8662876990443376	-3.3364522861473462	2.5060625340365443	-1.4614768904054516	1.3493423849968778	-0.06617609178560543	-0.9161925828673746	1.3329738992564326	1.2943490871145864	0.8683469200138423	-0.038766916553499835	-0.8137266150058814	-0.6084653972553719	-0.2048249600767666	0.7220584273097047	1.560711940148306	2.1201021550528285	-0.4485930166813565	0.5175132182677691	-1.017126773511902	-1.6605318199087693	-0.6874348498525933	1.5845719434472325	-2.3858590978476304	-0.7141886808962136	1.4308573041490016	0.8617614036271578	2.3442346527277382	1.7175310697118216	-0.7210753505375518	0.3976447953352762	-1.8946991271703422	-0.14783676469450824	2.0514220362018314	2.602470957681786	-0.16161017386789395	1.960262239178839	-0.9153836741769129	-0.42593027974459274
