Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.9385368380843022	13.810603020975579	0.907234582510915	0.6579791418947876	11.380314934541394	6.903536746916495	7.381930872954943	25.139908273927468	-0.8806464992560458	-5.299243212952401	-1.428974855705545	0.9728347163843387	-0.9484998910598567	-0.6057369464100144	-1.4894683677260492	-1.873392463685851	0.4285854868112528	0.6318662124887278	-0.24165937964847053	-1.7553227718090918	1.7515999764432648	0.5592484505960669	0.5990049538301591	1.856659113818122	-0.318327112234295	1.5706700596455878	-0.19008315093589143	-1.1860132875944325	0.2979873356840885	0.8140097997366054	0.16448039644242027	-1.760616408896298	0.7433746480611155	-0.931388213349891	-0.020833078623606074	-0.9835268898720111	0.6850845623658783	-1.533833157563418	-0.10767996394906397	0.6163236424453732	1.8990669230122132	-1.0697150234721704	-0.19015541156760074	-0.17131504379616552	0.10739824062894923	0.2614259747050312	-0.5739737815827763	-1.002194277958956	-0.09394661224988814	-0.07503843034165891	0.10367074984274213	-0.3577592842157029
LGR5	-	-	-	-	NA	classA	6.202122938883225	29.522719761919163	5.4963715459419875	-9.382424330748565	8.306175992825775	12.671600586036325	6.604957103449524	-2.2944196678501183	-0.04765484273287544	6.552713054225413	-2.4111283989059347	5.725851675030007	2.532781630351066	2.2566180653757963	1.9871132767128128	-0.4864870707595106	-1.8149453044995327	3.2292262055011376	1.6544836004570678	3.965333411282023	4.510248049864345	-4.216822814205791	1.0664702380945927	-1.0718064837650798	-0.8957984682289525	-2.530883609824933	0.17830979183597184	1.812265657850318	-0.5897536788131257	0.3088235453713189	0.7529768594462904	-0.1070345915879215	-0.7491336538267211	-1.802919500827096	1.9919152225634567	-0.41491423009861034	-0.8713909689010797	0.13797689494177817	0.43715001692445205	-1.2714136123100352	-0.6125178515831436	-0.8463949009661006	0.44137709673128844	0.7832039385970854	-0.18523242650788774	-0.12499943350864316	1.3956407012349867	0.8987389435698211	-0.0379347568197791	0.5627761649618198	-0.3464193840205115	-0.06169562954458014
ADGRE1	-	-	-	-	NA	classB	3.200371646341551	36.47292654461309	12.897751373843985	23.346142625147788	-1.8346339308299762	-0.8755055439359916	-4.2428675340744695	-2.047095269585123	1.147009549987903	2.008722836879058	0.4123645156008416	-1.2306907471657844	-2.0771424931870013	0.4392116373406094	-0.32210471468919455	-0.816976018314593	0.8433120071857645	-0.7148759475041961	0.7579526318289561	-0.8306100946589301	0.22984455672824133	0.09407329030579488	0.47246552987152474	0.1880706635142798	0.10852974193819581	0.26468157624570865	-0.7495637342093995	-0.5473476846717239	-0.13183659290114336	-0.11955238074767761	0.10375649293162967	0.48290792371987823	-0.16044838985149393	-0.46031089268110187	-0.5215967912591808	0.16861749057094202	0.09621838350182926	-0.09837879860699578	0.10655334981314389	0.08330133289808965	0.08144622538479399	-0.709836180410772	-0.4179932335171849	0.25361099120973146	-0.36957299615722977	0.3589444322009752	-0.2959432772800095	-0.7965237403260031	0.7645168413950097	-0.5823933883354621	0.9297714111080605	0.5065997413983192
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	2.243617940497465	38.70263161615774	9.868557830198787	22.691872109846674	2.520005372955853	-5.736290332710589	-1.9592919905438362	-3.468832901593053	-2.66118385301574	0.19162779013169298	1.2227962708918372	1.1092608836999716	-1.0984749415853252	0.15696964036014166	0.12179410370923768	-1.0766776427537819	2.503106102245368	0.4587659903630641	0.6097415070380539	-0.10515564532350653	0.06887257339638414	0.646566026665925	-1.659968265550366	0.2820341640260717	0.2217166973457708	-0.5654771651296486	-0.3633824719450967	-1.2340383666391963	0.36906241526400196	-0.1710116357209755	-0.8877297490272066	-0.7512936112025953	-0.15537193930343116	-1.3693533941700975	-0.8605426431883701	-0.16010539666087117	0.8366555836073318	0.16513690949684803	-0.8839121861672474	-0.004237118174324681	-0.7113759268897617	1.0597223524212087	0.7488018844280493	-0.7312323811254764	-0.18224759078654032	-0.26583396800026005	0.5285900617567363	-0.8672855499989277	-1.143684763233585	-0.07488536123000815	0.0007455677548125767	-1.1589188129306407
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	25.293395868122495	18.4271384399065	0.2236980539388292	-7.493798527557317	10.451870554979518	7.461708587948075	0.06617158860811038	-6.260327868250473	-0.420629446942679	-0.40147859872846703	0.6567423978376145	1.1103445946317658	1.8658750567912452	-1.0349104661627173	-1.7076639884542386	1.0852456767709373	1.2296104706374231	-0.6465210369950222	-1.8129686540390388	1.2873077795614896	-4.952000154926426	-0.4238680323776637	-2.125075210461533	6.057101064443257	-1.906834656543065	5.539478991267219	5.151150933631007	-1.8751516866701092	-3.833437888136458	-0.37742937368914026	-2.645947577214804	0.3297848944007516	-1.0172515399044388	0.12027048538480524	0.5117176082866796	-0.059347894305660336	0.7718719728341857	1.060213193575407	1.605639393761801	-0.8909628296606471	-1.3264954081704576	1.6660424923854864	-0.5223049974430434	0.07541574261710733	-1.2699909287351718	-0.3134404310020005	-0.5191726078985407	0.6620162983451292	-0.9666657448013807	1.0655807726058018	-1.4122704530805186	-0.3520853765720984
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	2.7961547642282545	36.467962726209485	12.316230188530074	22.382286074016932	-0.15396449325478032	-3.568297990406123	-2.8621564643973554	-2.332788717275335	0.8336001163196478	1.9945377765818126	-0.48998865546007775	-0.3634813568116167	-2.7264795943789757	0.11530934863408228	-0.8879017062010112	-0.641465128508439	1.2131661089903605	-1.012968156894033	0.9934881718621964	-0.8953560178070695	0.18892010245063226	0.7488676141649854	0.10224234316449804	0.40985701522431583	0.3146050170473359	0.2807458244807105	-0.3804401578729726	-0.03626456139269001	-0.2373778533158688	-0.43387179386612773	-0.1437891929880682	0.5716123484387253	-0.49171860811317625	-0.5112299048902228	-0.39673409251491776	0.35686679853661	-0.13240560463190387	0.17047994521722834	-0.3737714725168093	-0.2336147148395406	0.9545492664524703	-0.6917941608886881	-0.584131947024027	0.06102534902177235	-0.5419450761155489	-0.11835491609557938	-0.2230059726324676	-0.5739019634829068	1.281505433689902	-0.17558752268696598	1.1861502686465544	0.7300249330013485
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	8.244092163747258	32.90248973102943	11.006896809607538	22.42399191686352	7.206206948019421	-7.681059300026649	-2.694300206878178	-2.896900693223809	-0.36249932200073315	-1.2581167603046397	0.8285162587960897	-1.3015376545364366	-0.4160292875133646	-1.9499919372082608	1.005564610924738	1.3240495894672641	-1.8462214139130135	0.16683847352977496	-0.75567349622829	-1.0521404466762339	-0.6443093500904795	-2.0334357389081013	2.0943125790187613	-1.2036127402911203	2.7100345536249053	1.8237301571276547	0.2718528090994455	0.6864399302483393	-0.26470046141280157	-1.633501034116953	1.4381668075734655	-0.27212637839569287	0.16885003137758503	-1.0838101613948095	0.23239425240321665	-0.42643946204059335	-2.3297216314527383	-0.4196576774804749	0.664911746729704	0.8397310900736172	-0.7771529147596544	-0.4493536916127224	0.10734967880811509	-0.24543082796874532	1.136081356547553	0.3726734459569496	-0.36892249521915266	1.9480536831189685	-0.12162347733421805	-0.37851208444943446	-1.2833528646768222	-0.33004207732011814
TAS1R3	-	-	-	-	NA	classC	-0.8763319969075821	39.517476841947406	15.213790408417434	23.520042442186387	4.830715747210112	-6.111356404059376	-2.665374502978219	-3.094071405015974	-1.1282934142517647	-0.3826130400296924	0.28729118823176636	-1.1478408587316573	-1.2858291861873956	-0.9685297860593063	0.7569220992746077	-0.14900103226055209	-2.6218767038496655	-0.3000421902256808	0.12800204137497304	-2.3857907906499825	0.25321125266673633	-1.7999665602220134	1.4816464277853756	-0.36321801878916626	1.41732813833081	1.4401527738022866	-0.5521245569189573	1.106591043260938	-0.4625685008574183	-1.7479847884565105	0.7651390118802162	-1.1414954332918341	0.712297890261221	-1.3075511799525752	1.1136341561537861	-1.658928658907843	-1.5622144302062455	0.9673586783413177	1.5867645667980281	0.7579293304343708	-0.5116842723340871	0.4831234923795751	0.11028757939748478	0.8511387097060372	0.25217879591045	-1.301093037708313	-0.5454123639954597	1.1492253898738134	-0.006835045028099967	0.25284325768821186	-0.7542440036343058	-0.3754701434497095
TAS1R1	-	-	-	-	NA	classC	6.803123322152267	33.41355594690501	14.95775848534078	22.839217344915344	3.1694028528626097	-2.3398926820217874	-5.787928251805219	-2.174964605212157	-1.26379249435997	-0.9552908652371752	2.2475921803780565	-2.3656057262750267	-0.7900785860399983	-0.626889476774969	-0.5137530555171256	1.0695725457726686	-2.773214705050819	0.48529432891009716	0.01940249009077634	-0.8985666678888257	-0.30631150388711886	-1.0361304912106386	2.0465488832252228	-0.6826542359135542	1.2902403668648958	1.9631827661107148	-0.48948739689137455	1.039466482603374	-0.29103968731903823	-1.5157059548229566	0.8004486151307569	-1.1693419284037492	-0.6365870910313911	0.14413925802659885	0.5896577606115506	-1.3635693346159163	-1.6785728576239785	0.3654731694950617	0.06026946512009692	-0.16680757541601024	-0.08480718301089141	0.026329440710857854	-0.18670193326190526	0.7407346459026506	0.9632110977516234	-0.8517709619652817	-0.2761324666045779	1.3778579786038962	0.5578454742920651	0.21905226693633903	0.31006209802392337	-0.055979166440646995
TAS1R2	-	-	-	-	NA	classC	4.999670937619152	31.97745861699057	4.806367878617491	-10.007941843659607	10.471280142028517	9.94921481124601	7.032681578912674	-4.19581622574901	-0.37226858710870214	3.888025977950382	-1.7476679604874163	6.9110307052521955	3.6986240371684036	-0.2615601672062199	2.2436480114576525	-0.5941140315798396	-1.2642857578490296	2.478259768636399	1.2671439548995407	4.844617134647913	3.9902864535658025	-3.5134724383452625	1.445631012631302	-1.1992432506731194	0.03840188569767161	-2.1914032753632897	-0.5221204814357753	0.7767979536799906	-0.026276608292276897	-0.39066042269924145	0.8251429064117775	0.18751462639155703	-1.3542058354593933	-1.9552520324956932	1.2518844089011236	-0.2729448623779931	-1.436431971186566	-0.2734098814205745	-0.43099773488035703	-0.7224887405042587	-1.3300896856368527	-0.3128854099007873	0.5368834068777026	-0.08316211997616682	0.04721085104510481	0.36473210685492735	1.3612276165377488	-0.35702417371799217	-0.7421272692788223	-0.5102805879509837	0.22423366808918382	-0.7121851059438286
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	3.018326598938162	31.78233061687794	5.234583845377228	-11.212733034857967	12.445809001744887	9.64210936735092	8.131682683972684	-4.842988468231303	0.5261834810522491	3.1552605731321863	-1.809631036273362	5.611638889945281	3.110524304398441	-0.14625997574532035	2.821521768993217	-0.5854878413611692	-1.6174152792835463	2.306206352470986	0.45958322165876303	3.786255273588436	4.126886496208368	-4.327831773400704	1.2144243805551307	-1.8264461239804066	-0.9394330921245717	-1.7251535532319278	-0.4680778732791798	0.6705288622660368	-0.8347667953673084	-0.5946625949140433	0.702480911192448	0.4156728167818288	-1.4198139002084231	-2.0462572746139998	1.7246611484671839	-0.19526308679820203	-0.999034355939658	-0.5943852233365624	-0.4121323602528997	-1.6125978927807403	-1.0589188552949749	0.4717078322023422	-0.33265478208978944	0.18635118937928444	-0.13979930741639934	0.6631704786708096	0.3293440024590013	0.19516396614195733	-0.7124623995519463	-0.12400329474718064	0.06858457059475612	-0.38481986833530746
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	56.145797142632205	-8.31907822198449	-16.71869717622572	12.15192277823538	3.829742972378489	-0.7028429231617243	3.246523464830605	0.007767461824402773	9.14439418959575	-3.0917391545826276	3.801490053210741	-1.7038527457899422	5.896783131024343	-0.5431392019837655	3.6196036328442114	-0.39350201068749774	-1.5146433191301476	-0.0966178977877534	-5.564613603008047	-1.1735425663702985	5.112481121484059	2.858055078698677	-3.9270382714714724	-1.6687739415423517	-5.007136709680739	-2.4474246705615905	3.047748585149601	4.499215912551864	-2.971578796530832	1.0138219278831242	3.3316882338231006	-1.146020059849877	2.3551524656836738	4.763700727080049	1.9967920040555296	-1.9753737564003928	-0.3321388138435228	1.1046249799758563	-1.1517522317539803	4.117804628595782	1.6969767753890777	3.6777611706999624	0.5636173912945557	0.5593331727406063	-1.250626049081424	-0.6368610854073011	3.44263564345685	-1.6470731459381787	1.0616019130214625	1.8499045632543163	-0.24966719773450846	0.4950863630622786
GPR156	-	-	-	-	NA	classC	24.542152734037128	15.937979926059278	3.497014267304007	-7.885856900014447	6.0040109864145	14.815094668198391	0.7793362339770976	-5.726131922990718	-0.31267836725812104	9.458987712028248	-2.2839934151503036	0.9089518554622158	0.1166652370612934	-0.9717629517659799	-2.0358362448515193	0.5686151925993338	0.7083905881628179	-1.6280690091825383	0.038694957060263685	-0.5911175213051749	-1.0336132287405295	0.27540529881825704	0.11909270602665646	-1.7685167631031689	1.2425790185264685	-1.3700372963793732	0.8365979721177361	1.6473144873322876	1.4436175593944596	-0.8103379013916371	0.5895798057814099	0.38486193585763856	0.03405675600934094	1.2017817317157242	-2.4089917200267497	0.8254370741409626	1.387131570996608	-0.8247029721556376	-0.004955968869321498	-0.3122907298826242	1.1843211167620629	-0.46353042908664005	-0.7995949649133743	-1.111530123884815	0.30840261253952966	-1.1850320032968096	0.8631480128266615	-0.13334268464344368	-1.945133821945171	0.2505208982658738	-0.48898546684566147	0.2066516260907602
ADGRG7	-	-	-	-	NA	classB	25.894068708849783	13.342604099848309	-6.285797288579538	-4.400595801349303	-7.924547639235115	-8.234040017531937	2.2275303427779027	5.252128316069093	0.9334702773808078	3.1329526987533427	-0.47939410677769806	-1.86346361938883	4.844780169334152	-0.9470939999877007	0.978875238923742	-0.22446287853138666	-3.0957917564359265	-1.675177702112603	-0.947339211311822	0.5680908805281721	-0.9957517060686655	2.191486010239691	-0.766225401168908	0.7792356920798788	1.5080525265701095	-2.126134747207043	-0.6272282346062235	3.7360080402007623	-0.3367463750414914	0.019249354766241327	3.4861471588544557	2.942388001076906	1.9450863296365746	-2.5993196555360094	0.9018099698064252	-0.38671967796224577	1.0819007729864625	-1.418772134890115	1.659566685366952	-1.2079761740517876	-0.7785174257260272	-1.6599025265214562	0.3682297420622784	-0.27744605755144813	0.9212763407147717	-0.27714733466692776	-0.6782160120283782	1.0125701577518298	-2.588890031778443	0.8206055160978937	-1.1696939046613535	-0.3825556961464794
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	15.297220321586414	3.081167593690564	-4.0465893071181105	2.8180499025884056	6.1012688937238035	7.816861433421275	0.6605039452577846	16.17150545566549	-1.2695511558758512	-2.8645763377044506	0.14057843520355132	-2.454085556942962	-3.0835652255694335	-0.6565313395528116	0.3745694593279015	1.7993648665770248	2.1950399475171	-3.330168273798808	0.48435561077734834	-1.4063577160991565	-5.3003462519687705	0.21711168131616088	-2.3389006938118415	-2.320481193839324	-0.47273551513875345	-2.0841458112383227	-0.5350568230774259	1.790678863104827	0.42490464831756275	-2.4021620965639787	1.029999205494901	0.8974246879208271	-1.9763403015711776	0.9236009098390011	-1.031509403227958	2.1247750202839786	-1.8015358342312564	2.5765112029035957	-1.7922749340195516	-1.241889298026137	-3.237166564884874	0.5014758786508839	-0.4822896385780162	0.1798084672100852	-0.932666296227974	-0.050406642895666244	-0.28945983098164213	0.19509842267896801	0.009023828906278149	-0.2061147929787174	-0.8240139974321774	-0.1948704991708557
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	2.8192157997565084	10.599361406077028	1.8710590268965381	0.8897271146983381	4.65076801190105	9.053444386262917	3.4717744951035017	21.365877291798807	-1.4975391444193642	-3.5263820933308554	-1.8767611091490786	0.34548225067563965	-3.985342614361852	0.592186778965188	-0.8908790119481719	1.142292552720322	0.05858985093218363	0.17167754804688615	0.9750203892343986	1.508859452519678	1.278595577409585	-0.11726592626365559	0.9449238391724438	-0.2705141698149473	-0.336588293882556	0.5644993975900995	-0.2762669989125767	0.8572418781424507	0.42501882459499596	1.268122901869933	-0.7750983522016746	1.2805476699787812	0.7283320708985528	0.913337235313928	1.6985535980285398	-0.8644517712032023	1.4830620632941454	-1.039121481651838	1.281525498321258	0.5332002058042845	0.0006768948776861594	1.3849654495414392	1.1492079352263656	0.17123410530226552	1.1046327625036778	-0.2740374428482137	0.5566920129637121	1.0656832948803385	-0.17532037363816605	-0.0009682589606827155	1.7430304565377388	0.006855693026175292
