Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98
DRD2	-	-	Coupled	Not-coupled	Dopamine receptors	classA	1.3990592873708783	1.8891286426610105	-0.5928432428989803	-0.8281522414033807	-1.6718280819341353	-0.19914640516015258	1.342644158457702	-1.5983236205094935	-0.7612101113407433	0.43086463342865444	-0.053338436618320335	0.09920630396566339	-0.3214313257657481	-2.5786458644837316	-1.564413619361471	-0.7849788713923027	-0.5853063262966552	-0.8885623780057302	-1.1532231136535473	-0.49940872921618895	-0.16018760252625466	1.4965688532182932	-1.6212623143067144	0.8592823633449732	1.3434831936451521	0.34864151836026097	-0.5155011854785173	-1.755396380048299	-1.1709168044237104	-0.5749105764344064	-0.8579243561133417	0.2982796306151754	-0.48733919179134466	-0.38069339251469786	1.414087400467706	0.6990669153402519	0.4350890363378713	-0.7836020673602553	0.09678768526711673	-0.07501036658407076	0.23165887131505924	0.1359665449637906	0.7329390676080973	0.11742063491166357	0.9248565969773207	-0.7945005494065965	-0.43316999372939274	-0.188347191500975	-0.35966215321004125	-0.15138209143815373	-0.929707058319003	-0.6103849292574179	0.10044699101547415	0.11576105899723459	-0.4838194874355756	-0.36972005975670297	0.39212079384528326	0.20272273817783942	0.3602422504797318	0.28334916963939893	0.27878545928347453	0.15978984824984477	0.5892626023607427	0.5437182760952227	-0.36366109434944127	0.6516916555802441	-0.16853416544526312	-0.4960350618363263	0.7840905379573541	-0.4520341423633501	-0.6698322486094247	-0.16369970984258395	0.28797701122170394	0.6169173076577247	-0.1750165363472578	0.005327947490382059	0.20817174485468867	-0.2950835312368493	0.9577439736521423	0.12752580060791477	-0.27410460743210463	0.4129831811056828	-0.23609635989823122	0.2479805636521486	-0.26695176068931864	0.2696821214956606	-0.5671789816571702	0.1416943866798211	0.18886682737597577	-0.09470424124055461	0.20671200181723434	-0.49634472065130497	0.1946889669700077	-0.234222931176709	0.34162376435952346	0.22698408785369978	0.04768129151264481	-0.023415545129139674
EDNRB	-	-	-	-	Endothelin receptors	classA	6.159579286376869	2.0382229735538986	-0.1961358197698509	-2.0593482874133735	1.352648118216427	-3.214280870283926	-2.370014191604806	2.1733758180693723	-2.9498529434417997	0.7840123257941652	-1.583650701936172	3.1792847562945816	0.5966104116041753	1.4218354477606745	1.571705580856434	-0.11454739820634136	-1.5690592118272053	-0.06309213681992962	-0.13011067874969676	1.5732853859686697	-1.1096221358211815	0.3851263817710487	1.482714847010306	0.793932766577121	1.5460099101046174	-2.16437377765325	0.4366945938635612	-0.6962607833829229	0.3333288740575038	-0.8324973512582604	-0.33936056089294864	-0.5478946391056468	-0.7609474915492627	-0.007716807761698605	-0.5335492487743322	-0.2820135779625609	-0.3448433644405541	0.24650840760763745	0.8888599053035852	0.3780823330279381	-0.12017654898438335	-0.3140905012937783	1.1442599953776245	-0.2286504979365879	-1.0244628953461246	0.019698620285337712	0.343035983109055	0.560273054806626	-0.23325982063892187	0.5331712753965263	0.6904400255585731	0.585275540821061	-0.5981289068524782	0.2000776594982908	-0.7550851440802164	-0.8354700778862264	-0.41981605166964575	-0.522009633818504	0.7788603320857445	-0.351264576408888	-0.4499082872580048	-0.18945817463614387	0.22668016176706338	0.13305522850176385	-0.6024989035229078	0.37295324438482136	-0.10536739216400764	0.068035897856474	0.5167528195791687	0.0342008400819307	-0.5590460149981161	-0.25263183830423064	0.2908089949602904	0.4134954319200488	-0.1573249575211728	-0.5669881691326158	0.09719311089805766	0.33536622481212985	0.5246797448372601	-0.3820666414799567	-0.39383311384695086	0.4914872676281212	0.2476360186512246	0.25767824464502315	-0.07078342513478021	-0.0439829456137109	-0.059137062217872745	-0.5328982601133738	0.2000539264438283	-0.007907682335082475	-0.5204987184126936	0.28783466830201715	0.1805410973055342	-0.9348659153581809	0.1595099991611767	0.4148277126809233	-0.022053506726630787	-0.7693870422842787
GPRC5C	-	-	-	-	NA	classC	0.9093222974438502	1.6133334499505478	-0.8479288442194689	3.004658309602778	-3.5284791945597793	-1.1892765379914905	3.4864397571575085	0.695536936382454	-1.3487044712503933	-0.05030067017837577	0.6123285181912502	0.7122920552045697	-1.157623697802293	-2.647587908777598	0.03592995339221204	-1.7104840395436898	-0.11502129189939862	-0.23767997460524426	-0.9030513733837726	-0.3516375836450076	-0.062867782098281	0.9001129994925118	0.022384056634529904	-0.007374078445969489	-0.10539139845398082	-0.06304132504995609	-0.15906727123637257	-0.46781849638572864	0.9845233442973335	-0.28477586784840037	0.3199903787167907	0.3493702167995728	0.36026219865791564	-0.42231043922269246	0.35366470280715606	-0.3230612217195331	0.2909422803946849	-0.5255463166059581	-0.053394022094375035	0.2786274130399351	-0.4828796967342072	-0.20955840074230975	0.15199451349729126	-0.061133585507587254	-0.11790131618699966	0.2216321253360706	0.6731715587203343	-0.15029242623975883	-0.3664862790491361	0.305241852723766	0.44924510454716277	0.10117946474459773	0.4423311708148229	-0.5221119498619238	0.10222120394772456	-0.2970035290446924	-0.11285325883069024	-0.14646161889632245	-0.5649108231621487	0.07431228019521742	0.33209893322935197	0.6253804364024776	-0.00652226815974232	0.021118996887657546	0.1887389857032598	0.02140237093190062	-0.4482617593981542	-0.3060391312327437	0.46924667353181226	0.18495493746127248	0.05348063828187562	0.44487764480015857	0.5180449817446722	-0.10838615297473722	0.06445529971273212	-0.06937592157328706	-0.30172947061475175	-0.011072288515871146	0.20153501509658472	0.4856329727556598	0.05425843517121251	-0.6254601804333841	0.23916887095665443	-0.12055894640715152	0.18797309569235496	-0.3418767243546089	0.2425576940046615	-0.22773262424695556	-0.251674484438248	0.44995742037329084	-0.02920699662795584	0.3841499818410657	0.23709924761297527	-0.28367837505213417	-0.1003426844009889	0.13744433362483643	0.2924100230717739	0.5086824129085227
SCTR	-	-	-	-	Glucagon receptor family	classB	2.8291519878490816	1.8363196850465369	5.733167270486779	0.5401338620967133	1.2677937551937177	1.3370081619143184	0.7477297436381661	0.643531383676011	-0.25935118926652856	2.0076522122197495	1.2791017389297765	-1.217864923981382	1.127391300980532	0.477162072530758	-0.4565892360485668	1.572768001405801	-1.2889204236888854	0.2905073279928406	-2.0151057212898422	-0.6871400869851094	0.15695254513624385	-0.4124837991670282	-0.8449398247391227	-0.5311916919356684	1.1084404836637403	0.2813432851359473	-1.1153373462781744	-0.6524456084361235	-0.6214051527225357	-0.3054481494612256	0.39889344666591003	-0.4305171735908225	-0.7680772160405368	-0.1335795209289678	-0.1573452836462875	-0.7046890838020006	0.5185689615268794	0.24513563827540422	-0.7441792192750456	-0.7316386336039097	-1.2441268107778523	-0.6411155886101715	-0.2210439689404154	0.024493320224441024	0.4329012255449605	0.35607230360740755	0.03843276824872348	0.1388644687323074	-0.06532335699638885	-0.7725635460887513	-0.5477209157745255	0.33082316089058517	-0.0853071730466106	0.43458064834349536	-0.35518571674602956	0.11688173093541054	-0.999362280428292	0.2437213392221366	-0.641467395316877	-0.15611391136269004	-0.6216969372671346	-0.5192142479206945	-0.08571518573934506	0.08044244285266539	0.008222246907203627	0.4408268292948113	0.14009075454786016	-0.31900164978115303	-0.7378123010384195	0.12893733819297276	-0.1139901112510629	0.19043774746546777	-0.41853313885721033	-0.39657388802879695	-0.18993277071953601	-0.29242493610788156	-0.28050098360143666	-0.1533800757541795	-0.0003321484129145774	0.11309321960321818	0.1947917677327881	-0.543743021146201	-0.3713300962750331	-0.17158012688294969	-0.013557031644191605	0.15309500569744272	-0.011026008062042522	-0.08643065632855529	0.5062906145886651	-0.15046506283392214	0.44207658233527564	0.264279643177194	-0.18355291352297037	-0.5215807182957509	-0.15771100727685128	0.18483827933568722	0.16018948291404714	0.24285956934459407
HTR6	-	-	-	-	5-Hydroxytryptamine receptors	classA	-1.460645069058144	2.420927890600956	-1.0016289344999048	1.0043802129296775	-2.3642815102120447	-0.31128505937718276	2.915674221991287	1.5684719754499399	-0.23124123482300898	0.47680326512456395	-0.9882221357407249	0.3064104440240646	-1.4089570752281761	-0.8867854098413057	-0.1633168912884139	-1.5925594744485794	-0.08604165168053114	1.085504518050899	-0.8545170930382172	0.1384261239460785	-0.4919177907410927	1.9507187788332394	-0.011117462352197344	0.7536427012281097	-0.7138227054740843	0.19188995990098204	-0.014619655439129298	-0.9683523341676272	-0.798931267893201	-0.6342167782064715	-0.7879473282689573	0.616226151212885	0.5467995947201727	0.4501510693612344	0.4021281044986305	-0.3403831916854504	-0.3164854021424722	-0.30283720021667176	-0.27310756284724735	0.062188684811870426	-0.5512036039657119	1.2566366418384136	0.09846594065907478	0.12750436672862772	0.23872665188631254	-0.17153201807884846	0.3990177256647075	0.1858690256636959	-0.2017546662355367	-0.3877427061091471	0.7544963141087078	0.47461393228232346	-0.12678572687600248	-0.04151139191036629	-0.1639465489437646	-0.03413004923574833	-0.27801083402556304	0.07650465512228953	-0.010895874650510031	0.009906954478671038	0.4487605030098065	0.31702384016217267	0.20975753124260546	-0.0435101322755446	-0.0830849026659716	0.25158419785233344	0.2770195446248162	-0.20343775346739315	0.36121626498496173	0.21448042855973623	0.34908241716965815	-0.2727526279617798	-0.10545212588080476	-0.15028919350301367	0.23218697055119852	0.19223751154416954	-0.19205123136419724	0.20445716196094776	-0.29553307337916296	0.35992570531875856	0.1499094517113344	0.20647767041573653	0.2650293204478129	-0.10312214917138866	-0.4436951219328108	0.06256569162133978	0.3343887193314377	-0.3044759217317714	0.13061283270314633	0.0039536926021624666	0.0626413645876572	0.15990006789741668	0.24622335343574955	0.28118889937167313	0.4654954787009245	-0.22501160685406468	-0.2904758738060073	-0.043160801837429895
VIPR2	-	-	-	-	VIP and PACAP receptors	classB	-2.2116942321023774	4.552987744136312	9.205877429917217	3.137142593562058	-1.9979333855001005	0.0341165013329927	2.2532266143076876	-4.269160538478939	2.951143715503993	0.023045977827744382	1.7529201082087182	0.07655625881043127	1.9379398020432383	-0.4579377053659374	-0.031790023303599764	-2.222235446448697	-1.547844490411911	-0.7710564516000126	-2.262393866227802	1.1445216120779453	1.1321720696720272	0.5599022551960582	0.11041093944355915	-0.6181020103661775	-0.999672951851548	-0.6657803958604996	1.5986847470422987	-1.834974307247506	0.264305845070343	0.7673082546161897	0.004922860715023005	-0.28979977248166416	-0.9524445366922809	0.2885478044075663	-0.3651761124615202	-0.02072685387885493	1.5974047750716749	0.24955532280388731	-0.10538559553874727	0.4987649913179877	0.082879104258025	-1.506857553195443	0.8644394006878056	0.29638426130238416	-0.011058633428906919	-0.6652908636455765	-0.06948876989981496	1.4538733869903522	0.2283687505372696	-0.5323224342240411	-0.0576560471898836	-0.5011509782945841	1.284037448605214	0.5427742924692734	0.4024048614726931	-0.5390499412995888	0.315707067050926	1.5160974275867083	-0.2814217721787707	0.858092694574528	-0.33065644357090285	-0.46202615961969457	1.1037425307877138	-0.304645914640204	0.21097729052507802	0.19749613700454471	-0.30234891114410944	0.648502078168058	0.033704882467777454	0.34628689902299536	-0.1850976359297708	0.22584909373656917	0.806539181289689	-0.43277069200559887	-0.30540534213507525	0.2656607415409211	-0.1566239029022554	-0.12802060107787883	-0.6569272562019128	-0.07245228631454718	0.3146092968294612	0.4142632577690908	0.32009868219917387	0.16425959989351183	0.21681838205478923	-0.1227232784192212	-0.23433175913240228	-0.266476711285343	-0.90723216372468	0.7149609680520729	0.2921675797672034	0.02648483125101415	0.17245357327629232	0.039177546605538585	-0.05814675078559703	-0.2760310193533647	0.42047606638705926	0.17386468169967112
GPR150	-	-	-	-	NA	classA	-3.3718072910294157	0.43500690516280965	-1.5863579368520775	-2.7004514721864363	2.7914832737588324	2.8828846104122796	0.7532734214292666	-0.45010261618916064	0.25498228861829664	1.155438541655437	1.4866638037747149	-0.298222077818608	-0.6030638558297656	-0.21455502130025267	-0.03297884022006703	-0.3363550237249981	-0.2103225510256283	0.006274181387387234	-0.6569837276426217	-0.596203511952878	2.272728316614985	1.092981564666265	-0.28603698193722166	-0.6764862843296346	-0.6906354629868052	-0.47003188953629893	0.48845787260087825	0.26534570225028625	0.11008491190916879	-0.44078636653112924	1.3043080083293832	0.3609019366947635	-0.9085767823268871	-1.100213809626969	-1.6186991475007826	0.6316366152957044	-1.5447730927768726	-0.24348699927380457	0.17663623801756018	-0.42298747464858794	0.2400417099520842	0.5914252699690805	-0.6578012637909101	0.002484794729731359	0.0447365167938577	-0.11143918759813677	0.3725843042891002	-0.6437989927718952	-0.8507295586996282	-0.6049021569332791	0.49660871685651453	-0.24689534884033104	-0.38266199690851216	-0.7526517496237549	-0.21095605536911338	0.3622324231598299	-0.8660607070657628	-0.6776923040078001	0.4468375374954657	-0.5350316621452463	-0.5205528128201039	-0.16717594977579742	-0.4596113169788856	-0.5871537001206213	-0.07151367199643459	0.31869178236714185	0.0034244343291112106	0.8024382159862	0.1363684516100327	0.6973440215054766	0.039970201597093705	-0.09674356224195557	-0.060073920508340366	0.08173147212108557	-0.624513755424581	0.13179132585759298	0.9341780185096437	0.2991302433880436	-0.2297894493801681	-0.005910085721619121	-0.07878583207328493	0.25496545888614236	0.33494946178132684	-0.03514229986662215	0.20746779108499908	-0.4061683673343633	-0.03041976487134752	0.17664434394524348	-0.5950743508529229	-0.36257599951800107	0.23230566897359692	0.11542224391448319	-0.04760692266005682	0.059653838963815035	-0.04173128372320133	-0.9131118272503108	-0.3114534582300206	0.6268660374647766
GPR22	-	-	-	-	Class A Orphans	classA	-1.6712229484859593	-0.11868275522614384	-2.207053850540747	-2.5643136807837315	-0.8560908426840061	-0.018432941936553624	-0.5272224133560038	-2.41514352119407	-0.607313742502407	0.34017151074788504	0.9418942632764523	1.7904392826906932	0.46258341514331586	0.038373056889870125	-1.3498066825642885	0.8800241661929196	-0.7483197481920896	-2.499270264328019	-0.8881291116806996	-0.8122601436812544	1.722579582047353	-0.08405332644131773	0.39245379973573385	-0.3994761415567776	-0.29032759907745315	-0.5740049042458444	0.8920601059401957	0.9934259816004227	-0.5702516206010488	-0.707746370717654	-0.1971260620203581	0.39466827465228366	-0.970903475396929	-1.2201486778652464	0.01778181887002236	0.18708685432543812	-0.8382541590395339	0.18635171149283347	-0.5980505378786852	0.6006524832167823	-0.08878360202991598	-0.07553703584929235	0.23089090951616467	0.6721825466356122	0.2742289230141844	-0.3236072434919899	-0.1420819867196925	-0.10988567916616539	0.6718275872444036	0.2573956487779768	0.018588177822585927	-0.3476378529459713	0.546355688315399	-0.4969588093853951	-0.9581719389028205	0.05627759744942089	-0.0735435530040952	-0.9312442223285675	0.6332786569477611	0.8012835988545731	-0.09155399108120481	-0.4157121304327536	0.48233327543327426	0.011703733364373846	-0.6380693202574143	-0.7971512752399318	-0.944619624167738	-0.09907458425897478	-0.029007869395640797	0.14772700161789548	0.2569777255882581	0.12385051930267338	0.5624181928518004	0.25490951964853453	-0.16876783017940028	-0.0216107885405002	0.16284650481673404	-0.23439992985002522	-0.037481720468986374	-0.35259037570236657	-0.18071884121892334	0.14715036005061854	0.18468146626355522	0.022170681284296296	0.20153000994927994	-0.5090670422231035	-0.40618104592950305	-0.0076087567219962045	0.516319927340771	-0.42657664843115756	-0.1227752998290004	0.5221732204788115	-0.18332255419342305	0.1514976296675293	-0.013228018244403983	-0.36726610732778703	-0.1942315834194449	-0.09802560178124732
QRFPR	-	-	-	-	QRFP receptor	classA	7.538060797799665	-0.3825461433667022	1.1563201538309917	-1.5630931037778122	-2.0838037954638624	-0.1741503060157318	0.18732539784589855	-1.715381936412988	-0.6536996370383935	1.6967661649650867	0.4626879505004472	0.2500658650494032	-0.21675976200268324	0.06742815927422129	0.11034757549017933	1.069085942947341	-0.5897539002723393	0.7307339188511194	-0.3057712712428996	0.7265543930786812	-0.5883225735498823	-0.552237388353976	-0.5664530974938861	-1.6233079750648158	-0.03948817681084374	-1.1105939703553378	1.3220559262772211	0.7626151101429947	0.019367000423931042	0.07175263234360814	-0.16289214722662007	-1.4056636650327838	0.6648952699072995	0.4933977449943556	0.6278290038272581	-0.8480270487985415	-0.21887361361971563	-1.2122986253373749	-1.0298681923354427	-0.08446642252560624	-0.31581183915619565	-0.24073585380003376	-0.9311790188513648	0.6870009002979112	0.11653462211725309	-0.28178446691005676	0.16157927494361785	0.3428185378730106	-0.23397568525669898	-0.19649525824803427	1.0765559208295097	-0.14269700748771647	0.7843620883256157	-0.5448764453273255	-0.2997699867243893	0.6508759493441852	0.4491649894257521	-0.4596794242908893	-0.22857962733201154	-0.5475838374159109	0.809682095016509	-0.5913853444314447	0.40147079589172135	-0.07924332016171345	-0.46742980077624435	0.4477077385583134	0.463954006774909	0.2788521781980841	-0.4244815436186703	0.24237831772287854	-0.14060462055449385	0.27586955482158243	0.027676039290194156	-0.6576921161526642	-0.3988219431262292	-0.15331701176265852	0.21228853799518319	0.1859995671883387	-0.0680937173809812	0.4993366819047876	0.587208304979299	0.04925060769971899	-0.366520595054903	-0.3220509860416073	-0.4175786144483478	-0.24192026859968385	-0.10341350919703494	0.12990448904950969	0.2917929344741261	-0.3355445336892293	0.3113117193961267	-0.26784616186123966	-0.5165851245769681	-0.044985257802796455	0.006154232959629621	0.08699558832271433	0.05180696437918618	-0.22229169786762237
NPFFR1	-	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	3.066307768360802	1.8610570109800006	-0.003801414886017077	-3.2494661094869466	0.3900430416202852	2.392282095554401	1.6748138035474869	-0.48277929183281604	0.12198288910737985	-0.09168913937722853	-2.183277556739232	-0.1526556931493068	0.1173051035927205	-0.4079022330227457	-0.1870880476380698	-0.5889507854829699	-0.8362482371200869	0.9159325488978068	-0.9131212296523425	-0.731744066567185	-0.20111125805141014	-0.6406504902950412	-0.438068152685318	-1.1459429090787243	0.40298090573247525	-0.2948157173548293	-0.5496422653779205	-1.182127775148664	-0.8141487650355071	-0.07417711578629535	0.17022431291044077	0.5359020850532574	-0.5975185979598501	-0.004601782777958159	-0.23679577945124194	0.3963840991096636	0.12356586751039032	-0.7925916553487273	-0.5294394047455424	-0.012873982092696336	-0.5754642377232241	0.27679948607457483	-0.5889810272949103	0.6153698631373703	-0.2886485287474966	-1.0114065314227783	0.7543250496390805	0.8406002888132122	-0.01862820683972022	-0.5485796370640212	0.40906033673067643	0.014824735823808924	0.11678606587283316	-0.01822222492728542	-0.014585271893677991	0.4380217371719449	0.15304477782848994	-0.36504721816404523	0.4011340283502678	-1.096521512335387	0.19254471411250515	-0.09392524401092232	-0.31145878416968564	0.033412098663701956	-0.3862103609184742	-0.014026049332062432	0.2223585308104961	-0.0914093016834177	-0.38942516325375065	-0.13196889245538176	0.33057632668007086	-0.9094592338555576	-0.46180337136942273	0.012673176951678968	-0.5939750452135865	0.47738951553791886	0.04178433501836765	-0.10978391052669326	-0.2219906790626652	-0.427795227097847	-0.21487424184608508	0.18533553822810772	0.44655168468960693	-0.02123108240232802	-0.17674129934409621	-0.3854511014045829	-0.020783137218893563	-0.09182506663871698	-0.20386736521985685	0.09967319985416614	0.35568967549071806	-0.28224167634310515	-0.4160541282683848	0.14678016104551533	0.16157277751999405	0.05110567570506653	-0.09375351181277428	-0.48147877082734986
CCKAR	-	-	Coupled	-	Cholecystokinin receptors	classA	-4.461491141508008	1.4671497020474193	-2.0156494104778986	-1.2522830107527672	-1.4126999999660401	1.3404807811836956	0.4443387910906864	-0.13574424468416113	1.0212144742577831	-0.6762459764228397	0.22150458978039234	-0.1270393959281591	-0.651576060560807	-1.2243409182304414	0.30975552967440845	-0.7760080640369728	-0.7813281457426513	-1.680222886522922	-1.8987209299446235	-0.16498343076519056	-0.40843122332811965	-0.4518140336973716	-1.0549151089362705	0.7102637297024031	0.6864841102413942	0.4553124178858124	-1.3749398336997334	-0.6244375841826314	0.16038948621841168	-0.785099092556661	0.24863429416314897	0.6195929917756801	0.4795157057145646	0.08234786605921744	0.21349042664125562	1.0873992411660864	-0.48910705904240853	-0.2365976178694643	0.08660111993936827	-1.026759971295124	0.9852051171892154	0.04985885431620554	0.5882566768690606	0.20648877757053044	0.46795894957582457	-0.30688974399319796	-0.5522980465379557	0.2743577753245076	0.04052792539711843	-0.33079812965589567	-0.6294189217311044	0.3876246248752985	0.3981716986696629	-0.4367288250385228	-0.3136366001102684	-0.18164952294364728	0.6664942442766871	-0.3125631195566748	-0.05691810697690178	0.00878907326442616	0.38134726597119334	-0.27362794377385563	0.5183939363951671	0.2607979229453938	0.04700568026592596	0.778615911136766	0.09858319200714119	0.1595928585294883	0.6451527553277431	-0.4801421749015528	-0.3525921771002772	-0.10964369415259818	0.40998398317983614	1.1705256658878598	-0.6078442579568681	-0.04475310321279716	0.5068436258522411	-0.29923582639974466	0.6993522292480415	-0.30075809659408737	-0.24489335408906	0.283863596989233	0.15909060647373927	0.20609251562800682	-0.2638838462671399	0.068540441453988	-0.287880993463263	-0.1342473907274889	-0.07746101172579606	0.16831935588498395	-0.21054303714524264	-0.12487090927204747	0.3748593186482005	0.03055006642143911	-0.021282108771828553	0.3676619549294185	0.2690742961127615	-0.10056798250957831
EDNRA	-	-	Coupled	Not-coupled	Endothelin receptors	classA	-1.519888719887501	1.0576715838585	2.722531613978106	0.8835621981243701	-2.832860918111021	1.1135249548951731	0.7941060599786522	-0.47402996680447385	-0.022795419339074256	0.8276875241071825	-0.024377429250757022	0.6173320134824015	-1.2935385056765019	-0.22742934816451374	0.14511224557249663	0.9207008418038398	0.0675190180784134	-1.3429126053422962	-0.536176211373219	-0.00027048134036134456	0.570512168826018	0.07244996748940115	-0.3694101384018307	-1.05337113757738	-0.6368928240850958	-0.21482984435148073	0.11480333553909179	0.8696515317584737	0.24550905443364593	-1.0377004958341511	1.195354141179278	0.6150117334784565	-0.10313712305731955	-0.10790501985089346	0.22098865304938078	1.0210503934900694	-0.16177877144729824	-0.21516603953537483	0.20187465005333785	-0.9781257493990044	0.9244561084102962	0.11154207192619447	-0.039043025803817105	0.4315157821012735	-0.7187126885576363	0.08120213659695782	0.7831562563159118	0.5851916672665138	0.3428881556955756	0.39162806755821244	-0.3450931533803497	0.43421331468162244	-0.3379503406144178	-0.26927148401698425	-0.22166911438749726	0.6773198387511106	-0.4050850508233025	-0.6432014409765893	0.0015540016017819474	-0.11367043336183254	0.3900602053304259	-0.3365083338492749	-0.6727800320495285	-0.1801825452855899	-0.5414477692218077	0.2453252270026466	0.2707793379413645	0.07226872320684799	0.06618565172021947	-0.7078108387219475	0.23755857073277	-0.5483137389466759	-0.3851722204320095	0.36460924208263285	0.40834614001432734	0.7005430998643967	-0.32439713618559524	-0.005006009140812048	-0.45722335819877985	-0.15040548806236612	-0.05498044833329123	-0.18762066321367202	-0.23938241805741242	0.3245363547484891	-0.15876352279995085	-0.3694377024759317	0.0484616310220662	-0.26547313640770737	0.182984609394554	0.6180088065608843	0.09681511517096884	0.32541629489673385	-0.14294361169450429	0.03183670501595362	0.1321789392545202	-0.008832287437565908	0.0332581835050373	-0.021546413547503637
NMUR1	-	-	-	-	Neuromedin U receptors	classA	1.953574513429068	0.20320403613924565	1.2244370264202737	-1.4525557764049006	-2.081688035103688	0.7633810049281278	0.4695202539834076	-1.0322886061795344	-1.1720053329188889	-0.6213178696686515	0.5984253685142672	-0.02725784029376315	-1.294681259238074	0.2911314135981837	-0.8702555104877402	0.6714130630640305	0.0757593739615289	-0.2900026198845876	-0.26345058585177694	0.0839413457461601	-0.16556802240350169	-1.3588867888922915	-0.5229088868334526	-0.13268213567374154	0.6955129240953924	0.28342821920332695	0.32869838107829996	0.5917503521922163	-1.0345567418687573	-0.682293643258491	-0.4998465665329776	-0.01255402766776674	-0.5034227120725383	-0.05180461986420818	0.9405065703948802	-0.47208969758610536	0.83395801541307	-0.7159261627899502	0.2697560592400717	0.017459922649299735	0.10107746592745162	-0.4596314542733393	0.2643491916360698	0.5348568415233648	-0.7468538040166316	0.7004328503800793	-0.9844256321881278	0.46298703671280017	0.4182318771385914	0.38531433926778585	-0.8521092125742377	-0.384540958720718	-0.44156343755983574	-0.2986385671067443	-0.7747045723880656	0.8233086275378779	0.06156084096706464	-0.5800462222271066	0.17295106932166843	-0.5817497456205524	-0.36005130084222053	0.04031221136289903	-0.17248387460008172	0.13054209777147396	0.55124881005035	-0.2496672675794505	-0.2639611345129334	0.06240583222976728	0.639868549951451	-0.9334054015427259	-0.08373219471323316	-0.20265771074911026	-0.3326242871392321	-0.5470762272173394	-0.2239386821959178	-0.07920445112517192	-0.43053007818958877	0.2621617233742275	-0.7477354129707898	0.18382053759360084	-0.10482810594855752	0.5137939785663381	0.23889225681166387	0.37913432253087537	-0.18855722422197985	0.3577726573714828	-0.03824404246362734	-0.17367400710339465	-0.033603257265879004	-0.16479494187328014	0.05163674772755991	0.47966196998628213	0.4375637334988342	-0.0063861985673992275	0.2451434404609934	0.20537182351774802	-0.3639868613005395	0.27509628718168055
HCRTR1	-	-	-	Coupled	Orexin receptors	classA	0.19254368679143702	-0.252689530042939	-0.8086630889158539	-1.2805378961002134	-0.43071521819314185	2.2156538589061667	-0.29397035688201534	1.8471531659600668	0.5773359968978805	0.40626374853509084	-0.46375209223898206	-0.30510387808020006	-1.9067414598735097	-1.1503949412593533	2.9286233681047347	0.24568380042901156	0.17591912710258245	1.2479196673811477	1.1293859305661011	-0.33098426308875967	-0.0018046385321354602	0.26413046038180643	-0.17695626683729065	2.081135759824826	1.7293217414215447	-0.7911837367862723	0.5411753056490065	-1.2910273596795239	-1.5753658028125053	-0.9750355907815499	-0.7687416728567252	0.24795346802156373	0.5868918026937585	-0.3599797049297005	0.8581524090116528	-0.7739998210465838	-0.673030277868022	-0.180173967010279	0.17865495835284995	0.08222451164371261	0.6847878497953787	0.20486201383156705	0.028195019582824842	0.5739686164363541	-0.7059178785561145	-1.0456977624971246	-0.6879273944122494	-0.15578328932715504	0.3252480868643719	-0.4486547663031741	0.4220042317986209	0.054582003732781006	-0.43700088320530023	0.25929099242026693	0.12364189309645987	-0.40066313341874993	-0.17537481478148442	0.5397604455742028	-0.15511364157675656	-0.3979081044972975	-0.21056235736599782	-0.011060018531676583	0.49676473482889844	0.40788341348587603	-0.0624170431840254	-0.20902679452788242	0.23226204866023503	0.2357824320642386	-0.09352978146209966	0.08763042350439045	-0.0345266752224708	0.7364862219660415	-0.036203913196924294	0.5244106669930447	0.5070641717758502	0.037126836050805925	-0.8935120490827932	-0.12627230396876482	-0.6055505234778703	-0.5229774517651973	-0.15882329683246033	0.2944882524185663	0.06886823105523601	-0.3383754573766447	-0.00659635178341252	-0.49087209893399536	0.25432458916278355	0.3588125629454418	0.18858584415858606	-0.3751387201350958	7.039324602258742e-05	0.6578391876731619	-0.20663575590840955	0.25028181710791	0.135672284054033	0.07995852311655673	0.09148916788505755	-0.019023090810262253
