Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112	PC113	PC114	PC115	PC116
FZD2	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-0.5902508129183135	10.826340963131594	4.718309633840821	-1.5173071840155608	0.3420284569978898	5.531887448020262	-1.6958409673064572	0.5480055492477163	2.741127316218112	2.6766507136253814	-0.2475932446512926	3.409128083670787	3.088481080980011	-0.07636042926735176	-1.4025734597607025	-1.7348160811048086	1.707294420411417	-0.6134745965551374	3.168455899224466	1.9250812800929356	-0.17214384794666582	1.1889170647880407	-0.3417174657558077	-1.067063934699292	1.3044745183747486	1.925567601068614	1.2862217658171924	-1.810094471735465	1.588954326280756	1.244080690373338	-0.19030010995866783	-0.18275786139656136	-1.1879591277603667	1.087181714681625	0.5582933662930919	1.4497252669667688	-1.848670218656927	-0.7914957488518841	1.0673655650844447	0.0017179985227817939	1.361518791879186	0.0157051441365544	0.8479632546412965	0.0482727896586917	-0.39796819772247605	-2.403684691588426	0.6989622510524879	-0.13158914785965095	0.5149223972159052	-0.10930473472659902	-0.41507254160403984	-0.8589113158746811	0.38602518654781753	0.8957159499354707	1.2338919515896642	0.4309144272910808	0.15010994196497654	1.221826006006342	-0.7900174663892554	-0.0910883570801412	-0.5523670814257429	0.8992162990195479	-0.6374365985877255	-0.5088188858795881	1.0859870027299086	-1.0119568040165374	0.35490069486758663	-0.9506829866914599	-0.8180570169107277	-0.640238318467556	-0.09413737118699535	-0.5344219727578389	0.5586817601248173	0.385245884583542	0.9349649016073753	0.25909828656836886	0.8445600697707067	0.3552921350555238	-0.7190143580852937	-0.4352704388203205	-1.1343988347285978	-0.5769811954799169	-0.27921456215361845	-0.27982848052930726	-0.41094006946495915	0.8148170870757792	-0.5346484924278135	0.6843675789103788	0.18369287183248795	0.07567900699198722	0.6132189702177828	0.02790869360204593	-0.6336147594666351	-0.008905983505483902	-0.3007672527988454	-0.07211879292806841	0.03637322839538685	-0.12122907433962117	0.7352277757778548	-0.6099661904982762	-0.11754997719481963	-0.2700532871180085	-0.05211109720241908	0.10270321264976934	0.33474370267377196	0.18063410455133536	0.5548417150604701	0.256625176999058	-0.08401190179924288	-0.07923278409630356	0.395512153981817	-0.15686362290841066	-0.3051663953701155	-0.23809451927134262	-0.4222764663079811	0.09271528011038853
ADGRA1	-	-	-	-	Adhesion Class GPCRs	classB	10.755515427998356	6.480492913685131	1.068818718301767	2.053648597056525	5.323666656508429	4.43186211938592	-2.8615539426811027	-1.5516134505279953	-1.5509723404744993	-1.2579100476790366	0.254392260551716	-0.3710121438527814	-1.3155649577745356	-0.13385220456346492	0.5159915771710868	0.9236203401291007	-1.0168886864825666	0.42719564472745614	0.7349969338737664	-1.266221650294255	0.5254447129860645	0.2955744557238536	-0.8374112674017371	-0.45487027944825287	-0.774938041438127	0.48077235565260124	-0.28559686184055916	0.29896272947998165	0.4572854602328855	0.5008187252904367	0.9892123916991565	0.899964153316066	-0.06020163547377509	0.3112209602395781	0.7016843751041216	-1.1311018646921833	0.7605772223803332	-0.32671659749437926	-0.5486915370041054	0.12182056917345332	-0.8398379811150117	-0.6089713621102714	0.6310328595803582	0.2630306383051148	0.9495901534842436	-0.02529358593378871	0.2710837587425664	-0.29505199001945004	0.06280132241778608	-0.4614185540386831	-0.2557322686356701	0.33115166197754287	0.47318847877848436	0.14055600539116853	-0.9104601880249407	0.19756760073291874	-0.03142511573509591	0.05345565781111059	-0.04781600134106027	-0.215090121250045	-0.48129620674597395	0.20259497715237193	0.31871484538289396	-0.00631318686626271	0.4789630697885495	-0.3048006947978563	0.051166758012346505	0.549131001636579	-0.5802021015387867	-0.30374296945344015	0.30232544813067713	0.36505972214244975	-0.0011172184414971237	-0.5339029730825721	0.16130444129446603	-0.2040165923513572	0.5128067722446282	-0.17261301319786926	-0.7534717480897323	0.3943050200244061	-0.9452977614088993	0.5410330019807671	-0.43748132221285774	-0.6535857476690937	0.455281428438305	-0.09538194074417011	0.07504638725412777	0.37456510957552097	-0.8500807572854234	0.10649677592853861	0.04664684978619289	-0.1803039191087266	0.1306748842564907	0.13088314002678753	0.42862905955535585	0.14598115377626714	-0.36216566832948605	0.8931562045530045	-0.6560316600732452	-0.3634206656121924	0.3842426292282925	-0.8570051662370373	-0.1080215818317739	-0.1024334509699548	0.11636478734422451	-0.06258552934483426	0.07851665020479998	-0.3273760835920496	-0.09091141355190373	0.06919115521149745	-0.07643830816928471	-0.15979361171029155	-0.4562932787423065	0.029027808690079808	-0.346295492021257	-0.6547327580538136
GLP2R	-	-	Coupled	-	Glucagon receptor family	classB	18.03225164386672	6.329608256293484	-2.277533789690788	-2.8039921198098297	4.003298898030506	1.4152803417346589	-2.768430206604873	1.6477027944363114	-1.2442367971378514	0.8796954406312961	0.8369163222316881	-1.7011361217713121	-0.3302994335335386	-0.8297500307035208	0.21282567643115072	0.039877171007612074	-0.6761733277437306	-0.8313178916698009	1.4059084916182174	-0.19107635268687673	-0.4725418455920807	-0.389008417247416	1.00261911462814	0.8439804849814173	0.10638854411901395	0.9651354477856094	-1.1913859526976225	-0.2765425818596624	-0.07705121632017924	0.17755853354988554	0.5587960646298007	0.8434647275959305	-0.8832393203516509	0.10537986237184784	0.7453168037530176	-0.3024703051154159	0.23610118613879602	-0.724379336083251	-0.07435812844745174	0.15104094602779541	0.542967136995466	-0.8676221168349192	-1.367986508675435	0.3306818863404806	0.5175047292887808	-0.40646075354025185	-0.655922195152236	-0.2849868744218974	0.03849333045528087	-0.22330440260785886	-0.03960256370945511	-0.1371055611085106	-0.036004105983167	-0.10371795136462268	0.023634799193774488	0.670753982158994	1.0835738459967572	-0.45569863045388975	0.2519088667809226	0.41672373386708367	0.1554179261883899	0.11056199751896813	-0.05761593763400417	-0.5571535411798527	-0.2594974066848218	0.012107810748970271	-0.13021454228911364	0.5306463074628618	0.20184331695643604	0.5983098387945764	0.09010879410605716	-0.8219289435765001	0.14074142836925857	-0.32162947539651565	0.10066415798938079	0.0701545452622497	-0.09677355222386846	0.005384196531263598	-0.2528232962319066	-0.7738390899397793	0.798489783539908	0.2763464414838651	-0.49458636019235835	-0.42367810698692143	0.5622896007655075	0.21680605100956066	0.36295723011676084	-0.8306937603969622	-0.4653659059724804	-0.6289057227165694	-0.8065810599410372	0.282321815676487	0.4674744093112411	0.4043182920130906	0.5736650278211818	-0.11634266611973249	0.18976989078405468	0.2049246203689616	0.7405566866629458	0.14390121696785316	-0.5321541698829519	0.15520276500804267	-0.2503359965167837	0.20422664553007427	0.5400332753592144	-0.5332128981467114	-0.29475625269918027	-0.009926620407538405	0.10317567638411046	0.4159975365031405	-0.13673051608790987	0.2275476555311802	-0.5615436751818014	0.09196833277109208	0.10177310552575784	0.21776553707452656
PTH2R	-	-	-	-	NA	classB	18.016371770196887	6.785692870460159	-0.37043801514107944	1.2075979036877502	0.5973467178430195	0.07732355545990899	-0.6084359921532092	1.546902615848334	-0.665109192126233	-1.2579517966737783	-0.6550336749422522	0.9887720861533318	-3.098630867843886	0.7509871384460639	-0.6119475528390669	0.8770170518696533	0.8416119652852101	0.008429741444894147	0.17662063649076554	-0.01967281639589854	0.528632772577541	2.5407208484258508	0.4438502340465558	1.344241279384736	-0.8743274331980266	-0.5608641741139048	-0.8128728057010117	0.006418285374147119	-1.5472681614567179	0.6503919764861736	-0.7139730410812145	-0.05652091667257602	0.20257065429109716	-0.6090963277636081	-0.502369811996209	0.7693620740620063	0.0815271458090139	1.9609844852810554	0.28108577426429177	-0.08944928445677988	-0.5804145587728372	-0.13237188030501604	-1.1943695637851957	0.27446954337267915	-1.5761575934806271	-0.24224094344133804	-0.22517516150254388	-1.0097614290709753	-1.124193053322903	1.0279261008928395	0.32026324213693436	0.013260445478010027	-0.2963208493490938	-0.3651353972089589	0.7855632985324846	1.9211425271104403	-0.27656259800833083	-0.642169460065433	0.18257536837923147	-0.5263396797069809	-0.816175877741778	0.2815421762330589	0.20877020988725314	-0.6752389407651964	0.9412295882544662	-0.433437646219934	-0.17933794613058576	-0.7352455372516153	0.27037627525012414	0.020400733454587303	-0.9153267438621799	0.23364495478037417	0.24296470470035716	-0.05648983009867587	0.7118368826145073	-0.6796705528815041	0.2499335075683057	-0.8126227706651016	-0.10249826677966134	-0.3426346061282677	0.5382232443545765	-0.10179036165005051	-0.446438427772195	0.02614252024518407	0.9995454848523998	0.5263716462262359	-0.6034341861999541	-0.002396961112835077	-0.49648199587804787	-0.06259412600819003	-0.38370317458240416	-0.6817235393261954	0.0800291665827987	-0.053346400823411126	0.461550861353058	0.1122465570747933	-0.5173822792991309	-0.5806920573625494	-0.7191306459139117	0.9867165426359678	0.2149996064361136	-0.7954606411080696	-0.22994704867453616	0.5221940559760005	0.08219365597931498	-0.4068711199819604	0.4287202949674955	0.5034258419426406	0.19905280331636246	0.022944848745425447	-0.5702924264485033	-0.616157106399798	0.5248532484359095	0.14627773417938647	0.7841942009531581	0.41269743168189577
ADGRG3	-	-	-	-	Adhesion Class GPCRs	classB	8.15362574211351	4.034765848016217	0.5094622432328254	-5.4528563023079935	-2.9415681361908224	3.8840462416320234	4.534914162313236	0.8919316484086682	-0.0009863784514763142	1.4552000325021905	0.6831247509831336	1.2308249006994658	-0.6077678020930614	-0.041763945113503106	2.965231354764775	-1.884171727920675	-1.4557250930803305	0.01021103690566094	0.9788775146750008	-0.05487387159087376	-0.6711214365032985	0.2041352507670126	1.5079415796781634	-0.564324258928453	-1.4588835451749824	-0.14935755886539726	2.084201679408782	-1.0102821151404633	0.07387108927675053	1.3742372982159954	-1.5002597992732822	0.14300953375719444	-0.13740975470700134	0.8780513179707823	-0.998980698579339	-0.023693482719379995	-0.581402525808414	0.14460117809128384	0.8620354543969082	-0.5822280981359917	0.27112680207149453	0.16990634338601254	0.8441600014343001	-0.9423489182236364	-0.4018814843509026	-0.0008027612786484394	-1.0019195975941608	-0.9304288275949506	0.962016939442734	-0.9500836551736855	0.8500555189030994	-0.5419636511270529	0.5301434426481763	0.7909424793278004	0.6342296572494831	0.5693518548990499	-0.8205428347996244	-1.289563222146157	-0.2790060717857177	1.1048514067870128	0.9409291693504858	0.23141700695854192	-0.3555610683891755	0.30196056112434144	0.4119852262578184	0.1081125151778809	-0.7507076965568764	0.4909177237964674	-0.2399192280165226	-0.1934121637291649	0.8334671525417822	-0.9692931059637598	0.6190643395254284	-1.1701208565212384	-0.8521789415458842	-0.6340008468752889	0.2039555017369405	-0.42784791404472755	-0.5310844353883674	-0.06521325795751494	0.11922599425954337	-0.443402384640597	-0.5330669085333819	-0.2443614177044965	-0.3070619956527733	-0.6655828468516052	0.010331331704842057	-0.11515136844214395	-0.07084728008685438	0.19759935924535757	-0.9675111744403228	0.2629467774779253	-0.11819998896573478	0.32740210460828645	0.057083747197642684	0.15393054913847867	0.44511443855952126	0.2534890632117801	-0.500953234523148	-0.297803550906959	-0.3327453874322555	0.06534686284275897	0.024932421765231028	-0.2648793717829087	-0.0749309200329181	-0.06049532846832636	-0.471072389319726	-0.21922037988183998	0.05078940565414409	0.41659988101267426	0.7870981685675563	0.9042086636094764	-0.33988790114743805	1.111887947885414	0.06651573285514135	-0.1868463654034901
GPR75	-	-	-	-	Class A Orphans	classA	6.205915743097524	5.78976818589214	-2.8234353334783866	0.04149959330024644	1.254499844525591	-0.33891851940905143	-3.373531572350741	0.7696695934694989	-0.18301195062752648	0.9893637120665115	-1.4673695849647008	2.0093438065386526	0.3162598644723121	2.8226316942940217	-0.4330615190593864	1.0428092309608483	1.203620164028283	-0.7473643115791111	-0.9293515508797031	-1.3364929625603934	-0.8849588832610228	-0.7148675238318288	0.42771818244836485	-0.2930411072933334	0.4623781935041527	0.49063654623127473	-0.4108397894649592	0.2554534037162788	-1.0893270152095074	-0.19273358388564182	-0.12323453042732474	0.14628522294084892	1.7889143941888572	0.535036200155679	0.5022864863816682	-0.26220338549168093	-0.12984385897755535	-0.42260451568177376	-0.09861146339267433	-0.5492453549671887	-0.3015027670913021	-0.23219827426476555	0.38486418975038184	0.002233763009586015	0.3681675157351104	-0.3913228783484464	-0.5720108335774365	-0.653268194931055	1.0862872099986314	1.059934304798701	-0.09492817120926253	-0.07484085230642978	-1.2894569635918427	0.21010133086210614	-0.09985091900316498	-0.57570173014936	-0.9113974909448789	-0.5361030792331063	-0.16325873974536093	0.6781982634373815	-0.1345117789768525	0.14414454268811044	-0.12028136351739581	0.3629928420599287	-0.007008575321063928	0.24315903651304738	-0.13439663097606133	0.21002320593678142	0.6167559651656317	-0.3054988656006639	-0.3413644587249561	-0.34703055221253054	0.46788973669566114	-0.6510152895790261	0.2085378704215479	0.7066139386323171	0.33718983797389146	-0.006559949616329099	0.18268840704270697	-0.06082668785559186	-0.3709601249139076	0.5410601707839978	0.2674996143933954	-0.45568019025177914	0.04221625822238491	-0.38310808620242964	-0.01838038759644439	0.4983981284148735	0.3314185597027614	-0.1346771923395528	0.06116698518832285	-0.15986730088854276	0.29941367450598333	-0.3818457300688251	0.12679953534907493	-0.4279091734035059	-0.25397349336467157	0.7349316597996973	0.38298979490388735	0.19625363851258518	0.2862799212564906	0.07952009480438865	-0.3870585465427444	-0.2483022385506079	0.4104162661580677	0.07077672144032846	-0.22453727161521425	0.552866657548032	0.6404138079229141	-0.02910950049032185	-0.5447492734392733	0.2696104338281078	0.07824287745058332	0.3742107030803244	0.3025885937418738	-0.1932147502658467
FZD4	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-5.397081977037423	5.039243972176507	-0.4003191517256097	-5.222520635236229	-2.8571970393950457	3.2949730489477886	-0.4491017711842882	-1.450987797435389	-1.6133907605602615	-1.2945772726982037	0.7315089882264175	-1.342179767441332	-0.17089898379515053	-0.7669171788106469	-1.7333674915855306	-0.412114169947391	1.1251207321408638	-1.8693073729096648	-0.5427586978072033	0.7041709780913971	-2.0152665720111287	-0.42403452708745043	-0.11456366773884798	1.401756578845131	0.4722848781461014	0.6218768900345774	-1.610271498891925	1.1732712748858936	0.7797147483335135	0.7868735034741077	-0.08130640351333332	0.4789696074815357	1.1235706044274114	-1.1449062221155442	-1.092181458394248	0.7150658101049593	-1.474644678358195	-0.3615410688576262	0.0319211694522777	-0.5706205175629315	-0.2564028107360889	-0.799372041969655	-0.19593521120502125	-0.6056983975020745	0.47120189560741954	0.19578637331144502	-0.6693310362684375	-1.0308512817582194	0.21112656920711087	-0.03309949871758914	0.37092614333267854	-0.43916460405002	0.19312139205824863	0.2793219434229267	-0.7233925837058749	0.034825701622852666	0.4328681736141567	-0.5421612121059823	-0.42885760533063433	-0.447625312382175	-0.5348919827069991	0.3856337628512415	-0.2977456762305046	0.6729182506473208	-0.15182858185538597	0.9034482413006366	-0.31957690775782216	0.018281380131295107	0.28904028667861936	0.17337943880861645	0.24263323632855915	-1.0096535635265025	-0.38381315638358643	0.04135679264458108	0.6244702746247168	0.22441707215062573	0.18912468157229706	-0.13319475620327728	-0.2385709432652705	0.14610948696399245	0.33677244554404223	-0.670066113106076	0.19205859894858493	0.21867015518493213	-0.3558374759044933	0.38423548019185705	-0.1483943894891311	0.39146633211342496	0.18484855293050093	-0.010512735597218001	-0.09359941409762206	0.792201335868595	0.27310084934362244	-0.011681245236571162	-0.017501825265684168	-0.4716627354487662	0.2783714054362067	-0.28843263968798466	-0.10600975614431055	-0.8858200106113027	-0.12228698253345932	-0.42942102703926677	0.010431556224220663	0.13273257236026428	-0.3716067233418538	-0.06108403682113994	-0.15483680680013306	0.49164052870547126	0.417121480318107	0.03154815693093631	-0.09694980510569465	0.30749582974649375	-0.0384838492810054	-0.10721282918729974	-0.23401074771010066	0.1249321678022498
CHRM5	-	-	-	-	Acetylcholine receptors (muscarinic)	classA	6.6109459294157205	3.5517862541956657	0.6565912204360066	-4.931124117866574	-0.7758291406876929	1.2718726663426079	-0.13447289312765662	1.307552267263922	-0.21030952724660537	1.271107601800471	0.9726606688384405	-1.3933898176714559	0.051680609037439026	-0.3840579265550231	-0.31636342430673575	0.38455609126353657	-3.1043197656223103	0.22419456420610034	-0.810373438125327	-1.108294728366762	-0.10636969887055268	-1.0147335149214396	-0.2487321783845157	1.3530432814783862	1.8500560090394103	0.1118281841707722	0.8369978988313946	-0.8368459719511944	-0.21477966722868955	-0.5293671551773395	-0.5899191011212578	-0.028742879165625193	0.04862141413898023	0.24336318635981083	-0.09727910958508275	-0.4609065763294274	-0.20559856340697666	0.2261020125632843	-0.8398368890975898	1.0158906379913135	-1.2342777916649215	-0.30532911448945865	0.1534804636200775	2.1976122238937537	-0.10326485617872261	0.29415765142714784	0.6227598861983239	-0.5627704520662284	-0.2926225057223216	-1.3989761931039673	0.4778030957848473	-0.5857516851194565	-1.0800377316659528	0.740531109607372	-0.19746925274671498	-0.8585592363899958	-0.35258590710433135	0.04282961084245391	0.7466697158678247	-0.4274243791591719	-0.43346880892715867	-0.25339085471870976	-0.6979101957199193	0.4797945068062846	-0.05588613116225985	-1.7512017762421992	-0.8973437541123424	0.031284135857816975	1.4245235503129194	0.32371025509407586	0.06453058238963282	-0.4720633394823572	-0.974316254433022	0.6612986485199186	0.40163698293313377	-0.9539509302343137	-0.15738622104941893	-0.4525736724064482	0.2490802150988924	0.765313314496665	0.11172124979175778	0.0994173355391812	-0.5321546695106191	0.1802598635890638	-0.874743309226063	-0.15744901039396458	0.41454704987350877	0.6774022449068681	-0.7896428525239731	-0.05348180048385068	-0.3256997889806458	0.24867856386216594	-0.0361171116611486	-0.01745324986110157	-0.5148890226934486	0.8315144534576542	-0.4708631006318329	0.6213014589179778	0.5338120995758144	0.28563335656863575	-0.6971751455425791	-0.2364919179649369	0.4435705164334661	-0.5136507122506732	0.03329237931136401	0.13400340238297961	-0.011086573108842744	0.047971688691670886	-0.31338052890046236	0.28721304580698526	-0.9057104656167687	0.252575609919368	-0.3491696190658601	0.3809556914454246	-0.3194536291603014	0.8776960952205415
GPR161	-	-	-	Not-coupled	NA	classA	11.386342414439417	5.711949805004459	0.8260657418944577	5.123530314103462	2.268555347554518	2.2372378115719376	1.068295280774849	1.5843319276157481	-1.3945613700631945	-1.8407712168962935	-1.4648808390814752	-0.20244195891381273	-2.9941677304858962	1.122315253451014	-1.0041024794529372	0.07275684470903115	1.850720756793631	-1.3031563141261202	1.3441358867268334	-0.3586504398445651	0.43233684376897585	1.9322861127826034	-1.5884569768940908	1.3814985832782731	-1.4862215881058498	1.0099387027999647	1.2435542705570624	0.6822551958314571	-0.5636979871166453	0.6147121767113934	-2.3002478678709126	0.1149216449576655	0.008518807538887705	1.2655383471889947	-0.024984414573543813	-0.027955029087466325	0.871327370717131	1.1159367825602953	0.19117725789486575	0.15745419923329326	0.8362769358545051	0.568539772695517	-0.4262351511627102	0.7716857212732193	0.1834788824856508	-1.1137886130679062	-0.025131729384705648	-0.0018249697202799493	-1.1567153992801689	1.182356159199196	-0.008676658394243333	-1.4166055974164846	-0.348979965099113	-0.3411606562130052	-0.1289878987301025	0.3343503683624246	0.43156041724776534	0.5793336485479046	0.26743692718623163	-0.2692675290066497	0.22693445966594286	1.0843676450268491	-1.5104895269198333	0.44017339840988434	0.6726909010755432	-0.01912492769183292	-0.07858373817893037	-0.7526074311537214	1.1713824580799685	0.45291096858313323	-0.583240983499511	0.7119576956029793	0.5876279274800218	-1.3038899772887356	1.8354225496521663	-0.775562872690587	-0.5176883329783097	-0.45557690810381335	0.5301754698682777	-0.14394727505576024	0.16860007415124884	-0.09410318517314847	-0.14934024783807082	0.8399111875767042	-0.2521388766795029	0.5504190389999394	-0.006373011868994928	-0.6950251611866629	0.05346532195359266	0.29496290893755817	-0.06695775726890023	-0.7764136009934144	0.20360697234784642	0.7804854321845647	0.8248248341190876	-0.10923583607301986	0.6889764050950884	0.1672674979663076	-0.17850322570980925	0.49394003424019817	0.18697495890236449	0.027532688629436405	-0.32740228505394514	-1.0406089607999578	0.6923096941320839	-0.1058785937482222	-0.2153206091096396	0.5383093949048215	0.21579706230583656	-0.5394760495829286	0.2550413805243038	-0.04257908767109898	0.112370404201534	0.34128805523260336	0.34344254087189385	-0.7461025335984819
ADGRG5	-	-	-	-	NA	classB	-2.689837845955825	3.4045853186655433	-2.113576518562294	-2.2467640728517435	1.4816326389002288	2.066758283657744	-0.8426178313877666	-0.6760559054253393	-1.1790821871442907	0.649509340221722	-1.7512332203405176	0.6323066515538002	-1.5450125808831159	-0.495503228294142	-1.0947234010969098	2.886544021272823	0.7529457520052149	-0.2275389946208843	1.8537683526571291	-0.4777525312178436	-0.3926777647091348	0.042546251415552246	-3.384931332898274	-1.4465867314437437	-0.8730309434442332	-0.1615416442787326	1.2081931774611472	1.5760010338921366	-0.3042537425178467	-1.7833872632422225	-0.46318857232236027	0.21307967264387745	0.5764720049075672	-0.12184520550402875	1.3758917538285134	-0.6217511729604749	0.9234891768187841	-0.9759851849948799	-0.2932512514187231	1.8243000240221905	-0.029075507909334816	0.10124503770882896	0.1266951166952179	-1.2710998340490955	1.293953429260446	1.4252315204280903	-0.28632543585598763	-0.8679543894913588	-0.31199706041003705	-0.024295686860596015	1.044529580611273	0.5054972601512985	1.121996521559882	-1.0929236653512455	-0.38970472109247545	0.3292090758227774	1.116914999584713	-0.11233736529040919	0.7177516786333455	-1.357344020087599	0.1159877502703775	0.11391433251502178	-1.2165390009320804	1.6394005205696298	-0.3956697994990254	-0.29196657150206273	-1.096007235767205	0.10876553676372555	-1.6324284057494547	0.32042470465568307	-0.29990710962007006	-0.7886030837033084	-0.5607455278255677	0.7283696298944972	0.5370905831567927	-0.020828880063797132	0.6125407977983635	0.6312244635128854	-0.004835102492500057	0.5439032600933245	-0.4891652765332897	0.4441425489627353	-0.3403000574339184	-0.48253872194088926	0.5205986469161552	0.2961914292674466	0.5106353422065348	-0.1702536176100062	-0.1864679865226361	-0.7491998763284416	0.30336893718678926	0.6221852720186206	-0.38744813894341645	0.24228753849089987	0.2257882880873357	-0.09504043647679392	0.11444019603621136	0.812635148167869	-0.44498626892954557	0.2651667137017318	0.3977955819880785	0.010095453560450376	0.17356810242323337	-0.34380939278554123	0.6170880456481562	-0.41560251202180243	-0.19385336127204042	0.9238469034622471	-0.3280366920598408	-0.0766368612903803	-0.016331205240917867	-0.12283957334762091	-0.4280023682066786	0.26469855336179854	0.10606474281350532	0.524709820067504
NPFFR2	-	-	Not-coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-5.838532296606658	5.389634666281268	2.233843024468385	-4.309153968607991	-2.2967633612188783	2.144485998786746	-0.14868387868262542	0.0004070531698219867	0.07078334897100133	1.4127150316765267	0.09419952148055248	0.21930640988284042	0.4360761512286712	-0.03848166824934325	-0.321912276688018	0.8247767789770843	-2.2030513463674937	-0.021457719068661403	0.4055207139260078	0.20576086405818209	0.6448251337630652	0.11796421149544012	0.07059982096178569	-1.6717339132126174	-0.11997435032303601	0.576473045093179	0.23563479707613383	-0.09496153850979419	-0.8425679612856898	1.0646140574958138	-1.353264119984525	0.9631482708081816	0.43024057069101346	0.27765760887292773	-0.17768781052622296	-0.18217762720508118	0.681355822578196	0.877156999611743	-1.2704356246225594	-0.09704703817907114	0.17848593314610317	-1.2624315547573406	-0.11412824897119497	-0.4787110351855846	0.2520660843137739	-1.0174344800731692	-0.4664190506472875	-0.5089397536572144	-0.9141302206688138	0.594276042136803	0.1481706593320403	-0.11592364440686463	-0.0832371184369712	0.5961274797292437	-1.0867335905679307	0.1821922172015304	-1.1359392505299677	-0.0734797052431765	-0.8714031491229013	-0.15516492232952311	-0.8611982088428263	0.8555173932184247	0.13060614751308822	0.12680938556420243	-0.010070838329858415	-0.47890189642120806	0.020275159776908584	0.30917109716799007	-0.738555916194019	0.7835780089466554	-0.36147966370375095	-0.5318149462463054	0.073579926446361	-0.4866264633164969	-0.3287857639756387	-0.03675624617273226	0.28950563696814624	-0.041163753187113836	-0.18942440213012554	0.11878116640379022	0.05438314072963211	-0.9233699658233482	-0.05619222332208146	-0.1707577974807416	0.004557250715619037	-0.01848189272175938	0.2645806997414842	-0.3133044450388301	0.2242357604754006	-0.23859418739873547	-0.48885215980504104	0.15100856561671946	-0.5157701783975572	-0.2787868737419889	0.9645593848066021	-0.2966130739257475	-0.2003305365802841	-0.49714633171779227	-0.22470514118671173	0.20684324692033013	-0.24692801267340597	-0.545796283791588	0.4210896990929337	-0.7986450968478761	0.10967070692522678	0.2853933901058521	0.23750642275125017	-0.8979790372768367	-0.24958662970600698	0.08625289918633139	0.4287763473047556	-0.01594530510907785	0.13899024085256917	-0.23418849803361186	0.1108688373251942	-0.6367157284524931
ADRA1B	-	-	-	Coupled	Adrenoceptors	classA	4.877117204854372	3.7829453792038885	0.10640590215059782	-5.575942356924357	0.019076388650741627	2.7738819545756113	3.156603254179727	0.7076037553716796	-1.3086134075098816	-0.030117683945582698	2.6777647468625694	-0.39770609822172615	-0.6067240045621581	-2.3442592891649863	0.46480473422846236	-0.5561859923575031	0.8963105311130904	-0.02447596948493746	0.27117048233528634	-1.2805431595368575	0.8126487439630319	-1.1957882923259051	0.11341803676567677	-0.8513456292858815	0.594923083630245	-0.277411969023155	1.8372762499660258	-1.405174418353472	0.7014016165299088	1.4107468322541379	0.16630876623986893	-0.3254221216568289	1.1017767569946721	-0.45216908411413326	0.25595337165024057	-0.20057528534525446	-1.0929702691024548	0.022047712262605875	-0.9415818445007254	0.9299009085370307	-1.4553769238178595	1.1264309963920374	0.381200002344036	0.4510461850841238	0.8550970079121909	-0.317579644390935	-0.03718841078763689	1.281322863953216	-0.519163009937572	0.22682927201402975	0.15072351789625002	-1.0084925543460503	0.3851431220367737	-0.06035952212441567	-0.5579527655219905	-0.3917795673345464	-1.796009433947711	-0.15533073465721017	0.40406316889547556	-0.8958072497025179	0.44124434656403483	0.14138481681152293	0.5053519818630765	0.2627346713614075	0.4396346902356571	-0.15220115397725	0.25048704241737446	1.1183123658342857	0.7273278244373296	-0.4803756496647216	-0.2268057943842289	-0.04664215298035721	0.3524348655908394	0.5603307345210632	0.015181160149564984	-0.47993386115626013	0.6204046734852585	-0.5771526797564431	-0.3289481961003677	0.291693596501904	0.6479406532970194	0.29594765862081673	-0.44258733810393064	-0.22771272112552998	-0.5883809740200583	0.07153596128225052	-0.7090682668541702	0.5524255790382452	-0.5107607858188681	-0.3027466576432171	0.32424454172616174	-0.12182000170297239	0.026560083998188502	-0.8314852911457643	-0.2121498592774365	0.34404267232735836	-0.16080923678257195	-0.39410074928906924	-0.5856408532678906	-0.3226809783051625	0.7129454057833104	-0.1078300472930204	0.5055170469413086	0.27393069403276615	-0.074821525685085	-0.031717970720260516	-0.09396463555100475	-0.34434516765211254	-0.5780552441332615	-0.18529525763738863	-0.04932042143536049	0.331668030205974	-0.07632871739665636	0.24959609429834662	-0.179633492993691	0.599081343939514
