Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	7.736715919499202	-8.796843219177868	14.050431216254307	5.78627308768131	-5.187542259529768	4.256560089705655	14.729610080098794	3.9779820782841924	7.306303746769282	1.8092110530986123	-3.8761763717878446	0.46687309934712695	2.4172931966645317	-1.035787550512138	0.5333350422870812	-2.1736523661676257	-1.4525655844711816	0.5126404688434966	-0.7367503490301307	0.5533910150654539	-0.7103974713426843	0.6985723019375806	0.6348685579803427	-0.20324429231226682	-1.042642729843696	-1.101151061916637	-0.041752582410584625	-0.14600990419797974	-0.11880471617367823	-1.302781073514198	0.8054612593958715	-0.015061322551727695	-0.07307875402884355	-0.9186729451475563	2.0897298065861794	0.533952222959757	0.013429409280362506	0.08828384384899858	0.2067150584166028	0.3612110766600031	-0.1729897860836034	-1.170885661369151	0.8066243523266194	-1.1765630344256766	-0.05262395162330347	0.1616361758061241	-0.3717821478445986	1.915698097059295	-0.2937385353121848	0.5485331988332652	0.4781561865613849	-1.242689816847518	-0.7913989985063872	0.21217386567191676	-0.3247976551543164	-0.7688755844769031	0.6084864164589366
LGR5	-	-	-	-	NA	classA	16.06120508018832	-6.917241271198064	12.522582725538365	1.8538538622770682	-0.39916412870891105	3.1292401499602116	3.7826343476093376	-3.8116391393567857	-4.499120893528055	-4.905327662892777	9.673895021617135	1.911685386603801	0.31285047458205495	-1.0333315367267855	2.4780897171357146	2.1216387761481093	3.586766305001115	-2.3794323158051296	1.5773695073538803	1.295227458421656	-2.698999073344569	0.42002782973454383	-0.7311990228760342	1.294251339784722	2.3988660081438278	0.9932596724452569	-1.1345325908031951	-0.7267952399697443	-1.5123644155719058	-0.6268291259402506	-0.3342458701650418	1.0709583327944685	-1.3092598189009195	0.11681387218839143	0.782909221721815	-0.00186382136043703	-0.17338530315193226	-0.7482083385704449	-0.3208929771779325	0.8100498431336177	0.05927408283294981	-1.5990428617956671	0.6693498016492873	0.4303658882311321	0.17792360081417627	-1.3372424844073423	-0.10407474374339076	0.9849399114579228	-0.9064489153486848	0.6659876868430145	-0.8873337925735786	-1.5813609526257524	-1.444397253287792	-0.13569215462770934	-0.5486730576576688	-0.32591219720488945	0.07803751643262784
ADGRE1	-	-	-	-	NA	classB	33.994494716379464	-2.2777883680363615	11.456594396657202	-3.597267255865511	-2.083086774746631	7.226396155321514	-8.851506673096162	1.10388034828181	1.0158938959538806	3.8876458768072646	-1.4336907143533537	0.1879768614400361	-1.1852550676553486	1.5208472777378663	0.3582954807691694	-0.12610608248651559	-1.0348806418007732	0.05564722523063467	-0.38347824453293994	0.7272644824675645	-1.5426329440603597	0.8648227033284517	0.842209433225635	-1.6029278231779145	0.7782720341306759	-0.24233447941042252	-0.547659749064233	-0.5912466770796084	0.21584595159632414	-0.03385522247017572	0.30866897480836863	0.40203269436809613	0.6508984283931849	-0.16816665640445994	0.3446952826469205	0.21495647205491944	0.03391850539386119	-0.07929203487411157	0.37594253022054575	-0.5112569315538091	0.7297713108884454	-0.12881727262072784	0.6061318495691412	0.3904898373814353	0.16399235779493887	-0.07695161611196286	-0.7375323449026417	-0.40046519263786695	0.41177935665375653	-0.3054939768094059	-1.0034011908223126	-0.9374901356453383	0.023840729840408966	0.25817828824713446	-0.031764366124546486	0.8140781711747109	0.46366445715190363
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	35.43967899064739	-5.663312857450311	9.351361088673372	2.3107609463314063	-2.7912451940490537	6.211331125388112	-9.50829137893524	-0.29930003793770815	0.07958822166990262	2.7672418780742616	-2.4641564019179776	-0.4277285091613322	1.0837882934841179	-2.0047250360860467	-0.9626036142035821	-0.3140956343606978	1.3229841379917568	0.8025266146610146	-1.5420165726741897	0.37083233065015125	0.547677540871638	2.460828519620621	1.0448639493076346	-0.6593838621911374	0.452987448658741	0.35399982974531236	0.33064264080728634	0.47378109769907967	-0.7103754221707838	1.0374832185644822	-0.5112638657445481	0.6674268414448027	0.011322378409976568	-0.9113711442722688	-0.5306599408442999	0.5427777138075276	0.3485374214888204	-0.15302656381746726	0.2836763491763464	0.4984228193838855	0.4618426435916204	0.10230035975002709	0.04311299901111756	-0.7460270214180664	-0.3536815214047792	0.5539641403235769	0.409298158483687	0.718653488596918	0.007035324620513866	0.9422723778745443	-0.564953078767855	-0.3000901512279911	-1.4432872701140282	-0.4985077857813326	-0.33543682769273103	0.7930910428989167	-0.7549533123783091
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	45.22978773117792	-0.25673077572286446	4.500479220536596	0.822117700860601	-0.9904258728747666	1.5450829789540137	1.463878639424265	-2.968092517630709	-4.185677321316443	-1.0556455676641914	1.5843857430483603	0.9179613489545858	0.5163437985599666	0.7623560936093644	-0.1421634513579323	-2.9288042114958373	-0.3456353625745386	-1.3803225536150794	-1.5665273387996825	2.0378972418712498	-0.2547707250397168	-0.5929377131124947	-0.05205973639587994	1.8397907917304837	-1.9464269823530052	1.4923532356385485	1.334615727960892	-0.10606221220162186	3.1460440447531273	1.4373659761059407	1.2010924575878137	-2.471675381273008	0.5762181000976082	-1.1067822695524114	0.7723475873396544	-0.45872952303610015	2.3612178670158865	0.356086944852972	2.8868055482560013	-0.9465121496059392	-0.1241016143618511	0.9946867857089611	0.18253116840512887	-1.7062547217280382	0.6740490229960358	-0.5659838614956111	-0.005726322424599274	0.7227654052168624	1.0631672441945403	-0.09852181307281513	-0.34810736786260027	-0.300448232229896	1.1233140777318942	-0.47272198603139076	0.874887636227185	-1.3581804283000292	1.761111962478549
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	36.390896530602696	-3.042902785900695	9.09376591228295	-0.6453419941795138	-2.8274047857783287	7.7313157943501905	-9.480112977660145	1.397047624027842	0.9877688819353163	2.664621764717826	-1.950660648272891	0.7636701236284973	-0.5459149709462281	1.8369248315491642	-0.424913338936297	-0.16609652105931103	-0.40336805162904765	0.6195752618987126	-1.054803345517713	1.3897730550656187	-1.2485909371583026	0.33618040811309574	0.5417875358514225	-1.7403755718508513	-0.12543768419863083	0.1601514640677825	-0.28802314968392745	-1.309942433946937	0.7354461813427697	0.2660463504313804	-0.3547806164804841	-0.0020297767610507546	0.7387568452372603	0.06638212195771814	0.5978199119213412	0.4242426305710953	0.6606787773680253	-0.18977581617669462	0.007913812046241813	-0.45748067608789567	0.9572522612530114	0.6931807735932625	0.9734386924610527	0.194105496353238	-0.2692957977829117	0.5968038637865601	-0.89168400148538	-0.5587051073028495	-0.20345608872218301	-0.46364888944846405	-0.6152955313201727	-1.0170473748100826	-0.24652489926725188	0.05693373515251044	-0.1540323274001471	0.812954320781204	-0.26872992809133145
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	37.998855313144084	-3.9563230636159052	7.914217253576434	6.166109757025346	-6.607245977683534	4.8018547878726	-7.232647111443136	-0.0891561462024631	-2.8558079467368045	4.48373110521212	-1.2486766962276923	-0.07377447407126275	-1.6376493596888573	1.1010653445704384	2.520524612176277	-0.1945495825916398	-0.19990761669276297	0.001013729327710125	1.1620978031497537	0.703331998645606	1.10251349100819	-0.26382908384151443	1.580583580597021	-1.8142344509859496	-1.1922677330665556	1.3379930193964562	-0.3008248529737642	-1.1756605714676653	0.659764095544911	-0.07991760060638886	-0.09886948703929299	-0.9266504104210441	0.29629306778619635	-0.18037248584681068	-0.06806313630439738	-0.33767930672072505	-0.9715271609273682	-1.3826165998492728	-1.1883369595002353	1.0325169938541217	0.10283251510979398	1.6063311683412569	-0.27235640822490564	0.2248848632277685	-0.8655958492017412	0.28695371110572326	-0.06054973559932006	0.1284116119055361	0.10842533173395183	-0.007287819947791634	-0.4627720796567815	1.089270882629596	-1.1826871122161948	0.5126684004331495	-0.3919055204720662	0.38890471433754953	0.8103719252108778
TAS1R3	-	-	-	-	NA	classC	40.415851844415805	-1.9575660154986112	9.209118334757921	2.5958387569878565	-5.83808278602567	6.226066279611374	-6.656666486266746	0.27055082122607305	-3.196309849913442	3.061009856947114	-1.6203739272457616	0.03916332298410892	-1.6277546746818696	0.008182173426166483	1.787801709805072	-0.8838251681590722	-1.5084729239486123	0.025645477676231983	1.4111545788346365	1.3199804276098095	-0.7001278783065646	-0.6650833209347236	0.7715451676466735	-1.1547003303631662	0.09121389969235333	0.622898202151613	-0.6260028209627206	-0.7918050756530276	0.6921839024967005	0.004951428621882368	-0.7517516890768146	0.2515470877371535	1.1792792777744057	-0.42031581450019884	-0.08326957283691	0.016043343558212488	-0.2549597982803926	-1.5531662800709634	-0.8712310050213117	0.558236335728533	-0.34357489015747367	0.9273170737022176	-0.3653228386876843	-0.07827834451716674	-1.6968269764891055	-0.5100166829295224	0.6453041740586326	-0.33251456095736825	0.06829642140481687	0.5243849061875938	-0.27473376444757536	1.2311430900993985	-0.6225203124534066	0.3765049088837789	-0.41637694483837695	0.5824800091456914	-0.4213139588658452
TAS1R1	-	-	-	-	NA	classC	32.034608675663584	-1.430697983609888	12.8261278652693	-0.6417141391242812	-6.083070358179787	4.9689359051395785	-6.821783841189096	0.7039504856512612	-2.857859586938605	4.6155078270433325	-1.8333345910872108	0.33362086160540344	-1.7953380780885593	0.5922540221002824	1.7363541686030661	-0.5733900664609177	-0.934991152321957	0.21367255635502044	1.3208208497401295	2.6860695747121435	0.23510573026131373	0.010603811515574197	0.7608877506012709	-0.605689942039997	-0.4674216641481294	-0.02323386827049476	0.6820822996792147	-0.9261447381397989	0.7264130125630809	0.058889361844942936	-1.539834501415416	0.6126425794011364	-0.2013278758220964	-0.3861114734076356	-0.31074250461148006	-0.38984953556809054	-0.6132090288715473	-0.7665978818377779	-0.8679085960099651	-0.007822715048009323	-0.31013674865468516	1.301804982608323	-0.6446138997780332	0.09832195290355977	-0.6031711932478737	-0.10278827752425997	1.3165528100474464	-0.49238058433192256	0.6036990803811112	0.11913800700465786	-1.029308861155259	1.0639551914894247	-0.1971098756044765	0.2735666949980813	-0.6019917289004435	0.5580925263164898	0.43229875380514005
TAS1R2	-	-	-	-	NA	classC	15.961912049439709	-8.774161713338469	11.655690251945618	4.450183103375324	-1.3017297105687067	1.4151720148636668	2.895851614700536	-3.0194041501945663	-4.504743234442275	-3.2955752322094782	8.667979417616925	1.07621493638293	0.39098813088745565	-1.8408046448133724	1.9490318936806839	1.5392458392069053	4.470852245323054	-2.2393488478142256	1.2543987833324957	-0.03954555938278403	-2.220294662832547	-0.3020413871683108	-0.012710185219230305	1.56813246568677	3.674602298628353	0.22856360072615486	-0.8108156690588716	-0.8196379637755346	-0.9946070976761253	0.3173602895551916	-0.9025416623340751	0.6690263011831341	-0.2666751566780066	0.9497722568950758	-0.07134002423594102	0.060266007077568906	0.5640677071588202	-0.7252478802923192	-1.2161240452820337	0.661016198869304	-0.3048235393443613	-1.6455588694289467	1.5178531870069765	-0.26461525681739956	0.10531510932687381	-0.8265334898001006	0.7459398025935322	0.19532741808865525	-1.5199475953403718	1.0020715678344638	-0.9579683462361369	-0.4517992417118808	-0.8605394504832938	0.4290017436583964	-0.13752411753575808	-0.6752817734774816	0.7278842218546904
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	18.6955473929543	-7.516973729979389	10.71307068194594	5.811165860025897	-2.924543612813693	2.0905781915712236	4.069838118843708	-3.8321831174211716	-5.440798625159439	-3.8775757904966723	8.9822757955879	0.9667383754520227	-0.5235930860028721	-1.7525536564439461	2.7887937162013072	1.547576331574152	3.784839762531312	-2.7439747335463354	1.6678234470712963	-0.44531707979175245	-2.3611150350190315	-0.1717380249050813	0.0867374950303017	1.6428796738983504	2.2009709474679413	0.12198645702923376	-0.3289276423108024	-1.571849088013827	-1.7720364918495881	-1.278064681939228	-1.8659718335626756	0.9906815962047933	-0.6627759488074715	0.7019105059131954	0.1921852549888399	-1.0062432636603376	0.4834394105469235	-0.730500217709528	-1.6169281409668028	1.2674935148817636	-0.25925958626702755	-1.3367881052202248	1.0653711603192988	0.17421761538357447	0.8626796685818295	-0.9730704586056815	0.21193679898341167	0.19871774013643276	-1.2103710480337144	0.9210749993196117	-0.7403414894477878	0.11289116578305465	-0.9726760124882058	0.7578591528989219	-0.5988681636260911	-1.1669833144036654	0.46382434143604456
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	54.55123668432339	-6.872314053181594	-4.28822073698503	5.474832948457641	7.126891598680105	-0.9178808532792296	4.447808564507127	-5.414057670489017	1.2979330114521828	8.299841803619012	3.590884260769415	1.426431553276878	-1.6018257701721557	0.12875705430189516	0.9807138915741409	1.4902489899080424	-0.7508024803120591	-1.1209233796148521	2.0859303018995567	-2.7159369039605887	0.5372560476417165	1.4228043460730884	1.7470100603386176	1.0140844231053046	-0.1115727906965385	-1.1821155814142528	2.0107778909127445	-1.2353058820926597	2.3261132930987793	-0.463688253165058	3.128612134057637	3.287284800665962	-0.34557268294686583	0.7715031789686868	-0.8064707383994817	-1.228509890047615	-2.7674261596704155	-0.8508647390481199	0.3893484919568853	0.8234382642379519	2.9003795344675014	0.5067002166636198	0.07620564391657753	-0.6638121824178383	-0.3498017000130852	-2.1697504914983785	-1.5275299823889579	-1.9390570469438642	0.6171047250635526	2.872245041616951	1.785152076773656	-0.11674227183583724	-0.5448051420916413	-0.0423604140617367	-0.867812903321918	1.959868436805623	0.7262336246656599
GPR156	-	-	-	-	NA	classC	29.62940717432666	-1.8700563507474834	7.963422788394519	-2.359232803256456	1.7963931870451515	4.936143616595263	-0.47015481912938517	-1.110152163599616	-1.6120680645245922	-5.849765275181079	8.035733799945076	0.9525091235027915	-1.7013802052640286	0.4333793688009155	0.822951673651865	-0.27292381537826244	1.4518487544112393	0.8692796747036708	-0.18035849664430154	0.2493308524519473	2.8565970686700175	0.05525250744957949	-0.8920661883813322	-0.8182691320640442	0.07015899611161286	-0.9990726552626896	2.365331082025499	0.3270950142597924	-0.47585512590672985	-0.18498801871797765	0.5954516022884038	-0.9674415811468022	0.028889293811586628	-0.9637454853500923	-2.1528431596673547	0.8008923651836303	-0.04081460086321118	2.8884050644104953	-0.07438066940561563	-2.0375873765607078	-1.7913069560440735	1.1215590138685378	-1.6570265524273526	-2.191856148614666	0.6524274817880745	-0.04728023193274232	-1.9642706754347445	0.7553702252722216	-0.4798469970959872	0.27202170431557166	2.3344004200489175	0.5775241758591575	0.7876861014222949	-0.24611179363225863	-0.465041938431247	0.7637913983134578	-0.697743589447103
ADGRG7	-	-	-	-	NA	classB	52.45100494961252	-5.602175176513496	-1.2129376083767958	0.7774615540355607	1.8152416836499283	-3.380736449818912	-2.010413366828791	-1.5926837048007936	1.8066842698939785	-0.47744814542589503	-1.926308403939571	-1.7539929867491788	0.10100005604807173	0.33598615741730475	-2.2386042926298124	1.2363872379363419	0.2638136974891185	-0.38994004000484983	2.1473080604759245	-1.2037053876257249	1.2752438015606	-0.4499937819372237	-0.7338793636871048	1.941746946753769	-0.1410626382433466	-0.7687635947723983	-0.14394440978719825	1.0503915742398051	-0.8857618018995722	0.3044269630777068	0.7072742712948874	1.3150388529085806	-0.05539634080757173	-0.8265666704451501	0.1291154935265551	1.8469012469556305	-0.6587066729151755	0.5127380793127968	0.6710823268246379	0.9089267019940659	-0.5455279356567523	0.09614688411694956	-1.4689588059471648	0.0565701471730702	-0.3271950784906307	-0.5456653546759686	-0.4878905822343156	0.2600050646298214	-1.0545171768620374	1.2048576244343854	0.7562868710929402	0.5323307066045005	-0.3350799118258171	0.9584144961044174	-0.8677132170705164	1.0026829197730187	-0.20582193308934948
