Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-5.106122728559611	4.299903288635486	0.28913558061449335	7.5092131996010485	-3.0045035333750096	4.925804084103523	2.0971106307149703	1.9781633795686642	-1.9384362769193055	2.5397846421034664	0.5298556348703998	3.2551880176723405	5.868178829925364	-0.8197066043782381	1.1913569610383847	1.3340210375938444	-0.21551002673854916	0.7335739700740291	-0.5679162973290157	0.61759469671276	0.5266822822027917	2.603045620583479	-0.8841818977476668	-0.20838574131612053	0.3711492864431624	0.03841667609087282	1.5370218338320867	-1.2067150176818136	-0.5648668817903115	0.8588090680327668	-0.29486975298757623	0.11919846822822538	-0.8187918693042111	0.11733810927840563	-0.7411650985869623	0.20904909721754486	-0.025101712657991004	0.07583945955221133	0.052412055389298225	-0.07564037511450793	0.4853663165406718	0.2354343795382958	-0.31755954385738144	-0.21535230554099974	0.3245476390576961	-0.20263940036632563	0.19952948138822582	-0.2694919619283758	-0.054369985184953215	0.02416073844836185	0.23124336854963087	-0.20496798184430018	-0.06051139663756145	-0.3283259078062919	0.20965446545165772	-0.17610200313589758	0.3033189368247957	-0.13922607625747246	0.02862197730009459	-0.011540351830870554	0.06571727600069213	-0.016746819634099085	0.1452529709442364	0.5624855826049094	0.09040538202544053	-0.1951293281936976
LGR5	-	-	-	-	NA	classA	4.918036666210369	6.78348769801487	-6.175857256908253	5.252670691480339	-3.1407667582323486	0.9409730882113995	2.675454449433448	-0.08376869493241323	2.8860780051615684	-0.8587843135947828	-1.0390764052867236	-0.2838910502930026	-1.2815833315289515	-1.2365152312356051	0.4869015254376481	-0.6413870480597514	0.22667237159907797	-1.7591566317955136	2.00135954433287	0.5820322192014018	-0.27770484718411287	-0.7149891271283111	0.04470959650285373	-0.3937371481961112	2.0267012299938396	1.1160259711663032	-0.6915863733601855	0.08346807120604176	-0.16067823745686055	2.031196465589434	2.460391996712478	0.62068221634686	-0.8823562277173619	-0.3179455211002002	-0.45992449245727834	-0.5672638555847237	0.39822152352484996	-0.511551841620101	0.5186804299842663	0.28818963257470703	0.06981495572975895	0.3618099035439156	0.6262535557047769	0.24867758955121197	-0.13108198467550472	0.7997389817320045	0.16116514294422957	0.013391684426668497	-0.06605187291652473	0.4426211517012617	-0.7859244855562221	-0.2661180696680202	0.40640277454161916	-0.08126659739241214	-0.26470002084892486	-0.03752175782562058	-0.27890532481654584	-0.0944832983673731	0.2042578570924793	-0.11067159475655361	-0.36625804283665364	-0.2165022600389043	0.27380404704580646	-0.30277211328012993	0.2771117893115016	0.035992844014351544
ADGRE1	-	-	-	-	NA	classB	-9.964360787864235	4.852393075327538	-2.2010544224022595	2.1934327149063706	-0.22593112688291664	-1.6355012891106673	0.3795504878936049	1.501257724445661	0.34414427198332215	-0.4796797556568047	-0.4681838955721653	-0.1450398938390135	-0.24218769524864514	-1.6649375305590857	0.5729373089790809	-0.9860996140331652	-1.3019750912939234	-0.21295096670498567	0.2863304432384813	-0.7618375226558955	-0.25176578349318995	-0.8732679586445566	-0.31324788053368446	0.48222160714723267	-0.5427437301938324	-0.2728454031439135	0.04274528157139891	-0.042158639924898614	-0.5522832963424771	-0.24811770925988075	-0.31892369099658124	0.43395867250574266	0.4753229021783485	0.03601691497311164	0.1085573999677533	0.04516969297914321	0.16546136254941748	-0.13071664693023538	0.03375609560282444	-0.3727882169495127	-0.36011382187196667	0.16323205741540153	-0.24654277834878255	0.19769752947082078	-0.2700302082718745	0.2786308847842794	0.3354895750689251	-0.26902301844025445	0.2688516360747357	0.24336329212617852	0.07671991292172306	0.09419130883060699	0.029557142696489923	0.2217271317980395	-0.37953279176848687	0.17726880022389482	0.1415446964619305	-0.013202597264158565	0.4082538222869589	0.21261036011604462	-0.25616394080463545	-0.05385491788266846	-0.28630238176919176	-0.3430880563479824	1.3233959275546775e-05	0.3121201054310852
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	-6.083941667215857	7.593623329682485	-0.6472641744738116	1.3668503481535923	-0.4447853323402665	-2.7799326680665595	0.9872717669470464	1.7295963060423305	-0.8856139412112268	-0.7049456267814768	-0.45849908439578313	0.03285737894352009	-1.0725452551467245	-1.717400734679195	0.7280002250931139	0.0776813165326453	-1.201521430291662	0.23563601511457466	0.1308394652450054	-1.178873375037832	0.08708022420687174	0.02679997509832063	1.1873663117098419	0.16269149403672398	-0.6954335973892583	-0.026920701330278272	-0.42237539120647066	-0.3178072288593807	-1.3316619754173429	-0.3641096285366023	-0.24682494909220676	-0.04789987075110033	-0.24294273907851247	-0.6805173035109752	0.03879863410723023	-0.24709922427014247	-0.1984101132348724	0.17147290751325617	-0.11046086483226658	-0.4040323057346971	0.00948309501084994	-0.28813659557898835	0.21668237147679728	0.17004089820447202	0.22366722674441256	0.1163836546137377	0.3961098617472915	-0.3482591108431515	0.32992762901166667	-0.09492150888193317	0.15581708614436257	-0.46202954585661343	0.235612001608552	0.31613393578312904	0.02857772907777716	0.2132279128427085	-0.122661521059806	0.1820468371183931	-0.30456966203845404	-0.26109280487001396	-0.21643045786811513	-0.056370549930255885	0.01947107387177911	0.25658119675016927	0.07100498068814974	0.19298125999603677
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-8.83779684186129	4.197243043791177	-0.32924678201187707	3.1253652971634986	-1.9553522480589705	-0.38899053497790537	0.34129346077744843	-1.0223457224502002	-0.03382596708270454	-0.868440069940466	-1.3932212701855942	2.3337136056921515	-0.9299723974733711	-0.25383168046777604	0.9779116783937659	-1.5527739000813263	-0.1826521617998101	1.1939867714764272	0.8039865027191921	0.34951176458393973	-0.31689908938209016	-0.1249172057426979	0.5607868687332678	-0.462255372217457	-0.1005293306820172	-0.48753942127858113	-0.18329858877475155	1.0993444901188993	-0.5953593508835168	-0.7936931031010885	-0.0970758499722868	-0.3219475827226095	0.07588281760805662	0.012744017400697938	0.47855126326064873	0.5063047647514822	0.05262982676227627	0.1361770445488893	-0.4075680185548663	0.5004638718267344	0.1619875120111894	0.11362849129327814	0.22125729987626913	-0.16672016982938972	0.02376889507612015	0.30743527057350595	0.13346488141675816	-0.16010337482925488	-0.44366167985794575	0.20006126486671155	-0.4038583360158522	0.2713276697158722	0.13595801735748902	-0.039352245124546895	0.4252431199238189	-0.24374347390499396	0.22957381503740096	-0.08777540949593954	0.009462306569071877	-0.17922970191003848	0.2702882403445161	0.16154727357758722	0.32485839954790907	0.0801486330394532	-0.38068614889773367	-0.14335053146060933
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-8.86813776458186	6.290701810760026	0.594092609836727	1.8257174959312379	0.0369679275586874	-2.2144263562787687	0.1908278721159161	0.9588634286070736	0.36765839798293126	-1.1940277850856567	-0.7025527766422033	0.21938883405726572	-0.07571063488323578	-1.512370493688132	0.8651559639425168	-0.5686401916422775	-1.7779350317238818	0.2880795451358806	0.1403251433953153	-0.4422688105438514	-1.2444915239882874	-0.7941871379135985	0.4555867899429913	0.18923425116890466	-0.6206704922244225	-0.05537874151257103	0.056122441237609046	-0.4697322950257852	-0.2845364930639501	-0.37525046536385115	-0.08226427022992373	-0.09169359892163442	0.04219751331560166	-0.4623234586878662	0.4632267491491338	0.2223927625119103	0.0038773946901741133	0.19420045847188086	-0.3256433045651388	0.06326312816787533	-0.30069855673634954	0.005882632263736543	0.07976750293709571	0.2440170160297212	0.21552522518537823	0.5077973970824621	0.22186853532763418	0.06763323180426072	0.3043173676020972	0.09181477423294701	0.3112168424850245	0.07147527899102255	0.17543884189960013	-0.02169466020399547	-0.3294311948017024	0.11372270692158354	0.03815615935804959	0.10134272950346218	0.32090074646005895	0.07902357150122803	-0.23296443562688096	-0.019892404239471393	-0.20379091288135376	-0.3029056885942843	0.09746479890078703	0.18359437601071363
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-3.915943206615805	5.173881083096541	2.576433724126289	4.90027292828806	0.8845283649721994	0.2830540316956726	0.3725996692499877	0.7935053366142844	0.08518025571849105	-1.0834859365046652	-0.3525291224842485	0.012766688577495683	-0.4290715403883951	-1.1909993408244288	0.2537291345157053	-1.1249754022436305	0.8981767609675462	-0.8321154273390504	0.3472629152553084	-1.2614435282217418	-0.27935349128383374	-0.5623740741401979	0.34529008100523667	0.2553781802188616	-0.7268652852076128	-0.06163998036038737	0.04163805951524705	0.22617586679605753	0.017706750190758933	-1.532310029799585	-0.12474048417420099	-0.43906888932004545	-0.1506378398506059	-0.014644604834970263	1.181203934625634	-0.6415882933522546	-0.14364254198209808	-0.08887587714664336	-0.3206634112775401	-0.4382017022158285	0.24900449417036796	-0.36925588884457783	0.3887939575026278	0.5163603400560989	-0.3514291150386151	0.3832168376254911	-0.343879516127569	0.3731870102088049	-0.454995612288255	-0.33546353971265486	0.020559089265285123	0.09517622968588921	0.32645824462499984	0.11484180462756627	-0.2908440383389371	0.11876330793122321	-0.1868190599630813	-0.008026312162210938	-0.048815927546250935	-0.011846497949411929	0.3815060917303657	0.0371350626282936	-0.13804970617194168	0.23338999611531983	0.13204330619923482	-0.14783327369388638
TAS1R3	-	-	-	-	NA	classC	-8.522991437964844	3.7048545935646926	1.669272301969059	3.9538873138413044	-0.08151441378407197	-0.6928439860504698	0.38721469879547143	0.454714245631551	0.8107017258643875	-1.3493829497779062	-1.7794393138508802	0.9055193345086389	0.10628374112854347	-0.3327418897113436	1.0327108546717192	-0.7358372606015264	-0.04943147047540476	-0.5678375034696831	0.6078676699163356	-0.25530358631631844	-0.2277113677709688	-0.9534472723426479	0.4787450327822986	0.4521756974715511	-0.299527180374437	-0.4010093943142791	0.07500770182283603	0.7738911674038537	0.29676068067923084	-0.3378230222855322	-0.9084075601492955	0.06004015690215275	0.21950800976318244	-0.09056291909264542	1.2122699743276553	-0.25212525632007	0.2894886417523498	-0.32309336174970144	0.29254735804892396	-0.1724926856465864	-0.27573591090366373	-0.1274725464266401	-0.006398440976548893	0.6470540712168786	-0.23066552290167922	-0.36507752087993767	0.04081681169216434	0.06932547345556168	-0.3595575599637413	-0.2977288804472468	0.22594872787072845	0.40951201782298624	0.1607420632579922	0.037081985389525896	0.006984712105739394	-0.5774677404252293	-0.15855487074521482	0.08669507928305406	0.06784341256379674	0.028186746465287765	-0.01780328842908162	0.033979765380487026	0.039194078140918444	0.2747581125452052	0.09565418371455363	-0.17414939834685692
TAS1R1	-	-	-	-	NA	classC	-8.108594878694788	1.8550346129575037	-1.7539178419555255	3.67930012425129	0.7575362091867575	1.1577682488021257	0.3063716159917668	2.210040918235036	-0.2790633767980482	-0.9201438800295854	-0.5306682267826209	1.5504898165237888	-0.6741600856648654	-0.6549628716322206	0.6543851710727993	-0.4452452080674126	-0.6049688660265264	-0.8242302645755413	-0.19863212189009385	-1.1289047741335998	0.21818945225514572	-0.1075498863033979	0.8095158592695574	0.3494888473013748	-0.8090292030074592	-0.30491350638446624	-0.7386158747022579	0.713082144277387	0.1315702403724789	-0.9816846038305347	-0.3708179082449937	0.1768986289639706	0.8424401976259626	-0.4896760239668922	0.6254146161971169	-0.3693342753385476	-0.03471594667971521	0.04158621724063586	0.49078565606032154	0.3688263549724912	-0.46546913888934444	0.32665455042122765	-0.008306064724765052	0.4507385422755505	-0.34180176049316874	-0.19869700982206875	-0.12789801281896257	0.208320234008781	-0.08370950384226142	0.1320066028575306	0.3998067790767597	0.33805663324685825	0.06777422047293491	0.17699526937921992	-0.25230630133408943	-0.12662129117268134	-0.24605473260211405	0.15428840637615182	0.03035771555472471	-0.24127647721572543	0.16189714914343548	0.39242027509102523	0.24814020889111646	0.008260406737983313	0.14326088599804654	-0.4029575061942387
TAS1R2	-	-	-	-	NA	classC	3.862197433386364	7.226948793125124	-3.786907777912743	4.800921607366276	-1.8693773887541068	0.6409125350074126	1.4535985583623856	-0.6653078650420207	1.7281681136690932	-1.118083333428993	-0.8444900135556079	-1.1292512504275796	-0.7401633725395578	-1.5256274299095995	0.925845807576508	0.26452039564524427	-0.34591691304812117	-1.6968928953814337	1.3845907558257387	0.6509420593279283	-0.2520146179416823	-0.46731089256229125	0.20463205810702467	-0.8763803406440203	1.540380741199506	1.02746857718511	-0.5978566431905451	0.5805468663276142	-0.3472921263213392	1.2419492301669766	1.2923176744022364	0.32771416526337155	-0.5085780246203164	-0.6441349349099704	-0.7359892181734764	-0.8856331557710622	0.0850898306642285	-0.29561177380595405	0.3085315779763808	0.09980392528131089	-0.4186393704596895	0.3110906965421621	0.7500145304250914	-0.0885371526660326	-0.03636419821085673	0.39257321822750474	-0.1845433719952558	0.18449471933503683	0.3696142504403369	-0.05438439976381993	-0.5019012487745218	0.03704380331621013	0.18495796460373812	-0.1302310552510327	0.1099120051688622	-0.20626112191821488	0.10052333466920997	0.08136731163957385	0.14921556782497797	0.017695885659687764	-0.5894929185963946	0.17578987999833864	-0.18688182028257982	0.05521043153014496	-0.2252993701127649	0.060357989395998624
