Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55
GRM8	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	6.363629603599421	11.052432864396977	-0.5943000079965354	1.7746020904167172	7.58180514389803	15.519290612153146	13.022239981739322	21.29554569803091	-0.9495839171789314	2.96066575475223	-2.706076903244038	-0.881712163520106	-0.817808252209301	-0.7370382926026597	0.916491303187547	-1.5945266466246524	-0.7756211705826002	0.07555807442628709	0.6938810384484235	-1.3321216146186887	-0.5867107036187449	-0.5664018714776556	1.7235361410293522	-0.6839817207927522	1.047164603730394	0.18763796500618155	-0.170562707475781	-1.0708778472470915	1.0175642782682142	0.8624654566970446	-2.6354600428616406	-1.144279803665582	0.24575116847006442	-0.026973214811638998	1.173706437172071	-2.019309024224993	-0.647484295584735	-1.410947777757886	0.7390363277999641	0.40419826197804976	0.01874525623142636	0.5580419779278207	0.6511062880960271	-0.5255762143338348	-0.9968649997529434	0.05387237562877659	-1.3531742884511884	-0.5878332512240413	0.04134338037809979	-0.40089388160054756	-0.9709878419650891	-0.5274337673756145	-0.44934512995171955	-0.7463254668466305	-0.6084696359539563
LGR5	-	-	-	-	NA	classA	3.9668892675064855	31.311792095202293	3.073107165101101	-9.827948396157257	0.37684331592537174	10.306388944476828	11.396207818691366	-7.090962491184066	2.2425413993870404	-4.451024190889203	-3.0150283002123435	5.945281237538904	2.115209616469206	1.3481885101554372	1.7671340604257941	2.3881742208134247	2.600339238230846	2.547429148240594	-0.5586549789724327	3.9891048820183865	-5.273290750191054	-1.6446563823400493	2.199955524107077	0.5658599305968888	-1.7431322951088128	-1.951050637623019	-0.3606897278686138	2.900784342153585	-0.18440214154858403	0.4458727153910232	-0.5835206732697151	-1.4974249199432743	-0.4212434185322314	-0.8291054023552842	-1.1994954905470365	-0.194230437587469	0.5205606800326829	1.1449534379220583	-0.7050921948721216	-0.9453476106153723	-0.847139255315592	0.620964926639072	0.016374181326567407	-0.5822638469697919	-1.257621412241903	-0.28359037661599223	1.0567459019546808	0.06943115591425465	0.8124267803496985	-0.26252824634824085	0.29896504351915104	-0.3929170579932516	-1.0309616473246577	-0.984653616191644	-0.051593170356390064
ADGRE1	-	-	-	-	NA	classB	1.6961727910489577	38.86935134668973	10.850177220114576	24.273660448158008	2.1427954519053376	-5.534209392456484	-0.2834879238562426	-1.8914752801148424	0.8379918262802805	-1.5363579105401337	0.6738315592003018	-1.978618874720768	-1.5718054361360376	1.0934822267718964	0.4075582274932557	-0.7723948678818616	-0.8740161433960667	-0.15766250892462252	-0.5423736968189817	-0.8348258270991918	0.05541884571207049	0.3293390045194452	0.6213616273270974	-0.4595686500082902	-0.1983801249475006	-0.273547315682759	-0.2747799532022363	-0.5998868409536068	0.42741365814423077	0.2744467070923129	-0.06297968489062086	-0.34508343015447585	-0.41838079180143956	0.49684865602962297	-0.0405065261180557	0.10184600552273831	0.12427106664515286	-0.06103797214403865	0.5172799431259162	0.5414772396482302	0.27817585670705613	0.16243699736357192	0.5374171448237747	-0.6239389006731714	-0.656044011517175	-0.10179229869818095	-0.894043585828201	-0.2367729735860889	-0.46654599960490284	0.354688992164181	0.9255254892907081	-1.1918438668828695	0.1300637999946372	-1.155068702688632	-0.625227675323023
GRM3	-	-	-	-	Metabotropic glutamate receptors	classC	-1.7968133003544215	42.298842210199446	8.67974113481805	23.880460570146447	3.5203412330106714	-0.7597213117546169	-5.860225776597736	-1.8443292062235133	-2.8201059845169807	-0.6657598516993729	0.9064288386160688	0.8046204992984145	-0.9378594561141258	0.7237533112586336	0.9805816941307182	-0.37954346797470173	-2.1064584571234706	0.646414222241731	-0.8694125407189092	-0.07164614069629553	1.368652563213265	-0.8828762997218662	-0.29567944912712874	0.9790876097341656	-0.28797188882758096	-0.8309708066037121	0.2620346137156548	-0.826243603815578	0.34145468698299175	0.23744860419424976	-0.9255206389495105	-1.069961553905967	-0.47523160801765796	0.9317258657616645	-0.5041674990688467	0.15998431673058883	-0.04020970428848339	-0.6470213643645488	-0.7763362651002376	0.07118573998332034	-0.17482630930765036	-0.13833495756426503	-1.5525663029467638	0.21930041423157623	1.1835554464881386	1.0688978854874598	-0.43745409983748834	-0.8847310414916403	0.5568876647083401	-0.37358477441925647	-0.2890695525385467	1.007429604394028	0.8937348291886436	-0.23139471892710126	0.14326251503407633
GRM6	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	18.858452568306003	23.241695414543788	-0.41227350211527947	-8.833193034579018	4.576057907056851	7.434466129208162	5.726193412303828	-8.654876096285669	0.39122533305168744	1.710920184939292	1.1273528954764285	2.4319280753631523	-0.10925525859587983	-0.9621284771128547	-1.3340605545147324	-1.2405914989213993	-1.0428714100702048	0.5210836508768151	0.289885246370164	0.5037881175075363	0.4969362229168004	-0.40530696416975304	-4.1281543011379895	1.7698436570614475	9.548196037464852	4.0717901435620805	3.286281186006446	-1.4532489176392902	3.8958651165073204	-0.0819041679808762	1.4250458647649897	-1.3256979683043957	3.0034114879774014	0.966905116618124	-1.0007094037600215	0.5291266392425075	1.4481706099022575	1.7298097151368126	-0.5039741034524073	0.22587719512203702	1.690635355787111	0.09354485938281314	-0.08948573665377535	0.8488500775821851	0.45473608739395094	1.1762175414859224	-0.7956547489828296	-0.7449441428394001	0.21856109819353445	-2.262044557265463	0.23658984835082691	0.9279513432750233	-0.9714549527183497	-0.6289944672335388	0.25996232484919835
ADGRD1	-	-	-	-	Adhesion Class GPCRs	classB	1.3865054367886498	38.86421200583034	10.075414292765112	23.285543556406598	2.6958471306917575	-3.4726516084612133	-3.2842640150519404	-1.6557619067671967	0.8315125564017561	-1.70775628993081	-0.14017404486125754	-1.3703007142874508	-2.3574321317724882	1.1827284204831217	-0.08700684473576654	-1.1920324778418852	-1.024112958204982	0.11725723572273739	-1.0900447136862523	-1.3441268493516114	0.5932265323176955	0.37622067584470514	1.060941836781237	-0.17754097555340234	0.15827874498460096	0.257405346800554	-0.31506293247936173	-0.22765521721964582	-0.06849456560006195	0.19132686086071957	0.20603977012598462	-0.4772823029686938	-0.38283131337709886	0.4354470929513618	0.04058465168291055	0.15510218103842016	0.45172996200634824	-0.16460399727329192	0.11886366311558151	0.42672443404228677	-0.19419769307147317	0.10386347262843143	0.6018174009805054	-0.29438710396825996	-0.9395413501451424	0.041201384897027266	-0.45545305823856236	-0.2596900332009883	-0.3891300845384279	0.15518932759754125	0.7785539667877356	-1.6574141681508303	-0.33001944376784176	-0.5132600934655478	-1.0109574714934253
GRM2	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	8.546375040979939	34.581223564383656	9.097294638024286	23.360918315875935	8.679501052627415	1.182641529805928	-7.357980175128388	-1.9126520529267403	-0.8477273497180036	0.9504221600067093	2.3360878271470313	-1.1898792869629276	-0.9891684285746032	-1.7613308687767781	-0.2728372797427702	1.2989049524650982	1.2149528637452325	-0.689749288903739	2.1621428715415645	-1.2048436702037326	-2.2988807371087714	0.8399439968922534	-1.311547331548356	-0.5468939852691629	-2.258668497488471	3.3116624750063997	-1.2691430158998949	0.25834171831944863	0.6940027337462525	-1.9440735985654678	-0.589437484348187	-0.3066493636964347	-0.2446424573104141	0.20972952381453341	-0.1841303432356771	1.187196043727481	-0.23468462485456607	-0.3565843941606283	0.6724981671224133	-2.2053170453378925	0.0581612719972362	-0.7906099828771995	0.9213098357955115	-0.18907867698649145	-0.05312014697262477	-1.8189418903832144	0.7030318109107463	1.8955555600569998	0.4534385785069514	-0.19417676694079666	-1.0491694339672504	0.40867451476783667	-1.3638220311943645	0.03158686354890688	0.8576910019992199
TAS1R3	-	-	-	-	NA	classC	-1.1921527983441953	41.615680020902744	12.938957619735186	25.008254085932304	6.72277363076789	-0.26980060533993994	-5.795311807655795	-2.568389707392064	-1.8338790488441885	-0.10681484067312738	1.0679302325685134	-1.6942866086921475	-1.1252397004635708	-1.575562730004705	0.7447207706855541	0.8121683079509792	1.5491299805307024	-0.9663594389820834	0.905065512741832	-2.113380145560748	-2.322940962721103	-0.15713709398368014	-0.42739351232536515	-0.2931726413096572	-1.153445757887436	2.1164183891959785	-2.24819633383121	0.7101618247062317	0.5618158558660287	-1.3203109190184794	-1.0520640657649811	-0.055045092527864305	0.46688494621207377	-0.2609976189639849	-0.583262390276757	-0.31543617885957886	0.6442761061512193	1.1949676465383028	0.1268010595649254	-1.8718618841001602	0.9528918792261069	-1.4113314072848409	1.039241123372594	0.7452369702183838	-0.5089185351872206	-0.9070727488122425	1.0431909322827564	0.9474170428369465	0.23197607697733447	-0.63333890820698	-1.0673759879447169	0.8147424351288258	-1.0058337786791223	1.0084653909926797	-0.15547762566514478
TAS1R1	-	-	-	-	NA	classC	6.404352162203034	35.85427445740295	13.009917300614358	24.023890537227278	6.938517018900313	-3.5618404240498873	-1.4676372648395573	-2.0192741896560755	-1.844443031439462	0.284813830301539	2.909232520184187	-1.9233964887612234	-0.8655152968116141	-1.188796222618089	-0.4492718792284455	1.0502373595078076	2.3565543366825197	0.1551041552137122	1.212138955296388	-0.7640110508922956	-1.6043169465472888	0.8755848487963144	-0.08681041043721034	-0.8012819657446102	-0.8118074940811141	2.4860903962573984	-2.221535453687256	0.7786323362738565	0.2202472627723401	-1.4543726559195713	-0.018482529637850555	-0.602686478974344	0.43428618468993446	-0.09885400258868755	0.8501586649366814	-0.6081559092459625	0.025183349547857416	0.9057356564243206	-0.4492776326322362	-0.7382658897406785	0.23227062904904122	-0.5508404731345401	1.1333072294738311	0.9392156112486275	-0.39750357900071215	-0.7507905300951364	1.0926899533737524	0.916883149590199	-0.20146600238177328	-0.31528702134277325	-0.36210044676831105	0.29231849570313384	-0.9864565019766701	1.0311363634768522	-0.7149630721474187
TAS1R2	-	-	-	-	NA	classC	0.39580305411504124	34.930801206769665	2.7658149961143406	-10.552482097921537	1.2449046035407254	12.377233677413145	8.042602103152058	-7.549792270424765	2.2540043210485914	-1.8241810748136558	-2.305876174964961	7.643544710833913	2.0960408003957176	-0.5011615901299861	1.9475807985997446	2.1699851737145743	1.8156867797600214	2.2473710401193734	-1.1668486703965313	4.478000235024853	-4.777580395796718	-0.524287826957417	2.2064132138653685	0.6741391209569942	-2.523567269033992	-1.278892099378721	-0.568526669369071	1.9883313959586084	-0.3386642317503177	-0.536118666020463	-0.2006896426503933	-1.5442026226106889	-1.1512950701877716	-0.5309103601993834	-0.9901791353677648	0.5941133381041953	0.0311882023413179	0.5570871241593286	-0.25244560397574034	-1.5488935495917768	-1.1452324415793689	-0.001223623189312578	-0.711980044095297	-1.2986953378136346	-0.6137078430312636	-0.31781536233054597	0.5339532874973145	0.02143385412902278	0.14602565499237447	0.7474399368986759	-0.47776748930955876	0.9409230329829443	0.07817253938443368	-1.9872795439840742	-0.6301907667675831
ADGRE5	-	-	-	-	Adhesion Class GPCRs	classB	-1.4540174286571053	34.92209272299996	3.078246454803047	-12.014910247221264	2.3140242723398825	14.283166873359008	7.675880604574588	-8.480501779540816	2.834795795173844	-1.2002739572412464	-1.8903577955999178	6.2273164326412696	1.4819034780587101	-0.5317091484065325	1.8490104298785472	2.498694506864665	2.051879149401311	1.73538614447335	0.05942601022246237	3.9151264378956814	-5.132959221814876	-1.666479377264578	2.2988801586505856	-0.03643650434865528	-2.2473324788203035	-1.418302237330014	-0.4762203840518731	2.1523135702332534	0.05166557265307918	-0.3165232704319105	0.34520499180570874	-1.9197107348749962	-0.5651420279811525	-0.5680333632990704	-1.6389688020587792	-0.15894755986596681	-0.17032275927429	1.3752259610778952	-0.44749507586427206	-1.4795184191559196	-1.5823922898987284	0.7489162323853561	-0.6517464123263536	-0.5205871599380458	-0.04050083634570529	-0.31487839395771244	0.20308463337367447	0.16781930768635112	-0.3973596682437724	0.17389053192350842	-0.2687950620660385	0.5788474198479266	-0.11636418803887852	-1.6653892181843657	-0.28784941309112094
ADGRE2	-	-	-	-	Adhesion Class GPCRs	classB	55.4243678940495	-7.421267315527295	-15.103318215416667	12.831225528968451	-1.6046929555270102	6.830210981943147	-0.8737296564222617	-0.4277470048196269	7.354276797014802	4.425196375706661	5.4449700996202655	0.5783747000548471	6.626648989939938	-1.4110587078649834	0.3599742181727124	2.5246003511724107	0.7547146497074096	-3.952162593537741	3.6124694495105527	1.2978554059597067	3.5117191690758025	-5.521943220569189	4.469436182515287	-0.8849955841436012	3.134101851601341	-1.6622068068611249	1.871531908281997	6.491068459014999	0.10472830278695314	-2.5956873272423104	2.3022540610807094	4.527925678695484	0.007719894168703216	-3.6198836938482284	2.495784968676777	-1.7532711523853006	-1.0292746646984736	-3.094292461010844	0.11682770703321221	-3.070586146585437	1.1526165439943126	-2.3339351333678118	-0.2490756337788971	1.5036661436366134	1.4067246473910524	4.050029810327752	0.6091574598079044	-1.933817688766693	1.5936400531022288	-2.4609916024527796	1.53899066837506	-1.3462621281218339	0.22607176392448436	-0.6496231601537039	-1.9590499059489936
GPR156	-	-	-	-	NA	classC	20.38870728932208	19.36578561445771	1.6388605044698763	-8.535301402236115	1.3752190365006765	4.349894218718793	12.572175001539252	-10.855014260593808	1.9886392346679973	-7.258190048579877	-3.123590505655151	1.7111145906994145	-0.6825810328974241	-0.6884818176349449	-1.3456982928058234	-1.1467235646072922	-0.5747779038339674	-0.27855584090665814	-0.013797885123837146	-0.7183819220059625	0.8768177174170753	1.128126844879754	-0.9151916441450043	-0.32848684557872015	-1.5417424503856278	0.9871145785520044	0.3813532058736878	1.0459848745919498	-2.116721149118765	-1.9648505844777853	0.498390749461692	1.9238599054609076	-0.8097352255597147	1.456103114569323	-0.9735512524168114	0.27881486715402	-0.9928128492344899	-1.2671700634691605	1.1344994100016397	2.5054664635577875	-1.0458603692228088	0.763355313380375	0.030314039373344124	-0.5295087397423273	-0.6153599935079741	1.6088941817268625	0.011288873076668395	-0.48839487829102907	0.4014088072833108	-0.6056168873294151	-0.808386222183373	1.690204635688216	-0.7393492511656665	1.812516155213655	0.5811294846671881
ADGRG7	-	-	-	-	NA	classB	28.32344936165345	13.543824137643487	-8.824519639122675	-4.096824072478563	-5.536319629943337	-2.7843706822103416	-6.859455611236474	7.264434520887461	1.8462965633046864	-3.3452470299193235	0.24333686068229027	-0.12263985993145506	5.962223156928979	-2.2173290709859095	-0.640316059823707	-1.9180306748009406	2.97784311839819	-2.3204126318874767	0.4576711344036868	0.31178645102931296	1.1592778779464963	0.8186898476230383	-0.20938191959590313	1.8228581384397797	0.2815172388360064	0.1654983488651122	-1.085270488392863	1.4546994231519441	-0.3153476131965856	-0.27753140034259527	-0.20144370218829158	3.431041822706189	-2.837019820153614	-1.1128373632026858	-3.436600346505296	-0.7042382033596577	-1.4313219352364894	1.3291362509202955	1.839862782085653	-0.692535431174895	-0.3271712213319106	1.691959630036637	-0.26288607343939646	-1.391874241171462	-1.1134025321872445	-2.3529246621642543	0.436874108510567	1.0239234594464874	1.456968141653949	-0.120055672914859	-0.9211864959317063	2.3424416487314894	-1.2892817202901907	1.289505118651498	1.7360539463471034
SMO	-	-	-	-	Class Frizzled GPCRs	Frizzeled	16.746950117149545	2.219721495546231	-3.9780713446919247	3.3203399612979663	5.283525376122659	6.793274579827161	12.12850451198169	13.27394190148415	-1.0316473008328373	0.3454828688753549	-0.21753216357127955	-2.4008663221396187	-2.5930047655200243	-2.2682752027659415e-05	-1.7922246172200382	-0.4379245464378085	-1.478763207704528	-0.9970737956636088	-0.7455557997145328	-2.0328258565227575	2.895341509910593	-0.3824742267512549	-4.49843599799604	0.30320945870678884	-0.04655164260002254	-1.2704762477270872	-1.3526036336274994	1.3736419442338743	-2.6707783912713214	-3.31729064724695	3.7102117978790754	0.5094738739152584	-1.0954329772295606	0.2032093547759069	-1.2553742501898164	3.792139931898991	0.49071613296610245	3.1272930505295418	-2.9746705739905055	0.04598546072920206	-0.5733508096538957	-0.8539120007515536	-0.46753388778239746	0.3333855801470033	0.7112136676599703	-0.02591572561922949	0.34807224693999467	0.5051080537243258	-0.6380246705635044	0.43242250845051694	-0.6612834536298082	-0.004627185370077623	0.39448043492772583	-1.5654650410564381	0.23448499501768819
