Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	50.49880283140791	15.361045638908621	17.87693038714324	11.958293295218917	12.407216225779514	10.217850177299164	15.960569080110028	-0.8260400347073593	5.943495060920416	-8.778742595798349	-1.6912320747561334	-10.369280393390195	-4.028923234636458	-1.6019988710749853	-1.478480087189547	-1.7468720694617466	-3.7727195124262463	6.851719820468673	-1.2374874084830232	-0.7281672194900654	8.434998312805618	5.1936354956453705	5.362566630380537	-4.254667957168691	-0.7788051733580328	-4.19161241929567	2.260932328729292	0.6451289405717194	-3.5580689766629625	1.1264094625786478	4.108723780892248	-1.2409306692081896	10.823629169733476	-0.6016140922850183	6.566291328700449	-2.4944133938289013	4.434319613820715	0.17228460013433763	6.632977223761638	1.9724529696630642	-1.0829649779203563	-1.0329488584562885
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	27.703097734681347	-0.10589972495592587	27.957698182087462	40.33948562125498	22.913976267953647	-14.178403550685148	-16.818470719564434	3.6893146084536785	8.939667739029911	5.492850461874879	-3.6935982044915576	-2.2881161943209527	4.44595195095754	2.318670929678295	0.6771746715061263	-3.0243283962624252	-0.6463765401819712	-0.9674807408207925	-0.5531568708407083	-1.1124692005564616	-1.1155189523133768	-0.9128588106390059	1.5761180769860428	-1.3113354435575937	0.10496453766830677	0.4345628936850713	0.14176181409098496	-0.280811770084114	-0.7583180637068588	0.9726633806456001	-0.13949616820291869	-0.20686080770376983	0.2444419495051624	-1.0076110079618272	-0.1461264526408208	0.646907516792611	-1.2311049603794744	0.22628452741862126	-1.2885243633816263	-0.7738347019446825	-0.7507451326817791	0.1781793793992562
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	44.12272194722079	-0.5113610676201378	25.731641860802522	31.629202071728738	28.59391611851294	-14.241202595293094	-15.90349163480077	0.8451601551016513	6.817916903331658	5.834798172269921	2.677311231329702	-9.642016159869515	4.1062459911466584	2.1447596997284255	-1.1706863345729492	-5.66591516521737	0.4187882712286527	1.1757803345565185	3.7886211494695323	0.8122993319712212	0.6048128072213038	-0.4898404563317307	-2.177963888400726	3.436229218507263	-1.7156164998373347	0.36245153337106145	0.381463870154066	-3.2740015133408433	-3.548041933145225	-1.224081742004744	-2.5945585058154315	0.8315502432884022	-1.2512922206662116	0.9716085335260473	0.11124734779984108	-1.375168584967846	-2.4445062222141862	-1.880176482925932	-0.8966725362941673	0.4086381132843807	0.34803945800240765	-0.8271129470992347
TAS1R3	-	-	-	-	NA	classC	35.26809951321867	0.12902534481984437	29.81090096066447	36.60503497426054	29.231587647392292	-15.056630406473136	-16.82109536870529	2.6213834464604955	6.43163912651734	4.639745839451752	-0.1589989424801826	-7.619050662789069	4.6854093241707275	3.9141120587399216	-0.9854300394308046	-5.505499090947249	0.8693916059919757	0.46070926148107566	2.4204658322167916	-0.06153373473525896	0.9119425622506745	0.8749567902445247	-2.3236330820985396	2.8271975918056698	-1.1318893384453808	1.0183967502974045	0.8092723864552874	-3.5711317291846636	-3.087334010849822	-1.2127785978579104	-2.244647949550858	0.5576263209448256	-2.0661823479869055	-1.5228991402362793	0.13575232388173275	-0.9014328606467757	-1.9918018516181213	-1.0133762655451724	-0.7842003709884865	0.3592166716783546	0.16180650538792374	-0.6312057143128867
TAS1R1	-	-	-	-	NA	classC	39.06986556710584	-2.9072200289184824	30.740233330951956	32.515143817837334	29.815994295831803	-15.178473340493925	-13.961189808980516	5.349913975643088	3.3013267077884647	5.149639538183408	-4.0777060199446025	-5.88215300449166	4.585219127668031	2.85872466077618	-1.789938255051711	-5.747787253210791	1.1423603649357676	0.6432485002040388	2.224070485551154	0.9331390082805961	2.01903321228927	1.6623034701405677	-3.142871022844314	2.8219922923679723	-1.1513756326603686	0.5125772585966459	-0.33081861506451127	-3.803117289826397	-2.9385187772654855	-2.040192543144358	-1.5191363594711902	1.5144338939442195	-2.2773652366182793	-0.5683573639037088	0.600122987178131	-1.0543598282417204	-1.8805180129331005	-0.5558409397589117	-1.3000045123936321	0.9687460990772816	1.1004531238632003	-1.6456177668399836
TAS1R2	-	-	-	-	NA	classC	29.152107098223496	28.3541692103065	29.034671833467733	27.13358120356421	8.907726056712185	9.460364507281232	20.868196446850643	-8.181971704852009	10.29564341648958	-14.429154737222818	0.6989934336582106	-0.4764812602464776	-3.126032211856848	-4.898810368554375	-4.853975136249557	12.055682846016682	5.030011179697906	-9.555476374979852	3.817846694340029	0.19793092578683524	-6.644850010883393	-4.149806742959262	-0.07994199862716819	12.73732072594451	2.139897304337951	2.9961551690502572	-0.36837064069637465	-1.038855837461865	2.724325735579901	-1.2652550902868847	0.13802830256162246	0.4883594814438785	2.5037847113289082	1.8189995444359828	-0.7657691495054705	2.327570757079604	0.9843175898321482	0.12681237530632494	-1.736198858389634	-0.00012596242223378716	0.01439148947635733	-0.5045935698535378
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	23.717329264314717	27.230470580182423	29.783356107296523	28.49977648555516	8.545128321051951	7.938098183865259	21.884513169616902	-8.746558972735036	11.313929059011668	-14.536040391259823	3.172234182058994	-0.7814324279298964	-4.411040623144098	-3.897076814217746	-7.2640397021704395	11.01437464942876	6.30837417727834	-9.749260653335668	4.6243794653591825	-0.5598096388273633	-7.632963744999753	-4.223273129984854	-0.7099774989687879	13.584788070088559	2.001894828666363	3.2689302331260888	-0.08400098384454974	-1.6642820738239585	0.9393109692914093	-0.611518816304119	-0.02894337854482621	-0.08871061587245746	1.8378038881755145	-0.6647475212487539	0.10310043389473582	2.4308510582373315	1.5562047541984068	0.44531188247657894	-0.7846293195823839	1.1265629673651967	0.6271461943793736	-0.07395476233741924
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	117.21464304303662	-15.116670350399843	-31.881789648681384	-16.596976230254146	0.43702421984596435	-1.3876029436983013	7.52974142521333	5.02663475935644	15.30254986005378	8.783852923716173	-1.726108859657855	-1.2206427669350404	-3.8663037009360863	-7.914539215835282	-7.405484461198679	-2.006432498834741	4.807545194605749	7.038952756115088	3.8397982270167526	-0.011612737005275868	-3.948637857379158	-8.332935395211948	-5.123962037703408	-0.21031991474142508	-0.5557305580547404	3.6771438929849545	5.381379082324568	10.027700238854793	9.11179180480955	-3.0377940613464065	0.09048480948312321	-3.969648105996331	-7.971092835067976	-0.9285000324242038	0.2538134209697752	-8.57081030778745	4.653639220896757	-2.964968721081711	5.901713469281241	7.076758325890005	1.4866185022805465	-5.227501670224926
GPR156	-	-	-	-	NA	classC	52.17620460493161	24.226003115838214	20.413772828979575	5.144466820275636	3.3753551975243172	7.898786897988893	13.940100517903323	-1.2323463390809166	3.5076397576465372	-17.8983763928519	-11.591296023094852	1.5047653846036844	-3.0949036358473547	1.352318009253191	-6.871566767995138	0.6333415848256031	-7.010860687900998	-0.49583245228520406	-1.049972315134612	0.6253583523069652	2.3067087303020006	0.7545220740794438	1.2332903269475064	-1.5566905809255471	-4.535703008740605	-0.20560719297917285	-2.7053442102534038	1.327178384636534	-0.7138452101686603	-2.4777484976990873	1.3626775105868592	0.5603467066079506	-3.6750023104437926	3.409997755465599	-3.1889293039047715	-4.800181866708528	-2.7106105378030496	0.16807914603856872	-0.013016697370487256	-1.1645151612889517	-2.928734534393307	4.327542460757773
ADGRG7	-	-	-	-	NA	classB	85.50736266578866	16.040674461154417	-4.348296726455872	-11.986828608295857	-10.239431278812168	-9.94234920865664	-9.97623629558309	-5.218468880411187	-5.3695217364470045	-0.5974557409924212	4.519482662379068	2.342710717815377	-4.569773969937983	-6.7629493274498245	-7.2218700853867634	-1.0329151096598579	3.4606840713821883	4.416706374913997	2.9835540887077796	-0.6848251678317882	0.8782547820444635	0.47162057492955795	-0.9689152932938034	-1.350967744568051	0.416642073760619	-1.5613948567319809	1.1602062372821471	2.3210135521409603	0.8423241334516194	2.211205895798696	0.245520856124236	2.089932466117431	-3.5455563528338994	2.6067302319462886	4.29161124039968	-1.7163375540398278	-0.6050839160358468	2.0766826651875108	-3.9029802956544075	-0.5294525304866537	2.066560582677386	2.9303989260868852
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	46.35819597269848	-4.79196307914248	-5.770598874089371	2.463325382784735	12.690217811578272	-3.665842136419582	20.19212146897231	-6.179345387149073	-17.28897427210789	9.597441555490592	0.7232822653721699	12.332783753572935	1.3919028440233092	1.9998425428337159	3.0944074451910164	-7.235729676352654	-3.0203247888701585	-1.0848474147378635	-1.5644427757925592	0.008587062051037956	-2.6223607198786403	-1.7529519001742562	-0.4385216078610097	-4.644987291243663	0.44457276591576755	-1.811836485754753	-0.6264744492737624	2.027154690980024	-5.258856525152649	-0.7159776106528731	-3.2101599511726295	3.6984587497157113	-0.1989638822569191	1.814522742185529	-2.6632756908282493	4.009893190924957	4.3439226926188805	4.528080041228583	-0.7546799904605416	0.9336536538284367	-4.489905071145506	-4.428094982237577
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	26.8458575567591	-2.6900567050008894	6.058048328441686	11.174089107994496	13.277558658934604	-8.767453008219166	23.660687588379375	-8.057851811067108	-18.691537143668793	11.246978649029495	5.589457211829001	17.385409882588903	1.1073669554547996	1.7339048330207596	7.61600822703926	-0.11259652593487571	-1.620372129899692	-5.260326719007495	2.082079088002942	-1.3802414086298063	-0.37218835785205384	3.350437303150917	0.02859496573374228	1.4484178582258027	0.8853305479461367	-1.0818682216177313	1.4183763538848537	0.5837121643931964	1.32664013090536	0.18753837168637108	-0.7812250088698156	-0.5288890157669799	-3.5467840313451813	-1.0250798498866933	1.7853376821576183	-2.480281337648537	1.4647235719270977	-1.6608877861598867	-0.3769420708001043	-0.5560721598651275	3.011964958372928	-0.1751765131913005
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	24.88060035994752	-2.582330866455751	7.7047610204591255	10.256509391336342	13.041807133587533	-9.102489578629566	23.55125515130201	-9.072062137180838	-18.8510179478551	11.096463837997794	5.44510160713606	16.75052135083813	1.1222030638679465	4.615680941759668	8.769133844704843	-0.3104403211485455	-0.500323443535391	-5.131048549206667	1.9483707981473104	-0.5851630647924999	0.1471272056746795	5.208471402701802	-0.609980924327918	1.7238237307984983	0.3704743094665146	-1.7783138184437994	0.11740194618566285	0.5516323801102379	2.1859823473190487	1.3745722631244663	-0.7719160472039729	-0.12400582707546576	-3.611780726870573	-1.8237480876932646	1.9493692045415112	-3.2425250636357292	0.8468984991703395	-1.523164868287346	-0.23862483253132205	-0.3680642946459311	3.025621062324841	0.07489194095091661
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	94.34158588111329	-17.119514254324187	-36.22149866354575	-20.809764300991876	-5.944708532712183	-3.0484591436031976	8.044605532099691	3.8728027396386806	9.748552727004046	1.2164912106728374	-8.78132245212027	6.426556009117335	-0.7770579744063704	-0.008696657285890566	-4.37211853317093	-9.264238309789473	1.425434949455653	3.6069865010204047	2.749060297764509	0.9252016193357402	1.7535523047524266	-5.937443666903958	2.8871417478435104	4.482943744702282	-0.615946271683983	5.756161983409072	1.7297463482973656	2.3597304195397517	4.936777662638629	-3.1464848303596447	0.14869072754499138	0.510268624311266	2.4052542299141684	-6.870298347359352	2.8993786963678434	2.099637965661097	-2.2396476320230136	-1.6980443088108395	-0.5323764736398682	-2.896872865957565	0.037141560933534386	-4.151486684760867
GPR149	-	-	-	-	NA	classA	71.63893292226858	18.904680371263474	15.203906146577303	-8.234173249573608	8.00745252663893	7.33100106512581	11.977099246300162	-1.2702468578060233	-3.1066969049674635	-18.798717404837213	-9.781098912004525	-3.116542686279155	-5.522442334768099	7.500669361032182	-5.489187047662192	-3.9844205965921575	-9.937608676522089	2.1732798870653567	-0.9939726660516915	5.119454656639847	1.507768008916803	1.2717948548344635	-3.9490721134421527	-2.571445469495561	3.7905609416258486	0.0006363339541806458	-3.005194932842085	4.985723212890917	-0.8493651297990492	-3.4440109572392226	0.3031435673158946	2.5291617338622916	-4.811663937640723	0.3218570249511731	-3.1911208840766196	-1.6847290109395654	-2.988425846258558	5.5420621156647805	0.08269025230762447	-0.6891388127556196	-1.1069862572911229	3.16197413193162
ADGRF2	-	-	-	-	NA	classB	68.8436049705024	19.834626272392132	2.9833744499996064	-8.308573631956518	-15.12120215442615	-9.486190776381193	-12.111062629704017	-4.142736221701261	-4.893307957092745	0.510752305541021	-1.7370234131012399	14.114622923083486	-6.976487199611952	-4.9298334719851615	-10.940416617289609	-1.465668152974838	4.00660797350752	3.0111681363722442	-0.363278669953132	1.0121726540069493	1.437423780784301	-2.8147624041069275	-2.64307845051114	0.030650841244927635	0.06497861506736592	-3.5273568170964973	0.03414082098371647	0.8024349781344573	-1.2201949203249134	0.9358767219952444	-1.9433905472285204	-2.046618020250959	-2.8522980278823535	0.21449986437876653	3.980069126454694	-2.423791504611276	-1.325556221063562	0.9611452885544076	-0.7688157037781813	1.2306671678244907	0.1912087387013441	0.9322080262255469
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	36.54577672324411	-3.8406049758537257	-0.34143956496974043	4.982566004581335	12.485398591011144	-3.548152048681867	18.363114968781627	-7.478949367916579	-18.387828503383126	9.101611138817074	3.4182490365492773	12.807860122347943	0.7132801609348154	2.4404731901460153	3.3674598186505644	-7.246014202288035	-3.992394843278168	-1.8659274273477524	-1.2914748312659965	0.2775284593522823	-3.832422229540894	-1.247508586012065	-0.6003493309900625	-5.773902690403352	1.8939027651590963	-2.968063611249703	-0.1971544924658972	1.4547184285064216	-3.568451073098102	0.14056729377019847	-2.4577877429252015	3.274029646127814	-0.5125174672799296	-0.5832766450854332	-4.306856393448376	4.892562112133478	5.252750517639362	3.0699824599187546	1.2089478761693204	1.0452875638137564	-4.456945490475572	-4.402200032965959
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	57.765736476933355	21.005486931201236	18.714769147624427	0.5817925826757644	5.4020142212842615	7.954872875577294	11.956315564772977	-0.9144954469192593	0.06809253579712232	-18.44486931996783	-9.837203377603766	-1.147926901653687	-4.727450020431678	5.246494727142607	-4.672645223384345	-2.250314649903005	-9.098407324811287	1.187653811171816	-2.451573949693848	3.786599260608469	2.381196168494079	-0.05900827549463611	-1.6465749656790682	-4.900389569211374	0.39101463024543626	-0.4870129092560106	-4.4307765011905005	1.8372760855413448	-0.38777612012847684	-1.814359903185974	-0.4889419400629577	0.7154618585045616	-2.287031093691254	0.8179599704749104	-1.4520245009709445	-1.4353262294684634	-3.054692266565425	3.09033025735512	-0.5670340955086407	0.7489761060260135	-1.399322356978585	5.132047536870279
ADGRF4	-	-	-	-	NA	classB	29.47562866847453	-2.4643213378763638	1.1074001565153788	6.75134347083826	13.244367591547016	-4.558705020672931	20.049536725744282	-6.357982918317813	-18.184964634330022	9.651083900136252	3.8066520381670226	16.07345922789995	1.5607064667501005	4.391566870129498	4.689995883130212	-5.638270434886715	-3.51593519825375	-2.914325082037173	-2.5146765785545897	-1.4050400641031504	-2.4946738719492965	-0.500191668942981	-0.5411303245397442	-5.762253952037796	-0.1676005720042836	-2.4046855526180977	0.29175069051792774	2.298221886819433	-3.5043092495770094	0.37354181030740974	-2.056319944348135	2.4215334414102823	-0.15954366080501148	-0.4779911575690628	-2.5508637020813656	4.165894115053807	3.94908424515745	3.034490913079381	0.364869752636555	0.028891969821622183	-3.8820063671982696	-3.3038389355640163
