Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44
LGR5	-	-	-	-	NA	classA	20.143459099824806	24.06563026969472	35.96456331089082	4.38767859324775	7.465383936967555	8.813212652999088	10.264520777840808	-4.744884432672011	-3.232793296429772	-10.84494432933834	-14.230322637583079	-4.678217021696601	9.018580287674906	7.713624173702455	3.006961306767137	11.682833204484835	-3.2768987780165317	-6.826415724808462	0.4085903038758463	-8.43620099675341	0.8538358981999233	-0.37938857157978606	7.312131644241812	9.441814544558929	-4.543329408758863	-1.4146291105011763	-0.9889352501635583	1.541178111774151	-1.2187920684625355	-0.5058234994830078	-2.188967591954174	1.558514402550208	-0.6876314659451805	1.3250757574161203	1.1624238704896457	1.1725516045618454	-2.119944041627848	-0.6917916272016763	-0.9833092388771791	-0.052737975173204645	-0.3828581397697935	1.0354749399666234	1.934271653001165	-0.5850997512443201
ADGRE1	-	-	-	-	NA	classB	18.662569091331925	29.082653383605233	36.32873307251505	10.33738727382499	18.96381178298398	-14.70542571106344	-9.505291126322511	4.157525947164834	9.4873569577769	0.9373138182602253	4.441301554021491	6.044021149736718	-1.1448971013588518	-0.6213981536259249	1.5325029875158154	-3.2047226772677457	0.15179190023373493	-0.3316072581222352	-1.143098068924625	-1.172358796385031	1.424474997628296	-0.6127700293926605	-0.43982780697026336	-0.7845275357159441	-0.21607577861632865	1.7894038056846373	0.7621972707767253	-0.5641026073777169	0.20676505951263216	-0.15481718397193905	-0.44425451588370674	-0.32557663747389326	-0.671946296929585	0.2325059529748871	-1.0409658425237607	-1.0263054126426965	-0.12367322177845741	-0.8007756814888052	-0.24921468405357888	-1.3644234384557201	0.29635729945904077	1.0387886086293592	-0.7588317775539263	-0.35310156215743077
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	18.964280207075106	25.98917096422453	37.97455655102769	10.784057430444069	19.981497436517316	-16.124570561518972	-5.832556550039225	5.090466739915348	7.462011631208259	9.275674209869809	1.9516183580038118	5.41341651230815	-0.906341329180828	-1.5631746093442285	2.456289770020241	-3.031475670583962	-1.1192270598700964	0.9580853778364906	0.3329212196065653	-2.343789240932712	2.388445907771626	-1.3793304099204013	-0.5503758781990667	-1.477647033170148	-0.9019543734366265	1.0795705753979306	0.8204050470087535	1.0962299630307464	0.5873442840477144	0.1591366016992468	0.10837318173968562	-0.04519607343360845	0.5253836872120925	2.0742278676918193	0.012768635576277429	1.2006115335842216	-0.3379761303633234	-0.7100343791088292	0.11476670649316932	-0.9357802593581399	-0.534244187605559	0.5982636565053616	0.0266590160671585	1.7122533531616235
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	47.70772687432429	14.357611622080762	14.444443348060437	-5.552077880160704	9.133803062638878	11.384871704446056	4.116134795436457	-5.910891629456406	3.584993457855117	5.640025019563532	-14.4856861324206	3.309646790905769	-0.2703157419892477	0.335693753073768	-2.2389751604672457	-0.7649368519454711	2.491692326935365	4.99236565084256	2.0180857510827956	7.7524178426488035	-1.386267439784323	3.208511380632605	-2.3205676477051616	-3.1698122790271923	0.8422552170851514	3.5154079208498885	1.0922517485345082	-0.5794239215579366	-0.1374955266126643	3.1952680453481275	2.0720499920228908	0.9270480946802674	-2.5845790519413043	3.6393548418952344	-0.199120275641998	-1.7212464545575752	3.4293020210996574	-0.3979277407564904	2.581812611756664	6.5619813133148055	-3.863844338158379	-3.5585782618190605	-0.927983812871354	0.27126802927476984
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	16.94470316469708	28.628697674399238	37.072581882642304	10.412499310828691	18.4659605621973	-15.66071627192958	-6.6283517544129875	3.8405914292333243	8.903572914715218	4.91924105898465	4.326417301460791	4.962675950813755	-0.95695087521495	-0.6320409762121544	1.5120712958573743	-3.3963476703887348	-0.7347704931791122	-0.07659090075781769	-1.2996516883189908	-2.0886400370394265	1.479294120488585	-0.1150111050147568	-0.7165243467133439	-0.4444204224848367	-0.13927590458859562	1.5935482438213568	0.4354871551447835	-0.46537414981503794	0.39373775306940983	-0.4227867101042207	-0.16392183923669057	-0.6240583471046802	-0.43393856947892023	0.4749726562172991	-0.3932090556721393	-1.0969507577226585	-0.5255996140626901	-0.5444597180577944	-0.0654432880070964	-1.2509419922521499	-0.15848397998400998	1.4432276705155953	-0.9484912955451665	-0.0826378315528316
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	32.53637351505206	27.378945072999212	29.115965671805526	4.76696980142843	23.081504073432104	-13.20063979015801	-3.903301024423756	3.7156626599049334	7.525500227136796	13.540741762882659	3.5477132043412176	4.4799616635269865	-0.014853056251117627	-0.07825119841987917	1.0679931876245452	-5.129536384436316	2.4787229605640593	-2.061979064708532	1.5370325517835617	-0.4020676157400096	-0.2088318463675291	-0.779851978383875	1.6438919136498855	3.2419145713120257	1.7676045542280678	-1.5789894669955065	-1.3952666856555351	-2.678579536503007	-0.4332215857220695	0.49506628489300375	-1.7965952506663532	-0.6576754754130848	-1.2762330856087067	-1.0053221629492648	-0.3346186920823486	-2.1105546576848893	1.1142907980084127	1.4241101414890767	-0.4172774099275273	-0.8339234929647295	1.826054467216149	0.9136334686615996	-0.023472423441786173	-1.0427500595907422
TAS1R3	-	-	-	-	NA	classC	24.557944920618883	30.26647588996948	33.47006147600733	6.580557926667514	23.801861329622536	-14.249184582676493	-6.92847747046504	3.990320622475021	6.857855428856831	11.037141722694924	3.6390562596698945	5.240772445464255	1.6031040660954912	-0.06646241924345361	1.6067405457678319	-5.343669039578579	2.314300876187631	-2.379385096756873	-0.7928748978036066	-1.3415109269159557	-1.66244921921052	-0.19987267572888304	0.45105849185294805	2.542453937459983	1.6637201745157368	-1.2382546038575861	-0.8801288774653568	-1.4519171141540401	-0.6361067431616928	1.047100648163451	-1.9845882447032235	-2.224561383636283	-0.04737245248572273	-1.430854301205059	0.05462623536939398	-0.9473795706166592	1.0706035072272237	0.8283028391656075	-0.19830746150301698	-0.9014692938103143	1.1860665852881864	1.056615467920019	-0.4002464429031222	-1.0898482533713871
TAS1R1	-	-	-	-	NA	classC	26.84837949569041	32.39713729290658	29.659939798917826	5.68493467533246	24.578275321169254	-11.613928108148123	-10.070906119106661	3.999928171246489	7.437803646542393	7.123699561746372	3.3607802750294486	7.5274781239553255	0.8342118429664879	0.16291140480242672	1.0636317780207583	-5.226501492265156	2.8794777775618567	-2.4979944397048253	-0.2742709161128419	0.5124389152620924	-2.847864294027934	0.2310927201463231	0.6618168680093116	2.653109235177155	2.0183472321538636	-1.4853812663075798	-1.853965919715954	-1.2834073956639906	-0.4783249556897562	1.475270312620521	-2.18610050238156	-0.7716995611239442	0.7176716169010658	-1.5969044525378526	0.1869111622187948	-1.0619784368129563	1.728030246904545	0.9720548871957941	0.02942506730957106	-0.8444072853090425	1.0494581073431093	1.60442341191076	0.34125250231285337	-1.0343588195731195
TAS1R2	-	-	-	-	NA	classC	23.120529054801565	22.394422796526992	36.29037439097676	1.209801544314722	7.438941023223167	10.444561061812852	12.841412605840013	-8.032894484683485	-0.31888836426150696	-5.535175680623566	-16.185159009282724	-3.5968149701692	3.902830794237696	6.944949258595616	1.820333148254571	10.838991895866267	-3.4199549853047855	-4.974333502691231	0.5444967383093753	-6.925087996197616	1.6165901770148359	-1.0904667062319022	6.932472073874215	8.65786006969555	-3.6140178949788657	-1.201344731664715	-1.4657180964248262	1.1713307909400466	-0.4549768622493975	-0.42566969744745975	-1.575521754335933	1.8498754477421682	-0.9219168684668895	2.0044441129546002	0.3904829423348163	1.7139553658586768	-1.1010582380511418	0.2408863492215222	-1.1579113929227214	-1.21101931090843	-1.0435089090076244	0.7286295590766664	1.1992231498394603	0.26898015396379416
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	16.99674863721456	23.177703914290852	37.090868607505406	2.829857441616337	6.8998578532704515	11.03090638093474	14.036145375333044	-8.048038354400068	0.05292303629437168	-4.524613630044917	-15.864062797295427	-5.353388498614534	6.381808772066558	8.011431704212047	-0.10176412123226958	9.573002065724463	-2.9273313160169856	-6.481151481179291	-0.2927472907192659	-8.661859446596592	2.0158224746408075	-0.5758090227007873	6.551161154491504	8.782313172038506	-2.725911293898296	-1.3795966466911167	-1.983812987203011	0.6009574220149964	-0.38685479427183417	0.35965927088213506	-1.5752004239206718	0.20879894892498568	0.5874527781055232	2.044788981614976	-0.22011463958989952	2.1857590097397686	0.27990441386539333	-1.1048435904272749	-0.171345314543865	0.07305555615311139	-1.6006270684392168	1.0177058651318136	0.8293517310583102	0.4982604121207913
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	107.23385566855245	-17.87340813097916	-23.19459944679104	6.615040730026219	1.8013559357012412	2.63075715502512	6.477829505180062	-3.5416085152254144	18.46635224564752	-0.3060092413218469	0.5126716696599136	-1.4957845967203667	-3.0086274202396677	0.43471014620633336	-7.306296119634138	1.539862838177463	6.991839757544583	-2.6219049288294087	4.654525465053686	-3.159675772796007	3.2468501115809896	-5.087970619534742	-2.6010531602587044	-0.1638757946519198	-8.250219201000995	-8.175891891781603	3.5006684966547597	5.368639973258259	-4.085945818516483	-2.7031903408768163	2.1467024470494147	-2.760398597108499	5.379503698606521	-6.010538894676764	-1.2749598887037634	2.7364463900482767	1.3300668513046363	10.564241191032867	-0.5080161345834243	8.32600098649453	0.6916012106728666	-0.5891579011772725	-0.886256906874586	-2.2924891278967867
GPR156	-	-	-	-	NA	classC	46.00390990512201	17.725888952570678	16.229892857995267	-1.8387514158328297	4.519370326910318	5.335674197056655	3.2470239873350937	-5.745394010045726	-1.4654058728450543	-9.8082407420749	-15.281927644749699	2.7213412911318327	7.169551431455961	6.157601357422956	-3.0191265178099815	0.45657098119717493	-3.6159967969793056	4.34262377933394	2.656289435475634	3.9134385270486463	0.6959931461587413	2.36988323901771	-1.575035208809823	-0.34607076930648134	3.5285613619494707	-0.04508991842693615	0.7485483298373202	-0.8433824672716056	-0.6723025823256569	-0.5802042202667743	0.8574552216446583	0.4374622952297688	1.2250557628679168	-2.9838727512047174	-0.899740330808237	-3.9263783091535323	-3.6522546712669564	1.091798997751895	0.029247079818301647	-1.7141976881498737	1.3473827912179903	-2.500291940954806	-0.7183038152207093	-0.5026234627666539
ADGRG7	-	-	-	-	NA	classB	80.05603599403274	-3.390376162949543	-1.330464728030967	-3.989149434619925	-8.894248346726773	-7.109704929141167	1.45833649883182	8.463918022658524	-2.813312739575988	2.1499859734983247	3.4075455233811307	-3.351402522620285	-3.509123005870855	1.8537960766887722	-10.456807248839713	2.9188126667249072	4.078491745494274	-2.4644082493517927	1.2609333801215759	2.899643742166129	0.22610989176489443	1.1405682769887	-0.08922904780081041	-0.7433589072548188	-1.9284373607010896	-0.7517589053278391	-1.1805529383957096	-1.5467939237625645	1.3447405055677188	-0.814831623550746	-0.7804996547086474	1.7191287869560181	1.9757419252954642	-5.95999768035358	1.739274389511381	-0.6611165947022589	-3.2616981551030557	-2.9867909413078775	-2.0576126994931685	-0.5107247954214085	0.5852187770381495	-0.0918235824545734	0.20178964784198908	2.1039661831110377
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	38.7373963968557	-0.282801616818927	0.8974213364860001	1.0745335389492932	15.333644033261983	19.497386645004227	1.616380162564691	8.236735853049682	-5.3608439940879755	-7.825654409730248	8.37917186721926	-2.015588289572627	0.015567424024507559	-1.7589753944868414	-0.5696818245743172	-6.707649626512138	-2.093907982024238	1.8851416470888163	0.12320153328376227	-0.5798313805216446	1.1049602060034085	-1.1842713739700825	-2.166865866365456	-3.6755162946625535	2.1367490626314845	-0.7843212804927374	3.208546314139481	-5.626570738102068	2.862135916086212	-0.5505898177162639	-1.9350163090884405	0.4216876480546174	1.446047330037524	1.7636234529524288	1.2557296511962224	3.83482849988088	-0.21648519330636776	3.6622387402611274	0.8978766943045676	-3.580517512994054	-5.038450516581845	-1.1160152398058927	2.0325586058211695	2.025469881583431
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	21.721221346901753	8.901035470658188	10.296240723797803	4.802593377163817	17.244615243509575	24.075672649707695	2.0655184951588375	11.828182928172923	-8.189277210483892	-9.607026443413163	12.989622544058696	-9.744681273950775	-1.9153066752546872	-3.7067065708304288	3.104259819166154	-2.616758335069346	-5.451285157119812	-2.705747489133784	-0.7603927613662638	-0.35134304816738166	-0.773771067346635	2.748711387751831	1.4624202936676831	-0.3003104181183992	-0.41451474820769874	-0.7975070720492587	0.22897172837131963	0.7361523589977024	-0.975030665926489	0.9455067665601367	-0.40422639353065637	-0.8548938570510524	1.6847065346855044	-2.3374945622649412	1.7868630760704072	0.08281530601184826	0.5175934617749731	-0.31722260014598264	-1.3649271840451733	1.84778899943376	1.0355754807701723	1.3721163806106822	1.3025998312496334	0.425611969078036
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	20.099294825495893	10.449160912586775	9.844280368127663	4.587399753180758	16.891839900400083	23.305867112668516	2.474060973337321	12.685465942471797	-9.597126896312185	-9.502646854469727	12.99100270650725	-9.74154473665074	0.01566315702413135	-4.118814307277829	4.78306901812007	-3.5904786816564385	-4.796969096961618	-3.429573738641607	-1.9813604001244927	-0.2672106434241571	-2.4333879737451354	3.499775296219055	1.674680144898302	-0.7558850669602932	0.46469775398011964	-0.5483525904679458	0.2603770224903424	1.89179391990022	-0.3207597100725038	0.07817092072855004	-0.3397273236263953	-1.5879140342865117	1.4648531714836088	-3.166419150961262	1.5415426180277894	-0.3153304187472303	-0.07978499706187915	-0.7509140138839205	-1.0014354610008398	2.7162501591066723	1.0247819778759502	0.9345312638041936	1.9216799430637734	0.6279712113778995
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	91.03086667073657	-23.971987736502037	-29.560057046169167	7.6226305009168165	-1.2003966919963536	2.8423830030238393	1.9941788515840146	-0.34949585178632886	10.698158134675449	-9.407947046385685	-2.204768443523251	2.6432374356395374	2.1154335848070196	-0.03817431963094164	-5.565462995923205	-7.558684102954251	3.7861287967783923	-1.2201102244746154	1.759990841334558	1.9232695937757103	2.566199936354531	-2.3937916014202525	-2.483899796499709	5.426308648430468	-6.767392129395316	2.4970155558805427	1.5207324481363824	5.670456113100775	-2.926641842296574	-0.6671436446707042	-1.8392713007403674	-1.3483974798907092	-1.7377801958977677	0.7084163027708033	0.3502690357043743	-0.06968641794818536	3.214770276440644	-0.7858915813479709	0.3672534312872487	-0.2812273087333373	-0.5310332974509514	2.724106280723204	1.8565240057805634	-0.0689022173590111
GPR149	-	-	-	-	NA	classA	63.640361251373946	15.630129738571952	3.625546877182448	-9.437540849587998	7.3735901170126565	5.541838062692975	-0.4339027548250968	-3.2074794595026366	-5.953853179382442	-5.385972119725014	-15.757226963565083	1.7378393137662314	12.233217663575626	3.162247015523875	-2.6930239137948004	-4.110460035714426	-1.2129670792966212	4.105863546729411	4.540161009876307	3.03282201488149	-5.165271441195212	1.0397278847382008	-2.4664126538449214	-5.31658210091917	-1.2585177602171767	-1.9147217048158442	1.2860696110683263	-1.8461945031282514	0.8194530023144624	0.6104167445292539	-0.38061718609740813	1.0994190937339758	3.677817350876342	-1.8798554376962622	-0.5013734050196951	-1.1435523599942536	-2.543735560959091	0.2775628818967527	3.9157315754473982	-3.6806159827813585	0.9234633982623093	-0.4620351061223327	-0.2024289685296158	-2.5682421563655318
ADGRF2	-	-	-	-	NA	classB	64.32698287731907	1.647513038813022	5.757048273974357	-2.064462083303614	-12.443000078205454	-8.798203828269504	0.5894476929005835	6.051938207199791	-0.639366708339892	-9.547535879003906	5.971865444752876	-5.244453962956795	0.13456283750979842	3.147195963612748	-13.040608707708632	0.9471967570517268	4.215071801705065	-1.4215217833706721	-1.0678141881738408	2.5699181079818727	1.9912420177638441	-2.225896121772808	1.0456840548319613	-1.8926499034060882	-0.6953365248314342	-1.017725692884355	-1.5666433885790263	-3.6602080146382128	-0.9822850735397622	-1.4804523752717165	-1.4443126396148962	-0.9679203548072982	1.5743314957428214	-4.535527802352705	-0.5530552335729982	-0.2650893587279625	-0.6801865961523869	-0.15837338118663669	0.6106031522182046	0.4650592521415897	1.2191656660600765	2.2109181013304173	-3.1661624861202555	0.48608765537622595
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	30.097604764922814	3.5051973590282293	4.05162041678638	0.9617573209566782	14.63127545004499	19.001595798904436	1.9081107887666882	8.464460569113749	-7.7968572544126875	-6.256640124149198	9.409643181122004	-4.661539102024791	0.19288162000138973	-1.3533503521315864	-0.9873756279770214	-6.66176804392374	-3.1716654611761665	2.135791012307287	0.34559455281832124	-1.8700653915866001	0.7887683438489821	-1.6260732900189585	-1.4836698832068693	-5.552001791786355	2.426793308815355	-0.6269101364014741	2.6111458669276266	-3.123786304625591	2.51914066502714	-0.044453879525751805	-1.0822142704557622	-1.289093331040889	1.7484559135621047	3.7507936726178452	-0.5147313580687031	4.833691909417351	0.17770233747739764	3.312650797153171	0.6887941470158243	-3.4784495468347716	-4.336966454545531	-1.920135271586518	3.880345456060553	2.241215282208076
