Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-9.069861295031666	50.362969621200705	67.65154298041301	6.851348422542236	-38.79608575275524	1.3741497724592846	72.02030098091775	-23.298697015501965	-24.735243294028038	-29.41576170962935	43.805043529074055	-8.037194550526428	-14.312437184776584	17.02732118667169	2.9975301878777794	-18.77536276689787	-6.92476701078947	-1.1977604373318602	0.4850517429633128	-10.037799885308834	6.659369017798886	-5.434550465190248	0.3770821891649631	4.2181797693935135	-14.246991684477601	-3.4770318541327394	-3.8142027379857346	-2.6233872362728206	2.364978405768586	-1.2596057475639033	-0.7715028540211628	-4.4367152804467125	-1.351919569277671	1.2754447602317265	1.1817214887005363	-0.30860587103362164	6.657206301612202	0.4632285715123207	5.116742428681778	-0.7735240498418215	4.155241622007835	4.338281136204129	-10.453416630695404	5.816288586655589	-0.3307155568790074	-3.8823919277025283	3.300513354855849	7.34443026932677	-5.608799968961736	-3.7562941350107883	5.462938500420603	-3.1693108612923586
TAS1R3	-	-	-	-	NA	classC	-8.349013825954994	48.71314389747967	64.15543020477466	-9.649432660259214	-38.16713761263935	7.0522081484849295	69.28742327577234	-23.04911629663351	-26.298779928178632	-28.91601976670675	45.6923099286765	-10.405077693648835	-10.758429787797489	16.10487950791857	6.097311173805671	-20.507674136969104	-10.038856778642549	2.286942667802513	3.540801721916308	-9.992156067771521	7.6285606229504745	-6.182458370873243	2.9324087065013305	6.37039547840451	-13.813433120190844	-5.103616094856013	-8.079777715945488	-1.2888236995960312	1.0158579583660592	-2.063005732497606	-2.1049817931180685	-2.771917943365602	-2.6449800254233704	5.752421454581183	-0.4890664015750315	2.3491578553167805	8.119353787945712	1.2278225320963578	7.377326812641387	-2.318599510482752	4.132634151737448	4.171321139664349	-12.16419407107296	4.820536197208625	-1.0165486643142039	-4.693243107577233	2.456427388964706	6.886900368414009	-5.282565356386122	-5.468831991183841	8.84041394153204	-1.9573740503769261
TAS1R1	-	-	-	-	NA	classC	-11.370558049211148	51.91363954093236	51.67091447925354	-23.090512078028976	-16.952534838023645	11.563230441157831	67.26751185975127	-24.0967970044173	-30.38946827856936	-32.74889570608045	42.90268607070074	-9.582875507892016	-11.674425136667123	18.470108336590805	4.972581386514507	-19.746293305853058	-8.203838209514196	1.0693559916073747	-0.6249357428306678	-4.993482699155314	6.435140174592754	-2.1905456401914627	5.409161149289458	3.9552360378713343	-12.669404107744432	-7.947497904649689	-11.746611991909662	0.21144087625619193	2.2584088488666296	-3.208807737078796	-0.35329285699173246	-0.4706559883857905	-3.696108482224299	3.6496248484323823	-2.8546461808630688	0.012977527176282555	6.7746771814656555	1.1210983614431387	1.4735042033883385	-4.854601561789245	4.913186732945586	3.0273519444021777	-6.690460152259046	2.149200483181545	-0.8679915492746236	-1.7653638237572349	0.14213542913768398	2.5608444797337353	-5.714147702419492	-5.528732530036151	4.092282416712672	-5.505675303071769
TAS1R2	-	-	-	-	NA	classC	5.590321469626023	47.01005768558879	73.2320183582168	-10.201710705890731	-41.48788380162342	-5.3106782966133785	19.234537466947963	-18.59100780707665	20.308760975890955	2.4268677817854396	-8.300233257063288	-43.62068525192686	6.757269464246503	-17.49119299028975	5.260892852022803	6.570801160010703	-6.489171407676548	15.16176160676233	-13.580225406281608	-5.165675872110703	-1.4520125333706488	6.042549199704113	-3.3758213819794167	-2.0256222222902593	2.638558556228961	-3.1123620464141903	6.000360089028779	-14.814653193468141	-4.131879782390096	-8.01544574125242	-9.724794165629245	13.075332620157536	0.6937990020533799	6.149495234415825	-8.461189275548513	-5.574177576681143	-0.08708659877898978	5.813612761621755	5.202359851226073	2.235368279001966	2.0539079781696437	-3.405797347831669	2.305505006676574	-5.304068439123573	-4.629977415088743	-8.807540617693528	5.350548285621619	-2.853510758564206	3.733039945162476	3.061168486609936	-1.43169381987108	2.7534134063351656
ADGRE5	Coupled	-	-	-	Adhesion Class GPCRs	classB	16.144798400707057	42.26213856591133	77.00323636427473	-14.501562539922281	-53.66874227625464	-4.0760954145291866	13.136909834352135	-18.554157563839887	18.559776384257145	3.47673689919041	-9.077884359001244	-42.488938015995224	8.995989500856545	-19.07014301896536	5.627292798893619	8.426699957069554	-14.15912679165376	19.108588570713696	-13.540313297683651	-7.057363784617215	2.415669370348999	8.194014580145458	-0.8084541608718651	-0.8192004645086358	5.062706736011074	-3.5958468816674705	4.674831999048472	-16.978277192695998	-7.05632756126156	-9.072139664175406	-9.531356656058467	10.70503811575763	5.555973560025092	9.215028524904382	-8.710961735764592	-1.8378720205537262	2.7871319764280043	8.350916772637815	3.0836070190053797	8.71215800612453	2.0676879890219753	-5.1816034854427935	2.65497528566215	-5.346437398926975	-5.3200277860634335	-6.2184170923574875	6.142858656741712	-4.1985470573249195	3.62047931440762	1.1295544164473488	-0.9955286185434746	4.932508934814186
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	40.99368521203728	100.03863970222677	48.70365653753519	80.10087691261724	33.24816303733492	-10.079405819061062	-9.784926549628935	-27.163048389197314	-39.886085633127216	-4.826303035759088	-28.854872264980905	-3.7620036103825805	10.240133477021741	3.6662005510422446	12.072787572259806	4.847269197382522	-22.167735602001354	8.526802358509606	-5.729020162188011	-10.749128490529156	10.561892316628214	3.4189053453395766	-4.820155620915797	-0.09484969995085234	11.232923828855322	3.30317802754535	7.059660648493008	14.07645246142923	-11.10883487681851	0.8567710552861756	0.275637462355423	-10.801758902567345	1.905554632881033	-8.500605491340684	1.9574744829287687	3.4602179317672506	11.628127443545965	-13.655377052981702	0.1051772569624296	7.545339880528278	-7.980456203870064	0.11662617489520259	16.22449509375799	-12.0276237882244	7.595083852316018	3.3318056397419897	18.65035374053094	-0.3153630573772251	-8.698202347058501	-4.311750220837875	-1.7090657924640562	-5.823940320540328
GPR156	-	-	-	-	NA	classC	4.04225396549184	67.30903727150219	31.24661138825744	-26.415348136498725	44.27298604910881	-5.111042571774247	19.526199999615425	-1.6100530113313838	24.5343866195555	-10.155878020970823	-11.186757140174043	-29.467506630920713	-7.698209307925092	-11.15645118813011	-6.033480890956807	21.326806439625752	33.73733784417278	6.225388514703118	4.630235105208693	5.758426222505575	-13.892276583096013	7.9957359974727	10.82568712502159	-4.043478343620248	1.3002060385807288	-0.6919453226712274	4.736655382466604	2.5275808308641685	4.635346555425283	-1.5800901843545692	1.373752026099055	-4.7674060883905485	-2.4717215986295016	-2.0024056507149384	-3.2915060901588027	-3.3254333693638887	-1.9273263871343391	-5.624054933614098	5.932137042958291	-1.0801188093192653	-2.6236216288635257	-0.06346789069121309	2.3133353813799737	1.0602851607027728	-0.7983976902413261	6.805888243604841	-0.8051780898586747	1.9172016100005393	-7.805305962269872	-2.4332795239451572	-5.326587056681242	1.5051460468794844
ADGRG7	-	-	-	-	NA	classB	0.33713789901104807	90.88159414285785	55.13911072342865	23.678513135845424	20.2701309355852	-19.323711272566655	-4.9857600453011495	4.941997030795705	-14.70115769463477	8.226348569077793	-13.275035749066348	24.654457252495384	9.913813848952483	-11.448016122401574	-7.226218301688336	-2.5719395891546166	9.485239821200022	-0.12222503668601516	-10.607380923933556	-15.381340714521142	4.585911695478538	2.4918500905318557	-0.4528886327711868	0.32984366237958757	2.4550518435489432	1.4774459465384069	1.3472153215793363	8.01889540060993	-3.529263825463968	-2.822038101441027	-0.3015419046681062	-7.053271127906486	-11.34330514218026	-0.5868131858779851	-0.2790270529669363	-7.397696536857124	2.552389044749008	0.5914068450613802	2.4103261004548555	-2.702320271096279	-5.875574084085807	-0.20905565991005928	-2.624722474049029	1.8219237847680199	1.702888507783364	4.539223764751959	10.422820787622138	5.235799899887071	3.396795041411824	5.353506976188086	2.3970046953609248	5.922722446283624
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-3.043470826281997	61.45413755024945	3.2882220441515884	-18.74344530456591	11.918138578555993	0.5273354623851545	5.846132368804802	-3.396050966774112	-16.88723665572085	3.1985210163353486	-4.298545701868141	0.355402118327151	27.08191362025386	-22.052465940161074	-1.3431597818908392	10.581215690343477	-20.573183239400965	-27.331220648035984	2.3452127459765966	13.415096904128578	-4.727164445206829	-4.106631077255881	5.49487657195302	0.6905626420586265	0.303887410743708	2.6296085889735337	-7.259015746650668	-1.6338030844890523	0.5009223976602989	0.7066481601158007	1.5870425259176018	-7.062530542919046	4.379556934355362	0.9008045878724458	0.6536277989808292	7.929944741885051	-2.41688617186237	-1.2962524362386851	5.437769790338598	0.8077048379742316	1.5695825178655374	6.913925340476083	-4.663514158208151	6.1411595861333	-3.5878801583527453	4.893369304116344	6.830805189967698	1.069910020251526	3.398187185447668	4.861907836467908	2.101050209676073	-2.237240845144659
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	-4.295714973655038	44.52345945369114	-2.3871905441879484	-33.4572189475383	11.4445225866724	0.22177322345354192	18.12266689511998	6.258599974913873	-6.473421895769399	4.129778342264336	4.928270178310456	-5.6362061051309915	21.754034841333468	-19.075977947897325	3.612675535109028	25.815882077279362	-17.578235047823533	-32.6117672800027	-2.239635840760242	16.51396245554377	-6.1685275032712426	-10.109358788138787	-0.31523449133325787	3.208748762468254	-7.811719594404094	4.871496258953162	-2.3994988597828018	-6.092195189642521	-0.17440470773974007	-1.6653143338261867	-4.943852054645018	-2.166966178122998	-1.745600270225294	2.0535934449510815	0.3399164215362452	-3.1087119386046873	1.7449784898045606	-0.33928423067106517	5.950993411195461	0.9539214746557836	4.978711630095922	-5.452171578483491	-2.103858431412126	1.9232801032015385	3.78471650193136	0.5721411831944833	3.2891032314467887	1.4466641194278649	0.6755414032541666	1.818602500441984	-0.1602645999090673	-0.010192917094570346
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	-1.1747859511366239	42.81450810968949	-2.760119788037666	-32.93732155976286	15.106078428850855	-0.600083073844575	18.79414689917451	7.054808993463201	-5.588278242491731	1.6799541829314975	6.561210285522518	-7.073218030357757	26.27624009946653	-19.402167340342373	2.767416671327271	25.87221642162148	-16.053697238955433	-30.378933970108278	0.6651989561796232	18.399126678230548	-3.892499088607941	-11.519449392008658	0.4080660002766956	7.360172001040932	-7.733091222265836	4.392931106444469	-4.409892580456583	-7.65101261366788	1.5276348633610222	-1.0821372449060163	-5.395761547668567	-3.4710079827267504	-2.5099501656763867	4.549615877996806	0.15036413343553215	-3.2762257627594176	4.526309528386289	-2.7453803456957084	4.862064037747215	1.4723602480501168	6.855743057963466	-4.36515336601907	-1.3414157689606874	-0.1681656970435107	4.221970839866357	1.1003439848395953	0.4461268277928879	3.056039287507177	1.262470178571994	2.3790972566898767	2.625131970192478	0.31349966718130445
