Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	36.268692174426626	10.592415920473709	5.217357017394679	17.913218851191264	16.79956900904581	-0.14287032456930646	27.236661846237794	-26.67337146371111	31.184451747668803	21.628155181789978	-8.17349912651778	18.204284593188895	7.653536214489716	7.7439204406214275	-1.0371947154639574	0.7825095223067599	-3.7632094836014645	1.4777278332896233	-1.1698483372271156	-0.3158059160601772	2.76231865252899	0.10825714843583598	-0.388095428708741	0.7635480617649745	-2.3338004153432617	0.15143830162495311	1.4306899360965764	-1.078151131083184	-0.40706168502237716	1.0775711214540484	0.5205912289869227	2.7453943733186645	-0.27236427492276793	-0.7267914301497691	0.38328946259883917	-5.6921854878580085	0.5746646179863429	3.6550525708411308	-0.3322396590950261	1.948286040778392	-1.7116851710331262	-0.7404596078032605
LGR5	-	-	-	-	NA	classA	12.949242758560493	56.643404837725825	18.867638403235347	16.630978887871166	0.835925613501362	20.32656899061687	20.677882706567157	-7.590762558087274	-9.800543945301833	-5.82551187155939	5.288995968072319	6.111281989183962	-0.45691520502592264	-0.7736633885298596	7.866998491843651	14.07974992344969	10.394458006935483	-14.65640794716541	3.6755754111526593	2.98719634609127	-4.196472883816332	11.005530168351932	8.342297841085538	5.467340937268366	2.6685650052673116	-7.637242342503788	1.2035004269144571	-1.419039171092107	3.1686420084074256	3.601907151198411	-0.780083425966775	0.9218771780198465	-1.3480633430245321	1.4156226344071476	-0.6400484051297213	1.4595040067776182	-0.4725073523083322	-0.801998710659199	0.5549424695521837	-1.7962605174832442	-2.6924290721725894	0.8697281807750386
ADGRE1	-	-	-	-	NA	classB	8.772693640274806	35.83498276275945	36.53401507698396	49.6414777098839	24.848191434719915	-22.580139277942326	-5.585170023437166	7.331934945046677	-3.9835147348457824	0.9283798343434827	-0.12766573692432903	-5.401331480842108	-7.201442755650441	-2.468899033200605	-4.581926067170305	-1.2272614126515915	-0.2619419450495831	0.03539737030250303	-1.0951831702405181	-0.14588194370091584	-0.39557536899084145	-0.09591440371694046	-0.5735900480508365	-1.4291882553475572	0.08685716291139527	-0.08323102798316537	-0.7412906123177593	-0.08225565491557331	1.1260012579867409	-0.7710331029652516	0.3875478442168868	-0.0556915804754031	-1.0755600745008167	-0.2723207809024559	1.202571914056049	-0.023365287889755525	-1.922196200671506	-0.04103768828740925	-1.135811039171514	0.1141834169941813	0.3259351324352106	1.4483556899454164
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	8.971392237434971	35.88747753521638	33.48653511748354	50.826349440776646	26.29196488659479	-23.006785706742885	-6.945450243817526	4.070254581430211	-6.942841137202387	-0.9669997180252193	-2.287291221793669	-6.434248706333499	0.6718903476288784	-0.21994017658597576	-3.565175630209134	-1.2600074987403271	-2.7749102233590874	-0.36435113827799137	-1.1146674656946447	-1.5779790758515306	-1.3157450064672542	0.9668250666275635	-0.12852510767632586	-2.5446643795754804	-0.05001496788622658	-0.8657516519254993	-0.38053087294007054	2.165776994133007	2.39449514834132	0.5208377744330241	0.3792539253737433	1.393713119805011	-1.2964938727594664	0.9826631023756438	1.3744083199766257	0.6889881493095494	-1.870151659019525	-2.276126862505781	-0.6173867643730154	-1.4076058085490228	0.6099949913656268	1.478075158427439
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	37.653440074012046	47.93299469353385	10.65898888532427	10.673868531241988	6.926270644002453	22.874455619080166	21.015791778395123	2.3020486430584963	-7.364384344819916	-4.237089710095576	-0.11769015445164271	-7.251674273794798	5.936257991135629	2.9672279750944424	3.729761520360748	-5.576284740492429	-2.5284977942397817	10.989390046430389	-3.702590409993543	-1.1112970455392648	8.599037289045494	1.8261528715663409	-5.519014136115094	1.703829735963692	4.648857551690226	3.1689563593573378	-3.2547401929097974	3.3277503172627596	-7.0391779617850645	-0.2399677207659808	-3.1839008329002	17.346297266953478	-1.8541936436637871	-0.2541768743146582	1.4753921099882434	4.821919239796828	4.460160452693051	0.011597302755437957	3.815584176458278	-0.10494159927755616	5.022913623697922	1.1973540094889064
ADGRD1	Coupled	-	-	-	Adhesion Class GPCRs	classB	6.734267945659307	35.73330773686646	36.79958457512915	50.87886065897109	25.021761981413672	-22.38993484043835	-7.032082912374094	6.361798453095394	-5.610892927536252	1.1360304873460143	-2.4538972657584375	-5.317320178697351	-3.137502234458547	-1.8506669960996667	-3.7543494388959027	-1.2248985064430815	-1.5772189817386713	-0.9130588020525624	-0.9164027108047296	-1.0741251720800247	-0.9735982474866797	0.1239844719837767	-0.8306241638827135	-0.9064538003382879	-0.5388710469868166	0.00039105635678893285	-0.4327375145716332	-0.2833077717068118	0.7892196601600487	-0.6807287246803092	1.109712571036453	0.3334598884465005	-1.0699240707275124	-0.056558912815854914	1.4147201742870594	-0.2571506833791058	-1.931745650316014	-0.5062361327548084	-0.6797429467341007	0.23546569804779033	0.4456759956250294	1.1628842154869894
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	18.718137693899884	38.846435073492295	35.99718801218725	45.87564237834197	30.5341382427161	-24.034001138929305	-2.537980825488773	6.84400356688231	-4.316515323556763	-1.6984710416386242	-7.973629003981425	-8.098806110999341	3.5638371227865844	-0.36193065807644775	-1.3435984116553819	-4.3200991806446485	-2.297142567774551	-0.8545395923922684	5.084230422488716	1.8092590551269325	-0.5043195468382016	-0.3967334392833316	2.1421153296155873	0.42981881120021675	0.18174366014837345	0.3099752960291994	2.6912819947926674	-5.314790466396126	-3.568789352514644	-2.710708729669089	0.6202129178873727	-2.0231754317650115	0.4688752565100116	-0.5232034857656844	-2.066690740912066	-0.8475950967303023	-0.7380237165285722	3.858703399788473	-0.9235028584054079	0.7749813781231772	-0.9654039393993958	-0.7261536348298726
TAS1R3	-	-	-	-	NA	classC	7.237986279772009	41.04611827036224	40.008352417162044	50.866862090117834	30.38516325381412	-24.60915897103464	-3.0757196136165326	6.93559503926834	-4.076408210501854	-2.5373376317945424	-5.701896670042405	-8.137191168866838	1.0474928810800102	-1.2324063385087984	-3.868245212252261	-3.193571106637412	-1.4327531696581044	-1.2841255269288594	4.026870251883907	0.6356059906089846	-0.317058202119584	-1.116901313072322	0.686379740655091	1.2770800773535647	-0.07324843705885938	-0.03949098123805868	3.6699446916935	-5.6071066194027805	-2.851091140618623	-1.8157054258036829	0.9613925711850182	-2.8285413965472563	0.2832327247675966	0.11658780780842429	-0.23379224394555245	-0.12473868950213428	0.2875956394285401	4.397074340285609	-0.13291572234989196	1.0287865186562049	-0.0229871893487083	-0.6842057328184207
TAS1R1	-	-	-	-	NA	classC	14.106641649124542	37.98841638552374	41.086392850576	46.03467606591314	28.666143402623636	-22.93577564067413	0.7265494820698095	7.707938983458644	-0.8800917238890735	-2.0049357080121877	-2.6941659688727237	-9.200598799120833	-2.767662964861443	-1.3153301363740058	-3.282493914967592	-3.9855044836964044	-0.6521391048319218	-1.1345516734776595	4.190732691695627	1.9849583598679998	0.491288949425023	-1.6218501065811928	0.22679327924272735	1.5665691883504993	-0.05691378609481811	-0.20824706203657628	2.909080196366951	-5.853895455926078	-3.0654055483024485	-1.379293557579325	-0.7212348627254365	-2.790957242539004	1.6331297045981088	-0.19823020590810195	-0.48113429962152054	0.2202733116348215	0.19611065145904877	3.418957189761968	0.04040112575615467	0.8896769877533557	-1.2478638834440972	-1.115585029254413
TAS1R2	-	-	-	-	NA	classC	9.34503700047584	61.45256778676086	19.176771116241344	19.532286498637088	2.6188690083295927	23.737245948201636	20.155014911772938	-5.045693308246552	-11.681385530637554	-3.931784832252156	0.754006774257769	6.741697701106702	1.4573466282987304	1.0496628533168355	12.845042501695751	9.189837381965948	9.321899528422318	-13.989629702736998	2.379550700279391	2.4360305778272306	-2.3364498270877285	9.497312607937635	8.571075265954166	3.330064872062621	1.3369673531682904	-6.849210268265254	1.5317473867276807	-1.8402964041515133	2.561661511454101	1.9937184869410773	-0.7219427866086939	1.2546009150663424	-0.5725063444235039	0.7677382678870213	-1.1926114407022732	1.5133228409447765	-1.3712410878458043	-1.4749108502995776	-2.4307318533339033	-0.1484311372639287	-1.7306942024709062	1.4016711903555985
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	7.259996717210579	58.38225099495034	20.14161089250786	19.676126827700006	2.563595880696965	22.546638950060643	21.43011872454421	-5.4805668360455995	-12.353348290899156	-3.497187720199164	0.5356393172784626	7.847301680557344	3.632055297851766	-1.4540426583574935	12.986100561662568	8.757068144278588	10.262621183978894	-14.85817890925911	4.5968669992762585	1.7063510160707693	-3.332767050281765	10.825151203104056	8.895287956441308	3.2815881803244724	0.9487825271982706	-7.980694725183299	1.8530546854384187	-2.350458732205526	1.9655606697969097	1.4980036258248781	-0.7165092715964355	0.3097863482334221	-0.7377082550571153	1.2371181598071839	0.27454459342285115	2.099074520509851	0.3013463606513378	-0.7394959723887037	-0.7906477064077745	-0.5452620246890946	-1.4668009019828352	0.8222560236388607
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	133.61556498932012	-6.032493925721403	-30.831931844511963	-14.577694123394787	10.839338257225142	-0.2007447124229983	4.60704990746429	8.241821279272084	-6.834998498469654	12.7364220234307	-1.7724745667592905	0.40782003377957576	-3.4353957097872585	-8.582906088040964	9.179348148054805	-4.77703864023686	3.4233367180160252	5.021028838812642	8.58634008094863	0.14445598331161408	-2.8552371023477114	-0.6261572353350651	10.097672204813234	-3.7536872852595335	-0.06934764028775753	-2.321317938204082	7.0585767762923135	13.422115419265168	3.1359813228010323	10.894531103050157	-1.5270066634411263	-5.7647852836380356	2.3528664021872574	-1.35215184282084	-3.5034932244712174	-3.51739404814147	11.639204645267384	-3.3354080758341347	-1.890410339326307	0.40520685753017543	7.595717482192385	-3.4349484039643645
GPR156	-	-	-	-	NA	classC	34.27701305412713	55.03928760921065	7.659594848142477	-2.0508602468688153	-2.6651912505171227	22.86439734744064	19.140934456159112	-2.143512473302215	-10.252344569666665	-13.541910684258438	8.983645283581149	-3.6478875033028344	-8.400265872568806	-7.42403209344586	-0.9305209151476244	1.2154281740220862	-6.163592974155671	0.20908055764408448	-3.0337021089583813	1.9841069918472163	1.1891785959062677	-0.31588444731822507	-2.296802033171403	0.2394157094265016	-3.6217279624906396	5.101513868240444	-0.7688195225774296	-1.8616407667327948	-2.1063931012846853	1.1030194637952948	-2.085768894032289	-3.0424039420059183	1.0691073106301534	-2.1123507395128183	-0.8501109976166955	-8.454141285163592	-0.6250405572006088	-3.1288632106963536	-1.8118895905335293	2.2524893597384112	0.9335683177002349	-1.3091391716913754
ADGRG7	-	-	-	-	NA	classB	83.0111917035642	30.178143603151117	-17.021892539692185	-18.405669595261944	-7.449634777345572	-14.017672901860989	-9.152330402677636	-8.998921377892115	0.8312656283018925	-5.995854985929466	4.768122855140294	2.0446240085730025	2.5126740319311054	-7.367162765890747	8.466917976282492	-4.577442682543461	1.370584204496485	3.103000471597754	4.826329536223938	-1.3704313579618803	0.9648912478813844	-3.626545751188461	0.9518353725233749	-1.6689273115498662	1.8325649414304046	1.6227374230025196	-1.5143021341082987	1.7339043603847994	-0.0750242323697266	0.4315079771429259	1.3061275534508479	-0.9659441388860717	2.032208601949076	-5.5795837910850485	1.0951135904729838	0.9734770187030107	-1.5127823976307504	-1.8222812605385816	2.3624981349131504	1.591385886749463	-3.106421305276144	-1.6676272406391643
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	47.88694875303481	4.9526518484422075	-4.245853345104579	4.087459303648144	11.400150402054969	2.0240687356787106	15.61216942704812	-18.206802198654657	23.715506315955132	10.591557505416112	1.694099943359906	9.745774406848831	-3.784673090554238	-1.3457285295397825	-7.701710171706497	-3.0290541499637946	-2.4883783404528614	-0.1569820109166855	-1.9485629786620662	-1.5001828984641257	-3.549542306692071	-1.5553789121549815	-0.6856470213461268	-4.9044569373695035	-0.5928991212328263	0.8237422718675662	-1.5466988305591847	1.1931182511944947	-1.4780044876320395	-3.069404485572778	-1.8549899569765078	-3.8978207132663334	-1.6192524830834945	1.708569353311182	0.4253033644022688	8.65239946025592	-4.804110716114962	-6.548771940706949	-1.7614504469975123	-0.7627252040900926	4.670591946641791	1.2002526967690246
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	24.753231300796543	11.167271366363424	7.649268099158047	13.505464434374602	9.322023314474041	-1.1175220936670565	18.64694632565934	-21.37833022790253	25.900432609867256	13.084490939152673	3.6085375146276957	16.99180188445255	-2.0179062252432582	3.5344437465421614	-7.388907949719538	2.9844721614644847	-3.1561544966483384	-5.62997035629327	0.223713621574799	-0.5245011437886175	0.6504890130163885	-0.6100464547498966	-1.3115200173703097	2.222536919052453	2.9714536289057203	1.1240765986081578	-0.23819659894442397	0.7464450673770123	1.1005397102655494	1.0721989945635297	1.771666793864101	-1.3020725098449972	1.9163201440308286	-1.2517195065619844	1.211512516512617	-0.9155770044850243	3.1672331122892943	3.2945798540845006	1.1959184473692561	-0.6865253632923312	-1.6424038901854439	-0.7428967644080655
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	23.4246408574916	11.115050791610992	8.79786962709245	11.514286357370793	9.043511676279374	-1.2325290351189702	18.69851557366861	-21.9681608387224	25.636377774575983	12.525214409312948	4.079617073129761	15.489594869142815	-1.0720169528403964	4.040383119523312	-9.984156256617307	3.9265675522918713	-2.7067331499381613	-5.285810517459105	1.2791357044188043	0.2949590254039021	-0.05421547007162652	-1.9096800140078773	-1.6926802033734532	4.141566296606095	2.8416374587481688	1.8580692242182	-1.2714276712447403	-0.06801233447557314	1.1322217412140105	1.4074159681356633	2.3322930493300036	-1.5768550321975785	3.5872377554352743	-1.1550493355204217	1.4962287503167109	-0.912364793992646	4.000160410384323	3.254726107320457	1.8188389044262867	-0.5911753167019834	-1.7578895940348322	-0.46553880140930876
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	116.5759566967887	-17.444071210797517	-37.49700509770409	-19.725730745289923	3.7676545375009165	-1.4895975328410842	6.725223222285704	4.467803075471281	-8.04284253257265	6.938841012047347	2.9160431774692865	1.1499103002579107	-10.5822514625557	-6.782214990316112	-4.730924386551461	-8.091304647436946	0.695023481876532	4.722595985215254	4.234512240552675	1.1496667536275962	0.11497463314496356	4.807561285139067	5.740506385276335	-3.0011215522357935	-3.484390252379411	-5.344728070503848	3.981470310319217	0.1206830883298936	3.6176176904837005	7.592460327832624	-0.3228940634096374	1.29621427482285	-0.1320586284055834	1.5615096766719252	2.1877278722868754	2.3357401741081083	-2.718706154615642	6.986694500661361	-1.3669361196034988	-3.301964470392173	1.3712732425119962	3.3713742354568215
GPR149	-	-	-	-	NA	classA	54.69497966586964	48.34917328023084	2.825395583630611	-13.944892649541412	1.5439385668583296	20.997656223325844	21.02788093326563	-2.8429183427207008	-5.148031718570563	-18.542327928811886	11.297456261569897	-9.262998170895322	-2.4160544546346983	-8.546796751526117	-9.032082981999274	1.728067084064425	-10.357122553118913	3.499081272439258	-0.9928703930796853	2.3226353848280312	-3.8023604026688353	-4.327792305995772	-0.9845404429764325	0.953977079085625	0.7269303224702218	-2.494484480854582	-2.1967300222516437	1.4259139508981864	-1.7400786014662135	1.0581514992171333	-2.623831835476153	-6.9081314504051425	2.251518739228181	-0.23503537807629354	0.869733015557045	-4.1472656003239114	-4.377207113795062	-2.1008642571449636	2.525680942801945	3.0724407630819774	1.6727986295050563	-3.5820737491213266
ADGRF2	-	-	-	-	NA	classB	61.39349688788627	35.239718054070316	-10.925002052529894	-16.064961537588776	-11.766075852867557	-13.3903913244065	-13.637612174932404	-9.390404442579882	1.3843942085304912	-3.286856753322703	9.36809213934856	6.91404448004272	-4.429151943307092	-14.125356728222355	6.530594937574711	-2.784389063480484	3.774650753257312	2.5355053491994566	0.8977816220328875	2.1034113573020985	1.7980997257874731	-3.948263087818216	4.684245051929895	-2.630410006826162	0.7973799994060401	1.7978084499235893	-1.714401616957495	-0.08668374232714043	-1.5976973139993822	-0.7209785634680269	1.1584610501853903	-1.7202791375188202	-1.2385403525195173	-2.6068222817220805	0.6919529205135269	-1.022444281080036	0.6162442028331595	2.1341610744971664	2.9240304165309463	3.4688863475797826	0.2597620732899225	-1.2343321755515553
FZD6	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	36.69669077067576	6.282053660517813	1.245870021140837	5.94683360228237	10.226390583984566	1.6884516318169274	14.25031869265019	-19.262172602051702	24.400119479743417	9.386301705367366	2.1354504697961154	11.368888631170485	-0.9328108934377694	-1.752983756574002	-8.395325013997537	-2.256587685504035	-3.594051192520209	-1.4960866719274581	-1.983405935086511	-1.6757574120043328	-3.8291404834254434	-2.680724598926201	-1.6709978421868037	-5.5409937281872566	0.5571041709431833	0.4849492613749313	-2.785870877040782	1.9044000393196638	0.5021961549724948	-3.7352991668318634	-1.2484781138186853	-4.380195137215275	-1.2992143992429945	3.422664741901395	0.39564687077074073	8.57570352188778	-2.623444671288285	-6.292166912901534	-2.243342868030328	-1.701988957979159	6.321308543477837	1.1960813690493481
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	39.64530235413751	51.738905646896555	7.3118749973004755	-5.764433609010058	-0.8414805754817658	23.01804273893456	19.30328765320771	-2.050910861095484	-8.637385369058522	-15.422505513483177	11.205876998973217	-7.014183875008102	-3.1246024397457703	-7.107601796457942	-5.755096314278964	1.7648019432503574	-9.210641277161592	2.9541620096189387	-3.1933157522118516	1.60581330565544	-2.1758474788568996	-4.141364832415319	-2.1280736274386194	-0.7080224751053039	-3.3908953689306207	1.0041945146532243	-3.0878929885965034	-0.5173880173034313	-1.499835734997378	0.44282298369764733	-1.3725329894091887	-3.5558341152081723	1.315979922404584	0.1240748352773242	-1.4602958057531363	-4.1202988150318784	-2.5848998910608096	-1.0320803147248578	1.3433811993499494	4.170640059622186	0.32715670722049117	-2.293064185494285
ADGRF4	-	-	-	-	NA	classB	28.002617520544536	7.3849335439097965	2.6327812330137355	7.203496385647894	10.48831201148084	1.0613625965827742	15.275973867478314	-18.738129113309444	25.2290901890919	10.338100825769931	2.8905320282190305	13.562739002212002	-1.9345279029438829	-1.4012506331402264	-10.3279595633148	0.2698526514536289	-3.722921758840813	-1.921200954429371	-2.8194493986245828	-2.9624141430911815	-3.010779560738272	-3.2278404379121968	-1.8846876242979231	-4.185958850994181	-0.4716059310819139	2.2160973702064415	-1.8326454977168987	2.2537607829164457	-0.5507269977074544	-2.881254267919102	-0.7448184670209753	-2.678059182342008	-1.6488183284491822	2.066597260030958	1.0700783369881572	7.284263838292332	-3.0560472975584845	-4.90102148921965	-1.4220164090687772	-1.2196611261086778	4.866093357265148	1.6013932830540394
