Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	21.015011163259462	3.682449243885703	24.47323934903764	21.629822542516877	7.55341041957921	-3.3110224704052196	-6.82264169514896	0.6195515753555269	3.3362361931195514	-0.995799126764287	0.6215684611753948	0.2999436875084776	-1.8807505373244935	-0.18289255892338804	0.9425581385122831	-2.0524350241581426	-0.07320089523908074	-0.9521327334743087	1.0858498301491262	0.23967441291106872	-0.22315818312682778	0.29574474875517165	-0.02143577230440032	0.3451450170835318	-0.0014660556760371056	0.48288436145890107	-0.5384839103704717	-1.009597189470955	0.21817682674285035	-0.11225399386875484	-0.08154426884970573	0.4731440398544381	0.0017336472525269547	-0.7699884990917092	-0.36035942128980497	-0.2757870135756256	0.09129165810408993	-0.39572387776941637	-0.0452464549473059	0.03991066782747545	0.2457856971440073
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	27.45806581446313	3.8645277199186605	18.77774665434251	20.441522709058397	12.830007830539188	1.562966770095041	-9.250267543819735	-0.8862775176580115	-0.29621717691056565	2.2513477815684877	-1.0214532268634802	-0.6132840358502991	-2.3014128576807233	-0.4645816929373258	-0.8766204728439289	2.201560191963018	-1.025399277698988	0.5732846203039685	-1.0473202933370533	1.1882218087970071	-0.32226130210795195	-3.6029124139421955	1.67503396228127	2.1443178321809326	0.24078909680027763	-0.4736324135464165	-0.7132430215475657	0.31828910358863466	-0.42335393923769243	-1.6483743709057486	1.3490382955832894	0.6930260597826261	-0.45792239496035175	-0.5524753147780449	-0.47400170952356085	1.2809139275996717	-0.13847536279611025	0.7030697127076128	-0.3293419444738571	0.0031929156648027625	-1.8020723285703915
TAS1R3	-	-	-	-	NA	classC	21.202089924108744	5.160273012035448	26.21808272053693	22.110481278426835	11.923969978202146	-0.41839685835345586	-8.551071683926713	-0.6657722781001723	-0.14476938940606932	1.5931200916160815	0.11497253729440564	-0.14385187393640664	-2.119698414575617	-0.2020329343536228	-0.2707358540625541	0.6927767718997093	-2.4666821805321595	0.5179618376515855	0.3123296498004603	2.6107590701337458	-0.7329098592360903	-2.8016195886160316	0.4305662661548015	1.7619153984908538	0.8453147041164819	0.33252840548049206	-1.132232089329526	-0.6204034560140418	-0.5103224444480272	-1.968985686489424	1.7467720074095399	0.659057973969415	-0.5587779268268902	0.3399000251097981	-0.16042444028738648	0.37327307813929167	0.7259965657031281	1.479609390960005	0.3778152231519654	-0.1926974717838758	-1.6280724869173047
TAS1R1	-	-	-	-	NA	classC	24.960521891335198	6.582043928478128	22.118470133528373	21.532553400164375	12.910583512917254	-3.562067147959794	-4.291073732558632	-1.0950446351822571	-1.0693225745304782	1.4892524012023154	-2.134821539024851	-0.48361347485415407	-2.2120133308770735	0.4540510105574058	-1.487527577835234	1.334809404876333	-2.2597149304575543	0.9848079070022	0.40716015817880896	1.0416074268147888	-0.5647169684517486	-2.405035435231841	0.8184485963177226	2.2769663700267175	0.9229262430349872	-0.07879210500724852	-1.489515323156387	-0.22159082622428306	-0.8204604178177011	-1.1600827188149918	1.2104119858687927	0.8447558978108421	0.1701562281802535	0.1090954923057609	-0.4529584362839718	0.9682460575597487	-0.5859526813091992	1.2928028830962128	-0.3468271129124208	-0.08366037999262434	-0.49347328666836415
TAS1R2	-	-	-	-	NA	classC	19.071210542843268	-1.3629671867379431	25.38024324797707	-6.649112540302481	-0.8639731404386635	10.77752386279826	4.799823339785112	-8.477967823373763	-1.0637013788824337	-6.483069179843209	4.412233686938683	4.005660614502111	4.785930486525635	-1.3115960313771264	0.6492033877249074	1.9839047968332668	-0.8486187936714785	3.6486211034900267	-4.03019627925524	-2.3904804201113476	-3.281556559395042	-1.8613232945885994	-1.2539830815376667	-2.064222984674174	-2.474652818082338	0.48806094138927264	-0.255040326123766	-1.01133240787455	-0.9080044288000323	-0.21974622224918117	1.0908044184523926	0.7560726252178862	-1.6971341497688006	-1.2255981902967916	-0.3900386074029548	-0.1814756556297701	-1.5338842235998578	0.6431951372946022	-0.8779169699032707	0.17141544880530193	-1.270780097760458
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	14.936421618054	-1.6378620578026788	27.75947970778186	-7.918612228507725	-1.3706237464060242	12.783779057890644	4.440729891551741	-9.556672606755445	-0.13271736291598304	-5.253529536703559	4.311732946639859	3.290471030858166	4.277649908111308	-1.1321118948684659	1.3013082402075025	2.493578427030529	-1.378617203965838	3.5223239139218303	-4.253274880398161	-0.26879426826078295	-3.828069098704536	-1.798182884810528	-1.2098859850014894	-2.3658559861688224	-2.5418419558677723	0.4596486735545842	-1.0589062639839155	-1.001759037100804	-0.499868462284268	0.09287791958171739	1.321766561877067	1.0222386897615094	-1.5240159280333851	-1.0317147964107645	0.00874518063319143	-0.6696820423855556	-1.3833032420775173	1.0494247869882722	-0.9757844664085636	-0.28690834518723324	-0.12337652088783906
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	57.10233946749847	-4.5535390520775385	-24.70081897949063	10.289122918434506	-1.2784681483942864	7.672018487351988	2.3549091224377157	-1.7322361386980396	7.334767266284359	4.097800307884837	-6.923107639321346	-2.0745847117964713	5.062434074524276	-1.4410153965308499	2.4796911699466597	2.4281600657327145	0.6808778087394988	0.34773612279046157	-1.6073837866535743	6.834586973687069	-2.7718943572274948	7.687718343016186	-2.071984916221778	-4.690465332124298	-1.8239390774326396	-0.9244443925678777	-2.2669608188568144	5.304248761350549	-1.7447666355086708	-1.261976694277941	2.4212350881918945	-4.550073036197101	6.1267571295743855	2.1978816613148897	-2.1800915182912264	0.7140550684965542	0.33561695038704836	0.46710091899289646	-0.5764062111484467	-1.3058404920582665	-2.7839980719709394
GPR156	-	-	-	-	NA	classC	31.32127225922654	3.199941212414185	10.164921730902751	-5.589208372293136	2.0070631285574527	3.5640077350026664	9.173262111503409	-9.762375738843517	0.20936552795563046	-11.421055205075795	3.060413303237929	-0.26409067904950617	-0.1398210310391603	-1.941239788273944	-1.5669626839344606	-0.9217659331990318	-0.5395588780264476	-1.8519079553232674	1.370716584205407	-0.6370888737677792	0.972603816605043	-0.6609097255004455	1.7066959633585057	0.21656699539397956	-1.238889691482786	1.085714449671845	0.5718030162820806	1.9349679818804464	-1.1733008014771031	0.11612845375444471	-2.185652549971928	1.2465766859071428	0.7391121658459174	-1.3599877107574387	-0.05713694298568239	1.7494402152818578	0.49394375699962156	-2.03530691344212	0.4510037975436094	0.5332443747338335	-0.2812177684189642
ADGRG7	-	-	-	-	NA	classB	41.250672195164825	-2.269717121566968	-4.382604982381082	-4.857638200938375	-3.5061905182046638	-3.2756299802094224	-4.558209251402481	9.840896472570416	0.8635617034689719	-2.712965507190834	-2.506269998923981	-4.50639988811482	2.8554856599503498	-0.6695294056192508	-0.10125509242706156	1.2032543790821935	-3.3844358652464224	0.06323223804825491	0.10199732562014177	0.8880173362858815	1.8843888428329132	1.116277396821993	1.133875820735097	-0.5365092269168873	-0.5674155528860109	3.1440156747776444	-0.5863472698992082	0.4255704744956017	-1.0715162293370648	-3.0259576545201265	1.1162479183588003	-0.843633901872875	-0.44476455081002203	-3.4789375890726846	2.7553276475439534	1.1765730703978847	1.114799578805325	-0.7809389788474669	-1.0369472287582475	1.46939441694508	-0.4924356876358479
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	15.198680266620226	-2.0239986371704877	3.4832548630951945	2.825954052248827	3.2713474024889324	8.473191553754347	13.415590992756577	9.005056830518898	-4.0410302515496825	3.797419085282655	-1.4210604727135445	-1.675762242347084	-3.4744784907006387	1.1549492246803115	1.2189545241799402	-1.3435473375489522	0.5844782757105441	-3.9901821845893592	2.23472429891564	1.122941858702471	5.543422303521699	-0.5375691155689732	1.9925604380247757	-2.7477757202735926	-0.7215497012769877	0.17800746691401007	-1.8611083480992248	-0.23756249038910168	-0.5098793673440609	-0.239079024114431	-1.1463900237872813	0.3921479171632937	-0.07553994436634615	-2.5457656714755545	-3.3158053006576695	0.5389287267930772	-2.4077663111159406	2.270761566488736	0.8197577930813694	-0.41025825226701246	1.2546472786158174
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	2.4901261786953137	0.018594862293698215	17.172694061751873	2.5052350997065735	0.3461531166144101	10.918281094315837	16.140790187982862	15.510478699440023	-3.3857680256779537	4.388663175306926	2.9394675582031344	0.4486428498754154	-2.78180589426614	0.5524781300982616	-0.29549790178655055	-0.08898937530107953	-0.97199361667847	-0.0990639658932354	0.002642018779793532	-2.1170430356398118	-1.2615133052781227	-0.03892045563470626	-1.3720590665615644	-0.16480183457311362	0.2673802450268264	0.8951266724674863	0.05504538637805614	0.5280665237870944	-1.6542314237655986	-0.7074163114616349	-0.5468327408362033	-1.1452064915261206	0.4726344887381017	1.2185888593965057	2.5376484134155564	-1.1730933163296096	-0.4290435848836917	0.9536627335587352	-0.9915354636948669	2.5323304092087366	0.15259141725483957
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	1.5720435831444293	1.7513375151406612	17.320863627123828	2.038889794010348	0.668691406672998	11.188032685205973	15.308114293177688	15.47222391064931	-3.929172621369455	4.079328266688174	3.5383173667572954	0.64087518214281	-3.6286103960714926	1.6783015167854227	-0.9955386981071614	-0.6022310590781589	-1.6416845940785842	0.08091492961524496	0.580592528480136	-1.5181622497747724	-1.173717221650912	0.18924584109403517	-0.8075521340132924	-0.3979806357790267	0.7807072461487107	1.191387013264788	0.6521396682159405	1.2789453066595962	-1.8981504143447172	-1.040644014103376	0.047491453042466276	-1.0988531054741668	0.17628392637882181	1.6734823995832817	1.9616838864246728	-1.263426532206329	0.13694614886685536	1.7449677954518967	0.21203959030569736	2.524356153540012	0.34391972764608475
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	41.27659509899275	-4.926573100278824	-27.10433336837071	6.730703437758316	-2.311696648257791	4.11687643761237	4.416690675743986	0.7906900740836406	3.084836504538579	-2.200420225810309	-5.777536851234007	-4.031137643087874	-0.9363742753085756	-3.3325716357494475	1.6597714960998298	0.940881797291079	0.7245930075339064	-1.4443831853542946	-2.2605704293059654	0.5929179329628441	-4.585449614097505	1.0833788797660686	-3.287175875904502	1.9065278238672643	1.5310617906776829	1.4480502189985134	1.6911034082829592	-0.8844722245321852	0.35156510642690963	-0.420387012462973	3.429899818899911	2.1600766955304733	-1.5332902902517813	-2.0169424769741005	-1.1478371223948318	1.2099582348992817	-0.3500480871633172	0.6354181253990837	0.8523067767730099	-0.30689055708210666	1.7283560961000064
GPR149	-	-	-	-	NA	classA	47.39577940603588	4.416516610112587	-2.890299443523956	-6.69952304479467	9.161408120573675	-0.42873465133970434	6.535719081807306	-10.72037207964294	-6.517667241892481	-8.018843825553809	-0.0806125495205374	-3.4646616801896672	-0.7903631038535973	0.8933160783548921	-2.746999449720484	-0.012802107630841553	1.5494255212021837	-3.540677981563433	2.6308150312725447	0.6638738493563948	3.090016051376185	-1.116081009672767	1.1916849093246067	-1.6806234759760779	1.1916710755934632	0.04757521150319292	-0.20588299193768184	-0.7260041527576494	-2.074168526266541	0.3764446001874517	-0.039324986504180544	1.2038966749147155	1.218482561796582	0.026289727814103957	1.0873164460321412	2.3105843392619034	-0.7063128773036152	-0.9105399564192443	0.6025137068014709	-0.2779065082697258	-1.4545150666459872
ADGRF2	-	-	-	-	NA	classB	36.38898624209563	-1.5357734895646296	0.039726798379557	-5.4839197927986145	-5.274111554725747	-4.520155813791321	0.10272883841551489	7.866470515004648	6.611165625967484	-3.31249660575691	-3.4739141380047327	-8.313592166627794	2.1773613783138566	0.43091934321839775	1.7372432728760512	1.1364598865315323	-3.0638930253778196	-0.625727700891465	-0.7752232523046756	2.548683537714269	1.8806453958051057	0.22608826359576686	1.038417134828537	0.03924869230604982	-1.2663338628206333	1.2119879413656574	-1.2736757751522305	0.6473652658963212	0.43248470742216494	-1.167233058395921	0.5815327450811023	-0.03303444062851834	0.76718258963769	-1.477831562231189	1.84580632678048	-0.5144016100444166	0.2206393919958509	-1.9947620281655525	-0.5312704209895317	0.44601564013271605	-0.34418759243273045
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	10.032150188680168	-1.6550279713833913	6.981116840200331	1.450941593322168	3.285436172425974	8.95325022018111	11.742208064868997	9.405838317829152	-4.8890361292503	3.629825720169294	-0.5167985794863984	-1.4886761605748131	-1.891305510952004	0.48338844317335994	1.615051943052212	-1.2983631726333038	1.5681031110077897	-2.5954719167998928	2.2428532719137086	1.0628565655445918	4.584297835830749	0.48113540889054374	2.9767291818099646	-3.0252301957246814	0.12809397339954529	0.37201632527874623	-0.9807636717219513	-1.0906151117886778	-0.8308977922260231	0.24871034318997157	-0.5972765057482052	0.23492418208581578	0.6355371176491152	-2.050550875178884	-3.6233441724674362	0.1226033495178981	-1.7839270575400388	2.5718009441342833	2.230229077720482	0.08063792792672403	0.7279863467352811
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	37.83643428971425	4.410342168667322	4.123602010452374	-7.587069621409766	5.120085080043194	0.4564840021312463	6.289313407204144	-9.404842689005765	-3.993067257151025	-10.01381155242146	0.8033033622444843	-1.8911636455418697	-1.4881943652603236	-0.5116367653163526	-1.5062283006491117	-1.3306224813645862	0.060075459591461974	-2.436859687712464	3.048358105933195	0.49698144272739403	2.828340732834863	0.33666762644705267	1.0409300995917918	-1.06992491820103	0.3355850146046859	1.034867184780699	0.6633708821702818	-0.1583220898309538	-0.8130549419462998	-0.10195675583879954	-1.466770859609418	0.5310625491018148	0.7933368126845618	-0.720197385997339	1.1206027644721341	1.9883575314194704	0.8391629136937584	-2.143330206258473	0.35355847140505675	-0.43891272031350204	-0.6524474942264724
ADGRF4	-	-	-	-	NA	classB	7.866779549886288	-1.3966452106765725	7.411194588251498	2.775307926096746	2.3529254491850695	8.265872918009086	13.765327158862508	9.982166195804433	-3.736442309622047	3.555961795210514	1.1592846982761573	-2.25479389137597	-3.1952574538138805	1.6797720352142294	1.319253780805291	-1.6428282749919199	0.6620296396820667	-3.2422229798260873	2.2178957515174846	1.1358850946804357	4.054264733590062	0.14401536638169765	2.009392185970105	-2.2382234534072634	-0.35932009830777534	-0.14586559486093167	-1.573777062390494	-1.0128463373985788	-0.1342607365731419	-0.18841915669410245	-0.6368314981961369	-0.01657643109211578	0.55050388443014	-2.49651669146618	-2.7749574243730217	-0.008650405867560577	-1.5828646998313418	1.9964862319242198	1.093262111414314	0.22176269922028397	0.7787666697418173
