Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	3.1490085875363842	11.083883549164266	0.1486482502980985	4.291186131951869	1.289913311356331	17.36602786283594	17.736056836008697	3.343669590540572	1.9791451813491434	-5.001293831926019	-1.2000685801046105	-0.5829088370261063	1.0460864492140347	-0.1886348036570189	1.5016874962267663	0.060038191259660034	-2.139571956296069	-0.7824906279470721	0.9489026770740878	-1.577692166402318	-0.734203856517351	-1.1008075141497813	1.69572354365744	0.9945325513721877	0.7573269838467522	0.9399307016126462	0.5802154674234596	-0.7360991736168068	-0.3788408055269283	-0.49331767460763654	-0.3629942918963004	-0.5045964134576527	0.13633595820195932	0.6621593255355996	-0.5859984087136414	-0.09032111965564636	-1.1758833059588392	0.2099819081445282	-0.34844708015103193	-1.7889760063583549	-1.6504439831494537	-1.3011640603293715	0.6109085720645473	-0.20326983517387456	0.8232184210112554	-0.39602029623044455	-0.8688469099664975	0.2168014432211678	-0.5098457024202184	0.7618791162160055	-1.5896236778217943	-0.8813452641225524	-0.24504706676295127	0.3936130311827951	-0.05167110361365024	0.16298124659043134	-0.5882220798651252	0.7047623952269525	0.009469018462885625
LGR5	-	-	-	-	NA	classA	-17.977056887021163	23.83903237592895	-0.8357240257217254	-6.9697588584588015	-5.025860496497955	14.5003510318456	-5.93576109905896	-2.5605021239549046	5.370590099327676	2.304422995825351	-2.5752222965725053	-1.138811703243519	-3.013335692119497	1.4056292958455667	1.646726130474166	-3.5436686270732753	2.4798690489912336	4.990882918691369	-2.52790309353436	-0.28521380083142117	2.5666777516106296	-2.347125880412513	-1.4140858831546554	0.4017260723905075	-2.9398696579059456	-0.2761612243721565	-1.268478311640784	-0.7747513818293502	-1.7125136292065326	-1.1326217409735952	-0.7654522235543799	0.07319957550884774	-0.032442046143234246	-0.12692196297126468	0.8186677645168062	-1.2631779808272698	0.7993140998215629	0.2784841540492187	-0.9317437075684242	0.012266823679492672	-0.0684728788513332	-0.05676066707221803	0.590273098641043	-0.11023248689390021	1.1566862361595378	0.5604606222579901	-1.0654247950947322	-0.02785656616619336	-1.5316715058140864	-1.124863790771107	-0.0028896899036889028	0.10233339014273285	-1.0344703166065714	0.3357423239383955	-0.5751292981522574	-0.06256191112292366	-0.9606615099674277	0.8101532540678076	0.4010409746546477
ADGRE1	-	-	-	-	NA	classB	-19.352083061251758	27.409907489611083	-15.155967842321793	18.00253318015988	-2.5051450197794654	-5.187181081775114	-1.4279067768728821	-0.6714954408968153	-0.14433044749033805	-0.5422423356286569	-0.5759799437778063	1.5226558227274476	1.378350189914085	-1.1948771537797704	0.2608795496369931	0.196501799183701	-0.8775062462128168	0.20524636943481334	0.6785384160513951	-0.19797602055389135	0.08259165661578109	-0.5565362104703256	-0.21708044279577446	0.6429897462811005	-0.31796762732578243	0.339986288776266	0.07839842954317669	-0.3516718339380545	0.5046824147445426	0.7548161138873164	-0.18021117252919844	0.012193698671548835	-0.9504299587475845	0.45012606637762786	-0.7616625513374506	0.6176648177709736	0.5225437110393232	-0.5998722139347997	0.1089753637432894	-1.1478429743825507	-0.21161397380841518	-0.11634052266751575	-0.6343499739490239	0.7111099460720532	1.3032987160996692	0.18591856300975082	-0.5125219617296929	0.07938546719638793	0.4719057721401287	-0.6564162874471731	-0.7172920058392064	0.621909654948464	0.7607524970028163	1.1992672545228775	-1.3467483600826957	-0.4602819122495994	-0.5172185980554697	1.0173576315463722	0.04680658731744654
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	-18.65833890949508	29.48495386822995	-11.119722298379127	20.306336693922777	5.131464232293066	-3.105933590416468	-2.7953872471266856	-0.24206437909967268	-2.156907633216978	0.42891738991761535	0.9295291829357507	-1.2501476508075693	-1.2690574794083973	-1.6016890655146534	1.6577565946770703	-1.515100432971633	-1.2948604021046362	-0.5565130148616846	0.3305372552720029	1.6920055919510495	0.14335519211913655	-1.5033614273243605	-0.48774881312099383	0.015995169749489002	1.017010917090106	0.5027317381803659	-0.02082553041251652	-1.4953627099136355	0.20137638773644434	0.0449728668831733	1.0917802131455863	0.05806043219046509	-0.4324632927933691	-0.49876765723487104	0.22372870603146897	1.029195157611834	-0.17584325458241876	0.22379653158508048	-0.12068866808487477	1.5965094743360508	-0.3526637594581583	-0.6413273781892287	0.7370345195552483	-2.1161516998945564	-0.5955541411165389	-0.6316451330710436	-0.040669926415002715	0.8707000204044779	-0.1561399758504287	0.6547994925587887	0.10642850637619425	-0.006718650198540355	-0.6913182611939735	-1.0023989984391537	1.3578489318139775	0.5838397520174458	-0.4919494762821371	-0.5033874244261253	0.03931154233090557
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	4.776257756004204	22.058236217153738	0.11626760103750157	-7.391000010301412	-0.16781417984785696	9.350340763822636	-6.8943311488101715	-4.702627720656962	-0.9195081770028871	1.9868748917301122	-0.13203256296291824	-0.02366610596087853	-0.6554459946999466	-1.0426132479918433	0.009023433494597754	1.092780273967432	-0.015301973451155738	-2.300320108317418	-0.8875206534632994	-0.31904580782295694	1.848351189234589	0.27643205321605924	3.7612579411895997	-0.3805952640803229	2.9763839528866365	3.5968012324995144	3.1795270092092798	4.067900167478586	-0.286435686186007	2.3178864454232113	0.8843322307780633	-0.4027480120603361	-1.662657942936234	1.4183498802781616	-0.5191169003003095	0.7060036293971235	1.47235676745852	-0.18162344544865125	-2.4102466201145005	-0.9429109922508753	1.000196699365606	0.06889129848874595	0.03339066522851716	-2.2024126369009855	0.21303087279324032	-0.5827171099152313	-0.2867718447415135	0.5731791458061667	0.7090412094526773	0.8733973145776484	-0.49870726701004403	1.2737924378361047	-0.5431383486209641	-0.44398424153848925	1.7543524927045213	0.7364148532126468	-0.1502017301518228	0.38994449184680463	-0.8448875263066926
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-19.289973805136416	27.186947164476326	-13.168303289362395	17.416926798358656	0.8700081950063664	-4.556648885936938	-1.746106444111163	-0.1517461761961077	0.9078388836715978	-1.2596492129977503	-0.696552167182572	1.6862138057064862	0.7138132068201617	-2.560075633065872	0.19774635293584028	-0.1527587576146598	-0.5197462989538769	-0.1736018090878397	1.262588774037168	-0.014281576373733736	-0.2878129469704213	-0.010121839239640702	-0.050848272224569474	0.3171870381671996	-0.0024020961603223446	0.8088485866250364	-0.2673083232058978	-0.6305389812741773	0.08671824025342421	0.8956903923814561	-0.14724246083128534	-0.15171341595903898	-0.47959344847124413	0.26009774929893836	-0.6131388524097493	0.684732597142549	0.9836443929759681	-0.2578299576756096	-0.33713283800096533	-1.0918769320447126	-0.4666681571277049	0.41040313659017186	-1.5209749331774574	0.7413162349357808	1.8674869228666529	0.5523638791971416	-1.016539401830752	-0.14251520263808562	0.8947643348996104	-1.0838287848120582	-0.8652492228916441	1.0699879587727734	1.0152125166766515	0.6911585395240883	-1.2754680236236964	-0.13313478048911082	-0.3561471728623833	0.507278191243189	-0.16379715290297436
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	2.0159457280605433	26.92245101655819	-10.970378425543194	18.7198774463041	9.731526561646483	-1.8245541400828555	-2.4034421599575158	-2.333627622129063	-2.6402965169124606	1.3397466329733434	1.108791655930297	-0.017169326900648374	2.279482573405056	1.4105746138800015	0.2993061012618361	1.8686332285607339	2.772291583451572	1.639210011039154	-0.1929750644940271	-2.8569190543244605	-2.7857131194965854	1.2981704103057414	-0.3628621587073189	-1.6853594376066465	-0.9057307395192022	-0.040265791975492134	1.3077495321540713	-0.06272340826249068	-0.1401315469160774	0.2773371320726599	0.3024822904177886	-0.7231610596430288	0.9857129061519659	-1.663764005119231	0.08828865915283095	-1.0561336283870042	-0.7482337267928578	-1.1527621266375505	-0.27130685350440875	0.415261381534863	-0.6978492619925667	0.11273621510113604	-0.396406206203731	0.2783065777377177	-2.014387380193218	0.4427144718429132	0.47728881974932025	-2.056351273607179	-0.7024165542993842	0.962441624917887	0.6734279838370121	-0.7687407618212581	0.06378715677642476	-1.420820971365257	-1.0826627742528234	-0.5455028920107983	0.27503011089315055	0.23974251843100416	-0.27814092395315143
TAS1R3	-	-	-	-	NA	classC	-8.168360883618995	28.343816757366056	-14.8087601844399	19.12768407394505	6.641458665838068	-2.172755209606721	-3.162185423261206	-2.1534888773618155	-2.260181039102945	0.311699328005419	1.556235444295086	-0.23792015139599054	2.311158892195284	1.139660391094913	1.0301850019272936	0.2793179222595772	0.3307543777640792	1.4693910543153637	-0.08140958880398912	-2.446103288325939	-1.5384270639775464	1.4840854355798907	0.2431885914349676	-0.6694261879905162	-1.4050325783321778	0.5427412326553035	1.4670636799083177	-0.7628049046121053	-0.3058941428901599	-0.6535025904622528	0.6590292141272999	-0.1651381604389308	0.8308262604776968	-1.1228331735338297	-0.15414740057667592	-0.5799237436822008	-0.10957770392522007	-0.783744331082552	-0.9004738377973054	0.041654242432894624	0.021737242805465455	0.39659870211971443	0.25124480489510737	0.0043659859784102506	-1.3831684962828221	0.9191887242278945	0.3929507657382283	-1.830842647817447	-0.5408340304687527	1.0673332545922785	0.7399305504264071	-1.0729462496386541	0.08440188521773874	-1.4179840826013201	-0.11875584045192664	-0.13950681133424656	0.08896798439035669	-0.08124156291493116	-0.05765296668780376
TAS1R1	-	-	-	-	NA	classC	-1.8543046051739653	25.36510610557855	-15.831649908483756	16.297727298192086	2.4185856837968305	-2.2341624930488564	-0.6564719817157154	-3.0238776377419563	-3.565181818090177	1.0283985670242748	1.6290166723731807	0.3794509405615	2.0224938825513066	0.5152965117995965	-0.2901648928956663	0.13731250028379136	1.6964931512971013	2.492624082801322	-0.07440840866071136	-1.8003571793943534	-1.629903749259797	2.2138635168059695	0.498007581251718	-0.16571432225880237	-0.985141065733106	0.6920679913911232	0.17410555697520275	-0.3063082647043709	0.6068246171979741	-0.06532093223877355	0.26854244943767314	-1.5776425176091122	1.0529521971263966	-0.2088505295986137	0.1893917828670507	0.1994494098128837	-0.9389777446025863	-0.6957943711641194	-0.45367194016543394	0.201636298313731	0.05215936271843026	0.2830383717977203	-0.9282842793931907	0.31227178611433765	-0.5588991502636513	1.1463572036005185	0.38543746318253513	-0.8484801524524829	-0.49593896339696514	0.7433147724349387	1.6607121442623525	-1.2066101731407144	0.48609377724901753	-0.16698532367272584	-1.2706936423999995	-0.7959324424037021	0.16666126808070206	-0.20470940485194164	-0.0331004349795153
TAS1R2	-	-	-	-	NA	classC	-17.951929482737455	24.810125284714598	0.8028861625011227	-5.643423869941151	-0.9249049168610007	14.475808310044052	-6.392396225656777	-2.6798099166267595	2.8737919493030275	2.93337498643699	-3.7301871149054833	-2.7281752500661383	-3.376885622675371	1.7716249911153341	2.040016216319343	-4.482140243967857	3.610613368893141	3.8570322796608303	-2.493827437502193	-0.10439646754974807	2.1796679038605715	-1.2291835756535885	-2.175231853324027	0.1983247449619234	-2.6881406903494507	-0.24595667370903604	-1.8779889344656568	-0.6677820668338054	-1.7286552299153246	-1.240177360997593	0.8632244592040187	-0.598774628118588	-0.7861654594772328	-1.155591550908484	0.5073812823177237	-0.6084547231224118	0.4853115035965358	-0.5619775985270896	-0.33631011366909874	-0.3815499214636206	-0.2807698859659282	0.6883579195678301	1.941850274042187	-0.07645935228348988	-0.3746012463644895	1.313773712614401	-0.6289836135562624	0.23545634472588375	-1.3885742420495344	-0.38973751719203015	-0.19287223464697317	0.35996854558653535	-1.0229070056867575	1.27003287879915	0.020289166526995382	-0.7265608953874872	-0.7844579102096381	-0.13446764643038336	0.09939844100331306
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-23.442468813416095	25.435820945871974	0.2765273266403014	-7.5875111044636	0.8195347535565377	16.21488733245328	-7.2482703889375735	-2.741526573489313	3.382405684658942	2.798548670389803	-3.4372647424780003	-2.065412851695464	-2.1073444549562788	2.3769303933504586	2.327855358664282	-3.201841523395817	3.44414281829301	3.779996624740112	-2.87384441591817	-1.3101847865002874	1.7210733856285088	-1.952399989689605	-1.9983393124558673	0.8606552708746878	-2.2925854424126992	-0.3802349819767429	-2.1095080067936087	-0.5489441609891672	-2.178771020574282	-2.4962432199723903	-0.35259708174817084	-1.1718861250639654	0.07230636120228408	-1.2137941743288359	1.2562038460414202	-0.3768872097821159	1.454323782147166	0.009218986305418928	-0.6797637172550443	0.03732873391370441	-0.2998415270276707	0.4209020522863603	1.562804570006399	0.321895370394914	0.46797409910291843	0.6048384449500048	-0.7872734486697405	0.3865304339628094	-1.2640210182130895	0.023334947130806933	0.16373052697834506	0.834507839016321	-0.8141831384110858	0.9913575028848118	0.07559617938261724	0.5423981165527562	-0.5350476307198108	-0.3365973840116167	0.09113599344249403
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	69.22745393066832	7.406367031875232	12.151921819545453	7.546306360829214	1.191013627310068	2.29264295743428	0.31267180051695265	2.4013641044026954	-0.6935182616121424	7.914697373427164	-3.9654312670735457	2.8627761412254538	0.7127682170615034	5.463080603863057	-0.48757728961320546	1.6388898736475328	-1.7312820844751162	0.5290826329568654	-0.29713643886799507	-1.4506488872326977	-0.7577460522952145	-3.2642416152341065	1.1426009431362927	3.1862098694991943	1.1835848669127171	2.520182239342193	-4.189424286098629	-1.4897446486513164	2.2962192839846067	1.4330357370656663	-1.1334284833480914	3.3421477322052344	1.8200043588977097	0.5182974396903567	0.044503903970818236	-1.9563928192338018	-1.9119586124270918	-1.8288422466373884	3.4738563948646246	-1.6516412829651073	2.496100171131607	1.6174448176003595	-2.2463229920913537	-1.9561344939023095	1.6798811328739316	2.224505348083992	-0.3414017582904044	-1.310628402830946	-0.02706158090728876	-0.7476115232473681	0.4200375918564434	3.2073935166115617	-0.88397891139003	-0.5698178188970345	1.833363156157783	-0.5504905777932569	-1.1630398774385167	-0.2591950614787437	0.4152921247051005
GPR156	-	-	-	-	NA	classC	6.799722429159567	18.29270600994729	-2.319682638280802	-5.319110670711108	-7.5748035692609434	8.553403642103229	-7.5792136493402795	-5.305402878928861	7.348350608097803	1.263394759110793	0.6347610047327493	0.18092808093032478	-0.5326852943616271	-0.745376217118921	-0.6519037088721918	0.058895341906880894	1.4263633696255815	-0.19920306569702395	0.8540335182878653	0.386790164097365	-0.5291411371983799	2.2508768072430905	-1.191417962866633	-1.6929296128231612	2.4347573022653366	-1.081649291926961	-1.182870634754911	-1.134393139344972	1.2923554492515001	-0.015401630766304249	-0.59642068865304	0.5671540393538183	-0.047747521281034974	1.6594813753615447	0.33260435571464125	-0.5982473336766834	-0.5084729604283025	-1.7253500421362404	1.7954661653550243	0.7276436130940449	1.251802357390687	0.9553775750704142	-2.161237368019517	-2.3370831928014235	1.6961627352045092	-1.470364555724732	1.441473356438874	2.1278495765892944	-0.041937050312347804	2.8058799608321077	-0.9911106122437109	-0.3363699182078969	0.7662471912012692	-0.7835663397751156	0.3142005974230958	-0.10641936386441203	0.5372159093812676	0.8004060716215923	0.30230106778240323
