Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	28.791822421007772	4.7772651081997966	6.7608552827665305	10.04452637799317	23.00773908638111	31.323641471164336	8.956032802636795	11.295990814558841	3.4248824513064284	0.6895550291760184	21.04696480628118	3.3297691111847874	-2.9912311126046496	0.5206187684216196	2.6757508576260944	1.1607674123398024	-1.2485971736808748	-1.337244136777144	1.362298650248029	0.3262437486419712	-1.9141927809035841	-1.8164339889586194	-0.24675649988893547	-0.9546094064483404	-0.28554659646767355	-2.1376175348649005	2.1337841772857984	-1.1527696090363386	-2.060654822065515	-1.4821372528173513	-0.13608062207758082	-2.1033215267280876	-1.822517020007583	0.6362931548713402	-0.7425283401377596
LGR5	-	-	-	-	NA	classA	24.72949097990818	19.302819481764697	29.135920043980374	4.264472391349326	7.293552646701306	14.590648438926141	-6.359068605795268	-1.6955072375644165	2.9970950042747857	-8.094386978404359	-11.66639179437731	5.589325562062232	8.938600825415438	5.009763707262948	7.613454083922683	-4.05248453277189	4.724430953424568	5.628204255430002	-6.9665717590972145	-3.0652642863469275	4.242189619212737	-2.2024480189127846	7.124619272659036	3.653961979063179	-7.078873121430367	-2.258458561586704	0.7455876834331883	1.2870995744778269	-0.7794313317634334	1.1072609755959377	-0.7719208799885274	1.448726284622292	0.4259011403636893	0.9887041822143026	-1.4863007264647727
ADGRE1	-	-	-	-	NA	classB	19.524926270458565	24.95680033253048	31.444265244551953	19.867710630228796	8.731561760199021	-16.457622670009577	5.183903421013679	1.429295014660633	4.629685213455851	3.805596295823009	-1.7757181995839058	-5.985238651354838	-1.7747631567688347	-1.0249040370932097	-0.46688692495298983	2.298010005728587	0.1229901378808984	0.6727409028531597	-0.49634619089511695	-0.9197935977926637	-1.4462430077540933	-0.6936490506963782	-0.2548900504175187	-1.1088906981932567	0.5203549321217312	-0.975340623676793	-0.7850314791633369	-0.302786084994227	-0.4709926433743613	0.606893972463084	-0.40254584662864407	-0.44584403927230454	-0.6067770702793825	0.14577101536651899	-0.1596333049007759
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	19.616900400301844	22.270154731756328	33.29314536712609	20.706381584468485	9.74027250608601	-16.437527263936737	-0.3740436320902815	3.4730131524274284	3.1265858180036554	9.868003776134849	-1.8176684193484558	-2.680549839541722	-2.9727962105692973	-1.0673063054595062	0.9889909167834806	2.199672666261303	-0.3860778952272327	-1.3781175004748085	0.24676179375007837	-2.43731513670777	-1.0956969049947936	-0.7852096172292201	0.9163899444482194	-0.4478723339567532	0.8619446018488875	-0.8586282210924047	0.7313154681632399	1.4538020874749622	0.24986313487828538	1.1866835749602276	-0.6854757066164278	1.2051911504280282	0.7493726085704417	-1.0241529867729795	0.5471623681837989
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	53.66952416094398	12.831527397239642	12.116981209717832	-2.845581122231583	8.490426716081734	10.377146028254465	-2.4508142688785957	-8.71329271132921	-0.30416107688791094	4.385596806906897	-10.507488517320244	3.7357470280675766	-2.3017625153500036	0.3199313377530285	-1.0228545333102892	-2.870459788954837	-2.556795904772983	-4.560107845026564	3.58858382742878	5.430375998393982	-1.8666466806828157	-0.3581622729628448	-0.9866218576356359	-2.099101581445121	4.269587458909485	0.7227205367426319	-1.0498941333026497	2.3535951043287184	2.757198125596877	-2.2258800235268423	0.07504379933928793	-4.969940535569736	2.8059951682901545	-2.4214406379203246	1.7716683272482212
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	18.266050668466054	24.362114715793542	31.655939232389734	19.685381992905807	8.61444364761298	-16.35131056392668	1.6204003526257664	1.9155885810064965	4.724670299037711	6.372337816860936	-0.8255237587358999	-4.609053163715851	-1.8543023055447478	-1.1364950080249205	-0.4401741646385647	2.7721481850482443	-0.7267722456996686	0.4602322701567356	-0.7552985735013404	-1.3991279638362124	-0.4795269176035132	-0.9946847736830863	-0.3471842422445772	-0.9768438266780978	0.27895063885935173	-0.7306018373167745	-0.4040947762667749	-0.1784403806837875	0.14788692837405867	0.8022966384082119	-0.45272898044532794	-0.597604784861982	-0.07830173574832407	0.26977950226305575	-0.24317162418552501
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	35.40108022932967	24.668914314498252	24.429540383888433	15.292240823833113	15.177890022188034	-14.596698946117165	-1.2656966912656158	0.886292435708613	3.270968787821027	14.473500141813123	0.39135325735565274	-2.9431934298559694	-2.134167817854429	-1.6577715190797668	-1.4935557553705434	1.0910914814784882	2.043946269733451	0.6746423134719683	-0.17206128355244987	0.240140450533017	-0.06319594513627196	-0.16586486556028937	-1.0394230160114886	1.6490868627279258	-2.139960238496333	-0.18694436145680407	-2.096900927960456	-2.5928498477907076	0.21081148504908942	-2.1076651714382564	-0.022206730279154745	-2.0738417702720917	-1.7925998722643006	0.21590866114782828	-0.7137074261982872
TAS1R3	-	-	-	-	NA	classC	25.972730617623384	26.76471322410858	28.934963157957892	17.29893222370718	14.836665064462851	-15.715116631841306	1.1631006882887098	1.1348000770266624	1.9202735130458626	13.233126608121033	-0.8129803965261172	-3.286520958967071	-1.284488465820777	-2.4299542323415344	-1.379748371978337	2.0139522484015604	0.8417172991027208	2.144531764959731	-0.3752360675588204	0.5765437607675555	0.5494813876537024	0.5794995946429528	-2.2075098297067512	1.2518795070154316	-2.497030274636741	-1.0158408140585289	-1.5237436131976694	-1.870231847302925	0.2360748317860377	-0.2996579203456449	0.7716985533759734	-1.9166331241600678	-2.2470348279219805	-0.23840419716960565	-0.30982515922340104
TAS1R1	-	-	-	-	NA	classC	28.268850868259268	28.816715410761095	25.89694132796085	16.62526793078788	15.78243517786942	-14.440726775194806	5.450124622711913	-0.16516074949496407	1.3600478277975705	11.106180320635529	-2.240117462142888	-5.397255038319161	-1.8281303645575024	-2.3848526246506734	-2.2371511024320774	1.273613422100446	1.2402265721466017	1.6646166435782195	-0.010063635366685296	2.197440435794022	0.7420460166803649	1.0558518179921836	-1.894825974992801	1.0788521238734232	-2.4136245484227117	-1.4091962917730378	-1.241215066729443	-2.718400120742543	0.5731891119548973	-1.655181967948844	0.9429895546211161	-1.5129962413475113	-1.1870147391816905	0.3493045994024225	0.47265892606623156
TAS1R2	-	-	-	-	NA	classC	24.090407523981437	18.209731122881674	30.53317378023855	2.5184072783223868	7.206466162435928	15.398238974603936	-9.545194511327942	-4.48809933769468	4.452587072121978	-5.359605728049257	-11.446038228919575	6.931327505130373	4.700657353281674	6.2301677765603625	8.007717030858881	-4.748812803981406	4.154434238308919	4.274280740991658	-6.645941550445403	-3.064473876925059	2.7740614361347187	-2.356479847447571	6.824404756368101	3.830175692206283	-5.377526465728639	-2.611508250649201	0.7876863336265363	-0.004034721452848386	-0.09167451075415968	0.8861679199883584	-1.3442374971649567	1.400540920787078	0.16816653260092146	0.6979114822970293	-0.23071719469781915
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	17.96608670925091	18.572559083334248	31.363398015399188	2.8160155301939396	6.466875111306182	17.01752239046774	-10.77857711864046	-5.138763230876791	5.236494533829022	-3.784801130743492	-11.048597496212004	7.163663490961732	5.497407973958438	5.419222355612139	6.042726863963894	-4.197015702699252	3.941593525417988	5.142263611505475	-7.1410831435469	-4.316843939615263	3.4056189687164795	-2.229961677440612	5.703426079946129	4.067671378650265	-6.601245754599458	-2.1705320807096715	0.9466125201503343	-0.4669295086896807	1.1362503055045197	0.8788457077027972	-0.6252407070322836	0.7197372970396831	-0.1289537411681219	-0.27308391983746566	1.089216260225276
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	116.99025296490785	-11.81222132021916	-22.30597235339039	5.582472426721054	-1.5069503102149322	-1.2285730636931425	-0.42187244903213167	-6.968798839842942	15.119950813270865	0.13731783703370543	2.4390626896609104	-2.2188798618147954	-2.4894816208662998	0.6570110265243794	-3.014847110178558	-7.321572710071135	4.893511477831763	3.548009770543673	3.946957881342504	-5.2252852005620545	-2.514488267346862	1.2993031886450017	-0.7084593844167152	0.5078881733755973	-3.68412809710124	9.950632349474027	9.247572646719407	5.030113816250344	0.19210159106128566	2.181966135856541	9.25657989644742	-2.3159031092655624	0.2996672816222334	-2.37581223614437	0.508974897914953
GPR156	-	-	-	-	NA	classC	50.30300324429281	17.152504806273157	14.665837909193236	-1.8189737553683756	5.212877389801083	9.155056268767249	-2.850580487147549	-5.800599508231339	-0.6412205290721243	-7.71892823511805	-15.259822537581845	1.13004892043148	7.19171615706918	2.5478775395634647	-1.6449441330900059	-0.4684152815634366	-3.0337546372715836	-4.646567479986668	-0.6732970849512936	0.47356045374417594	0.06743077858875543	-0.8363754160937508	-2.3910671818957265	0.211778847489406	2.4102226509144806	1.3953258859140565	-1.4501712270073104	-0.3311635336161546	-2.668200113014108	-2.30195626287137	0.2435867478306423	0.10661726642008695	0.6315189018652421	1.730260147857161	-3.2812757368261916
ADGRG7	-	-	-	-	NA	classB	80.64947833944247	1.0687697158747502	1.2184148549037812	-7.506349608635501	-6.802314823167688	-6.8465265489499965	-2.130814036128492	7.154568333638398	-2.2871698908539626	-2.0070735293486988	6.402389629506147	0.1631832555212053	-1.101860583553482	3.7004302885352276	-5.741136186851942	-5.709981538127702	3.2579300046248925	1.9917779443539025	-0.187709028692396	1.7032987330453622	-0.7181132404763394	-0.8206757720747418	-1.0159727110578924	-1.554543120720618	0.3593149670066932	2.727804801692819	0.052185794639381854	-1.7892238220886463	0.5136558489566646	0.1349286726236169	2.0606867753763116	2.1199864159405135	0.7573304520166229	4.396608583991979	-3.3129049786604066
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	42.78534654883611	-0.82024377031694	-0.36763893446418927	6.285905399408287	14.957535748533846	17.02109805247616	8.736417329398005	5.317090040445149	-0.9905615622538507	-4.94193936501443	7.410936713087295	-2.8365075143618372	-0.1577990396119063	-1.256327989330109	-4.36504133271354	4.3297819406650255	-1.392794482123224	-2.897545016559111	-0.30773078582247204	-1.6752655583144613	-0.3606848210618022	2.427357515346651	-2.887308690049502	-0.3583145948570163	0.7952852225320409	3.5128863196291373	-5.636612743952049	-0.5732681605166104	2.818400569807668	3.149882819174681	-0.1320490340105039	3.814212120665729	3.714312847975455	-0.5037991685926678	2.205322033267635
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	18.94906080131047	7.840445501312051	10.427619680597578	10.063924143102009	15.461688134983854	21.20062216110072	10.373960784449938	9.252118460037645	-0.15065921576965846	-8.991645368020855	14.808337989092077	0.9180342333659401	0.31579908686975205	-3.0174999329352388	-0.796738722327847	6.725683519652519	-0.21934384010790042	-0.05142391614880066	-2.7315728184061197	0.24796993803600428	2.8280217720948944	0.31174337625046256	0.9870302903242595	0.15128664114972667	-0.6343341605098793	0.6138931982476965	1.0142507570896928	0.5459569287404216	-0.23903029286504915	0.08598620681122736	2.0786625863459554	-1.5386264198716377	0.26713765617554025	0.44990104607876835	-0.6005525171846053
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	18.051084230425595	9.179812428822352	9.64363404392406	9.385351379955866	15.47597428549942	21.210071360279354	10.149140107272583	10.733630138116425	-1.064343052509798	-8.032732186897492	14.38869153815794	1.1838400277318744	1.3869363435066202	-4.3569413621805895	-0.7190647730813644	7.995660031194555	-0.7431318224806813	1.3015440670821197	-2.4321907921519124	1.1045166929888253	3.721729484373773	1.1325172988346148	0.5423904811553587	-0.12448290454049366	-0.1397141580540393	0.25560945731353896	1.4060994574614614	0.8463820840201988	-0.5271355899058666	0.011827187985341906	1.8211252723305906	-1.4275770969879236	-0.3434814163926204	0.6948417236284842	-1.229377990123625
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	105.93474260248605	-18.018983038789916	-30.91802606778174	2.1057533790380116	-0.8237762370774148	0.8809356200862987	4.618177216244197	-3.930076944677954	7.005084637620633	-2.9492309631480005	-4.055598754017594	-3.1764903307809584	-1.312411699625749	-1.1161321955863082	-7.270329240431677	-2.7736879580661395	4.122296631076419	-1.2098082720639578	1.0196038793345577	0.5458104022570875	-3.7159720730094077	-4.467300107205651	1.8354066445787767	-1.9660578531700212	-5.01814462105554	-3.1132877856432106	5.788019359510243	3.2301279586750664	-1.8911807038445563	1.962037634230619	-0.5985326453058043	-1.8070152759277105	-3.342350366139221	0.6288576141331712	0.7267846938752468
GPR149	-	-	-	-	NA	classA	71.08298890755559	15.368253685521978	4.568741543292286	-8.005713178570291	11.238283456017065	8.081811790219659	0.4954056885419844	-4.493511718946276	-5.664888880290233	-1.0022674882686624	-16.000632682715416	2.528869009234284	6.464463800211441	-0.446706192310614	-5.5007380492117255	-0.8017982551158211	-1.4449732780209406	-4.552075877891267	3.8705936519364275	1.7670270265894075	0.5588211859088076	2.856118771025973	-1.2910912816952347	-2.9904222824540128	0.15319960900353893	4.687252502354475	-2.5798334329267925	0.22637377651571855	-0.017683885956998286	-1.8255364937880754	1.4084596309119215	3.878455847156175	0.9117313200681206	0.39105210514627	-0.9573670762150939
ADGRF2	-	-	-	-	NA	classB	65.1284941491294	3.941998090686721	6.672747135846419	-6.64541017613093	-9.864293246131053	-6.240990501001212	-0.43818164808787613	5.582808285897367	2.3975715537279862	-9.868973616597582	6.132556315999858	-3.182438409574863	1.9068135184933173	3.2152789074227415	-9.350550934773628	-6.274136579170939	2.885596772209438	2.5742348496225342	-0.5156964419177377	0.3556594338508108	-2.902042823588282	0.8983109815130528	-1.185751740636313	-0.12950373991874808	-0.6205854589787166	2.9984675920232964	-0.9492616303873977	-3.6584605138868365	0.03110404968997852	0.7761506106347762	3.2189578328305197	0.3801787295777657	-0.5124810312766443	1.5365246567241089	-1.4176000427511188
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	30.642670776896328	2.2708436081446135	4.040966928516558	6.2555656182779185	14.661434592626039	17.485328414315983	7.251164100398334	6.564651463917046	-1.987368989109258	-4.07881700381653	9.35540030389295	-1.4023086409775702	-0.06923428489912653	-0.5802204465472787	-4.726914283311827	4.2173255362342585	-1.4664117395498666	-2.8086460488479865	0.38349732373638407	-3.184104665743634	-0.39742436521769375	2.4444913956376366	-1.8226405851109664	-0.5345360644627573	2.6302444636716387	3.102365836962411	-4.287425594004536	-0.19605267372295893	2.41048313196007	2.28541239286388	-1.2879190323702245	5.022653375781326	2.4348214949422884	-3.0631131622722196	2.4011267305829445
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	55.60115440565473	16.124140959611076	11.478889377266391	-5.835088673835953	7.731856457965068	8.016851237851867	-1.9201742261252595	-4.804320990886871	-3.931775087799934	-3.5375095594556982	-15.11110099556245	2.427600829200821	4.792615649348057	1.1647374613469657	-2.230691305450849	-1.3348723891966088	-1.8090245076203253	-5.262958136697918	3.197155094040584	2.2086330613644787	-1.8512436114844075	0.6595556564739706	-2.699141582693503	-1.4784306536636507	1.9629459044869444	2.4858150717452365	-1.7993419197770033	-1.405039772372469	-1.3550379689268401	-0.9107590984339492	-0.881392269199404	3.1089809381297107	-0.18013107170622306	2.153431626331175	-1.682738877461679
ADGRF4	-	-	-	-	NA	classB	24.729044670221942	2.485208996481607	4.975353766433493	7.68003494105451	14.593920116343904	17.958817947602796	9.079254294210376	5.91995600610208	-1.038012627654139	-5.485285618207293	10.926714932133665	-0.8382008097583037	1.1410686394267433	-0.7232409971495384	-3.5766878478897515	4.875717956287489	-1.5656823327227531	-2.9100617349751827	-0.9095260503936731	-2.0155697425655132	-0.6330488504589799	1.8795767556421958	-2.7219852487284526	-0.6156374545737845	2.0439707172607893	2.8282002365319623	-4.248019113530361	0.037534170181186016	1.7375316280762578	2.132215422542092	-0.18712499381550415	3.4841473967493295	2.1191882030631977	-1.152041696907815	2.339033834486559
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	43.273997810640964	6.271332535796599	16.38482068179101	-3.255787117360448	-8.250566410627695	-9.695561057477057	-7.181522887214304	18.944397141169546	-5.982253159448599	-6.184634182560564	7.577755814013136	0.2517905007957847	10.95476085350466	4.8303695143136025	-1.560744290193091	-4.949707473055571	0.7571185092602256	0.08645993943033314	-5.838114481467166	0.739318149262987	1.314125774275223	-2.251477303086085	-0.25608046204646423	-2.372374165249867	6.886301997535974	-3.201801729387189	0.4988502965461992	0.9206825845167512	-0.4521830130592156	-1.8400115335684604	0.5824670061431009	-1.6990961300023144	0.8242841117972831	1.6696448679568605	0.4006733621520755
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	74.26026079733315	11.300403622298328	-1.408628250227055	-12.298761336628717	11.41751671799841	10.452768675246507	-5.458574206379532	-3.842429803349736	-10.087931302502152	5.933403047471478	-13.13024733215249	1.0206274524427283	-0.8372227476487923	-2.1202547796981643	-2.2471555269568717	-1.8041168781199017	-0.22839440753995488	-4.178770948578175	7.264743864204534	1.036343491098934	1.3113057188171962	1.0243879443644155	-1.4877074894997029	-1.001056289791064	4.429855569539911	1.9468001889719615	1.469137801847839	0.07998315673623894	1.2375763624258456	2.5733437645168182	-1.6792143982097318	-4.9333280711953655	-2.887526887265178	-0.8083126738777251	-0.26348184423121507
ADGRG1	Coupled	-	-	-	Adhesion Class GPCRs	classB	29.562862318689934	23.379401311760525	26.156943025219004	-0.8112859552525169	6.348421986880296	11.987958894654623	-2.8415242414936603	-8.778463902144287	-0.0024490816118109067	-8.24677838650713	-14.485618892641634	3.603685672465618	5.739038362024832	1.5425738471388053	0.8089020054588164	-1.1989959984616274	0.2557650724189896	1.4159790317622027	-1.9087072662331728	-0.3677038919846278	2.5943669826825957	-0.0804114872016665	-0.42587903401688026	-0.6823693346943613	2.113259775496163	-0.1012269674755809	0.6604854396467451	0.17370978243190824	-0.16788504450318006	-0.11087576868561927	0.7810429247592419	-1.5978102499541535	-0.18095504589893685	1.2495279409454059	-1.3058645754144524
ADGRL4	-	-	-	-	NA	classB	47.78790084337867	10.053366616379138	12.867768584693064	-5.884632175881395	-9.966002837666707	-9.077925635265107	1.4642314307934499	5.3130608682063425	-0.05422353569367818	-10.55220172770406	8.913937134079076	-0.6161545179846234	4.6733836269000895	3.614493248286291	-8.392319053488169	-5.126151168805379	3.4377953907102907	1.439075199695894	-3.447932952578407	5.1338430495722465	-0.13608681620382576	0.08229722861787639	-4.053386442064078	-1.2712004604062945	-0.5865827604478229	0.14841658142393271	-0.019026900367088977	-2.000326309724663	0.4361467701531725	1.3608203535577834	0.32203410641491215	0.5140155482894968	-2.3857606498834802	1.7258237862480423	-0.6318239739687579
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	18.23453610136115	20.303205260822754	29.50713838743766	-2.4539056430133703	2.83199383168934	13.818283128981928	-9.144952699016525	-9.613418727111267	4.082446799280825	-4.9063309988212085	-10.906973519886112	4.919136715829998	2.6508617469700946	4.051134213063696	1.1314605504550994	-2.2287123712827923	0.6779578389737314	2.978894182427183	-2.0167996956317733	-2.68434522211267	-0.3955597792644566	-0.7741566314853378	-0.3333397686919019	0.791666829684981	1.0943862858241424	0.06190051219138403	0.1749182312523268	-2.1035626272214945	0.28658391953260703	0.32065229803674805	0.29829457015760846	-0.01180841417498237	-1.6276826606084498	-1.4729306745212576	0.07098394182049532
ADGRE3	-	-	-	-	NA	classB	48.240296281176136	8.498114451052665	12.79641304731983	-9.321023080809464	-3.937275071290835	-8.300324658629298	-4.123186007796228	18.221672900331555	-15.708871532524604	-1.4466443295974791	5.435087024692367	0.797045850875715	3.5671026100841057	2.563428823921769	-3.670057727107204	-5.183015988354392	1.313550287290546	1.0301206240990974	-1.3629605707099477	0.8333850155225057	1.535153756511625	0.900451012783065	3.2324937677478593	-1.91857971686843	1.890624091756084	0.7783986379474908	1.2923698514212705	0.8953763949420844	-0.8808523645378482	-0.04455286433063548	-0.003783276125307764	-0.8870308269216111	0.4963448387861467	-0.7585909999303221	1.211694455639855
