Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	9.443839201779383	-2.2221968862971706	-4.298002388388886	2.668453599704626	2.3981916374284835	1.7838101386665217	-2.4301441119074347	1.0739661706532457	-1.2920527978188876	0.7117906471096737	0.8218982344572886	-0.7496751467719064	-0.8468117185968288	-1.1228679375347639	0.007466515716728802	1.2262944452510596	-1.297962465492728	-0.7446361457285191	-0.41351562525478897	-0.7906479935598691	0.9606704439334444	0.046602119365846316	-0.37657597757979777	-0.43605841430965336	0.4873253441793283
LGR5	-	-	-	-	NA	classA	7.210610238808795	-1.840938821421005	1.7274927812138783	2.0270542753848018	3.4189310749115065	3.0878995562339493	0.7501841870611423	-1.1471160314190512	1.7545642416615166	0.5052827488342536	1.7831295539934962	-0.30032168021483385	-0.9710274525491979	1.1424487787146953	1.277969548565991	-1.4318739781238177	-0.7814410175321913	1.493185590708459	2.012720683339263	-1.802302392974374	0.04610872237878578	0.4824956688541132	-1.1104502727345975	1.9251296134814306	-1.3972169158937842
ADGRE1	-	-	-	-	NA	classB	10.864572340514613	-3.120931636765997	-0.017227014233458758	1.556204869277704	0.5267595724034561	-0.021381025315681347	1.1909823624399332	1.7304629322134162	-0.6566340198332883	-0.833763316114234	0.7001620407662875	-1.0966556409144155	-0.02264149603140603	-0.38406357719196177	1.0892600230363614	-0.3400265048918497	0.6163643483500892	-0.28226946719587764	0.5044668310711011	-0.28686103125637347	0.18573485536438283	0.2887784388370991	0.07352060988443103	0.13045933212306154	-0.3985504656398835
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	10.879279753761022	1.009516774114187	1.2192888306079361	0.808143502329739	1.3505662488696608	-0.14740456248767486	1.0301701540816344	2.5715795005877258	-0.5498109562587165	-1.0200290046351663	-0.17809519295864804	-1.2662881959592795	0.9430969639931827	-0.5017010439832054	1.3455163970413626	-0.15914820509783273	-0.042530532823661066	-0.307318791480855	0.4056723794243229	0.7090249233322644	-0.38144314880125235	0.29582895821096905	0.7076214540245207	0.566891947536801	0.38170761109465606
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	9.214251048594802	-2.052429334683593	-1.237889387926059	1.5351230546451664	1.7323320053014626	0.6106419835408485	-0.3325281289587754	-0.4195798408237555	-1.2791511419565225	-1.0639770270491746	1.399020795878883	-1.9165005613632515	1.1368519930465653	0.5026329730741409	0.7708614554447215	1.8326493923758267	-0.6731417856638676	0.9762775349782145	0.4388420876069739	0.06209020645429242	0.1505896195115237	0.18136328868329135	-0.18852042769978847	-0.4935473837058433	0.571641772106027
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	11.18451453593509	-0.030097440233222587	-0.9539957656752719	1.4708184444592844	0.31780250968520457	-0.20469464747600086	1.7884308216398948	1.6536086338998568	-0.7825856089593174	-1.7312736698047702	0.7770970513177545	-1.620863591755591	0.6638532817931084	-1.2103519454179759	1.0823600458719578	0.2447546576373433	0.5648616486164897	-0.3799629818420607	0.35498255052053995	-0.2774396331737396	-0.6658400126534405	-0.052873043035569126	0.4872349257446041	0.24251987060417926	-0.2324483379625263
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	8.089661128084913	1.5073085575165197	-3.096044764377544	3.865920418165039	0.2606465177921106	0.6661933225264581	-0.25569147736642767	1.3913428191439854	0.42671100153276414	-1.019063940010591	0.9419325312243285	-1.038254588091243	-0.09978358013961583	1.3474784056400688	-0.06946155318757713	0.026776355194819496	0.2521034470896397	-0.943969019774499	1.1659004192755353	0.4966273670276739	0.1758769297956144	-0.07322628413557637	0.22429120240514216	-0.4678575987874509	0.04025752246767132
TAS1R3	-	-	-	-	NA	classC	8.08870766393309	-0.6349675995037327	-2.2568243313430685	3.028977771757201	0.2716320017089134	0.6126975874871515	0.5525535314666995	0.4937607703753124	-0.6614770354233973	-1.5256517109719703	2.0335575277019613	-0.9728399883929238	1.00548918009653	0.31656892148502025	-0.11366783103748132	0.06327035503508445	-0.4469506421621451	-0.014801688184337193	0.5873944167711888	-0.3138074183681707	-0.22325030496844553	0.23968371070408345	0.18925255256527743	-0.14166390019756703	0.15730031630500538
TAS1R1	-	-	-	-	NA	classC	8.249159122735641	-4.1739824426435455	-1.79442450524456	2.343167422176325	-0.8273568984134797	0.9034117192717798	-0.38165291627404496	1.6764819767213903	0.36099977540640027	0.4068892785058038	0.9299860219815392	-1.7908693404024745	0.9128617613264406	0.4541488214422808	0.5885936727728406	-0.1648358776176692	-0.31995128015472946	-0.861180491138161	0.3725451926543528	0.36826708147703285	0.6154237219563902	0.030561874603949393	0.8559025190368973	0.14029410564944392	0.4260770136969941
TAS1R2	-	-	-	-	NA	classC	7.047735308953271	0.3412385124216504	1.1311140270355375	2.596443680849807	2.572110432485168	1.944042986523317	0.1540540958907741	-0.9877693239305474	1.2703028615279754	-0.21070760821749585	0.7366384405942142	0.2699747837548586	-0.42562516190680605	0.39118152894702235	1.286087145038206	-1.8756860949426999	-0.7424699131197158	0.9808169604302021	1.869511460327807	-1.7528810266333659	-0.13144935913351333	0.1651117824155182	-0.7006082028072174	1.2898472094379239	-0.6208247957173951
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	6.092962195818252	0.3767921463115265	0.2901432428776278	2.5065811657253536	3.011891598547181	2.5449120440784188	-1.1871269821618256	-1.0070744184389704	1.4271838437888027	0.3353733212402881	0.7836449030061986	0.24874122870862242	0.1701120014831017	1.7921064350601805	0.9117891787003057	-2.157352738396306	-1.4484797580038482	0.8987897452177039	1.5915132638553309	-1.993767511970599	0.4387619603781986	0.1985402579261179	-0.576184734207881	1.612904539871342	-0.5043493663098669
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	8.390458674360655	2.884624754196378	0.6411242655498907	0.16968344437019078	3.473800705664206	0.7319451012763492	-2.1830417680223424	-2.8954006661046847	1.2252173632480983	1.1301735416901588	-1.5562413588012458	1.6288943393202278	0.030729424729529563	0.8533448281628666	2.4340349099292307	0.41498610604238634	-1.418337409325039	0.1461528764473649	2.421575314393441	-1.2630000629673628	0.183621849021127	1.0919974464966458	0.4187300569558013	0.4381015627180873	-0.5744258336081732
GPR156	-	-	-	-	NA	classC	10.847639237347616	-4.0852318537097725	-0.44656217075202753	-1.3209327837013556	3.02590973933919	0.5520036398351769	1.2058524627231104	0.7663172502701611	-0.4025477269591356	0.5593521296910791	-0.570654452068691	-1.746652695742559	0.4455835827659781	1.170171975913918	0.28588778622833044	-1.511974235302984	0.48137413210260027	-0.3408364106591831	0.8812853698844386	-0.6594584107903535	0.275600058778152	-1.0809663287203135	0.4336517354732715	0.12360358120206466	0.30923487472532796
ADGRG7	-	-	-	-	NA	classB	9.086216708965337	1.697700059534715	0.6875779345241111	1.5593030618828616	0.25051566312698426	-0.3995158508864119	1.6133373600928635	0.5481029666012366	0.6682980558233373	-0.00991598121774335	-0.7807786767516176	0.10053422849423378	0.8208603581467423	-0.8914442444411662	0.570446156172918	-0.09829172053887458	-0.8956549435043929	-0.8921350785551007	1.5373987674806622	-0.20224225879173363	0.09670690057435047	-0.09021136052925413	0.1950496708121927	0.4147172512854787	0.584654722718488
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	9.146014043553393	-4.01319553302683	-1.8400867109243988	1.9826528320852204	0.0899668413816689	0.3721168863487337	-0.013746399570755456	1.7607677103954273	-0.7455821821409744	0.6269207248723142	-0.6727863213339641	0.35845217661376033	0.17922052440773134	0.10822555637396557	0.8425581820896547	-0.06355739708989373	-0.015026909968838502	-0.7931143564102593	-0.39124697359349875	-0.6956487906348924	0.5540063744174302	0.3250680341292055	0.3504760199299153	0.20281755934812645	0.567860360617814
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	7.8853263462451055	-4.541758907938835	-2.314135061706769	2.7342666553293062	0.07065911908312797	-0.38401063923528145	0.7819038245693939	0.9085491566289052	-0.261049828842947	0.46054139927480753	-0.03515833343549786	0.0259442648840096	-0.6326247911665288	-0.0006673922224924217	0.4448852406902262	-0.3104634401195848	-0.6257815145982654	-0.5701522245844775	0.12863757051417152	0.22517383786415932	1.378242858662826	0.2142885928521261	0.8031942969835795	0.10772960641311358	0.5500259434973768
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	7.155492473577938	-5.2798617454738705	-3.3016220185875933	2.5454148751263173	1.2254505808560647	-0.7345958527615046	1.6379271756620932	1.424429583639063	0.31799415350140603	0.13117731671180796	0.46649943538367034	-0.050611505167335445	-1.1168849316061433	0.2586819373340003	-0.46173199608731075	-0.08906998265614009	-0.3772051456568821	-1.2761257060036413	-0.05132549977605985	-0.2841562823394502	0.37927518280133155	-0.1950383841177248	-0.03157596299160195	0.25720431814367634	0.5931848440846209
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	11.040805552425574	-0.6667762602676313	-0.5663237702809295	-1.024796568449384	2.40726422996133	0.8976454404939561	-0.4474676451341871	-2.844885480417261	-0.21726885687116884	0.32739198074497683	-1.924205387703401	0.6296973649632113	0.9900326487084097	0.445884054374627	1.9806414086694744	0.037974584537308224	0.26455946281771625	-0.3217581679545663	0.4718566004591883	-0.5661278979324517	0.19906377795853497	-0.49211770528356624	0.4339791154597022	-0.3246729758639535	-0.09545727006801194
GPR149	-	-	-	-	NA	classA	7.3432236046977755	-3.4018625079530067	-0.5241594773901819	0.17020381316332348	2.8485866095346317	1.2489871023956816	0.3031970763343489	1.4673254205191109	0.33214397906128534	-0.08162886922718336	-0.8260912338234028	0.2142838710520864	1.1877641922107156	-0.34154904938354824	-0.5043375300990209	0.019213408358054986	-0.8678091739222135	0.8710659788235848	0.34633667796847223	1.0131706996768004	-0.3552083462877057	-0.5316582039550496	0.09710865441490057	-0.23420243469972568	-0.2901851882685689
ADGRF2	-	-	-	-	NA	classB	6.721541540753312	-0.9184794732744874	0.8582073847525794	2.016459113217802	0.7790308005271013	0.19305184821956078	0.7509068938082387	-0.6088735734688367	1.6855512528050962	-0.43502108751495355	-1.294702020395875	1.7265441039974012	0.8167057878731645	0.5981602831908879	0.6692579687033134	-0.023382885502264153	-0.09390850628377378	0.051848117571733514	0.3844321304694415	-0.1565760967318328	-0.3714959385619719	0.7207005526837671	-0.45075337081334665	0.3891969265091631	-0.2303078726579295
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	8.221411952429477	-3.2637083160169493	-2.3250212971785817	0.9265934763054964	1.467439309336223	0.21104143239784307	1.1208636276963853	0.8897902156419473	-1.1849854108860682	0.49012736470469753	-0.15642398583156275	0.884979915517134	0.7322538047360257	-0.5886402155871726	-0.06099604585451914	-0.6213501131600355	-0.18903188410076324	-1.2757358224554733	-1.541616710733705	-0.4554297572709219	0.06860233972568293	0.22201959573768507	0.2924292255973213	0.635959332892684	0.21205294003734912
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	6.040369695440136	-3.07200134884766	-0.0937029712782832	-0.503619762944481	4.065601258373796	0.23814916787145562	0.9133431610443911	1.3370554898006646	0.04736080510085319	-0.06868145846998239	0.2589875069093931	1.566915643337347	0.5578775304760747	0.16564653089972622	-0.1920279436053154	0.5700021862928184	0.6241599976696282	-0.11009084673159185	0.5800891449625836	0.8545512577172274	0.08750802904767575	-0.45503121538951435	0.32275911507008853	0.11518894072912558	-0.7892798108964999
ADGRF4	-	-	-	-	NA	classB	7.576294577304363	-4.09877926820839	-2.32595388446745	1.211770031345413	1.2301897244447964	1.1071746688652366	-0.18740471940806314	1.389802456078826	-0.734520780621051	0.5485325707957647	-0.563140026297275	1.2469578966994908	0.30062759953573154	-0.9176349744347099	0.41122086540121705	0.607278370791059	0.2686049181870186	0.3230853088174626	-0.7525116575311328	-0.0013384168369636822	0.49717779951813373	-0.9670505761581913	0.9139316820467833	-0.05839784510425102	-0.01269010807300105
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	8.049024713993845	3.9132596801574624	1.563277649045079	2.15399426311775	-0.17465726453480496	0.5802617030607191	5.015540799726052	-1.7517611703856872	2.0756166389767965	0.6282034200853767	-0.7657067439407521	1.1684869931247939	0.40068612247429813	0.9999446861224057	0.7978613301451001	0.6825894274017991	1.0812454028005585	-0.029533771936849248	1.1017859425774832	-0.16018073130695293	0.31150792385224907	-0.3084682582356439	0.12381870032431062	0.5035341754581492	2.768460097792011
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	5.546899009727355	-0.6256636541049839	-3.2572554489565047	2.0467778782374313	1.6774843846123122	-0.40377046092588725	-1.6763288543666728	-0.8447755521078019	0.18039180856378523	-0.028439485838876098	-0.597580765769867	0.01766849422173792	1.8358715778694898	1.1073024730663572	0.6452288165248043	0.9637483041743503	-0.6798514463532082	-0.33472994301379266	-0.4287812388412002	0.26563531350088393	-0.10652043766448234	0.15292297671810084	0.8733745719201362	0.3261305538574978	-0.3291422445427857
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	8.26665525298805	-5.235224216881426	-1.358150911729479	1.073922842206016	1.2186344546409786	1.6886719680276547	2.7460019507531697	-1.117114285540183	0.014684614377495218	0.4443442307262456	0.32298748094346114	-0.0849683709387175	0.22499692699184798	0.34098288980360186	0.8184708093071921	-0.5343482105664548	0.52855833358614	1.0777781492695635	-0.7207226496638082	-0.5429588875864932	-0.1514733166926786	-1.5568572505986	0.0424619652754122	0.5191964345109493	-0.30134220900443437
ADGRL4	-	-	-	-	NA	classB	4.518415988648141	-1.659607603789171	0.5402544512005008	2.491381637782179	-1.0019309307267785	-0.38636984218583115	0.30012565156872173	-0.7619614239460075	1.418675510318163	1.1057315683371602	0.12862252119160603	1.765222111171256	1.12354515666721	-0.5408835916360953	1.9361054350187916	0.3217223613698887	0.008667167578350031	-0.5689951751756679	-0.2736545525644215	1.3488665229525174	0.6855387862750564	-0.2964567811809123	0.46462630357489515	0.056827849034361486	-0.8818186707600989
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	6.095062140810165	-1.6955918446394473	-0.486310197118569	0.9501224775397864	2.7220583689393503	1.4407535454400484	0.1472020315230291	-1.5939646404654477	0.38639242388661427	0.014350982022682418	-0.046557879308092555	0.9813056369094453	1.4869091786402076	1.9282784611204118	-0.7660221755368964	-1.1100600424162932	0.41411044234607985	0.28691715638540394	-0.4776158418907278	-1.0622097401942023	-0.055272708388394015	0.037595445416249894	-0.038507367967486876	0.2864534732451348	-0.34544193815231145
ADGRE3	-	-	-	-	NA	classB	6.026129143857906	2.5350450508139963	2.2457439783285804	3.446302278929444	-0.25673678778906306	-0.31142810756194866	2.168355013695484	-0.5857794752288791	0.6368031411420426	-0.29635061039070254	-0.84818513135748	1.5766501173981182	0.815061178758146	0.4847534441824964	-0.37095690381018137	-0.2429062836238365	0.16355504703660112	-0.5887269643708299	-0.08956906894426214	0.4244777915071617	-0.12685596961123713	0.2858008516619948	0.346817102639169	-0.2503201006503737	0.8684150167723368
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	4.897172652028475	0.27302620438063796	3.323606832298493	-1.0447512819063067	0.17367109717107407	1.5569947258689574	0.6578123608774574	-1.1316932292198607	2.081768152439608	3.1689592820768686	-0.6977960195837347	2.3851746035867722	1.959254844836407	-0.3410626009320401	1.2341869481337058	3.173156758891382	-1.2732760520647723	1.4931855257084259	-0.29862388886330143	-1.2918719981773257	0.4837963333102809	-1.1583902429054818	-0.27893456994909344	-0.42239675115692554	-0.7983467235030337
GPR50	-	-	-	-	NA	classA	8.112805397922504	1.5385552116070198	0.2084871166125911	0.5633592396128231	1.0628294390296105	-0.14271234317605314	1.850729880546427	-0.7027395739386708	0.8225617675435618	0.022509588451352928	-0.5721252216985989	1.8382889213500415	0.822816338676219	-1.0945295022535777	-0.5982364798245926	-1.0975851828612904	0.9436850181917352	-0.19544888407198507	-0.9969359746400416	0.0894064203009916	-0.21414324725477207	-0.09875820026789642	0.34814814332521954	0.4594762894130436	0.39005331485451233
GPR37	Coupled	-	-	-	Class A Orphans	classA	6.770787727730218	4.464579495927264	0.00819343382170687	0.69243226220362	0.6758462066581079	-0.20954628606735118	0.18373235189078893	-1.616873951888016	0.40011256371463305	1.5204955052637603	-2.0990843986229275	0.3972972993588272	0.9964031648046848	-0.08565661406743368	0.7415904570665292	1.7250055761915246	1.2982554349737117	-0.7647519968043307	-0.3461940858747467	0.7898832802424604	0.14175377839673664	-0.321618936692862	0.20074257631723053	0.5608903315337899	-0.5654177853650256
GPR153	-	-	-	-	NA	classA	5.630960990693985	0.29233419023586205	2.1195654199961287	2.681733236052752	1.6575768699323077	-1.2416100727810824	-0.8744829504004851	0.3464477227384652	-1.5144984011651	-0.24450992796215912	-2.5745826912128913	0.8389656144522356	0.037026725181298376	0.292178484894862	-0.014574189065958957	1.4376378885047558	0.7498667655390314	0.013389899899917469	-1.741068197019217	-0.26814924676886664	0.04368884113884122	-0.05927296819578194	-0.2322859081843303	-0.12269378457830793	-0.2874476094964232
GPR107	-	-	-	-	NA	Other	5.802444780171335	1.3965858688902135	2.1257258456643426	2.050802261656887	-0.8196508541991955	-1.434326511603481	0.28154738144799046	-0.4611593250610505	0.00115423571743654	0.24170636462046494	-0.7852098166082727	0.7234195886004532	1.9960312444453503	-0.11655367409904771	0.2399966619201581	0.4075187732773803	0.9898174841977404	-0.1591226622997398	-1.238575652964777	0.24031640614709252	0.2848625179035817	-0.3248627981708548	-0.37811835333223764	0.10282385768961054	-0.06746519050881136
PTH1R	Not-coupled	Not-coupled	Coupled	-	Parathyroid hormone receptors	classB	5.0859956101963855	2.6790534077943517	1.3027266060079463	2.4771463800189335	-0.7276825971441941	-0.013756545303720205	2.104386167959061	0.20958842999693264	0.6704850073273629	-0.25020118295084603	0.5647542491297709	1.3078949228763666	1.6618364862170447	-0.32153866987665436	-0.9749078021600314	0.2140835237255057	0.7524112614481145	-0.4017951644260052	-1.0831976595259005	0.8756046500620034	-0.21468295659885966	0.017349338513616582	-0.5399104317707955	0.3697929737733601	0.27066654592347084
FZD9	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	8.101188463181352	-0.8956275173856149	1.260925080400298	-1.7013651406715689	1.9231142118213749	-1.3970047916640973	0.3656659330173325	-1.8477667232895172	-1.1157928203975123	1.22955742772248	-0.8302911540036566	0.5411483254744303	1.5378329279292755	0.5574659341515195	-0.21724710474939543	-0.17933743758528772	0.610089040459205	-0.25640331632677793	-0.621546143729839	-0.5106006336767848	-0.18901504663272511	-0.6440024604135001	-0.3361115434624902	-0.934755783127876	-0.7635947517503134
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	7.073535877175745	3.906330314794909	0.6378977671182737	0.8697833221814957	1.0608747915829924	-1.444533982161932	0.5408447151035636	-1.8491717644436154	0.7172386144748081	-0.07026128304456795	-1.549697968037889	0.5371291033363568	0.059582459699998334	-0.3623853267020922	0.6462523386432566	0.3934994636198598	0.8684680010956655	-0.2594618950755267	-0.7724263839646609	1.302314823393484	-0.1876680378244748	-0.7086637507732335	0.2260538879431805	-0.6485069436194848	0.28466837901597886
GPR162	-	-	-	-	NA	classA	4.655304551769803	1.785355384971823	1.338751862636406	2.0325565414785003	-1.2583265490565696	-0.02040347641188923	1.6427805585235375	-0.8274246184632914	1.6447437763967385	0.19478457619266568	0.2846364303326356	0.8856483302525943	1.5006635681761342	-0.9713567600085163	-0.4048191073013792	-0.1582583697824842	-0.49014986607413963	0.27828422170441974	-1.1778538763341626	0.564520327435882	0.38727482604402413	0.39475758169615655	-0.20861024594115887	0.5215636515631604	-0.23796047964195513
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	3.6949030637068483	0.6507186572247384	2.472841561776115	2.298594585924775	-0.6644062950217923	-0.5518624032493645	0.9878310861248885	-0.17913601119484285	1.6601729199532391	-0.20988082340023745	0.7902041888017007	2.4619532994500295	0.8762575280406313	-0.10203330317994123	-0.5929750223668537	-0.07378455386056797	0.27515867248986436	-0.1872268611232601	-0.399830579471658	0.9447412160614577	0.8927023621359742	0.38560059382679707	-0.548308491335514	-0.029456663247581963	-0.6789285775665262
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	3.1305407856440235	1.9274976745753836	2.353407337188385	3.929853795849168	-1.5798745178991904	-0.09166992965576096	1.795661646496833	-0.5148457314616164	0.9819053890406632	-0.2248440152558249	0.25787815633887073	0.5031883227327811	0.6248690575070541	-0.07476323821172623	-0.2756534744919264	-0.0022163541162499743	0.07694984235193111	-0.5248686227063684	-1.478483931709737	0.8875809673461994	-0.2350650388838591	0.0852320905188232	-0.1826194250906041	0.4601383300149675	-0.0992197753514023
FZD7	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	7.706524414962735	3.864269009165188	0.1935736270608671	-1.1768475376005088	1.2394881376889328	-0.32905965560471545	2.813730285900177	-0.9313783849372617	2.627967995551113	-1.010210428924037	-1.329767412714407	-0.26435991492229	-0.059053524870192206	-0.11635115862356178	0.11122985144437544	2.1286503097296476	1.855594189286947	0.019322085396341594	-1.1676160203007344	0.610890202371242	-0.5905173079496535	-0.6660084477738455	-0.38132961791627	-0.5588037593551488	0.6055294228035085
ADRA1D	Not-coupled	Not-coupled	-	-	Adrenoceptors	classA	3.4809912070977873	0.8797043830383362	2.0783115977273154	3.1892649847994265	-1.7489234966692337	-0.769680335006453	0.8878261490915801	-0.2911110194106045	0.787812294218972	0.27751234029690536	0.46446949378804897	1.1229632716247515	0.9765359164553938	-0.11120184215882312	-0.3578773713481399	-0.2528562534223335	-0.6385979465321046	-0.06086249491427779	-1.3624251523479252	1.2657557248098876	-0.7668651600748793	0.34067714681082517	0.33181845478918276	0.5830538604447325	-0.14343662515424982
