Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-0.6839575480850293	0.881545775889915	-0.28787181645868354	0.22810876523856533	-0.36996661897370636	-0.7459982071994053	0.4405033963737374	0.10706236617331517	-0.6148833301210498	0.00131047752713937	0.4984555363011666	0.08776373803538842	-0.2343892509184456	0.2508781146858082	1.0469635910029684	1.1505773356180358	-0.22203464706053402	0.014116003284329224	-0.21297477383710267	-0.3670866726271372	-0.34230371556298844	0.30542029505047774	-0.5115900435496747	0.11904274053572643	0.014622890423441228	-0.2754787342755655	0.02392365980920242	0.052685449150502085	-0.1503726853172396	0.17862765122798585	0.09881331341859279	-0.17774951332793626	0.021321636564567502	0.044642532437935596	0.03803380261628731	0.042436607378634736	-0.03794869962076407	0.02140626324919939	-0.07883595739443289	-0.13945590485678652	0.05591048554533686	0.010755324131230214	-0.10449987769809192	-0.029395906672669028	-0.006242085806992626	0.07938786424892993	-0.04021515191806775	0.19672389456529185
LGR5	-	-	-	-	NA	classA	-0.5436529505679437	2.818363870581099	0.30008457888116824	-0.4028667182313976	-0.9438686228420385	-1.1632446290448826	0.5548364009535273	0.8554448328021026	-0.7168933999849825	-0.9971666881305304	0.08691242040897924	-0.3170932024556466	-0.00853442164508707	0.7208745183298846	0.15303771036007666	-0.30625000749503717	-0.1533208546592844	0.16778328126709627	0.026867324309102367	0.3486454343113956	-0.17285046292068917	-0.08286125024637234	-0.016205071898865078	-0.12499600607726984	-0.21049136205410268	-0.3696488170600921	-0.0330632316287821	0.08782611599927875	0.11572892759631184	0.07264858070692197	0.11545679466750636	0.09244401052671271	-0.19245459125631154	-0.18826034601286168	0.0683295932425998	-0.08740610851496018	0.1283482169521131	-0.12802619525861808	-0.06574548502726761	0.3428711028132453	0.0073925397476799805	-0.11509775724079113	-0.06329090996097482	-0.06951551511198342	-0.10936918275818006	0.03809794738757637	-0.01664396920111523	0.03861897028888243
ADGRE1	-	-	-	-	NA	classB	-1.0854784429001745	0.9386507314652851	-1.6309322804070607	-0.5048902746677727	-1.0389307567000505	0.5887489000798872	0.9461187208906504	-0.5723586414683565	0.013718769608529162	0.7946186740762191	1.0532065604664607	-0.6941845117145355	-0.22529301162773863	-0.1599303763306863	-0.10865822998296656	-0.25429025551845513	-0.0531033375759899	0.06166099812980208	-0.2029147353090361	-0.172461830518346	0.29898764030050284	0.17818260449013607	-0.1571944558989356	-0.05045026547747254	0.11552699666497199	0.14362438719999815	0.07973568800253723	-0.20793400208629695	0.0014177619332276746	-0.11197976402254617	0.07217491532400871	-0.00011907724788288861	-0.055942280204745926	-0.001902272195195969	0.005253068427473446	0.2137007355755494	0.031381061129063546	0.2236764039463795	-0.05685578617164541	0.05748923368708255	0.0067904391848180685	0.06349354575320804	-0.019850347609895604	-0.12321958413526128	0.003036363535080439	0.07906557044333626	0.05250069310916512	-0.0016501072037861811
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	-2.4486095727108417	2.1762307644214656	0.13328076987192644	-0.4950548081277813	-0.6416088270539979	0.7939417597864664	0.7500375585478861	-0.8882854771420907	0.029308419356353334	0.8753372043579769	1.1055691584987846	-0.6427316198973837	-0.36240086220272166	-0.0647364578373764	-0.29511000059023496	-0.379888227571925	-0.17183932876996946	-0.14067785697580984	0.05328557962760579	-0.1298355034734329	0.20925657254143704	0.24268369096731798	-0.0031189405587013367	-0.19104392231595305	0.10665969881154168	-0.0752551476177043	0.19930797039377302	-0.024366855230671416	-0.10719981289078534	0.09750944968810059	0.13466917712304263	0.05976037394483347	0.024995743337009622	0.09094008427290468	0.0191925165475589	0.18568080539617454	0.1195834122038885	0.07214237291190473	-0.024580029314632993	0.05973732260543514	0.0998901358820783	-0.05220925043155495	0.037689887868476164	0.04405852992755888	-0.1723877587976742	0.0499142330231409	-0.035710705048830914	0.12036412492448466
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-1.0050085512943274	1.3940333585654117	0.2181034808016138	0.22782938647451312	-1.2483009820157684	-1.6082593416658306	0.6746487682298727	0.4179447810247271	-0.5437798211888725	-0.7025434518978032	-0.008841457299085404	-0.14490570138322614	0.3194573694010218	0.33130899392369445	-0.12708428950149225	0.0085230736863585	0.010601598304992434	0.23779495436276143	0.20467546288756386	-0.280172670553622	-0.258176393801315	-0.30310930003337505	-0.24115209717237868	-0.045203279194864436	-0.10201109096867535	0.03418122248098909	-0.0007567126735286676	0.34062684010759586	-0.13883715957166806	0.07042975558138928	0.35189363879432645	0.10779025111197783	0.19222736302406476	0.32060157268009254	0.035849365132121655	-0.051442702777801975	0.05865474520736434	-0.04290920059882354	0.021745235348922108	-0.09702440488493905	-0.11358608275754878	0.3818108899871165	-0.20916886490214476	-0.23844528059538364	0.10434216970561123	-0.010028903996590408	-0.09453706040164497	0.06936246292880088
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-1.7622047862851158	0.9874696158057004	-0.22873187509390458	-0.26417849935589516	-0.885519414734112	1.0363644376890555	0.986535100395395	-0.9774722286133966	-0.016324880935381286	0.9987928443941124	0.9807653303439015	-0.6320977973461177	-0.2557370847101514	-0.23998905755099387	-0.00020314015291673885	-0.4606354312486829	-0.11613750154003835	-0.07501130822624363	-0.3193771122359509	-0.2863123462316978	0.11224328267267371	0.017295295846979156	-0.14983693419801958	-0.16052881351785042	0.10610343588584797	0.11918563707398605	0.146758656075516	0.018304038389262995	-0.05599898402157837	-0.016213205627624634	0.08934512231056806	0.014830633521909598	0.03035450712870066	0.1434024910049443	0.0021223821604020557	0.2638009915020804	0.04371984054541869	0.014882069601924527	-0.10666494426553316	0.09573376491401879	0.024343828199060887	-0.04497084931108516	0.003102192253322518	-0.003966954264515341	-0.11961785800856942	0.11171961844017607	0.06447415663570821	0.037074881094878456
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-0.41850289196509965	-0.023952602506562587	1.4783467870968852	0.6368174499419545	-1.4065796457007114	-0.03838741920962224	1.9217097951900992	-0.1724156628401415	-0.2415186243237238	-0.03470341055763087	1.4040016182964543	-0.6203910012531821	-0.11028722344206901	-0.5498403454939426	-0.4109640360749041	0.18005645506710105	0.276830747400765	-0.150812300001613	-0.2508591006517038	0.09023200166676122	-0.05182326740716267	-0.3102429792873905	0.379659040566882	0.020549580110632956	0.20245602097497514	0.1316022796308571	-0.016995503062072124	0.016950219199486104	0.049569561063352696	0.01637638536517886	-0.2032897975794581	-0.11864761935337763	-0.09351382095645717	-0.03197046133239025	-0.07045411307677818	-0.19753519865935856	-0.18788343555752168	-0.1541140598182797	-0.07780216355273883	-0.12257239088042138	-0.18337987984363374	-0.027720983682907836	-0.11715210577177612	0.019794618801780565	-0.007857359536148847	-0.06973077193483437	0.04611291965597816	-0.16722338622557345
TAS1R3	-	-	-	-	NA	classC	-0.3964455149077622	0.3268388180522004	0.9645465713258998	0.20180629266058053	-1.3320516399615803	-0.4375825994829205	2.068501088921179	-0.13115912752658115	-0.12725606595390312	-0.004073694645118256	1.4773965591701133	-0.6257862300625723	-0.05948362181348941	-0.5633820629242078	-0.5745930233235801	0.3017733339739701	0.30399758195899274	-0.13673922004680236	-0.34502307948112737	0.11929319996957605	-0.0827270059677894	-0.29904996906677106	0.3368507229285937	0.0045638171492543055	0.19906347069632635	0.12746744146196176	-0.050730828160308536	0.15911819386935913	0.049310828131161014	-0.001158836743999712	-0.06948441086036806	-0.04832367538649933	-0.018211228359989985	-0.176645463421261	-0.04117474634297305	-0.3937142898504948	-0.10982573869362576	-0.16365828707023436	-0.013361491442043894	-0.19803337104414032	-0.2438589977553632	0.008774510425139236	-0.08028097271027297	-0.10662946681955503	0.030674022773278523	-0.03578212543536347	0.08318739526093456	-0.07891014170863483
TAS1R1	-	-	-	-	NA	classC	0.1178348860454357	0.005423331508808181	-0.15997315347780539	0.20813948877595903	-1.4654565745658201	-0.24912481252168994	1.838250640619828	0.017248758253281416	-0.14023145578109839	0.10441799525346307	1.409057775128615	-0.5846582339807828	-0.20390459772700892	-0.6691706753708491	-0.5238285412708125	0.1600216933343301	0.20118718908273214	-0.08928894682221328	-0.3522616330876297	0.09649902798287727	-0.16496583498063613	-0.3602741723671276	0.2205771421711341	0.04051578844660433	-0.06293142221726661	0.07852553993322146	-0.07602565285839817	0.1986555584949937	-0.07001509532767	-0.07123467784475597	0.09041328672652517	-0.17322037524214426	-0.08789332759687732	0.08047965373602053	-0.04621062875183754	-0.25477462437184334	-0.12647429661468687	-0.1488543374013019	0.08295289921782727	-0.019113209186607007	-0.20884274837521016	-0.19800330489852186	-0.1603278462726269	-0.0387239600132467	-0.016515669441914304	-0.01494276621209085	-0.01683656386963688	-0.11103698504819236
TAS1R2	-	-	-	-	NA	classC	-0.8781927762468889	2.444110841869512	1.508470955494904	-0.31554719743723225	-0.9903297111323366	-0.9282298432147775	0.9353646685283737	0.6283096179231823	-0.5387766912167345	-1.1206720998515614	0.021704094180028312	-0.30544386175033544	0.29717472028429515	0.6433510980946691	0.07037962506519778	0.026098509085641076	-0.007151083637716542	-0.05723791232360266	0.11117826620969407	0.4778181004830667	-0.1971408915947298	-0.055680842499634536	0.03789806994550124	0.13389752886127265	-0.24046789505993318	-0.3657338066089705	-0.04147701872079284	-0.12119117455506156	0.274262402312869	0.13226347230617824	-0.05282200708789449	0.13082277457771027	-0.28685878970417183	-0.08141331584378485	0.032353391247203434	-0.02155476967291764	0.2707368698076882	-0.12475000052296518	-0.012341646383166706	0.42497239060428876	0.02152477104281039	0.010766693425941123	0.10322628940829542	-0.04578692323975739	-0.10912557723480816	0.18829194762500903	-0.07661178289763652	-0.013793558960147044
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-0.7647022144269944	3.908951321814863	1.8101328971638069	-0.6008211252433683	-0.6648268215125125	-0.5604693061039834	0.5864482111561303	1.077909256477025	-0.6288396359877843	-1.2593158725968259	0.21374949670891477	-0.4031889299483009	-0.15302834320911093	0.7949956376475413	0.08558242901817929	-0.17144625213777578	-0.027367110701461254	0.03952431890157007	0.17324627380806482	0.5718441841914392	-0.2380324145770967	0.1665779132027353	0.36475599822993365	0.20308522407692578	-0.20411434534250508	-0.31110862988890375	0.1693073218729914	-0.37710921427628763	0.26972983945914364	0.39806011859034535	0.14750208782466168	0.2364045147539297	-0.10908910384557075	-0.1701341075386868	0.1512190804212924	-0.020064466993029908	0.3490015601245379	-0.20264475467199364	0.05462016124462751	0.3859657054927295	-0.054200086172119716	0.032390380322646066	0.07294950225914462	-0.10463736704928903	-0.02984711633245165	0.0924381443711204	0.04131577428080921	-0.06862016991043253
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-0.24479095240575818	0.08998485403687846	0.11845848823641171	1.750613711415135	-1.6902947589901032	0.004301355350062881	-0.9185668641284882	0.8836699063560984	0.06363316787959501	-0.6415184088562207	0.71092220883905	0.45616736465540236	-0.015706969926446077	-0.05664106904669777	0.15029740257646768	0.08306013398913957	0.36362792756205725	-0.2438937475235752	-0.2812505297310191	0.25333167256127137	0.028591669133343493	0.17885228012038465	-0.1736181176383522	-0.23038423633530902	0.14125415621362966	-0.07502095924827243	-0.22269570363363744	0.05454096891262758	-0.2171799142581359	-0.11803083644596508	-0.016215118368602413	0.17801382458818316	0.04337117172011379	-0.009571528986614704	0.08906555164574374	0.4195429201650017	-0.01317620464123151	-0.07969311320170759	0.029973390895315977	-0.003197253310554722	-0.07203627108622344	0.04294503389220146	0.15990769044041572	0.1562284895502652	0.23343182716227243	-0.08047077631971652	-0.1092309244437056	-0.042814506231206195
GPR156	-	-	-	-	NA	classC	-0.4028028985828707	-0.09897737184692829	-1.4390586624878752	0.33387010308665577	-1.5233714113564223	-0.8895663866259473	0.42242754755407164	-0.30642283613242544	-0.28544744003753003	-0.25028513449545875	-0.27805132126518745	-0.10625679954756279	0.7641519935914658	0.5932651869308616	-0.03763994193533604	-0.7886336198049454	-0.5947721992827475	0.4998921707031857	0.19600823748267815	-0.39914516035367403	-0.061197122503315826	-0.12425620525564025	-0.21539018213396827	0.07790837843930994	-0.13345724331245504	-0.05320101068349162	0.08555064204572721	-0.08518814001726847	-0.0948550132212411	-0.059491318177536195	0.07228087233229921	0.08893548155160517	-0.06977873158756888	0.1064461756085353	-0.17172723079898178	-0.07921614733925493	-0.029664997246915993	-0.11630072190149975	0.09619851593952364	-0.17983619091313796	0.07680437891648462	-0.08054147898474577	-0.08772496983627134	0.14940329974334077	-0.13200745662921398	-0.03637710080012449	-0.0159123850604935	-0.11067433175252532
ADGRG7	-	-	-	-	NA	classB	-1.6785294163164164	0.6691773591041101	-0.08850812932970033	0.6645511269137919	-1.5288496988917124	-0.06538846600425259	-0.6467582779058471	-0.22743605279519308	-0.07250136268476469	0.3437023877147287	0.17195011932879772	0.5607996108812607	0.11562623578264399	0.18694070931256343	-0.04362393971262201	0.08242919149160538	-0.21053375443065891	0.07663689698263186	0.2644291781182964	0.4349018756234332	-0.03630948283616807	-0.1451332696138962	-0.012344727516548916	-0.19414688637273314	-0.22910278673246282	0.23440514012650968	-0.252269799789431	0.010867065647579157	-0.1538681621694969	-0.0357934161016582	-0.04935016927357766	0.06900259682696128	0.11000152329176534	0.1308646507217197	-0.02023259508964123	-0.015358010174783452	-0.03853091858465602	-0.017295607818529582	-0.010420915773519153	0.15448502986909918	-0.16593364921060433	0.06505063541947446	0.17853908189015283	0.12201888765274811	0.045928301887191235	-0.07347284937813597	0.06828846541798707	-0.1303387836767338
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-0.3832749759129567	1.0674954946055821	-1.202502028697183	0.18265078894208472	-0.39033849801436743	0.27768798810530637	-0.13358953925174766	0.37286898195286317	-0.2716446901607161	0.09324684672945072	0.4338416226428828	0.19732768930554032	-0.3094011235253611	0.2370670587408808	0.6848261722871475	0.562865524126587	-0.2188864434835219	-0.2224793713143711	-0.24056007509275287	-0.34681322108321644	-0.014903387503191007	0.01000265894296163	-0.20985336585365388	0.29306158458026677	0.18219491457091722	0.10135424943556497	0.2926349899680233	0.03246991154141193	0.06345460562197129	0.08557527784343967	-0.12612432344060634	-0.019789306903978388	0.2334054297267738	-0.1464445653791063	0.052693002871234663	-0.18941232613127582	-0.13384469688011058	0.08271559965060352	0.12911388303138444	-0.067584315044262	0.0037409372382007098	-0.2560261756028984	0.12648923705274068	0.0328041859420306	0.018199018015122	-0.04164117503335996	-0.01570710183758492	-0.10534796309573422
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	-0.4739619592966627	1.035900145283255	-1.1497514734997363	-0.06670175858595233	-0.3010105201843974	-0.8237663619797073	0.2374994787403384	0.12589626292064476	-0.423371382774285	0.23221605987399535	0.26967830157666306	-0.015234366022740694	-0.21038593417150123	0.2805505080256657	0.6719992128602229	0.743132087356937	-0.1985356074205989	0.14841784641530678	-0.0937502261310537	-0.4674247690043584	-0.3180756198557322	0.2930973584527133	-0.35198850829790923	0.195281359307115	0.11472601474957668	0.025743726116098854	-0.09391406980332703	-0.08124794639706626	0.04284793723461382	0.1099424148499764	-0.1483084733136109	-0.21310372142862552	0.007807627043542209	-0.13384055598801717	-0.0822938678291839	-0.018520692979796576	-0.02950358310279803	0.1762481459296109	-0.02329308463605501	0.15656347864728026	-0.03277093988630052	0.028159040836720464	0.06370224650685043	-0.11232986469043874	0.008561768349024468	-0.11975974303166337	0.020997835585554576	-0.1428260091423993
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	-0.4707497234629193	1.4559017955364861	-1.097691158913811	-0.07015377946228263	-0.24319289581321749	-1.1891155178458965	0.12081257028183544	0.24126856285863077	-0.4798814699136993	0.1383379485560771	0.31297009221568906	-0.015483538485260764	-0.3118467442127686	0.39397638429651677	0.6666726955108623	0.7032249794875811	-0.21896812240485772	0.21570997040436937	-0.012957640363977709	-0.46998893604476233	-0.2823164854753718	0.2955254682232868	-0.20767540749808155	0.22700456335610905	0.17041801446618982	0.04680958825954151	-0.14885257995220727	0.08126326188593355	0.06712623550954876	0.09163993557477135	-0.3452077263739945	-0.2688496854720678	0.04678405388205534	-0.16187302140218593	-0.08656123249629129	0.034480261356080635	-0.02548159030919259	0.03346286293429248	-0.04129389385969255	0.14396648784323002	-0.06206310315629521	0.05741513816555608	-0.05740868602769591	-0.016815265233167488	0.045434107042810055	-0.10345335827063257	0.05788187195988123	-0.1630884866896274
