Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29
GRM8	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	61.009615319661854	11.835001296722385	32.13046452343033	-14.668267855359943	24.215562814437842	3.790420860284302	12.806147773729629	27.908949651576417	-26.15045894561299	39.57706640204244	49.18159599235014	21.235155180797726	-14.470691067114574	-0.6229094964339441	5.321477705789768	9.54878760204308	-7.785773059610764	-0.6052292784118763	3.5196493367786923	-0.24153211344837094	-3.407830250195398	2.8471783424259938	0.05164041874316902	0.03997260760572241	2.541072350665329	-1.834437626714005	0.09297375469914759	-1.0789758973043282	-2.4315101262533583
LGR5	-	-	-	-	NA	classA	37.43333331383845	55.10084472781832	54.181333161545744	-24.024127656892002	-2.8077470394491897	-4.860042687031151	-15.557751016690144	37.86913118987983	-7.517001146542934	1.1956128914328323	-8.107267934663213	5.037152396684302	6.108240214717278	8.715550216182027	4.641237994907215	0.1402882256977512	6.974352244510659	11.044571519266983	9.417602141719797	-0.8298335771909074	17.78210633485628	3.2291737685939865	-12.488136787105562	-9.00371490835393	-11.067172447687561	2.915796696875941	4.049211121226051	-11.008513026030242	-8.041256400288377
ADGRE1	-	-	-	-	NA	classB	23.29655969815249	45.03637087061323	65.7910792839439	-52.893517516122834	50.18047486696199	-28.296790569112446	28.259320648725794	-20.88081449114576	-0.9632786386859975	-12.795380769073052	-3.525878077687065	-2.2283650776406567	-2.1055289440312226	-4.431839986876114	-0.29548402673634766	-4.736583153797577	-0.8817195875170742	-3.2031389799874175	-1.1011646743769428	-2.8026973022831805	2.6256514806942644	-1.2466017346511291	1.5727798181678125	-2.014445748990468	0.006879440054503334	0.4936634781535046	-0.7825428159696854	1.0587218979393906	0.12161358158422333
GRM3	-	-	-	-	Metabotropic glutamate receptors	classC	26.981186034690694	42.74153509154114	65.90664052919068	-49.609929622216825	48.017700790361744	-29.655348954612183	23.5154319511357	-19.561238169962266	-5.040456195457608	-16.130380803493292	-2.03589612404853	-8.95683814803929	-4.4911411146216995	-3.7629640939897464	0.5613273680771683	3.319768681562651	-3.4849360757412273	-2.914411790936854	0.5164331564437139	-3.320694663400405	3.2157189523931202	-1.6075954110211408	3.2241770428574923	-0.3084202471964135	-3.561172489799398	0.39952503950883456	-1.6736631647980922	1.3683168371288288	1.780102471776072
GRM6	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	58.80207169357025	56.28232787441553	42.79922344414753	-11.045833398626291	3.1394720248068335	-1.1312487827886883	-1.4954697896018283	44.87973180632802	-1.8601166970364866	-2.0122980233373804	-19.952234558118267	5.151529993107959	8.524857496399175	3.0867726850967285	9.215727319481049	1.375980663512662	-14.46700715396472	10.479389469248158	-6.286800676403512	1.6750828283498755	-4.454375141230152	-2.842386605985548	7.948249297530739	2.784514904160414	20.00341611416833	-21.536592000443363	2.183865986212334	0.9619308640372644	-2.1484358037537694
ADGRD1	-	-	-	-	Adhesion Class GPCRs	classB	21.828471543651457	45.090504244251214	67.01358557034243	-52.81588068389363	51.12577211054303	-28.89808426317607	26.980719869590782	-21.0761028646645	-0.7917585404072208	-12.864669841402685	-3.267373587583898	-5.079459748190979	-4.157142807894866	-2.72246588076255	1.4072900733917666	-0.5861282647460745	-2.2630947063555396	-2.173829017415783	-0.37771442406929534	-1.6606697736492264	2.541539881792078	-2.685074945129339	1.3157071634221633	-1.9745232950677134	-0.5030144397948059	0.14011016085229006	-1.813631800051353	0.6211203836615398	0.09020845038812868
GRM2	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	26.634175766721437	52.50503025304887	73.12501306243881	-54.492784023020214	53.12758850469028	-27.81355232807474	33.61001140715667	-20.83032504447883	-7.723587059626384	-15.965763862863087	-6.654365316847331	-8.568042497899185	-1.376706617730956	-1.2169213139283441	3.289731831055466	3.9997618124870122	-4.583104081347438	-5.822347349523788	-1.9106834666702794	3.3812319092556473	-5.262019674739098	-0.34661656074207897	-3.4044012907834955	0.3423503403347396	2.055479735530046	0.14885597868992037	1.2634701180622023	-0.6625786480442133	-4.661808623103297
TAS1R3	-	-	-	-	NA	classC	14.77781462941293	52.892087328312456	79.27384056093076	-60.884839719546584	51.62905229608122	-30.32822078662377	30.38587850743268	-21.665073936853382	-7.788382337746486	-17.18220011238487	-5.738881566884495	-6.194189968790057	0.6085835593636703	-1.9376276184198378	-1.1753204970912032	3.4612815602158227	-0.3906363511485214	-8.120866883638337	-1.6153529428951547	3.1667076412311137	-3.924909028191268	-0.2958876955766159	-3.3050482631771914	0.08688402390115361	2.5273749217439896	-0.1418230327112135	1.5446958573921974	-2.827396977226155	-2.6682167845213236
TAS1R1	-	-	-	-	NA	classC	22.23782188656306	52.32574383026304	73.13280742968206	-59.969594942452446	50.47724565794104	-28.63654081728342	31.554732455698876	-20.447071440482677	-8.309030718617352	-16.67159125643677	-5.3417789148368335	-3.3472670990042492	3.2527428125526723	-3.788842219870718	-1.2585393416832291	-1.2590019031331265	-1.247308196428364	-8.405606906274068	-0.6473956478197258	2.9602330982209035	-3.6455082268888104	1.19736160962497	-3.392891405341098	1.0289851830160972	3.706398912674935	0.03647583921959986	1.0601567540444083	-2.8177076936323107	-3.8408285953231815
TAS1R2	-	-	-	-	NA	classC	33.27264534253154	57.590015784731584	59.825881582215146	-25.165203047266886	0.6975182888791436	-6.020576491815204	-17.28331606156976	39.03692205826823	-5.242913367056154	2.9514308067053086	-12.628794586118685	4.023102141816351	4.613625876459321	11.935585601004046	7.620194719651248	0.3704770978309408	3.914155357001419	12.943660512338248	11.448396171557377	1.27086338621567	14.655002969018815	1.8094767807526684	-9.897578227045186	-7.888850362767647	-11.68757876436255	1.278325236284716	2.20043359294979	-7.753136927356169	-7.896024081345955
ADGRE5	-	-	-	-	Adhesion Class GPCRs	classB	31.10141966592769	54.72564095596147	57.13927281235321	-27.21660248070003	0.3865510926265803	-6.072996406254312	-16.90151034748362	39.21823216821765	-4.683843105249796	1.9849276917779959	-11.25640173057014	4.225244697985404	3.0283373784468703	14.33006082214755	9.11334213008294	0.33651072827465095	3.4068788856889594	11.644580648875023	10.462647449098075	3.1646546945453955	15.523751334689127	0.3680245166629636	-12.422801626078392	-8.759149269839227	-12.402738308096437	1.6748084988857113	4.360601788765688	-8.209044972567636	-8.461327983441358
ADGRE2	-	-	-	-	Adhesion Class GPCRs	classB	159.47798225958292	33.147114446147896	-25.79055914625631	63.06922274941564	15.558062669548953	15.8019907637493	40.64621455356076	8.813771583645552	8.473407988916248	1.2006712635302368	-5.7923410623493625	4.236870272441777	-8.81354530112354	5.364756174435169	3.283890394223766	-8.05105554157489	8.898705998326493	1.298318231863718	1.970780439078637	6.075312177641462	-4.155230765081518	11.704730472770759	-4.4667541086027445	9.531497818406459	-18.01051231457111	1.253472908194706	2.4102272788923416	4.4341156977273295	9.077176263706912
GPR156	-	-	-	-	NA	classC	54.324589500508	56.928152199921286	36.18322057021936	-8.935913954487924	-13.838118292907069	6.9467134249982	-11.813970196623659	38.675902351133466	-10.278201967961989	-6.790149066970726	-20.875473614257633	3.7361647257889943	16.928307185064256	4.74024732413581	-3.8221306170448015	-6.692787903359775	4.423059360615985	-4.549449427115854	-2.842532974658115	-4.990038066413398	-0.02890917028559254	-5.447813136462766	3.481376857407269	-4.712525940365939	1.279979661823254	4.869925924313799	-1.9504575439094458	3.047432050180517	2.199339308287346
ADGRG7	-	-	-	-	NA	classB	114.8612403245005	53.74307554880366	0.803724272179285	45.53133966821116	-16.785256339664766	14.2569014739496	13.109834291202795	-10.266132719895806	-5.587387789647905	-1.2911804367743187	14.946150762440405	-16.372714306650405	14.730298097657963	12.243205885940881	3.597738681637723	-8.150741048278777	-1.9362126953408414	0.9914957189059773	-2.5250461847380152	1.8344097845928484	-5.465256513842741	1.354836185209598	-0.8429582437506726	7.023295298145965	-1.9801779976537466	1.9270422769302178	4.539064347164726	2.205389301500627	-1.3360875017431908
SMO	-	-	-	-	Class Frizzled GPCRs	Frizzeled	70.03657941929109	11.949754711894498	15.86429322927098	2.354812565311259	13.018988491861533	6.80668778445699	7.895322895699382	19.608873837191844	-21.290810375157736	29.146181841959873	34.536597068557285	17.630911174300593	-4.9937683554116	-5.227218351744018	-7.194421343268346	-2.4858060027133977	1.067641405085163	-10.738734303663898	-4.295187958258299	-1.1862884019877473	-0.9320043761471357	-3.9466198338418237	2.786607318908422	0.3935626886919214	-1.0479194193604882	1.7557867421079918	-2.7914341171529617	9.152136623897826	2.6682012253557703
TSHR	-	-	-	-	Glycoprotein hormone receptors	classA	34.87846142102853	9.069863373819599	28.087649242574766	-18.863708554441434	12.968383005980172	1.1204893543525882	2.4110909095030975	14.894961259240326	-18.316022172739107	36.13774698413336	40.56279988704016	26.160653330888913	-4.291587833909486	2.9546317585442763	-7.963316228156761	3.9476089864712463	2.9848212490709063	-6.872588578792314	-4.085322598108728	-6.4656458200165625	2.004458745618094	-1.0693582086139137	-0.44362884018831	-0.9793974905110291	-0.20047106256267228	2.088266998675712	3.086824504588337	-8.59176425215471	0.033119011661406544
RXFP1	-	-	-	Coupled	Relaxin family peptide receptors	classA	34.252502668716765	10.512012474920565	27.460132151273932	-19.55670615986283	11.301492912776846	2.125911094952585	2.0786227713766645	15.165272050667227	-19.32140377881225	34.58052132861477	39.62654547402744	25.70281158363759	-3.4353865868439764	1.5853366209604576	-9.604021069248294	6.665272806801895	3.8499586976152482	-8.252061388271262	-5.475182178530269	-6.625772626037824	1.9083291071391624	0.33214978342298795	-1.2896072969052157	-1.2614253116005139	0.9182515724222367	2.8690900335793597	4.3980724184452455	-9.458797837202681	0.8786713272333593
RXFP2	-	-	-	-	Relaxin family peptide receptors	classA	139.94599724574667	6.440935204350734	-30.743532119468394	67.21502247219082	2.5311911694197327	3.1511805345746104	37.19228776622843	13.098433906450051	3.0292284262945866	-7.474762560032564	-4.599404818277522	-0.16570635105461523	-11.591805926991828	0.8904485054224234	10.747306447828713	-20.699488031912335	-3.501376697714551	-5.010577485263766	-5.6032962602688094	-4.620516584069939	-2.060770182429941	6.1452111406074295	0.5797906380088729	6.084134857895302	-10.327148869923626	-3.6279970956134933	-4.848663788845399	-8.727816265619701	-3.461186899355732
GPR149	-	-	-	-	NA	classA	67.1922055959744	59.78847920817889	26.465468505481226	-2.220236096620446	-17.020810227641746	11.758925877166703	-9.257746512378544	40.20624822946427	-17.824293571205533	-14.033662436211511	-22.106807289656746	3.6773467374694144	24.017536750738564	-0.5758305588038057	-12.259131287244834	3.7392650531421934	9.119473515570062	-11.086567691676391	-4.436777605515984	-9.68272489248953	-7.847838009882018	0.33044982386711874	2.158849356708041	-0.598769711991458	2.039037359382251	7.315665367055388	-1.5231083813335358	-2.8401515235325765	10.445426547087953
ADGRF2	-	-	-	-	NA	classB	87.38768868532108	55.32576664495489	7.779439651670857	31.8060692796859	-19.346786817266057	11.10542547078172	5.77039047885866	-15.456623873939787	-1.4952209218149233	3.9546923721907965	16.219898856008424	-15.063807581254784	13.637161740315374	17.27540657376937	1.0591371384590913	-18.632236944976103	4.345875283706661	0.2527213144855926	-0.3971973086561814	-1.9601127889742538	-2.5484564927596307	0.2560066947036885	-0.527692549473906	1.1792752265185726	-0.7820516982724657	2.2196208550380754	1.9653139711033474	4.7271323884672976	-0.7451287302355611
FZD6	-	-	-	-	Class Frizzled GPCRs	Frizzeled	55.47403623637668	13.029863474669638	19.31456998771496	-7.6583525046150225	12.980212242846362	7.631966258970368	1.5950494247357172	16.386706919413587	-21.28224861075261	29.58594607974848	36.83687107858452	20.063758801588655	-5.255180422365495	-2.2458170140391887	-8.68221942014493	1.1806452215656655	2.7398173189078308	-11.240450288853156	-4.506443658949512	-1.450244303639092	0.5321612870158297	-6.602997886142013	2.5345999783750504	2.114754430516513	-1.1143193661863655	2.63367771381329	-2.677968617196596	9.403640335668669	5.259318001293122
LHCGR	-	-	-	Coupled	Glycoprotein hormone receptors	classA	55.556259936626255	60.03306236184734	33.025482334907075	-7.586624564782591	-13.301327705903553	9.383328592494435	-11.146242561529224	41.758644816835336	-11.90863710772307	-10.410526024431842	-24.259476445924033	4.80808108462698	21.939653005189918	2.1730414878613282	-9.140963428516217	1.3862646917345507	6.361991802668179	-7.000105122669572	-4.230469551599179	-7.727980373331284	-5.749777753873873	-4.99679875667486	4.086188134066006	-1.339608885424575	2.789369471965337	6.137229655172462	-3.1799830462240073	1.9674788723739207	5.827950168343054
ADGRF4	-	-	-	-	NA	classB	45.8862920349514	11.281481608680313	24.962324495908828	-12.780246654048224	11.83035508359803	6.605204830341184	1.5695702487267484	15.144776225677358	-22.05963802172041	30.68665919120637	38.55948886641793	22.963221368747202	-6.151800129683535	-1.407062080897207	-8.878964738304019	2.5467386035408994	3.338517481029991	-11.05436592290406	-5.072608592357725	-2.3287189126599963	1.060779539085587	-6.032838638701257	2.124731067111934	1.4089125272679108	-0.3743297994869221	1.8831425916818	-3.0201931358762635	7.643581095044116	5.450011077290456
FSHR	-	-	-	-	Glycoprotein hormone receptors	classA	61.54177330858997	55.65195229223157	23.275002176982138	17.80317854640192	-21.610853880693202	6.894926964523121	-5.699673879375332	-20.968980879843365	-5.589953501928	2.2285835867674995	24.750774414971485	-26.785681951240463	18.2455836514189	15.66961925726742	-1.5335020804130501	4.32541547454885	10.251978184095357	6.184680180305416	0.4556844039268843	-3.3909741830580384	5.340203593133398	-2.071022330329269	-1.835016913092679	-3.8911579220026042	4.755995328337444	2.5227322800634546	-3.9514575566383296	2.0570409601499886	0.6580012135235771
FZD8	-	-	-	-	Class Frizzled GPCRs	Frizzeled	90.3612842430438	57.61516547777781	9.265078415089565	11.580414866654998	-11.052156369198395	14.285692480256579	-5.438629806232676	42.109832851547274	-13.195719026970853	-11.232393501050373	-24.92789486835806	-2.8997271439267687	14.606167071028265	-12.318561635157796	-6.128729515214522	7.582338038444341	-2.986139097256739	-7.524935595482327	-6.348237770502202	1.1218166656210427	-14.900750091663427	3.561217290174433	7.5955189172221	4.763415538620911	0.7956251432141571	1.3365186383573648	-3.4492137913005343	5.762994523358402	5.2276524645403875
ADGRG1	-	-	-	-	Adhesion Class GPCRs	classB	36.62090513502968	61.21021924701394	51.81361711292594	-27.092821853443603	-5.924729183745305	0.5123180095965234	-18.75006873672437	43.48160175422623	-7.173391575938029	-4.04708693109075	-20.893315528717157	7.295049136074175	15.39073055141335	4.827732531785579	0.2626927231324694	-3.5025630006761173	4.097659558669736	4.197079908656976	4.456324261664159	-1.8151035799169162	5.508926510414696	2.946462399945496	-1.4497958978570613	-2.83718124212521	-1.4610759437283385	3.139029125332653	-1.4745136533775438	-1.6850194818470057	0.1896360820530663
ADGRL4	-	-	-	-	NA	classB	68.54206815457766	56.91920522256716	13.207394802247508	17.929347969006706	-20.70245281305607	10.23511115441109	0.8789732171113969	-22.164376578195554	0.014814156531183913	3.955606671147063	18.94355403519488	-11.356644889142446	16.94621810317855	19.514823729966942	2.3793448650281874	-18.301783535289527	4.096427849084682	2.9529606410956712	1.5811950260591028	-0.7073635929533807	-1.376471919763578	-0.26675203891749255	-2.206479208753143	0.8321016491355397	1.833985240470575	-1.0225253469037414	-1.2346655012185788	-1.3150832398333228	2.418335309933912
FZD3	-	-	-	-	Class Frizzled GPCRs	Frizzeled	30.56757516030154	59.37285364423904	49.16583139690891	-24.392139394190878	-3.0640183049010097	0.7284382301463012	-19.476929714968417	38.187195577566655	0.6315118034638549	-2.971503374604406	-18.85801237322894	7.299809378564423	5.97629647862755	13.672512004338811	5.0643171163274605	-1.6642369429902375	2.226185950525635	5.357069594553351	1.5908304148896497	3.8537367873928243	7.226805190658516	-3.080864589554825	-5.09859503861452	-2.9453733388353727	-4.3543240443460896	-0.47344991710745077	4.372927111270055	1.3728380016930146	-3.8803201371501204
ADGRE3	-	-	-	-	NA	classB	61.88227298690779	58.47646801046706	20.022208043303365	14.57018223189729	-25.750659092854004	11.151022762859503	-8.265650268931624	-22.093467910486094	-9.241934990746806	0.9337518389508748	24.75114886772119	-27.458885270674905	22.39381527693482	6.00179790384564	-4.776033271367454	5.116845961878937	1.2854804909097024	3.3988905053591387	-1.9148272030264173	-1.2635449515371617	-0.25819240607762295	4.576980145768677	-2.447784169900177	0.3457294198629519	2.911760859448829	2.6888425634045414	-0.5547299567592483	-1.5493429655795083	2.287123860368558
FZD1	-	-	-	-	Class Frizzled GPCRs	Frizzeled	39.827041299446456	-12.12623417392028	29.566184524710135	13.285234383562932	2.878663812017562	-17.66927177168033	14.399085062968178	6.760221661311732	-2.1416082679039206	2.6250001764238924	1.4327735434768427	-15.26697236692393	-23.476487727648404	13.506317691500957	25.362891354199242	0.7127644352794518	32.100131469775015	18.516454120881978	-7.452404318139117	-8.41772356700745	9.86726763641217	24.346347582761656	-6.0682387584959026	-7.860922602455716	19.192553486820913	-9.761984434145226	-0.4645623136878772	10.752556188224661	10.28541850129175
GPR50	-	-	-	Not-coupled	NA	classA	77.32384518932454	6.663666890270205	-5.4633587924144775	52.044666501428615	-12.27630681268595	-7.705048104067936	23.6263595459034	8.547002819786085	-16.537351969734782	-0.8839256391668718	1.1846710959397206	-29.121055679684616	-6.685926987655304	-25.040114094129606	-3.6402081079281934	14.777857734360715	-3.3544529928440032	6.779130893351204	-13.530827561373078	1.1079756473512703	2.1590007380508545	10.412670316512441	-5.260959168146016	4.572292860958806	0.9916704546576396	-1.5516855756465302	4.719698115347627	4.4331673651476935	-2.4402507737199524
GPR37	-	-	-	-	Class A Orphans	classA	109.92556078748422	1.0041468095564587	-23.644819011485286	48.10312233346478	5.05867156340463	0.8800868433068849	24.265246775126563	4.805684505781664	-0.2774063776946748	-5.019268026294193	-5.100776738860614	-4.312578613631312	-15.993405655532483	14.93611914101489	16.806741680672964	-9.756583983377164	1.1282768924922078	-4.794397281566662	-5.808768141354823	-2.517711196179198	-2.027467529823846	8.491093632037511	0.4419585842191697	11.915749889724884	-11.118206885233537	-2.3060348633339816	-3.488754194863389	-12.610690125109738	4.426616656340093
GPR153	-	-	-	-	NA	classA	123.91731457185521	43.371110260879945	-7.782120497501507	20.587413916052974	13.118835978403471	2.498302193905955	25.25213955040014	8.960923869954927	6.9884566654877025	19.31883122133864	-10.57214773359824	-3.8746346643897827	9.101373136557699	-28.843481944459395	13.092467516376688	5.807693165126146	-14.534823364259648	27.674215166756387	13.738743257914743	-3.744188515924974	-1.4930358473417265	7.337548638897383	20.726683724207057	-6.655036658367572	1.4431164748245624	22.82356635704299	-0.5502350901128276	6.495541996350794	4.2773504012237895
GPR107	-	-	-	-	NA	Other	56.968304791007625	54.32622540570972	17.075741834362262	15.31489958440413	-16.842878330309414	-11.102158366412375	-15.022319848155341	0.9010339542670702	21.05276580382138	13.296883789914563	-1.1003464020635552	-13.53004324303389	-15.019472195501537	-14.281461878015932	4.695293720237885	-3.293447176912798	0.8177924614895167	0.04206201508517792	1.7434577798835982	-0.497880716528263	-1.1548106099699533	-3.1213299341771834	1.1212657929494225	-1.2161811606063098	-0.424787838788097	3.186996715149432	0.6317855536935654	-0.9778645898065522	-3.1221376194669905
PTH1R	-	-	Coupled	-	Parathyroid hormone receptors	classB	58.03877252180527	64.14710569533038	18.172649062056834	9.915159582050402	-24.80647160722102	16.744780826389604	-10.380864936931399	-25.649380136101314	-7.753874833598176	3.0288017434825143	22.80645050056728	-20.189498492211126	23.01973760506206	13.950072076590626	1.1759306934349314	-5.244032505429532	-3.5186027194180967	1.631744558092709	1.3350434861472746	1.337817658324256	-2.400262568513761	-2.568899191170578	-1.1350952851479166	-0.007501063402166727	1.9042631256449378	0.503209713204007	-1.2144489906197762	0.7399763812051435	-2.641948324726534
FZD9	-	-	-	-	Class Frizzled GPCRs	Frizzeled	55.215370850970324	-32.474111952398395	26.63867398611319	32.25828586382544	0.9923792708010111	-14.15072479913649	10.254542550113298	14.292766897079227	29.727533889649685	-2.788489874410772	4.704621194793199	-2.9059833810845324	2.29222564842638	-0.18937089205254753	-11.893118484512403	-9.395663782087244	-7.707570683150887	-2.6573103171341645	3.7202267550419585	-1.6376091559852055	5.846720390063703	3.3283822660160984	1.100610709198787	0.9089417640390051	-4.762477209696137	-1.9708601462717346	-9.090300990974532	-0.4239345936845971	-1.8815609922859824
CHRM3	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	115.39310389722557	-1.8010792045214237	-25.1534680806387	49.7946990931148	3.123885409151475	3.4069462327376208	23.384858444704747	4.951784772156427	-0.34368730025720967	-5.495114955587605	-4.568833166278474	-2.66953012520593	-12.75370342960961	12.764492833884905	14.193981598389051	-9.536264000283326	-2.253180959514738	-4.780734393928811	-5.909562554798447	-3.9878262429020794	-2.597856576325549	3.958114885812348	0.26005615148350475	8.813814208550342	-5.388452388795101	-1.1725666477170116	-3.7893470910148923	-10.652776684172572	1.9938126254158741
GPR162	-	-	-	-	NA	classA	46.99766020993906	61.599084824247306	22.07447694987486	5.339575290510445	-24.05862653913996	14.380474736873047	-12.53548888528364	-27.78816622324154	-6.953256127546029	2.5428938692763445	23.0572236304804	-17.27779071422387	22.394316153462505	15.917992262287576	-0.9869818048103634	-4.155821701888095	-1.2844823129256946	1.658799089022678	1.8839836055381283	-0.08224547607878367	-0.18967289909354026	-1.3384524118819614	-1.3276165999868372	-0.09451787052877111	0.5364632488090231	-1.817322640384095	-2.3930601376346354	-0.1581576124978655	-1.5424051572625255
