Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13
RXFP2	-	-	-	-	Relaxin family peptide receptors	classA	1.3813078155062275	0.6618002555525226	0.23461202005129167	0.11968486615623226	0.24414471790053416	0.3204849074850859	0.41263434547217753	0.09647736094865678	0.11084319359826263	-0.0479025102924703	0.15068471861354835	-0.08618267829440336	-0.028146176465369706
GPR149	-	-	-	-	NA	classA	1.170484558031777	0.7905603674213982	0.023793855244781555	-0.008963723817735025	0.1911176848392249	0.003763919146479525	0.2034532453007609	0.37154786034692033	0.0029082752183739566	0.03603030449391357	0.09855901034573854	-0.11233142728161152	-0.04077724653451102
ADGRF2	-	-	-	-	NA	classB	1.243233080189581	0.7098858367532156	0.14316023608575304	-0.03857522921988402	0.25538799511858434	0.009418291305543773	0.16458005286892477	0.1939159620493976	0.2122315761964348	-0.1128671631526236	0.13215936223517868	-0.0572259214547838	-0.0388866624029152
FZD6	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.1247872875120122	0.8014825251724098	0.052425157066605756	-0.11265185277785743	0.0923865801434353	-0.11699875442217034	0.28087767399694025	0.2379725121979834	0.05173790580909555	-0.12240214618930374	-0.04126717504753943	-0.16134930795006405	0.05911601967205287
LHCGR	-	-	-	Not-coupled	Glycoprotein hormone receptors	classA	1.165114339613154	0.8078029432017709	-0.015459517363434577	-0.07070120040143357	0.22651886240374736	0.021622711617832205	0.21864967170789826	0.32841483193624954	-0.04872977708365661	-0.025980366420157667	-0.026821929694728942	-0.18666255503357052	-0.09862539369558077
ADGRF4	-	-	-	-	NA	classB	1.1022327744844898	0.820523754247672	0.010592130723886034	-0.11171703548525198	0.08443933752664695	-0.16804549864688387	0.2498840597205329	0.3147718655771242	0.005692157893372569	-0.047424297564111074	0.03765309742159814	-0.18390394013516578	0.017204498025040777
FSHR	-	-	-	-	Glycoprotein hormone receptors	classA	1.428984271443907	0.37828261374856664	0.713167999566578	-0.14853117058937815	0.435117976943245	0.06545927723617295	-0.07837878526635801	0.13606595379550482	0.47160767163419925	0.0590442124312367	0.019702616280955574	-0.11182827742102158	-0.10089416027916998
FZD8	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.1681872737629053	0.6727164023490881	0.27282397018135435	-0.17587621049821037	0.023476308901204727	-0.12669935916295758	0.4283164724866398	0.16288823765111596	0.05223416638770531	-0.025800029269511644	0.14099248068091413	-0.010978830910363618	0.07756991241689881
ADGRG1	-	-	-	-	Adhesion Class GPCRs	classB	1.1330982274346	0.8529080118101187	-0.09806079592993276	-0.10508619732945924	0.26286817003513124	-0.07222655455333371	0.20817716635106834	0.22045346271105024	0.1453085819386361	0.06933855620796742	0.03785172074963795	-0.13335121087885315	-0.008562483295901922
ADGRL4	-	-	-	-	NA	classB	1.1676538023239844	0.6771634102104129	0.07582138673411762	-0.25938202172991087	0.2500924642817849	-0.16319240066210167	0.14889922694478136	0.13756340822166563	0.14927018188903463	-0.10282365018470409	0.058158960919969846	-0.006788418708785954	0.037063039585969446
FZD3	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.1951380743976143	0.6794446861593704	0.030864169318917084	-0.30271867058227264	0.2790716170201299	-0.08243467123681508	0.3094151852401748	0.09466415779800075	-0.02334620776517053	0.02118748132049484	0.08028430199174923	-0.0245315648958475	0.011166272885523465
ADGRE3	-	-	-	-	NA	classB	1.308089097614733	0.44485473185364205	0.3768192738828245	-0.3616612790328276	0.3848196990195544	-0.1282804418819421	-0.015417698872349167	0.06497877620903074	0.23458791081273098	-0.07561864452481593	0.0024022766857234373	-0.01987534508056912	-0.014651462104944496
FZD1	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.3222100705760078	0.39387813791226656	0.08163451798876696	-0.3474229604748424	0.5433144251447984	-0.01858053641419821	0.023159340936549897	0.2167676366401362	-0.12551556589414614	0.062716236358982	-0.03712835862726287	0.07348788887462375	0.19905338724007202
GPR50	-	-	-	Coupled	NA	classA	1.3160461503489012	0.3134391945770307	0.2743109808943535	-0.43105594227602334	0.37321052802409754	-0.10857234841179728	0.09768713556417825	0.04622412607288975	-0.027951743425039324	-0.05527287017472125	-0.07837726038519936	-0.004440474319919829	-0.04111007766353211
GPR37	-	-	-	-	Class A Orphans	classA	1.4059126844444576	0.14442399082659446	0.5408899256340984	-0.4585400098027326	0.37223397019942017	-0.04495404609494646	0.1654360951370999	0.003028906559211525	-0.04069821253525262	0.06060882416984065	-0.06455508866151616	0.06559226948073295	-0.0007435317272753616
GPR153	-	-	-	-	NA	classA	1.2098559554333344	0.4153393060451681	-0.0007936293863316416	-0.449577621831429	0.2603088389674657	-0.22300643379122848	0.12662033505222406	0.0032857880046702364	-0.06956934514117154	-0.04454495015042627	-0.10257732587061881	0.02573371262187019	-0.08524772168744095
GPR107	-	-	-	-	NA	Other	1.2644651514078955	0.24137308177263994	0.13323256832430627	-0.46689254827702364	0.33469961964287737	-0.1959241511021824	0.016378416435726007	0.01645762640346575	-0.052035646175065765	-0.07208468089842475	-0.050141524648982194	0.10838699587696209	0.01973243310871884
PTH1R	-	-	Coupled	-	Parathyroid hormone receptors	classB	1.2531875628354345	0.14498510128571349	0.3106867761626815	-0.5158955729041387	0.29333329377476847	-0.2870937695054088	-0.09755580647264155	0.07124301963911818	-0.0003645800078983533	0.026149355726527955	-0.09644756832112707	0.06816636490395499	0.03579037390725003
FZD9	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.2765450686662727	0.3659737037096299	-0.1359704296486125	-0.4179040122209031	0.4082186901843181	0.0417631986842347	0.2292259818623198	-0.0564634871191375	-0.19557562757841185	-0.025297247250519635	-0.1456819339122251	0.0791489323159161	0.03084359418087147
CHRM3	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	1.3531072154077541	0.10308409410379209	0.36047739615288055	-0.5019431518031026	0.3175289318286434	-0.0710432784824897	0.09787981030419529	-0.1194784721911234	0.03210373135300598	0.010435977469383123	-0.07150344171655458	0.10097192638235016	-0.1542221496787052
GPR162	-	-	-	-	NA	classA	1.2390410208089977	0.17307162670968618	0.16544321740164278	-0.5109463481615852	0.3025932416875613	-0.239764865070166	-0.05555048254053362	0.008567621849877995	0.036090482545738996	0.03757417439672269	-0.03070343253215282	0.14188206380796106	0.09366446367335705
FZD5	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.2080400559378313	0.24766254085082676	-0.018574621697690766	-0.48211272540465033	0.307538586106647	-0.22782936169735607	-0.07662556545504184	-0.012659205536276814	0.012193397097712623	-0.0668004630987983	-0.04798242862175737	0.09395971008415191	-0.005563502245113937
FZD10	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.1816827131670575	0.13632506265323133	0.11979469660654377	-0.5311005433278172	0.24203612349435089	-0.33329529480589454	-0.13636845903879297	-0.05306004112083046	0.1201548715265894	0.06703544886147601	-0.057115142009905064	0.124914492772627	0.02338117363010377
FZD7	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.3519860166272135	-0.07037782687964723	0.4106768058055236	-0.4907914905973446	0.3852382179478796	-0.06956271749494779	-0.11105371352416236	0.012667342529595055	-0.045720489784236554	0.20301435693567058	-0.0534322763962514	0.10577539816692257	-0.21707855783404387
ADRA1D	-	-	-	-	Adrenoceptors	classA	1.1550213235600975	0.12739691932275596	-0.02691916734560131	-0.5186706270241949	0.21982731070120204	-0.28814982288428614	-0.1044587223158929	-0.08275676344557405	0.05667913345388948	-0.023860480394194816	-0.04389103373069669	0.14576217970594177	0.08448306850409959
FZD2	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.3392514266600135	-0.10536388895084485	0.24674824993864813	-0.49649916366452745	0.35584946335254924	-0.09181269818618384	-0.08372869164149858	-0.15825968915905275	0.05678465260164346	-0.12334158413385346	-0.024059171388284006	0.12871897060317167	0.1741327247993277
ADGRA1	-	-	-	-	Adhesion Class GPCRs	classB	1.1013544799636723	0.10674668329127175	-0.05384558914366421	-0.5387962575972726	-0.012055280041130673	-0.29464170241235543	0.12204024602582336	-0.22855858908655285	-0.002064986639775109	-0.11088971355704352	-0.07140067377913159	0.07343874692390677	-0.08445310876410302
GLP2R	-	-	Coupled	-	Glucagon receptor family	classB	1.1037979394877087	0.125296841726144	-0.21004995228496506	-0.4501390104749972	0.19937311409577593	-0.23513461289118323	-0.09978844720470656	-0.08452069929970742	-0.02007510227612132	0.06365822928283349	-0.03373491689439179	0.03684364552786162	-0.06889325630568655
PTH2R	-	-	-	-	NA	classB	1.065998058745766	0.08903783275606413	-0.07552591262677712	-0.518211899047159	0.02486821667046044	-0.290713453716311	0.08315119703755812	-0.1576477099763019	-0.08067238044342218	0.04452959559007595	-0.0729345957137965	0.09654526632396099	-0.10068433214351212
ADGRG3	-	-	-	-	Adhesion Class GPCRs	classB	1.079426842872212	0.08638468437412601	-0.25782075892863	-0.4381284127080183	0.14254773970964132	-0.05758810193698802	0.14650083999930924	-0.1645665840821363	-0.17339232799512183	0.16468638324097984	-0.05434743597365222	0.09034973702308609	0.08782195395307071
GPR75	-	-	-	-	Class A Orphans	classA	1.0432368280032078	0.04265706543422018	-0.19783875945669957	-0.4611547813119966	0.10219983049601603	-0.2379919146121892	-0.14153227999669965	-0.11211228798060635	-0.02131661731488625	0.07859496924340734	-0.06227430845342463	-0.003050851033134808	-0.1000065358055957
FZD4	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.160173444304254	-0.04130806744161522	-0.26230154471987654	-0.3728780425797062	0.2628475305672398	0.07231555684563154	0.012008745105766137	-0.106493466825481	-0.30355940877802373	-0.1734343729570341	-0.022178760605972073	0.06760990677973612	0.03754506490526239
CHRM5	-	-	-	-	Acetylcholine receptors (muscarinic)	classA	1.0314797281948869	-0.021478561732389982	-0.18862535901464375	-0.43055490229750387	0.07178669943094375	-0.11209673265687878	0.014023495583762932	-0.12631328755219476	-0.1585549400212071	0.20636697350524677	-0.001438078889953555	0.05082628637164921	-0.13831813429545392
GPR161	-	-	-	Not-coupled	NA	classA	0.9503282064176473	-0.034473440547927836	-0.10376120800180448	-0.5034568717672926	-0.17989407735260404	-0.30028638345677355	0.16879709181263616	-0.1954286947533441	-0.14937950379190204	0.11295853867000316	-0.01369907187361925	0.03381344617237701	0.06284533549897431
ADGRG5	-	-	-	-	NA	classB	0.9856710527242271	0.022343439084768536	-0.40890277203367514	-0.3701569626392601	0.0690582911534651	-0.07456056186664528	-0.061398460930522765	-0.10200892590973615	-0.20115799568495696	-0.11366324338310635	-0.07085498129829342	-0.027673062751618568	-0.015395230042822427
NPFFR2	-	-	Not-coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	1.1073258335409153	-0.18115983251083015	-0.03612813010121062	-0.4178420652615361	0.10505534330381668	0.029021866402895294	-0.025370728673391196	-0.22825104668548002	-0.04760866243156699	0.00528928630629042	-0.1326144886813943	-0.00952658932686909	-0.08638560660594405
ADRA1B	-	-	-	Coupled	Adrenoceptors	classA	0.9779279329034477	-0.08381239733396942	-0.32266673341618296	-0.34752557753592184	0.08031015787631271	-0.030427838569780673	-0.04244103503559112	-0.02385152381827676	-0.2965613996380428	0.13301827974691738	0.10947287799098238	0.07344190398397187	0.003904847800162582
GPR176	-	-	-	-	NA	classA	1.042560807380828	-0.1404333107607766	-0.33498891769196415	-0.2909439409533015	0.16577692425968243	0.10545343197634838	-0.056801415640365865	-0.1535872969959305	-0.1903101802355595	0.024648005766463765	0.14396094602724466	-0.0028470214794671616	-0.08160567231470152
GPR101	-	-	-	-	Class A Orphans	classA	1.0006134188914442	-0.5326140169779383	0.29248388810752884	-0.36795502772575156	-0.0398576343768617	0.05596551620552177	-0.10745146935642225	-0.0383609137416929	-0.1848703985847865	0.170942551287792	-0.10074133449595858	-0.14864654024212257	-0.007784567749029118
GPR135	-	-	-	-	NA	classA	0.880150413407425	-0.30377691489237185	-0.16702348176274354	-0.29575115062774554	-0.0860367897998181	0.13632249088523327	0.1348601570219526	-0.18459364683774718	-0.1820829010431188	0.13002338453799603	0.04103263801002113	-0.06838891710359883	-0.07832959778652662
PTGER4	-	-	Coupled	Coupled	Prostanoid receptors	classA	0.8402485481860154	-0.1819310089551878	-0.4216307653185305	-0.2644373020431372	-0.04244812566933792	0.09304836026052712	0.015648575010580673	-0.2274980510334692	-0.07897502482919419	-0.17492297607830812	0.011689126990653463	-0.05502899362140564	-0.06355948360472913
HRH1	-	-	Coupled	-	Histamine receptors	classA	0.768705398522775	-0.21937648323129125	-0.35168910269280046	-0.2770954140536767	-0.12416135356375471	0.012011289778964705	0.014087242050268275	-0.17673276598036247	-0.03306153635868934	0.07659210001579511	0.10624299789500224	-0.024638724022227613	0.09141317643155542
C3AR1	-	-	-	-	Complement peptide receptors	classA	0.6754605190965433	-0.11147021454534935	-0.5628863988793417	-0.2476602454443439	-0.14587826256594036	-4.0273745572945896e-05	-0.034056406028141605	-0.023709573896979027	-0.2414448384433913	-0.043406786238971484	-0.026826293770567063	-0.10671896583520624	-0.00571452071517332
HTR2B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.8268945314209826	-0.3582574524589774	-0.13916893072520722	-0.29143254357231174	-0.10566667693720493	0.03326776475290417	-0.04967603865119523	-0.12558177777718854	-0.06557000744104603	0.030004209084132316	0.19163061287866245	-0.05161445547552195	0.017524211923973097
GPR37L1	-	-	-	-	Class A Orphans	classA	0.8325645647974192	-0.32802976761678415	-0.3243715566925197	-0.20185291777045103	0.07108699599551561	0.20494615113272277	-0.15122310645458556	0.05771944915562645	-0.28092888186151593	-0.07772545143639417	0.0006691195264910486	-0.05256613497948767	0.09556521569894588
CHRM4	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.7436953230738308	-0.2666810887830727	-0.31978774360576856	-0.25561292786149975	-0.0988591502539421	-0.008238168605659294	-0.1608138847312106	-0.02347648073044332	-0.08640194331759718	-0.03360455254342802	0.03649448261323294	-0.0871753207816859	-0.04348092748703959
HTR7	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.8082551080061947	-0.394448531160119	-0.125571436077528	-0.28563852104180193	-0.07466442838685912	0.10624238890115054	-0.04115562898672483	-0.12338369806647179	-0.022449008436440238	0.122507602761408	-0.04261180304913339	-0.05233022795253147	0.1838364406383737
OPN4	-	-	-	-	Class A Orphans	classA	0.7437114579387376	-0.3386842983336554	-0.15001294430469866	-0.30654153912430787	-0.24516931927097318	-0.105936954367242	-0.06129942739017665	-0.18439783178666685	0.08583357533416697	-0.11604238808367526	0.10867010104075697	-0.04935924452045673	-0.030736326415947358
GCGR	-	-	Coupled	-	Glucagon receptor family	classB	0.7889093869372158	-0.31438730309986046	-0.2755097426325099	-0.21885622794620288	0.005960163736391299	0.0654414134929166	-0.21738154321119568	-0.01984905282401528	-0.031500791810963116	0.1432685520069322	0.08464231294029165	-0.12493590659996728	0.05703556082792382
DRD5	-	-	Coupled	-	Dopamine receptors	classA	0.905891697595939	-0.5640845287273003	0.1458157369555883	-0.2697526432399412	-0.025900641335862867	0.12160213492420595	-0.19072837800926778	0.002907311003552305	-0.11672655507990119	0.00916895485958617	-0.012905413430841705	-0.11223512858996294	0.0560201852041033
ADRB1	-	-	Coupled	Coupled	Adrenoceptors	classA	0.6623471050258514	-0.19749490317562596	-0.5273250903005657	-0.21562666575310077	-0.07142545844011572	-0.09628397248682882	-0.28070877976145314	-0.053965672686013884	0.07957960365650775	-0.19213496263229426	0.08818561630462181	-0.05418197441957852	0.11459592996986338
CALCR	-	-	Coupled	-	Calcitonin receptors	classB	0.6292701713823299	-0.190979252111418	-0.4841055624048567	-0.21035214838193705	-0.15480332521673118	-0.02095658949319461	-0.062233107439891286	0.005312360963750193	-0.14067499908411635	0.052581092413974045	0.0256635634562811	-0.12087469147113328	-0.03691318122126461
CNR1	-	-	Not-coupled	Not-coupled	Cannabinoid receptors	classA	0.6720280226424385	-0.16967814584694446	-0.4990245364230967	-0.1959853085071031	-0.14930636392478552	0.12327650904068622	0.10455410131667368	-0.1146968161470587	-0.15008604493755556	0.09581889398413308	0.024840710692734306	-0.17971973853035914	-0.02941609194611889
HTR2A	-	-	Coupled	Not-coupled	5-Hydroxytryptamine receptors	classA	0.823750789881277	-0.5918864670363831	0.21051318725608792	-0.3008275853355801	-0.2372275463261311	-0.0070712613312807465	0.030520555441550943	-0.1295189731194886	-0.074102795147206	-0.03901279288279972	0.15647429254272657	-0.09065013958620043	0.3260592438854298
GPR152	-	-	-	-	NA	classA	0.7197681577125427	-0.44132570155938133	-0.03736591867498422	-0.26402582192310126	-0.19495257671605742	0.007029887916955334	-0.06951528329024712	-0.04436807726899245	-0.037088179865238276	0.1042907192506619	-0.019589221797528658	-0.1385662768813119	0.0042385450346938735
RXFP3	-	-	-	-	Relaxin family peptide receptors	classA	0.6345216275127237	-0.2276469036007118	-0.44409910468481884	-0.2068838196849134	-0.11096546398457466	-0.037615121086592485	-0.14928832720586283	-0.1291511399078527	0.16392021209089325	0.12514795849075855	0.11969350843630008	-0.05760788386629277	-0.055433147307858685
ADCYAP1R1	-	-	-	-	VIP and PACAP receptors	classB	0.6683804019002503	-0.4294908787547877	-0.10325073321049053	-0.27181266213986144	-0.32237687368682816	-0.08948284693098509	-0.029926033427307652	-0.13547138906185427	0.04536051228471928	-0.24045246368928763	0.10769480729568959	-0.0983260156306683	-0.07301830941820472
GIPR	-	-	Coupled	-	Glucagon receptor family	classB	0.6655896362361506	-0.2885693227037258	-0.37921787178994654	-0.19475506810543536	-0.09192758404104967	0.11689019132264071	-0.07691120529823461	-0.05483863084700108	0.02669265497389199	0.10534520068463431	0.10169276346007751	-0.050899508989965675	-0.10782594930107087
ADRA1A	-	-	Not-coupled	-	Adrenoceptors	classA	0.7384466915694332	-0.24161216032263783	-0.5605976164700318	-0.09684023194902314	0.13228653487915898	0.3194263848529333	-0.13197297144343048	0.028140175100348223	-0.15132080435955203	0.006586918800458801	0.04805651357624253	-0.10125281142773127	-0.012854913019416466
CHRM2	-	-	Coupled	Not-coupled	Acetylcholine receptors (muscarinic)	classA	0.6537054322836375	-0.306140625650205	-0.3885376263992669	-0.1767849408773823	-0.028114450295697518	0.12208443021604835	-0.16081163390057956	0.019136699496944413	-0.02783017811863182	0.09495152880926748	-0.08397727043930153	-0.11876042357131227	0.13287054526666905
TACR3	-	-	-	-	Tachykinin receptors	classA	0.8592753705841089	-0.5349133967993603	-0.047123568185218345	-0.1790075919882828	0.11099108101805924	0.28422582467037405	-0.2940277477040247	-0.08411756958853019	0.1356089047661108	-0.10262757304040712	-0.03531746996575634	-0.08384936802663538	-0.10274525772425602
ADRA2A	-	-	Coupled	-	Adrenoceptors	classA	0.5960829334367932	-0.3191897006388823	-0.2886797142109304	-0.23892121362187171	-0.2827846536671416	-0.05662595015094008	-0.001483567990784994	-0.1315394516530157	0.0919558893336675	-0.023185899721046413	0.08977215936716117	-0.08738136926814881	0.015081054179366239
GLP1R	-	-	Coupled	-	Glucagon receptor family	classB	0.7224623529698326	-0.5068233959782219	-0.10206683972129524	-0.1827025680832331	-0.113684615396381	0.13110219170087234	-0.0687398955432598	0.06199424123216754	-0.1622526324764827	-0.09202559304329812	0.1311184460449415	-0.014807731054958329	0.0469328292820572
GPR142	-	-	-	-	NA	classA	0.8379716724352942	-0.6488362958802745	0.17474178739060356	-0.18292221170898937	0.04093478416056136	0.25488965922143136	-0.2386854265056096	-0.016539924088273403	0.08536941257718406	0.12800720510729963	-0.047688612541016855	-0.12131619604172379	-0.1676026507978109
