Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30
AGTR1	Coupled	-	Coupled	-	Angiotensin receptors	classA	-0.3488749469734622	-0.1262138021197457	0.012726874517095843	0.2999930099820432	0.45861672070245846	-0.2318616614092487	-0.3278694474062098	-0.3096111397025328	-0.3142812193680469	0.04089531611621598	-0.11872551973655102	0.16970504777013862	0.1617225816330464	-0.10428166204474765	-0.1734090691583359	-0.03504572899336655	-0.11197504427323465	-0.37139516248135823	0.2695975295556969	0.083221359645663	0.07473924083387279	0.1498553505631152	-0.2985478698253839	0.2849438699553243	0.0849889460540247	-0.036607937405916786	0.10218404852080643	0.22829403851185262	0.09729992487929012	0.24146628924267233
APLNR	Not-coupled	-	Coupled	-	Apelin receptor	classA	-0.25615848834810107	-0.10121397486942496	0.006912180879628683	-0.06327513378737352	-0.006644149731709854	0.09233044127283735	-0.01353329461233264	-0.3602402597778562	-0.020195160355294284	-0.24802818218344247	0.33431798586045325	0.007129221472327017	-0.040137828840157826	-0.03969299788992165	-0.18802090208439967	0.06162901098961462	0.7265463985735564	-0.2375140650763991	-0.20292820684721266	0.11029906852883482	-0.1443131580739165	0.25542161625202525	-0.2971430132023322	0.00736350799427168	0.021927053480378694	0.1202895711572428	0.13324593036649385	0.1845958901091078	0.005540773435007077	-0.10459061012783485
AVPR1A	Coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	0.28481507829369285	-0.14245649543637232	-0.02954466923322235	0.14773660231597105	-0.029880497991372258	-0.10560606730706561	0.22048707077167493	-0.1038360057600803	0.07796346926587037	0.019870155447928334	-0.09036501479677354	0.023728136947714164	-0.12818766568469395	-0.09798880501298313	0.018949565561041205	0.41731884978410894	0.3257841804440914	-0.1357713159984205	-0.21508517178248537	-0.03719962283131156	-0.06835024555680107	0.3097980511982735	-0.36268387478635916	0.07441155961191034	0.004902421835086724	0.021509445903529732	0.1693988203592475	0.017059025781279744	0.2032826775732178	-0.0932682689718128
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	0.193218951434976	-0.18828518643551473	0.08644376282034355	-0.007715358868276831	0.012385403449315631	0.24657819299723513	0.16497106022371674	0.28263624370841456	-0.17091741479228684	0.17006070586443667	-0.24668000474648372	0.1016561613549499	0.20527402687421134	-0.16442565952858787	0.18966056678007076	-0.021921598113576163	-0.0737266803685205	0.15105206613184743	0.4287665881421793	0.2141577926365065	-0.33836354872756036	0.15570954640165346	-0.0785373134724678	0.07979687408658863	-0.018547074569358137	-0.03258018379503978	-0.038253827261316396	-0.23318308374595043	-0.23069647654298106	-0.24571564442471147
BDKRB1	Coupled	-	Not-coupled	-	Bradykinin receptors	classA	0.06578339732965838	-0.08813627549097613	-0.2724552215975179	0.2121148122597703	0.043966557404984265	0.23791632457804937	0.10236740302207528	0.057417923414023186	-0.11429027839353796	0.11758859121251904	-0.1464294143983868	0.11252566293597574	0.42038586397734434	0.04900005123364489	0.051322324126149045	-0.17760413037691278	0.24437203155781048	0.04232110565760916	0.14009982166367752	-0.0014785522310935169	-0.3794984733388885	-0.11369106516799309	0.01133886458148196	0.08113886958416726	-0.04884944182351337	-0.08864320068376047	-0.009268484582564247	-0.19466509815853472	-0.3213356111233936	-0.16138915224198616
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	0.12481353884217211	-0.1816941959934922	0.009888990208302358	-0.316823700358324	0.26656209042466245	-0.05861948139953976	0.175709080917353	-0.07780455552032889	0.3661839751322155	-0.08726725170908249	-0.29044689965216924	0.21230597348316954	0.18171242534356416	0.006619174183677003	-0.061262720310116626	0.015683135521868584	-0.15207424810584003	-0.07689512104100701	0.08205401140207856	0.1971822380081078	-0.01150859417348045	0.02698054647750413	0.019333271647888357	0.039004670878617524	-0.013006720301623727	-0.14018058563272798	0.0009487155057324987	-0.14215511327079594	0.17146230513921998	0.18735125213806428
C5AR1	Coupled	-	Coupled	-	Complement peptide receptors	classA	-0.0012579959294181865	0.4807038329539211	0.1801449258771811	-0.18889585491859892	0.03555667395400237	-0.4742943675600804	0.06386730779678715	0.1365874902036804	0.021832069293056446	0.2053007631068533	-0.020250189290878566	0.036491003118001054	-0.1922921380916297	-0.1791112523401517	0.009833324043122609	-0.25879513134695836	0.0031907131061735135	0.11146959799580175	-0.03477574564049749	0.17451509812342667	0.16538729017657133	0.02202898121645735	-0.17156312753555725	-0.10043705083108687	-0.38134561813843754	0.0045483617451135385	-0.07902718469431992	0.015795732288785672	-0.10379843636686145	0.13394774620532887
CALCR	Coupled	-	Coupled	-	Calcitonin receptors	classB	-0.18229498295873225	-0.14435060049659573	0.17404291975272276	0.09177082107602054	0.279209515705001	-0.15143839868575698	-0.15461765558545684	-0.03770739833006225	0.07939693657619064	0.06543815140691343	0.3976097273503075	-0.14692227632980623	-0.30207562399839244	-0.15172182030253195	-0.01844494730286241	0.009911732615591768	0.0037374958294206268	-0.19548914782259996	-0.18260155295295147	-0.3019803972690953	-0.2353173504741975	0.08749993542199365	0.017021183940579485	-0.1552751976332588	0.10740711714920008	0.05110279833832973	-0.03492328311371807	-0.20074457250177402	-0.11479734448134644	0.15338448395893237
CCKAR	Coupled	-	Coupled	-	Cholecystokinin receptors	classA	-0.07909154106864126	-0.20923806869882927	-0.07561759182139452	-0.20287209688992014	0.14719420008474074	0.09544355884363992	0.03817318505268281	0.013458761516681867	-0.04787508333463938	-0.15368629175372653	-0.07666959238476839	0.12369013483952955	-0.00303052054521818	-0.19686167181120148	0.013945128513043123	-0.19061608665841231	0.11816845904879501	0.1524654220665465	0.24726919463145597	-0.08802305816462772	-0.1345756069509605	0.1079937575012414	-0.08644792178409626	0.22384242975453864	0.011963150445759319	0.14515093755168834	0.033522643304171776	0.1388048563521441	0.026781437902098963	0.016057714341355528
CCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.1578940335003379	-0.20935973191880497	-0.10717230577183856	-0.3936634948177646	0.031857392491018446	0.03353739547861463	-0.2401261825601	0.029071875672292167	0.03614310493771378	-0.09753163893879985	-0.14804945773442077	0.15991116404058092	0.09477324079588688	-0.02791265612354488	0.0003996484911160973	-0.26314536123244536	0.14571903970588698	0.2803209808399307	-0.056294794489538405	-0.08288979702404027	-0.06300643955975405	-0.1431270191022503	-0.02540800555043012	-0.012760771653187076	-0.01118487052629567	0.018864033713898457	-0.032235116999266344	-0.01461218271651804	-0.0957954455090543	-0.12545221716419824
CCR6	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.040084982508160935	0.09127581983896525	-0.0333565956127449	-0.12039071189499459	-0.046217473408129366	0.03223601858816018	0.2417729928284437	-0.16305821016096425	-0.30984638553359395	0.08779956609113122	0.01618698273787194	-0.41440284831221674	-0.08317072793620872	-0.20249314198055335	-0.010417195528849706	0.18429881149848043	0.32128534246543056	-0.07301235805692258	0.32707936166028245	0.034727515064565	-0.21815081271459952	0.013840645219380257	0.09994650340412867	0.28494063053407276	0.19222804453811118	-0.08763504592496663	-0.2152616552481413	0.029517497958563108	-0.17576934027797847	0.11199978720273218
CHRM1	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.3498660293578604	0.1127800670150129	0.23031219669979316	-0.315754495466105	0.06688513010929065	-0.342302476930366	0.18986120042438795	-0.30580780122218926	-0.08350591429743211	0.193078260874772	-0.12610149913911478	-0.4109219781308259	0.1065279392863589	0.09810998113726867	0.05422338963204525	-0.18474394612280215	0.34748050553029564	-0.2753385318910747	0.0661761673562666	0.41726836571319603	0.1649409098623437	-0.13058189257908825	0.07784573975255267	0.20948878608834243	0.16226023217648275	-0.1369364535013758	-0.32621857349408273	-0.02990160934994825	0.23236941803871775	0.11453408806040229
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.3322528555097071	0.21662228410435097	-0.12809685153334888	-0.17671728665270556	-0.3559060524305501	-0.21830301104111105	0.48438870191436634	0.33306796335329686	-0.4430658576780919	-0.19606626531923654	-0.42238889989333006	-0.4150188960234692	0.2521714133748658	0.23654609331654858	0.0013162521466089391	-0.19933564276579538	-0.059116506333957146	-0.3173963890725897	0.11205847442858784	0.0041620913203827894	-0.11194600363127793	0.09863015873550952	0.04689067172119696	-0.060950685634355586	0.09861125748347165	0.12047349966653204	-0.16324317473934033	-0.03681137547639639	-0.05256069854070149	0.010321322058450707
CHRM3	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.126077897377899	0.0891218028198441	0.39929618930345	-0.01402409201749355	-0.19586224113568954	-0.1897171858248729	0.4895954817181801	-0.14112422957882947	0.06930856777775796	-0.1225901820360255	-0.18986971894376214	-0.42469965852679825	-0.03641499218270047	0.07890535424788167	0.006028317437696516	-0.0415706349096446	-0.0674896207236272	-0.20236120631114393	0.05994329275699875	0.2367307690150744	-0.04569070906015596	-0.1567453897786264	0.1797232982366463	0.17044889061235044	0.14475364797060405	-0.16757092723162526	-0.27588188514871403	-0.06029200031478633	0.052999560280581295	-0.3023488339701646
CHRM4	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.24499252024275994	0.1948964150427184	-0.41692999783785833	-0.16667432746842006	0.35305025207121826	0.24481318237536365	-0.013847570888096532	0.2585974825698174	-0.09265600585562746	0.18260640694464395	-0.18575392652022446	-0.014343233544846163	-0.04591807357471175	0.724161651111763	-0.18570628409002532	-0.2296489519645997	-0.005011892916212261	-0.2847829890823863	-0.35397298128871213	-0.21708529613880287	0.13842279732785578	-0.1854326003151655	-0.250908404436337	0.07308054143221684	-0.1721251787485794	0.2454503923634375	-0.084858021627129	-0.16387259481667457	0.5248981695916718	-0.49092746014643124
CNR1	Not-coupled	-	Coupled	-	Cannabinoid receptors	classA	0.3126748597533202	-0.06968984075581833	-0.3573396562677231	-0.09511074856748054	0.02186994466837767	0.1768771114078515	0.06838665103969069	0.16630757382485428	0.2327841168694623	0.12700318351481926	0.2813624701143262	0.03999673584641507	0.026833231824385587	0.17956229608873694	-0.022139020123165473	0.2498402799011126	0.20705557032591215	-0.3342955358770613	0.05184493152284521	-0.2927517383035471	-0.060661175366040966	-0.03144484980752831	-0.1788102202122728	0.043351725827658484	-0.08017391190979024	-0.07542582027446026	-0.027313473714149356	0.008452233034883665	-0.08702882389432108	0.11505558126317096
CNR2	Not-coupled	-	Coupled	-	Cannabinoid receptors	classA	-0.33765959897224446	0.4365989319660076	-0.03465299279653611	0.12973370185866404	0.17305191000984008	-0.13903550461709882	0.07643755254595049	-0.07304333383191934	0.21732359310279306	-0.24559427756545216	-0.10331400700103577	-0.028297321983655414	-0.15716367081505803	-0.3900046217094841	0.08918061871381353	-0.17884162017442182	0.19937464763971147	-0.012223510824729169	0.07284733287562706	0.12328085684829254	0.5399849777110974	0.21725290958204552	-0.20951801730744768	-0.12871833384208198	-0.3316242991324663	0.03802634445627904	0.008908318072866952	-0.20118600512047083	-0.49521571322670965	-0.3352785870617001
CRHR1	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-0.15447963499188316	0.44214677925157264	-0.14172147043645072	-0.1585816487736527	0.11376750695669662	-0.24141910794466723	0.1785670865098439	-0.19676831473514728	0.17130801569365003	0.0277715401023262	-0.16779121769463007	0.031324449593646386	-0.16828198892515206	-0.41490614795572034	0.07417149240432444	-0.22716062927027117	-0.17168973419692543	0.007333249557471946	0.09120079955956974	-0.12996257968789277	0.42300925124884975	0.2549738990398961	-0.2588200591272426	-0.13673245484622976	-0.357003463173277	0.04563307113858506	-0.13233931698461227	-0.1434964436020545	-0.18290090670455017	-0.17893013724823884
CRHR2	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-0.06302302536698	-0.15446475277243407	-0.05105410944510906	-0.35482188407123383	0.16194906539947498	0.48893522574325055	-0.12327488626543204	0.06759607365471905	-0.05902447074536952	-0.09507741135399478	-0.41132603343423774	0.1356914007711312	-0.04195457986742558	-0.1122189718396763	-0.17109032650522057	-0.09838322194215023	-0.16733288403611365	0.3040632729755264	0.10396631953741044	-0.1977996083077046	-0.08889362749956414	0.16330838264876796	-0.15023748195296216	0.1825777253908046	0.03566489276958612	-0.20108068010160715	-0.04726608652929508	0.027283957944918204	0.1133032161803614	0.06308599914942448
CXCR2	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.022697193373217458	-0.14549264889210414	-0.19158262582615446	-0.2727796396611423	0.17168679283115404	-0.08303292616672342	-0.28875459187768393	0.13285639324720655	-0.11365073212575658	-0.008171408781322305	-0.23249595276251211	0.10955528010711578	-0.08730701423073274	-0.1443179954435301	-0.01584522749329515	-0.16885148126879024	0.1320667919245151	-0.01391113045540121	0.04215825106931712	0.008934928540359195	0.03296213051947645	0.29963129298399915	-0.10243138451862766	0.15461990525634997	0.030168614373181118	0.010627339963564584	0.0485943409966219	0.22108440233758178	0.14244803579990306	0.02816682545497386
CXCR4	Not-coupled	-	Not-coupled	-	Chemokine receptors	classA	-0.06942754486562694	-0.13955232314597948	0.03212018520022768	-0.39031351252493757	0.0117282802781592	0.4019359085174417	-0.23205160086407994	-0.11851433177510384	-0.2873921204026363	-0.03345525192225619	-0.36137328754234205	0.12100060002239392	-0.07818208023031573	-0.061261327609817014	-0.08885888734983596	-0.00018282384334172743	-0.1764693870875649	0.019006182646218665	-0.024996091606748136	-0.3689771932519319	-0.2007957920265762	0.20363170813374745	-0.18839427701411143	0.0725557964332458	-0.010676344093456563	0.02778590266143392	-0.12629119485382184	0.03058834807638485	-0.15014501604617578	0.03558427706223815
CXCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.12700338798636332	-0.3423424415817802	0.25480905337746934	0.055382870695121496	-0.19244290395989844	-0.27165147783321814	-0.01881987741174994	0.40909457709277436	0.18453075492091375	-0.00019015370228867595	0.29021684067049525	0.2142253045917994	-0.12137167176281474	-0.21793123903154585	0.10416703753899376	-0.07330724608501453	0.1847153544048604	0.03461193342534305	-0.23480234587306154	0.0488204753996008	-0.1903670369178275	0.033365500703066826	0.041765393221853714	-0.23202329171257383	-0.019446752702395	0.5599433761931912	-0.23824546917892878	0.2758814206585309	-0.013181740136792774	-0.05792286804296447
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	0.0780967637684147	-0.28694175017644497	0.3441466363792816	0.24241788421377075	0.0642997495005768	0.16377233072828126	9.414359759552853e-05	0.47702297927586196	0.32388956424424314	-0.03451050109171881	-0.052948764201137276	0.22701304878809103	-0.028905585452526153	-0.015873603470019003	0.06283482188373148	-0.137925704430286	0.05981249911307236	0.24669263853501364	-0.11865188739033287	0.27429471541395556	-0.15511249816154235	-0.004834124844688296	-0.05661442811942689	-0.040561830998688694	-0.06957225016914961	0.22132354351889488	-0.1444751412012865	0.09647505544281725	-0.09717567159394262	-0.028338611597475704
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	0.21136256959008223	0.022343491513023624	0.21218344391651592	-0.21249194994053197	-0.4560532220715112	-0.15400268882113657	-0.11257961173819213	-0.22275569216342136	0.27434718316695605	0.028241952735400713	0.13731743169462798	-0.022664814918623277	0.32991825023429405	0.31994162303798585	-0.3174160284927844	-0.11630810087972387	-0.0869822073915465	0.07399082403461174	0.15461801533890487	0.06920647035280877	0.10966480466076163	0.06601350269701066	0.10711445472438957	-0.17763830464113745	0.0042957336114917925	0.2512626598422194	0.3025430371215567	-0.15370071425472281	0.13371657586885324	0.031652207525744123
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-0.352839453790803	0.0634984692717758	0.08365886853134027	0.4404952133328883	0.07878526787842917	-0.013458551696576995	0.515822201334056	0.13947073476715452	0.16981336290658766	-0.27310973504611774	-0.127041689960338	-0.36319771357798414	-0.06275835049044243	0.020024635810635523	-0.110315604024611	-0.14917562020555947	-0.20481252555288856	0.12294838358872612	-0.14102341465030913	-0.3502846504473212	0.04836193584548165	-0.09336848708936504	0.15899166542377194	-0.04513719912958922	0.1411579306933902	-0.006489853233051193	-0.3097684769349495	0.2439814350435107	0.023180710801168142	0.28583120097702613
DRD2	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-0.14081025163668928	0.10414709348081089	-0.1254887271067293	-0.4157310070343791	-0.21385584300639107	0.06107010719497442	0.1073759544402643	-0.18914455135894243	-0.06804893210462609	0.23400921442166492	-0.007562597290896263	-0.08541256268940388	0.18521814400800823	0.284895761368697	-0.31241780493027893	-0.10841197541810171	-0.3079477510961702	0.08216038447280387	0.39054964940332126	0.32505145838861405	-0.026342912986733122	0.2576131492992072	-0.02039782452652699	-0.10948494632987589	0.00629846987550709	0.4700262577654924	0.4068708347002352	0.05204057556695561	-0.016187973104383302	0.26058167164241564
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-0.0963552418177359	-0.04023213367280082	-0.08213843301109118	0.47293479072788486	-0.24720529031752492	-0.09792283404874828	-0.2948385068997438	-0.38175499524501905	-0.42285170912749354	0.35568694748403035	-0.1917206909874024	0.029637715878314284	0.05551328909540687	0.09039661330050411	0.23042685278124106	-0.21650141211637752	-0.06269828067382982	-0.25633112966705546	-0.3543242663117655	0.027674101159476116	-0.13433650751594328	0.001135913501404619	0.2770005864706517	-0.04132758612585955	-0.056295684334290594	-0.1394201335375388	0.16327734484081588	0.2613341719280781	-0.32392399029504104	-0.15519085648643238
EDNRA	Coupled	-	Coupled	-	Endothelin receptors	classA	-0.16680073613996843	-0.07241005653582672	-0.19123349666819245	0.41096070146222907	-0.30842883562569884	0.5239548759428654	-0.3003688681583068	0.09764191266542371	-0.23039884348840303	-0.2787372586560465	-0.1053893934076866	0.09984325337755692	-0.22458149549171982	0.28659954271066845	-0.03893143189329858	-0.10487658422726771	-0.2022243022428139	-0.40346916295070384	-0.357170906143333	0.2976811394299567	0.13040335566792882	-0.1844116008926	0.10222693514882601	-0.07549147920115033	-0.1277086075902387	0.18194528409899743	-0.05296447486991436	-0.19813267099289003	-0.12461133994835479	0.19086332377975143
F2R	-	-	Coupled	-	NA	classA	-0.057695276938497096	-0.11826199440600231	-0.12753607785647184	0.36754916842462393	-0.28575717000425466	0.13313031789735835	-0.4549288861903664	-0.10152947135200388	0.007644193186328282	-0.48669867389511645	-0.19821620502915238	0.05493192123484438	-0.23470476263387335	0.05811419835931539	0.08456568765905845	-0.09150130438159043	-0.18455055671386322	-0.3787826169625428	0.014417124243301242	0.4702887243562986	-0.13905207182267396	-0.07063672347681513	0.0042600965504468735	0.02294198565871263	-0.06888183215310419	-0.20330344674856987	-0.016578528706431474	0.007923550205241846	-0.1829236265883611	0.06133671501764073
F2RL1	-	-	Coupled	-	NA	classA	-0.17503101555135583	-0.12490081922249548	-0.21406746596705406	-0.12886486953051915	-0.0023973878488474515	-0.18552915434122433	-0.2322777970918142	-0.07931093406107745	0.25634638831134027	-0.2749258320605941	-0.015118143716447216	0.1857874294617186	-0.27767504785263186	0.19994869756037922	-0.07778783798171963	0.10384809837245758	0.04773433796853396	0.05431991125309405	0.05790894011994303	0.25428712715905183	0.2901201913392451	-0.001446630162934671	0.29328921349999193	0.12248363322732948	-0.09776235734397448	0.07492913935972718	-0.17398862815305638	-0.3274283852437722	0.18466155758424088	0.22544215227069692
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	0.08790710997520743	-0.18799964654173765	-0.21990106449953634	0.062313745315510045	-0.03453615499609721	0.00033826437645111736	-0.08757100469295727	-0.23309753111146894	-0.15157264765916387	-0.16197767326776155	0.21539263813576956	0.23186427696114384	-0.20633060127467825	0.015299817642355908	-0.1303009990448263	0.21386500215026022	0.217808843485016	-0.03974110322239854	0.1645318939132423	0.029296766900885573	0.17930954304270086	0.058124755307707325	0.1294599760297569	0.027715316124511606	-0.047121778813434066	-0.07477176901057599	-0.25890922190661686	-0.3065807319797862	-0.05094866769471227	0.5386372547779886
FFAR3	Not-coupled	-	Not-coupled	-	Free fatty acid receptors	classA	0.16223436546958156	-0.15771742843401063	0.1885496052264531	-0.2236796885154164	-0.3115004055890715	0.3774304803974808	0.056905729995204074	-0.06594966209855434	0.23704699189750353	-0.20242500328368018	0.031597933672562174	-0.01737664670888956	-0.2372110960059636	0.032850624154964446	0.11360188402991478	0.10744222386473268	-0.07932917151429021	-0.17899418405469383	0.2029981167559964	0.13419655870746655	-0.16196600966479538	0.024608148297769555	0.14334774653508464	-0.12362488738024605	-0.09350884713476608	0.22698041966990784	0.026059967149692442	-0.4480542899608909	0.008223412805439959	-0.1754057729892347
