Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24
AGTR1	Not-coupled	Not-coupled	Coupled	-	Angiotensin receptors	classA	-0.26637968787053456	-0.29214785402951027	-0.08850777129962031	0.1297484455372057	-0.05528544293790075	0.26124822372257017	0.09275991770849251	0.4355110106916406	0.13698647212096488	-0.08228499839152671	0.2130173509592831	0.20403039930342493	-0.33048273828401215	0.0077554343758464	-0.3088449151585731	-0.04507583961340779	-0.10300298094048496	0.007597968738283261	0.2167407265710264	0.10267462207598367	0.07667159452522543	0.05212663327003988	0.1328296609815477	-0.009033047443472437
APLNR	Not-coupled	Not-coupled	Coupled	-	Apelin receptor	classA	-0.05805709634023919	0.04553292487221719	-0.005275516002953719	0.05862039113257067	0.018018699203280177	-0.27641557747784584	-0.014855080409923626	-0.30924661965820344	0.1127864028604173	-0.240187616092938	0.2809064291762074	0.22675996158824951	-0.15971470487827907	0.26454873802491413	-0.03776696980313062	0.0579266945653572	-0.01599161141122916	-0.10625732474084555	-0.26745803265021956	0.159654476506463	0.6297420579249989	-0.03692889263094572	0.0989193909813606	0.2747626908483012
AVPR1A	Not-coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.12375074152022947	-0.02648279689272835	-0.006826266562961711	-0.008986948946901096	0.16868905531604067	0.054480224346023384	-0.17138526014332695	-0.009305913690819765	0.041703146636553286	-0.03890360336499647	0.2869976161604809	0.1503566042478268	0.19055511133702552	0.06542145138982071	0.037763988405283895	0.3847569863152749	-0.1323855974986861	-0.13215448986075468	-0.015510859861241157	0.16797934416918875	0.4434912334545855	-0.04007824241711723	0.005297560929918453	0.23086748834417023
AVPR2	Coupled	Coupled	-	-	Vasopressin and oxytocin receptors	classA	-0.1728694344396543	0.32463752636205456	-0.13644590161368145	-0.12379115537545081	0.18311609129783896	0.16858982982787596	-0.02257398825438461	0.11313418161109276	-0.022373902210008255	0.11928437635669341	0.11201013968983878	-0.1625615118067271	-0.2065337906413419	-0.4813909640288858	0.09943068010748746	-0.08334269389135525	-0.13645288524101615	-0.25002775656841375	-0.18423378075425353	-0.020371142871345886	-0.020788320079340925	-0.004496149478679863	-0.05964199888332679	0.1158149345813013
BDKRB1	Not-coupled	Coupled	Not-coupled	-	Bradykinin receptors	classA	0.015160869413476876	0.21994274699103425	-0.38804374048493995	-0.14766661250970578	0.005724267261052606	0.1507729859088898	0.040508425559023384	-0.0225080543579696	0.2029321404518228	0.1170895315604399	0.043545112016798795	-0.1287750122348208	-0.19927045806411156	-0.18843534426413305	-0.03605185065509849	-0.16192355939693295	0.06829402242657376	-0.11789710803103352	-0.250762576258928	-0.24310468844948643	0.14648042184769983	0.013130984539182048	-0.008901233692463064	-0.05137276500057731
BDKRB2	Coupled	Not-coupled	Coupled	-	Bradykinin receptors	classA	-0.1883930395826424	-0.013389812470136445	-0.12273813258319717	-0.12836531530574652	-0.3119227479768632	0.2517146487010047	-0.1287710203694509	0.13901298743151722	-0.09033812840007154	-0.07972801003876649	0.01512247417224436	0.1352829617519263	0.10698097515425606	-0.37918059154633693	-0.35658098668315036	-0.04335541988927895	-0.04234216822619632	-0.09948305253651338	-0.07245167764539433	0.13420489043327416	0.018906456630472253	0.0060265864328700606	-0.07496455890077251	-0.10715596375876457
C5AR1	Not-coupled	-	Coupled	-	Complement peptide receptors	classA	0.3466047580516424	-0.5256134431677388	0.3125912332152398	-0.24435566201207393	0.0010069656106147988	0.06739830227076159	-0.1510878773014702	-0.0856537005211616	-0.26546121595202155	0.15184215328321787	0.11661606967651057	0.05742625731699589	-0.10712527214213256	-0.1426274904728495	-0.01713849205676243	-0.23973353559028335	-0.1377413884506694	0.19354377255187794	0.14703998568683294	0.04641877915177818	-0.008881284917209712	-0.3242644573304807	-0.16651421260968627	0.12189013774760156
CALCR	Coupled	-	Coupled	-	Calcitonin receptors	classB	-0.15263965712486682	-0.029454561615082375	0.26625737398980587	0.19059606635149845	-0.21110672017069795	-0.12769686174451242	-0.03217732062088597	0.02488838456041978	0.15545727290722358	-0.16996602951206793	-0.20534216339706624	0.0424684970968437	-0.006176787271555777	0.17350184852606082	-0.24573469718331242	0.018350766976388523	0.04474295722573449	-0.07081543084643939	0.08568153885126906	-0.06876695075779181	-0.11257727158402425	-0.0017490386981245851	-0.006214232762268305	0.4294530629327442
CCKAR	Coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	-0.25499884815628454	0.14888678780998102	-0.08685315715720986	-0.04755445372170184	0.08585708218985715	0.19892459948214564	0.24574610084414988	0.11208704176619459	0.07466798513846891	-0.007905019119686456	-0.09886986126202128	-0.21655260988897052	-0.0826448197192904	-0.04412326143033338	-0.31555329791825887	-0.18964604939208407	-0.1264937794894046	-0.11284150573616453	0.12730305768835995	0.03462078684337289	0.267263797975368	0.06222366536299614	0.06821050993228023	0.017051774631223343
CCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.2417044737257458	0.002073610189490634	-0.09046931210227235	-0.09263653793941473	-0.16845586586481132	0.3109903361687724	0.0658435683830307	-0.06522626139399182	-0.0667558030097423	0.18983645492061996	-0.11969798422074447	-0.12692608427047608	-0.06302623917036561	0.08530396713224751	-0.11156418112373276	-0.19419320274374877	-0.023054911267133528	0.08318996359237821	-0.07047022659110729	-0.02510926348279166	0.17901827723713148	0.06415754620326844	-0.01184150951601851	0.07263989509066457
CCR6	Not-coupled	-	Coupled	-	Chemokine receptors	classA	0.06606349016157353	0.09430311627883405	-0.19059514153259488	0.49264019420655103	0.3241935702449838	-0.18720093610313354	0.2023236062033568	-0.22692628781934313	0.24196178896886944	-0.07829755183266225	0.029417104035986456	-0.2250769632104489	-0.29484532149070625	-0.06655001915576943	-0.39885660865841915	0.2576030133437422	-0.03767607355518329	-0.13411856313710868	0.266657686247699	-0.05089795472044841	0.08505716034521167	-0.08037192725764905	-0.12271132551816737	-0.07010192876483619
CHRM1	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.12879364627483886	-0.2935509865096853	-0.29407543712806455	0.3838627797909553	0.02795819430481892	-0.07981177491156359	-0.16144069540369022	-0.3636083792567656	0.09085957197747804	-0.1535615991593253	0.3310472437380879	0.16056846716587644	-0.23182679674231738	-0.24601000337037102	-0.2449897547034887	-0.03759734624608775	0.2768122837627096	0.13048906153674475	0.2210712240525701	0.14700363797246974	0.03340269750449456	-0.025935220023162855	-0.38162064289332825	-0.023300005284939352
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.3383026195372363	-0.23969626451657677	-0.3323944696650065	0.35581712117461595	0.4341085875427242	0.1798943726424755	-0.09589139026115816	0.0460516611595216	0.1863660004841877	-0.34185622078996947	0.04149572862166521	-0.03470042217868399	0.05722800417426121	-0.07206862237574685	0.008091443144219978	-0.11299986725966707	0.3991181664772678	-0.12032039370987692	0.03139068350759294	0.16228687940651404	0.02816999662253606	-0.0888641526531104	-0.18805175507651012	-0.2402422491755144
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.11789351349323532	-0.08674619203611136	-0.04899493230838862	0.37516892884797765	0.27954290850136754	-0.12633432161061164	-0.10001724267458585	-0.3450326947483039	-0.13590591515655456	-0.4867175719933672	0.08541735750191363	0.006104291102657277	0.19992783074883894	-0.4011881157751252	-0.043967694158965655	-0.0316876183479954	0.19709982603982115	-0.03540806111201638	-0.09809701549502418	-0.044267302283702	-0.12341571237421914	-0.08156145108881317	-0.30554974536248264	-0.05823370282256302
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.40885526663613364	0.11652135766314074	0.08615237818952688	-0.29214091178503343	0.01068391045994301	0.2918906542529411	0.12111227232735254	0.030106588036589534	0.2607480194686652	0.23035558927704322	-0.03548390663765042	0.779405890222013	0.4576896021412068	0.04517750100104657	0.17669583476268866	-0.1941945720214927	0.6197751927907761	0.20580225234106952	-0.16216295646075288	-0.1880639831028797	0.18615613604582504	0.0700961526340731	-0.14063704711000546	-0.08525456190412979
CNR1	Coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	0.05584055855910057	0.21445658087370795	0.00522512374004301	-0.23326112649876024	-0.27305859740729743	-0.1437011255482621	0.25619914061542115	0.16471535975485938	0.4216058164096881	0.0037402048924593248	0.21736575437480785	0.09832675791481164	0.061188749001670484	-0.055215633157223686	0.020192817925445774	0.17519261602204464	0.16530424434324462	0.10284580932895632	-0.0780102282785665	-0.14144535647921985	0.12285462680656349	0.07001630134399642	0.08450616092720652	0.0017041676297936531
CNR2	Coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	0.29067640258227373	-0.08163110772392311	0.4251261347777575	-0.16305029036785385	0.034132716279826836	-0.03846999744799354	-0.06765071380189656	-0.07590588040079205	-0.26534456717962873	0.05838404848448026	-0.005070521045588696	0.287424494196216	0.1652831701059096	-0.39268565499943064	0.24360683287956453	-0.24402750329545422	-0.2981303273204374	0.22172725736178792	0.22233667186032413	0.12472920902187501	0.4485320238261972	-0.23892853257708976	0.06046281236128878	-0.05419324716950847
CRHR1	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.27246962938533525	-0.2331881947965296	0.2631497964810865	-0.18853991263771325	0.25032485941879307	0.024292762734493413	-0.05905195751236007	0.24784771286778456	-0.06529019955063388	0.07459211180371997	-0.11222215723012342	0.06145734449257846	0.23351457772385256	-0.3685241825525666	0.20710627729519304	-0.31774682773657253	-0.34729308606926707	0.16766047409488444	0.3677999514690883	0.11376778808902158	0.22741426851275529	-0.28026212753996954	-0.122198577287933	-0.020909563709631117
CRHR2	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-0.14773607385368018	0.5257714616500212	-0.027069718326796076	-0.0014269306222735923	-0.031918796229478255	0.530352678272052	0.18613424006042464	0.3082908977784117	-0.1978085472219542	0.1324845207431973	-0.1460835032634552	-0.023939796679361944	-0.026206307780380772	0.020102022206613775	-0.19848337411170305	-0.1185315066813494	-0.08361339334481838	-0.12022224537261401	0.014205040740523709	-0.04204542639558082	0.13167344289628	-0.0038000139037226194	0.006349587098062915	-0.08277495930038803
CXCR2	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.22177367662111017	-0.013298086675157247	0.2433282326902155	0.01953741041107927	-0.07386933892863021	0.34128420322614794	-0.0230219505689845	0.07307617420800465	0.060091363694234984	0.2268296997536992	0.06930813678441063	0.12988652297170744	-0.19966482023047324	0.07795291451668036	-0.10980078253631446	-0.12220399364441405	-0.04983142798542304	-0.1485949618374538	0.26317850202964155	0.04265972347220357	0.2756326223560357	0.06492020160166233	0.012083221497528855	0.010175017230747282
CXCR4	Not-coupled	-	Not-coupled	-	Chemokine receptors	classA	-0.1242138080126087	0.41759865602247426	0.03812356568259231	-0.04821882240756061	0.18469844895157997	0.508554255600768	0.14749735743580875	0.3743854896387911	0.02432184443586686	-0.015702850327345308	-0.10420336402326685	-0.039972098075680286	-0.11527830433010552	0.19913098937728538	-0.011306537054808037	-0.022250744077923237	-0.0670651721466124	-0.16496809498395007	0.09954448582431129	-0.021548795150206086	-0.002084338249455747	-0.01867917226359679	-0.11911026056208353	0.04334127340900883
CXCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.41656518493716493	-0.21884055266366945	-0.029583762686086732	-0.1502363944435775	-0.17564621445805648	-0.15237699218054315	-0.09624505847037165	-0.2667823491930871	-0.03171478716272779	-0.1196752949073024	0.01104427608319516	-0.21074343088374123	0.13337482328845943	0.2610580497182269	0.17394510275294206	-0.09113566010821353	-0.18173580246651933	-0.05073153526225606	-0.11242151939098022	-0.10179778214885488	0.00775674850955565	0.10815562982306443	-0.1809262660043089	0.14373644011952752
CYSLTR1	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-0.3091030265928381	0.17474754024711067	-0.027806579306826704	-0.2656786262549556	-0.1611262429636819	0.06506497765314576	-0.1295775970890644	-0.0778111482522268	-0.3934889577675093	-0.0057702245366991305	0.13768629272501912	-0.26483951653844984	0.013208289188562214	0.11138764250253183	-0.07097442594398981	-0.13860573656783234	-0.08244499155452899	0.018331890525159374	-0.27559935254014306	0.03278232928661553	0.03594922891618885	0.08788108264144258	-0.13479908084709857	0.01794662900162814
CYSLTR2	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	0.028764479044214666	-0.3049591744725379	-0.279288887233186	0.16427574897976052	-0.3476648331797534	-0.22592874084205095	0.08453649776948942	0.03989200875719085	-0.27230253517715336	0.016362580926946677	0.2606163019599095	-0.08143991177324719	0.06986595295172493	-0.08460465372859277	0.20311960569559884	-0.15392841563852336	0.17443767993118578	-0.12448392085738032	0.03038569937725163	0.3762668426874466	-0.1839171389992827	-0.051667327468552744	0.25747153632646735	-0.028558381198669158
DRD1	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	0.09315036318760538	0.07362722916686328	-0.04928153544603279	0.3599407943788882	0.28440272480386714	0.05905515482352685	0.12496816955458698	-0.15472253164661598	-0.16612721768837238	-0.12981489458223341	-0.2891532996565956	-0.187225972223337	0.3793883096095168	0.05471165470863457	-0.0672360930568375	-0.11903403998426385	0.20395855539682103	0.026136427985311652	-0.012345494954576423	-0.23935712069069004	-0.13192152260935144	-0.05530186175458366	-0.22374294971834877	-0.10926909421451945
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	0.08773890820759765	-0.15314734828758628	-0.17712663880191754	0.24080829524819086	0.14740606662314726	-0.2207436859044055	-0.035065002899817094	0.40798701896690814	-0.15308434898496814	0.3087031617401131	0.39764084351955076	-0.05109339200435487	-0.20406136736768746	-0.24208218958061944	-0.2582624319265479	-0.1262928782965483	0.14378810404164136	-0.27247801263453075	0.050374085045086864	0.4372662787513452	-0.16574921031282672	-0.08408880393435658	0.3026499408408348	-0.057693416542330164
DRD5	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	0.0179660201517027	-0.1393947009091127	-0.1366603274006136	-0.12810552535908384	0.28730203312324465	0.2296786129214402	-0.47213716434239195	-0.15409478133457757	0.3267967874213499	0.03316451778257503	0.15085781726456887	-0.08447596675441173	-0.28452317278697975	0.1413952398969561	0.20758364021129813	-0.12679310370034333	0.12002666277907222	-0.21334362461543277	0.02839890336079703	-0.4021748301033172	-0.22603684041517916	0.06814743899263408	0.12231343415629296	-0.0013627224833150716
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	0.04483552338591423	0.3287240322733627	0.24054397528568872	-0.2839718194860106	0.06133632502219345	-0.017591094028587814	-0.3067358875885963	0.1466188904110811	0.027095175557132502	-0.27846602331242865	0.10240102806442963	0.2515009442562345	-0.28087474407197377	0.614173088633089	0.13132459223627418	-0.06274677118984917	0.20605867243352766	0.08984092123308875	-0.0224322310510951	0.1617488202847565	-0.16186694338166152	0.037845179172361354	-0.11072275382128546	-0.5028665098687943
F2R	-	Not-coupled	Coupled	-	NA	classA	-0.13120775452638864	0.07756810082794587	0.40513192415799393	-0.18117466798946863	-0.19286391674257145	0.08201693312048704	-0.4336391170156174	0.12449287381673586	0.10270320039008156	-0.5183036043564134	-0.0068303999358226425	-0.22948633004035057	-0.3205601081042845	0.18504601457298794	0.024012182040550452	-0.06437629243006188	0.03479935402439796	-0.008909976684390527	-0.1445490841286071	-0.03258670978811969	0.0009293416408849849	0.014734472316355347	-0.02652498250456708	-0.4782934654433132
F2RL1	-	Not-coupled	Coupled	-	NA	classA	-0.23892695271955836	-0.2517145522703708	0.45769586359768255	-0.19548897080793987	-0.3690923693988065	-0.2866150822237695	0.14486756788132882	-0.20878786722680587	-0.12586816864223296	-0.04859921888766368	0.010224085913380835	0.14520114395293238	0.14671965138406953	0.082276883363623	-0.08769054880277911	0.13496267746973445	-0.0378401734354413	-0.08091223236930403	0.1051818908745173	0.3281281765747591	-0.07599048838430551	0.006763008075124409	-0.22500868011684083	-0.3377297052834628
FFAR2	Not-coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	-0.20071899958616216	-0.07988475662163405	0.1507040732701266	-0.16873911025753366	-0.16466314354590747	-0.18969062389600283	0.39203816767572874	-0.03619340230336895	0.16253852409851535	-0.007513123617162869	-0.1487835749699512	0.113640821499884	-0.277918854666358	0.1619655014387912	-0.0803749416564477	0.18708569808261707	-0.08200384153883013	-0.07668536516007624	0.16053237330336118	0.44903815766619215	-0.020030588700117678	-0.002749018072771983	-0.1986834978243746	-0.24731473878114302
FFAR3	Not-coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	-0.0687911969122237	0.46832676759253816	0.20568424518062775	-0.22106093418039133	-0.158418305470704	-0.18142408361052098	-0.001775548776185097	-0.0839754342326503	0.08479198238341905	-0.274527572888172	-0.01762146920298763	-0.13748228861331332	0.013032748301465037	-0.28470261973918376	0.0576419819154723	0.02095279250505309	0.008303731126977836	-0.15731502833016184	-0.1171004113285679	0.36695824230713975	-0.1945981101219312	-0.04746021751633341	-0.08583552488319736	0.0730567582170058
FFAR4	Not-coupled	Coupled	-	-	Free fatty acid receptors	classA	0.3648736662365047	-0.12773749227126677	-0.2570469617483343	-0.21943575789839864	-0.22374479768236114	0.004360453240433486	0.08712883942196253	-0.13543222882605901	0.176250086885159	-0.05192555018336775	-0.04599867303790438	-0.0993242612173342	-0.10722744867774929	0.1806450600984178	-0.03797484211827846	0.05571950377981779	-0.3158292658395337	0.060833202172402435	0.12943274382887626	-0.13439562308127787	-0.1361574531523429	-0.33046555065232713	0.0033359991011293897	0.06477545401375227
GCGR	Coupled	-	Coupled	-	Glucagon receptor family	classB	-0.2584660757345987	0.09559454059348166	-0.04314777321743657	0.0006831534747739264	-0.09656312707957157	-0.07701955425670264	-0.14148774282591506	0.09141425971926861	0.11471179975815136	0.026222624495965505	-0.030269262652621427	0.04593640570522351	0.06916148274886835	-0.11907915902513712	-0.28170438885816174	-0.0780884504014188	-0.11273382387073434	-0.0004684657003188277	-0.16855617460913563	0.029801430063957343	-0.23461508705825154	-0.04095247004500705	-0.15743111791529607	0.10582177544344004
GHSR	Not-coupled	Coupled	Coupled	-	Ghrelin receptor	classA	0.44080221008509474	0.05503058188786502	-0.14375613953525562	-0.27680143343975283	-0.04868892794815019	0.020647371642264555	0.1598261020547657	-0.10761756195213662	0.05973311487157379	-0.0451105153214888	-0.05003698356629517	-0.11418456954087301	0.14251306771935598	0.20048712610693492	-0.012339164576981776	0.06923946248015758	-0.2736591708181448	-0.12228156049211432	0.009676535063653055	-0.29216325190513537	-0.2675016512399953	-0.3561468353042594	0.014939298315853725	0.09194324948835755
GIPR	Coupled	Coupled	Coupled	-	Glucagon receptor family	classB	0.4179236803353792	0.17372790588979106	-0.3326055524629654	-0.2963825849288847	0.03350462432515116	-0.12295611731546424	-0.032390168071499026	-0.13055752900089074	0.16895580113298972	-0.1181894891048581	-0.04414891026127592	-0.08168440877526387	0.15794649359569707	0.2260981169435051	-0.13906763117768198	-0.06257967039385356	-0.3223888876202763	-0.17526149278251515	0.13548957405925982	0.016496542664243004	-0.17327187088031845	-0.35257007995607736	-0.011904517986558201	0.0021094030405269595
GLP1R	Coupled	-	Coupled	-	Glucagon receptor family	classB	0.5934539996620591	0.13608856100019562	-0.12512423815516865	-0.35252286267430205	-0.08744400651074145	0.0843067189589478	0.003153182676762725	0.03841657145189675	-0.3239018151506038	0.04170213531304279	0.021712919122479742	-0.17988250650990367	-0.16212498584328283	0.31121727766710117	0.08763854979785979	0.05170779835347871	-0.03964781785561588	-0.041747519480818875	-0.11181953638655304	0.05465598284117686	-0.09194479942693463	-0.3458066441693408	0.15689729349733422	0.07801249607404989
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.046221395676014215	0.45735462994225773	-0.014515604635377216	-0.1298968333325555	0.043743019038483315	-0.33917457690321645	-0.2888403959897362	-0.30362504251150346	-0.4457062421268647	-0.020316597439011316	0.4188712362367986	0.0841687657251527	-0.2115705078499072	-0.007035008661594053	0.48011033974481454	0.03549944873982661	0.015549175645496812	-0.3858338796762156	0.11708805211437853	-0.21607757596571267	0.1519793512605945	0.06694759597493724	-0.0965090697320116	0.21648741288111736
GNRHR	Not-coupled	Coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.18547619499672685	0.4105868934692567	0.3667621789315477	-0.3891901388113045	0.2700880988291213	0.11337691267244075	0.4269795722294318	-0.46356123645266084	-0.1028449593647806	0.01959124609661541	0.447697424793552	0.21808178500508762	-0.07262576779011748	-0.3120025895486472	-0.1130499526795071	0.6105965536025033	0.22621332165615612	0.0005275204761466455	0.47401816506886274	-0.039830913541268054	-0.32188628636596206	0.13495024385215018	0.28650600390305003	0.035844596238562454
GPBAR1	Coupled	-	Not-coupled	-	Bile acid receptor	classA	-0.3804995127105483	-0.30351519907715907	0.18408400156656574	-0.042699006919665175	0.00819209164027189	-0.06655492627507152	-0.13794097845706432	-0.23184253234814228	-0.15930896790031418	0.1418784097095293	-0.05344018835697462	-0.08804938943354214	-0.045332114124467505	0.20910636254990836	-0.027278765145072277	-0.10889068492379857	-0.10577420086153654	0.012708014289137459	-0.1002180594961522	-0.16923273235322628	-0.09454774345870702	0.08105451537557685	-0.12349862158081001	0.07289706616884138
GPR183	Not-coupled	Not-coupled	Coupled	-	Class A Orphans	classA	-0.013897307742722057	-0.26984850445530667	0.1909996921345611	-0.18314643658297472	0.04261100652630593	-0.27159126588801785	0.11339317467882223	-0.026838372046448556	-0.24973655311134477	0.004881459356446644	-0.1662566039388717	0.02155162020536471	-0.0635771601028818	-0.09539576083769719	-0.12214822258328537	0.010519409646654779	0.2665044633526919	-0.06510605122020462	-0.34867292768627745	0.07788116226671725	-0.3203663972042149	-0.007325108364278434	-0.05466889461357042	0.5521833503964491
