Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27
AGTR1	Coupled	-	Coupled	-	Angiotensin receptors	classA	-0.26094559288598573	-0.19003647919440586	0.14892856141059238	0.17636282174440535	-0.029722192774595358	0.15793689780376843	-0.32370971489501427	0.23168783794203826	-0.055893916382850815	0.18987340239047232	-0.17120516509477968	-0.003884991091938956	-0.012240173978101457	-0.0018608445171207082	-0.039482677824629095	0.12463750607004878	-0.24110995661762905	-0.16752265934355928	0.07142455583865198	0.0835709832952264	0.010115346045073848	0.2564873482171743	0.046654596591743654	-0.007304745101069747	0.07172859478774327	-0.163276839097465	-0.031103080044337702
APLNR	Coupled	-	Coupled	-	Apelin receptor	classA	0.14391490115673258	-0.036085122135662555	0.10368001217186268	-0.34229187807250944	0.2528449602008625	-0.09229078158879803	-0.44088456333857995	0.0031037592525709843	0.17770262342472856	-0.09213945998629351	-0.1542144137651881	0.10536229039805593	0.31654563174861605	-0.14274794594428733	0.18665615462815408	0.056957019406473804	0.3679361945589786	0.13122309850087385	-0.23726461416651007	0.15719470362711674	-0.006982024351718686	0.5434954756636292	0.14169342929777926	0.18171688610394704	0.09909413523940709	0.11437085837983905	0.016728646688623377
AVPR1A	Not-coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	0.06683892853984899	-0.2709306092105427	0.1338715060160821	-0.06427381070644711	0.38820907447520164	-0.12267056677271099	-0.1083302604912495	-0.2028687619233071	0.11797413288002617	0.11711335566571549	-0.10102808126489102	0.4532441417796367	0.3842610695539633	-0.20328785628320123	0.10502468578937914	0.12411554799823121	0.16550098275282488	0.034144645390239065	-0.07551973759241432	0.09581966091057449	-0.14689658833436808	0.3300393624220371	-0.024399703144808164	0.27778695152551486	-0.0061714614891167415	0.0334983424380028	0.25775911510530364
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-0.36179161947376115	-0.19316000747645506	-0.36530233666901984	-0.013125394159811484	0.20690432082206872	-0.3518161965907787	0.18832412059750497	0.13474958993137018	-0.2178881283760004	-0.038466307423134255	0.05062805212556963	-0.09714515628410941	-0.24921456378440027	0.010325105066077216	-0.03711821512862616	0.029829948972099642	-0.3653839975306871	-0.3367365056102043	0.14296731024126197	0.1196624314230315	-0.16342667731523566	0.20616761073445472	0.0029824965374311103	0.013247069979923889	-0.07680603732168993	-0.034022131811968725	0.10712840221321634
BDKRB1	Coupled	-	Not-coupled	-	Bradykinin receptors	classA	-0.2971211922481563	-0.12828357288090947	-0.3272397670267188	-0.22642692500669703	0.11243631431657838	-0.11716584499778859	-0.24222190939320531	0.0984185996890023	0.03428743131728849	-0.03279815454877765	-0.022533831180742033	-0.19217065880459827	-0.32823248175039305	-0.021696010217881815	-0.18397276514840066	0.011069076690295903	-0.2887353218323377	-0.10296744631815277	-0.1486334954254812	-0.0032915546923367868	-0.1897270741546522	0.2787843095482252	0.16070171486289778	0.051359063685491965	-0.008500883674871947	-0.08154474211380545	0.07311895622416649
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	-0.2564911008059589	-0.14352837369932747	-0.12125407847598398	0.017195721240350056	0.11559658254349484	-0.1129240830419733	0.018776761010913336	0.08646599673864173	-0.38115023952143295	-0.23370487330367612	0.6084758158276095	0.034014557380365476	0.38805503915768647	-0.16602873930543227	-0.07199308325381865	-0.030914652783013977	-0.28706051170715247	-0.1041047579567935	-0.10074166164746391	-0.39111199939852154	0.3302351575241731	0.5423261806181264	0.4297749648045798	-0.22037567704245276	0.21010524384277526	-0.1068005358212918	-0.029430915137882607
C5AR1	Coupled	-	Coupled	-	Complement peptide receptors	classA	0.06772416571626463	-0.2785590704207339	0.2647333451143398	0.07795241879625354	-0.026152486262035875	0.0720950024629696	-0.3309920648990504	0.18964174352465474	-0.019238429873199358	-0.48259816032274866	-0.17939021046598658	-0.25832442904866043	0.1556694490280931	0.5035585715187074	0.2959503269564683	0.14731188902815778	0.014643764184398868	-0.26630287961601123	0.2261529037043849	0.1131126572636803	-0.33604500374652196	-0.0031259460067212075	-0.019344024426307675	-0.08324217280917359	-0.008648531426117514	-0.04227437403484371	0.10966330955319681
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	0.07077325284745992	-0.14781463344583984	-0.2827479656151357	-0.07869756529678436	-0.020368899513791554	-0.3861883631817297	-0.4900440883469833	0.3932826413191318	-0.21567602983331233	-0.3117488444448832	-0.013626936445541747	0.07242745219974102	0.22657417110883218	-0.14408917565190316	-0.062018356167961114	-0.22311944533195863	0.00046907795248394944	-0.2863336412203148	-0.0394504355757189	0.26138439542657765	0.510611530166482	0.17929658193094744	-0.05491600665320855	-0.33941225297499944	0.15430430367716558	0.0838431192833289	0.02873653884300515
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	-0.18929118441253961	-0.11496219115778444	-0.009363200818781689	-0.41452880537813896	0.27029852483269057	0.012093541083818472	0.03770433867885535	-0.21780699249754137	0.1497120163664872	-0.1329023512401298	0.15031151256171021	-0.3288920396399443	-0.11017260513404299	0.010442748069932494	0.08473434575649948	0.15534136325087336	-0.2228683279055388	0.048561729745086525	0.055884982922402605	0.17572451035309167	0.2725441272612693	-0.25073212249278476	0.20968259462763222	0.11962554707619372	0.04060718922170512	0.004409642040185396	0.03314305429087167
CCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.26370630001992845	-0.21422820229737072	0.05790918150833604	-0.11836127209600776	0.04019102626742741	0.1668963774595822	-0.0754375309799329	-0.0734695166464316	0.1303673264707826	0.17302150919118633	-0.11519362783974586	-0.2325815707855999	0.006094656500295709	-0.08693612426240792	0.028750002013722933	0.15543702001150642	-0.2885654606063993	0.12200606142953266	0.03719744422803984	0.10483727221135734	0.1235966493796439	-0.26079755798048115	0.21455266750420163	0.2500342809966729	0.15996618918191227	-0.04575485981979368	0.12701784307274092
CCR6	Coupled	-	Coupled	-	Chemokine receptors	classA	0.21971938783808115	0.09384543296942917	-0.1620881224939761	0.05092401210752804	-0.05582489591312514	0.031418673228246145	-0.04565334065672296	0.15063044491362462	-0.08364580521545968	0.030768689134707504	0.009103014755516592	0.25560580919775583	0.10548543931580599	0.25806275837787845	-0.29263477903815843	-0.11394357897264523	-0.14485500002893079	-0.0721208363287118	0.05933639349138219	0.21538540678067913	-0.004838810243563462	0.004918897055853699	-0.2588857350193735	-0.06354133592642718	0.39579777272362693	0.22469316884842058	0.15499167300115543
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.202056323761579	0.18760292459185773	0.17555445027981412	0.06064385818284379	-0.44199256476309495	0.14727731657304435	-0.059864016141683435	-0.3841968006591053	-0.0351994606674327	-0.13557549932383237	-0.008354857193470759	0.08467663297742381	0.19414077261828855	0.229788465567477	-0.04315461014242714	-0.06848954911678373	-0.04946497842119866	0.2644636920611424	-0.06440304752981031	0.17428480892687048	-0.02170367178958862	-0.05749657863502837	-0.13767713294468775	0.1224216509116197	0.426909274291842	0.189196119366778	0.2319966852693303
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.14927398675961773	0.16406988090020586	0.09676822666023854	-0.07822194770948021	-0.3525859132455031	0.012855116554842424	-0.10192540752542163	-0.09285764664487854	-0.06764393826428387	-0.040434354173101074	-0.09641043922446009	0.07633191825106347	-0.056688062411203166	0.0868911042068387	-0.09937293393370934	0.056848205165820474	-0.22800836959706375	-0.16084461009553722	-0.21648085102310988	0.06398297927238514	-0.039540440485000716	-0.059429847120492804	-0.07104368487235252	-0.01839259194309652	0.4412716311899918	0.3194261859962329	0.05760404760526939
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.22647396647119322	0.1510464019904706	0.08591092130883926	0.13678474494377624	-0.34204416414352146	0.05355924740883541	0.3064416070437892	-0.11871385795783448	-0.06886200587755245	-0.01077839064246611	-0.14151842363277398	0.20446453671933473	0.19021728945989522	0.27938834239375016	-0.03306590754336552	0.011592768361381874	-0.210312856220122	0.06987635084386852	-0.09374811523881921	0.12599710079261023	0.05276159454020137	-0.03670464867640431	-0.17771718991849003	0.16869094887137762	0.36822622430571283	0.17503786441145586	0.07968164056320355
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.22776107623061279	0.015366288448412441	-0.024244564674297732	0.036879041796709255	-0.44505651774467736	0.09093368144063671	-0.11414568141009022	-0.015832121591037796	0.15887589709301864	0.006230398317478563	-0.16135231139705988	0.018322517136250074	-0.4454711746605168	-0.09696023562236007	0.09480761109549463	-0.1690627260616711	0.12681399741587396	0.028888364071344975	-0.2445447885782625	-0.33851587094191027	-0.27856252943119575	0.07565594353875771	0.2762237518884824	0.14267204479635331	0.16953775819076464	-0.04943512802526155	-0.042000642170330754
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	-0.2619063546731328	-0.07397581539815581	-0.13515415807807704	-0.018628095707240035	-0.06143692463966165	0.10633148376104114	-0.2400465600456914	0.15715605601054833	0.25247606267465267	0.17405953934046361	-0.05680102809709115	0.14362314358461764	-0.28408255620519096	0.036263972440297866	0.012966724489635885	-0.40789042472021725	0.19066941277952426	0.14050556755545326	0.06647594268656122	-0.35425611193496986	-0.10558541448164462	0.1886690340946677	0.08368057950097356	-0.012996181531342814	0.14779478286606634	0.0765465328174166	-0.2635797174417691
CNR2	Coupled	-	Coupled	-	Cannabinoid receptors	classA	0.3907233628206464	-0.08852454452884129	-0.20405203300908312	0.19852623889222687	0.2755272024658203	0.12911973459084763	0.22302363752732213	0.14500695339915073	0.1163610816186633	-0.416907537771809	-0.2725527303741424	-0.441773827589835	-0.060643621083953124	0.42714891184046394	0.4291467767694589	-0.13448270095180057	0.06138093648416498	-0.008623264993700355	-0.35163697581007997	-0.10175919489631831	0.2199254816831345	0.06164041395284626	-0.14958321096829216	0.2905271507904872	-0.2106006709005793	-0.045497074624015886	0.2527435816083409
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.34511759741972264	-0.22113497746907232	-0.15079870501634718	0.23897380716164165	0.19817670138640353	0.10976295807971853	0.022746902394393424	-0.006711775473590592	0.1516929190922751	-0.4665241272822388	-0.2300167396754707	-0.44591923880747475	-0.005174589811877973	0.5840207856551844	0.3176928525986686	-0.024884118623583147	-0.10763603756411172	-0.17474342795207914	-0.2219881443163422	-0.08012749587195517	0.035940729906993915	0.12599337195165072	-0.12946747718250762	0.21952835127789122	-0.3340189436766411	-0.04313619899611897	0.09121424861302305
CRHR2	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-0.18103078567216332	-0.24560888749328788	0.09407666878951021	-0.4087093443601546	0.350935127556094	-0.12258429555752738	0.17366005488518246	0.0349250504470299	0.018922720066110264	0.08786997325235625	0.0599511351811417	-0.24531924724946888	-0.15804745814169716	0.017064986130165407	-0.06768685884072846	0.1669198510989619	-0.2867400425687447	-0.07756562374880152	0.06705419399230676	0.11360976777513639	0.21769136915120268	-0.18300583120787534	0.20225698976475281	-0.0024306690975363773	0.04914070478777048	0.11191265777990492	-0.1531683936530182
CXCR2	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.2927286605447838	-0.3037680009161724	-0.0021917886309880718	-0.23307227305267667	0.0726080892358738	0.4082401918296072	-0.37106431705437587	0.09088325546800241	0.057681414763729094	0.15435331537330332	-0.08656863737292653	-0.27597565375968997	0.05456907805299526	-0.08254095351699482	0.040836804416596754	0.17900938433228591	-0.1956921270314522	-0.016415410037919617	0.19913199195057918	0.14042683421411647	0.13630906112685004	-0.2749199800230613	0.15980486164612936	0.2904023339552735	0.10248987776258638	-0.008690288400421164	0.22026737560523768
CXCR4	Coupled	-	Not-coupled	-	Chemokine receptors	classA	-0.28910900076805196	-0.30427552858574025	0.22729007844418522	-0.21884248622063573	0.25953255820432064	0.12525382518122344	0.09190838539111548	-0.02269287899239678	0.10185640522578819	0.29150371796507035	-0.05915493857263524	-0.07951976637396911	-0.213794643101574	-0.08654643707430683	0.1367563929630312	0.1873033016290185	-0.35442009858236817	0.04878614141138138	0.04538504393997013	0.018717964846476996	0.1607710008920294	-0.14053514219908306	-0.11472858841114147	0.18134243571555297	0.1579835792522768	-0.011618834111844637	-0.030045187159575572
CXCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.3342400396103965	0.28236493411011304	0.3758471769025221	0.2615594691653985	-0.08378057923515092	-0.07263439746404111	0.008291412013977196	0.33210856077128714	-0.15460559892774378	0.23044525739071955	-0.24770766240165687	-0.2889672020393135	0.42729930428069035	-0.05534043162161083	-0.18468035969183424	-0.015521339653774684	0.30637138555714377	0.15763081428079398	0.05423473344875235	-0.08577326232693487	0.15702953730333952	-0.1382634623716715	0.06536948684019851	0.030231690276955773	-0.08596625104355389	0.05413164895347758	0.08975459246382617
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	-0.414062270014427	0.20470703281879213	-0.0035932257437627352	0.20288607268997036	-0.02360594772352137	-0.237519483591603	0.38605408720345097	0.28434915985298087	-0.22278079154296157	0.17610285635585696	-0.12492759351056107	-0.2758212503835701	0.1714140875950531	-0.06922983640192215	-0.027108463037705564	0.11553708150620882	0.18664947546340643	0.05357931129990035	-0.01575975289504301	-0.14912704920791006	0.11908653077816585	-0.05807195629478595	0.01382810528226463	0.006715852602328805	-0.03147011715074101	0.11044732704056376	0.15574370799826606
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	0.38360937133017997	0.22107042639421137	-0.008379411073340741	-0.4498170828322069	-0.07766839752987567	0.44965475734325067	0.4242742920216384	-0.31610768344075113	-0.12447366947208263	0.41314748549860186	-0.09568310398677797	-0.22001750236324466	0.00799183025848264	-0.04660183381921416	0.004497408633775247	-0.011791691450306929	0.14247864168256294	-0.09074216407342084	-0.10386266694334806	-0.04410304510781525	0.09826549748510985	0.23741657796024954	0.0558203954661672	-0.1557453692824686	0.019912553895618548	-0.17021134249362807	-0.057910818475655636
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.3158546955420562	0.15779159307154156	0.2718248342780003	-0.13975334201570386	-0.29117694309745645	-0.09068600630286046	0.41320433146970575	0.40975116608861	-0.18074050821356924	0.02144180573297847	0.014030039329436533	-0.04530434828803463	0.0035512013877298304	0.32649460249188283	0.1522707793958609	0.11499213698510474	-0.04314535493598956	-0.09584806545356132	-0.015914588692540706	0.04290690282013807	0.07963137463967394	0.019164876496664467	-0.012722437478965702	0.039122436153982	-0.07736501510162413	0.08564246267826527	-0.4904767916887096
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	0.4081237789340801	0.198840596755026	-0.06117830537292408	-0.29889139709868373	0.048975587599554456	0.32338369106816045	0.4186828127941942	-0.2281985976988143	-0.02165697516214733	0.5498014802764969	-0.03207359014361102	-0.16024574510608297	-0.26749919194747834	-0.2225691481006523	-0.08532491706842404	0.07872190729862699	0.01105491320434098	-0.4777660074469958	-0.052603582055147834	0.08018837808884546	-0.0798880284138615	0.38583674050195926	-0.06515112842697492	-0.07423283031794824	0.0020158131228151205	-0.21921148859297082	0.046701225318242286
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-0.01463368581723965	0.09842021844827356	0.32126392731821674	-0.27611500640996306	-0.07266597870665595	0.2482565719214454	0.15958772514917677	-0.15448009456049078	0.03819982194146375	-0.4999656376919108	-0.022975678716668054	-0.08865929098262515	-0.2336894183295886	-0.10844088589483519	-0.5165170387148925	-0.25630880396871136	-0.08024332956443402	0.1979605210360679	-0.3852302761395003	0.20870708575686403	0.1873510874165766	0.06464477729508247	0.030831758871460956	-0.16502823099860223	-0.2664823584601928	0.14960237521295727	0.20927203170434766
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	-0.29817827793986484	0.42425089219177725	-0.2924445480721165	0.41385250294983733	-0.07660384484949483	-0.19264413496829794	0.10661792038996848	-0.23495556989549252	0.10833650246024398	0.17990544147855828	0.1181095992741652	-0.10581464821263041	-0.06955945023478736	-0.13930693965638535	-0.09614248268145331	0.4937494997098551	0.06832974928536287	-0.3529221442132503	-0.24823983963967206	-0.23334800210302264	0.025027450959630743	-0.0227101071741792	0.194147516590256	-0.00560874842132467	-0.07131914571549654	0.419046351172629	0.241187553498095
F2R	-	-	Coupled	-	NA	classA	-0.2310526875813046	0.38608239713513604	0.04405649284450602	0.2772182434724029	-0.11258449022830454	0.002371724799109912	0.09451465497367904	-0.15443891842745497	-0.0024837776057427667	0.0609997256520968	-0.07406013330462627	-0.12269540008019436	0.2412570956237878	-0.13070726602315683	-0.09852926069393765	0.1708849290047309	0.09602342415761883	-0.15071643259083206	-0.1592091229927553	-0.14158808728809102	0.2188535323961113	-0.014642497429322004	0.11048185754470721	0.002679654143317265	-0.04290698326446367	0.15426003238578775	0.05674579698308216
F2RL1	-	-	Coupled	-	NA	classA	-0.2931625188046515	0.5512224275368736	-0.459360895091735	0.14213737719623426	0.2517247327833207	0.4206439827309852	0.1878421518714059	-0.311159857315489	0.08946620484718643	-0.2728808198852813	0.4816394616874927	0.04526300627645776	0.08174089647695176	0.15500035792578917	0.3258264409832501	0.17418385941713926	0.03837751152726987	0.22917649091722686	0.041943761419085325	-0.01842001867449542	0.1483175749951296	0.060271823596059794	-0.1886203117915899	-0.19242441412764538	0.028868192500169518	0.006990419284725072	-0.08965811905170425
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-0.35269433180723014	0.479308165215152	-0.4880383667659801	0.28499380370827887	0.21719947731666325	0.3640036704449191	-0.004440208618919665	-0.19284953342063402	-0.09261094079999183	-0.2022323784672304	0.5168861967958908	0.11777239422672589	-0.023567991902041115	0.06237940130027176	0.28288002832292497	0.1970059912113462	-0.009723414863837519	0.049961009757334	0.018929982430832746	-0.0817240773131066	-0.05223912702983313	0.19397523670578656	-0.2127044524565174	0.004042738151982406	0.09552035938883546	-0.015839438293800707	0.02814810109660589
FFAR3	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-0.27375276960472505	-0.3400756557851103	-0.30434021009070694	-0.04112842495599505	-0.05550270821254819	0.10971978346889591	0.03623262163274636	-0.06565062238770179	-0.07441096036853885	0.1008616823813115	-0.2295297422165046	0.18001169434258169	-0.19805695677502236	0.03110548656110347	-0.3026615623711683	0.015219696211389275	0.0474548756521319	-0.06636700676088061	-0.11404967735230497	-0.17245647236839193	-0.16601784577861065	0.19914922038151492	-0.11126822207646868	0.2720217709664732	-0.2577636903988227	-0.17603205701271024	-0.18299803495428887
FFAR4	Not-coupled	-	-	-	Free fatty acid receptors	classA	0.29001269172205174	-0.31805265051712306	0.10426946650859183	0.20531767344402452	0.46044531867549227	-0.08148911659619082	-0.03896833297275989	-0.13086623450086524	0.14817884917078467	0.007469276970107898	0.14547877715250004	-0.2056452945291538	0.07465233039606915	0.030309389885780007	-0.24246203168958388	-0.18278265334198812	0.13403175786105714	-0.030719970012766006	-0.05480045823165556	-0.1224967367496805	-0.11617042817118947	-0.09304881801700768	-0.06015336802296872	-0.20330486929210725	0.19001886515251873	-0.018689465933947637	0.019365550970990807
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.08335632155955233	-0.1440694481226909	0.006901852840086865	0.3772652817423306	-0.19308500433073056	0.05991439909018819	0.06454557705355325	0.19185502147518954	0.005044985531490446	-0.09739777620078391	-0.0701923671629502	0.13370232111777602	0.10358772055896016	-0.12301818998206322	-0.3793442997341613	-0.2113399694920842	-0.4344113212929958	0.11419451382622078	-0.29796148870745975	0.07622707661951698	0.1659356518667495	0.18371471952189428	-0.2757086207285212	-0.2542783936394918	-0.3871508226970278	-0.13874850262448937	0.33319950578392615
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	0.27385564896705855	-0.3541841997669454	0.06202265696651586	0.24918703162149902	0.48448205404736416	-0.062032607280916696	0.2710991137328528	-0.1253435533585612	0.06101622017982263	0.05219638740823154	0.2173831007181035	-0.19869407178244336	0.04400400819851664	-0.00289588200633198	-0.10768535810096681	-0.2071841158654581	0.12828296586558405	0.013772453599821372	0.053771017373457276	-0.04947355451617214	-0.13564319216595225	-0.24724057687674278	-0.12363178745875769	-0.24673017935769503	0.21592303851139114	0.07190329949234966	-0.0073884476508422866
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.14520087610141058	-0.4093833837518335	-0.09004057430074165	0.2875644291779025	0.22776321424684481	0.047149610585543164	-0.05029985505954835	-0.03373438933751811	0.13860605457125263	0.06433012736194849	0.1579507974589412	-0.22236120370952192	0.24416987855661776	-0.08177959206327368	-0.2387282010795426	-0.04016410299335872	-0.03151891436838271	-0.11623287348145277	-0.042175068623319704	-0.21046466720220902	-0.3136530594964705	-0.20324547177565136	-0.2055430825352476	-0.1251497768074014	0.09183819214652246	0.02167041436642518	0.02366885411583262
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.016852088402182913	-0.35663707002606493	-0.0343412104946607	0.19802400673546852	0.15934753433578933	-0.19428455729296926	-0.004562161527881939	0.1537246113127919	0.022417671825505157	0.04359663382158134	0.1532553328881439	-0.18588995490367724	0.014612074737662795	-0.1561118615830956	0.20982697614537965	0.08870352084733976	0.06882206145622868	0.022542502398348332	-0.16230908714033285	-0.25324956183053027	-0.42541773510630854	-0.31404058383812133	-0.07515262649624405	-0.13543960680325903	0.32484111922468556	0.09642433662071528	0.15630917546203918
