Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12
CCKAR	Coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	-0.3112111337327782	0.15476008982840894	-0.2467132552710428	-0.01639756255288348	0.006707366964457597	-0.024721641200437364	-0.19562706333808189	0.08229073949796008	-0.06163727409563479	-0.09762751146542917	-0.020829984784255788	-0.14402252832824103
CCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.20675391462230733	0.1358377167975806	-0.009244934738870473	-0.040157105298011975	-0.003496449994530611	0.15602824155763467	-0.20851228470424774	-0.140355006755819	0.03309782372836123	-0.03824972418952386	0.08144648786341345	0.09669963584234817
CCR6	Not-coupled	-	Coupled	-	Chemokine receptors	classA	0.30559359042747003	-0.12140936406512597	-0.06708024856438231	-0.12728317163100664	-0.17508152179053152	-0.2362131569389486	0.183419455852564	0.13065796888938414	0.37837746936188876	0.024649373117646048	0.0857741298708909	0.11177271190231704
CHRM1	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.2964765598835364	0.20561669737930413	-0.03133656840279852	-0.25187532401409607	-0.1946272166965627	0.08737258107393642	0.03250218769158392	0.32587712055869306	0.041307253559239636	0.038615428114833185	0.014474832170847206	0.27282754077471505
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.468991631531176	-0.2475427712840301	-0.2019859274517446	0.21767009681602623	0.4231156871253233	-0.19750578412134107	-0.30904345302690933	-0.04419649767244939	-0.2309924735708074	0.047689657630609554	-0.09295494947530591	0.6350885030580479
CHRM3	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.3492589646770186	0.014024094202990141	0.023973265591909123	-0.18151673064810817	-0.3483988892126152	-0.2875977962138588	0.18034302484487877	0.2808456949470673	-0.14898043219348572	0.13977454183202195	0.008467356821009686	0.21647583530392783
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.24289013967815695	0.3221452368341677	0.1918818387179304	-0.21822908543129363	0.03469659124022639	-0.08459449214404309	-0.08672214943296486	0.02217876605037663	-0.18235710409573047	0.046294220479225295	0.06526982043854752	-0.050544616525398794
CNR1	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	-0.2355008964245357	0.12913606354197557	0.055333330562663284	0.12983082276901287	0.0516772786472587	-0.08312327259847338	0.02734386290277504	-0.18514738001725917	0.08524364998926434	-0.014468472811206933	0.058247701482920175	0.06260311595193635
CNR2	Not-coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	0.17296496910228612	-0.02118675449066414	-0.06786609846134392	-0.20465004854846397	0.14267673679817924	0.21824565344543742	0.022421310393342764	0.008962525329057313	0.05143884868162668	0.04990416468156229	0.052507969644072484	-0.24754355611626527
CRHR1	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.004317959180246438	-0.419695987901079	-0.21297020536378894	-0.15838808666902734	0.009793034090016523	0.15133759589476245	-0.08786415402910704	-0.12450354613552592	-0.07552456209170184	0.031113100858425276	0.05331525391810382	-0.27992891747709137
CRHR2	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-0.2921514103216792	0.13643459392326265	0.0963399513781325	0.037125317454491984	-0.016093163262769238	-0.27042996047353335	-0.19797986504126613	-0.27943965913576685	0.020929127831525077	0.12209006882930007	-0.06390577465075976	-0.15815912706453403
CXCR2	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.2799576839740933	0.4586518159009675	-0.20718364802829595	0.03451145792264692	0.1085007927579449	0.2005864604286232	-0.16158855614872414	0.0393360618293765	0.11222753560456447	-0.26143173251053375	-0.15161096797874143	0.08099406831188087
CXCR4	Not-coupled	-	Not-coupled	-	Chemokine receptors	classA	-0.2063069467809651	-0.24228250905697696	0.003081894751026428	0.03080726638096286	-0.052958017956492465	-0.15429304611745784	-0.042693538343860346	-0.20378060293295228	-0.13240730211171586	0.08082537038862811	0.2773736539597026	-0.14441606710507207
CXCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.31793297377856705	0.1318709909833534	-0.2186470139802076	0.000670607339818439	0.04833304873561352	0.06465688328733281	-0.14693761624440402	0.36742140306444177	0.25833536385136213	0.2146642939291463	0.07421963142494002	0.12795761215329096
CYSLTR1	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	-0.32434986091532225	0.2602355987122325	0.006786230717741452	0.017537411686173236	-0.0323569751476732	-0.19557864522306995	-0.2158036303297076	0.015499234190572411	0.1627500943958178	0.10233966652884857	-0.1073550724561141	-0.036334867369549634
CYSLTR2	Coupled	Coupled	Coupled	-	Leukotriene receptors	classA	0.209824275168269	0.07623730429752681	0.37761114048107364	-0.20435151933915724	0.00813017858321756	0.21747207941231134	0.03821612816696355	0.05729531189955015	-0.0033863755521030643	-0.013672663445574287	-0.05220183414509802	0.0926668343813337
DRD1	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	0.2097240265315244	-0.263284630211343	0.03236917017034327	-0.2562864686146583	-0.34027710098666464	-0.1030297921678921	0.008631130357049174	0.15920188196701887	0.1353784554105125	0.22924301169012742	0.041354704342850566	0.005119181088317902
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	0.31264542682774527	0.1652219868000251	-0.04610858243255298	-0.14487371071594135	0.19634170524316347	0.17855218506745496	0.1471316306046508	0.16649335617373956	-0.27000661068122006	-0.1450255405933116	-0.043950842190665626	-0.009681213381398376
DRD5	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	0.08098186090633036	-0.2411347859620639	0.0322808408916791	-0.22222691303228242	0.024512824342013035	0.15897943785428617	-0.16857609572288412	-0.08040614989172488	0.11297356509686887	0.025047320039299884	-0.023462792422359213	-0.10894152765043455
EDNRA	Coupled	Coupled	Coupled	-	Endothelin receptors	classA	0.06801281110364951	-0.047861986451029306	0.5363838401412773	-0.14595907318343943	0.1991345554479421	0.2347515920997387	-0.10723113954918558	-0.25315839680452934	0.08834576196873634	0.2082080403706759	0.06148568247663964	0.025065164742772476
F2R	-	Coupled	Coupled	-	NA	classA	-0.09281498573742378	0.04984096414877653	0.33221647325766035	-0.10415546423066124	0.010730147190875004	0.20419499320961926	-0.1490976047171863	-0.27693204932122195	-0.07241153774781768	0.18913822787923468	-0.009753259968982355	0.03917830657225594
F2RL1	-	Coupled	Coupled	-	NA	classA	-0.3237870010683907	0.025491709935586915	-0.013521719054705627	0.14386663399137112	0.25739684834667476	-0.08691460623794967	0.09799900427429743	0.2879576526937573	0.2048155896543689	0.09626659189650816	0.02935651000131663	-0.08427600092161944
FFAR2	Coupled	Coupled	Not-coupled	-	Free fatty acid receptors	classA	-0.29056654907837953	0.23924888923456208	-0.2587865733986986	0.17534628861268642	0.2995239467064393	0.020147585990431267	0.0761334825599138	0.023854616912497306	0.1714195405317679	-0.1384336054844358	0.26470961466217613	-0.09402740229094503
FFAR3	Not-coupled	Not-coupled	Not-coupled	-	Free fatty acid receptors	classA	-0.26533601519325184	0.15855480194683338	0.12445248408053976	0.026992091555555854	-0.23633466618279222	-0.2360152693217958	0.015070357067509794	-0.0828956854170598	-0.3681665810439305	0.10294843437992528	0.036941431154037106	-0.127310474579382
FFAR4	Coupled	Coupled	-	-	Free fatty acid receptors	classA	0.27717415186789257	0.1285753712719352	-0.18544073837409547	-0.10818501388763092	0.23022041006348298	-0.2313404374496215	0.02810628948420086	-0.1318406000757267	0.09732872218483483	0.02409756016371528	0.042766957591094494	-0.26183868409297173
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.23282252299644182	0.12943812205158095	-0.1391875510015929	0.04472950235003798	-0.026876763080417365	-0.005469424099908844	-0.029289421165598455	-0.14224451149997006	-0.010996300332231677	0.24833367714068183	0.19514392718084403	-0.017080645248984137
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	0.2614231645721658	-0.1317467780264613	-0.06190704064957311	-0.10657384153318308	0.057416623654679456	-0.39185685299821044	0.1096893522236586	-0.047728457871141106	0.05875427325534541	-0.264538299739267	0.2252322143263224	-0.3365710788270237
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	0.2296174195249939	-0.0004353083924251192	0.10765878718661148	-0.1531000595452058	0.24923833070092066	-0.10472320606936915	-0.02768421055417781	-0.09491132798805478	0.10505676950909472	-0.033588516363924285	0.14403148463091764	-0.2470756718332955
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.39823166955554906	-0.08644546785111379	-0.3056602990480072	0.11932491734880417	0.598966486336508	-0.38699939663018085	-0.2690827437774187	-0.342909325877374	-0.1210219194255316	0.16686110043105354	-0.07833994152304996	0.03824077952725765
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.31176851487396257	-0.43654633670695825	0.07247424044979353	0.08410998148392268	0.1604681978641624	-0.2936349706589962	-0.127231927436363	0.28626030431948196	0.4761648320344746	-0.058184498781980516	-0.30534497453224807	0.05059363377953591
GNRHR	Coupled	Coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-0.238303548431355	-0.3997254205823407	0.3007447528783351	0.3430854871025334	0.23159408773985352	-0.42120453536761376	0.43611562363246487	0.08381303580603894	0.34514898334998567	-0.10699608438650876	-0.3951630056982074	0.004374102083626368
GPBAR1	Not-coupled	-	Not-coupled	-	Bile acid receptor	classA	-0.22362595786350611	-0.08466375290935603	-0.26504785137859077	-0.05891305899913057	-0.3177241339149117	-0.050841083426590356	-0.14122591633856102	0.19134149498347552	-0.03518254166056652	-0.28549969067874753	-0.1331900235842989	0.1077579171077936
GPR183	Not-coupled	Not-coupled	Coupled	-	Class A Orphans	classA	0.227548144821702	-0.14068570910727254	0.3919702910647777	-0.19303926321746853	-0.03923037853522046	-0.15693860020508707	-0.026834180616388426	0.06695693096548377	0.15079458043666777	-0.2268177167152512	0.3302709448997169	0.028041408388950646
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	-0.20115733292280202	-0.12033841733726489	-0.3282161787864872	0.10361453787552691	-0.027791777828159947	-0.028805089073307737	0.07684665659862236	-0.05974245764239618	0.0802299155685531	-0.11088646606227785	0.01232493894098561	-0.004405697881102581
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	-0.29910030012716754	-0.2169012932524187	-0.18295225312721938	0.01783807719441981	-0.07369738967893905	-0.1747213688281034	-0.14478960870364965	0.40426747925309225	0.20384370609551117	0.007148226237971933	0.24811553554735413	0.11060992282733854
GPR65	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	-0.20942018206594298	-0.08520501934825875	-0.3716723662927392	0.0797105755016343	0.12230647830218315	0.14628787683587732	0.038630912722601954	-0.02486620056696477	0.003368128423028133	-0.2076533811051278	0.2772946441226031	-0.05546491977267533
GPR68	Coupled	-	Coupled	-	Class A Orphans	classA	-0.035693067994224816	-0.18247676194209553	0.03441622811200778	-0.0010964009956283246	-0.07814799398276975	0.09371822172738285	0.10648031597734299	-0.19994638485891464	-0.025311977666528738	-0.09243766438295678	0.02827770120186509	0.031090993879882484
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	0.5362549474029253	-0.028197893640909397	0.26577198939187113	0.7533239086857981	-0.0940838334612856	0.26373364120940185	-0.1497673613774813	0.01500757204107457	-0.011294329797098246	0.06490717673895938	0.05919119390932165	-0.20484280894019616
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5563015066008297	0.15320816505420906	-0.014344264917447861	0.6837642429997722	-0.32675930966134803	0.11714413775077982	-0.3027076908751938	0.09083656687101302	0.19752752614812502	0.05537057073991915	-0.06139587558132164	-0.18279652609389796
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.563387699955611	-0.06282489989270025	0.18069578100242992	0.7448485929232306	-0.28211187113746555	0.18254032048286897	-0.08463742781999516	0.1505847338170334	-0.008456241868611818	0.01300483601759836	0.08408902284389856	-0.12742674704568674
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.5507665673246352	0.11316915453140397	0.06486779564866935	0.6430579220988719	-0.34702670564781035	0.17465913699372612	-0.35838596411169177	0.17991508590852942	0.0662336772506947	-0.1281678598483719	-0.035331790541820854	-0.14549414430596394
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-0.2459710911251447	0.03317069404795988	-0.38012853920885026	-0.013692879534096796	-0.051513910656744315	0.005152012537148264	-0.17369715393420754	-0.11733443965197608	0.15405560808899318	0.03137867521741051	-0.2699773528180586	-0.11165038217448589
HCAR2	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-0.12764753748530036	-0.16895388511503875	-0.26729893728962595	-0.09606279237462964	-0.016855377821168055	0.17391714815044923	-0.18884338535815057	-0.23444279199752094	0.06665268760580033	0.00906553828941764	-0.22788084757193083	-0.15870620913415753
HCAR3	Not-coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	0.19594185801226877	-0.23030409385218276	0.11848246332642906	-0.24071227832200606	-0.1488617617297959	0.005257225961361805	0.022447569422172728	0.16366401388416577	-0.03996898552394027	0.051615047676907284	0.22145835582754056	-0.08100512495866212
HCRTR2	Coupled	Coupled	Coupled	-	Orexin receptors	classA	0.31483170483550327	0.23856719560474768	-0.18399267700228708	-0.1620897967953598	0.006606853642442412	-0.2946775908500385	-0.13984477672542422	-0.005974813329551316	0.2187335629016508	-0.015804500497618012	0.025227996317558135	0.08197551020800667
HRH1	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.233701171033595	0.11516056779184791	-0.05400888727178478	0.040682432492432835	-0.2575296208003273	-0.12694590295044172	0.004814633417848846	0.09133124901912118	-0.09886870155421638	-0.12964934856713276	0.1992961179209767	0.16339557973051963
HRH2	Coupled	Coupled	Coupled	-	Histamine receptors	classA	0.12631060337948005	-0.13545133379555008	-0.07860497401366609	-0.10548148185189259	-0.18757902551657663	0.1298882167826992	0.17575912357391688	-0.034849127624604445	0.09522782307125563	0.030038922916757686	-0.17021896345735832	0.050382451965306066
HTR1A	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.055759183862197144	-0.303055058419787	0.1334604823063058	-0.06307514287491983	-0.30563663812809133	0.05330035578423174	0.018739721768233505	-0.044535836637968854	-0.10092685690893007	0.045723220688366886	0.05399567645480525	0.2245071222178991
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.13379504944834825	-0.20874619025444716	0.26174155817003997	-0.00522551196344705	-0.2097732998447506	-0.007764395172593286	-0.05154937293264569	-0.13223553910144303	-0.09934983508373516	-0.33988121580162833	-0.17266519977943048	0.1941878527819365
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	0.251103296531935	0.3273667529283522	0.34002599418944296	-0.20521373399856538	0.10270828820081433	-0.09077118314165833	-0.16634899306357728	-0.010596151155988432	0.029315012039148824	-0.21066259434638754	0.017948899480006743	0.10191455283930514
HTR2A	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.2755426643409555	0.19605756465945703	0.210382270071647	-0.24093667990657333	-0.17889254860547427	-0.37652107480786823	-0.14531047595727656	0.08269738680928855	-0.17880849907342847	-0.02348070141867227	-0.03807365619299383	0.018571798741593842
HTR2B	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	0.2244774118994078	0.13262737444994868	0.10320621011800135	-0.2947623922673874	-0.21243113192213725	-0.0832918679060123	-0.008531997235249989	0.1924792160666854	-0.215812020171209	0.0944692026494416	-0.12807371897183606	-0.19962317981522038
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.22391865621281168	-0.0516762160833639	-0.07098319516968639	0.002972580378316626	-0.10286483410707763	0.13380769112255916	-0.016901806501924306	0.11744409689683999	-0.23648395754107723	-0.16075884355560957	0.14720710308717613	0.09101638650883694
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.2801656378439447	0.1752070328037215	0.08197688684998886	0.15095045748721403	-0.036393952288016194	-0.23537609337642604	0.12867844630664937	0.024266155703774606	-0.16876856155331615	-0.040404745421175205	0.49988101396686213	-0.04750262392828891
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.24985063090039733	0.4381506817101971	0.228264366247915	0.22759840316183488	-0.032503831041732933	-0.2118732508358208	0.2576575067028013	-0.15183384801288888	0.011159852174410862	-0.027911639094445207	-0.01574709788619073	0.1030484276588575
LTB4R	Coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-0.18916752154168714	0.06476174398622019	-0.20498079686933265	0.2920434481479107	-0.04869701148406287	-0.25933307916041115	0.47831701666167403	-0.18134408855787104	0.07258992445085945	0.052819490358604615	-0.02275252468165393	-0.03684362581492872
LTB4R2	Coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	-0.3606872912102588	-0.3054774446179708	0.41177244561066334	0.052777331084954686	0.4509042477675261	0.18612515972862512	0.012733356480272821	0.5167307555627136	-0.2936570093876456	0.004014980144386403	-0.06627410877954373	-0.14316714176638098
MC3R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-0.3502650631203442	0.14358760822562877	0.3936988245375357	0.05835294678998208	0.4372486338929402	0.28442355117056745	-0.11559184042127385	0.31233118236948854	-0.0459185196222635	-0.20626317171482214	-0.11740492894832863	0.05387266968921787
MC4R	Not-coupled	Coupled	Coupled	-	Melanocortin receptors	classA	-0.2962862023062813	0.4654219869269698	-0.15403780086771915	0.02589005174962993	-0.018275215274562093	0.08699134745320332	-0.02320246868013157	0.08628896353535793	-0.15447228017431183	0.20353551169959402	-0.1929994959401887	-0.0688029588906979
MTNR1A	Coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	-0.2090642426982424	-0.024047972852754763	-0.1441844170528375	0.07071401477482894	-0.05781543189096889	0.06910666473570441	0.16031405641250582	0.01902057442813534	-0.2808036871135067	-0.10979146276822217	-0.16004096214308886	-0.08470174147864216
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	0.15937222597515432	-0.4038308117236304	0.040336902856439094	-0.11082856300453311	-0.07371570502658065	0.06257742322810153	0.21678623634850233	-0.04347852126519687	0.057300575426384	0.2223929006649755	-0.019792134399820326	-0.10631569751467525
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.38609784839097827	0.013154041887245331	-0.23105591991321672	-0.09031065946912875	0.09428944815886292	-0.3365506401900764	-0.1806575877412377	0.04898923244724128	-0.3670774995072478	-0.31554988159918024	-0.13605383020040415	0.11089529880654576
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-0.14229631057949266	-0.3026259463904594	-0.17557842855468964	-0.13382670369600388	-0.18400028937292273	0.07091948631965848	-0.2465000541723962	-0.09720472799279871	-0.12047290750534513	-0.08367983364681181	-0.14726972021191237	-0.0606116081332641
NPY1R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	0.15188793134449077	-0.006562444003546469	0.32306893830777134	-0.2470105165790798	0.07036147139685885	-0.044608098498949034	-0.22419668843313387	-0.14017582489077898	0.2888137952835839	0.17993295085411112	0.06177717926696132	-0.1276904092160642
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-0.13689503905703204	-0.012494132729802312	-0.033501880640808196	0.07527809671928294	-0.1852551242603846	0.15917893273997905	0.2626004049840739	-0.01696779094120568	-0.20947130621058999	0.2348159121736938	-0.09580540338773846	0.15521003329161773
OPRD1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-0.14520739855153797	0.05520109348860755	-0.08918520808803919	-0.07035147355194492	-0.10327187768319301	0.3343613779703164	-0.05090443844293255	-0.0432566446204341	-0.14011393597586216	0.23389587435020576	-0.06868301687175037	0.10039662987288481
OPRK1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-0.20464642632697294	0.05679062263086882	-0.03205989139594817	0.020094090498188347	-0.13162540411099846	0.050997197803955105	0.10520099826062762	-0.04032012305227862	-0.34909594520751824	0.25239889745744704	0.1486283074786142	-0.07469725760240803
OPRL1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-0.010280295681578946	-0.37108192475910895	0.010527354738674735	-0.13599511302367986	-0.17389751428839537	0.2809293802165452	-0.046848212834229505	0.022483070469892733	0.019230504814347373	0.12214401748059991	0.007772451088655795	0.20579068164481643
OPRM1	Coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-0.07052806789115064	-0.2291561486486214	0.27892810860547923	0.04177194589935134	-0.14745895460524516	-0.022330500751408	0.17362847764586958	-0.23785708008824025	-0.30133248926253453	-0.15176614135664732	-0.07145444257650736	0.006333761808871093
OXTR	Coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.13704179484516543	-0.06915653090484729	-0.253552387976983	0.07897976535649635	-0.11888553443267147	0.010357192420096313	0.13834067401041505	-0.21221092378083928	0.186694586001504	0.5330247937166556	0.2838630262412107	0.07332363464534537
P2RY2	Coupled	Not-coupled	Coupled	-	P2Y receptors	classA	0.03051533381582217	-0.043495941065166834	0.37886701494366526	0.1712978871824432	0.08498088664053413	0.059249966280072924	0.481365833635938	-0.4488993566572604	-0.01727089845016357	-0.008690636994240789	-0.22096942468790381	0.0010473852444600421
PTGER1	Coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	-0.2268762868013718	0.12171842540511241	0.04294506491192376	0.16013124987190394	-0.012404452066809934	-0.14190230325290246	0.06548705756116711	-0.09842729984098705	0.1999131029230125	-0.29555609748049827	0.20520579083697915	0.170237776984707
