Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51
AGTR1	-	-	Coupled	Coupled	Angiotensin receptors	classA	0.08040450402674147	0.04742176325744395	-0.16198985760507245	0.3863396933040245	0.2971728649189881	-0.0387085674787815	-0.10226269766239049	-0.1939275107907427	0.009638860442083492	-0.41463966427695625	0.38458308607779107	-0.27612045642154187	-0.11222467046789734	-0.10798279029589757	-0.1715962518891729	0.18063968317199816	-0.17124574646659155	-0.43085415124719645	0.5499664554041348	-0.02854170524300905	-0.15489357745442559	0.14614117833854912	0.16051450939180623	0.06320939788184562	0.2591592443190304	0.12504333647414576	0.08536447047625104	-0.10679227495938054	0.0965220197070956	0.5114540340049278	-0.017092880365791124	0.1513546270154109	0.03262640863121474	0.17829105044803858	0.18297080264099372	-0.26066177953248126	-0.19033438498684305	-0.016127188428738396	0.024020053765236755	-0.09963781093952327	-0.14113102096713578	0.2424216051523498	-0.13778248834709153	-0.05219143893085455	-0.0736951213083479	0.08356409587061309	0.30141912578557084	0.09117071709307224	0.09935514073584979	0.06734968139493201	0.07871777090549996
APLNR	-	-	Coupled	Coupled	Apelin receptor	classA	0.23033480904963768	0.22867664241331548	0.4191099151268513	0.25739034874300615	-0.22253135571147584	-0.29403213664275346	-0.29562479736449787	0.18592766669390862	-0.3694932265133149	-0.3700231465351625	0.024955464287105385	0.04791414137194867	-0.17780652741680747	-0.0983362178591496	0.139701966348465	0.0967245973469636	0.4312564409627981	-0.14837434466718755	-0.11118970524223161	0.12928444105635273	-0.27752792074942406	0.303446709417951	0.011886982346545798	-0.13822183572954821	0.23810119058886448	-0.014162452436654524	0.03520505810363614	-0.21793102785021495	-0.02413775079659688	-0.07589726599610835	0.08052858510060232	-0.0006680709228316768	0.1319001822472111	0.08762391762939524	0.22434098954098	-0.23045737099710548	-0.17619271223285685	0.13141232096544014	0.038320026103743875	0.021964161884990695	0.1179141967984308	-0.022622866679642792	0.35516781016177046	-0.02007290895540042	-0.01782740770069956	-0.2711345803463849	0.2928070469189231	-0.019677831856101075	0.09468447762456443	0.05791811850230893	0.07421466879733275
AVPR1A	-	-	Coupled	-	Vasopressin and oxytocin receptors	classA	0.04784448491248008	0.009986398267057548	0.3311402890733753	0.28566683461409165	-0.24860883881838095	0.1497291262604255	-0.4438077016434305	0.08432761091319405	-0.5467969345838489	-0.09289662874217634	0.25691297922096695	0.012422452963768758	0.061776940460501764	-0.0753554982148435	0.2110863128879075	0.1307673718873962	-0.11035219143989883	-0.19483211385551918	-0.1466229464065662	0.43788241091819763	0.09261040690457228	0.1953728821507714	-0.2264994451617192	-0.28324373270406	-0.33394090273853766	0.2820564435104394	-0.27877661128341935	0.1392798887209578	-0.34233266735050843	-0.4200239510811216	-0.10856740649825282	-0.08894793414498575	0.2858473222556829	0.2344708385827858	-0.14883797626245768	-0.09110743800714718	0.3833111251666195	0.006434075574283052	0.07344601728293858	-0.1479733467531845	-0.23693736929618997	-0.15038827061837376	0.18498438858250746	0.29051153044244266	-0.015878943125357765	-0.07608899106367677	-0.23214386721741223	-0.053512844876907883	0.1863885085136945	-0.062339969530755025	0.17651017080789366
AVPR2	-	-	-	Coupled	Vasopressin and oxytocin receptors	classA	0.13563879628101752	-0.03966697796272681	-0.3213937125171638	-0.13793587226532686	-0.41328362454073386	0.09628542754697797	0.0023166332399016686	-0.22370184656984043	-0.1201911732442196	-0.3633731775262622	0.26354608357098286	0.211752991477888	-0.25507371788573907	0.2689450741667745	0.020049529564288165	-0.05824181322127567	-0.003788204159407192	-0.06487786499491106	-0.03845133807344282	-0.4496854889523127	0.25490857896101504	-0.21104533336403014	-0.39586034731151704	0.10149432248178449	0.0995345689946226	0.2806758376469027	-0.07583839984644265	-0.14931385235150274	-0.2938928169245266	-0.07249119766206534	0.17003734611191432	-0.003255808977650055	-0.0108223441263515	-0.16182124515763377	-0.22359056890956336	0.2095747964708575	-0.20376568384173968	0.20119270491534327	-0.2638447894156374	0.022169655268270198	0.5015409759862087	-0.042446369112293866	0.348101814003229	-0.023186637730869864	-0.03755080639195298	-0.0012900295650600296	-0.08725766686529882	-0.16336206860944685	-0.09450353679721238	-0.027932274208962184	0.005782578359549854
BDKRB1	-	-	Not-coupled	-	Bradykinin receptors	classA	0.1571828744268325	-0.11216626593734268	-0.1422105676921109	-0.3480816290833768	-0.3284572337314278	-0.20766061714610867	0.02497054535836547	-0.17804064845407847	0.15055927537537814	0.14753991936724914	-0.061366730185297196	-0.0005613705549341939	0.03581760478295609	0.08799492950381177	-0.414943800880616	0.6543978771682557	0.09794672654363334	-0.18180609048634652	0.20169470559690078	-0.30438695035010604	-0.2224172430025434	-0.20194796414090896	-0.23554928088666038	-0.022623960885676322	0.16231221844418006	0.12483357659926754	0.3094737788412146	-0.03279911214552175	-0.08060642363339558	-0.06889181777723316	-0.5155492033670243	-0.24655775331697996	-0.04353893021288432	0.17410956544808073	-0.07991736924981603	-0.09481766940853895	-0.11841474056433686	-0.12144984716596373	-0.1197680747375712	-0.09190371027063447	-0.08285170136165079	0.10463288151872943	0.08005607593966933	-0.05632491160098134	0.1317519482060463	-0.36254561935288726	0.027795733688636578	-0.27234544499439595	0.13580754156007271	-0.2123784013194854	-0.273107363059752
BDKRB2	-	-	Coupled	-	Bradykinin receptors	classA	-0.2672126326736356	0.4813924573408914	-0.21345955643338765	0.045488502973750566	0.08832067458158405	0.16354267568918843	-0.07822760964881677	-0.25490825477776036	0.28938315407621973	0.0022901274814677132	-0.3836494001580491	-0.04951897804310893	-0.08993462595501334	-0.16064861849096226	-0.16628947782490724	-0.11955713757837082	-0.1667659367231029	-0.34557401394522885	-0.1239154633806426	0.6437580854922972	-0.010438776468313472	-0.15575811855545144	-0.14929316041108395	0.47956357439675273	-0.0914344152655656	0.3082133929072284	0.13731393488385668	-0.01907096533366679	-0.18959626028266743	-0.16288723162693358	0.03917110210474939	-0.08998854857224299	-0.14491185457879974	-0.04496421732434616	0.26283592892037666	-0.24817976292827396	0.0735764555763109	-0.025670696042193256	-0.09149744388504877	-0.49625593141485225	-0.24873116275625357	0.16575011300093812	0.03147333356700101	0.015563332099273228	-0.08124684888040577	0.17811904807072865	0.2485769803166773	-0.1296996769003172	0.07875417956209024	0.001533493733995575	0.1328341827989785
C5AR1	-	-	Coupled	-	Complement peptide receptors	classA	0.2978406837507624	0.1987126999789956	-0.26436170001764225	-0.03094574149950705	0.16918658943908693	-0.010635165181110014	0.29701997649975515	-0.2409894530572796	-0.2331081486145666	-0.03185919499624906	-0.046530656222294686	-0.14824374049334463	-0.1183536165525487	0.2493153099745086	-0.16228986712743404	0.14655148537549484	-0.09398131347838577	-0.11826360818013454	0.024989680302790283	0.31067922217051686	0.00269267419980189	0.502014130885754	0.2172390569736674	0.06260560123502357	0.15618706485880016	-0.05131174794342624	0.13565978102202075	0.272025417094634	-0.017096602260176716	0.10119692962132369	-0.2913610187863743	-0.24430222218925	-0.013399103874935451	0.05875728025466282	-0.3045632378153603	-0.12381072318455573	-0.058243728377994165	-0.12354325862391813	-0.2168969312596573	0.11505248089206979	-0.17963773218510876	-0.4181139383779451	-0.061620174538071	-0.3585752857656726	0.3222967694286583	0.17398556580085847	-0.04541689755003094	0.3362139111674004	-0.22534933416627598	-0.1330973254889292	0.12840568883823852
CALCR	-	-	Coupled	-	Calcitonin receptors	classB	0.2585730983756333	-0.19100961628829732	0.13659588971306252	0.4002266314774561	-0.2485671883677259	0.24476140774440755	-0.3975993078349091	0.2685417462616653	-0.34795538516833974	0.17259262797214506	-0.13365359204903104	-0.3957428562487166	-0.0168935741290612	-0.07502178676614364	-0.17323926452926555	-0.012821131541866026	-0.18945655318391916	-0.18824235660208824	-0.05635584628557258	-0.30403069187239734	-0.10448704527013139	-0.26064680071500157	0.14590735383155765	-0.04822248422630913	0.015431862405375035	-0.2564182785055175	0.047765500812017636	0.15921788832906744	0.38204295630006535	0.1618200745935308	-0.16831524922385244	0.13614502747558063	-0.17463628125412928	-0.3350630414969131	-0.18406892713862028	0.19640294801830274	0.22964374391492437	0.14973866794484245	0.37195218629697835	-0.40675334518242023	0.033748272559031386	0.16295639622793454	-0.12498448452152155	-0.08684124887429441	-0.26823300725295096	0.05028311964189547	-0.0029845514709764764	-0.064494790842042	-0.05976020129778772	0.060244476648933946	0.010440838313213461
CCKAR	-	-	Coupled	-	Cholecystokinin receptors	classA	0.5079317328359397	0.02192204765392351	-0.12581329986876916	0.04629880307870727	0.15121742040505667	0.15936320533242487	-0.16073578799385355	-0.27360025749478706	0.05111496266040324	-0.27578386359993257	-0.13661109838186072	0.12141587853925549	0.0655938452911805	0.14329334236044453	0.5166253833847673	-0.4329660153112386	-0.2147087194012969	-0.1068941886051071	0.4762775246560203	0.08747985384790197	-0.18970756170661646	-0.4033288620004849	0.17957505373576454	0.2064963073664915	0.00969839913820866	-0.14807288230167293	-0.06178835829032212	-0.09130095585432968	0.11672222447484704	-0.15127201275601992	-0.34387234023330054	0.1727623194537738	0.09366227084393522	0.05580399021573423	0.11537884702137684	0.30050249551046904	-0.06412105612934457	-0.09641393416304886	0.05575157554051049	0.009354693860284922	-0.3033054215793627	-0.21021246968088567	0.2265746267162198	-0.11445310305613131	0.21018885110140187	-0.020535940664955905	-0.07623904868247013	-0.45163371916555106	0.01855166935759926	0.0399324410335698	0.06718970649932368
CCR5	-	-	Coupled	Not-coupled	Chemokine receptors	classA	0.14557265380970588	0.09839439271347294	0.3650312508606397	0.22911566803757283	0.07612169915824711	-0.4161376989344364	-0.200629397161411	-0.10726038963394992	0.022499020499779154	-0.2231088009193972	0.03965442282276457	0.24696389133405774	0.09165530453138569	-0.08894512752433929	0.1044017602482024	-0.29353667349967033	0.1670785402707053	0.1287949467152784	0.1544882282586914	-0.5369735634076822	0.02546601947818363	-0.2023956135762377	0.06410285714670085	0.1881940985675687	0.10837201769983239	-0.3114725432327136	0.0895639270922954	0.2252952751642643	-0.03790136764952718	-0.11937412713696463	-0.10279400045559699	0.18618419326765345	0.17022316098415333	-0.14376463985817547	0.1341741668484642	-0.0431996928864856	0.022574983600369573	-0.30031518167234345	0.02649641452760617	-0.00851150129289721	-0.030202117709468835	0.047359746016815	-0.05909844020847552	-0.14787831558479292	-0.25697830489047135	-0.045266635527892896	-0.0887371121568918	-0.1089859233775781	-0.09780103894020209	-0.024794546173772566	-0.0397003937373044
CCR6	-	-	Coupled	-	Chemokine receptors	classA	0.12534261780629471	0.03638413868603235	-0.2388768049610541	0.2102094523724412	0.21747288069973839	0.04153680314811522	0.5198058658208723	0.13139263186216846	-0.013651496856279787	0.19608325815997163	-0.19741925321350334	0.29556430194172156	-0.07602646113454586	-0.12020009325987685	-0.22683441439663912	0.2652505153366126	0.06992605867552626	-0.33948297145068296	0.5042118520390867	0.3635232088861076	-0.040578794506048815	0.07072403332264587	-0.0863954847930783	-0.32283419512181283	0.3070230929129973	-0.18555081823026007	0.06284413030301843	-0.06555227138193413	-0.040269648087245584	0.08374981779221552	-0.14980273001264208	0.19253905140077768	0.3316123424166655	0.03409428628602316	-0.10129872167090243	0.20592473741159165	-0.08154127382056629	0.1068088987121781	0.13716243233468206	-0.0819788004587236	0.15205765103538726	0.19061713174812414	-0.0328921152435194	0.20979850688270993	0.029857494010007663	-0.14926604146283237	0.020368467257377388	0.022573268792960934	-0.2162775562239418	-0.11878368701538786	-0.32203629265222106
CHRM1	-	-	Coupled	Not-coupled	Acetylcholine receptors (muscarinic)	classA	0.16185933091270724	0.6125566532688462	-0.1293926252192869	0.28836359772810677	-0.04862746172325393	-0.031871595172828726	0.30801220123874506	0.39194008081931464	0.3332229434988223	-0.10234520084322048	0.11219447707634765	0.17559628790974252	-0.1154117561326879	-0.04352192027083055	0.17424846715789452	0.10593783136784872	-0.09376192309764225	-0.03206516345136674	0.08761831771250007	0.0763143918023311	0.09296040231507216	0.5150592518829198	-0.100939742164035	-0.3153034782157744	-0.39797983084618854	-0.06948979796264539	-0.07910181002032962	0.0544987311411899	-0.28666652979456386	-0.055136740075087044	-0.15024899035236444	0.2705527857571024	-0.27645573232200304	-0.23014960293617168	0.11221822101885046	-0.2597445148835579	0.09708283259507429	-0.029108359224404575	0.09226702725713068	-0.00793610388943407	0.012019537722312247	-0.08021007964933483	-0.09053671856777529	-0.023401670705070873	0.08755314863053323	-0.17084647868726638	-0.08049230870581926	-0.015624904426277132	-0.23044771914119663	0.2917826312417424	-0.15955430032098117
CHRM2	-	-	Coupled	Coupled	Acetylcholine receptors (muscarinic)	classA	-0.2072680528503794	0.17123501198945124	-0.07742528581725172	0.12731905216114547	-0.04599415752999363	-0.033677432493275886	0.16325954569972256	0.4213297326221722	0.1636235812134766	0.15752745057034684	-0.14265446937602672	-0.24580854520088768	-0.15291649478780295	-0.16482430230121903	-0.03683442462069623	-0.4451884340199708	0.2968358209613343	-0.24240928708440818	0.39749471376925316	-0.06244580085274222	0.054132575537225724	0.22734040688576207	0.01323671260790623	0.13468697217575468	0.018285095965100053	0.12622324774488242	0.04042019521834026	-0.10823581674517109	-0.12459460758157329	-0.2803798572906813	0.27370570400402977	-0.06335002054449491	0.13146089828143767	0.22575347512882235	-0.24620175071295894	0.6302489759340404	0.38754730814318744	0.11295774106193615	-0.042806268016252536	-0.3546802277829915	0.06449593869781398	-0.07423063597742587	0.04119169671313692	-0.07704060301805404	-0.009153117272121173	0.09146804994828733	0.1748139189558875	0.17015261987251878	-0.22897977357439256	0.18404598241969428	-0.24633014092665728
CHRM3	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.3016767241160859	0.041053720957116985	-0.12084825241390325	0.14274213095584173	-0.1641472324371615	-0.2210851142983416	0.3293664451281709	0.3500997700415257	0.2403303539057942	-0.17560206351000876	-0.36010802695969213	0.28546810448839494	0.030592589065279327	-0.13698848568389496	0.1289208328186068	0.14176505932385247	-0.06329290205153747	0.014034778590556933	-0.13735223048216455	-0.19943140994436195	0.21911577557011103	0.38752340047367445	-0.15913920929132586	-0.37672744496239013	0.06612123568346136	-0.0652763429535939	0.24597176173863392	0.15965034545059975	0.17127656324965235	-0.268506219956865	0.058154703763256044	0.021820267090013376	-0.17588860693118483	-0.3291372336659887	-0.059357208854879204	0.09793014490902562	0.022551194838915833	0.30279732638637563	0.009024083779022887	-0.21224030888278747	-0.23155611081703928	0.10563909106271498	0.11652348761121031	0.02790075063836037	0.08306912069777683	0.054482338985026066	-0.04914753454973612	-0.12472314807500855	-0.21531445872749938	0.1728656994920884	-0.0979202635632475
CHRM4	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.13836311202318025	0.36851874549129116	0.5123972902599758	-0.27680560270110405	0.09151032715186429	-0.5423443400294446	0.07845819251784875	0.13298562197116423	0.21135520305493144	0.09775856348905032	-0.30789081866150986	0.21133587888905053	-0.09382130327918475	-0.08943514349919439	-0.12821709618430183	0.18777424170662638	-0.04117383825162227	-0.06656349713688343	-0.40971475477440444	0.2881258239534491	0.029967695649499266	-0.13114280629714906	0.08088044027547331	0.24984727976148846	0.08296495151730608	0.2068289967303996	-0.08861826116639364	-0.16000056117757003	0.09641773316241127	0.1363805026112491	0.08371241540904076	0.36398635948699204	-0.08003464929378254	0.019678604753713625	-0.3399552574934007	0.1295688717974799	-0.31851600527177854	-0.03896358635307942	-0.03046464274881769	0.09845979863695921	-0.02399762055421565	-0.23581121855344223	-0.20361017342128954	-0.15593635694454389	-0.21523206539240053	0.018795136468311244	-0.04075519368065067	0.03477839407467953	0.18746756186008068	0.011200540053071171	-0.04432762594546703
CNR1	-	-	Coupled	Coupled	Cannabinoid receptors	classA	-0.16557009864833155	0.21756370965057045	0.1729200515468009	0.155745292665213	-0.033391566921348106	-0.12377657995119414	-0.1767328038525486	-0.04021175595839302	-0.08996899127651632	-0.18275179658899357	-0.16290402971766152	-0.07611616343855833	-0.3533839326498749	-0.4047854608844692	0.07763373699781312	0.12550830175532868	0.24756726646961855	0.2246399039875973	-0.2401882796277021	0.19926265949454497	-0.17119129019209953	-0.3147694175213197	0.24971056238046208	-0.2336548726941199	0.24720505996617106	0.11876009892232116	0.02252028456979979	0.10535819086707278	-0.08719766264788173	0.02284337207880293	-0.22827584358308797	0.13326174901916385	-0.06291163889312834	-0.1645542906186303	-0.32970430386496197	0.3381658829258989	-0.24035730658575455	-0.09802732866870834	0.022826658487208717	-0.13802384205979934	-0.17003360416716812	0.2564892449184135	-0.2571691906596624	0.19091269759734047	-0.014636321303148897	0.146511918410964	-0.003953245948394697	0.08135421830807883	-0.010818840654069628	-0.16001401321043132	-0.004297139686994527
