Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33
AGTR1	Not-coupled	Not-coupled	Coupled	-	Angiotensin receptors	classA	0.32972671599494624	-0.0791597650558077	0.14672262681436707	-0.3239426514072048	-0.045979604002904274	0.0900134671766912	-0.11671902530018045	0.10990347880223045	0.2788964512895247	-0.07388438601335118	-0.21862007624743962	0.3698288907686119	-0.32534312562571066	-0.1132783665136602	-0.004848536405579545	0.09745221947180521	-0.009116660953773276	0.2887260288995989	0.20307855209445025	0.08246048464062751	0.05821005862720311	0.0014441192479138461	-0.14292624973323226	0.07350384255434736	-0.028046705759729243	0.2767757817039018	-0.15579460238367535	-0.08581855575769526	-0.3228151093673663	0.02231657447848116	-0.03351072164242395	-0.2320488271877306	-0.18760064211337196
APLNR	Not-coupled	Not-coupled	Coupled	-	Apelin receptor	classA	-0.026868244174902238	-0.3486265738215553	-0.09951591994899794	-0.3002171914832478	-0.23438130095201545	0.2886233971526212	-0.13693258948443382	-0.2310284752306401	-0.0825523500388381	0.12479692722606074	-0.09298669301026204	0.0541421115498838	0.02809018193479977	0.05197273985608691	-0.019796521665811667	0.06382781748003413	0.12250359016621776	0.3491058192424764	0.30712070630099014	0.06624894462358256	0.03975249047882235	-0.15377237340031152	0.14492347818146536	0.34096504771344993	-0.315912923109584	-0.07278647444418053	0.43634065768756636	0.12414626823230242	-0.29721777319991644	0.1166564392212666	-0.07349101417120434	-0.04012121239058797	0.18905188184236849
AVPR1A	Not-coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	0.03712207743628785	-0.3093144396572672	0.2243398140306101	-0.24340590322243094	0.04563710926531167	0.0068565509789349985	-0.373971778252723	-0.005460219887171556	-0.037274582343009524	0.4681854457229707	0.1489298889112616	0.2699063931790842	0.1315684442114619	0.13107843064330013	-0.14334410090679323	0.015165041602132005	-0.014777638052284311	0.42033304515571146	0.17511627002700572	0.08386887931153016	0.15537355903155572	-0.22574747788995345	0.22528376781322645	0.1330400144924471	-0.06395404903385954	-0.1778340710692666	0.16111469313662635	0.10971377347799988	-0.09831989103322689	0.09976649520508651	-0.08201921195379636	-0.056966371621649046	0.009183170555236039
AVPR2	Coupled	Coupled	-	-	Vasopressin and oxytocin receptors	classA	-0.4251940743684126	0.10481616059129392	-0.2446767240164663	-0.10451821486638632	0.054654354012384616	-0.19758357755020461	0.06100704278002277	0.15508633748787984	-0.2534257535199379	0.01980666546971889	-0.21967073007552776	-0.024413212070209234	0.03600655970857475	0.24986499711944946	-0.40184753133185935	0.22721953067006892	-0.15490505990914746	0.20304587783561773	-0.2702239063515236	-0.20243220406327955	0.33373114828109024	0.16982651515714156	-0.2659845404844274	-0.27594019578871914	0.11426655227803577	0.2434939087239197	0.02686982359828887	0.29741441512315464	-0.11234138977921525	-0.08795537673269767	-0.08934473135938954	0.1855868216978398	-0.19916228518507262
BDKRB1	Not-coupled	Coupled	Not-coupled	-	Bradykinin receptors	classA	0.06749097054895103	0.050747141329038736	-0.24541432729608356	0.10225847110427427	-0.02655155786473334	-0.16904133109731273	0.016001209311885246	0.14653576778653157	-0.23853939230777452	-0.15502437656176563	-0.17318296460202506	-0.4260771063076504	-0.1567620070608386	-0.10017824790366528	-0.24939433988392629	0.05638332479292678	-0.143714799585611	0.2820173668242592	0.050342453606471355	-0.14002788526938162	0.4673485471295722	0.31114583830566644	-0.0732853792483807	-0.12763626073555845	0.15751558361738568	0.166347644617446	0.2717322121334697	0.1685546309650334	-0.006750850778173785	-0.1835921333749982	0.009754372748427304	-0.1461103895437028	-0.050598771575964305
BDKRB2	Coupled	Not-coupled	Coupled	-	Bradykinin receptors	classA	-0.4325518713036943	0.035410624000393805	0.11755748282162386	-0.17098004665744854	0.01643320949346328	-0.1640966564569749	-0.041601405995116296	0.12043496739034995	0.23636508885848825	-0.04196916280455158	-0.03963050568537438	-0.29044697188744983	0.05935507739061889	0.256494147597296	-0.15439944741646713	-0.21871919372923881	0.01944409727038389	0.03034876323480548	0.2036465142349155	-0.1428227673235279	-0.14404830563564291	-0.28197709065135707	0.11177717707734174	-0.14008676882088628	0.19203961232525077	0.08092445345755832	-0.15569510653484786	0.1495819840471305	-0.1593180584050002	-0.04353591877352417	-0.04456931720355358	0.006381652277558292	-0.08911324270722627
C5AR1	Not-coupled	-	Coupled	-	Complement peptide receptors	classA	-0.3810112912197555	0.14519529955569974	0.5648241866802944	0.32824397759133933	0.05248102655674776	-0.002489415811098557	0.15885655550727756	0.09049632073607976	0.24893329663013725	-0.3199709706877181	-0.18775951919052689	0.12324557176776324	-0.023795083521489672	0.06376784805342017	0.11659221390651148	0.011780841866534478	0.2912442651084592	0.06816400600419922	-0.20745855162217236	0.14745522023338303	-0.09043303730234467	0.051354632498371584	-0.03783978176409157	0.07081101131223842	0.12737314656923718	-0.24682066300291527	0.00999609761585612	0.2045372645167155	-0.22297652107792923	0.2824799437303138	-0.3651061467841885	0.1251394588463666	0.1677441520273688
CALCR	Coupled	-	Coupled	-	Calcitonin receptors	classB	-0.09691531263659328	-0.25146018620526245	0.0016646489974572174	-0.2514137175278956	-0.09138333193549146	0.20598968640312396	0.2842518751768027	-0.3780801135637236	0.22694965454678612	-0.016266002416002186	0.030992303585589725	-0.017570026195545877	-0.19609047703180002	-0.06605905112155806	-0.1399028704600072	0.04723176082741857	0.263294165737615	-0.028754952846488196	-0.009194536832585571	0.28362069812287444	0.21829969601422425	0.2028389018607972	-0.03709849336921732	0.28324339727844117	-0.34682170512128785	-0.19802918255882007	-0.12150513386571948	-0.06460364796393918	0.007439631319824783	0.06637409028289291	-0.0074004897870535834	0.11307990382840082	-0.038506739507966084
CCKAR	Coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	0.06394597903909112	0.06967693745244281	-0.15685018526706804	-0.2690590461653507	0.07861975545008688	-0.16108072970843695	0.09550520370319172	-0.15359190350559704	0.15813086231514362	-0.14562126872337433	0.022558553450837574	0.03854100322066983	-0.24858840080824626	-0.045424023593489724	-0.06855482322927499	0.0899879592035477	0.26351881990995885	0.027947201045022685	-0.027137595341876226	0.18761836865466255	0.21052147079613534	-0.0420792429883235	0.13480666157637064	-0.271231768584358	-0.006303426756862727	0.19972218899462876	0.21110410486904488	-0.16741849466560738	-0.10887515457139842	0.014184329546263516	-0.1008125606332576	0.20531608350223218	0.17414942288223015
CCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.033294605575902136	0.03003042025978623	-0.04416771339720118	-0.1424271372086596	0.014825784328476225	-0.19408148996178276	0.0025372226498688146	0.1687501597391445	-0.095038510541779	-0.22303161108681904	0.10597340516043113	-0.21866466522921216	-0.34357479321296375	-0.26883844460791295	-0.058307054953092595	0.0794643170480079	0.2779474750254864	-0.07435605058870354	-0.0013911670055269084	0.06651731848231873	-0.06780333101502736	-0.07599260831570825	0.18489326774390916	-0.20146412601148678	-0.1235817261005659	0.1010582851036479	0.16381575683513963	-0.1793221108790877	-0.026191238497688327	-0.08588148271936225	-0.0018540958818849618	-0.047854637543424464	0.1636877515885211
CCR6	Not-coupled	-	Coupled	-	Chemokine receptors	classA	0.30503071399883025	0.37839652080097397	-0.05666532802457845	-0.044949476783087916	0.22613003530991935	0.40718115564820884	0.2019086879721429	-0.18479193524937626	-0.2042394093092658	0.1844288998579418	-0.2839264846328131	0.15940695884805928	-0.24562222088217348	0.1108942675785879	-0.35218030850847853	-0.33846843646670705	-0.10701055451477214	-0.025197757336436727	-0.12428675310409244	-0.004499463481698699	0.07614126073617312	0.09890744199536228	-0.2728829227611536	0.10265225894179805	0.04091484848319512	0.2240425928231194	0.33796535778040243	0.08931322169995423	0.05010811985987325	-0.06542956923862958	0.07722996575706101	0.07037715254885074	0.03125536433008246
CHRM1	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.014495584935370915	0.45910731079697104	0.5244050876991789	-0.07672064944854906	0.13964661927256453	0.3577427345734182	0.049789927957782955	-0.07085575791251533	-0.13592009961056586	-0.18693411240431423	0.316211888371251	-0.1320064320081061	-0.18993435229637642	0.06969625531053085	0.03426297378846541	-0.29006357808352456	-0.22180217884174047	0.047729962859692665	-0.06793653032715938	0.27129218116569825	-0.25323723830072886	-0.10305197236835163	-0.11016788985814231	0.31778558278236996	0.04944353431711661	0.21629027014900173	0.28252257460504865	-0.051479101520960094	-0.2445400195636577	-0.12869751241411836	0.16773958767099167	-0.11175467159974724	-0.004117356711377967
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.3395850643202391	0.08433003444163956	0.32526269533656427	0.22958462749465275	-0.07674816221122761	0.46027373588471765	0.17975699100891027	0.17446509196110901	-0.08826662206325925	-0.1748472334663951	0.23250503680357687	0.11346825455694286	-0.09879541489663775	0.06442842511308527	-0.43657188487315807	-0.1723432508426005	0.10843791033845337	-0.04419658811963006	0.119163191260885	-0.3478842367229981	-0.03543037284209696	-0.0539501624498903	-0.17170891240771197	0.005738050932152436	0.04456397849047197	0.22965862488805647	0.12960888165203946	0.1464145124727217	-0.12680130278637472	-0.21869546007812599	0.19019384436508907	0.1826951077181704	-0.0782232932146482
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.08673446703740087	0.28929978610686263	0.3138706245211592	0.047918581063819965	0.17641215911108768	0.28756536509000347	0.29994888837675526	0.06305954990510275	-0.30338000199962867	-0.11519228320262202	0.19211471834155713	-0.04878611890102507	0.06654299621102754	0.5431385024064688	-0.14764032566343066	-0.05900924697721935	0.0700875554502131	-0.21091279415819458	-0.1137000198548395	0.3278660160848997	-0.10494794964876127	-0.027537579138636067	-0.0863774355647322	0.18954694250743134	-0.03342471855255932	0.05422988175824729	0.11404565000078455	0.0443085603756223	-0.006815563421475751	-0.13519461588926068	0.1449765782212274	0.11371688344317096	0.013355935096715937
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.36775407219799	-0.018598228849856503	-0.07164985515911763	0.519416717850003	-0.19587465772491522	-0.10781839861595074	-0.1873340234145119	0.1470748649342035	-0.048507366268179454	-0.24192559542865658	-0.06025191051397115	0.05504248519422393	-0.1313952908230814	-0.049114142275627194	-0.07874246312487328	-0.35389767230795505	0.5233597466737214	0.2300009866834362	0.21306574244111673	0.17979791480198845	-0.12976633715913818	0.03200607044679198	0.16182712083432166	0.05561465558318032	-0.037919514233120837	-0.18571513241712279	-0.08035785687272803	0.1297504271143842	0.2710046071978965	-0.26529519546761565	0.13516461982113298	0.17495481558431247	-0.20120658374527703
CNR1	Coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	-0.17838745310394194	-0.07117867073503288	-0.17670588885750219	0.08945119614232674	0.10137700562234184	-0.14445475231305843	0.34970968766086347	-0.2769168663855133	-0.11786008729469068	0.24969308416928482	-0.06622818264866218	-0.08493091303806254	-0.007777989635747468	-0.15768097886450674	-0.06228241171604571	-0.4859455375762726	-0.1917664874601287	0.353527403216421	0.34544196382365805	-0.06239871550242463	-0.12272558952855955	5.9541904965484776e-05	0.3077206985935635	0.07939727306892683	0.09216758737359884	-0.06184376798577814	-0.04221553601371961	0.13188636805629628	0.19565978200372702	-0.0666222735147542	0.008403519489321214	-0.03213521989439623	-0.180110639383376
CNR2	Coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	-0.08377134036139572	0.06496318497642121	0.2787171380904137	0.19650467503839772	0.3196501225732125	-0.02650188615959822	-0.10110901110809561	0.0722924043124801	-0.36695391154903645	-0.19243683732353822	0.1993025590960369	0.19712132673916025	-0.37446843484607195	0.11572171961327916	0.13750780640991217	0.4253887986866777	-0.11757563567117148	0.03320379101603166	0.13855361239473565	-0.424056188817764	0.06364338392454869	0.2687941870121992	-0.008855434997617642	-0.01817592784111088	-0.11699164939335335	-0.2614649219626484	0.09632851920731404	0.4651779139961239	0.14539575789155604	0.3582001941746388	-0.37773859543617433	-0.19687076034261689	0.1508550157946734
CRHR1	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.023610345291144228	0.10163909616847146	0.2734911249640719	0.2721766311223091	0.3065858008400491	-0.10535375907586608	-0.09773252496242155	0.0036590589322178795	-0.10251975565692888	-0.2914498540341664	0.2462165273782514	0.37233905705283465	-0.368265032271134	0.007439270083696907	-0.1004136109000413	0.14891388004179992	0.0497516405677687	0.012946418681576623	-0.06244288233850862	-0.0827584391139775	-0.0940469396337074	0.010531737193206402	0.002252817342080022	-0.09215820627652514	0.07354603694174085	-0.24698294397112666	-0.04964600895169261	0.3115311988200349	0.23476292590568287	0.3334657566090279	-0.40067042167835815	-0.06397758016303494	0.12076678891848035
CRHR2	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-0.11147322842645621	0.09834657892368366	-0.4746290585400103	-0.16743699312881866	0.1514962966549525	-0.10896799725340983	-0.016859041581416302	0.26581860761801035	-0.0013137725053980697	-0.0606746288890144	0.16266305561156494	0.009382446502113945	-0.09118753601436681	-0.13240228647037064	-0.3725074322766076	0.07382606488616784	0.443961511550346	-0.08138906165041145	0.04955307642176146	0.15630842787525653	-0.0019552741571725704	-0.3270185421408354	0.048434166069245776	-0.254573277756884	0.1901836410743079	-0.10438492588922522	0.015761315702817493	-0.16991951563034485	-0.11489886365110993	-0.0035270486637517776	-0.06214629930161811	-0.05175060707293332	-0.016380545278546706
CXCR2	Not-coupled	-	Coupled	-	Chemokine receptors	classA	-0.03016687879568418	0.005594748910378398	0.04957716890742793	-0.25375538732150005	-0.038616488388820785	-0.011980217544055358	-0.0895548087740518	0.04734516213313009	-0.12989194614458982	-0.13364699831806798	0.027006221639137958	0.2824322809749422	-0.2516097351225785	-0.2594463542381957	0.01612141029846975	0.047090977242352276	0.007920668520480076	0.13008495222159677	0.1017545439842171	0.15626902215306676	0.15059873576829655	-0.3359264800916509	0.020911603958338968	-0.1870419209703285	0.11089046308544716	0.11787429400030479	0.05262617217151066	-0.14509565553726347	-0.17609694463066558	0.017163152734147803	-0.07076514064522396	-0.027201076213814485	-0.039084597175479775
CXCR4	Not-coupled	-	Not-coupled	-	Chemokine receptors	classA	0.13532476715223515	0.028305538440567587	-0.36577522243990374	-0.18784460760312854	-0.0049549675301118114	-0.05754512675755385	0.12909732779800498	0.19676189829705767	-0.04041780962606468	-0.0015789794230234315	-0.25905048435876193	0.2968511161664122	-0.1968490132623268	-0.2876750981158703	-0.48354180417041537	0.004219646335387755	-0.008574518421052417	-0.04412291107823095	0.0588657646243631	0.2019076288350707	-0.06012582281732395	-0.30763738492862164	-0.15833612307368866	-0.11152126378974829	-0.1420583013818632	-0.2593796431380697	0.02180897410392629	-0.09198889666385297	0.16324738707316191	0.05251932963610761	-0.10442092067172368	0.24653847758167863	-0.017747113043410898
CXCR5	Not-coupled	-	Coupled	-	Chemokine receptors	classA	0.09879459670564204	0.16796568044150265	0.20158482701828023	-0.4982325171371316	-0.3064465720737263	-0.09807408370216157	-0.03331695651699241	-0.3583752708833301	0.016218029500808022	-0.08789140885783536	0.0763621327240069	-0.09878626219546414	0.2157315499624096	-0.05912114715844166	0.1816821104202012	0.16906057753958662	-0.1633492660056548	0.09217100482285176	-0.1318238957562438	-0.23253620642444986	-0.07452229595414843	0.21725638285369625	0.32437563947648557	0.06795965755721575	-0.19600281522632776	0.12814782387543291	0.02936968567761412	-0.0988517458022368	0.24403828978311096	0.11081355800462674	-0.16085924889174133	0.5317191229627469	0.04502108985053702
CYSLTR1	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-0.11358505633082566	0.2976325082796122	-0.01838555212274163	-0.3002517463692603	-0.1572036903896272	-0.23982982006597978	0.07840090657565972	0.013895198061748524	0.050544012732547106	-0.13729883243119906	-0.04832514770288799	-0.19767219795997462	0.07192702554979824	0.1609419052146461	0.06373398752180771	0.252795803694995	0.07911274186283251	0.057308839179750874	-0.08146073776650463	-0.5199197716989269	0.04927020395786559	0.07603761260419206	0.49276496415859095	0.00024353392755194052	0.06575853263122049	0.11650373245115712	0.020959731602692468	-0.013916134566800643	0.010905913129689537	-0.01432026658828311	-0.10328516771343858	0.20774848047553682	-0.06114782195609808
CYSLTR2	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	-0.04657212972407687	-0.11140340423939687	0.08269189880269011	0.2527219292986106	0.08432813744361699	0.05060604631417497	-0.04817585153139627	0.07617835856754837	0.10458328103239503	-0.15245585702597755	0.13860175925130566	-0.16048431549034814	0.1850720070904709	-0.0038434169659229815	0.07494935212869006	0.23961458433598004	-0.23917920836999385	0.2372911190478219	0.042749979848527235	-0.1722997384731877	-0.1460850035175464	-0.37159269181847115	-0.08241603515118688	0.17164437942935595	-0.2074794395458456	0.01328796922934445	-0.22464761071084346	-0.15253191299428429	0.051891558386144274	-0.2213361797012516	0.18289149657281117	0.04175124096199972	0.47793633303426747
DRD1	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	0.49060117594897623	0.17890663201589385	0.05673178389506823	-0.029789736355716048	0.25065266027257754	0.24806217094049712	0.08898769735389461	-0.19911750850456375	0.3146325247071218	-0.20066146108170346	0.11753989196913588	0.14138876616639856	0.2896239541091359	0.07385542818108039	-0.27331597498085486	0.036994562306040056	0.22728054153786664	-0.44196919983231164	-0.01699064193683865	-0.02952524511959944	-0.050821743348678707	0.10904981810313058	0.3409847921014817	0.0005644966693384005	0.00389599050019955	-0.2551335403580896	-0.04730003712580213	0.11359636305231771	0.01817243901622662	-0.022266840916076683	0.10490420888545181	-0.01562656416587555	-0.08096532048381314
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	0.12434696636085986	-0.24134080616842607	-0.10467838615492554	0.3560097439196752	0.013698311003662884	0.12655852555888988	-0.21896983021912858	0.2843375434146589	0.3956945621444744	-0.13162254050960318	0.06529191741007613	0.15267865450693766	-0.11633272772732774	0.04887488657644637	-0.10681299794659131	-0.01628104164368708	-0.0882067130472863	0.34390299507412686	-0.14401867082623027	-0.1811085832386001	0.026098639612072348	-0.38799775184422497	-0.1604702975625009	0.03319499379278785	-0.049065865865760144	0.15275978320817651	-0.3375334114378692	0.2116672538487576	-0.04938718955051985	-0.25130083399252773	0.14737798160640841	0.35882953485463864	0.5261337055191135
DRD5	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	0.15789401283126953	-0.15109734340729616	0.14952988862584088	0.18575272441576965	-0.40622044682089953	-0.05480366208685824	0.06082387748243113	0.35120642023116344	-0.2831909891507451	-0.24112793492714474	-0.5274607525391541	0.12268125087295499	-0.002862646314547577	-0.3215361907328747	0.31366917185511767	0.006100200967595022	-0.07027361180218039	-0.03538365772285406	0.01154555427103357	0.11750587852347195	0.2617971042844716	-0.10610394391693083	-0.2588432161169827	0.06954287162044732	-0.44623755999930154	-0.16270337982178507	0.1131193284107127	0.08155147939740158	0.06104608916620244	-0.10250042305397387	0.011212912631348625	0.029043155595373522	-0.3043500136484775
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	0.15028288127593842	0.2183098554591718	-0.4152423496418135	0.10957538138280956	-0.43969965350169543	-0.0859443510691509	0.10886737262754935	0.46096180593006825	0.35755170371460465	-0.10500699009056061	0.3382079410555768	0.2917804884321184	-0.18411298954883126	0.18400366959683104	0.20354357741273688	-0.18937582246580367	0.06337664879560044	-0.15692135868685173	0.4118954750513568	0.04932575184182144	0.0746964982397395	0.24418867901200092	0.016663336300686307	0.19038158434836888	-0.3536354883451572	0.01823667711244702	-0.05108723669530397	-0.2253858436745602	0.2111842676030643	-0.13660873713989413	0.0032736749205599614	0.010839175622726537	0.08863854692929125
