Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-0.18749252169711725	0.2243040470009572	0.14696218976882014	-0.1926098378412872	0.06945981213398797	-0.24862832313550956	0.1526361345575025	-0.12721242027749433	-0.3546318764318553	-0.04490904989522291	0.34529389628200263	-0.3403462509684235	-0.08996174688749335	-0.38122252127132217	-0.07382366014623723	-0.004131731636549328	0.20443173764597158	0.08711456251787997	-0.05197074803170813	-0.013703871202748049	-0.09534434608587322	0.029257468578296107	-0.26749986507188317	0.043397383727972916	0.02475300940347907	0.072732726713182
BDKRB1	Coupled	-	Not-coupled	-	Bradykinin receptors	classA	-0.04853933613380475	0.2527483977444553	0.042638479275076684	-0.05329412400824097	0.1486132473984286	-0.1869239773849279	0.13936568502272276	0.09729790729498365	-0.23521247100359868	0.2880632770681783	0.212706928405637	-0.3171379428635271	0.04733740939555187	-0.10194132605471426	0.15111782638750035	-0.1924521824014104	0.03192409863827543	-0.10713860046112068	-0.05302114143422865	-0.12448167886502158	-0.039560741036372575	-0.14364852939298017	-0.22184884784428008	0.15444224047163901	-0.029530520116403874	-0.015016008249413368
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	-0.21477722674895272	-0.07514800830585118	-0.031915783185432374	-0.1500438364768784	0.15380607125700188	0.08345239614449744	0.09389038107673024	-0.1666463930137032	0.007096082824434494	0.021836383857015782	-0.04499576060152177	-0.2073459391638437	-0.3572506275923661	-0.404476733113438	0.06914443266186629	-0.1710742516240961	0.03444136884090434	-0.18228815072374643	0.15593312089976374	-0.08649403402245531	0.1632927696282911	0.07573307148012606	0.025343539674425115	-0.07123138836956955	0.0076653695290502	0.17339645511559204
C5AR1	Coupled	-	Coupled	-	Complement peptide receptors	classA	0.4588999474993797	-0.13433688064545307	0.2363130606232385	-0.2469521587675518	-0.0875136915504152	0.5476316448904952	-0.049240375361531516	0.04229521059313228	-0.18753315090960207	-0.15535014301785108	0.07668817500293251	-0.013887655384879185	-0.1615409565415616	-0.14622028852222163	-0.2662838822211362	0.11966881075523672	-0.08806667153305735	-0.08653820451257929	-0.1500970000631653	0.006859628625504775	-0.14386569392210874	0.22285530034705098	0.19377138751809944	-0.05554377438658628	-0.29520181736727935	-0.016322743980489777
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	-0.17128655701013126	-0.24908543467333075	-0.2376582378789684	0.11087403395788832	-0.25647282581912667	0.0659426349197741	0.11304682491997602	0.05268548425419201	0.274196205666443	-0.13674056346089017	-0.00031145586714749013	0.19523806874342073	-0.2714868819904795	0.1349292438338906	-0.07798806657835432	-0.06678388390249718	0.14155608395570576	-0.041418980099743694	0.028993037129750144	0.02504885005814321	-0.17555775167406212	0.0026898767315541926	-0.03189666835059159	-0.09004095136876956	0.060802450731045746	-0.4399905360590401
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	-0.23588485797670233	-0.005538299532670372	0.03381729479373643	-0.1796455395475888	-0.13763794644139746	-0.10552792120262668	0.22288326415998413	-0.019243601712793115	-0.08581197767092967	0.02752824890498497	-0.008452515656864048	0.028722377693035515	-0.15962576962149821	0.07765734758807481	-0.07374410991481904	-0.2855374948864682	0.032819169931701773	0.06582817061190104	0.014033167542423817	-0.2520121729887469	0.01709999236730334	0.0010801568640176752	0.04745980429866381	0.34587270765815226	0.09532646507874638	0.18907775480066671
CCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.2650702334943187	-0.09373470588414068	0.2552690117140156	-0.13553365428374692	-0.024598142445385204	0.02212751307769933	0.15105705121663968	0.09671984743502647	-0.4135091793631379	0.004554010820880783	-0.02992790012198792	-0.03887116302117227	0.029262792908788412	0.24127627536584015	0.07148904540060648	-0.302737313385621	-0.1435588012367625	-0.25001142236643564	0.016825662759431665	-0.14888946690611773	-0.019299609627741948	-0.04731779963586835	-0.057016728567418	0.11390216410872409	0.03667623404820689	0.025166134945590106
CCR6	Coupled	-	Coupled	-	Chemokine receptors	classA	0.14323085040534367	0.3273671026560973	-0.23056614033969589	0.3512642776071205	-0.0888548423137979	-0.12458420875479881	0.018404231437356307	0.32941599128100596	-0.04317871643807057	0.14623425164550277	0.222475372764353	-0.016205359758443907	-0.45962390534910935	-0.07810410922476875	-0.2480622578856992	-0.053183349876240335	0.1720936799639227	0.34103983672306487	0.09390869001686304	0.08994489008579876	-0.06786464801027171	-0.09071279231535714	0.03261951134766926	0.23577550957251878	0.15942225248943467	-0.01592348213502492
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.18061703117756372	0.19548815465862598	-0.35440123312607447	0.4652114046753698	0.07833059513799416	0.3202955522402632	-0.34234850705967435	0.35841677742056677	-0.08311928239293875	-0.11477724798987263	0.047440816325334846	-0.17150591601538187	-0.34631697505937603	-0.09418822566463585	0.0036150927417727863	0.13718502652210823	-0.025215776762379415	-0.15887718443086435	0.03497488812645968	-0.15233897622643383	-0.18367926564617512	0.014034490493897095	0.03877006339345962	0.09273107546138715	0.07366319252270585	0.26029195957912493
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.355618068102221	0.5568269072643922	-0.4062800616751953	0.5180854268512515	0.2822146860392603	0.24746958861560522	0.19638060914024255	-0.052284622036367315	-0.2889506141470192	0.1287348385259775	0.021774376971521344	-0.045014586559082914	-0.04369155971058616	0.10679158197579035	0.12319505521189898	-0.0060169959593720426	0.12402405957708576	-0.10886415490238777	-0.14149486344620696	-0.023790983050101026	0.21920052982943095	0.008932336874350877	-0.12014767178256981	0.13272524009890024	0.012713251984389542	0.051328697111246394
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.18207568438124	0.2837233533997078	-0.35353426986131453	0.4182191314859817	0.023350274371535182	0.1509990742797343	-0.15726367197765448	0.17238179580795243	-0.2284105840102424	-0.34470016688653954	-0.15756094243771737	0.04437050181385959	-0.043502205374170544	-0.4673344436702833	-0.047891746933445514	0.17098949848961137	0.07618194630181904	0.03007473983505874	-0.14758052539875305	0.050285885828809204	0.1950192809466615	-0.1439068553971591	-0.1522992764448867	-0.035380720834422744	0.05579967972705457	0.132109412006316
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.1980142329296514	-0.13986449967688588	-0.01365305936483595	0.2454569836913882	0.39629990606018367	-0.06488548301585563	-0.03749460759101168	-0.11392711206396552	-0.17755317507557286	0.4351413714516179	-0.2599326151431853	0.49201084755274876	0.40450875901971745	-0.1595124313087828	0.5460583444685023	0.13461890565535536	-0.30886752279622626	-0.2182106101490782	-0.060697502973974776	-0.3185109504114698	-0.23181287934479217	-0.11354147087600468	-0.4174842860985661	0.03594373366062259	-0.2655937411074303	-0.04501639437618412
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	-0.09672009004104763	-0.26570795457250235	-0.3568238454940557	-0.025625848149444477	-0.09005457479658516	-0.19582022015884365	-0.09724720845100904	-0.06406580334946516	0.10492589655764215	0.44227469043524476	-0.1337197737934831	-0.05627903439667376	-0.04679136149840474	-0.09049298060037939	0.26841073230525764	-0.07890356602047492	-0.14823177005571228	0.15321189190334247	0.0884110022068788	0.050319054526592966	-0.15342579965248168	0.0895589355045979	0.12117560847403414	0.09448824483233371	-0.09926939390401616	-0.17094016353263516
CNR2	Coupled	-	Coupled	-	Cannabinoid receptors	classA	0.3945325238343353	-0.3017154082558556	0.16848992151838668	-0.2658357021620396	0.19548923810686994	0.17072488298700267	-0.2676682281403961	0.16986083253411546	-0.1273863376456909	-0.07553764678414046	-0.12363964498176808	-0.007885149436122587	0.055248257811865445	-0.06256554806827712	-0.4067011457999624	0.1147309842092219	-0.1412169224392949	-0.04322910483383473	-0.004206583242613606	-0.17668183168087415	0.17204382737496487	0.5809016739911407	-0.3407233278063356	0.17183497132367348	-0.22009077036963984	-0.05641441745560622
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.4254685555873327	-0.11355861331059743	0.1660491536735749	-0.3528934598393432	0.056767288319575206	0.2809275273906081	0.027424286217633712	-0.18437896291958136	-0.18816420908293346	0.06527729752770751	-0.18379150174599154	0.04629060617216185	-0.0884657051919473	-0.17019777980305156	-0.4631342891564876	0.11423762766727039	-0.07570935160573945	0.07145950820341286	-0.06250311020305976	-0.23352100917055876	0.08063393336121498	0.49925664749124055	-0.18395736893603623	0.012967210278339383	-0.23794912449090128	-0.12769384481087107
CRHR2	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-0.18625841469444024	-0.05837670680084327	0.37142464770545436	-0.04824857455723049	0.33422820032004524	-0.46302158862850396	0.3827401006094003	-0.29434494300027997	-0.25918811989179596	-0.02567027973335126	0.0609552092534474	0.09397699357135408	-0.0915823465648765	-0.001552672571449905	-0.03044905897745922	-0.3136569055965026	-0.019592048183919707	-0.025123302266538364	-0.03200761698320369	-0.16216293676713875	0.024047639493147262	0.01593640201937389	0.025877792033501507	0.13838230722674277	0.015153160442064873	0.06547020163754286
CXCR2	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.21697943728937724	-0.3223987409003321	0.11744357649868774	-0.0810887295592959	0.23166040220581113	0.08536194362294221	0.133746905736049	-0.04603453420741351	-0.10618151648646858	0.13557516695325453	0.10326796935342918	0.11197249997751957	0.09770308428517108	0.15150031351999216	-0.12675193180225638	-0.010053236397205722	0.14601835264125682	-0.06353501646065557	0.058986177882392576	-0.2059587771764924	-0.12012273055124842	0.06810267700389917	0.1233606474489759	0.2937077632984624	0.08174412898342209	0.1493922256846113
CXCR4	Coupled	-	Not-coupled	-	Chemokine receptors	classA	-0.14766907687549763	0.1144300953553649	0.0044639071615353125	-0.10582818445785483	0.2838601092547621	-0.3783161509719218	0.4393197581549967	-0.3582712277384321	-0.3182392429649366	0.03131501376168395	0.16324860401076546	0.11958098715739486	-0.03157959682949117	0.10189063013869498	-0.04230181547216451	-0.16272041385275263	0.0653844999326211	0.03455769052256175	-0.05769919692640171	-0.02189775911793084	-0.03609512585064058	0.04216439672325474	0.16570146496874996	0.0989665502700452	-0.01385476488532037	-0.17080686144512935
CXCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.3988405572486316	-0.2528422305097951	-0.10742248108877979	-0.3091300723420532	-0.3678413663383524	0.1903375870853149	-0.054790145830871224	0.21674959049764872	0.1642938034528717	-0.22691404131760365	-0.17619283477339492	-0.013605157445964711	0.21466048875513685	0.10687158578934566	-0.06773537225349016	-0.07730771431391338	0.12557456507400686	-0.11437227422615098	-0.12811894297014909	0.14707963673109567	-0.1358902950661973	-0.0848318740818738	0.18521363163066645	0.05713338281920498	0.08686063904199501	-0.031292747043164426
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	-0.36181731005704687	-0.2893817050813259	0.29031405949240147	-0.23919870179901215	-0.08631069765272835	-0.16154788924065977	-0.0057344267338976145	0.031410036174059124	0.14827904825894667	-0.3649977379681127	-0.10760519826244046	-0.16884383968654532	-0.006010435132823501	0.0325750808627545	0.10699878179858824	-0.11456227080842339	0.012696549417919098	-0.2425539273856899	-0.1668223371409299	0.04724106670046618	-0.036069792234523286	-0.020476570375474252	-0.03031826909363226	0.09225848356351392	-0.002852645160130648	0.20107205464330152
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	0.039706605980547996	0.02838870563869202	-0.000907921775791717	0.25070098858613316	0.12895638089969005	0.3150886226665274	-0.2693723543370025	-0.12501688938124406	-0.006309903036695528	-0.14282130737915774	-0.04415351338613197	-0.38712269519701303	-0.003913548073964804	0.08806239835683255	0.1750921805431684	-0.25686061783209063	-0.01717419669048166	0.10751618925525201	-0.19337704039377282	0.0014701415362930327	0.059995630594766654	0.10793171060649524	0.05418664597815949	-0.29598638554877976	-0.010381699256339263	-0.05622064636662453
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.13928600546296713	0.21365000079859	0.13612614671662723	0.4149821991502105	-0.004924340912678132	-0.03409562336690598	0.29752875027939923	0.11994547299890013	0.4464750863325023	-0.19738475871690986	-0.42232574894357716	0.23089550043344226	0.09956446180944131	-0.1798391264687649	-0.04857054099854926	0.015457368079193637	-0.017704718182178444	0.09802605828468818	-0.155585095293984	-0.1284990752074973	0.3171325985011311	-0.06658133966427585	0.23914601157309434	-0.007639130040223012	0.03811369389405221	-0.12139904859636394
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	0.14122564143385516	0.28484098459082846	0.2567196680096354	0.2981261814899707	0.27095870515426135	0.15504150475645317	-0.23331656215508276	-0.42179489952343735	0.06693112218076025	0.14424513273054956	0.2914453529754538	-0.2261896312753262	-0.37490865351896513	-0.17189667049662372	0.06811227007791806	-0.07552677888351361	0.1541650531058841	0.14890118172929054	-0.15155850337259896	-0.0925327211956578	-0.06099368364216032	0.12313388728400546	0.1762498437313836	-0.07144674016355565	0.02566500209495593	0.0246891168883978
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.041281327075711596	0.44595018275397424	-0.19931604230958663	-0.08734328491587894	0.17086260148011545	0.16729188624629399	0.19889931103156133	0.11319965300331153	-0.02593625754875411	0.15958438338484582	0.10841899824429535	-0.028783027861744147	0.37400745698309407	0.3059598008647943	-0.04103922490489269	0.43268349902529024	0.3543342852951744	-0.2193616656700836	-0.15594428396963797	-0.02496319377309679	-0.14555296846540278	-0.23222238712223822	0.104271379529753	-0.11031893607259215	-0.0305691176533259	0.05926464362156416
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	-0.04995289524710443	-0.0403007453661468	-0.20397515708534517	-0.053528181074211235	0.38949794385226844	-0.3351476904145167	-0.20109320697194552	-0.1057657797594377	0.38259815785446016	0.24208713096878007	0.27539883858200376	0.19618471850663746	-0.1480658623451217	0.5464308986632734	0.1911598538413449	0.24260457924056097	-0.02734427450585349	-0.3465051496844317	-0.3188652869795269	0.09782579425149318	0.3376652455064218	-0.01593974171564464	-0.16265078214920783	-0.25135781610200697	-0.17008486485530314	0.023639873761110795
F2R	-	-	Coupled	-	NA	classA	-0.14070202663535725	-0.344868088992342	-0.3414078992176714	-0.1126112082508275	0.030102349984842264	-0.07463659043131002	0.07384183066235186	-0.12414203604808208	0.10405235270024493	0.08918661244558775	0.3666421604615658	-0.029760127889020275	0.018320168452419072	0.13166403865906115	-0.010248759091851226	0.35861211689649575	0.0926912955779964	-0.22684074797710654	-0.28651658203863506	0.1535552221180197	0.5297691890161779	-0.1709201487970683	-0.018081549577066494	0.02574862290349294	-0.053997220979930614	0.30624916992696644
F2RL1	-	-	Coupled	-	NA	classA	-0.21084648618428883	-0.39569120289086374	0.16033034851168404	-0.1464195925671519	0.10094827651539813	0.24537928660696953	-0.4089568493789368	0.1388987313819489	0.016526055115731342	0.12260133849441393	0.0004771671538076778	0.03996878158902974	-0.21439874511257695	0.053707421906511614	0.17571204104335425	-0.09260291222251243	0.04414712515413422	0.17846906276706814	-0.006806146690428393	0.12567581667513608	0.38347280244140414	-0.07133309925585264	-0.15213121675476535	-0.22596601804241348	-0.08577040530534559	0.14822218539472862
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-0.19075661678879757	-0.03112261446990685	-0.09983791072625212	-0.17382554240155854	-0.03979571669252425	-0.0008183038062362046	-0.13538121130962763	0.19184774118378733	0.31344260003980673	0.27696804096310684	0.4052920276836382	0.033265576893056585	-0.36101394613604465	0.20033393139909647	0.08895766403592766	-0.20416161577637196	-0.022323404199507818	0.29513465022961854	0.04146015265249229	0.15100089330537203	0.1429435333173516	0.21723910334237428	0.012609006651344139	-0.14742447005992068	-0.05651525316857718	0.028303780799845447
FFAR3	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-0.17130292860572233	-0.14754164749049897	-0.3616374694501263	-0.15020978056283785	-0.15927811716563034	-0.37312991141064705	-0.08234668764024484	-0.000244276222577402	-0.3178467307267313	-0.06542365154069832	0.05757271777267392	-0.1651239167530328	-0.3151449924418699	-0.16203732278105237	0.1114335623089567	-0.018423826806114842	0.1270923225459416	0.12790027652972324	-0.27054794307776453	0.22472019489806447	0.1819398871895815	0.04296964554358715	-0.24757274386604322	-0.24307095350072647	-0.09110915461333137	-0.00388766660553054
FFAR4	Not-coupled	-	-	-	Free fatty acid receptors	classA	0.4529812423573176	0.04170997351266384	-0.15239954714775256	-0.256784425710504	-0.0612620819277002	0.025163340565364845	0.11234928784641536	0.11889878948087367	0.19462972251265168	0.024471240432030063	0.03578150887634382	-0.21675538563011407	-0.04268626607319647	0.23823001665254875	-0.23113136529905629	-0.2212402567545861	-0.072243088068816	0.010646105946817057	0.16205173935595107	0.05288842007293594	-0.07151761153608129	-0.31330861839643365	-0.13138057341247897	-0.03982855996163952	-0.2564230334689659	-0.11832067128541131
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.2375610168995246	0.11630247959891364	-0.012652903313354944	-0.13609191523266512	0.012731201689084646	-0.013176266508082684	-0.0543958218137841	-0.10785347258436456	-0.07826005718403602	0.1004452942314735	0.1118121497814234	-0.09422334817845096	-0.45851829672147215	-0.20689843316948753	-0.08145628138222633	-0.1417692542606043	0.01100583633950781	-0.1586384581200728	-0.02899975776516827	0.03733809003544618	0.01482061031577764	-0.1357137192837943	-0.08565990914607505	-0.16092909905605735	0.06039708528178493	-0.21179339501695013
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	0.4940264999121633	0.023815349061370995	-0.05165197732730714	-0.22815465183780048	-0.04315344738950294	-0.15435726558813012	0.1301306796883131	-0.024787297304933963	-0.2070950391001607	-0.10008236422010633	-0.13057428648026367	0.061974134376039464	0.1291094301255337	0.06489857128604161	-0.14167756339797538	-0.24230314895177435	0.07281677011980532	0.11115343111348584	0.10411119126285505	0.08864166937108402	-0.09558791637498602	-0.41348643352004044	0.07705955738760378	-0.08840784609650604	-0.32830159488310373	-0.028833262598873487
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.4934862610100083	0.1722666095408936	-0.17060742014541128	-0.2959934961877643	0.011911769860635838	-0.2522749714062461	0.04194807727221967	0.05123071351133204	0.22650271899051455	-0.019573782409954058	-0.14600602766000076	-0.09522852407396311	-0.013332825133982183	0.11712378558999566	-0.20599518447584098	-0.213306306262659	0.20041797327705851	-0.00988885602755425	0.024503170232414728	-0.029000030192632226	0.06278380575040945	-0.43354129122530394	-0.13836197309863832	0.028101299333435647	-0.2838234084621912	-0.026833750906132423
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.5463470257972259	0.0026424603337969602	0.18212788950578543	-0.09238905006450414	-0.19586350108924483	-0.24676672536532818	0.04489628505727232	-0.056102205710512394	-0.06383972809487556	-0.3521359987908553	0.06846021961385518	-0.12673340386927046	0.10265038506295592	0.20281266982158455	0.0745438571321054	-0.21796441641992725	0.0651200832909952	-0.12872594843806737	-0.042375305747607735	0.22274116928820317	-0.13763312817517573	-0.007295918354762413	0.2487766093496315	-0.028315081180437622	-0.40472460750380246	0.1100650234933859
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.11907286460051819	-0.06307756716280279	0.1250292389161206	-0.03420480530302725	0.3842367301195594	-0.3002084859215605	-0.47244182261939494	0.19102323282501613	0.0319576505213953	-0.4760910605588463	0.19619687303769587	-0.3142495947929092	0.43221898811940296	-0.14019590356540623	-0.08190133402691849	0.45345785035925695	0.5120408093932178	0.16055745685156345	-0.22793143504098878	0.05940543345475605	-0.1990613589208249	-0.08390074760851172	-0.10964075122383724	0.21708856635822513	-0.004955777315667163	-0.1612067245241094
