Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26
AGTR1	Coupled	-	Coupled	-	Angiotensin receptors	classA	-0.11127825019782744	0.23584099151658197	-0.09892136265523355	-0.10944864679036498	0.1265118338436423	-0.24157734526344965	0.024995772561398635	0.04496589910894931	-0.45675611782306025	0.05687539379285811	0.2803586440509478	-0.2830964563822611	0.05586817162585493	-0.21958029201279394	-0.015186079265975804	-0.18136077100544845	0.07479131426137585	0.013832809567620527	-0.11115109900557447	0.0762593703475922	0.026837067616277112	-0.13600771440129408	-0.10714445225985353	-0.07655462778757625	-0.11556062992063999	0.24683972082718658
APLNR	Coupled	-	Coupled	-	Apelin receptor	classA	-0.03704509810284371	-0.38749080218217447	-0.2650858583623297	0.04057380666316181	0.1802408399416091	-0.15484661024275231	-0.13070967732971517	0.08223695784901629	-0.24905416406101932	0.1657761803251015	0.014442388793589214	-0.27889365955244033	-0.2907542580977701	0.43028671347171904	0.1879601834552915	0.07287278428308917	0.10114680971364208	-0.17602257139833885	-0.4698215394029456	0.03287895259866148	-0.1809085241533655	0.045571655406672316	-0.394480508234833	-0.0037907872124007375	0.13716909860250392	-0.07624903444018043
AVPR1A	Not-coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.021352999867813947	-0.2819047461229653	-0.1679775788914582	0.14672389236073818	0.2876016626297037	-0.10255208613129026	-0.15343787644231202	-0.12811056147923686	-0.2035119477428571	-0.17142045586444044	0.030732504863755415	-0.31928929730002703	-0.2410440952030723	0.35998673778554907	0.348490523856934	0.45775370668553905	-0.03339859589160313	-0.03616492391333783	-0.3174823686775485	0.12080955440119923	-0.1856064345793748	0.03031801984911305	-0.2851607146987144	-0.06156669273898386	0.12983106683300377	0.03379504812202421
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-0.10305455807922241	0.2325075381903227	-0.2355389438355005	0.05986810339784704	0.1964546703316457	0.21220684329548373	0.26635998228409685	-0.25283044496761126	-0.2873061277854749	0.050809209867227687	0.0661223595194502	-0.3244756771889914	-0.002350263577163167	-0.24443896012989474	-0.1725519695494911	0.0720136802024635	0.03774286640645248	0.18771593133914544	-0.001915053677632904	-0.03299871068300246	-0.04068353236266426	-0.10397559123340332	0.10587910528445084	0.10392594141557855	-0.206480090530765	0.2612598032343334
BDKRB1	Coupled	-	Coupled	-	Bradykinin receptors	classA	-0.017856952465134752	0.15418954010962865	-0.10577256058652344	0.1522148557818551	0.10725925623112319	-0.11763223406432118	0.17040931898759382	-0.1893114038303901	-0.16071023939560133	0.10910808765210832	0.057963367217101804	-0.35669860123484887	-0.08457244846277973	-0.10689491778423865	-0.3107670207235573	-0.03528742078960673	-0.0674810886850629	0.07419227077426885	-0.06680009360867675	-0.04298247810442508	-0.07251117517952396	-0.06143617058624294	-0.03281083953181653	-0.06781665938341583	-0.1587480392172964	0.06261611380437213
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	-0.135467460466795	0.054403976747032644	0.2048862281020011	0.059701676879322915	0.21452656729180442	0.11699610816960561	-0.4699611902597489	-0.1302342112036987	0.05459910556924017	-0.1288212502541412	-0.17844013431865585	0.19885877178748618	0.12617360883942372	0.10663826959343452	0.006918982007695891	-0.150498078552065	0.4619262971876545	0.16536700957581474	-0.02392454210607354	0.1352902965127157	-0.18401475277961696	0.26894391407965834	0.049234703707139414	-0.024250629143511084	-0.15721652356591695	-0.05474858207992357
C5AR1	Coupled	-	Coupled	-	Complement peptide receptors	classA	0.6899447110379426	0.12713157781046547	-0.09467472104043474	-0.04322570855817951	0.17573847526580497	0.1227042392575743	-0.14388829029578815	0.05047040223672512	0.10580373882307322	-0.4272496237877629	-0.059615954276720264	-0.042361390974457264	0.005181032182695544	-0.024756723786686245	0.04786823220990363	0.04156193611581399	-0.01220640930101416	-0.3160463591420782	0.15710061874684425	0.06426104534017346	0.25530896994590757	0.33191598195689354	0.03596038319144239	-0.04981756661490647	-0.032850390486707	-0.07524542151721758
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	-0.1301832135233256	-0.1291338713741547	-0.15574818369534055	-0.23198783401822298	0.053657877165157235	-0.3637931197456178	-0.07200321965076296	0.3280579812429495	0.10593423697827033	0.180812231708114	0.06522509896578883	-0.0793158137061074	0.1631455107666554	0.4062470268656946	-0.03268897319709681	-0.2816183954801863	-0.20212946121979541	0.023682370185687796	-0.2187698432242148	0.12226038335319467	0.048505216044284434	-0.13962852759265246	0.047111394419035224	0.19152217094493557	0.16915835743533641	0.17396945095854366
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	-0.10366980803193727	-0.05040437896032931	-0.26476835463213033	-0.12823801183279587	0.4017565281148455	-0.011724164233357552	0.1702134650554933	-0.20876947893978634	0.18859667418301687	0.5514627697024896	0.026092630769686428	0.07091972482332881	-0.018032409303619306	-0.1273358883839267	-0.1520678798065739	-0.19198622150460323	0.11644135154106056	0.07884556854492254	-0.1338711916859026	0.16839352070503985	0.06373886304239562	0.053797698630002395	-0.02366732393826713	-0.18993507744469534	-0.1639183077654671	-0.17670857590425107
CCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.05227382105888052	0.09306292693531386	-0.08941894944996535	-0.05972920551193675	0.3984979958713507	-0.04892230227871533	0.04594995403803527	-0.052453062400888824	0.2847870098265842	0.2677817579815139	0.16649881376179093	0.01420941035053042	0.018976995710003768	0.014259368532403659	-0.19652018920504763	-0.2680311442227176	0.027950258900132176	-0.03580211159178877	-0.1893168275008067	0.17822802119477715	0.01770349921811777	0.08139564300350159	0.023182715218490343	-0.290275634975604	-0.0008266960095846808	-0.2812398573395306
CCR6	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.03629142865710883	0.1661763271125116	-0.1347123876762747	-0.46791017070492796	-0.24208965121790152	0.1385951301367726	0.12682318305035292	-0.13964631050691242	-0.17159014966915387	0.567970393772079	0.12655853289103672	0.04542968037912715	-0.11074775891803718	0.049004629118229344	0.2615865478035766	-0.16210428588132528	-0.38842162556275184	0.032518423510952854	0.1418748501707872	0.042647434483978744	-0.2319533440051814	0.21883742480397464	0.22664961034272668	0.23023986562657445	0.14141346208626235	0.2602233181124455
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.03086748138659017	0.0700873878424137	-0.18812709983476184	-0.31948389448260445	-0.2896218338957583	0.2727309980159456	-0.06010291458696362	0.0185551890018811	-0.16610445746281416	0.12311838320037681	0.20934198428697812	0.159115253270775	-0.4991994428735563	-0.04986551344974486	0.07050543685101787	-0.14213935378680714	0.24164028597690568	-0.25999238181379136	0.0015181539458378902	0.23499851835583888	-0.007066840751958181	0.31304814786660085	0.40700463174189333	0.019846811363230223	0.20552952268621172	-0.12669733830095253
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.07087933575312418	-0.050743292185779214	0.2535053900211582	-0.17425749666233523	-0.41679834973127117	0.04895685984807832	-0.18403692664928648	-0.03244839066613331	-0.10379176986923422	0.34710962564142445	0.16170640091177801	-0.32754271286045367	-0.03298163497273153	-0.04912450098248991	-0.07340050088162117	-0.060465828356422224	0.030787006303476507	-0.16143162557027035	0.29792166383502255	0.16727665556867075	-0.4208231471247535	0.4377242517859023	0.22932484025593408	-0.02135377983402949	0.20521794469530308	0.05042678865459178
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.06936065477647352	-0.14187693595024292	-0.25690666706988186	-0.3460972750096192	-0.27332887812827794	0.2059818770169968	0.010938653634981064	-0.015772953558592172	0.01251103597284822	0.18603999234795449	0.14658620586688512	0.14328725390720107	-0.3909006262936958	-0.16676330785278715	0.08933224570731364	0.14177506947402405	0.2227049081779742	-0.14018095858186416	0.20728191468018217	0.14780275490099287	-0.15778163102566656	0.2455780406548844	0.4017723898841823	0.1346128876843076	0.12645792349008628	0.03387108061591563
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.017200183717166608	-0.2873206727609679	0.0062593000498925855	0.4143006300513056	-0.3761626231357351	0.24679544772550893	-0.16080676935804322	-0.11776572643553732	-0.20976171164832821	-0.21938352266059036	0.2090044156865947	-0.21880036311178364	-0.06104625335911558	0.16113220203232934	-0.48602202888323	-0.04660083120462251	-0.10336796194000474	0.14176876946481798	0.042844130855659024	0.08678731389821055	0.15229555984162838	0.27445005862669336	-0.07915880317487096	-0.13411545589921417	0.09523155488218459	-0.25356288171293573
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	-0.14234383082735622	0.08117343976921362	0.2812646198848429	0.1404999747025154	-0.17168777176525343	0.04906118980653561	-0.017029765878114205	-0.13377233296950647	-0.3483420478903586	0.1364551842342266	0.06529331768371886	0.14628334003076324	0.1756681185785685	0.24911315343161805	-0.08911228145263073	-0.01747483261491486	-0.28947348838342496	0.2991434491956949	0.01819081633864575	-0.13399903539395072	0.11624171412588122	0.1609336501829936	-0.15081987686585888	-0.014892694230127923	0.2577700632632767	-0.09196984101741837
CNR2	Coupled	-	Coupled	-	Cannabinoid receptors	classA	0.6313781555974834	-0.0004797912849294464	-0.3044280809790342	-0.08433893289893078	0.1940235781928746	0.3638897181315231	-0.23378403156574415	-0.11155105636657704	0.012149712423934323	-0.3014826480948579	-0.12827318852387196	-0.14046236749434712	-0.05762495669031333	-0.09805896510304862	0.017355741223076877	-0.04460692991114497	-0.4378072490745617	-0.07183541947085262	-0.06940357775515536	-0.06689729542478655	0.4480674046922505	0.25336693713227865	0.06213731696477238	0.11127315136237195	-0.25091662223366823	0.07650843703919145
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.6965076535021284	0.12293059155816376	0.012855811658388892	-0.1659996358843662	0.2822891173797216	0.11660009996331677	-0.36195220783795484	-0.14459344425214954	-0.06358154186043546	-0.20667320070367526	-0.3359257716323917	-0.184111204480561	0.07986821853794415	-0.16491647456051964	-0.031157727812824675	0.08249734189958516	-0.3393595667100658	-0.22054495022614432	0.057706421339801015	-0.07277041486392818	0.2587434134526673	0.3557135259592942	-0.0012333725266189621	0.11845745791959826	-0.026872611001231516	0.17999114198131522
CRHR2	Not-coupled	-	Not-coupled	-	Corticotropin-releasing factor receptors	classB	-0.04969233636660798	0.16943349844871858	0.06865814883143607	-0.1011988864143925	0.37392430134516697	0.06495735267479215	-0.3347583477936637	-0.27582107680964846	0.331285222332711	0.3551364988438037	0.023005544926569105	-0.013736553570143105	0.05745436455229711	-0.10704223863248549	-0.1909394100307993	-0.11474495536784642	-0.026130640164204282	0.2268617133262545	-0.1009510824573658	-0.011830444842303004	-0.17629892392907237	0.022389859854473122	0.018127077094033897	-0.2700339680390141	-0.09767458784615352	-0.011850558370550272
CXCR2	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.02360845390621923	0.23839861347775015	0.015301026108747829	-0.1446293001289409	0.44961446777326675	0.10502879441509802	-0.17393559802157604	-0.20883682002401324	0.08014238475474511	0.18237884592027237	0.2044701807952792	-0.08113595842584737	0.06225088054747088	-0.0032728603848072445	-0.0946193898261148	-0.30702182248232246	-0.10613979068328014	-0.01379331356103226	-0.2579149232512144	0.3085825602776815	0.03511371246100884	0.15975253258814412	0.05789267604618144	-0.21074214652242346	-0.15415825526658375	-0.27944711733216104
CXCR4	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.03014408591007868	0.15017853819593044	0.0718733336827965	-0.02102815554112317	0.3595405933323504	0.06855123935695052	-0.30829753173923696	-0.33347855412649113	0.2535258862070655	0.32045452029679417	0.11328125832782618	0.052861277052434735	-0.15889763809399568	-0.08511895479756038	-0.18132109641810373	-0.05752367346488315	-0.239088532376989	0.21072588505187895	-0.00924590483446861	-0.011836857559751161	-0.18197584207712933	-0.10096110922742117	-0.04339581842130582	-0.2583842387711517	0.030695456344421206	-0.04583937300324417
CXCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.2582893814008357	-0.17688648055284206	0.22881718533913406	0.06459386082286324	0.29769675377311283	-0.28503689497409584	0.35935278989093616	0.09237324066153682	0.09667018457895896	-0.0962505173217195	-0.026573640734903682	0.07911941179607974	0.052337378064261406	-0.2829088387967264	0.1622624425776729	-0.08031692075596887	-0.00546092059555093	-0.3071914478726429	-0.01349127867899463	-0.04478215710916901	0.07305309115581053	-0.10767349332352892	0.16636709497033422	0.06374109501174276	0.1371116407338925	-0.15205798776937612
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	-0.20696522772625242	-0.11638730251097927	-0.08096098635052688	0.1267005355475727	0.24635369629682738	-0.13842790084332313	0.5730469108407983	-0.031728492146915095	0.07600592376480393	-0.15474984600925695	-0.0911919431136069	-0.12181688296679594	0.19297269458988128	-0.19022805456157704	-0.02975358704172733	-0.06518912595437426	0.03921851508090198	-0.07884758921403419	0.07764791493955973	-0.12314678966391084	-0.04305192458763786	-0.10185333089784995	0.15688283434043246	-0.044750954179380284	0.17014322327587816	-0.02620068109138611
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	-0.06403960991696574	-0.06852588613939657	-0.2701145972201151	0.012638287424158965	-0.2963106974242772	0.17232718796825605	-0.1523806311761296	-0.13901300299029928	-0.09207006438650067	-0.09201565508982075	0.2207150226033429	-0.0008309922814981589	0.0037790321285534455	0.0011708797405374336	-0.004139308282539592	0.12334180956411309	0.4055724794155122	-0.3746133924719236	0.2189923011423832	0.1562582713806585	0.09819819173344886	-0.22059343067912526	-0.31207313713669715	-0.11937689755139479	-0.3809346580341131	0.08482448290006377
DRD1	Not-coupled	-	Not-coupled	-	Dopamine receptors	classA	-0.1223259338167661	-0.2658551187806393	0.390344196735102	-0.2246617903227936	-0.3017563756689139	-0.12762313222276553	-0.14553644245760616	-0.27029411752541815	0.2927733677010363	-0.04550152731647903	-0.24959539683386467	-0.1808833486286827	-0.022063095755330435	-0.31091706668154345	-0.006613260106399398	0.31671456340342946	0.16839586418322702	-0.10851227299571606	0.15180866288703979	0.0540902792518706	0.054627079943220316	-0.10853446860560953	-0.026888147742656476	0.1637500409984198	0.21285438855569574	-0.11765850839845357
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	0.04393088800116974	0.19068334046425015	-0.22728786810786503	0.07773952359015532	-0.32283180259139377	-0.06008684904478414	-0.48931202973223664	-0.2176992375856641	-0.28961988214572154	0.05552168223244128	0.41043347862062557	-0.19679934677415434	0.1503494879995954	-0.038224656302243705	-0.14793525633306887	0.2298815121695959	0.31358937882174115	-0.2530412449630862	0.34097124388633715	9.916909716651728e-06	-0.1454979992287282	-0.2734552525237623	-0.3617784394153765	-0.14268539566133545	-0.41071728049545	0.16684311521921516
DRD5	Not-coupled	-	Not-coupled	-	Dopamine receptors	classA	0.022648727785272955	0.13139561838868985	-0.1458661273719636	0.2656406386812394	-0.023187909464181027	-0.38614544470753304	-0.11223916616730205	0.04822598599791868	0.13585758485151558	-0.41493601559205845	0.34316966547833533	0.2166081354000428	-0.34559522481057836	0.22233250419265801	-0.23461888421199634	-0.1810606459559934	0.16713443646592002	-0.27948993603512956	-0.12319830813229128	-0.10078610172179872	-0.1116629745979171	-0.06956499309707023	0.27776797570349226	-0.04068345601997237	-0.1156404343234061	0.22581250173743658
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	-0.04208186126876858	-0.16153381965897604	-0.3628361249318253	0.38422643672679746	-0.02815828241192419	-0.09036438324077199	-0.1157408998843032	-0.18848983516707798	0.15704405847808062	-0.22675540320198762	0.015419784043198305	-0.23118072583745625	0.4551076799622127	0.09539109671002821	-0.16229319248405283	-0.46845717244205753	-0.06370369733508748	-0.051511872877257135	0.15563096455977213	-0.30963364871604626	-0.3904924362892869	-0.0386898647691743	0.06364803662626972	-0.16479259606206823	0.29816920160007454	-0.02848436250687175
F2R	-	-	Coupled	-	NA	classA	-0.037441986471800436	0.07865010384995827	-0.17395432108280962	0.3262089661056502	0.030606227784197623	-0.31196768951334325	-0.012617461602504673	-0.22468147396375251	0.23400783489345095	-0.21235610331328722	-0.1625075979205979	-0.15111937844986717	0.31448946250167475	0.032701365028954724	-0.07707483004366701	-0.23662528111253367	0.26890296208581416	-0.029273916059324136	-0.003567439563375527	-0.20500836763584218	-0.38061929615395074	0.21964590876995546	0.08979699743576867	0.10389906294315629	0.044203564411661594	0.012288311797164128
F2RL1	-	-	Coupled	-	NA	classA	-0.1719389938084422	0.08785392837071584	-0.24441292291557173	0.16448709026168715	0.09909765269172	0.0708290507292488	-0.2691020126601283	0.016052796560502337	0.2411371862528771	-0.119521061479988	-0.1057060637044951	0.468260766167617	0.2615548287437043	-0.08570455065003399	0.43666756650690886	-0.30115978891644096	0.1687367123289437	-0.137946695980662	0.054420835921282974	0.02598421389848439	-0.09578142027680782	0.2961669542604915	-0.2078104482367714	0.42065054501943844	0.13866879435942933	-0.087297958997282
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-0.13673500713029735	0.1981095251763827	-0.3054033505499708	0.19066498116547181	0.03611101741023175	0.25228130770321466	-0.27172038547098004	-0.08764423342055101	0.27216724570108963	-0.04471751547931451	-0.09649600721657496	0.4822456268937647	0.17096408457906126	-0.020536344538088003	0.3692565294310567	-0.413611449187693	0.1800408861760575	0.026075783596469126	0.027194367028980582	-0.07946944029615174	-0.07336679928163797	0.10411461871475577	-0.27233152909395014	0.25710959473154865	0.28390551381500995	0.09271251055564925
FFAR3	Coupled	-	Coupled	-	Free fatty acid receptors	classA	-0.04843667535435255	0.5559630664415659	-0.16502994440653382	0.10482786893975933	0.16620994074061027	0.4061538592859844	0.28684917791031317	-0.1145893184262436	0.04756464088628043	-0.09626971678388319	-0.1609474580412127	-0.02726191418985408	0.13985427722748697	0.2349950554941159	-0.10168947393950288	0.3438564114577701	0.43793681737963985	0.14084073425575416	0.21432355317659885	-0.012116256154339214	-0.3222060785586075	-0.010360896185510273	-0.053495788268829225	0.31890419168397244	0.0777062524761588	0.35937509809485413
FFAR4	Not-coupled	-	-	-	Free fatty acid receptors	classA	0.6258948388945308	-0.15376880316624927	0.1259744442626655	-0.18038980510256825	0.23965645193930094	-0.12455041659945158	0.21084890341325405	0.08297420234794149	-0.10847417719763976	0.1962145707013335	0.10635288446240743	0.16581890924507267	-0.033438240213680186	0.2406310006529053	0.13836666464447017	-0.1137644566868365	0.312639554547683	0.029971165375466523	0.1447555307076273	-0.2069913054895461	0.14494965515615432	-0.08223983856594977	0.008667080788295714	-0.0968070445838208	0.05933569232724426	-0.08288837003035429
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.2638190867142953	-0.15470638818959892	-0.2142152613142514	-0.15508471281095898	0.17662734916132897	0.039294263172984345	-0.1598107556170672	0.5557133684385693	-0.1297212813267156	0.005048174957198366	0.32441945884529866	-0.2407105641973032	0.49834132671847453	-0.2651116356756195	-0.14858775627410578	0.2397305134949315	-0.2394927575456129	0.018665160683395136	8.01818159316984e-05	-0.25058250815757505	-0.09958812329538051	0.15551737651534756	0.08174201269852281	0.7079535256675927	-0.04130813130103289	-0.1854003041058747
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	0.6013654620742568	-0.3099080068950547	0.1871327644323787	-0.1162826027141861	0.19848313422046396	0.002809039587859449	0.17956169985253498	0.009900512906058067	0.029286227337632576	0.07528188857747625	0.15038991862474177	0.18276907508777393	-0.13799233342241407	0.1325788235530424	0.10007729332022762	-0.03356406642594196	0.26859802640922686	0.1266982240953309	0.1706822854012682	-0.25168948283743975	0.21239409547636834	-0.1287558544994671	0.011912813945576677	0.008029135592217851	-0.031109875396943223	0.028871656519028014
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.5862155025159523	-0.31725557570034957	-0.005772356126499419	-0.18014952000426576	0.25798957343528345	-0.03747493818568692	0.20514686317226588	-0.01806120732386295	-0.058198263912065715	0.17318563452179322	0.07489949773274536	0.13818769272549875	0.047726449841414297	0.1436636636737728	0.028112739361905923	-0.04193924517924006	0.2920441996563443	-0.036436518948009575	0.17062276893961176	-0.3078400042208758	0.10475542626694803	-0.03016669971023825	0.044573570003742846	0.033722820580087985	-0.0050940782701489355	0.14917346384773775
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.6154985092036844	-0.36756265352136736	0.03891785897155978	0.1100031548698321	0.0010639177007424566	0.0642005733126382	0.3528560917750515	0.029007818569510128	0.259380364675122	0.19694518989054058	0.1622910883771987	-0.1373874462919741	-0.06476416063936558	0.06135195423896086	-0.0006301485055096969	-0.04855208086328841	0.20658685857401124	0.25209343055480726	0.17376176707619065	-0.25283979628696535	0.11480324328949403	-0.04454094679926826	-0.11660136412232501	0.004650480398485813	-0.045885616321088216	-0.0629795222550949
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.024306387655384367	0.28213859685683335	0.17762294490508226	-0.0886921443582754	0.5813062487621218	0.5811906985658237	0.3745712902969514	-0.35500666603315206	0.09556511343934054	-0.13911539967803851	0.3220717385674669	0.10941685936940378	-0.0035510067615135404	0.580211654287849	0.11005836010589509	0.4912034488230584	-0.270082581002973	-0.4476517795520238	0.1861764007793817	0.1257566375866449	-0.3414315469472645	-0.3962242500038785	0.18971867842285617	0.1532149308043121	0.18496913128003983	-0.5203682387800567
