Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24
AGTR1	Coupled	-	Coupled	-	Angiotensin receptors	classA	-0.19987462279671708	0.28453454841324133	0.11710035976010759	-0.16200467027405677	-0.28893172615909585	0.07691471109076072	-0.15569900367695613	0.07553099022262692	-0.016744560759142133	0.12178923027751241	-0.01383397773400883	-0.025155569218230398	-0.06455840819166757	-0.3222376546641437	0.5434684640944693	0.17908242069399627	0.07314331071791963	-0.17005994971404692	-0.12667106129030697	0.03460345710002494	0.0541006797060578	-0.20510896925258118	-0.1716464743593756	0.02576814285680189
APLNR	Coupled	-	Coupled	-	Apelin receptor	classA	0.0009680244904588828	-0.4695308792774529	-0.0360167395268	-0.23705827280618533	-0.10021198820853608	0.27498951947072064	0.25916111844137996	-0.007538839384829789	0.36960696049306946	-0.14156670765219947	-0.10228448580951985	0.1061322558673466	0.06332946996705008	-0.1885261895356667	0.157999775157349	-0.38622050013709597	-0.0520278661964297	-0.284358972953206	-0.23302579805248014	-0.17210164426617064	0.5783709220901412	-0.03279455009069252	0.12438525695116939	-0.040441076499892585
AVPR1A	Not-coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.03870119957029576	-0.18648440719296686	-0.08730588557462278	0.035168337716756204	0.08794197669546583	0.159360041524585	0.04527754919877083	0.06868065774947565	0.26426394438190054	0.003046883528032819	0.14846238688228378	0.10248855128996365	0.3558056913731349	-0.06773486082721439	0.18602218006841126	-0.2304336697587255	-0.3705900529053424	-0.3968345170447158	-0.18956856155656399	-0.1290106612794524	0.31148745973509867	0.09101983247316744	0.008942780811661985	-0.04201306618688937
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-0.18297511397923133	0.08875296233955138	-0.12010859371766308	0.048552732307130704	0.2142031843078	0.318553273240025	-0.11400150951653112	0.20219460433637598	0.13292766182469373	0.16320284106249883	0.040193174427257075	0.052650518322385285	-0.07227499083682787	0.24013044161499353	-0.08687225991415147	-0.02508134549710078	-0.12568321835238808	-0.07110784020054631	-0.07616065600095334	0.19300491925650928	-0.10580052529430407	-0.1527395585528849	-0.09883967534940524	0.02303370341537378
BDKRB1	Coupled	-	Not-coupled	-	Bradykinin receptors	classA	-0.003727454571115461	-0.28212540075392867	-0.16467655015279012	0.1288839505979689	0.06835254082542647	0.2595522221848047	-0.09987699039002138	0.11343100723417004	0.004316721915900516	-0.014168577354898675	-0.056391169863711406	-0.02684792031556094	-0.235561757659049	0.009868904316511716	-0.07808933452121336	0.16248356168245362	0.011362503088992013	-0.06676640062405508	-0.09811204601770596	-0.0705216524870464	0.03950905960731481	-0.11644510733423101	-0.024060203446081806	-0.02671907410082826
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	-0.14959550051337342	0.1262913089382615	-0.1033867747831769	-0.10088427648275806	0.18670797549550977	-0.057145543634709785	-0.19129226463072443	0.18920449045248963	-0.17982484174732882	0.09877025822501694	0.16907287555997053	-0.01288633247292002	-0.05872130609368153	0.16183329111932052	0.2794280320606578	0.07016999863349377	-0.17167292181545626	-0.07923542622995532	0.0649802160541516	0.24657970315078964	0.16378001578750148	-0.1923456043531602	-0.08598129690764726	0.03702143471631625
C5AR1	Coupled	-	Coupled	-	Complement peptide receptors	classA	0.33387890162527184	0.3160474602991069	-0.09338626548101246	-0.1964737644603432	-0.06984881007965006	-0.4603583954890528	-0.029986406469452827	-0.19400320575585364	-0.010929984821217709	0.3440985584729932	0.2431769897620616	0.10176186532914971	-0.12171982597592128	0.04627248237867271	-0.10619737347379302	-0.18277036317909712	-0.09618596292394305	-0.03390121325238727	-0.04767724138689364	0.06989485190645271	0.010773494088314716	-0.07156798845162475	0.06871484407033573	-0.3321234238455767
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	-0.13633525399360513	0.08833634906832111	0.16283316069855905	0.13789921490921947	-0.20046081135798102	-0.07384474092271626	0.40997714614218955	-0.06837239273609606	0.23608820450922494	-0.126215509276815	-0.176712155322222	0.25524567770757	0.03688380749319705	-0.23460783353656905	0.32597834698589834	-0.03903761327624341	0.09569394700156784	0.19987992451568903	0.025093275378407057	-0.10736573820873825	-0.14946396046545404	0.12906763109568997	0.1642671922470483	0.010533277641313316
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	-0.3089378396683792	-0.16561786579247662	-0.052757850515947086	0.08260833412567727	-0.0360049029117008	0.1320709556419471	0.06319948105129629	-0.056522926866853486	0.0366941999934914	0.17945374542045234	-0.12527765491123158	-0.08717406046453005	-0.1889614461527577	-0.20929816250585798	0.16221798268259005	0.3267213505823123	0.004205916421033013	0.12356433275570096	0.031161924563955765	0.207942355870544	0.0815095864483643	-0.14137341149399404	-0.21392463397930067	-0.005607704520286078
CCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.20874795499871657	-0.14078589647792197	-0.10643383668614612	-0.08464647398964105	0.06720429963200167	-0.01097690516277418	0.03156285772170345	-0.2433274388559548	0.08318610527086362	0.03673220144774355	-0.025948883118102676	0.1581053297978005	-0.25811099535596743	-0.23060943570092662	0.16164914835055066	0.365776045010509	0.08614535603674159	-0.018753345995944404	-0.06781286419657226	-0.044099180151268236	0.022667197073952577	-0.15897949714512893	-0.11021958762115977	0.015514438793980524
CCR6	Coupled	-	Coupled	-	Chemokine receptors	classA	0.061050429533161144	-0.4422474609466618	0.44229776661609643	0.2272366099139533	-0.08460943283266631	0.18489102481143863	-0.059377878528219685	0.2393437815608921	0.1178939486784466	0.05500967023196438	0.026239080239508723	-0.12253993879367284	0.20224662290743642	-0.4386847383702178	-0.12907572744125742	-0.05464852186183216	0.4438146043941553	0.11691989620962655	0.0712638186037904	0.08582933652546308	-0.11683906511883363	-0.10210970525286052	-0.22679063641005553	-0.03957762693307099
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.19800679528017648	-0.3831368681493738	0.35193720163084646	-0.16842972294515915	0.04648702482986092	-0.2602023686040161	-0.365950556943341	0.15895197266830294	-0.01712116381654538	-0.08249283314382612	0.4660996231894335	0.02716997341180963	-0.09422795790413986	-0.056511871649252705	0.23135679256419386	-0.37767699240998953	0.43929694343485126	0.1708048168403584	-0.06101222184231441	0.11320733575477594	0.039603794346796097	-0.17166201538673406	-0.17929045373457006	0.04613505160117625
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.4364535889991949	-0.4508600330045094	0.29635552353566924	0.12106459050850603	-0.2053204308161981	-0.019595098044879966	-0.3395907607847673	0.4449758164051499	0.019121236911297083	-0.13792886994000275	0.2015316670915823	0.025164256182343893	-0.2010128354879201	-0.23566558718397024	0.11649401465521073	-0.027551920174606365	-0.043609745584137875	0.09917499571021983	0.3638942889509822	-0.205899154252105	-0.08823011836803915	-0.05951839865956523	-0.10600414682198656	-0.04651529973956167
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.1738097791093073	-0.3278138592201901	0.3386573653766884	-0.010660729881735187	0.1216876816148238	-0.17564278732958916	-0.2007259528292098	0.2312739158979671	0.09949338914231004	-0.062261511670684735	0.3132351664208337	0.010359232249102467	-0.023962672957287066	0.052856533110077736	-0.060382379605042155	-0.43135305527866297	0.0682444377066243	0.1880173094727583	0.3527552545330061	0.12354138767717845	-0.030647357558852097	0.12043784431013783	-0.18572983285858566	0.06338242602022189
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.4029462245753119	0.08617208474395968	-0.3001556226340889	0.2123779284436696	-0.04810035890715393	-0.012189823439784843	-0.4826017238615591	-0.007541175879262539	-0.3223814233345538	-0.39865379325188255	-0.01676762418979996	-0.014480688197222856	-0.3830750628834293	0.2739860806310386	0.28131514530864427	-0.0999721769906412	-0.19557690658515497	-0.08192976977735261	-0.23873405085373353	-0.3780484300094386	0.21637151126103327	0.366541375240369	-0.030219811716217564	-0.01397456509557402
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	-0.022504041022984065	-0.004911246443970895	-0.22001953105364597	0.5354083594915161	-0.16279909115610774	0.09659256989529674	0.017909730269795907	-0.19189068920674607	-0.13561994084601192	-0.2747834168736067	-0.20344640209295578	-0.24499405518107323	0.10020960070335891	0.029409583480524932	0.09975499092683833	-0.20313226200369935	0.0906874098890538	-0.13743838066546	-0.1320481127870571	-0.20250243042899616	0.05595241956319075	-0.17897632542425843	-0.067836175233847	-0.014850002819204148
CNR2	Coupled	-	Coupled	-	Cannabinoid receptors	classA	0.2510117097573153	0.30850676836046903	-0.04600518423889621	-0.1841306624476012	0.24916517469751462	-0.21879748076602099	-0.12424041644618608	-0.09820268450908676	0.08876183261347878	0.5397550354245135	0.11821248957827446	-0.12377396808465188	-0.06756898636961242	0.024314231172253294	0.1746909241917298	0.07875302547470169	0.10590835147314623	-0.1373749295892624	-0.043461313146263725	-0.04689806022262356	0.4014272776698325	0.3805845970234444	-0.011018878718168645	-0.2602735380488121
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.22063070005819102	0.24802678348066476	-0.05515875315899312	0.028233002142174016	0.0461619897663489	-0.2444041813145347	-0.1252503047237684	-0.010888851215444464	0.20564741293598074	0.6828497244154738	0.17766807683832464	-0.1676252001412731	-0.15715095555292327	0.04758948703107732	0.07395343845544763	0.053731564202314425	-0.1534834999622225	0.052094439219380256	0.03276019966293344	-0.111097307730721	0.19290937443225853	0.3892929063986502	-0.07785512524678424	-0.3270560823604501
CRHR2	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-0.212940059916026	0.012915415280336889	0.0037777750233779195	0.005376882005974172	0.37064976932450105	0.35638747104546287	-0.02562561103767341	0.0027520173778658847	-0.08688893574842677	0.1138904655751428	-0.16542916411927264	-0.03676376084197672	-0.1962051058213914	-0.23259010893221202	0.22677571906886493	0.4666217839439602	-0.16395456011216544	0.02554276045727976	0.09043038567962952	-0.02839144583404063	-0.008841389068264014	-0.07962434685577761	-0.16671616484493818	-0.07028541626508127
CXCR2	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.1753474427652664	0.030535207998951486	-0.008627743152957501	-0.07223050013745307	0.015158775442946597	0.06889674050593365	0.06534057192855429	-0.04025163344727973	-0.1107771218749356	0.05986084150273608	0.1481154633631808	0.10990126138021895	-0.20392363899393717	-0.3669071495779162	0.32668162120333594	0.23637594658605612	0.09837335811412587	-0.12819467287171216	-0.24993137969177523	0.0560936486228532	0.1464183896412723	-0.018240667634442275	-0.19584913411622917	-0.0038270502677218952
CXCR4	Coupled	-	Not-coupled	-	Chemokine receptors	classA	-0.18631703992004153	-0.08770943020046829	-0.06670798911386543	0.10274471824348654	0.15250906686784252	0.40554117425626157	0.06262177326821096	0.05789606933774007	-0.01201244380018208	0.09773324095089152	-0.11931183608972495	0.10318885920792108	-0.09276229238402542	-0.13207348472894442	0.14620609240468646	0.3408190001787087	-0.2624307331008629	0.00603320005557803	0.08521501655284801	-0.1710420697618563	-0.16351681187800948	-0.0876175934393677	-0.15326713635028674	-0.08892535328889094
CXCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.4123772245709884	-0.21052204170299393	-0.15098977554688556	-0.0751842255984354	-0.20125004908009939	-0.14558731836855376	0.3986009197425973	-0.3337409459769097	0.07664344551542317	-0.02063817541814995	0.2957330578544855	0.15320565713393464	-0.003326381968544683	0.1761290959338247	-0.20651141713370658	-0.09135970274742151	0.033339733417596495	0.103977286944037	-0.02456544551853664	-0.024526215866772914	-0.06799597542889309	-0.1808456353957652	-0.06676748074518613	0.0671665161324057
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	-0.32597927011604755	-0.014015467355485397	-0.2458904348949201	-0.24196315697226997	0.20058329926092422	0.05670555514688399	0.13622508042579995	-0.3002437133326738	0.08442214667859425	-0.0367766301891155	0.26392574258426715	0.009131471187210036	-0.11233002664811052	0.04608460159100087	-0.18414237011648107	0.012372641938777521	-0.09965525253879882	0.14181981532007806	0.046807108851493966	-0.022793878314238007	-0.10413799231833674	-0.3004996052683468	-0.05783298018821541	0.05026285269978275
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	0.06689581201177838	0.06898544758398956	0.24053289367962993	-0.1481884488753139	-0.013869775044961329	-0.38014433749118726	0.19630119673973248	0.22711152758965197	0.027042172730921413	-0.1257603861981246	-0.16835345208720667	-0.18261003440703658	-0.13269884513282096	0.2835608321310208	-0.07082538759561766	-0.06448769836509868	-0.08103508634932481	-0.3684543250203627	-0.055765109492294115	0.0373523860296703	-0.10560295614391096	-0.32172464934947076	0.02045840286404632	0.050231988834877665
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.11866864703059256	-0.011571649955123015	0.3325010021320016	0.08569547369756275	0.1903373428805233	-0.1260993521742476	-0.08079229469334624	0.0786427276525277	0.08299217239838755	-0.10223966073191428	0.0015696508822908462	0.09697033254031154	-0.16202313716723327	0.10937125210010595	-0.2195099651263089	0.06559898140226368	-0.23522876023801492	0.3206547914143464	0.24384152491846117	-0.17472685944319274	-0.05441242278095306	0.37896026453634346	-0.1710566691098657	-0.0034536392863362803
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	0.16159450007265017	0.34855172362210557	0.2696677632644133	-0.23472311453046804	-0.01708813675366497	-0.012506810795525009	-0.13379137260451673	0.6433030118376417	0.11675358434071402	0.045595915641954955	-0.1123472506180461	-0.3754054657477172	-0.14496797152296514	-0.09066906597405676	0.007953056226299313	0.07030999644396048	-0.2826453240356646	-0.4337327853187294	-0.19414929749720372	0.05303064859200683	-0.2545946511168971	-0.4140747165572319	0.11165992128346704	0.0036214763083066365
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.06580246528122062	-0.11626189865812689	-0.1545413449689513	0.09829873200332465	-0.19654392592640285	0.07994312810128582	-0.0017231227745902165	0.12321869039073835	-0.12082562005793536	-0.0943667366497774	0.29755186768788155	0.3968039116679964	-0.19567291500941714	-0.12619353825556592	-0.10652381854513786	0.04674547045972544	0.1893577815260346	-0.20501670943485795	-0.05528236515869758	0.11497021992663162	-0.19962963501260708	-0.028569483959819984	0.21215521795777656	0.01605172180367746
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	0.013017147624581943	0.47864861505426004	-0.23442436403702632	-0.1789888340908149	-0.09938478860501378	0.5061992866508804	0.026152500794516413	-0.03719210895065541	-0.44226814738194425	-0.40369564921447737	0.19136137303811213	0.021689890615704973	-0.2207581842628516	-0.14479662873013582	-0.15968514396741443	-0.165148020081568	0.13133314545002225	0.058593937265601984	0.38748807503289273	-0.36219083062691476	0.06830532698992864	-0.1015222219115539	0.1512869402353515	-0.07555794628768996
F2R	-	-	Coupled	-	NA	classA	-0.08560466278544819	0.27232912751119154	-0.18182733665617246	0.032902817248610154	-0.09112742746623366	0.20079582878332514	0.1859075624850515	-0.04594774169776485	-0.33325987479046587	-0.2340449717750303	0.2967198918587544	0.039632763373713756	-0.12461174891906844	-0.28826846830537384	-0.23226608498955037	-0.04667963994957549	-0.09601362658476037	0.060786056846023756	0.5410093742552603	0.14457434290387433	0.3506064470908738	-0.3172879950046825	0.12492552636651738	-0.04170194495983135
F2RL1	-	-	Coupled	-	NA	classA	-0.2438821010833668	0.1761749764479041	-0.15593847656520965	-0.28171071072299764	-0.02453952779870085	-0.42825709647813737	0.16612158158160706	0.11799355208287932	-0.39393684006015506	-0.017551570325635743	-0.028735491124013107	-0.01563276900214846	0.23621792801763442	-0.14723585039625914	-0.14930135334127112	-0.21518056174123307	-0.03548608149977719	0.2876383787221918	0.08079513146969751	0.10381472337847192	0.30651306790366933	0.1526717020232959	-0.13585158843023645	0.012149068443778534
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-0.20461703797962294	0.09795882574087185	-0.18743718597273218	-0.3364223920465742	-0.10633504528217295	-0.041778708716956485	0.06254012775826348	0.1647309940173234	-0.3476587118401055	-0.0669823234227626	-0.2536968658956111	-0.029017870742390896	0.25608522137932566	-0.10796062831830404	-0.0589148503275257	-0.11439039055420125	0.15376989390336232	0.3707666387859322	0.03334886744341309	0.011549613471777732	0.23763156968118315	-0.018379759102328346	-0.15776370389286834	-0.031538972553145105
FFAR3	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	-0.08634760170096906	0.24671085923338248	-0.25365136410226713	0.06380672024246699	0.39245455294241405	0.0749212508234934	0.013350013579262071	0.5145698540369525	-0.011169459958365545	0.061836181516792335	-0.2710236854617305	0.10071020916222945	0.08760326177309428	0.11708453427583469	0.02663190399019797	-0.26043315635105163	-0.13636826722052775	0.2755386374034363	0.1052449924921195	0.27741529180710833	0.13837315464650296	-0.10286070295676218	0.1471606198386796	0.0714694096097862
FFAR4	Not-coupled	-	-	-	Free fatty acid receptors	classA	0.2636495502398191	-0.12088345897436854	-0.09584780112750801	0.08242806612240666	-0.14620563733415634	0.020750146899711348	0.20411239912396598	-0.1152046898954825	-0.11744964387338418	0.2994378087703335	-0.10300839386635749	0.1430873139201519	0.13689011816662672	0.11158438041212454	-0.033680239428848	-0.03325516356592417	0.22846181708780858	-0.041097321865117484	0.008627822166991973	-0.08082685768643207	-0.1601903468007093	-0.193488498461976	0.04721125521918171	-0.37410678089405075
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.30677381276154114	-0.05288727105715942	-0.03501872920169495	-0.137005895567596	0.11307662615896796	-0.2103102936956419	-0.14089598850752955	0.4985682993766015	-0.14392411750949968	0.28369924216013326	-0.24635919136308126	0.19091711115871732	0.11678797070243269	-0.19804430156105327	0.28706085156027844	-0.12187720681505163	-0.20134237808541142	0.47866035607983665	0.0814464294056091	0.0011472096366479168	-0.2245601940568504	-0.03199637477204012	0.48834443551782797	0.058284568942240426
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	0.2875250117195073	-0.18906531411461489	-0.14188934042276002	0.17163848794190395	-0.025204444192266463	0.039922501087885046	0.2959732032027279	-0.11604761515282533	-0.16216744714095038	0.2526581678846984	-0.13829871571198651	0.06279530534717931	0.1467097892467568	0.1331353951467694	-0.07570560158577282	-0.08228171641200586	0.019209023987491178	0.03749648829815584	0.021674638803632414	0.015574616271791578	-0.30604013119172957	-0.02558374271064455	0.00563059443719131	-0.38170476087225563
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.259973591825214	-0.18388163982958733	-0.1694122712486745	0.167582483385114	-0.04254521180196111	0.2422921477181952	0.25363046758524327	0.13208341704429719	-0.10217060737017146	0.36376930751510683	-0.01524540102031091	-0.02173963979597058	-0.00833267313939048	-0.009595265571988976	-0.11740865225014485	-0.09844003266816534	0.1164400183432195	0.05687191697677797	0.02716891474920774	-0.013944895815530994	-0.2553217079195804	0.03320877358867429	0.07651099440556858	-0.36770341471973944
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.5319706478331884	-0.18915000979791471	-0.27350242309552036	-0.1643497452468009	0.2814755402542256	0.09045006905687934	0.21847693132951107	-0.2855575150026962	-0.15510800334498037	-0.09877342840968888	-0.13717664905569502	-0.14653034281545294	0.027485746279938345	-0.011989425040436425	-0.030240500372875907	0.09941741471346618	0.013878506098202846	0.0265638432287897	0.02457606206202172	0.21085586264471762	-0.18020126026396097	-0.1566905093673451	0.09765262268210727	-0.38045818961388284
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.1343767784044551	-0.10124815710022743	-0.12754344937649312	-0.10762650629779218	0.6145372182129681	0.1490125080447794	0.49175415776895537	0.2664833496491308	0.20121265350688278	-0.06404383039330365	0.24975949663988709	0.03863373881839267	-0.009298677513127306	0.21874074243171385	-0.03334305074883112	-0.47884194421339205	0.036953949784719095	-0.2767835701828386	-0.21365061031807892	0.017861619424886774	-0.03141826036136798	0.007111923482171474	0.06465806140407221	0.03709016100047706
GNRHR	Coupled	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.16268854046843179	0.5341143655736583	-0.3674536880969072	0.2868295833464468	0.47382064245789346	0.08700231557877432	-0.14469439317927518	0.05015814462049521	-0.04197827061256998	-0.22950695930057752	-0.2636167101769284	0.21860751506695206	0.4173101752026342	-0.30620404010162	-0.00923835773763512	-0.3233746924003052	0.4939074530328219	-0.3647195610339838	-0.18751811429991055	0.07682452874081754	-0.37902868811933044	0.304932806566294	-0.4664357329057382	0.07372664641497775
GPBAR1	Not-coupled	-	Not-coupled	-	Bile acid receptor	classA	-0.30591766786512664	-0.020233515555503696	-0.0722308323767411	-0.2723147456614387	-0.2018933027742963	-0.15971732307051195	0.1681614387729959	-0.19820649871372792	0.09620472037230718	0.003817460943951176	0.2682159422217291	0.11924990796105635	-0.05780123332370781	-0.0754844152284894	-0.2175584793964743	0.029108472518996672	0.05678387656888287	0.034637659038606175	-0.09520308302287712	0.008917691452713615	-0.0951256682144228	-0.06365784164133496	-0.03887022118540993	0.07224891507123708
GPR183	Coupled	-	Coupled	-	Class A Orphans	classA	0.10366069322029324	0.11370937552649578	-0.286600558947567	-0.4077050969118188	0.0157349647936828	-0.42006748597224175	0.14927924691309538	0.16722095707584672	0.4822945490000528	-0.21621487517219073	-0.31688478601294856	0.14953220577647433	0.07426487852863987	-0.1941469396910041	0.25330933832953206	-0.0619979416379842	-0.14518068950511964	0.3452554309275206	-0.14122351236516115	-0.008433342774246257	-0.3392277889969751	-0.025950028974826407	0.21727841107805257	0.06712354261027352
GPR39	Not-coupled	-	Coupled	-	Class A Orphans	classA	-0.14307578961341705	-0.02524646506642157	-0.09080638047676307	-0.22116421248847068	-0.3209129133996367	-0.0023935616597730884	0.06576314864011432	0.2200769507755744	-0.2501240298503758	-0.018607504749680977	0.20730382920482068	-0.3491857983520714	0.08775942709397686	-0.2572649580267334	-0.15806100410026389	0.003664875249659082	-0.2565411676959294	-0.0448266159871843	-0.20062137303005628	-0.03700018455727989	-0.1511415697158894	0.34980162574952545	-0.2502917246741113	0.00804697641597484
