Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17
AGTR1	Coupled	-	Coupled	-	Angiotensin receptors	classA	0.40604352447672526	-0.08931842888420868	-0.04214865626666835	-0.03744683036506523	0.05942803424981598	-0.05788317216701309	0.10374749144694238	-0.06848623999234739	-0.07759996452860889	0.170808999904836	-0.09521903427540415	-0.08841663923399962	0.0313460692692369	-0.07193524644671966	0.17299315732319162	-0.061410197636370144	0.055148129769570925
APLNR	Coupled	-	Coupled	-	Apelin receptor	classA	-0.04950396383362823	0.04290950222699896	0.3831766996547952	-0.01495215482356721	-0.12251100442139425	-0.07691468102943148	0.004533839482496257	0.0028969942812702766	-0.07935640489296461	0.19013673111083054	-0.32964900074648246	0.35261571848710593	-0.3980128873995259	-0.21069221944322322	-0.15349894743533	-0.3271740302026027	0.10261377808299454
AVPR1A	Not-coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.033910322714611196	0.0755967816849631	0.49975969219167504	0.07273368459933498	-0.2326079981342541	-0.05742995550406093	-0.00804621311671321	0.22217363572133905	-0.08487069451716542	-0.07090754683770514	-0.18591613425283296	0.4689539558934817	-0.13482424275815919	-0.24296999911993483	-0.0899792140166131	-0.25010177493987695	0.13360108739613527
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	0.3676949378177361	-0.021254810955385593	-0.02867111435396972	0.044507336594928205	-0.07589990789307206	0.09370451329804483	0.009858407398992533	0.1498585730702743	0.059701828858535234	-0.26448023887065364	0.02732318472295868	-0.18615099835633642	0.08034098772546121	-0.10607551702623624	0.15671162186419202	-0.08175263745058514	0.00033167808663460034
BDKRB1	Coupled	-	Coupled	-	Bradykinin receptors	classA	0.24698576211917145	-0.009739918021568152	-0.049099272330595155	-0.0406128078853795	-0.05964289631208157	-0.02141402478029914	-0.018916035871239745	0.04867326804919489	-0.026213176063789673	-0.10932696630926034	0.07950119675064947	-0.2800940827273862	0.009829583451881556	-0.2634941394125248	0.1271601146532678	-0.11873541072447263	-0.08425075409027667
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	0.38565794922117785	0.0018968522613087874	-0.15743167253830287	0.052650719084552815	-0.16740904999194597	0.032089591408669536	0.03091219490744013	-0.07559399071967922	0.38798926356560115	0.08419187285363734	0.04656390410769349	-0.046492482435794444	0.04116078052421129	-0.21489372698079445	0.1612584061188243	-0.09447343011274104	0.15781646483704578
C5AR1	Coupled	-	Coupled	-	Complement peptide receptors	classA	-0.23558906200666416	0.5668479021087928	-0.01450916248961212	-0.3954279966018842	-0.27078196200699534	-0.31217324832072657	0.16214002034604622	0.022379440725289954	0.017276130896454807	0.18702011379964933	0.029631873817745805	-0.05085691761214935	-0.07501621580274828	0.2107105964955513	0.16880226225246298	-0.06478285107678688	0.17887897798221444
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	0.053692876681032016	-0.1938652441765233	0.44044738823956403	-0.06164277070205773	0.19766349277031092	-0.09674463297119851	0.08660208168493476	-0.3211832574603755	-0.05965036600267351	-0.05441273649692254	0.14987953426839354	-0.0025621662721480114	-0.08743968570594078	0.1707659690578846	-0.2944311589279239	-0.035594509372577625	0.045928887517661686
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	0.4598246954662244	0.04689502390119652	-0.02095335589107184	-0.09497410793020036	-0.0993491864146828	0.34055035125052063	0.18475460972705296	-0.2941691804859337	-0.05969674207825336	0.055358897291375955	0.3207418209251359	-0.015303189100412947	0.07041609109016901	-0.20497548306478436	0.10886080059884716	0.016511208021724504	-0.004293669170410122
CCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	0.4573971521498615	0.06441729156369366	0.030116498539455458	-0.13542808219513536	-0.060222285900906336	0.17310665304466685	0.14883018291166042	-0.27378406380208664	-0.2419029590214513	0.11202857114741219	0.17203164294067527	-0.0827659504175593	-0.009770675131894271	-0.269468353827174	0.1520763135734145	-0.061983109672281385	0.040665452289255756
CCR6	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.13315883655956096	-0.286772647599907	-0.17380385502030316	-0.27003492175117993	0.3626533069210671	0.4314960223205048	0.09116222121633993	0.23051795189938068	0.17261456223611246	-0.2444004081907212	0.04752712493766945	0.2512799834033104	0.0006311877278702404	0.1448535982732332	-0.0022556290175348285	0.09812158199062065	0.19142458719257122
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.16885639053573148	-0.2811153022689609	-0.15326043687445026	-0.2795004023804969	0.34337772843840625	0.2965736970910804	0.031506756607671334	0.3254670804728236	0.025270643070948125	0.02106918628785278	0.09255981055914174	0.1584764931461473	-0.2027780728836804	0.09882115251731538	0.1985533016218321	0.24838032449951555	0.41132692511498536
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.3347159846419604	-0.24679492944444764	-0.12128103729062108	-0.3182774833556981	0.5137906913965505	0.43512720509406805	-0.041961116883932094	0.16474548116935664	0.12893770023435522	-0.056152992643496	0.02504609752540156	-0.06354854850608758	-0.2295100851351728	-0.0747011485897087	0.05716802623065366	0.026872092295475547	0.23708600155224901
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.17438690427335876	-0.28276729611127427	-0.1127626125121323	-0.2603081920199193	0.3502424379735963	0.27342911540254616	0.024474351841183267	0.2541634617704234	0.12111735176515447	-0.17767693832921744	0.09865817731795327	0.17584854535545416	-0.06433675422962817	0.08108853666532104	0.20066719417638013	0.1925045517770218	0.3059729057750931
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.43104323789783205	-0.19417106959294717	-0.03471391762562779	0.12081785116986171	-0.1862109008964692	-0.01812357930756007	-0.22707525084749097	0.2466605751397865	-0.11347734106321757	0.12674324431865822	-0.03969518948975308	-0.41222380612633724	-0.09324400357091965	-0.2489507497045487	0.10728095548577478	0.018789885322689045	0.05045960345805918
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	-0.26589388428432986	-0.21370038084897333	-0.14558291658203973	0.26886976897357445	-0.35376758387427987	0.2540043526399286	-0.10422062937557819	0.1886753060954835	-0.10471655883977657	-0.038407739764896295	-0.13252807965102895	-0.21102034007388795	-0.006111408771126932	-0.02826265387310918	-0.2119335019743294	-0.050873738472387006	0.09028335041862617
CNR2	Coupled	-	Coupled	-	Cannabinoid receptors	classA	-0.17113492983790868	0.5598248330568463	-0.0756416681491954	-0.3636075486050338	-0.37291107084862624	-0.3156490225625808	0.1453072217186197	-0.0171028844614365	0.16631492244469992	-0.004160947650379973	0.013733917618323455	-0.0177056345786512	-0.063967333758771	0.2687919342720531	0.279315565165323	-0.08520327715844671	0.21911544571905367
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-0.12215559911234236	0.596000310825831	-0.11961312088169711	-0.37067457765387923	-0.3975289679216783	-0.16260590410040965	0.2540963120147904	-0.03942460294033812	0.20021198121760467	0.015526733301959413	0.0978349317534225	-0.032827084898940304	-0.1612835483337992	0.35412042533586063	0.16480160381140382	-0.11464575371729178	0.14571975625967185
CRHR2	Not-coupled	-	Not-coupled	-	Corticotropin-releasing factor receptors	classB	0.4776414429121129	0.015670570451839595	0.013677337868574257	-0.11212722996944974	-0.009784119981375851	0.38114092186362303	0.2089974892526091	-0.2898054589423325	0.054655445973043046	-0.06738820767429253	0.08119938242092678	-0.0025068708721236155	0.06418110596796639	-0.2883121977461821	0.08036071996589313	-0.03524049011372192	-0.15923103469761557
CXCR2	Coupled	-	Coupled	-	Chemokine receptors	classA	0.5205879748726182	0.04944734891982257	-0.013054307295619773	-0.1552069626314183	-0.11132624092126706	0.17719947223403307	0.18517985348957164	-0.1913671287281369	-0.16900218678892037	0.12431134402457195	0.24589997922801712	0.04947397661227184	0.03624967694756956	-0.3150383725258758	0.23014392126191477	-0.0035830450448349495	0.07574023298472132
CXCR4	Coupled	-	Coupled	-	Chemokine receptors	classA	0.40177387563955863	0.0293304593814898	0.021554693531456733	-0.09041137996330562	-0.0234151497405549	0.4412461860210314	0.16695858467772387	-0.31913657775707466	-0.01426248973923882	-0.1484979663355972	0.12030843561164155	-0.04313801434147247	0.05884756901980421	-0.3028746041626076	-0.10496291310887909	-0.1207043998858438	-0.15630889528692735
CXCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	0.46945684780472563	0.25400283643839167	-0.15552309533491446	0.08342636107837875	0.0077013487552232895	-0.2533002187034603	-0.19894438467342396	0.015019899281322037	-0.16227195570694936	-0.01338295672979773	-0.07436028852571182	0.08978332903351621	-0.14964702983374936	0.060126246155247996	0.20153582901039455	0.11946075545859089	0.02089536298715823
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	0.4404221285106201	0.21930153704091418	-0.1500793310651456	0.07305465603565105	0.007760766938648031	-0.1349166318588378	-0.16293131503159133	0.10194534706135398	-0.05234917827919672	-0.0850140915406115	-0.0751974700056463	-0.03159831216839416	-0.08656968418067916	0.011014276023565332	0.016684159147846243	0.06584744296294848	-0.03941330484237418
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	-0.22864597459327396	-0.27560602594802525	-0.07111253218982903	-0.10586170961669795	0.05269779218897121	-0.11572620817901166	-0.04752027951589155	0.2513535040100662	-0.12028617933316078	0.2104728418420468	0.16629274813928088	0.06620827448220118	-0.1292899769067347	-0.012207395860472712	0.26914169542805016	-0.20008376308380496	-0.30569015826769846
DRD1	Not-coupled	-	Not-coupled	-	Dopamine receptors	classA	-0.16160666337225194	-0.3083378321114913	-0.24532698870016045	-0.15041906117010673	0.08129164939067059	-0.09510632897300454	0.05051541040021869	-0.43919165275804095	0.11108667342082537	-0.1153560448166401	-0.06234044524268852	0.04871596498114095	-0.2453459109925462	0.041033798988377224	0.04300502824789905	-0.10469910760005595	0.10393353172346917
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	-0.269561862699329	-0.2579031311615471	-0.041970262333803	-0.10404686515689748	0.06938805926765401	-0.0883911157259168	-0.06400923969931659	0.27846803360540345	-0.17032147766580996	0.08916788273045552	0.08760436322577891	-0.039829234848429276	-0.1123579289118637	-0.0717815711971043	0.20680412856216054	-0.23701568476709642	-0.45999390771712506
DRD5	Not-coupled	-	Not-coupled	-	Dopamine receptors	classA	0.07425121738028269	-0.01396673627590649	0.5565331699921546	0.04033856039637841	0.25899463866796696	-0.20733013722695193	-0.08314602935904115	0.07342815456738078	-0.17492209095067987	-0.32526946249617245	-0.0217826041832856	-0.3165324352319155	-0.0832599806649326	0.006101791803073403	0.3072867409290562	0.20226116153811957	-0.17344186154554586
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	0.10173812921893081	0.2822121704897363	-0.15613787760200248	0.019644108550500645	0.20009998504730542	-0.11878191451029593	-0.34675686560219116	0.1303297796629122	-0.01414986638835988	-0.2221809968980058	-0.1213533812973677	-0.15746521767598226	-0.09868621234307523	-0.1267197834319343	-0.1641082119801101	0.14649350042336706	-0.30571556920410364
F2R	-	-	Coupled	-	NA	classA	0.1493149079386282	0.28720831146615555	-0.1019152063329124	0.05543924006899308	0.08023641145994369	-0.4425362999104751	-0.3231873258358734	0.03505223709960868	0.19757994686940505	-0.22595612165967338	-0.1041305020206664	-0.07505297570579694	-0.21007403764319635	-0.061541874364403455	0.033245029795172444	0.13567839525495018	-0.13725104812331435
F2RL1	-	-	Coupled	-	NA	classA	0.22666218546140976	0.2764517453908543	-0.29036903988684637	0.1756652127022562	0.12206359414920644	0.2545857338294206	-0.2913703533271635	-0.213004487114104	0.3506732405690169	-0.05204168125987045	-0.07581645599207114	0.22296215204305977	-0.10149188797698025	0.2768914684798973	-0.24814017936282234	0.027125881905222218	0.0022720075526361364
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	0.1857018602957146	0.23977708106814574	-0.43520951412663866	0.11878035985684342	0.05767111696846911	0.1862742580610045	-0.28499929881030733	-0.18875996017170124	0.2443585176952197	-0.0035971510058354444	-0.04437623786269897	0.1350134278062048	-0.07084172038670386	0.11344067899192102	-0.4003526999253874	0.0036482564270373112	0.025130228011936095
FFAR3	Coupled	-	Coupled	-	Free fatty acid receptors	classA	0.07171197759006245	-0.06784145750679854	0.2364527991612068	0.10622438545755544	-0.1539746371826346	0.16161275300944566	-0.03466628183520165	0.31517143710749596	0.00023603688274161124	-0.3235851185755296	0.23806675617685713	-0.12320382576936297	0.1361032851724131	-0.11689696680907125	-0.27877093444860307	-0.15179167148536368	-0.19329222297712034
FFAR4	Not-coupled	-	-	-	Free fatty acid receptors	classA	-0.24931939794620045	0.5486594150404156	0.05427535039057431	-0.38577796867568626	-0.12384532266904213	0.2631197207340011	0.18278725691250008	0.06973461485699614	-0.1468569603609329	-0.022116220068062034	-0.036958203242069464	-0.05539179669354498	0.10385927835738175	0.04368215712877178	-0.11723836219525968	0.04400880632431497	-0.11816315089621428
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.3173462195570653	-0.1569771003377314	0.5235714496429436	0.12804283326821406	0.1839913193975003	-0.05444004405554622	0.036652407965645756	-0.18196402158679376	-0.39768046090318754	-0.4952308358378129	-0.27662914354211154	-0.207552671924812	0.03898699359633251	0.6343944548721822	0.17839929992897574	-0.05070004531531366	0.1292388988484047
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	-0.2561928778842343	0.5508336268017199	0.03897559638807963	-0.3870158594087761	-0.15719153638856492	0.1608343588184864	0.15091680709954425	0.07206237124937077	-0.024490273911656823	-0.0716654860003335	-0.06029533236461562	-0.05312944598630616	0.14381657923251148	0.04736832939275836	-0.0749980811239311	0.04774079524382874	-0.09759742150484182
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.24619165485949487	0.5529299563977518	0.10005779474318258	-0.36193060338384303	-0.12006000048640474	0.33894129822106084	0.1740212138207819	0.03892684913121317	-0.11231555718695117	-0.14621129659592053	0.01153310901086514	-0.06818332481142607	0.1346432554273701	0.0974687412481738	-0.10133277267425507	0.12507563854331422	-0.24064002682036206
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.3870201658341099	0.4668334758758771	0.0567223201167557	-0.3788467209242961	-0.031771472988814484	0.08627105694828859	0.05061365780585746	0.06034168797269476	0.04665320041859284	0.03174636366125919	-0.173324427676036	-0.20310593688814046	0.17052155395294166	-0.23782384933248213	0.02822098740636123	0.15587445240909478	-0.11304691380055111
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.1725587540999839	0.13778132325943987	0.5979471269496056	0.08802182284082904	-0.26084074190218237	0.27004130256035597	0.09398418112161175	0.29897214861066124	-0.11998037905289993	-0.2849410037870672	-0.10693867347576484	0.5750792401496712	-0.4466308722428936	-0.27519895400687583	-0.039487734060349264	0.20057056879869786	-0.0934883997335474
GNRHR	Coupled	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	-0.14807875603061724	-0.17131273006531356	0.026029074033255106	0.2296110849305974	-0.3088246012487941	0.04857474759967382	-0.1416522024878267	0.5590787774244058	0.2856971892900056	-0.4245849630416589	0.11090093992836865	-0.06208152686673037	0.23289098869302086	-0.10521911823340584	-0.15797168269226708	-0.24453869858676222	0.022099823787871252
GPBAR1	Not-coupled	-	Not-coupled	-	Bile acid receptor	classA	0.33213416412703095	0.19629975548961845	-0.11493059803197274	0.052899921600409086	0.0459462823556125	-0.2078783022943124	-0.256534229712546	0.02615704976723649	-0.24449557150256485	0.13784639715856986	0.05087741074292119	0.11440476840089073	-0.10646767348109296	0.1416152363523208	-0.01242802802248594	0.12751046186720036	0.0005004268115061611
GPR183	Coupled	-	Coupled	-	Class A Orphans	classA	-0.1221169915439846	-0.12860101205591332	0.4784713265481333	0.10832372494965126	0.2878757393770739	0.08075932873937823	-0.1951345298028785	-0.24481733886754986	-0.3859568091685983	-0.1714126435786478	-0.09780344206900078	-0.43207957519178686	-0.1492752342502666	0.29540696323323734	0.11764924214360925	-0.2332930116691126	0.1427669030929248
GPR39	Not-coupled	-	Coupled	-	Class A Orphans	classA	0.3005070944635462	0.2859475589617804	-0.28336279732563735	-0.031433548732672977	0.16995559782734235	-0.06763180775477151	-0.27030018791850946	0.08150716668531277	-0.1854564964986035	0.1438548674004457	0.14799116734637227	0.16950851694539162	-0.031026470235505865	0.06375620264800665	-0.1854929183087666	0.14001612377780173	-0.031167115577447398
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	0.38560751360681955	0.30157419237794736	-0.17538789320574574	0.07020461859607456	0.11039609091257613	-0.06657766227155547	-0.26521804291557494	0.06612629457099753	-0.014051753467785812	-0.04828108756540649	0.1827595030871091	0.15416203689943636	-0.22437874032216049	0.12161384203025885	0.08420713227342187	0.2654171639290149	-0.13646439937782615
GPR65	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	0.26378014048656656	0.28513201814671835	-0.3280222290360075	-0.0014310670509322771	0.18317534090995433	-0.04208986207283379	-0.284135729280468	0.043653261842617676	-0.07920349525478892	0.13532518006984381	0.07869030493938255	0.06486450980645152	-0.03551091372176151	0.07900268219218923	-0.25669310845405713	0.055008153673270554	-0.036414474065669035
GPR68	Coupled	-	Coupled	-	Class A Orphans	classA	-0.20806253082849002	-0.17682652267927101	0.10476154769576859	-0.0002875927187594544	-0.17061551912973044	-0.3938416063821216	-0.1430981372415768	0.1643945509311179	-0.18372194647285509	0.011223910381937064	0.36421953514025096	-0.10683196795529769	0.1358771232530792	-0.048165512620993584	-0.0031979163924924447	0.010945448146474069	0.5080742907687044
GPR84	Coupled	-	Not-coupled	-	Class A Orphans	classA	-0.23088472742156985	0.4025383885649869	-0.2110282248202216	0.7101612809765748	0.3554680450753303	-0.10667022902659905	0.5602777112634323	0.05359025964689239	0.043681661707544804	0.010504088620244224	0.04343004336198079	-0.012137177277375842	-0.04415437902044887	-0.033278472079830076	0.011281177126710572	-0.058758580313487	0.0635140771864034
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	-0.28422918125994945	0.3803333537694387	-0.14897636071260748	0.6574530369748708	0.39433219178570106	-0.06185086500308152	0.5153260508323556	0.03398819176750052	-0.020622281210731733	-0.0008865602494985243	0.04822106309037132	-0.011688801726969959	-0.03743730157218704	-0.07570527121909015	-0.04335772379600025	-0.0375911167577579	0.004121019703449901
GRM4	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	-0.2570791585884888	0.3880870647475306	-0.1422176116439255	0.7081643138755712	0.35419391809959494	-0.11699442597290853	0.5337962476890779	0.07568137432514178	-0.039652601355705544	-0.11165515790057672	0.03107357805802192	0.04196050026740455	0.06782045151615473	-0.06549579497742336	-0.009151126930461977	-0.020036770776482082	-0.00881124984364601
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	-0.2809781317423895	0.3746813037624221	-0.13284924525799946	0.6597176894297083	0.37743258210437125	-0.11290850671907984	0.5039366976995849	0.024968212215356164	-0.05854988616356049	0.06182645634592118	0.10607896291271543	-0.021261687915829323	-0.06402468603179236	-0.06398983625634873	0.07344568697195347	-0.015391904438686392	0.03636780687958261
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.19754700342253403	0.2282807079000933	-0.1228730366000557	0.047586857545679075	0.032806788125498317	-0.14029321982559673	-0.30813684019286125	0.1240452733879116	-0.13861753833443444	0.023677553315518126	0.2191058678738527	-0.11701795673192536	-0.1356549127457518	-0.02462218223075613	-0.22970204364579108	-0.03639506789813136	0.01426515241765947
HCAR2	Coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	0.1105191205981441	0.2207006052672995	-0.09543318740716068	0.012976693708498008	0.06326032099528574	-0.20240329649537192	-0.3427128367544321	0.12001961728624462	-0.16359823618756128	0.14919819213402924	0.18500480921871248	-0.17650494860532398	-0.17575328456219647	-0.10055348125056088	-0.22300640380764528	-0.02848207006184217	0.07451297165747343
HCAR3	Coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	0.04260452378697456	-0.14633614630329075	0.48242434936367357	-0.10764042207372602	0.20339849682604821	-0.06527066817579406	0.13907514894889023	-0.3315104737908646	0.12517896190399677	0.060165872564235674	-0.022485166166584938	-0.06105994205579927	-0.27176481989621193	0.16537954695740462	-0.2075833948581482	0.041910480786531874	0.0313342131383509
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	-0.25145929717319265	-0.2825305512769417	-0.16765099143892	-0.25612858714569464	0.3144420995150774	0.22320201980254184	-0.07127929893706843	0.3154312018651464	0.1256306899586328	-0.16494508572870592	0.17740714792427267	-0.011097708637291703	-0.16847016231151452	-0.09101870055706288	0.0705844905694471	0.06093638183830525	0.1069593585129309
HRH1	Not-coupled	-	Coupled	-	Histamine receptors	classA	0.07118771179977015	-0.3562501262550248	-0.1005425422168769	-0.0029210933840313363	-0.061332531140984275	0.08139833619179439	0.14800691691427584	0.11253412796264434	0.051287505588913374	0.20829628427635577	0.12084441504019366	0.2146322141223802	0.07653392480416134	0.31318824174617843	0.025847600109523684	0.030636438434823044	-0.20910221418784597
HRH2	Not-coupled	-	Not-coupled	-	Histamine receptors	classA	-0.16506208235477227	-0.27445124364612744	-0.2056237508753718	-0.13146928909792188	-0.008902755985458534	-0.21807991489096384	0.10770105546862412	-0.14001248678113587	-0.17031059797300996	-0.10208698191205874	0.0338941637710433	0.252959879486151	0.043120793667003714	-0.013918003406910396	-0.03701833365928224	0.11197525621284712	-0.028341217111950714
HTR1A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.08393731640600942	-0.2658951823309998	-0.2028490509224444	-0.07164147063227033	-0.18179913413597615	-0.2936046857605225	0.146204513187362	-0.07051751712650663	0.02919325241370805	-0.2840150784004201	0.011282769488714508	0.2804270349462676	-0.024354906598179224	0.03798294658193479	0.07231621072055239	0.09201516203372521	-0.3030820232942441
HTR1B	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.03913930725238747	-0.2905030359381442	-0.21766040813948212	-0.06814117065353809	-0.21897561916534716	-0.3755705081103397	0.1491789927552441	-0.13772779320862502	0.08235647726115751	-0.2885621692972579	0.09225405956086646	0.3143762612252472	-0.019853572328244584	0.0775574176312816	0.1620233395049781	0.003384702400343211	-0.2974772462464832
HTR1D	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.21835177920558663	-0.26800917619111836	-0.05724770847377414	-0.10191233856742404	0.10623731196324833	-0.12256430862423098	-0.03758765322720137	-0.19322547866228976	0.05507666591727292	-0.022560786161540478	0.0016316960545091112	-0.1569786666792659	-0.19323893561245448	0.020887162170466236	-0.07218150881467567	-0.30887495455838015	-0.33239594548218016
HTR2A	Coupled	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.24112154723531767	-0.24182559053496944	-0.021767012467978953	-0.11012710912184309	0.1610551859549397	-0.07010212826715409	-0.030420041552173815	-0.28590958378634573	0.34024341041555656	-0.004107615047811871	0.09100608987534194	-0.176225593546231	-0.2621681061966778	0.025766308766154558	-0.025484090975839785	-0.3405605544512696	-0.2532542217118136
HTR2B	Not-coupled	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.17437938912342205	-0.2734261215986693	-0.045635762801108565	-0.08954596172282463	0.10934643941205002	-0.14738905252470638	-0.015296620058280811	-0.13352359938129724	0.20465662670806817	-0.027705640245363407	0.03520132737351804	-0.05462544449447533	-0.1710441868492297	0.06715801602768609	0.10859678851251076	-0.24331285517771428	-0.2753192607138169
