Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	-0.09660804192299179	0.0672045982020856	0.5863011824181122	0.10137562458115427	0.24125676825511042	0.05784226844510649	-0.12222082834862177	-0.012323008040130793	-0.13552895554951513	-0.003722683737185511	-0.12280257731156839	0.06198028748296812	0.016701286861512375	-0.08470984071481762	0.07618636769591512	-0.01915804535891229	-0.3045737798478551	0.12656782367777786	-0.15877864112023085
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	-0.07852242741502344	-0.35444065768505656	0.42813072122096096	0.18261380059701537	-0.07795858043415992	-0.0027329022404014637	-0.042528413224421274	0.23045725788548285	0.16964152983393807	-0.18988459857328305	0.2283887087637052	-0.008368417187456106	-0.09847974046189485	0.09270114451641377	-0.07982793415531356	-0.16115908106610655	0.16091526761440425	-0.01922698844181642	-0.0027323472646974055
CCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.005163101087725583	-0.23503861783891047	0.2495599090402286	0.1524076042586819	-0.12486726388324448	0.05345354941533089	-0.16394086483355336	0.05965249616083045	0.18802582693960218	0.030875315394255618	0.17908633179427277	0.08024381951099097	-0.06677885988153216	-0.004511074593321675	-0.04199045511693765	0.309577771470223	-0.12099896028323001	-0.07082369671019333	-0.14262753832149772
CCR6	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.18589563139042134	0.3465730981091334	0.42856685126669414	0.16350125038620808	0.3202240983689286	-0.26002604517653005	-0.013470321798407174	-0.005285271500340889	0.12868068624718643	0.19184986201827633	-0.2510989562600754	-0.16680954275121848	-0.10391322021051164	-0.20174386921004608	0.07731679395967733	0.082817797126859	0.15971145577480989	0.0719924711854184	0.04265124337061944
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.4989073915351341	0.09440265749753796	-0.27136724069317536	0.47088997458568826	0.17869008612856244	-0.11707776525685637	0.16315166202806983	0.15391865560177537	0.04501435194484108	-0.018656009777745095	-0.06026893739601465	0.19335657656204422	0.09083859036056537	-0.2506108206549046	-0.0544244523057726	-0.05706251181028507	-0.03837085801462489	0.15869063747537993	-0.12219466265924547
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.20391142139947163	0.19855216393892178	-0.16741702711985337	0.2323037175163994	0.40990969168895747	0.20873567268416438	0.02648136785878803	-0.07252213860734351	0.28211311472953365	-0.13170653497021956	0.16911791934665318	0.08791631598836253	-0.21015076796116516	-0.14831075335252283	-0.03416566443030227	-0.08250161675824147	-0.28165582143690693	-0.21243653185083688	-0.04360526573896214
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.14633681616425562	0.2399171091019176	0.1234785438557347	0.2187058445011107	0.1725935998390285	0.05916417540663413	0.29285030240948534	0.34197307555096257	-0.06828364384353976	0.3241620076815174	0.16601026071960198	0.208580674595573	-0.12071658339225275	-0.39621662613539455	0.14291629371601924	-0.2123418577337096	0.09214722337679093	0.04011973082060567	-0.029817478509516503
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.22824013593975823	-0.016611483773495257	-0.18305879270497882	-0.12543550119257138	-0.00848833315059098	0.2387253969767578	0.05143063536423142	-0.06934283314320377	-0.12106667767630172	-0.1838487942528608	0.026289178156631166	0.11069020657823381	0.04297733205670706	-0.1453802603127663	-0.0957774413174893	0.3667768223216954	0.06434427856536219	0.00654261351665607	0.12020476959497374
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	0.18564854824705912	0.0032966560790756595	-0.08268908242678823	-0.3655694749562827	-0.12895007071704684	-0.14709800813916926	-0.11201010811493951	-0.2977413368679235	0.06071485502243913	0.12052056709128409	-0.2787948078628759	-0.08948368991800325	0.07808897477209142	-0.21411998497121343	0.2550049035763768	0.09911881199932819	-0.06418316441854197	-0.19057367396932456	0.27409216756723864
CNR2	Coupled	-	Coupled	-	Cannabinoid receptors	classA	-0.08886239477765367	-0.0062962830089538235	-0.37237573179720135	0.08640871840021538	-0.053219612050704884	-0.07184563097040245	-0.3133306116129511	0.1627988934153632	0.06399308953366098	0.05035284069255047	0.18008407031504725	-0.12952216034419542	0.009978024035285069	0.06905007972713156	-0.20159067855101917	-0.313453474177971	0.11224000217560288	0.02741240474346103	-0.2813629670511209
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-0.09921124228662058	-0.12447005719933359	-0.05759203286783108	-0.0469702930806718	0.09549198169377301	-0.06319211245880177	0.00929168231247062	-0.04293419708902168	0.12788572688891764	0.12154302006763247	0.09695490764195992	-0.12911749064224262	0.04953382547560161	0.2238663841330446	-0.3811291580186982	-0.06493229234442083	0.1616523543667691	0.07804720497089487	-0.022223027789000833
CRHR2	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.05670422175238298	-0.23340727770242573	0.049138210142658414	-0.30378372240561086	0.045503489269211474	0.14145750398690557	0.06640679021412872	-0.1509538973456218	0.009662276200641952	-0.1973620207253622	-0.27733122687291994	-0.12955151121831798	-0.2189962074210137	0.06444718126381266	0.07621331689202385	0.043296062001250524	-0.09928058310873156	0.09508641798823761	0.21888490906052052
CXCR2	Coupled	-	Coupled	-	Chemokine receptors	classA	0.3834478094565846	-0.18451453972762055	-0.2791844894028085	0.08648230606943554	0.04771991867670337	0.05159301719069663	-0.14253033685899508	-0.20408955220066016	-0.037446021336755106	-0.3020278258834044	-0.01504840005957292	-0.4009292363316012	0.05713408195138163	0.0631057465115619	-0.11389086140932193	0.19872464220234312	-0.003971190375487109	-0.1398570426086078	0.21855281167492824
CXCR4	Coupled	-	Coupled	-	Chemokine receptors	classA	0.3082214502901008	-0.13390096288226516	0.006457201015265406	-0.4851379665105948	-0.158046947430666	-0.0895616792244315	0.025839801168806287	-0.08733055440643238	-0.10193150544984413	0.11618428371797195	0.03415142196605824	0.06633178969013497	-0.06229872125796575	0.08041027926571959	0.007439921407057634	-0.05166980697821123	0.09068283816662484	-0.03761992743706826	-0.058962930235276254
CXCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	0.4649968677561905	-0.29038773914676963	0.3085011257829376	0.03579078859598432	-0.2731576538798369	-0.11046867807217024	-0.10501923982019318	0.4807946654221599	0.12348851282706513	0.134125888888779	0.21003542943608314	-0.017437736526075463	0.08419453065937248	-0.22325111158242297	-0.026440221297829247	0.09387190344005038	-0.06557282406413135	-0.09534912068472931	0.042966797435094455
CYSLTR1	Coupled	-	Coupled	-	Leukotriene receptors	classA	-0.1776299404647733	-0.3167516649860877	0.11459518246715174	0.012543559937023864	0.05829407422836232	0.015434564642815427	-0.047600713391986946	0.19697802478923504	0.07410083907039242	-0.1506422998138739	-0.05246168072510948	-0.27481665745216416	-0.20051399789407448	-0.03230567759453797	0.1037077531080622	-0.00853241207351107	-0.05245912648305031	0.04175546882909287	0.06081222565928788
CYSLTR2	Coupled	-	Coupled	-	Leukotriene receptors	classA	-0.026295526864050383	0.05022636462635621	-0.23637008770594164	0.23242707717231814	0.12860718505995303	-0.12395756187723173	-0.1045755895551648	-0.28911167004903804	-0.2408626785777272	-0.021165531146371683	0.3105881926003526	0.08009017251313602	0.01174962089017682	-0.012632284837757822	-0.03374539342091266	0.11465577114218017	-0.16790659834681507	0.08628135455069642	0.03279895835104443
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.14361553375818067	0.02937293692314013	-0.1597933990433098	-0.2736805644043143	0.08112120517806205	0.034536765258428054	0.29769354223959327	0.3969462048228683	-0.2804925320155682	0.2855123736264148	-0.06002883707821563	-0.20887992513444087	-0.030137237049196353	-0.31828472390921253	-0.05876518972320823	-0.0002802433733881878	-0.05856676407785379	0.12377947557423828	-0.0970873307934541
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	-0.12649398557857022	0.16169806874183817	-0.37771070844361004	0.1314152877455807	0.08840633489420291	0.1110598127472726	-0.03424661232958333	-0.3507326243236891	-0.05685257751018774	0.1472005921839581	-0.012032732212059619	0.3346932256356768	0.28254752773694786	0.02053007461972419	-0.23694742177629918	-0.11367342723451829	-0.047602194320090045	0.0446180180100992	0.1715735226361415
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.04693014790598693	-0.13579122901823334	0.18270908766075694	-0.0019890079032620412	0.046187879992637404	-0.2156076201102738	-0.11108870446558305	0.03253830691454959	0.009117851998795402	-0.010312120899763582	0.10914364032611053	0.13439321959900927	0.26077346048349254	0.04450952574051622	-0.21711008408545718	0.07117854848416809	-0.1383521478396372	0.04071864499304503	-0.22728431823802014
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	-0.09277874235036924	-0.09648277575827327	0.0631842442650555	0.20353367814381443	-0.048743822237518664	0.14796409159524188	-0.16200577512109657	-0.38984272176027224	0.3122534327303559	0.1968156111615793	0.5957001178278359	-0.15419977375464022	0.017851081871907273	-0.11506638950850158	0.13326038472791088	-0.07404638980784267	-0.250821312827095	0.45893651338476993	0.10141146797612598
F2R	-	-	Coupled	-	NA	classA	0.16659904061077224	-0.1853775629736597	-0.42396947749486863	0.23770634818272587	-0.07245015299677193	0.06786489286731352	-0.14032261964974574	0.07226919872545548	0.1910812089939096	-0.13851578998789818	0.09370606657630871	-0.12087798986706207	-0.07908636495775147	-0.2637115106724869	0.29408741703648894	-0.1782002045852011	0.0981394379611311	-0.06310487912355296	-0.0678114230464251
F2RL1	-	-	Coupled	-	NA	classA	-0.025344043134895237	-0.1081812122799929	0.12840268103966523	0.22430643967138428	0.0055762319216915626	0.2875575469437149	-0.14739016190347398	-0.027350898683625006	0.03190123680565944	-0.16262845044016225	-0.26875367195587185	0.011127878990980182	-0.3110739124594605	0.24163631047334372	0.10229704913986207	-0.348099091920342	0.16054134102838158	0.1794641164708954	-0.04272462375981031
FFAR2	Coupled	-	Not-coupled	-	Free fatty acid receptors	classA	0.2696640864801651	-0.03024280426943183	0.1277283902249103	-0.13886436055603776	-0.24368004777198507	0.04484613466984111	-0.25187012351202515	-0.1274815253277696	0.2033139423972325	-0.04937037048969447	-0.3159215596116726	0.11254901339768132	-0.04187635404024225	0.2000676170947308	0.018427436361165495	-0.17226050590199177	0.0315065666215504	0.11901494948632388	-0.008261160787177535
FFAR3	Coupled	-	Coupled	-	Free fatty acid receptors	classA	-0.39367991558827176	-0.17998114741950208	-0.1447355183605571	-0.07648961770119278	-0.12454268213099307	-0.25658245316612066	0.029876056640358046	0.06591533127476201	-0.31069509488653585	0.012399301560876274	0.006993816714964202	0.30240252588367	-0.5317658391860683	0.15847275712369302	0.12654663635757615	0.0419793706465469	0.15619697499861082	0.06679383194585639	0.08146479272753823
FFAR4	Not-coupled	-	-	-	Free fatty acid receptors	classA	0.15067962388994016	0.19357131991459173	-0.11505341453875563	-0.3136988198965605	0.05538918781768191	-0.08174086866323493	-0.4157181475325868	0.12251402779873537	0.2110020844834837	0.0012860776342631913	-0.05254573586554741	0.23051987467092686	0.04275848539207238	0.012756948203024386	-0.09767711892718106	-0.19687179921368303	0.05799363872913521	0.05088103538075809	0.09536645085849854
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.1195227943662206	-0.09316699260837694	0.032744076469413366	0.04526410621727868	-0.15260400084962147	0.014748903214034909	-0.1897590537997928	-0.09089812566683461	0.0907668765406992	0.2238867833862157	-0.2021856363030902	0.33594324606954207	-0.4246277432918184	0.25156649754537064	-0.15230651800616402	0.15302594375807352	-0.15977321093645075	0.05533548021247981	0.1477622125765659
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	-0.18546201255118802	0.19839106492900052	0.15553916645300675	-0.2832945087235505	0.3121806499165401	-0.06072789597026681	0.07327921057872698	-0.07668598779393757	0.13373595475220718	-0.2136700716426427	-0.014176279276133583	-0.23016627938895087	-0.026042595316649784	0.30309042477558296	-0.11673522441777323	0.10286785032883929	0.5282025004413946	0.3294160346723064	-0.3049953460881562
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.3403172663512498	0.0609726476806334	-0.10669464582968957	-0.20773408747356664	0.15746747029303126	-0.1819612046812274	-0.266299622396026	-0.19412928578098632	0.37346317497561693	0.1303050344613672	0.0767892286976574	-0.04270566536063669	-0.031032406481008402	-0.012218083785102966	-0.12828486016381388	-0.006265332414529897	0.10450346159570059	0.25681692827359043	0.05516715406785124
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.04507084327252759	0.18621990536220245	-0.07990881851683053	-0.41388513516913	0.1272296436971309	-0.16944667754898726	-0.3152299870228713	0.09320120204720797	0.3821439640274658	-0.14587723836726402	-0.2003770263619222	-0.07763101444673423	-0.08300960857128935	-0.1193016375809466	-0.08109279558303695	-0.05806996920844799	-0.05573514147341069	0.0038229105946853315	0.1141676272250998
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.015360153540662563	-0.19740108375092913	0.47821905121595487	-0.1076889067612422	0.45220052752386314	0.11754390444656394	-0.1997487058023665	0.22346551154600264	0.23671652500816256	0.0444293600527344	0.12603599506717308	0.29948288346799395	0.07167575860954276	-0.10178303860333413	0.1209121947120975	-0.2749123973038428	-0.22616239949818262	-0.42619102061539343	0.1809999008603744
GNRHR	Coupled	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.21519214634458791	0.21550007853562703	0.13012131658344067	-0.24849374196944418	0.5120190475995503	-0.10501813901128627	0.484321448719389	-0.0671130917395189	0.31938638263719565	-0.18733862059819134	-0.04639259840264792	0.14913618086596314	0.36023363338661246	0.4506211750785557	0.4325054086217527	-0.4306917097350503	-0.22311461034011665	0.21865275130984382	0.16509069536270937
GPBAR1	Not-coupled	-	Not-coupled	-	Bile acid receptor	classA	0.013938550565958207	-0.21029316619483893	0.41258403048236103	-0.009262074119949499	0.05090973783476422	-0.14716320648319609	0.24777429926902822	0.2646418687609361	-0.24115534169866068	-0.07056836093350241	0.1547938271927613	-0.12784648153983136	0.2417612333642599	-0.09874869160314229	-0.06828913509550427	0.17749695643319044	0.134060534837384	-0.16702299856828726	-0.15257881164329054
GPR183	Coupled	-	Coupled	-	Class A Orphans	classA	-0.0408987122345073	0.040785038975564625	0.15640464323566244	-0.34825786852959045	0.11766353449055264	0.3296774735235508	-0.1859358732780078	0.055724402429115395	-0.13546840472163954	0.1984738105465523	0.25745688226690866	0.16313572153418998	-0.07102786821378465	-0.30589600924727023	0.15540455254637298	-0.040511824030945165	0.010234925463974316	0.18416909212867041	-0.2790242460144283
GPR39	Not-coupled	-	Coupled	-	Class A Orphans	classA	0.2166387755313848	0.024381291370298284	-0.11763276227571394	-0.24494266050491967	0.059480929628566825	0.21524323739190498	-0.04683308293907556	-0.13917387308707338	0.010928170003950194	0.25456953744097216	0.03153593303583431	-0.25930268126154454	0.08160730457057006	0.09686095212916797	-0.09063571061453424	-0.07367345767627494	0.00879630881717259	-0.30291460868441317	0.14768512956794425
GPR4	Coupled	-	Not-coupled	-	Class A Orphans	classA	0.20845355433248156	-0.24139554898760618	0.2961677076323036	-0.027693290741983855	0.21776969720640535	-0.17870554547098194	0.29644393700721633	-0.2044723290905651	0.23454723966358113	0.2279869380813784	0.1924178124855259	-0.22229803448249053	-0.09071317397796985	0.1529910535747072	-0.31348351315066725	0.47671421824646165	0.0913880638024169	0.0888355141574647	0.04044372166726685
GPR65	Not-coupled	-	Coupled	-	Class A Orphans	classA	0.5608267980130355	-0.029980030531190242	0.23514378638471606	-0.19748323140219695	-0.23297301071975757	0.023897388276466945	-0.09631252777658815	-0.25634899452512583	-0.0021403985095799307	0.09519473106342848	0.21633144864895681	-0.20640473206486043	0.18562551099913221	0.1913496333245373	-0.16432123475158852	-0.17512477147973596	0.13319751245239908	0.007267046780547593	-0.14883144700929934
GPR68	Coupled	-	Coupled	-	Class A Orphans	classA	0.27459378554779895	0.1026567186743792	0.020264490878658104	0.017601101624625654	-0.06225974367156752	0.2752120708043037	-0.08786731470689453	-0.04867490299476779	-0.15870041695479903	0.007692890196796911	0.058262836795692885	-0.1154009228922169	-0.10334281110420587	-0.028137638518132838	0.19649470886129494	-0.192247445017457	0.05985969872245268	-0.155383312272742	-0.1322903742063998
GPR84	Coupled	-	Not-coupled	-	Class A Orphans	classA	-0.2831256378708513	0.4165085477104616	0.04632045804792494	-0.11147673339451832	-0.49768165093526007	0.07963165821200927	0.22442355569243866	-0.17532985036185514	0.24906086283129095	-0.23424271701553015	0.440103235372044	0.06907023502452178	-0.1422877959237361	0.07660146626650682	-0.2285000263197866	-0.047379327423041975	-0.23529192360920367	-0.1303788125623498	-0.03739837490465677
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	-0.26014888503792427	0.39950673315720714	0.005910137222672483	-0.23277579008302976	-0.3924094594135848	-0.12233174126975044	0.32313280287072227	0.13550633514939917	0.10792298184668621	-0.4115604629475467	-0.07295787815024633	-0.060322769848932464	-0.2226896507595776	-0.20670656366556273	-0.25933754769083256	-0.1751535902627379	-0.26852694452900144	-0.20011979594768764	-0.05196422947180869
GRM4	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	-0.17854903781517367	0.5175248838702282	0.13876659812188477	-0.03577394062425834	-0.3940367091159191	0.16915728889084822	0.4304759325864266	-0.1256328582019763	0.12348699882005534	-0.32965880600141295	0.011846315218831763	0.1275303385972411	-0.17661673053055793	-0.06949552550861068	-0.1504913156645405	-0.06872365438779213	-0.060623723799616315	-0.09318545467640446	-0.03998464510940682
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	-0.1928394344346682	0.3268226691752914	0.05004602998319671	-0.15187145335624214	-0.3498043771732223	-0.18288279753314243	0.38246591656167805	0.02680104185970045	0.1320487222268096	-0.5097108643777005	0.15350301164664243	-0.008915954335312297	-0.14485728780396018	-0.25909989049328286	-0.28648090020162775	-0.03656980320568137	-0.14516331282501	-0.14127455388326274	-0.056510603354557536
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	-0.31078584584864105	-0.22854539906500176	0.0369822059196907	-0.11561305185700438	0.06573003525842022	0.014249693081332723	-0.19135313375371912	0.3297888521135586	-0.29365306564537114	-0.0978828329571302	-0.19437955420971695	-0.0721774118307991	0.05937031258889252	0.23833157317298767	-0.21216290694601425	-0.07183409288967321	-0.2294588075545931	-0.21778724599255803	0.1368223138956118
HCAR2	Coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-0.10058994112952595	-0.20629168766266348	-0.14578797703694152	-0.1639515578700397	-0.02541281200733161	-0.1828067580349274	-0.2833100241594102	0.2751241249306668	-0.3345049198200513	-0.13163029166444412	0.007835556360143403	-0.13622689363364804	0.06184699285527493	0.18219274625781398	-0.2181924999516753	-0.10538029036202168	-0.16456120379892306	-0.14654249447712653	0.09097072974364286
HCAR3	Coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	-0.13354416450147158	-0.004075183465743523	-0.15052434866473985	-0.08277991900495998	0.07213223245155381	-0.32963720659070544	0.07374373500428016	0.05832081330833742	-0.05465273129514965	0.277889196873458	0.060654261830489636	0.08339884175630952	-0.10353901915011147	-0.17445849686797693	-0.12956213232002348	0.05409881716934179	0.19622077038737884	0.16884738943908353	-0.12590642377912167
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	0.09681187545483597	0.14374266490366688	0.00044601377232890383	-0.1255985787215768	0.21028113175353894	0.09826419099225192	-0.192772540293124	0.1778518852389447	0.13811908784071272	-0.009037254568678666	-0.20194920153454252	-0.1610019575074771	-0.006089547922969746	-0.3004376570417067	-0.0641427254069904	0.2183221205332454	0.012825517815686393	-0.04447322890367484	0.07347089608622286
HRH1	Not-coupled	-	Coupled	-	Histamine receptors	classA	0.24807504499021638	-0.0933978826173653	-0.005155819109662395	0.18186498450610752	0.02465429141834649	-0.16539308211649525	0.17078369421280776	-0.19018849158300388	-0.04445267805911965	0.031485423407176034	0.10253032707388939	-0.047287499299190565	-0.22459445607000086	0.060037381327130594	0.0866910471908925	-0.06677628652684879	0.12299393583759563	-0.04993024294499245	-0.34058441545976575
