DimR	Family	Layer	Score
PCA	Thyrotropin-releasing hormone receptors	28	0.005
PCA	Thyrotropin-releasing hormone receptors	27	0.005
PCA	Thyrotropin-releasing hormone receptors	0	0.005
PCA	Thyrotropin-releasing hormone receptors	2	0.005
PCA	Thyrotropin-releasing hormone receptors	17	0.004
PCA	Thyrotropin-releasing hormone receptors	19	0.004
PCA	Thyrotropin-releasing hormone receptors	20	0.004
PCA	Thyrotropin-releasing hormone receptors	6	0.004
PCA	Thyrotropin-releasing hormone receptors	18	0.004
PCA	Thyrotropin-releasing hormone receptors	11	0.003
PCA	Thyrotropin-releasing hormone receptors	7	0.003
PCA	Thyrotropin-releasing hormone receptors	8	0.003
PCA	Thyrotropin-releasing hormone receptors	16	0.003
PCA	Thyrotropin-releasing hormone receptors	13	0.003
PCA	Thyrotropin-releasing hormone receptors	14	0.003
PCA	Thyrotropin-releasing hormone receptors	15	0.003
PCA	Thyrotropin-releasing hormone receptors	21	0.003
PCA	Thyrotropin-releasing hormone receptors	12	0.003
PCA	Thyrotropin-releasing hormone receptors	10	0.002
PCA	Thyrotropin-releasing hormone receptors	9	0.002
PCA	Parathyroid hormone receptors	15	0.027
PCA	Parathyroid hormone receptors	21	0.025
PCA	Parathyroid hormone receptors	14	0.023
PCA	Parathyroid hormone receptors	12	0.023
PCA	Parathyroid hormone receptors	13	0.022
PCA	Parathyroid hormone receptors	8	0.021
PCA	Parathyroid hormone receptors	11	0.021
PCA	Parathyroid hormone receptors	7	0.021
PCA	Parathyroid hormone receptors	16	0.02
PCA	Parathyroid hormone receptors	20	0.02
PCA	Parathyroid hormone receptors	18	0.019
PCA	Parathyroid hormone receptors	17	0.019
PCA	Parathyroid hormone receptors	19	0.016
PCA	Parathyroid hormone receptors	6	0.016
PCA	Parathyroid hormone receptors	1	0.015
PCA	Parathyroid hormone receptors	22	0.014
PCA	Parathyroid hormone receptors	2	0.013
PCA	Parathyroid hormone receptors	0	0.011
PCA	Parathyroid hormone receptors	23	0.009
PCA	Parathyroid hormone receptors	3	0.008
PCA	Parathyroid hormone receptors	33	0.008
PCA	Parathyroid hormone receptors	5	0.007
PCA	Parathyroid hormone receptors	24	0.007
PCA	Parathyroid hormone receptors	25	0.007
PCA	Parathyroid hormone receptors	26	0.006
PCA	Parathyroid hormone receptors	29	0.006
PCA	Parathyroid hormone receptors	30	0.006
PCA	Parathyroid hormone receptors	31	0.006
PCA	Parathyroid hormone receptors	32	0.006
PCA	Parathyroid hormone receptors	27	0.005
PCA	Parathyroid hormone receptors	28	0.005
PCA	Parathyroid hormone receptors	4	0.004
PCA	Parathyroid hormone receptors	10	0.002
PCA	Parathyroid hormone receptors	9	0.002
PCA	Neuropeptide W/neuropeptide B receptors	5	0.014
PCA	Neuropeptide W/neuropeptide B receptors	3	0.013
PCA	Neuropeptide W/neuropeptide B receptors	23	0.012
PCA	Neuropeptide W/neuropeptide B receptors	0	0.01
PCA	Neuropeptide W/neuropeptide B receptors	2	0.009
PCA	Neuropeptide W/neuropeptide B receptors	22	0.009
PCA	Neuropeptide W/neuropeptide B receptors	6	0.008
PCA	Neuropeptide W/neuropeptide B receptors	19	0.008
PCA	Neuropeptide W/neuropeptide B receptors	1	0.008
PCA	Neuropeptide W/neuropeptide B receptors	16	0.007
PCA	Neuropeptide W/neuropeptide B receptors	20	0.007
PCA	Neuropeptide W/neuropeptide B receptors	18	0.007
PCA	Neuropeptide W/neuropeptide B receptors	17	0.007
PCA	Neuropeptide W/neuropeptide B receptors	4	0.007
PCA	Neuropeptide W/neuropeptide B receptors	8	0.007
PCA	Neuropeptide W/neuropeptide B receptors	7	0.007
PCA	Neuropeptide W/neuropeptide B receptors	11	0.007
PCA	Neuropeptide W/neuropeptide B receptors	14	0.006
PCA	Neuropeptide W/neuropeptide B receptors	21	0.006
PCA	Neuropeptide W/neuropeptide B receptors	13	0.006
PCA	Neuropeptide W/neuropeptide B receptors	12	0.006
PCA	Neuropeptide W/neuropeptide B receptors	15	0.006
PCA	Neuropeptide W/neuropeptide B receptors	9	0.004
PCA	Neuropeptide W/neuropeptide B receptors	10	0.004
PCA	Neuropeptide W/neuropeptide B receptors	27	0.001
PCA	Neuropeptide W/neuropeptide B receptors	28	0.001
PCA	Neuropeptide W/neuropeptide B receptors	24	0.0
PCA	Neuropeptide W/neuropeptide B receptors	25	0.0
PCA	Neuropeptide W/neuropeptide B receptors	26	0.0
PCA	Neuropeptide W/neuropeptide B receptors	29	0.0
PCA	Neuropeptide W/neuropeptide B receptors	30	0.0
PCA	Neuropeptide W/neuropeptide B receptors	31	0.0
PCA	Neuropeptide W/neuropeptide B receptors	32	0.0
PCA	Neuropeptide W/neuropeptide B receptors	33	0.0
PCA	VIP and PACAP receptors	0	0.032
PCA	VIP and PACAP receptors	5	0.02
PCA	VIP and PACAP receptors	25	0.019
PCA	VIP and PACAP receptors	26	0.018
PCA	VIP and PACAP receptors	30	0.018
PCA	VIP and PACAP receptors	8	0.018
PCA	VIP and PACAP receptors	29	0.017
PCA	VIP and PACAP receptors	7	0.017
PCA	VIP and PACAP receptors	32	0.016
PCA	VIP and PACAP receptors	31	0.016
PCA	VIP and PACAP receptors	28	0.015
PCA	VIP and PACAP receptors	27	0.015
PCA	VIP and PACAP receptors	9	0.012
PCA	VIP and PACAP receptors	6	0.012
PCA	VIP and PACAP receptors	19	0.012
PCA	VIP and PACAP receptors	4	0.011
PCA	VIP and PACAP receptors	1	0.01
PCA	VIP and PACAP receptors	21	0.009
PCA	VIP and PACAP receptors	22	0.009
PCA	VIP and PACAP receptors	2	0.008
PCA	VIP and PACAP receptors	10	0.006
PCA	VIP and PACAP receptors	15	0.003
PCA	VIP and PACAP receptors	23	0.003
PCA	VIP and PACAP receptors	3	0.003
PCA	VIP and PACAP receptors	12	0.002
PCA	VIP and PACAP receptors	13	0.002
PCA	VIP and PACAP receptors	24	0.002
PCA	VIP and PACAP receptors	14	0.002
PCA	VIP and PACAP receptors	17	0.001
PCA	VIP and PACAP receptors	20	0.001
PCA	VIP and PACAP receptors	18	0.001
PCA	VIP and PACAP receptors	16	0.001
PCA	VIP and PACAP receptors	11	0.001
PCA	VIP and PACAP receptors	33	0.001
PCA	G protein-coupled estrogen receptor	1	0.015
PCA	G protein-coupled estrogen receptor	28	0.011
PCA	G protein-coupled estrogen receptor	27	0.011
PCA	G protein-coupled estrogen receptor	32	0.01
PCA	G protein-coupled estrogen receptor	31	0.01
PCA	G protein-coupled estrogen receptor	30	0.009
PCA	G protein-coupled estrogen receptor	29	0.009
PCA	G protein-coupled estrogen receptor	26	0.009
PCA	G protein-coupled estrogen receptor	3	0.008
PCA	G protein-coupled estrogen receptor	25	0.008
PCA	G protein-coupled estrogen receptor	33	0.007
PCA	G protein-coupled estrogen receptor	5	0.007
PCA	G protein-coupled estrogen receptor	24	0.007
PCA	G protein-coupled estrogen receptor	23	0.006
PCA	G protein-coupled estrogen receptor	0	0.005
PCA	G protein-coupled estrogen receptor	2	0.005
PCA	G protein-coupled estrogen receptor	17	0.004
PCA	G protein-coupled estrogen receptor	18	0.004
PCA	G protein-coupled estrogen receptor	19	0.004
PCA	G protein-coupled estrogen receptor	20	0.004
PCA	G protein-coupled estrogen receptor	4	0.004
PCA	G protein-coupled estrogen receptor	22	0.004
PCA	G protein-coupled estrogen receptor	6	0.004
PCA	G protein-coupled estrogen receptor	8	0.003
PCA	G protein-coupled estrogen receptor	7	0.003
PCA	G protein-coupled estrogen receptor	15	0.003
PCA	G protein-coupled estrogen receptor	11	0.003
PCA	G protein-coupled estrogen receptor	16	0.003
PCA	G protein-coupled estrogen receptor	13	0.003
PCA	G protein-coupled estrogen receptor	21	0.003
PCA	G protein-coupled estrogen receptor	14	0.003
PCA	G protein-coupled estrogen receptor	12	0.003
PCA	G protein-coupled estrogen receptor	10	0.002
PCA	G protein-coupled estrogen receptor	9	0.002
PCA	Somatostatin receptors	23	0.029
PCA	Somatostatin receptors	22	0.02
PCA	Somatostatin receptors	1	0.019
PCA	Somatostatin receptors	19	0.018
PCA	Somatostatin receptors	6	0.018
PCA	Somatostatin receptors	17	0.016
PCA	Somatostatin receptors	16	0.016
PCA	Somatostatin receptors	18	0.016
PCA	Somatostatin receptors	20	0.016
PCA	Somatostatin receptors	11	0.015
PCA	Somatostatin receptors	12	0.015
PCA	Somatostatin receptors	13	0.015
PCA	Somatostatin receptors	14	0.015
PCA	Somatostatin receptors	8	0.015
PCA	Somatostatin receptors	7	0.015
PCA	Somatostatin receptors	21	0.014
PCA	Somatostatin receptors	15	0.013
PCA	Somatostatin receptors	3	0.012
PCA	Somatostatin receptors	9	0.01
PCA	Somatostatin receptors	5	0.01
PCA	Somatostatin receptors	10	0.01
PCA	Somatostatin receptors	0	0.003
PCA	Somatostatin receptors	4	0.003
PCA	Somatostatin receptors	2	0.002
PCA	Somatostatin receptors	25	0.002
PCA	Somatostatin receptors	33	0.002
PCA	Somatostatin receptors	24	0.001
PCA	Somatostatin receptors	26	0.0
PCA	Somatostatin receptors	27	0.0
PCA	Somatostatin receptors	28	0.0
PCA	Somatostatin receptors	29	0.0
PCA	Somatostatin receptors	30	0.0
PCA	Somatostatin receptors	31	0.0
PCA	Somatostatin receptors	32	0.0
PCA	Chemerin receptor	10	0.051
PCA	Chemerin receptor	9	0.049
PCA	Chemerin receptor	15	0.027
PCA	Chemerin receptor	21	0.025
PCA	Chemerin receptor	12	0.023
PCA	Chemerin receptor	14	0.023
PCA	Chemerin receptor	13	0.022
PCA	Chemerin receptor	7	0.021
PCA	Chemerin receptor	8	0.021
PCA	Chemerin receptor	11	0.021
PCA	Chemerin receptor	16	0.02
PCA	Chemerin receptor	20	0.02
PCA	Chemerin receptor	17	0.019
PCA	Chemerin receptor	18	0.019
PCA	Chemerin receptor	19	0.016
PCA	Chemerin receptor	6	0.016
PCA	Chemerin receptor	1	0.015
PCA	Chemerin receptor	22	0.014
PCA	Chemerin receptor	23	0.009
PCA	Chemerin receptor	33	0.008
PCA	Chemerin receptor	3	0.008
PCA	Chemerin receptor	5	0.007
PCA	Chemerin receptor	24	0.007
PCA	Chemerin receptor	25	0.007
PCA	Chemerin receptor	26	0.006
PCA	Chemerin receptor	29	0.006
PCA	Chemerin receptor	30	0.006
PCA	Chemerin receptor	31	0.006
PCA	Chemerin receptor	32	0.006
PCA	Chemerin receptor	2	0.005
PCA	Chemerin receptor	27	0.005
PCA	Chemerin receptor	28	0.005
PCA	Chemerin receptor	0	0.005
PCA	Chemerin receptor	4	0.004
PCA	Lysophospholipid (S1P) receptors	23	0.029
PCA	Lysophospholipid (S1P) receptors	0	0.023
PCA	Lysophospholipid (S1P) receptors	2	0.021
PCA	Lysophospholipid (S1P) receptors	27	0.02
PCA	Lysophospholipid (S1P) receptors	22	0.02
PCA	Lysophospholipid (S1P) receptors	28	0.019
PCA	Lysophospholipid (S1P) receptors	6	0.018
PCA	Lysophospholipid (S1P) receptors	19	0.018
PCA	Lysophospholipid (S1P) receptors	16	0.016
PCA	Lysophospholipid (S1P) receptors	20	0.016
PCA	Lysophospholipid (S1P) receptors	18	0.016
PCA	Lysophospholipid (S1P) receptors	17	0.016
PCA	Lysophospholipid (S1P) receptors	12	0.015
PCA	Lysophospholipid (S1P) receptors	14	0.015
PCA	Lysophospholipid (S1P) receptors	11	0.015
PCA	Lysophospholipid (S1P) receptors	29	0.015
PCA	Lysophospholipid (S1P) receptors	8	0.015
PCA	Lysophospholipid (S1P) receptors	7	0.015
PCA	Lysophospholipid (S1P) receptors	13	0.015
PCA	Lysophospholipid (S1P) receptors	26	0.014
PCA	Lysophospholipid (S1P) receptors	21	0.014
PCA	Lysophospholipid (S1P) receptors	15	0.013
PCA	Lysophospholipid (S1P) receptors	30	0.013
PCA	Lysophospholipid (S1P) receptors	25	0.012
PCA	Lysophospholipid (S1P) receptors	5	0.01
PCA	Lysophospholipid (S1P) receptors	24	0.01
PCA	Lysophospholipid (S1P) receptors	9	0.01
PCA	Lysophospholipid (S1P) receptors	10	0.01
PCA	Lysophospholipid (S1P) receptors	31	0.004
PCA	Lysophospholipid (S1P) receptors	32	0.004
PCA	Lysophospholipid (S1P) receptors	4	0.003
PCA	Lysophospholipid (S1P) receptors	1	0.001
PCA	Lysophospholipid (S1P) receptors	3	0.0
PCA	Lysophospholipid (S1P) receptors	33	0.0
PCA	Prokineticin receptors	33	0.016
PCA	Prokineticin receptors	3	0.013
PCA	Prokineticin receptors	0	0.01
PCA	Prokineticin receptors	2	0.009
PCA	Prokineticin receptors	6	0.008
PCA	Prokineticin receptors	19	0.008
PCA	Prokineticin receptors	1	0.008
PCA	Prokineticin receptors	11	0.007
PCA	Prokineticin receptors	20	0.007
PCA	Prokineticin receptors	4	0.007
PCA	Prokineticin receptors	16	0.007
PCA	Prokineticin receptors	18	0.007
PCA	Prokineticin receptors	17	0.007
PCA	Prokineticin receptors	8	0.007
PCA	Prokineticin receptors	7	0.007
PCA	Prokineticin receptors	13	0.006
PCA	Prokineticin receptors	21	0.006
PCA	Prokineticin receptors	12	0.006
PCA	Prokineticin receptors	15	0.006
PCA	Prokineticin receptors	14	0.006
PCA	Prokineticin receptors	9	0.004
PCA	Prokineticin receptors	10	0.004
PCA	Prokineticin receptors	22	0.002
PCA	Prokineticin receptors	27	0.001
PCA	Prokineticin receptors	28	0.001
PCA	Prokineticin receptors	5	0.0
PCA	Prokineticin receptors	24	0.0
PCA	Prokineticin receptors	25	0.0
PCA	Prokineticin receptors	26	0.0
PCA	Prokineticin receptors	29	0.0
PCA	Prokineticin receptors	30	0.0
PCA	Prokineticin receptors	31	0.0
PCA	Prokineticin receptors	32	0.0
PCA	Prokineticin receptors	23	0.0
PCA	Neuropeptide FF/neuropeptide AF receptors	2	0.025
PCA	Neuropeptide FF/neuropeptide AF receptors	0	0.022
PCA	Neuropeptide FF/neuropeptide AF receptors	33	0.016
PCA	Neuropeptide FF/neuropeptide AF receptors	5	0.015
PCA	Neuropeptide FF/neuropeptide AF receptors	32	0.011
PCA	Neuropeptide FF/neuropeptide AF receptors	31	0.011
PCA	Neuropeptide FF/neuropeptide AF receptors	29	0.011
PCA	Neuropeptide FF/neuropeptide AF receptors	27	0.01
PCA	Neuropeptide FF/neuropeptide AF receptors	28	0.01
PCA	Neuropeptide FF/neuropeptide AF receptors	6	0.008
PCA	Neuropeptide FF/neuropeptide AF receptors	18	0.007
PCA	Neuropeptide FF/neuropeptide AF receptors	17	0.007
PCA	Neuropeptide FF/neuropeptide AF receptors	11	0.007
PCA	Neuropeptide FF/neuropeptide AF receptors	8	0.007
PCA	Neuropeptide FF/neuropeptide AF receptors	7	0.007
PCA	Neuropeptide FF/neuropeptide AF receptors	12	0.006
PCA	Neuropeptide FF/neuropeptide AF receptors	21	0.006
PCA	Neuropeptide FF/neuropeptide AF receptors	14	0.006
PCA	Neuropeptide FF/neuropeptide AF receptors	15	0.006
PCA	Neuropeptide FF/neuropeptide AF receptors	13	0.006
PCA	Neuropeptide FF/neuropeptide AF receptors	16	0.005
PCA	Neuropeptide FF/neuropeptide AF receptors	20	0.004
PCA	Neuropeptide FF/neuropeptide AF receptors	9	0.004
PCA	Neuropeptide FF/neuropeptide AF receptors	4	0.004
PCA	Neuropeptide FF/neuropeptide AF receptors	10	0.004
PCA	Neuropeptide FF/neuropeptide AF receptors	19	0.003
PCA	Neuropeptide FF/neuropeptide AF receptors	22	0.002
PCA	Neuropeptide FF/neuropeptide AF receptors	1	0.002
PCA	Neuropeptide FF/neuropeptide AF receptors	30	0.0
PCA	Neuropeptide FF/neuropeptide AF receptors	23	0.0
PCA	Neuropeptide FF/neuropeptide AF receptors	26	0.0
PCA	Neuropeptide FF/neuropeptide AF receptors	25	0.0
PCA	Neuropeptide FF/neuropeptide AF receptors	24	0.0
PCA	Neuropeptide FF/neuropeptide AF receptors	3	0.0
PCA	Neuropeptide Y receptors	6	0.015
PCA	Neuropeptide Y receptors	19	0.014
PCA	Neuropeptide Y receptors	17	0.013
PCA	Neuropeptide Y receptors	20	0.013
PCA	Neuropeptide Y receptors	7	0.013
PCA	Neuropeptide Y receptors	18	0.013
PCA	Neuropeptide Y receptors	16	0.013
PCA	Neuropeptide Y receptors	11	0.013
PCA	Neuropeptide Y receptors	13	0.012
PCA	Neuropeptide Y receptors	27	0.012
PCA	Neuropeptide Y receptors	28	0.012
PCA	Neuropeptide Y receptors	14	0.012
PCA	Neuropeptide Y receptors	12	0.012
PCA	Neuropeptide Y receptors	8	0.012
PCA	Neuropeptide Y receptors	15	0.011
PCA	Neuropeptide Y receptors	21	0.011
PCA	Neuropeptide Y receptors	31	0.01
PCA	Neuropeptide Y receptors	32	0.01
PCA	Neuropeptide Y receptors	29	0.009
PCA	Neuropeptide Y receptors	10	0.008
PCA	Neuropeptide Y receptors	9	0.008
PCA	Neuropeptide Y receptors	30	0.008
PCA	Neuropeptide Y receptors	26	0.008
PCA	Neuropeptide Y receptors	25	0.007
PCA	Neuropeptide Y receptors	5	0.005
PCA	Neuropeptide Y receptors	33	0.004
PCA	Neuropeptide Y receptors	23	0.003
PCA	Neuropeptide Y receptors	2	0.001
PCA	Neuropeptide Y receptors	0	0.001
PCA	Neuropeptide Y receptors	24	0.0
PCA	Neuropeptide Y receptors	22	0.0
PCA	Neuropeptide Y receptors	1	0.0
PCA	Neuropeptide Y receptors	4	0.0
PCA	Neuropeptide Y receptors	3	0.0
PCA	Galanin receptors	0	0.015
PCA	Galanin receptors	2	0.013
PCA	Galanin receptors	22	0.012
PCA	Galanin receptors	19	0.011
PCA	Galanin receptors	11	0.01
PCA	Galanin receptors	20	0.01
PCA	Galanin receptors	18	0.01
PCA	Galanin receptors	1	0.01
PCA	Galanin receptors	16	0.01
PCA	Galanin receptors	17	0.01
PCA	Galanin receptors	8	0.01
PCA	Galanin receptors	7	0.01
PCA	Galanin receptors	12	0.009
PCA	Galanin receptors	13	0.009
PCA	Galanin receptors	14	0.009
PCA	Galanin receptors	21	0.009
PCA	Galanin receptors	15	0.008
PCA	Galanin receptors	10	0.006
PCA	Galanin receptors	9	0.006
PCA	Galanin receptors	24	0.002
PCA	Galanin receptors	5	0.002
PCA	Galanin receptors	30	0.001
PCA	Galanin receptors	26	0.001
PCA	Galanin receptors	25	0.001
PCA	Galanin receptors	3	0.001
PCA	Galanin receptors	23	0.001
PCA	Galanin receptors	4	0.001
PCA	Galanin receptors	33	0.001
PCA	Galanin receptors	27	0.0
PCA	Galanin receptors	28	0.0
PCA	Galanin receptors	29	0.0
PCA	Galanin receptors	6	0.0
PCA	Galanin receptors	31	0.0
PCA	Galanin receptors	32	0.0
PCA	Prostanoid receptors	0	0.015
PCA	Prostanoid receptors	2	0.012
PCA	Prostanoid receptors	33	0.01
PCA	Prostanoid receptors	27	0.006
PCA	Prostanoid receptors	28	0.006
PCA	Prostanoid receptors	7	0.004
PCA	Prostanoid receptors	8	0.004
PCA	Prostanoid receptors	11	0.004
PCA	Prostanoid receptors	13	0.004
PCA	Prostanoid receptors	29	0.003
PCA	Prostanoid receptors	21	0.003
PCA	Prostanoid receptors	12	0.003
PCA	Prostanoid receptors	14	0.003
PCA	Prostanoid receptors	15	0.002
PCA	Prostanoid receptors	25	0.002
PCA	Prostanoid receptors	23	0.002
PCA	Prostanoid receptors	22	0.002
PCA	Prostanoid receptors	26	0.002
PCA	Prostanoid receptors	30	0.002
PCA	Prostanoid receptors	1	0.001
PCA	Prostanoid receptors	19	0.001
PCA	Prostanoid receptors	6	0.001
PCA	Prostanoid receptors	24	0.001
PCA	Prostanoid receptors	5	0.001
PCA	Prostanoid receptors	31	0.0
PCA	Prostanoid receptors	32	0.0
PCA	Prostanoid receptors	3	0.0
PCA	Prostanoid receptors	18	0.0
PCA	Prostanoid receptors	20	0.0
PCA	Prostanoid receptors	4	0.0
PCA	Prostanoid receptors	16	0.0
PCA	Prostanoid receptors	10	0.0
PCA	Prostanoid receptors	9	0.0
PCA	Prostanoid receptors	17	0.0
PCA	Cannabinoid receptors	5	0.015
PCA	Cannabinoid receptors	1	0.008
PCA	Cannabinoid receptors	6	0.008
PCA	Cannabinoid receptors	17	0.007
PCA	Cannabinoid receptors	8	0.007
PCA	Cannabinoid receptors	20	0.007
PCA	Cannabinoid receptors	18	0.007
PCA	Cannabinoid receptors	11	0.007
PCA	Cannabinoid receptors	7	0.007
PCA	Cannabinoid receptors	4	0.007
PCA	Cannabinoid receptors	12	0.006
PCA	Cannabinoid receptors	13	0.006
PCA	Cannabinoid receptors	14	0.006
PCA	Cannabinoid receptors	15	0.006
PCA	Cannabinoid receptors	21	0.006
PCA	Cannabinoid receptors	16	0.005
PCA	Cannabinoid receptors	9	0.004
PCA	Cannabinoid receptors	10	0.004
PCA	Cannabinoid receptors	19	0.003
PCA	Cannabinoid receptors	22	0.002
PCA	Cannabinoid receptors	27	0.001
PCA	Cannabinoid receptors	28	0.001
PCA	Cannabinoid receptors	0	0.001
PCA	Cannabinoid receptors	2	0.001
PCA	Cannabinoid receptors	23	0.0
PCA	Cannabinoid receptors	24	0.0
PCA	Cannabinoid receptors	25	0.0
PCA	Cannabinoid receptors	26	0.0
PCA	Cannabinoid receptors	3	0.0
PCA	Cannabinoid receptors	29	0.0
PCA	Cannabinoid receptors	30	0.0
PCA	Cannabinoid receptors	31	0.0
PCA	Cannabinoid receptors	32	0.0
PCA	Cannabinoid receptors	33	0.0
PCA	Neuromedin U receptors	3	0.016
PCA	Neuromedin U receptors	24	0.014
PCA	Neuromedin U receptors	23	0.012
PCA	Neuromedin U receptors	32	0.011
PCA	Neuromedin U receptors	31	0.011
PCA	Neuromedin U receptors	28	0.01
PCA	Neuromedin U receptors	27	0.01
PCA	Neuromedin U receptors	22	0.009
PCA	Neuromedin U receptors	6	0.008
PCA	Neuromedin U receptors	19	0.008
PCA	Neuromedin U receptors	1	0.008
PCA	Neuromedin U receptors	16	0.007
PCA	Neuromedin U receptors	20	0.007
PCA	Neuromedin U receptors	18	0.007
PCA	Neuromedin U receptors	17	0.007
PCA	Neuromedin U receptors	11	0.007
PCA	Neuromedin U receptors	8	0.007
PCA	Neuromedin U receptors	7	0.007
PCA	Neuromedin U receptors	4	0.007
PCA	Neuromedin U receptors	15	0.006
PCA	Neuromedin U receptors	14	0.006
PCA	Neuromedin U receptors	12	0.006
PCA	Neuromedin U receptors	21	0.006
PCA	Neuromedin U receptors	13	0.006
PCA	Neuromedin U receptors	10	0.004
PCA	Neuromedin U receptors	9	0.004
PCA	Neuromedin U receptors	0	0.001
PCA	Neuromedin U receptors	2	0.001
PCA	Neuromedin U receptors	26	0.0
PCA	Neuromedin U receptors	25	0.0
PCA	Neuromedin U receptors	29	0.0
PCA	Neuromedin U receptors	30	0.0
PCA	Neuromedin U receptors	5	0.0
PCA	Neuromedin U receptors	33	0.0
PCA	Succinate receptor	28	0.011
PCA	Succinate receptor	27	0.011
PCA	Succinate receptor	32	0.01
PCA	Succinate receptor	31	0.01
PCA	Succinate receptor	30	0.009
PCA	Succinate receptor	29	0.009
PCA	Succinate receptor	26	0.009
PCA	Succinate receptor	3	0.008
PCA	Succinate receptor	25	0.008
PCA	Succinate receptor	33	0.007
PCA	Succinate receptor	5	0.007
PCA	Succinate receptor	24	0.007
PCA	Succinate receptor	23	0.006
PCA	Succinate receptor	0	0.005
PCA	Succinate receptor	2	0.005
PCA	Succinate receptor	17	0.004
PCA	Succinate receptor	1	0.004
PCA	Succinate receptor	18	0.004
PCA	Succinate receptor	19	0.004
PCA	Succinate receptor	20	0.004
PCA	Succinate receptor	4	0.004
PCA	Succinate receptor	22	0.004
PCA	Succinate receptor	6	0.004
PCA	Succinate receptor	8	0.003
PCA	Succinate receptor	7	0.003
PCA	Succinate receptor	14	0.003
PCA	Succinate receptor	11	0.003
PCA	Succinate receptor	15	0.003
PCA	Succinate receptor	13	0.003
PCA	Succinate receptor	21	0.003
PCA	Succinate receptor	16	0.003
PCA	Succinate receptor	12	0.003
PCA	Succinate receptor	10	0.002
PCA	Succinate receptor	9	0.002
PCA	Urotensin receptor	4	0.018
PCA	Urotensin receptor	1	0.015
PCA	Urotensin receptor	28	0.011
PCA	Urotensin receptor	27	0.011
PCA	Urotensin receptor	32	0.01
PCA	Urotensin receptor	31	0.01
PCA	Urotensin receptor	30	0.009
PCA	Urotensin receptor	29	0.009
PCA	Urotensin receptor	26	0.009
PCA	Urotensin receptor	33	0.008
PCA	Urotensin receptor	5	0.008
PCA	Urotensin receptor	25	0.008
